Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(58:11),TG(57:4)]_FA18:1",TAG,1166.600082397461,1068.4600715637207,1153.4200820922852,1098.7200775146484,1141.5200691223145,1053.3800811767578,1163.640079498291,1167.0400886535645,1116.680076599121,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:11),TG(57:4)]_FA18:2",TAG,1293.5601043701172,1762.3401184082031,1712.9401206970215,1221.900089263916,1358.0200843811035,1271.1400871276855,1228.3400840759277,1487.2800941467285,1129.0400733947754,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:11),TG(57:4)]_FA18:3",TAG,1182.6800842285156,1236.240089416504,1405.0201148986816,2243.940174102783,1162.54008102417,1284.8600845336914,1356.8200988769531,1391.0801010131836,1172.3800773620605,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:11),TG(57:4)]_FA20:4",TAG,1351.5401039123535,1375.8600997924805,1359.8400955200195,1402.5600967407227,1258.0600891113281,1430.520092010498,1495.2801208496094,1292.2200889587402,1270.4800872802734,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:11),TG(57:4)]_FA22:5",TAG,1398.700096130371,1373.420108795166,1444.8200950622559,1422.8400955200195,1375.5600814819336,1404.940097808838,1468.5600929260254,1482.2600936889648,1375.6601028442383,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:11),TG(57:4)]_FA22:6",TAG,2214.2601356506348,2823.1002044677734,3816.9201889038086,2430.3001441955566,2093.420135498047,2878.0801963806152,3804.000289916992,2929.440216064453,1511.900104522705,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA14:0",TAG,1014.6000671386719,1016.1800765991211,1028.7800750732422,1047.7600784301758,1040.9000778198242,1009.2000770568848,1039.5000686645508,1101.460075378418,1029.4200820922852,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA16:0",TAG,1034.8800735473633,1028.800064086914,1041.3600769042969,1090.5400733947754,1007.7200698852539,1011.3800735473633,1146.4000663757324,1009.0400733947754,1011.5400733947754,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA16:1",TAG,1052.3000831604004,1049.200080871582,1046.4000778198242,1053.8600769042969,1047.2000694274902,1049.460075378418,1101.520076751709,1049.1000709533691,1066.0800704956055,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA18:0",TAG,1013.0400657653809,1064.980079650879,1018.2000694274902,1016.3000755310059,1046.4400825500488,1023.4800682067871,1030.4400634765625,1028.060073852539,1026.1200714111328,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA18:1",TAG,1085.460075378418,1056.62007522583,1164.1000862121582,1174.8800811767578,1115.4600830078125,1090.740077972412,1115.580078125,1207.400089263916,1054.340072631836,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA18:2",TAG,1394.000087738037,1305.5801010131836,1452.0400886535645,1243.9000816345215,1216.8200798034668,1319.860107421875,1219.3200798034668,1261.200080871582,1129.6400680541992,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA18:3",TAG,1167.7200813293457,1194.6800727844238,1189.0600814819336,1255.440086364746,1163.3000793457031,1194.1400909423828,1166.0000839233398,1168.6400756835938,1193.0400848388672,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA20:4",TAG,1297.220085144043,1308.1000900268555,1284.5000801086426,1333.7400970458984,1277.2200965881348,1284.2600860595703,1274.3600959777832,1268.9600868225098,1250.14009475708,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA22:5",TAG,1398.040096282959,1380.8200912475586,1411.760097503662,1378.220100402832,1399.5400924682617,1391.860092163086,1503.8001022338867,1460.7000923156738,1376.4400825500488,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA22:6",TAG,1621.9401168823242,1552.5801010131836,1630.3401222229004,1517.1401176452637,1500.8001098632812,1552.9001121520996,1672.5201110839844,1651.8001174926758,1537.0001106262207,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA14:0",TAG,1014.900074005127,1016.3400726318359,1017.080078125,1069.2000846862793,1008.6400756835938,1042.140064239502,1022.7000694274902,1010.4200744628906,1012.960075378418,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA16:0",TAG,1103.0000839233398,1071.2400703430176,1073.8200759887695,1065.2200775146484,1125.4200744628906,1053.4400787353516,1073.000072479248,1088.7600708007812,1011.3400764465332,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA16:1",TAG,1051.780071258545,1046.5200729370117,1046.2600746154785,1085.0000762939453,1047.3000717163086,1060.1400756835938,1079.0800743103027,1048.840072631836,1048.0400733947754,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA18:0",TAG,1013.9000701904297,1045.0400772094727,1078.12007522583,1017.0800819396973,1012.700065612793,1012.1800689697266,1081.9200744628906,1044.4600830078125,1011.3800621032715,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA18:1",TAG,1078.9000816345215,1049.2800674438477,1142.8800773620605,1047.900074005127,1056.1800651550293,1053.640079498291,1132.8600883483887,1082.7200813293457,1054.4400787353516,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA18:2",TAG,1219.9000854492188,1188.9400825500488,1460.0800895690918,1128.7800827026367,1151.2200889587402,1129.5400772094727,1159.2400741577148,1247.600082397461,1156.3800773620605,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA18:3",TAG,1181.2200813293457,1168.2200813293457,1168.0600929260254,1210.1600914001465,1173.600082397461,1194.9000816345215,1188.080078125,1171.7000846862793,1172.5800743103027,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA20:4",TAG,1247.8200874328613,1300.6400985717773,1294.8200874328613,1446.9400939941406,1247.7000885009766,1293.680088043213,1278.3000984191895,1353.6200942993164,1303.3801040649414,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA22:5",TAG,1397.6001052856445,1391.7200965881348,1626.5001106262207,1379.3200912475586,1406.64009475708,1561.300121307373,1652.4801139831543,1626.7401161193848,1375.4801063537598,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA22:6",TAG,1578.1801223754883,1620.3401069641113,1617.8601150512695,1499.3201026916504,1505.2800941467285,1545.3801040649414,1731.6401290893555,1495.9401016235352,1497.2201118469238,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA14:0",TAG,1072.1600799560547,1020.2400779724121,1084.1200790405273,1055.9400749206543,1131.3000717163086,1256.800090789795,1152.2800827026367,1120.3200798034668,1050.1400604248047,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:0",TAG,1503.3401107788086,1426.2801094055176,1368.2000999450684,1684.3601150512695,1216.8200912475586,1344.320110321045,1704.4201126098633,1466.9801025390625,1109.4800720214844,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:1",TAG,1052.220069885254,1047.0800666809082,1046.3600692749023,1054.3800621032715,1048.4800758361816,1093.580078125,1074.880069732666,1049.4800605773926,1047.1200675964355,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:0",TAG,1045.2200736999512,1050.6200790405273,1101.6200866699219,1016.6400680541992,1013.2200775146484,1076.820083618164,1068.5800704956055,1011.720085144043,1073.9800758361816,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:1",TAG,1273.460075378418,1101.3800735473633,1157.6800842285156,1138.1800727844238,1056.6600761413574,1092.0000762939453,1364.4201011657715,1187.6400871276855,1164.8600730895996,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:2",TAG,1313.5200843811035,1331.7000999450684,1357.9600944519043,1217.8200912475586,1175.5600814819336,1154.240077972412,1222.6400756835938,1354.9201011657715,1179.6400756835938,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:3",TAG,1166.7800903320312,1166.940071105957,1167.6400833129883,1192.7000846862793,1173.3600769042969,1189.2800788879395,1177.8200798034668,1186.4600791931152,1172.680088043213,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA20:4",TAG,1302.4600868225098,1267.5400886535645,1301.2600936889648,1253.8400802612305,1247.5200805664062,1337.9800834655762,1273.980094909668,1268.0801010131836,1247.460090637207,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:5",TAG,1373.9201011657715,1509.3601036071777,1644.2201232910156,1445.6800918579102,1454.6001052856445,1689.240119934082,1788.1001243591309,1645.2201194763184,1375.800106048584,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:6",TAG,1846.1801376342773,1889.62015914917,2103.260124206543,1512.5401000976562,1734.0601272583008,1972.7601432800293,2459.7601776123047,2232.9601669311523,1539.6201171875,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA14:0",TAG,1053.9000701904297,1061.6200828552246,1041.760082244873,1032.7800750732422,1018.9200706481934,1008.5400772094727,1049.3600730895996,1048.1600723266602,1030.1000785827637,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA16:0",TAG,1656.0201225280762,1933.2001419067383,2340.160182952881,1945.6001625061035,1828.1001319885254,1709.16011428833,4953.00036239624,2063.440139770508,1099.8600807189941,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA16:1",TAG,1169.0800857543945,1131.7200736999512,1081.8000793457031,1143.8000831604004,1118.1600761413574,1103.720085144043,1541.0200958251953,1118.8800735473633,1061.8600807189941,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA18:0",TAG,1229.880084991455,1465.2801208496094,1497.5201148986816,1103.320083618164,1048.7800788879395,1189.7800941467285,1802.5001258850098,1060.3200759887695,1065.1000671386719,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA18:1",TAG,2303.860176086426,1723.4801177978516,3474.9601669311523,3045.180160522461,1417.7000885009766,1569.9001159667969,2845.9201850891113,3192.3002166748047,1053.9000701904297,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA18:2",TAG,3316.2801475524902,2917.8002319335938,5335.520427703857,2023.6001434326172,1792.0801277160645,2672.0401649475098,3065.4202270507812,2803.700252532959,1150.1600761413574,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA18:3",TAG,1236.7600784301758,1216.8200874328613,1266.9400787353516,1203.8200759887695,1292.1200866699219,1218.8000831604004,1212.2600860595703,1225.8000717163086,1171.8200759887695,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA20:4",TAG,1665.080093383789,1754.7401313781738,2129.7401847839355,2536.7602005004883,1598.8801155090332,1901.6201362609863,2490.7401428222656,1596.6201057434082,1246.8200912475586,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA22:5",TAG,3308.8402366638184,3231.7801933288574,6215.020252227783,4935.100326538086,2647.100196838379,4438.720352172852,11429.120750427246,4431.700305938721,1375.960090637207,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA22:6",TAG,3306.3002548217773,3393.980239868164,4757.240306854248,2254.1601638793945,2277.1601371765137,2994.7201766967773,10156.020797729492,4705.88032913208,1568.1201133728027,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA14:0",TAG,1015.7600746154785,1016.1800727844238,1046.9600791931152,1044.480079650879,1061.8000793457031,1045.6800804138184,1037.5000762939453,1011.1200714111328,1012.5000762939453,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA16:0",TAG,1243.9200897216797,1170.7200736999512,1725.5601272583008,1601.0001068115234,1588.1201095581055,1152.12007522583,3799.4602584838867,1735.4601364135742,1082.4000663757324,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA16:1",TAG,1227.880084991455,1762.4601287841797,1131.8200759887695,1091.62007522583,1096.3600730895996,1166.6600799560547,1925.6601371765137,1171.3200759887695,1075.840087890625,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:0",TAG,1049.4800758361816,1161.6600761413574,1518.7601051330566,1150.3600807189941,1015.8600692749023,1140.3400764465332,1397.5000839233398,1012.6200675964355,1058.080078125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:1",TAG,2707.9001846313477,1376.3600997924805,4270.50036239624,3784.640224456787,1636.8401145935059,1595.2801055908203,2382.860179901123,4193.620311737061,1182.4000854492188,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:2",TAG,1963.800148010254,3269.440269470215,7118.820507049561,2489.2201919555664,2613.2601203918457,2797.3801918029785,3585.760269165039,5906.020351409912,1129.280071258545,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:3",TAG,1300.9600944519043,1167.2800788879395,1260.1400909423828,1326.1000900268555,1195.280086517334,1237.1200828552246,1369.300090789795,1234.1400756835938,1172.3000793457031,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA20:4",TAG,1898.8601455688477,1815.580135345459,2187.280158996582,2999.300189971924,1464.2401008605957,2358.8801651000977,2067.2001342773438,1841.4001235961914,1247.4000816345215,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA22:5",TAG,4142.840343475342,3795.1802406311035,8740.06069946289,7834.980457305908,3236.2202491760254,4927.900329589844,11018.141006469727,6215.52046585083,1375.2200889587402,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA22:6",TAG,8607.580520629883,9778.600578308105,20283.80195236206,6252.020458221436,6178.040500640869,10407.880599975586,49126.884353637695,18116.22100830078,1510.2001037597656,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA14:0",TAG,1015.5800704956055,1041.3200798034668,1017.0600738525391,1016.140064239502,1053.380069732666,1008.9400749206543,1026.2800788879395,1011.1200752258301,1012.880069732666,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA16:0",TAG,1122.0200729370117,1125.500087738037,1068.7200736999512,1151.4800643920898,1028.6200714111328,1056.1200637817383,2475.980197906494,1036.9000701904297,1024.5600624084473,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA16:1",TAG,1125.3000755310059,1153.8000869750977,1184.0400657653809,1084.0800743103027,1048.9000701904297,1130.080078125,1437.8400917053223,1049.3600692749023,1072.7400665283203,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:0",TAG,1013.440071105957,1098.9200744628906,1080.4200744628906,1022.2600708007812,1044.8600730895996,1011.1600646972656,1071.2800788879395,1038.5200881958008,1029.8400840759277,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:1",TAG,1579.8201026916504,1433.6201210021973,3512.320281982422,3145.660255432129,1278.3000755310059,1392.6400833129883,2038.720100402832,2689.160186767578,1059.3000717163086,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:2",TAG,3125.1202087402344,3191.8801918029785,8247.960842132568,2606.3602180480957,2581.9401779174805,2983.4802017211914,3609.0603256225586,3254.5202255249023,1129.8000793457031,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:3",TAG,1278.8200912475586,1220.0800819396973,1237.0200881958008,1569.1001243591309,1224.9400901794434,1421.520107269287,1355.4401016235352,1443.2601051330566,1172.1200675964355,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA20:4",TAG,1991.480152130127,1843.400131225586,1848.9001083374023,2751.480224609375,1416.6200981140137,2281.6401443481445,1903.880126953125,1507.3801078796387,1264.1000862121582,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA22:5",TAG,2322.6601486206055,2736.220203399658,4634.660373687744,4761.600196838379,2206.5801734924316,2921.16015625,4234.820327758789,3369.000244140625,1375.7601051330566,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA22:6",TAG,11293.54048538208,14068.761093139648,34485.94202423096,11153.901012420654,8598.2004737854,15223.781303405762,57871.08549118042,24774.72183227539,1512.900104522705,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA14:0",TAG,1015.1200752258301,1016.1000747680664,1017.760082244873,1039.2400741577148,1008.900074005127,1008.9800682067871,1013.000072479248,1054.3600730895996,1012.2000694274902,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA16:0",TAG,1134.2000732421875,1115.3000793457031,1135.8200721740723,1109.000072479248,1006.6000709533691,1027.1600723266602,1288.64009475708,1080.8800659179688,1083.7200775146484,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA16:1",TAG,1114.940071105957,1113.3600807189941,1046.8200721740723,1054.8800811767578,1047.3400764465332,1112.6600799560547,1178.3600845336914,1048.8400688171387,1059.3000793457031,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:0",TAG,1049.0400733947754,1158.9800834655762,1015.4800643920898,1078.6000785827637,1038.0400772094727,1015.3600578308105,1120.9200744628906,1022.9200668334961,1012.2000732421875,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:1",TAG,1748.8201026916504,1155.980079650879,1866.0400924682617,1546.16011428833,1142.1200828552246,1474.8200874328613,1632.1401176452637,1668.380126953125,1151.5200805664062,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:2",TAG,1534.5801086425781,1586.7601013183594,1676.400131225586,1302.6800918579102,1690.1201210021973,1525.2601013183594,1648.6800956726074,1647.760124206543,1167.1200675964355,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:3",TAG,1174.3000831604004,1167.360092163086,1172.760082244873,1183.9200744628906,1162.0600814819336,1214.3000793457031,1188.1200828552246,1169.3400764465332,1172.3000793457031,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA20:4",TAG,1272.240089416504,1257.0600852966309,1250.300090789795,1245.2800827026367,1246.0200843811035,1296.8000831604004,1247.7400856018066,1251.0000839233398,1246.860092163086,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA22:5",TAG,1373.3400955200195,1374.000099182129,1448.8800926208496,1378.9800910949707,1375.6400985717773,1378.60009765625,1385.9801063537598,1375.5600967407227,1376.8000984191895,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA22:6",TAG,1643.2401313781738,1548.0801048278809,1637.8801193237305,1499.6001205444336,1547.1401023864746,1538.460105895996,1628.7201118469238,1593.8401145935059,1533.8000984191895,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA14:0",TAG,1014.880069732666,1015.7800750732422,1022.4800682067871,1016.3400802612305,1008.7400779724121,1008.6000747680664,1013.2200736999512,1055.5800666809082,1044.8800773620605,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA16:0",TAG,1140.1800804138184,1063.8400688171387,1059.3600730895996,1004.9800682067871,1022.1400718688965,1066.4600639343262,1054.7600631713867,1027.2400703430176,1011.2000732421875,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA16:1",TAG,1098.8000755310059,1050.820068359375,1046.400074005127,1074.0400657653809,1048.1400756835938,1066.6600723266602,1090.0200691223145,1074.600082397461,1048.4400672912598,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:0",TAG,1069.660083770752,1118.9400787353516,1071.7200813293457,1228.8600959777832,1087.1400756835938,1072.5200691223145,1086.1000785827637,1045.3400650024414,1060.5200653076172,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:1",TAG,1662.5401077270508,1482.5801086425781,1335.2800941467285,1595.260097503662,1154.100082397461,1220.520092010498,1592.5401229858398,1808.7001190185547,1053.920066833496,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:2",TAG,2115.800132751465,2394.860191345215,2605.100166320801,1421.8801078796387,1955.9001235961914,1755.1201095581055,2041.840145111084,2228.100170135498,1129.2600898742676,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:3",TAG,1193.660083770752,1217.1000862121582,1167.4200820922852,1273.0801010131836,1162.1200790405273,1194.1600723266602,1197.9200820922852,1219.1400909423828,1173.080078125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA20:4",TAG,1319.2601051330566,1248.6000938415527,1269.8600883483887,1306.2601013183594,1254.480094909668,1337.1800804138184,1247.5800819396973,1278.8200874328613,1247.0400886535645,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA22:5",TAG,1418.6001014709473,1409.0001068115234,1411.2400970458984,1390.9600868225098,1376.8201026916504,1380.0200881958008,1476.0200996398926,1377.360092163086,1421.4400901794434,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA22:6",TAG,1508.7801094055176,1527.5201110839844,1520.940113067627,1498.16011428833,1531.58012008667,1509.6801071166992,1567.5801010131836,1567.6601028442383,1498.3201026916504,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA14:0",TAG,1015.1600799560547,1016.1200790405273,1017.7400779724121,1016.3600769042969,1033.5200691223145,1008.9800834655762,1029.1400756835938,1012.0800743103027,1014.9200706481934,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA16:0",TAG,1069.1800804138184,1119.2800788879395,1157.2800903320312,1097.660068511963,1230.960090637207,1081.2200813293457,1616.6601181030273,1172.640079498291,1054.240077972412,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA16:1",TAG,1052.400074005127,1047.680061340332,1046.5400657653809,1054.12007522583,1048.240062713623,1098.5400733947754,1048.920066833496,1049.8000717163086,1046.8600807189941,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:0",TAG,1145.8200798034668,1313.1800727844238,1119.8600807189941,1385.0401077270508,1102.4400825500488,1368.860107421875,1283.5000801086426,1010.9800682067871,1012.7400741577148,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:1",TAG,1311.7200927734375,1289.2200927734375,1741.6201171875,1777.2801399230957,1136.0800895690918,1290.7201042175293,1360.3600959777832,1680.0401153564453,1055.1800727844238,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:2",TAG,2053.8001594543457,2169.0401458740234,3367.140308380127,1620.3201065063477,1863.7601356506348,1569.9201202392578,1755.0201225280762,2294.6401290893555,1129.1600799560547,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:3",TAG,1166.480068206787,1187.220069885254,1193.5600662231445,1199.8600845336914,1163.460075378418,1270.2800827026367,1165.6400909423828,1212.980094909668,1172.6200828552246,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA20:4",TAG,1254.3000946044922,1310.6800956726074,1387.4200973510742,1522.8601150512695,1252.400089263916,1584.3000946044922,1529.0801162719727,1307.4600982666016,1260.420093536377,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA22:5",TAG,1448.3801040649414,1474.4401054382324,1500.5401077270508,1637.520118713379,1374.6000900268555,1468.3800964355469,1485.0601043701172,1442.5000953674316,1399.4201011657715,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA22:6",TAG,1535.500114440918,1538.9601097106934,1509.020107269287,1545.2601165771484,1527.7601203918457,1497.5201110839844,1671.5401229858398,1542.1601066589355,1505.5801162719727,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
