Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:2",TAG,1128.8200798034668,1144.720069885254,1140.4000778198242,1126.8800811767578,1126.6200828552246,1145.2600746154785,1139.1600761413574,1127.140079498291,1169.3200874328613,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:3",TAG,1208.8600959777832,1209.980094909668,1258.54008102417,1232.1200790405273,1211.7200813293457,1219.4200897216797,1214.1600799560547,1214.1800804138184,1228.1600761413574,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA20:4",TAG,1290.6800918579102,1324.6800956726074,1353.8600807189941,1318.3600883483887,1295.1400833129883,1309.1800804138184,1290.7600784301758,1291.2000923156738,1290.9000854492188,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:5",TAG,1377.6200866699219,1433.8200950622559,1377.64009475708,1373.6601028442383,1374.7400970458984,1411.0201110839844,1377.3600959777832,1379.9600944519043,1376.0000839233398,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:6",TAG,1520.6401023864746,1519.9201164245605,1515.10009765625,1513.7601013183594,1499.2401008605957,1536.1800994873047,1527.3801040649414,1499.0601119995117,1498.6201210021973,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA14:0",TAG,1013.4600715637207,1012.9200630187988,1013.000072479248,1012.3800659179688,1060.720069885254,1013.200065612793,1013.0600700378418,1015.8200721740723,1013.0600852966309,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA16:0",TAG,1007.7600708007812,1006.4600677490234,1004.7000694274902,1006.8000755310059,1090.4400749206543,1002.6800651550293,1028.8400688171387,1003.1800651550293,1011.7400779724121,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA16:1",TAG,1051.0400657653809,1056.1600723266602,1051.5600662231445,1050.3200759887695,1050.5600700378418,1052.5800819396973,1052.1800842285156,1050.1200675964355,1048.240077972412,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:0",TAG,1011.6800651550293,1016.0600662231445,1038.740077972412,1034.0400695800781,1010.9800758361816,1011.0200691223145,1035.840072631836,1015.7000770568848,1012.000072479248,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:1",TAG,1054.8200721740723,1056.0400733947754,1052.62007522583,1066.5600814819336,1046.740077972412,1047.5400848388672,1062.6200714111328,1049.8800811767578,1075.2400741577148,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:2",TAG,1128.9400787353516,1128.5000839233398,1131.8600807189941,1125.2200775146484,1133.2200736999512,1162.7600746154785,1126.9800643920898,1164.3200759887695,1128.8000717163086,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA18:3",TAG,1209.160083770752,1209.64009475708,1233.4800834655762,1208.4800910949707,1211.180088043213,1235.260082244873,1213.8400802612305,1213.2000770568848,1215.2600784301758,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA20:4",TAG,1323.180088043213,1408.9201126098633,1292.6400909423828,1353.2400970458984,1325.040096282959,1293.9600944519043,1288.5801010131836,1290.1800994873047,1351.7001037597656,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA22:5",TAG,1378.1200904846191,1377.7400856018066,1387.2800903320312,1402.160099029541,1375.0400924682617,1375.4000854492188,1475.5200996398926,1379.7200965881348,1373.960105895996,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA22:6",TAG,1641.08012008667,1593.5201034545898,1617.7401161193848,1578.4601211547852,1541.6801109313965,1535.9201049804688,1583.0601119995117,1558.520107269287,1539.5601119995117,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA14:0",TAG,1030.7400741577148,1022.9200706481934,1013.0400810241699,1012.4200630187988,1013.3400650024414,1016.9600715637207,1014.440071105957,1041.1400756835938,1012.7400741577148,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA16:0",TAG,1017.1000633239746,1006.760066986084,1069.5200843811035,1006.1800727844238,1024.4200744628906,1033.4800720214844,1007.1600608825684,1002.8400726318359,1028.7400665283203,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA16:1",TAG,1077.080078125,1056.220069885254,1051.9000816345215,1049.9000701904297,1050.240077972412,1052.1200790405273,1052.3400688171387,1050.180076599121,1047.3200798034668,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:0",TAG,1011.6000633239746,1011.1000671386719,1012.200065612793,1009.3200836181641,1011.1400756835938,1010.5400733947754,1020.1000595092773,1015.460075378418,1012.4600715637207,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:1",TAG,1055.460075378418,1055.4200744628906,1141.180076599121,1087.840087890625,1047.1800804138184,1048.660068511963,1053.1600723266602,1049.6800689697266,1053.5600700378418,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:2",TAG,1156.3000793457031,1128.560073852539,1155.940071105957,1133.100082397461,1128.0600662231445,1263.1200942993164,1127.6200714111328,1127.2200736999512,1168.8600616455078,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA18:3",TAG,1209.7000885009766,1210.300090789795,1220.5800895690918,1207.760082244873,1211.3200950622559,1208.4000778198242,1214.900089263916,1213.4000778198242,1213.7600784301758,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA20:4",TAG,1319.3200874328613,1308.600082397461,1368.4800872802734,1289.240089416504,1326.6600914001465,1312.5600852966309,1346.580093383789,1355.2200927734375,1289.420093536377,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA22:5",TAG,1463.7000999450684,1482.5801010131836,1430.6200942993164,1372.2401008605957,1393.0600929260254,1376.0000953674316,1388.0400924682617,1391.9001007080078,1413.9800872802734,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA22:6",TAG,1613.0401153564453,1539.1401138305664,1585.4601135253906,1594.7001190185547,1541.6001167297363,1535.7001113891602,1687.8401184082031,1557.5001106262207,1576.0801048278809,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA14:0",TAG,1018.5600814819336,1013.4000778198242,1013.0600738525391,1029.9600639343262,1012.7000694274902,1012.6200714111328,1014.2000770568848,1016.2200813293457,1012.7000732421875,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA16:0",TAG,1007.5400772094727,1006.820068359375,1006.6800689697266,1006.7200736999512,1001.1200714111328,1008.1200790405273,1002.8400726318359,1113.900074005127,1010.9600715637207,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA16:1",TAG,1050.5800704956055,1055.12007522583,1072.5000801086426,1049.5800895690918,1050.6800727844238,1116.8000793457031,1052.5400695800781,1072.2000770568848,1048.080078125,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:0",TAG,1011.260066986084,1011.0800704956055,1026.6600646972656,1010.2400741577148,1010.240062713623,1011.1800651550293,1040.980079650879,1038.1400718688965,1056.0800704956055,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:1",TAG,1055.6000671386719,1067.7000770568848,1113.640079498291,1055.2600746154785,1047.0200653076172,1046.62007522583,1092.8600807189941,1049.9600791931152,1064.220069885254,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:2",TAG,1128.7200775146484,1143.9600791931152,1188.0000801086426,1127.440071105957,1274.14009475708,1167.8800773620605,1204.9400787353516,1141.5600891113281,1159.160083770752,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA18:3",TAG,1215.9800987243652,1208.9000816345215,1217.5200881958008,1209.500087738037,1297.360092163086,1208.7600784301758,1214.0200881958008,1214.8200798034668,1214.6400718688965,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA20:4",TAG,1294.8400840759277,1311.980094909668,1331.1000900268555,1313.700080871582,1310.3400917053223,1307.4600830078125,1346.1800956726074,1354.0801010131836,1289.440097808838,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA22:5",TAG,1417.7200965881348,1383.1400909423828,1430.4401092529297,1383.3001022338867,1387.340103149414,1374.2000923156738,1377.6400909423828,1403.4800910949707,1412.080093383789,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA22:6",TAG,1566.7401237487793,1722.9401245117188,1640.1801071166992,1541.2801094055176,1556.920108795166,1540.7801094055176,1611.0401039123535,1541.1601066589355,1539.2601127624512,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA14:0",TAG,1013.4800682067871,1013.1000747680664,1012.880069732666,1051.8600807189941,1012.9800720214844,1012.1800727844238,1035.1600761413574,1016.1800765991211,1013.7400779724121,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA16:0",TAG,1008.0000648498535,1006.2600593566895,1003.5200729370117,1006.4200553894043,1023.0000648498535,1002.0800743103027,1002.5600700378418,1024.3600807189941,1011.6200752258301,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA16:1",TAG,1049.9600830078125,1055.560073852539,1051.9600677490234,1051.2600746154785,1051.080078125,1052.6000633239746,1052.1400756835938,1049.800064086914,1047.420078277588,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:0",TAG,1011.700065612793,1020.8600769042969,1012.4800720214844,1038.880069732666,1010.9400596618652,1010.4600677490234,1011.7200698852539,1015.9200706481934,1012.3600654602051,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:1",TAG,1054.200065612793,1055.920066833496,1052.5000762939453,1054.5400772094727,1046.480068206787,1047.640079498291,1057.6400680541992,1074.7400856018066,1054.900074005127,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:2",TAG,1127.8800888061523,1128.1600761413574,1173.0800819396973,1132.4600715637207,1245.7400741577148,1143.5800704956055,1160.0200805664062,1126.8000793457031,1129.5600700378418,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA18:3",TAG,1209.2600936889648,1228.7200927734375,1209.200080871582,1208.200080871582,1243.8000869750977,1209.7600898742676,1213.980079650879,1213.3200798034668,1213.880084991455,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA20:4",TAG,1291.9401054382324,1294.9600868225098,1292.4800910949707,1289.2000846862793,1293.3800888061523,1326.2000885009766,1289.8400955200195,1291.2200965881348,1288.14009475708,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA22:5",TAG,1377.6400871276855,1409.1401023864746,1376.6000900268555,1388.8800926208496,1374.6800994873047,1375.2400932312012,1376.3200912475586,1428.3001022338867,1376.0400924682617,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA22:6",TAG,1540.6401023864746,1598.3601150512695,1544.340103149414,1541.8201065063477,1541.6601181030273,1535.5201148986816,1602.3001022338867,1540.4801063537598,1560.4800987243652,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA14:0",TAG,1037.7400665283203,1011.8400726318359,1013.1800765991211,1029.2200660705566,1013.0400772094727,1013.400074005127,1014.5600662231445,1015.7600784301758,1013.520076751709,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA16:0",TAG,1028.480068206787,1006.3800735473633,1004.0400772094727,1006.4400672912598,1000.9800682067871,1002.4600563049316,1003.000072479248,1002.7600593566895,1011.3200645446777,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA16:1",TAG,1050.5800857543945,1054.7600708007812,1051.720085144043,1050.5000686645508,1051.4600791931152,1052.1200675964355,1100.5800857543945,1049.8600769042969,1047.920066833496,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA18:0",TAG,1011.6800804138184,1011.5200576782227,1028.4200706481934,1009.5400657653809,1010.740062713623,1011.2800559997559,1012.7000694274902,1029.420078277588,1012.1400756835938,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA18:1",TAG,1054.3200721740723,1056.5000801086426,1074.6600799560547,1054.1200675964355,1152.3000679016113,1047.4000701904297,1048.920078277588,1050.2800674438477,1054.200080871582,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA18:2",TAG,1128.1400756835938,1127.920078277588,1130.2000885009766,1124.8000717163086,1137.2400856018066,1199.7000732421875,1127.3800811767578,1127.4200706481934,1128.700080871582,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA18:3",TAG,1208.9800910949707,1237.4800910949707,1250.7400856018066,1208.980079650879,1272.4400901794434,1219.5800857543945,1214.1600723266602,1214.0000801086426,1233.0800895690918,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA20:4",TAG,1325.040096282959,1316.5200843811035,1293.4800872802734,1328.6600875854492,1293.8600883483887,1295.200080871582,1289.360092163086,1375.100082397461,1319.8600959777832,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA22:5",TAG,1399.8800964355469,1377.10009765625,1377.1600914001465,1400.9800987243652,1374.8601036071777,1374.9000930786133,1376.8200912475586,1379.4401016235352,1376.2000999450684,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA22:6",TAG,1551.960117340088,1539.6801071166992,1597.4401168823242,1541.160099029541,1541.2001037597656,1559.8801155090332,1542.240104675293,1540.8201026916504,1540.8401107788086,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA14:0",TAG,1012.5800704956055,1013.1000823974609,1012.6200790405273,1012.680061340332,1012.7600746154785,1021.4000816345215,1014.1200790405273,1015.8000717163086,1012.9000854492188,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA16:0",TAG,1008.2600746154785,1005.9600677490234,1003.1600570678711,1006.900074005127,1007.580078125,1060.7000694274902,1003.1800651550293,1003.5000648498535,1011.9200630187988,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA16:1",TAG,1050.4000778198242,1067.62007522583,1070.5400733947754,1049.3600692749023,1050.8000679016113,1052.2200889587402,1053.440071105957,1049.9800834655762,1048.1600608825684,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA18:0",TAG,1025.0200805664062,1011.1400718688965,1012.8400726318359,1009.6800727844238,1010.5800666809082,1040.360065460205,1020.9000816345215,1015.6600646972656,1012.3200721740723,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA18:1",TAG,1054.2200775146484,1056.0200653076172,1121.9600830078125,1054.940071105957,1094.3400650024414,1070.0200691223145,1049.3600692749023,1076.0600852966309,1054.7400703430176,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA18:2",TAG,1128.3600692749023,1169.9400749206543,1130.320083618164,1124.5600814819336,1210.7800903320312,1227.3000946044922,1127.8400840759277,1126.8200759887695,1128.780086517334,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA18:3",TAG,1209.4600944519043,1209.1200866699219,1275.200096130371,1208.9400901794434,1211.2800750732422,1209.1600914001465,1213.6400833129883,1213.6600875854492,1214.320083618164,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA20:4",TAG,1379.1600952148438,1423.8400955200195,1304.4600868225098,1290.6400909423828,1307.4001007080078,1294.7800903320312,1289.580093383789,1291.8800888061523,1289.280086517334,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA22:5",TAG,1376.8600959777832,1376.8601036071777,1377.2600898742676,1420.1401023864746,1376.3200912475586,1408.5800971984863,1376.6400985717773,1389.7600898742676,1405.580093383789,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA22:6",TAG,1561.2201194763184,1554.2001190185547,1544.08012008667,1606.5601234436035,1542.4201126098633,1535.9201164245605,1542.2401123046875,1540.920108795166,1539.8001174926758,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA14:0",TAG,1049.0600776672363,1012.8200798034668,1013.180061340332,1012.4400749206543,1013.3800849914551,1013.1800651550293,1014.9800758361816,1015.3600730895996,1013.4200706481934,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA16:0",TAG,1006.9400672912598,1007.1600646972656,1003.5600624084473,1006.8600692749023,1004.4800643920898,1035.8400611877441,1002.320068359375,1003.0200691223145,1035.600082397461,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA16:1",TAG,1050.8600807189941,1055.660068511963,1067.420066833496,1050.6600875854492,1086.0200881958008,1052.660083770752,1052.480068206787,1049.9800758361816,1047.0000648498535,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA18:0",TAG,1011.8400726318359,1015.580078125,1012.5200691223145,1010.000072479248,1011.1400756835938,1012.1400756835938,1034.1800689697266,1014.5800704956055,1012.4600639343262,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA18:1",TAG,1055.0200729370117,1056.1200790405273,1052.1600723266602,1054.0600662231445,1046.460075378418,1046.9400672912598,1048.6800689697266,1050.420066833496,1054.3400764465332,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA18:2",TAG,1127.4800720214844,1128.9600791931152,1134.0600776672363,1125.1200828552246,1126.3000869750977,1184.1200790405273,1126.4800720214844,1127.1000747680664,1129.04008102417,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA18:3",TAG,1208.4400825500488,1209.7600784301758,1209.4400749206543,1209.2600860595703,1211.1000785827637,1209.880084991455,1214.3400917053223,1214.3200798034668,1214.180076599121,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA20:4",TAG,1291.580093383789,1305.64009475708,1310.3800888061523,1299.9401016235352,1295.300090789795,1294.0200996398926,1290.3400917053223,1289.9600944519043,1289.2400970458984,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA22:5",TAG,1420.120101928711,1419.780101776123,1419.1001052856445,1469.1401062011719,1438.7400970458984,1416.1200981140137,1418.5401039123535,1451.4000968933105,1416.6000900268555,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA22:6",TAG,1566.0001106262207,1539.0001220703125,1574.6400985717773,1622.680118560791,1621.6201095581055,1534.5801048278809,1541.6801071166992,1540.4401092529297,1558.8401145935059,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA14:0",TAG,1013.9000701904297,1012.4400825500488,1012.6600761413574,1012.8800735473633,1013.0000648498535,1012.0200614929199,1013.8600730895996,1015.7800712585449,1013.1200752258301,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA16:0",TAG,1008.1400680541992,1006.7600746154785,1003.7800636291504,1008.1600685119629,1014.4800643920898,1002.4200706481934,1003.2600631713867,1002.5200653076172,1014.400074005127,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA16:1",TAG,1050.1200714111328,1055.4400672912598,1051.660068511963,1051.0600662231445,1052.3200798034668,1052.5000686645508,1052.2800750732422,1049.680076599121,1047.7400703430176,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA18:0",TAG,1012.1000747680664,1011.1800727844238,1047.1800689697266,1009.820068359375,1010.3200759887695,1011.2200698852539,1015.7800712585449,1014.8200721740723,1012.1600723266602,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA18:1",TAG,1055.8000755310059,1080.1600799560547,1052.9400787353516,1054.5200729370117,1047.0400733947754,1063.840072631836,1094.2400817871094,1049.8400764465332,1053.6200714111328,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA18:2",TAG,1127.980079650879,1128.820083618164,1133.2000846862793,1204.2600860595703,1189.6200904846191,1159.1600875854492,1159.2400741577148,1126.6800727844238,1129.660083770752,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA18:3",TAG,1214.9000816345215,1216.1200790405273,1208.8000793457031,1208.600082397461,1210.5800895690918,1209.0200881958008,1214.6200828552246,1214.460075378418,1240.5200843811035,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA20:4",TAG,1308.2200965881348,1295.1200904846191,1292.400089263916,1288.2600936889648,1295.2800941467285,1295.6000900268555,1315.1400833129883,1291.0400924682617,1289.0200996398926,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA22:5",TAG,1419.5600929260254,1421.5400848388672,1420.1001014709473,1415.0800971984863,1415.2201042175293,1497.3801078796387,1417.4800987243652,1463.1601028442383,1456.7401084899902,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA22:6",TAG,1557.8601036071777,1541.9201164245605,1605.4601287841797,1541.8800926208496,1542.1601066589355,1535.7201232910156,1542.1201057434082,1540.4201049804688,1540.6601219177246,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA14:0",TAG,1013.6400756835938,1012.7200698852539,1013.0400772094727,1011.7200660705566,1026.480068206787,1012.3000717163086,1013.4000778198242,1015.5600776672363,1013.1600723266602,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA16:0",TAG,1007.0400619506836,1006.8600730895996,1005.380069732666,1007.0800666809082,1000.4200706481934,1002.5200843811035,1002.2000732421875,1004.3600730895996,1010.8400764465332,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA16:1",TAG,1050.500072479248,1109.020076751709,1110.04008102417,1050.580078125,1050.8800773620605,1052.1400718688965,1052.400074005127,1050.2200736999512,1048.400074005127,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA18:0",TAG,1010.8200798034668,1011.2200813293457,1031.2800674438477,1010.0400695800781,1011.3000793457031,1011.4000701904297,1011.7400741577148,1015.280086517334,1011.4800605773926,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA18:1",TAG,1148.3000717163086,1056.8800773620605,1052.9000816345215,1054.0400772094727,1046.3600692749023,1046.8600769042969,1049.340072631836,1050.3000755310059,1053.720069885254,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA18:2",TAG,1128.2800827026367,1128.0400772094727,1140.4200744628906,1148.0400848388672,1169.2400741577148,1129.480068206787,1126.4000625610352,1149.2400741577148,1129.220069885254,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA18:3",TAG,1208.540096282959,1209.000072479248,1209.3400993347168,1208.3000793457031,1263.4200820922852,1251.2400970458984,1214.3400764465332,1231.440086364746,1213.8800811767578,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA20:4",TAG,1314.4000968933105,1306.5400848388672,1293.0600891113281,1308.4800872802734,1344.8200912475586,1296.400089263916,1289.9600830078125,1294.3400840759277,1289.1600952148438,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA22:5",TAG,1470.1000938415527,1436.3000984191895,1418.6600952148438,1444.2401161193848,1415.5200958251953,1417.3000984191895,1417.9601097106934,1421.0800819396973,1417.8400917053223,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA22:6",TAG,1549.6401100158691,1552.9001121520996,1570.980125427246,1690.8801193237305,1542.480110168457,1534.7000999450684,1555.8201179504395,1540.0401229858398,1539.1200942993164,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
