Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(58:7),TG(57:0)]_FA22:6",TAG,3306.3002548217773,3393.980239868164,4757.240306854248,2254.1601638793945,2037.320140838623,2961.820167541504,5441.420337677002,2153.3201637268066,1568.1201133728027,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA14:0",TAG,1015.7600746154785,1016.1800727844238,1046.9600791931152,1044.480079650879,1012.460075378418,1012.9600715637207,1013.4800720214844,1034.4400825500488,1012.5000762939453,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA16:0",TAG,1243.9200897216797,1170.7200736999512,1725.5601272583008,1601.0001068115234,1972.9401779174805,1646.9200973510742,2106.1401863098145,1169.640064239502,1082.4000663757324,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA16:1",TAG,1227.880084991455,1762.4601287841797,1131.8200759887695,1091.62007522583,1126.240077972412,1221.4600982666016,1238.720085144043,1368.0401039123535,1075.840087890625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:0",TAG,1049.4800758361816,1161.6600761413574,1518.7601051330566,1150.3600807189941,1064.8000793457031,1289.5400924682617,1810.8401145935059,1114.3800773620605,1058.080078125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:1",TAG,2707.9001846313477,1376.3600997924805,4270.50036239624,3784.640224456787,2829.920211791992,1507.720127105713,11750.280826568604,1365.160083770752,1182.4000854492188,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:2",TAG,1963.800148010254,3269.440269470215,7118.820507049561,2489.2201919555664,3910.1202659606934,5430.740489959717,5346.680397033691,2142.100154876709,1129.280071258545,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA18:3",TAG,1300.9600944519043,1167.2800788879395,1260.1400909423828,1326.1000900268555,1472.780101776123,1344.500087738037,1256.6600875854492,1322.8000946044922,1172.3000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA20:4",TAG,1898.8601455688477,1815.580135345459,2187.280158996582,2999.300189971924,1757.3401145935059,2766.4201850891113,3957.8002891540527,2270.8801651000977,1247.4000816345215,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA22:5",TAG,4142.840343475342,3795.1802406311035,8740.06069946289,7834.980457305908,2927.2001724243164,3908.460247039795,6860.640586853027,7392.62060546875,1375.2200889587402,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA22:6",TAG,8607.580520629883,9778.600578308105,20283.80195236206,6252.020458221436,3587.8602714538574,7832.060558319092,19812.841632843018,6817.840461730957,1510.2001037597656,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA14:0",TAG,1015.5800704956055,1041.3200798034668,1017.0600738525391,1016.140064239502,1012.5800704956055,1011.6600570678711,1013.6200675964355,1016.6600761413574,1012.880069732666,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA16:0",TAG,1122.0200729370117,1125.500087738037,1068.7200736999512,1151.4800643920898,1324.9201049804688,1280.640079498291,1111.0800743103027,1029.6200790405273,1024.5600624084473,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA16:1",TAG,1125.3000755310059,1153.8000869750977,1184.0400657653809,1084.0800743103027,1122.4800758361816,1329.6400985717773,1318.5400886535645,1222.6200714111328,1072.7400665283203,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:0",TAG,1013.440071105957,1098.9200744628906,1080.4200744628906,1022.2600708007812,1010.6400833129883,1043.4800758361816,1123.7800788879395,1015.7200775146484,1029.8400840759277,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:1",TAG,1579.8201026916504,1433.6201210021973,3512.320281982422,3145.660255432129,2002.040126800537,1880.6801223754883,7024.540489196777,1295.6200981140137,1059.3000717163086,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:2",TAG,3125.1202087402344,3191.8801918029785,8247.960842132568,2606.3602180480957,3709.600315093994,5477.280258178711,4728.700344085693,2051.0201110839844,1129.8000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA18:3",TAG,1278.8200912475586,1220.0800819396973,1237.0200881958008,1569.1001243591309,1439.2200736999512,1849.6601104736328,1416.580078125,1392.1800956726074,1172.1200675964355,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA20:4",TAG,1991.480152130127,1843.400131225586,1848.9001083374023,2751.480224609375,1841.3401374816895,3207.3802223205566,5116.6003494262695,2657.2601585388184,1264.1000862121582,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA22:5",TAG,2322.6601486206055,2736.220203399658,4634.660373687744,4761.600196838379,2288.3401641845703,2241.4601516723633,3623.6803131103516,3680.580234527588,1375.7601051330566,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA22:6",TAG,11293.54048538208,14068.761093139648,34485.94202423096,11153.901012420654,5635.520389556885,13068.180568695068,24479.4215965271,7045.620693206787,1512.900104522705,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA14:0",TAG,1015.1200752258301,1016.1000747680664,1017.760082244873,1039.2400741577148,1012.8200607299805,1012.5800704956055,1013.8800849914551,1016.3200759887695,1012.2000694274902,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA16:0",TAG,1134.2000732421875,1115.3000793457031,1135.8200721740723,1109.000072479248,1184.380084991455,1020.5200691223145,1065.220069885254,1016.9800643920898,1083.7200775146484,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA16:1",TAG,1114.940071105957,1113.3600807189941,1046.8200721740723,1054.8800811767578,1108.8600845336914,1069.680088043213,1064.1200866699219,1142.0600891113281,1059.3000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:0",TAG,1049.0400733947754,1158.9800834655762,1015.4800643920898,1078.6000785827637,1054.2400703430176,1153.3800964355469,1170.1800727844238,1109.6200866699219,1012.2000732421875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:1",TAG,1748.8201026916504,1155.980079650879,1866.0400924682617,1546.16011428833,1296.1200714111328,1369.3600997924805,4140.74031829834,1161.7800750732422,1151.5200805664062,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:2",TAG,1534.5801086425781,1586.7601013183594,1676.400131225586,1302.6800918579102,1616.4601211547852,1764.6001205444336,1562.6401023864746,1262.7400817871094,1167.1200675964355,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA18:3",TAG,1174.3000831604004,1167.360092163086,1172.760082244873,1183.9200744628906,1168.260082244873,1166.840072631836,1171.740077972412,1173.0600776672363,1172.3000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA20:4",TAG,1272.240089416504,1257.0600852966309,1250.300090789795,1245.2800827026367,1321.1200942993164,1306.3200874328613,1306.9000968933105,1302.6800994873047,1246.860092163086,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA22:5",TAG,1373.3400955200195,1374.000099182129,1448.8800926208496,1378.9800910949707,1375.3800964355469,1413.4401016235352,1375.6400909423828,1389.9601020812988,1376.8000984191895,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA22:6",TAG,1643.2401313781738,1548.0801048278809,1637.8801193237305,1499.6001205444336,1553.560115814209,1494.480110168457,1507.5601119995117,1528.2401084899902,1533.8000984191895,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA14:0",TAG,1014.880069732666,1015.7800750732422,1022.4800682067871,1016.3400802612305,1012.8800735473633,1015.5800666809082,1013.9800720214844,1016.6400718688965,1044.8800773620605,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA16:0",TAG,1140.1800804138184,1063.8400688171387,1059.3600730895996,1004.9800682067871,1098.1400756835938,1071.4400672912598,1024.2600708007812,1002.3200759887695,1011.2000732421875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA16:1",TAG,1098.8000755310059,1050.820068359375,1046.400074005127,1074.0400657653809,1050.960060119629,1073.9000778198242,1052.5800819396973,1049.8600730895996,1048.4400672912598,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:0",TAG,1069.660083770752,1118.9400787353516,1071.7200813293457,1228.8600959777832,1031.5400695800781,1140.6000785827637,1202.12007522583,1029.8600692749023,1060.5200653076172,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:1",TAG,1662.5401077270508,1482.5801086425781,1335.2800941467285,1595.260097503662,1757.640121459961,1482.2201042175293,3923.200309753418,1636.920108795166,1053.920066833496,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:2",TAG,2115.800132751465,2394.860191345215,2605.100166320801,1421.8801078796387,2059.0201683044434,3065.6802673339844,2144.7201614379883,1439.3000984191895,1129.2600898742676,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA18:3",TAG,1193.660083770752,1217.1000862121582,1167.4200820922852,1273.0801010131836,1208.0400848388672,1167.320083618164,1172.7000732421875,1255.6000862121582,1173.080078125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA20:4",TAG,1319.2601051330566,1248.6000938415527,1269.8600883483887,1306.2601013183594,1343.3400917053223,1308.0000915527344,1248.3000984191895,1411.8601112365723,1247.0400886535645,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA22:5",TAG,1418.6001014709473,1409.0001068115234,1411.2400970458984,1390.9600868225098,1439.0600967407227,1422.3800964355469,1388.2000923156738,1424.0001029968262,1421.4400901794434,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA22:6",TAG,1508.7801094055176,1527.5201110839844,1520.940113067627,1498.16011428833,1515.940113067627,1526.500114440918,1550.9601097106934,1499.6801109313965,1498.3201026916504,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA14:0",TAG,1015.1600799560547,1016.1200790405273,1017.7400779724121,1016.3600769042969,1012.7200660705566,1011.8200721740723,1059.7400703430176,1042.4600715637207,1014.9200706481934,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA16:0",TAG,1069.1800804138184,1119.2800788879395,1157.2800903320312,1097.660068511963,1154.0600852966309,1212.740077972412,1109.4000778198242,1070.6600723266602,1054.240077972412,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA16:1",TAG,1052.400074005127,1047.680061340332,1046.5400657653809,1054.12007522583,1051.2800788879395,1052.4400749206543,1052.1400718688965,1050.5000839233398,1046.8600807189941,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:0",TAG,1145.8200798034668,1313.1800727844238,1119.8600807189941,1385.0401077270508,1117.600082397461,1302.5800895690918,1967.860149383545,1221.8200874328613,1012.7400741577148,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:1",TAG,1311.7200927734375,1289.2200927734375,1741.6201171875,1777.2801399230957,1777.2201232910156,1320.2800827026367,3404.680221557617,1269.7200889587402,1055.1800727844238,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:2",TAG,2053.8001594543457,2169.0401458740234,3367.140308380127,1620.3201065063477,2195.5801391601562,2685.8401412963867,1978.760154724121,1195.080078125,1129.1600799560547,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA18:3",TAG,1166.480068206787,1187.220069885254,1193.5600662231445,1199.8600845336914,1319.0800895690918,1263.2800788879395,1261.8600769042969,1182.740077972412,1172.6200828552246,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA20:4",TAG,1254.3000946044922,1310.6800956726074,1387.4200973510742,1522.8601150512695,1364.0400848388672,1424.4200973510742,1923.6801528930664,1332.8400993347168,1260.420093536377,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA22:5",TAG,1448.3801040649414,1474.4401054382324,1500.5401077270508,1637.520118713379,1438.400104522705,1486.2800941467285,1418.60009765625,1469.5600967407227,1399.4201011657715,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA22:6",TAG,1535.500114440918,1538.9601097106934,1509.020107269287,1545.2601165771484,1508.5800971984863,1512.2401084899902,1500.760097503662,1524.700107574463,1505.5801162719727,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA14:0",TAG,1077.6000709533691,1038.8000793457031,1017.3200721740723,1015.8000755310059,1026.6400718688965,1013.000072479248,1049.0600814819336,1019.8000717163086,1012.3800621032715,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA16:0",TAG,1022.1200714111328,1498.800106048584,1623.9400939941406,1265.920078277588,1732.7401428222656,1426.7201080322266,1747.3201141357422,1020.7800636291504,1011.020076751709,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA16:1",TAG,1103.900074005127,1124.1600761413574,1057.5800704956055,1074.160083770752,1050.3800659179688,1056.920078277588,1174.1800804138184,1095.7600708007812,1047.5400772094727,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:0",TAG,1331.940097808838,1563.2001342773438,2248.18017578125,1670.300136566162,1253.3000793457031,1281.6200904846191,2349.840190887451,1099.960075378418,1012.5000686645508,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:1",TAG,1855.9601020812988,1423.240104675293,2745.980197906494,2260.24015045166,2178.240161895752,1766.3601379394531,6448.620391845703,1354.7201042175293,1053.600082397461,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:2",TAG,2437.180206298828,2428.940155029297,2932.320198059082,1332.900089263916,2066.9201469421387,2519.320182800293,2045.0001525878906,1241.0400848388672,1156.1800842285156,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:3",TAG,1266.5200881958008,1216.740077972412,1257.5200881958008,1387.660099029541,1246.1400871276855,1206.4600868225098,1292.940086364746,1190.2200813293457,1172.8600807189941,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA20:4",TAG,1522.260108947754,1673.5001029968262,1377.2600936889648,1917.9601364135742,1764.5201301574707,1943.6801300048828,3348.280204772949,1859.6801452636719,1247.4800834655762,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA22:5",TAG,1910.4401550292969,1640.180118560791,2476.7801628112793,1993.2201614379883,1858.300148010254,1524.2400970458984,2402.320156097412,2264.9401626586914,1428.3200950622559,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA22:6",TAG,1508.6001014709473,1666.9201202392578,1964.3801307678223,1566.0201148986816,1659.440113067627,1691.6001358032227,1935.0001373291016,1557.9401092529297,1497.6200981140137,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA14:0",TAG,1015.8000793457031,1015.8600807189941,1017.7000770568848,1016.2200813293457,1013.1200675964355,1012.9400596618652,1014.5400772094727,1015.3800773620605,1012.5400733947754,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:0",TAG,1081.8000793457031,1139.260082244873,1066.4400787353516,1110.8200798034668,1001.0000648498535,1078.140079498291,1069.4600791931152,1074.0200729370117,1011.8400688171387,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:1",TAG,1088.180076599121,1105.720069885254,1085.340072631836,1080.2200813293457,1108.240077972412,1126.240077972412,1142.6800842285156,1109.6600761413574,1048.6800727844238,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:0",TAG,1013.4600715637207,1062.8200721740723,1024.8600769042969,1044.2800674438477,1044.2600708007812,1071.580078125,1336.7600784301758,1060.440086364746,1011.5000610351562,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:1",TAG,1342.780086517334,1273.1400909423828,1122.0600662231445,1118.6800651550293,1196.2600860595703,1224.600082397461,1847.2601280212402,1049.2600784301758,1182.000087738037,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:2",TAG,1248.3000831604004,1271.1200790405273,1297.8600845336914,1142.0200691223145,1228.8600883483887,1293.1600914001465,1163.4600791931152,1178.6000709533691,1166.1600799560547,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:3",TAG,1167.660083770752,1167.4800720214844,1167.7000885009766,1168.8800773620605,1169.1200828552246,1166.740077972412,1172.1600875854492,1171.9000816345215,1172.3200721740723,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA20:4",TAG,1285.8600883483887,1249.080093383789,1257.480079650879,1244.600082397461,1468.8200988769531,1294.0200881958008,1350.1200866699219,1272.9400787353516,1289.740089416504,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA22:5",TAG,1373.0200958251953,1373.440097808838,1375.10009765625,1389.500087738037,1394.3800964355469,1379.0401000976562,1451.4401016235352,1400.9600982666016,1375.280086517334,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA22:6",TAG,1508.7801132202148,1539.3401069641113,1712.5801277160645,1498.7201080322266,1500.1001052856445,1566.1001091003418,1511.4401016235352,1572.7801132202148,1519.9001121520996,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA14:0",TAG,1035.4600715637207,1015.8000831604004,1017.3200721740723,1036.6200790405273,1012.3000831604004,1012.2800598144531,1014.1400756835938,1016.2000694274902,1012.5800743103027,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:0",TAG,1114.440071105957,1061.4800720214844,1093.0800743103027,1112.0200805664062,1068.580078125,1018.8800659179688,1099.7200775146484,1144.5400848388672,1011.9400672912598,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:1",TAG,1051.9600715637207,1096.4200744628906,1046.200065612793,1053.9800834655762,1094.3400650024414,1051.9600715637207,1071.8200759887695,1105.04008102417,1064.6000709533691,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:0",TAG,1024.2400741577148,1013.2600784301758,1012.8400650024414,1027.4800834655762,1015.9000778198242,1060.8200721740723,1076.8000717163086,1015.9400749206543,1011.8400688171387,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:1",TAG,1184.080078125,1069.3600769042969,1142.180076599121,1106.760066986084,1304.3400917053223,1093.5000839233398,1387.6000938415527,1163.4200820922852,1116.3800735473633,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:2",TAG,1377.760097503662,1172.0200843811035,1784.280117034912,1340.980110168457,1298.4600868225098,1731.2401237487793,1634.9401092529297,1281.500099182129,1172.4200859069824,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:3",TAG,1208.920078277588,1254.8200912475586,1287.1600914001465,1211.0600814819336,1261.560073852539,1246.320083618164,1305.7400932312012,1212.9600868225098,1256.2600860595703,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA20:4",TAG,1481.5001029968262,1458.2200927734375,1496.7201118469238,1673.5001220703125,1709.9601135253906,2055.9601707458496,2310.4601516723633,1553.720115661621,1289.1400871276855,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA22:5",TAG,1444.520107269287,1577.6601181030273,1966.2801475524902,2282.70015335083,1625.740119934082,1545.200107574463,2011.6001243591309,1728.9801177978516,1386.160099029541,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA22:6",TAG,2092.420150756836,2461.2601776123047,3656.8203201293945,2141.5401496887207,1598.0201225280762,2030.700138092041,3037.1001930236816,1632.2801132202148,1498.2401008605957,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA14:0",TAG,1015.1800727844238,1015.6200752258301,1017.3400726318359,1015.640079498291,1013.4400634765625,1012.8400726318359,1013.4800682067871,1015.4000663757324,1013.3600578308105,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:0",TAG,1024.4000701904297,1125.4800758361816,1140.04008102417,1033.3600730895996,1166.9200859069824,1035.1000671386719,1214.12007522583,1041.9200744628906,1050.1200790405273,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:1",TAG,1051.980079650879,1046.4000778198242,1077.4000701904297,1053.8000679016113,1050.9200859069824,1051.5200843811035,1092.840072631836,1061.8600769042969,1047.5000610351562,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:0",TAG,1012.7400779724121,1013.120059967041,1011.8000679016113,1016.4400749206543,1011.4200592041016,1011.6200637817383,1073.6800727844238,1015.4400749206543,1011.9600791931152,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:1",TAG,1050.920078277588,1080.6800727844238,1063.2600784301758,1184.6600799560547,1112.7400817871094,1047.5400657653809,1162.0600776672363,1153.820083618164,1065.4400787353516,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:2",TAG,1321.920093536377,1357.0601119995117,1355.14009475708,1250.8200798034668,1244.9000816345215,1157.6400909423828,1282.7400932312012,1127.580078125,1128.9200744628906,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:3",TAG,1208.4200859069824,1244.6200828552246,1337.080093383789,1270.8200950622559,1211.6000900268555,1224.4400939941406,1257.9400825500488,1227.3400840759277,1214.4000854492188,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA20:4",TAG,1403.6801109313965,1445.0401077270508,1469.4200897216797,1593.7801094055176,1552.8801002502441,1670.8401145935059,2225.600170135498,1437.5401000976562,1288.6800918579102,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA22:5",TAG,1539.5201110839844,1559.7401123046875,1572.9601097106934,1770.0801315307617,1416.5200958251953,1574.5601196289062,2002.8001441955566,1913.5001411437988,1413.8201026916504,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA22:6",TAG,2643.5801696777344,2620.2601890563965,4241.040325164795,2067.820137023926,1860.1601333618164,2302.1401557922363,3254.840244293213,2029.1201667785645,1497.4401092529297,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA14:0",TAG,1014.7400703430176,1070.9200744628906,1016.8200759887695,1016.0600814819336,1018.5200729370117,1017.3000679016113,1076.0600814819336,1016.260082244873,1012.7000694274902,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:0",TAG,1027.54008102417,1007.640079498291,1006.7400665283203,1071.6200675964355,1216.4800834655762,1036.8200759887695,1091.3600807189941,1144.2600746154785,1012.0200691223145,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:1",TAG,1081.2400817871094,1046.940071105957,1046.8600692749023,1055.000072479248,1051.0200691223145,1051.320068359375,1085.660068511963,1049.9800758361816,1091.9000663757324,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:0",TAG,1012.0400772094727,1012.6400718688965,1012.4800720214844,1050.8200798034668,1011.1000747680664,1011.5400657653809,1059.1000747680664,1015.6600685119629,1012.7400703430176,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:1",TAG,1050.8200721740723,1079.6800804138184,1077.2400703430176,1048.3600692749023,1046.9200630187988,1047.0800819396973,1049.9800834655762,1085.8400840759277,1065.6800727844238,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
