lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0140,AK0142,AK0169,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,Blank-1x
Lyso_PI(22:6) | PI (22:6),0.01851405633867386,7.275906215077735,0.0025562740629538894,0.959676448979024,0.9974690761020696,PI,67142.62456512451,152043.43884277344,231787.56842041016,61365.01420593262,50047.993240356445,156520.27166748047,129412.19900512695,165904.09375,34230.37275695801,69358.75593566895,29463.211952209473
Lyso_PS(12:0) | PS (12:0),-0.8801982737435203,5.886025784474537,5.468325710059503,0.01936416799217256,0.9974690761020696,PS,64160.81525993347,11315.300806045532,47573.55368232727,16111.771045684814,57987.844314575195,35218.81295776367,50876.153869628906,57756.613916397095,29427.48205375671,48815.24367523193,15847.381015777588
Lyso_PS(13:0) | PS (12:0),-0.4995125662840101,1.7283065639626083,1.8028623770101577,0.17936683230286427,0.9974690761020696,PS,1767.5401210784912,1834.1801261901855,1716.5301208496094,1918.200138092041,1873.9101238250732,1910.2601299285889,1871.8001327514648,1714.9801235198977,1926.3501377105713,2188.1401596069336,1963.1001510620115
Lyso_PS(14:0),-0.33508285725174203,1.822723214945073,0.8199082272341265,0.3652069993947968,0.9974690761020696,PS,2571.4001655578613,2475.2801780700684,1717.2601203918457,2602.220184326172,1917.4801330566409,2193.8001594543457,2323.3601684570312,2072.1001319885254,2050.4001388549805,2377.9401664733887,1648.1201210021973
Lyso_PS(14:1) | PS (14:1),-0.4162379644297062,1.857909904761514,1.259079459838759,0.2618254082175027,0.9974690761020696,PS,2524.2301864624023,1974.7001514434817,2321.090156555176,2227.040153503418,2284.770164489746,1930.760133743286,2134.4601612091064,2658.500192642212,2117.9401454925537,2403.2701473236084,1737.3601303100586
Lyso_PS(15:0) | PSo (16:0),-0.21941279044014894,9.307563564444417,0.35480476363909474,0.551405790743393,0.9974690761020696,PS,565904.0417480469,433016.9509277344,394935.5693359375,530324.2775878906,407079.6973876953,363857.7985839844,330398.15283203125,439552.1916503906,429300.6198730469,528468.8967285156,225310.72705078125
Lyso_PS(15:1),-0.20735619123749677,9.54753943539534,0.31709054046223173,0.5733613921565645,0.9974690761020696,PS,774300.0615234375,483637.05078125,434335.5842285156,602739.1834716797,495304.1372070313,414153.0161132813,316086.5262451172,551011.5687255859,492269.66650390625,693141.3912353516,274597.2392578125
Lyso_PS(16:0) | PS (16:0),0.25406510798173415,8.766339656578268,0.4860812626127426,0.4856805905419097,0.9974690761020696,PS,472324.5505371094,379742.9789733887,363087.4730834961,681744.992980957,325541.8185119629,265794.0569152832,204716.84280395508,309395.02529907227,297521.09967041016,347655.70669555664,54320.96401977539
Lyso_PS(16:1) | PS (16:1),0.10085924791437298,8.696324162114957,0.07614196600479772,0.7825954276537829,0.9974690761020696,PS,554125.4012451172,381861.08221435547,289501.6207885742,459916.6553955078,249763.8758544922,222662.38549804688,243496.8978881836,364215.9172668457,270521.5016479492,381289.09533691406,55918.04412841797
Lyso_PS(17:0) | PSo (18:0),-0.10844435902988701,10.86357463672557,0.0871767184203236,0.7677975330593293,0.9974690761020696,PS,1789747.724609375,1384107.2444661458,1306819.7688802085,2070793.701171875,1325333.3850911458,1478637.9057617188,1021032.7744140624,1257009.6438802085,1238929.2154947915,1412722.5107421875,409031.8564453125
Lyso_PS(17:1) | PSp (18:0),0.49397007187270325,8.634994846769303,1.8515303085478079,0.17360551527062507,0.9974690761020696,PS,579103.9463195801,416142.2231140137,340741.63262939453,557473.6823425293,216731.09561157227,198431.34358215332,149712.01162719727,366995.3481750488,245178.60760498047,329081.71310424805,47152.6535949707
Lyso_PS(17:2),0.5408285832515297,8.945353131884405,2.2221905552784165,0.13603991794603892,0.9974690761020696,PS,676916.1197509766,489419.3547973633,431193.0700683594,765931.8460693359,265403.82220458984,245698.37872314453,186395.2142944336,416416.1048583984,298531.3780517578,395350.8168945313,70314.6654663086
Lyso_PS(18:1) | PS (18:1),0.3148280809319945,8.289942045878478,0.7479877162568301,0.38711408049480733,0.9974690761020696,PS,402353.02130126953,294720.80072021484,241056.439453125,419021.1145629883,186759.11294555664,161997.63067626953,129273.47857666016,258790.25524902344,207828.90383911133,271320.84979248047,52680.07376098633
Lyso_PS(18:2) | PS (18:2),0.18255281249668448,8.182821974489565,0.2502737591423738,0.6168823811768771,0.9974690761020696,PS,383819.745513916,266176.1288757324,207789.64483642575,352568.8432006836,196527.59225463867,158310.10333251953,130831.22860717772,249377.50706481937,193676.93307495117,255150.7685546875,44311.30294799805
Lyso_PS(18:3) | PS (18:3),0.2801249146238668,8.260030241091865,0.5914614386629182,0.4418545452556578,0.9974690761020696,PS,402509.0782318115,283956.2225036621,230609.33731079104,420102.83169555664,212244.19680786133,172700.5831298828,130279.8194732666,249633.4991760254,197586.14349365231,255628.98767089844,44093.22315979004
Lyso_PS(18:4),0.07710901163370742,8.04432123849286,0.044458637430125236,0.8330026280852911,0.9974690761020696,PS,347238.30419921875,202305.0530090332,184605.3840637207,314169.4812774658,194469.53576660156,155190.2603149414,134470.75114440918,196563.7646636963,182044.01239013672,220104.09518432617,46651.42346191406
Lyso_PS(19:0),0.013890316184709,8.293858656908563,0.001438624697616575,0.9697441264637369,0.9974690761020696,PS,258540.75805664065,210622.9978027344,182826.59521484375,290594.58239746094,178452.73181152344,162822.65167236328,127855.54809570312,187016.9725341797,162719.9315185547,219346.1365966797,161312.19189453125
Lyso_PS(19:1),0.13827063670290085,7.94376440171796,0.14332557694842762,0.7049970684144089,0.9974690761020696,PS,289548.50048828125,207354.9366455078,172766.49200439453,287133.55895996094,148302.29071044922,130291.10913085938,128737.01055908205,192977.03515625,158319.82971191406,197765.38916015625,57070.56396484375
Lyso_PS(20:0) | PS (20:0),0.07272443464806168,7.608481473004288,0.0395382709855312,0.842386084922338,0.9974690761020696,PS,187505.54278564453,151247.2998046875,140719.46057128906,212607.2357788086,116575.77780151369,113589.5376586914,92967.676025390625,137653.3599243164,119525.92010498048,151368.1004638672,61520.64419555664
Lyso_PS(20:1) | PS (20:1),-0.08107468023365398,8.36518592044466,0.0487908361612881,0.8251808263846754,0.9974690761020696,PS,301408.1593017578,241293.43701171875,219859.84448242188,294841.9533691406,202215.0723876953,189788.82299804688,180746.7020263672,230033.25646972656,200325.89428710935,236194.09643554688,118670.87866210938
Lyso_PS(20:2) | PS (20:2),0.20927033594371472,7.816085963501563,0.3292302564027523,0.5661126928934723,0.9974690761020696,PS,303721.51287841797,191886.9462890625,162900.18106079102,272731.9174499512,168443.65029907227,116462.57690429688,93006.64614868164,172476.79208374023,155301.47161865234,185454.3239440918,42733.933044433594
Lyso_PS(20:3) | PS (20:3),0.310300780764812,7.751564791965521,0.7265086666146772,0.39401721171278203,0.9974690761020696,PS,269505.55976867676,198100.7874145508,163728.822265625,281666.5910949707,133965.13986206055,115912.40747070312,93154.34733581544,173776.9026184082,135996.45895385742,161690.38052368164,43523.933502197266
Lyso_PS(20:4) | PS (20:4),-0.09370095737595432,7.1617029611415814,0.06512858148130363,0.7985662985627379,0.9974690761020696,PS,160539.11138916016,109188.36946105956,93470.14657592772,131100.14825439453,97823.09707641602,82821.4455871582,73800.0251159668,109575.62754821776,98365.57675170898,122732.17929077148,36960.64276123047
Lyso_PS(20:5) | PS (20:5),-0.32976424410543553,7.34692030172331,0.7964566121381722,0.3721549002968671,0.9974690761020696,PS,129468.45922851562,101216.24645996094,93641.30645751952,116787.26953125,97135.85726928712,91957.67657470705,107309.1079711914,99908.9066772461,99885.0474243164,111530.24816894533,71528.88507080078
Lyso_PS(21:0),-0.08573954434706121,7.552600285460999,0.05455348161635243,0.8153212521800514,0.9974690761020696,PS,183062.25390625,140019.77099609375,126380.11096191406,182901.53271484375,125423.70922851562,115575.48840332033,99615.3271484375,132735.36987304688,119058.208984375,151169.3123779297,55159.06396484375
Lyso_PS(22:0 | PS (22:0),0.06398583092396093,7.992694984182423,0.03059589771055471,0.861144985062137,0.9974690761020696,PS,234338.9971923828,188184.0537109375,174370.83203125,299491.3723144531,155094.98107910156,140177.32104492188,140935.84912109375,164475.94079589844,151463.77215576172,184867.59252929688,84606.93560791016
Lyso_PS(22:1) | PS (22:1),0.08576559159452873,7.535409085509833,0.05502102050991198,0.8145459121970122,0.9974690761020696,PS,230132.16604614255,154446.07307434082,131139.8392944336,209324.805267334,120223.44897460938,100158.58735656738,96620.44786071776,151784.54963684082,127497.62882995604,156489.57991027832,35492.0725402832
Lyso_PS(22:2) | PS (22:2),-0.008833850107188323,7.741959530020608,5.812537665406126e-4,0.9807655009161108,0.9974690761020696,PS,272194.27380371094,163616.61038208008,144547.37008666992,222531.8542175293,147851.28048706055,120929.91761779784,119686.99826049805,165288.6728515625,151336.30053710938,177098.2341003418,43140.40295410156
Lyso_PS(22:4) | PS (22:4),-0.14322049525756367,7.360762323405577,0.15177771126582223,0.696842269658312,0.9974690761020696,PS,165864.8112487793,117682.2094116211,106724.7075805664,134978.03857421875,103871.72814941406,93366.2469177246,92316.03646850586,118574.62811279295,106565.66842651369,127618.07818603516,54467.58386230469
Lyso_PS(22:6) | PS (22:6),-0.15533440648571992,7.528946613870409,0.17842842952262578,0.6727273164393178,0.9974690761020696,PS,174240.3900756836,136560.91897583008,124161.70748901369,165944.83233642578,115946.62902832033,109500.65921020508,96857.04693603516,123910.89865112305,138857.83203125,163517.50076293945,54104.603759765625
Lyso_Sphinganine-1-phosphocholine,-0.06524169753517758,7.688680746949667,0.03161915419559591,0.858866102643925,0.9974690761020696,SM,274980.3176269531,153519.95251464844,147465.85229492188,175374.99169921875,174300.51208496094,140381.75103759766,27686.40170288086,179381.85247802734,159493.09002685547,225475.41326904297,41027.84265136719
Lyso_Sphingosine-1-phosphocholine,-0.11134405928738082,7.744016170307644,0.09188485706090432,0.7617944877154026,0.9974690761020696,SM,276834.59411621094,152029.71057128906,159909.39025878906,185141.97143554688,190354.65350341797,153902.7921142578,28270.141723632812,187813.5328979492,169537.9732055664,234384.95440673828,38499.72268676758
O-(11-carboxyundecanoyl)carnitine,-0.39965762384204956,11.009774073875988,1.165079548874928,0.2804145722428669,0.9974690761020696,CAR,1860771.217285156,1443808.4423828125,1714790.0155029297,1842350.1885986328,1582415.5427246094,1454755.6717529297,1599383.4609375,1546649.7767333984,2072850.21484375,1796687.2111816406,126964.78916168211
O-(13-carboxytridecanoyl)carnitine,-0.32929143860142673,10.465994701763318,0.7942381103930529,0.3728216826800617,0.9974690761020696,CAR,1420752.5260009766,1037204.314453125,1103590.7470703125,1198927.5911865234,1147155.5057373047,1036966.4750976562,901662.4818115234,1106869.47265625,1241683.352294922,1246087.1813964844,148203.68967819214
O-(17-carboxyheptadecanoyl)carnitine,-0.4074247495603388,10.770407227300261,1.2102340532437668,0.27128577320187847,0.9974690761020696,CAR,1489063.3369140625,1380802.6197509766,1183708.619506836,1316068.2036132812,1307444.4721679688,1324546.151611328,1138653.3198242188,1483293.478881836,1284833.246459961,1479967.3603515625,309643.52238082886
O-arachidonoylcarnitine,-0.5076962315909758,10.611759720209795,1.8675183644154458,0.17175957512920004,0.9974690761020696,CAR,1267969.9151611328,1162943.543701172,1076232.4549560547,1037279.1300048828,1112689.0150146484,1192857.0477294922,1100020.0772705078,1361399.1162109375,1199637.7456054688,1326909.9989013672,287038.3798828125
O-behenoylcarnitine,-0.40110753564180274,9.996589117562184,1.1734408173906559,0.2786953715219736,0.9974690761020696,CAR,988227.7280578612,799440.997089386,684521.8433494568,770583.6151199341,820017.3693618774,776872.7152404785,683447.0912590027,847794.2353401184,770251.5734786987,883825.8043670654,145849.7101173401
"O-oleoylcarnitine, Elaidic carnitine",-0.46342103323661754,12.523992683138772,1.5603711673880607,0.2116108825064285,0.9974690761020696,CAR,4318063.413330078,4828490.96484375,4087918.372070313,4198776.052001953,4500714.607421875,4666630.671875,4017380.48828125,5047570.275390625,4452473.4208984375,4604750.220703125,1027604.6534309388
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",-0.37809475885205573,10.241037151133378,1.0441005850589136,0.30686969834651573,0.9974690761020696,CAR,1174993.0052490234,861478.80078125,883514.24951171875,1038104.1333007812,980346.4486083984,920772.770263672,744025.35107421875,966973.646484375,1018722.443359375,1109362.9113769531,147515.65116119385
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",-0.4044544454259955,10.339315415720348,1.1928655119772884,0.2747523097077426,0.9974690761020696,CAR,1214249.8793945312,929259.9716796876,940318.0032958984,1101899.6385498047,1001810.234375,1011832.3892822266,813054.7980957031,1045593.8317871094,1113885.1560058594,1204827.2490234375,152993.03102874756
PC (30:0),-0.021407591661920203,9.888184654653937,0.0034116028691641986,0.9534229034061268,0.9974690761020696,PC,1160716.7078857422,787524.5968322754,854825.6082763672,969502.0787963868,993726.0375061036,747819.9541931152,114036.6689453125,588758.3325805664,1037231.3002929688,961636.9346923828,53974.70413208008
PC (30:1),-0.09760362912617004,9.946590027446357,0.07065660241278238,0.7903831562150343,0.9974690761020696,PC,1154087.6782836914,803826.2692260742,877742.5353088379,980360.075012207,1041561.3067016602,769831.8861694336,230519.66333007812,611737.8635253906,1064844.613708496,984042.8975219728,46948.343841552734
PC (30:2),-0.10340086259275366,9.95816474821414,0.07927631555276093,0.7782805311237022,0.9974690761020696,PC,1169541.5702514648,820924.63818359375,869929.56689453125,981121.9776000977,1040627.6535491945,756350.7263183594,239692.97227478027,634454.1724243164,1079586.514709473,1002910.7270507812,45792.62268066406
PC (32:0),-0.14830717063218174,11.345412311098043,0.16271577340376098,0.6866683793200021,0.9974690761020696,PC,2987578.3508911133,2226065.087158203,2270212.699523926,2525348.9853515625,2720076.0274658203,2188621.2403564453,643411.6972351074,1381062.858581543,3204543.151123047,2640627.9353027344,31963.282348632812
PC (32:1),-0.16523312054492223,11.347668540873906,0.201798316615168,0.6532731955545553,0.9974690761020696,PC,2981648.0073242188,2177018.590698242,2282235.293823242,2519609.2028808594,2745035.8327026367,2197365.9290771484,660379.8216247559,1349672.703491211,3234362.919067383,2667927.1002197266,30584.482391357426
PC (32:2),-0.163872339451357,11.337711422661084,0.19850228667928604,0.6559324826363124,0.9974690761020696,PC,2968187.504272461,2190517.234741211,2221344.598022461,2530548.8990478516,2688654.8771362305,2205607.8106689453,596026.8492126465,1371958.6221313477,3255056.0908203125,2670445.180053711,29463.122344970703
PC (32:3),-0.13929373716901894,11.343540732272192,0.14360519495676272,0.7047229434537146,0.9974690761020696,PC,3022032.93157959,2223452.395385742,2265097.210876465,2538296.586669922,2719302.3176879883,2215944.1986083984,623123.3208999634,1353110.932678223,3185798.409423828,2642901.3197021484,30471.70233154297
PC (32:4),-0.14734797418933446,11.137110046297336,0.16062569728819653,0.6885811047845913,0.9974690761020696,PC,2547605.525024414,1920119.8182373047,2029023.9297485352,2133143.905151367,2385223.296936035,1936144.7427978516,555105.6410522461,1215401.2276000977,2649344.3161621094,2311736.596923828,30874.52215576172
PC (32:5),-0.13261461667043584,10.809177570912661,0.13020803818653803,0.7182164352756645,0.9974690761020696,PC,2074187.295959473,1457627.7568359375,1627915.8053588867,1787694.0142822266,1922973.029663086,1462879.5922851562,477398.0281982422,1031376.3532104492,2022011.1286621096,1843025.2911987305,29176.382049560547
PC (34:0),-0.17046540452504894,11.515175817869505,0.21472220420400845,0.6430910994809743,0.9974690761020696,PC,3309371.390563965,2299819.88671875,2646358.3634033203,2928636.1423339844,3171832.7435913086,2477021.500732422,712100.3648834229,1564165.4142456057,3370390.698852539,3217459.758178711,35068.68243408203
PC (34:1),-0.18259638204732304,11.489312157881287,0.24621313188254135,0.6197542409084329,0.9974690761020696,PC,3172888.0560913086,2257026.983520508,2623658.858276367,2855125.7639160156,3090361.4467163086,2411189.0759277344,718289.1856994629,1566779.551696777,3346560.353881836,3168820.830688477,32350.02236938477
PC (34:2),-0.19463164052257312,11.4727496131027,0.2795607040898176,0.5969892914362989,0.9974690761020696,PC,3109270.538330078,2227619.6697998047,2561718.216064453,2831860.592285156,3046965.0088500977,2423174.873901367,717388.9480285645,1547010.259399414,3303730.4842529297,3133785.026184082,32992.38232421875
PC (34:3),-0.17786584381779552,12.116975075322975,0.2336796402814798,0.6288087521459887,0.9974690761020696,PC,4930725.526855469,3657510.771972656,3985374.372070313,4307120.668212891,4768601.992980957,3813744.1037597656,1075391.7920837402,2280506.5833129883,5368483.2099609375,4772034.027709961,36984.24279785156
PC (34:4),-0.15994915754984068,12.203538120275116,0.18915050456416793,0.6636245875268628,0.9974690761020696,PC,5296121.709228516,3876439.7145996094,4304725.169189453,4593682.175292969,4988710.891174316,3969910.341064453,1173738.641784668,2415423.881713867,5708393.955078125,5087116.225952148,36301.58251953125
PC (34:5),-0.16941318017580081,12.074355482841082,0.212091441557277,0.645133069056298,0.9974690761020696,PC,4746879.372436523,3569254.9276123047,3944943.633178711,4156019.688720703,4623172.470947266,3708256.396606446,1083493.547302246,2299520.9470825195,5105098.139892578,4544752.029052734,35443.602600097656
PC (34:6),-0.16193893372930993,11.501547700953383,0.19386557459074538,0.6597186198630469,0.9974690761020696,PC,3302444.6434936523,2376734.737182617,2616901.2669067383,2796620.290527344,3116221.129119873,2471955.5697021484,721939.78564453125,1557687.4038085938,3507775.911499023,2921305.178100586,30682.862091064453
PC (36:0); PCp(38:6),-0.14598514404825472,11.589848737614487,0.15767938966746442,0.6913020951968204,0.9974690761020696,PC,3457161.260406494,2509364.2100219727,2812781.416748047,3092183.884277344,3366802.517730713,2577855.924255371,770298.2001037598,1710181.8178100586,3524569.598876953,3198915.0854492188,38455.95266723633
PC (36:1),-0.1490214417735252,11.573177616800432,0.1642808803153457,0.6852454097970924,0.9974690761020696,PC,3458773.3885498047,2440883.941040039,2784136.6416625977,3052689.865234375,3339315.164367676,2519586.1169433594,803895.3172912598,1695304.2795410156,3469647.201660156,3146217.337036133,37054.98245239258
PC (36:2),-0.16201919735496134,11.574061238524513,0.19405700790230185,0.6595612390079972,0.9974690761020696,PC,3400504.6212768555,2452131.739135742,2750756.867126465,3069940.620727539,3380361.7993164062,2550449.420410156,763259.0400695801,1710275.226989746,3482278.0216064453,3159434.244873047,38160.102294921875
PC (36:3),-0.18116050991696908,11.905538925109557,0.24237464013276622,0.6224962607819013,0.9974690761020696,PC,4234333.37097168,3061520.9182128906,3461120.6470947266,3808251.521484375,4254324.8837890625,3196134.4658203125,957292.9711761476,2104039.0119628906,4436570.315795898,4117923.500366211,42623.10272216797
PC (36:4),-0.18805630965351694,12.390516648736646,0.2610823771963471,0.6093775205307338,0.9974690761020696,PC,5859871.656005859,4166006.7174072266,4928429.068237305,5407778.340576172,5871405.303955078,4564536.532836914,1349860.6924438477,2911549.906982422,6200443.825927734,5874787.123657227,45916.02331542969
PC (36:5),-0.19160432327746518,12.291622689478798,0.27097570062687737,0.6026780138784382,0.9974690761020696,PC,5582755.885986328,3887409.6833496094,4596812.635375977,4900657.4189453125,5629292.475830078,4166112.9711914062,1248822.536071777,2697106.017211914,5796766.241943359,5488259.391235352,47576.383239746094
PC (36:6),-0.18927962774763127,12.033564673736072,0.2644728271116037,0.607063780810654,0.9974690761020696,PC,4622550.664794922,3309854.3002929688,3825763.150756836,4086452.662841797,4633737.156005859,3534661.3237304688,1096987.4686889648,2261754.864074707,4869907.77355957,4447913.604614258,45957.18322753906
PC (36:7),-0.17699473921102873,11.840939660021048,0.23140688298735768,0.6304826025419329,0.9974690761020696,PC,4066450.627319336,2936303.3046875,3324201.0071411133,3617093.125,3966659.24597168,3146928.4549560547,917697.506072998,1924924.0474853516,4272785.208862305,3969145.303588867,41668.5029296875
PC (36:8),-0.18926247334398819,11.70395168907891,0.26442502392455935,0.6070962724527305,0.9974690761020696,PC,3698300.69921875,2619647.462463379,3044893.677001953,3250656.7829589844,3623814.551208496,2867735.153442383,853913.063873291,1790479.6325683594,3846990.8369140625,3616138.2052001953,37221.20248413086
PC (38:0),-0.13448397046747554,11.42320259328855,0.13389215493225493,0.7144301674562592,0.9974690761020696,PC,3175606.26373291,2190932.836669922,2394254.238647461,2928115.587158203,2992015.871887207,2229691.4860839844,654171.2705383301,1531214.192199707,3084106.4822998047,2975020.1723632812,46307.76361083984
PC (38:1),-0.12941751674915514,11.423991529982935,0.12402595176536124,0.7247083861418455,0.9974690761020696,PC,3197491.021484375,2220329.1213378906,2403783.922302246,2879935.990966797,2935673.220336914,2259791.143737793,695695.31640625,1557894.6582641602,3003215.606567383,2983955.1611328125,47498.62365722656
PC (38:2),-0.12459737027352594,11.46415330975597,0.11498754068452399,0.7345358083216194,0.9974690761020696,PC,3264913.5563964844,2263954.732788086,2480296.5860595703,3031084.418701172,3020784.5294189453,2306738.937133789,670661.7956542969,1612049.4989624023,3146805.043823242,3061553.5466308594,47593.28302001953
PC (38:3),-0.14986392674048093,11.838529993678321,0.1661364634601341,0.6835685321569273,0.9974690761020696,PC,4100862.49597168,2891057.7756347656,3246209.620239258,3918487.734375,3996423.9888916016,2995472.6533203125,878579.280090332,2073372.98638916,4079632.435791016,4047456.447265625,51096.50341796875
PC (38:4),-0.15711538637198816,12.029243779144881,0.18253451164491707,0.669204108471025,0.9974690761020696,PC,4631824.735839844,3281222.1724853516,3739621.913574219,4436274.563720703,4574224.572875977,3426460.7185058594,1013778.5780029296,2370048.216796875,4703490.0654296875,4561576.451171875,57586.38458251953
PC (38:5),-0.16667614266942732,12.037136509118385,0.2053231342069921,0.6504580442205214,0.9974690761020696,PC,4634060.521850586,3253475.022583008,3786170.159057617,4432825.794433594,4660215.62097168,3489782.1561279297,1032731.308013916,2382575.83392334,4682825.408691406,4553543.365478516,57256.98388671875
PC (38:6),-0.16502378527192654,12.235608753582007,0.20128976733394666,0.6536817909753769,0.9974690761020696,PC,5399283.685791016,3798998.373291016,4357718.146484375,4935112.506347656,5293728.930908203,4029516.6171875,1173064.0092163086,2687087.846801758,5553421.493530273,5137637.662231445,52991.623596191406
PC (38:7),-0.17102835342686776,12.02401319353364,0.21613652363157598,0.6419995940290346,0.9974690761020696,PC,4631429.026123047,3264712.128051758,3785823.854492187,4212930.692504883,4624751.686157227,3394504.0751953125,1043733.3131713868,2332611.160888672,4824725.19152832,4401722.087402344,53051.943359375
PC (38:8),-0.17098385600887556,11.813466536624514,0.2160245161212515,0.6420858776013048,0.9974690761020696,PC,3998839.3540039062,2871507.8209228516,3223362.77734375,3625005.2446289062,4005719.989379883,2988250.444580078,927825.7032470704,1962407.1947021484,4184358.563354492,3696890.576904297,52666.083251953125
PC (38:9),-0.1694895492524463,11.72253097564836,0.2122817523923004,0.6449848381085732,0.9974690761020696,PC,3792578.3717041016,2659273.8905029297,2992839.00390625,3480205.8994140625,3783669.7044677734,2791587.627563477,861509.8785095215,1870744.9630737305,3925765.252685547,3439785.998901367,50150.62353515625
PC (40:0),-0.08189133120612742,10.235311071338328,0.049777650499891024,0.8234506309667082,0.9974690761020696,PC,1028983.4150390624,800601.50732421875,771796.1279296875,928994.20654296875,923846.5498046876,769315.677734375,234585.9755859375,708357.22705078125,817567.2548828125,836971.8935546875,577269.25390625
PC (40:1),-0.07851609361195044,10.36785657142113,0.04576657539473672,0.830600678244999,0.9974690761020696,PC,1192405.7314453125,919106.69384765625,887002.3603515625,1043107.65625,1079272.5043945312,884686.00732421875,248743.8376464844,809152.97119140625,916820.8955078124,975968.22802734375,556992.826171875
PC (40:10),-0.12767283364634485,11.310985346311064,0.12071520479366882,0.7282600831676168,0.9974690761020696,PC,2921439.046875,1985117.1133422852,2248725.801208496,2793004.9029541016,2737490.8485717773,2076231.0833740232,573820.0663452148,1475207.331237793,2813032.889526367,2802506.4494628906,35397.58264160156
PC (40:2),-0.07235089647409366,10.48876535205798,0.03887320601643296,0.8437000684198106,0.9974690761020696,PC,1314003.9116210938,1012864.8100585938,970839.748046875,1147577.47265625,1159862.7666015625,960321.9091796876,258707.87915039065,877033.38330078125,1023230.578125,1115272.7260742188,588784.13037109375
PC (40:3),-0.08187184148683976,10.809428090270263,0.049754167135688476,0.82349159454466625,0.9974690761020696,PC,1766959.1640625,1281832.2895507812,1332435.3745117188,1610065.4760742188,1608826.7543945312,1268441.7099609375,299576.8591308594,1100577.2397460938,1448122.9565429688,1599185.1743164062,538040.6540527344
PC (40:4),-0.09942920529382837,11.333595056250289,0.07331807463924633,0.7865655461287875,0.9974690761020696,PC,2684227.9208984375,1922579.5,2088834.0595703125,2498558.896972656,2480526.2177734375,1950165.7290039065,425338.5754394531,1555227.4477539062,2387661.96484375,2611342.8427734375,483245.8125610352
PC (40:5),-0.09519477068460817,11.093496172342851,0.06722035114216851,0.7954277902808271,0.9974690761020696,PC,2475831.930419922,1723403.7156982422,1907741.1959228516,2307044.8642578125,2282471.1684570312,1751813.4548339844,334911.44274902344,1305282.6458740234,2309250.6091308594,2434342.7911376953,138808.17041015625
PC (40:6),-0.10187419837544641,11.09694589943442,0.07695882615371374,0.7814618194662539,0.9974690761020696,PC,2599622.3939819336,1766602.7653198242,1931347.024353027,2385286.3028564453,2392760.0082092285,1781074.5859985352,285923.65899658203,1315134.4520874023,2480570.534301758,2549950.0982055664,25170.64195251465
PC (40:7),-0.11155639939400876,11.187304643053302,0.0922376408270793,0.7613515021319418,0.9974690761020696,PC,2768178.479125977,1895903.5722045896,2044068.012451172,2493835.2854003906,2522449.141357422,1951352.4743652344,342155.12393188477,1380310.8258972168,2647884.4639282227,2663469.955078125,24595.861770629883
PC (40:8),-0.14769985575645486,11.239843739797802,0.16139090101842157,0.6878791634011192,0.9974690761020696,PC,2783801.6318359375,1903796.3827514648,2116156.375732422,2592374.2259521484,2635041.7450256348,1957813.184509277,570985.9511871338,1393621.4115905762,2690318.551635742,2714222.5227661133,25965.421997070312
PC (40:9),-0.1346847561273535,11.224032219807501,0.1342908280487336,0.7140239964300775,0.9974690761020696,PC,2719154.208190918,1895049.4987792969,2116041.854736328,2609332.924682617,2624972.131164551,1900886.8580322263,541235.4888458252,1380600.167541504,2661749.5272216797,2697735.313964844,25843.321891784668
PC (42:0),0.04233333827429023,7.60416500253852,0.013379530185773092,0.9079141472675514,0.9974690761020696,PC,208233.29348754883,146565.00897216797,139639.29107666016,183382.09338378903,152054.40936279297,129731.70892333984,30979.522171020508,129472.38970947266,150725.77276611328,162834.3519897461,62771.10400390625
PC (42:1),-0.07805388131360624,9.684899402541673,0.04523009841068415,0.8315814896481661,0.9974690761020696,PC,639717.82177734375,536076.4230957031,498272.853515625,572926.31787109375,568005.58154296875,518829.05615234375,173759.53198242188,513144.5407714844,456585.732421875,493228.2541503906,463346.5915527344
PC (42:10),-0.08347361757791624,10.18611602185152,0.05171576660359278,0.8201041612893607,0.9974690761020696,PC,963677.4404296876,770646.2900390625,744808.67822265625,877685.47705078125,881173.16455078125,730684.17236328125,222687.47583007812,668636.36279296875,801746.14013671875,787672.20166015625,577984.1022949219
PC (42:11),-0.09767150669873148,10.185423726788596,0.07075459733459866,0.7902412396037707,0.9974690761020696,PC,966276.7734375,769949.28076171875,734907.75439453125,869778.603515625,879868.79052734375,754016.47607421875,223853.99462890625,670996.388671875,783324.07568359375,798977.28955078125,575649.3740234375
PC (42:2),-0.06478140812353157,9.84831953325846,0.031176079712167848,0.8598481293906948,0.9974690761020696,PC,724020.818359375,603570.52001953125,554204.1574707031,651775.70751953125,638755.14599609375,573185.78662109375,188886.91284179688,558244.9365234375,524406.08349609375,558383.5595703125,519216.0568847656
PC (42:3),-0.08599259383109745,9.935345289470154,0.054877151145774405,0.8147841256082732,0.9974690761020696,PC,735718.41162109375,616601.5673828125,572762.2829589844,671423.4306640625,663135.974609375,605028.04052734375,203401.3154296875,568090.1787109375,544510.06103515625,575872.697265625,582921.00244140625
