lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x
PI (44:12),-0.26769440189120364,6.143684914871145,0.40368261078037904,0.5251935055162141,0.996791623254679,PI,44157.122997283936,67957.84616088867,55927.84452056885,45968.64270019531,68301.8444519043,27901.042209625244,130551.0103149414,36212.40281677246,12317.200798034668
PI (44:2),-0.32903824375733964,5.59191548094601,0.6073217114371801,0.43579801888509484,0.996791623254679,PI,31178.942317962646,45610.72351074219,33571.06240463257,32841.62210845947,43936.42288970947,24837.18162536621,83327.666721344,24751.98176574707,8770.920696258545
PI (44:3),-0.3477501251424561,5.77064199013861,0.6774967588044092,0.4104500411724308,0.996791623254679,PI,36191.08240890503,48796.06356048584,42799.14316558838,36853.04286193848,52626.98384094238,25901.741928100582,103196.56776428224,27467.881885528564,8708.520626068115
PI (44:4),-0.3548502413938163,5.817065019749391,0.7050987465681828,0.4010757268517661,0.996791623254679,PI,33826.38223648071,49851.143630981445,47177.10362243652,35422.98235321045,50429.72386932373,25052.88185119629,121035.34945678712,29209.802284240723,9264.86067199707
PI (44:5),-0.35851046373375306,5.7853926110157445,0.7195302110885677,0.3962980516655213,0.996791623254679,PI,33552.8028755188,51708.403732299805,38354.44250869751,33279.92232513428,51053.40357208252,24228.561653137207,106738.78746032716,32171.802463531498,10304.460750579834
PI (44:6),-0.3046353415320241,5.90134108307905,0.5214696105540497,0.470215460375448,0.996791623254679,PI,38881.54283905029,59415.624588012695,43338.82318878174,42881.12298583984,53582.02374267578,28386.121952056885,110330.06727600098,31195.621772766113,9200.840602874756
PI (44:7),-0.25090878968451685,6.1829064996611045,0.3550425553403329,0.5512724482417068,0.996791623254679,PI,40407.362548828125,80920.76678466797,48534.1432723999,47213.52308654785,66926.94537353516,31047.50273132324,139793.36978149414,33788.76240539551,12598.940963745115
PI (44:8),-0.3790836736266383,5.877068683126135,0.8033256500566495,0.37010091119641825,0.996791623254679,PI,33050.922370910645,57270.78332519531,43448.363861083984,44429.32321166992,53855.56344604492,28142.102416992188,106035.70690917967,30787.602546691895,9134.44063949585
PIo (18:0),-0.4026414691976875,12.416955005008658,0.9048748410523793,0.34147794132793396,0.996791623254679,PI,3405529.038330078,6170569.543212891,4258299.364379883,4007578.596069336,5998903.635009766,3333476.86126709,12060120.440429688,3157937.867919922,73936.90509033203
PIo (20:5),-0.610033936134586,9.121767637033702,2.0451786206831457,0.15268906159847054,0.996791623254679,PI,173906.97537231445,337434.927734375,205270.7711791992,305525.96240234375,413658.1622314453,169941.2716217041,526615.4429931641,179311.04858398438,303411.39541625977
PIo (28:0),-0.6919845938084956,7.784521452894492,2.614582607871853,0.10588538245726084,0.996791623254679,PI,77109.306640625,241673.9365234375,116568.56854248048,281296.94079589844,224641.41607666016,60375.78363800049,387270.66271972656,64314.76371765137,20648.86148071289
PIo (30:0),-0.7654100183549074,7.973433565605028,3.1798981821048073,0.07454937504332251,0.996791623254679,PI,84478.40634155273,265044.77685546875,94073.56701660156,254709.98107910156,265957.15783691406,80477.56582641602,451120.8975830078,98769.508056640625,40825.44287109375
PIo (30:1),-0.6771882861478659,8.581854733144866,2.5069668365467805,0.11334389837690897,0.996791623254679,PI,145562.55018615723,464184.6889038086,165179.17358398438,376384.583190918,482108.6296386719,85241.10693359375,933535.6815185548,96158.8676147461,22481.241493225098
PIo (32:0),-0.6160782928263453,8.393006003544413,2.084921319154091,0.14875988703036616,0.996791623254679,PI,121779.08911132812,350975.10595703125,154782.2899169922,275953.5029296875,354921.6262207031,125631.029296875,604760.4069824219,130500.08825683594,65905.72479248047
"PIo (32:1), PIp (32:0)",-0.6291257103231903,8.050465860970695,2.171943807567004,0.1405484814926787,0.996791623254679,PI,113396.8879699707,314607.8377685547,103802.94775390624,217073.77697753903,324988.9061279297,65516.44438171387,653527.9439086914,80387.34573364258,26491.121826171875
PIo (34:0),-0.6671943770920649,8.093592025255015,2.4354263773566345,0.11862163705081383,0.996791623254679,PI,79533.1259765625,270850.2185058594,161825.0516357422,234016.57397460935,271115.5388183594,74929.08485412598,533299.5537109375,154680.43222045898,47303.263244628906
"PIo (34:1), PIp (34:0)",-0.8136747325081828,8.387202068429946,3.579284913634183,0.058504330323460536,0.996791623254679,PI,84016.82513427734,382594.9256591797,137298.7703552246,368850.1267089844,386111.9099121094,88179.4255065918,722923.4644775391,92939.82608032228,32186.68197631836
"PIo (34:3), PIp (34:2)",-0.7205919647127443,7.025349783465514,2.8286450271625654,0.09259645388596331,0.996791623254679,PI,52456.24377441406,134501.82946777344,66295.10482025146,117337.10772705078,130883.56744384766,54547.66368865967,289061.6989135742,65720.14443969727,13664.821102142334
"PIo (34:4), PIp (34:3)",-0.7556630758457387,6.777005437466236,3.1017802948554163,0.0782067265958469,0.996791623254679,PI,39316.00294494629,111152.3682861328,57939.02422332764,136406.14935302734,110778.5256652832,28952.061973571777,195683.0354309082,37971.042572021484,11936.740810394287
PIo (36:0),-0.4313031785992707,7.267167870592054,1.036098000513448,0.3087307134374989,0.996791623254679,PI,89808.16728210449,153351.23107910156,97474.62794494627,121684.0694580078,154380.41259765625,49776.60346984863,286213.24224853516,84489.7048034668,23477.381713867188
"PIo (36:1), PIp (36:0)",-0.48831839774094377,7.384330186867709,1.3226053471371415,0.2501250071064955,0.996791623254679,PI,60271.32434082031,172158.2325439453,115512.62771606444,158769.85192871094,167775.00927734375,51376.00365447998,278189.71893310547,64302.16499328613,28070.68194580078
"PIo (36:2), PIp (36:1)",-0.49248891228218183,7.066900489679102,1.3448653110608557,0.2461777798496614,0.996791623254679,PI,53736.2042388916,145027.94952392578,89429.22685241699,111612.98919677734,142324.56951904297,39934.26281738281,246386.6968383789,81656.42770385742,17265.601135253906
"PIo (36:3), PIp (36:2)",-0.4734995135043801,7.376082296729075,1.2449176541849738,0.26452540248835904,0.996791623254679,PI,105610.66883087158,180714.71228027344,99332.20636749268,135221.8471069336,170059.45175170898,88153.74615478516,324280.9428100586,103158.6671142578,11293.18072128296
"PIo (36:4), PIp (36:3)",-0.18995664365180906,7.050789636945378,0.20431996184197487,0.6512562626380092,0.996791623254679,PI,58711.62433242798,153036.9508972168,111863.50700378418,100664.84622192384,139099.06829833984,37713.22277069092,235819.4765625,47334.84387207031,20704.50160980225
"PIo (36:5), PIp (36:4)",-0.40892225549737604,6.774630878234779,0.9328402958926745,0.3341259619448008,0.996791623254679,PI,58226.04364013672,113967.90795898438,71793.26542663574,90651.7061767578,106296.84796142578,45673.483627319336,189836.79364013672,54479.62326049805,16265.22120666504
"PIo (38:1), PIp (38:0)",-0.11011791295107212,7.461228337909669,0.06900978588419093,0.7927840235100647,0.996791623254679,PI,73282.32542037964,203136.6506958008,193567.67443847656,129632.96911621094,188163.65228271484,56826.12378692627,287071.4996948242,96009.28633117676,19669.12120819092
"PIo (38:2), PIp (38:1)",-0.25580573762067227,6.987534490638249,0.3689333267029724,0.5435862712939669,0.996791623254679,PI,64704.84373474121,141933.369140625,97164.06657409668,90030.46673583984,134378.20849609375,55757.92403411865,201068.333984375,66196.86433410645,18742.00132751465
"PIo (38:3), PIp (38:2)",-0.2639974403156028,6.8445296387556525,0.392723244294757,0.5308714112499142,0.996791623254679,PI,65617.2850189209,125118.30859375,86619.00555419922,93779.26629638672,106780.72778320312,47325.50395965576,188532.6118774414,59691.7848815918,16263.581161499023
"PIo (38:4), PIp (38:3)",-0.2397047772859026,7.26104433439458,0.3243017043382679,0.5690338743532116,0.996791623254679,PI,95457.7271118164,168894.01147460938,123092.82984924316,179458.4320678711,117950.0083618164,78133.6861114502,189530.1522216797,55511.04471588135,16753.38136291504
"PIo (38:5), PIp (38:4)",-0.3885834058699711,7.103241587812478,0.8435884971695486,0.35837247160167524,0.996791623254679,PI,68118.08486175537,150164.6296081543,98391.3861541748,124712.48809814452,124220.32998657228,62560.08410644531,229905.77474975583,76157.46594238281,16392.181037902832
"PIo (38:6), PIp (38:5)",-0.4574311188680211,7.293210165984645,1.1632206705689896,0.28079860177732974,0.996791623254679,PI,85315.94454193115,150322.85217285156,105586.60919189452,127070.8306274414,151692.45068359375,67939.28450012207,274275.0795288086,79976.94505310059,25002.921630859375
"PIo (40:1), PIp (40:0)",-0.10940518118939424,6.9990912448782145,0.06812124575662892,0.7940921441925318,0.996791623254679,PI,66117.92481994629,149653.36981201172,120434.80778503418,86234.6664428711,127533.34936523438,56043.623596191406,207152.3359375,73622.08437347412,16029.321128845217
"PIo (40:2), PIp (40:1)",-0.23964042640212135,6.480110495769037,0.32411704429250676,0.5691438936982062,0.996791623254679,PI,43793.60331726074,93490.30700683594,78888.74597167969,74748.68551635742,84700.72622680664,31196.502674102783,143499.0313720703,40587.70320510864,13878.920936584473
"PIo (40:3), PIp (40:2)",-0.3595021420310245,6.436127079432796,0.7235042719112244,0.394996844573553,0.996791623254679,PI,28540.32183074951,83715.44619750977,87933.14566421509,64595.30453491211,81189.02600097656,43455.443267822266,144405.26989746094,52070.123680114746,12801.38091659546
"PIo (40:4), PIp (40:3)",-0.39326467782328706,6.948334355060158,0.8637443698935385,0.3526929733526866,0.996791623254679,PI,72222.34454345703,116627.40884399414,98779.26832580566,103698.06823730467,110586.72747802734,57746.30448913574,226173.0955810547,63304.425521850586,16215.521347045898
"PIo (40:6), PIp (40:5)",-1.0563251521370058,14.14015609799125,5.907243222486308,0.015078750995777818,0.996791623254679,PI,9760794.801879885,16505503.030151367,6225352.019866943,12683158.18347168,24228761.713928223,8068331.099205017,50085396.16473389,15791146.78138733,18200.381225585938
PIo (40:7),-0.12228206791999496,7.136047453612093,0.08503315816687973,0.7705890688276484,0.996791623254679,PI,70054.76512145996,156654.5528564453,136620.86972045898,99957.0678100586,136767.7498779297,59338.26467895508,235945.4962158203,63635.48487854004,20132.301483154297
PIo (42:0),-0.23543293839805404,6.485449464006048,0.3129229632613715,0.5758920527009298,0.996791623254679,PI,52017.76435852051,94604.487060546875,69288.5641708374,58176.06463623047,88784.40673828125,36882.16256713867,162093.5128173828,45343.8030090332,14549.860954284668
PIo (42:1),-0.3676162909782279,6.379634936151735,0.7560971364309808,0.38455268036713275,0.996791623254679,PI,40699.54298400879,79858.00555419922,65719.14515686035,63415.46490478515,75872.6653137207,34800.92255401611,139246.97091674805,46962.00344085693,14856.64111328125
PIo (42:2),-0.4487329102198984,6.119004071761411,1.1200423705195135,0.28990933065790464,0.996791623254679,PI,36165.38215637207,68792.14459228516,45106.322525024414,56847.523986816406,63922.62454223633,32971.34280395508,114176.26721191406,38409.88339996338,11491.300918579102
PIo (42:4),-0.3139878925810981,7.140986659405926,0.5536690689659736,0.4568223779343535,0.996791623254679,PI,99253.82475662231,133640.6498413086,127487.7495727539,93008.1669921875,136715.1081237793,40908.92261123657,318142.8032531738,109554.86598205566,11832.28092956543
PIo (42:6),-0.7755048367777242,10.664977799312295,3.261717042500095,0.07091483496765967,0.996791623254679,PI,1405842.761505127,1452097.6293640137,614715.9607696533,840346.1226196289,2125877.881286621,432293.3812408447,4884133.317687988,1538951.827377319,18925.90129852295
PIp (20:0),-0.6540564401679461,8.264239219975899,2.3429004669887945,0.12585502516393696,0.996791623254679,PI,160209.1098022461,277479.7370605469,148202.26953125,271532.63916015625,294945.48083496094,153510.0093383789,496591.1826171875,146433.5103149414,57422.4846496582
PIp (28:0),-0.4640448229739238,8.7453108877686,1.196560616401257,0.2740101854544816,0.996791623254679,PI,179772.05318450928,603765.2946166992,203235.01501464844,336524.2202758789,608564.1520385742,87529.36697387695,1089937.7915649414,116976.2274017334,11081.920932769775
PIp (30:1),-0.39878600230049993,7.753053885002113,0.8878299001475796,0.34606606262109724,0.996791623254679,PI,50393.02362060547,241577.27587890625,59319.80340576172,143720.9517211914,208193.75750732425,77674.646728515625,236742.09954833984,48028.54335021973,83252.66745758057
PIp (32:1),-0.7151580948808978,6.806315649555077,2.787325402685383,0.09501268762907181,0.996791623254679,PI,37514.44297790527,114981.54791259766,47728.222900390625,92051.92712402344,110710.30889892578,36331.28276062012,249108.87689208984,42517.56282043457,20496.121353149418
PIp (34:1),-0.6577298609496688,6.9462787112653706,2.368512588502199,0.12380496340216711,0.996791623254679,PI,44189.34338378906,126077.82958984376,68559.40426635742,112900.94799804688,130212.22827148438,39610.34292602539,222913.4140625,68046.92349243164,17867.20133972168
PIp (34:4),-0.5994981580297967,6.45992691863771,1.9766238768206676,0.15974652657963603,0.996791623254679,PI,32382.10210418701,96841.56677246094,45833.30277252197,80982.70529174805,92705.24670410156,26599.041465759277,175865.41180419922,35144.12258529663,12216.900886535645
PIp (36:5),-0.6447762243843869,8.095292204603462,2.2785381827125093,0.13117545943101616,0.996791623254679,PI,101223.7066040039,252680.45654296875,113623.2081298828,221860.8994140625,245154.3962402344,97187.54681396484,414922.9353027344,130626.4698486328,75719.76501464844
PIp (38:6),-0.532325649590015,8.53367216252131,1.5666139697859762,0.21069942953658674,0.996791623254679,PI,184461.2952270508,340638.103515625,216043.05529785156,295571.85791015625,358779.4895019531,124438.80737304688,689922.33154296875,158605.55078125,75326.7651977539
PIp (42:2),-0.38728327085166486,6.322648112416219,0.8379980993613572,0.3599699437348052,0.996791623254679,PI,48170.90386581421,73667.06484985352,62904.844593048096,56227.30401611328,70771.90490722656,30956.76206207275,166820.85098266602,49177.18321990967,11786.920848846436
PIp (42:4),-0.3903988625448878,6.762575798025661,0.8513680444411875,0.35616561253516255,0.996791623254679,PI,57287.88345336914,108950.14672851562,82160.52507019043,69421.80462646484,113663.24868774414,35313.462661743164,226069.57220458984,68003.823974609375,15141.0009765625
PIp (42:6),-1.007716300004006,14.000012366759295,5.399367923969496,0.02014404560049088,0.996791623254679,PI,6461516.691162109,17255526.08154297,5668690.040496826,9568005.798706057,24593518.99761963,5187737.483612061,42162627.08642578,18368203.492095947,36373.202629089355
PS (22:7),-0.03692567261236716,7.705455125243757,0.007794205336722371,0.9296503222078856,0.996791623254679,PS,190433.853515625,145662.8916015625,187294.6339111328,104811.96728515624,133115.3504638672,159599.65057373047,214869.4346923828,152382.49145507812,57104.58361816406
PS (24:0),-0.14363394788724848,8.237365910610876,0.11716815294428783,0.7321263853803872,0.996791623254679,PS,275434.69921875,194814.11181640625,258750.71484375,146230.1710205078,199849.97229003903,232879.77368164065,346062.7840576172,233271.45678710935,80961.62548828125
PS (26:0),0.28775902433190925,8.92821512684657,0.4815922979132665,0.48770195502529506,0.996791623254679,PS,552303.9722900391,394702.5233154297,641479.6324462891,174191.13244628906,374079.0244140625,402313.484375,537056.6628417969,402718.9432373047,74948.48522949219
PS (26:1),0.3143284027313907,9.533817300554249,0.5753454104396951,0.44814257683979497,0.996791623254679,PS,870492.0393066406,640271.4089355469,966917.537109375,309409.7424316406,577431.65673828125,547760.58740234375,840960.3876953125,602049.5534667969,99753.527587890625
PS (28:1),0.45860202510732895,10.00523761124209,1.2323867304621672,0.26694337747953367,0.996791623254679,PS,956584.10693359375,836165.1015625,1486045.3759765625,426928.830078125,658797.732421875,602681.16455078125,1017802.8076171876,712423.37060546875,248021.8984375
PS (28:2),0.030489742776260778,8.280622217604579,0.0053348766884937365,0.9417740959601298,0.996791623254679,PS,356601.30181884766,244661.87756347656,345446.68280029297,162265.76983642578,235964.23553466797,251765.49493408203,419351.7872314453,270241.73944091797,33871.422302246094
PS (30:0),0.020872512925382034,8.350000600131619,0.0024987811557366513,0.9601321023319247,0.996791623254679,PS,314200.7637939453,239809.11962890625,329124.3869628906,179360.13305664062,207068.43615722656,248277.67712402344,360629.1481933594,240396.13793945312,73343.50549316406
PS (30:1),0.06283287890705591,8.464172452743762,0.02269756466466788,0.8802462085571972,0.996791623254679,PS,402028.9440307617,276104.3991699219,373099.01013183594,192867.1127319336,262875.57873535156,252520.6773681641,467616.07220458984,268859.1982421875,52245.603942871094
PS (30:2),-0.09244133846240843,8.121278632749725,0.04868594364143064,0.8253658110182345,0.996791623254679,PS,253502.5770263672,183630.3115234375,257534.1572265625,181459.23114013672,170137.87341308594,184913.63189697263,300172.72283935547,188144.9163818359,72291.32513427734
PS (30:3),-0.036753829818541424,8.05142347247916,0.007722003913841036,0.9299760797928553,0.996791623254679,PS,302678.98303222656,182253.8960571289,269785.05993652344,121755.2095336914,162699.13189697266,220518.75665283203,438180.0073852539,214247.07415771484,42302.06268310547
PS (30:4),-0.06674891397606664,7.245480511008465,0.025422933536646042,0.8733177303706704,0.996791623254679,PS,141480.80892944336,100790.9071044922,148929.4715270996,92272.0259399414,95885.44686889648,108775.56591796876,164301.9497680664,109826.6480102539,36503.80261230469
PS (32:0),-0.2070270379325405,8.404694411196187,0.2424328853194313,0.6224544524229148,0.996791623254679,PS,301644.34228515625,222659.67553710935,297943.2841796875,240356.2364501953,202224.03552246097,265821.49865722656,369898.18884277344,229535.13732910156,79251.32580566406
PS (32:1),0.06224259538099195,8.251368689939461,0.022272297809763586,0.8813649976070875,0.996791623254679,PS,339009.4083251953,235778.35986328125,328354.28173828125,171648.63122558594,214226.2335205078,240132.23834228516,357637.78063964844,241730.97790527344,46530.38330078125
PS (32:2),-0.20123548679189515,8.875058638472106,0.22914663266601565,0.6321573106429872,0.996791623254679,PS,477915.6169433594,323738.6965332031,480490.4738769531,311240.8039550781,298177.8435058594,388576.2734375,667988.35693359375,439218.29296875,55436.16394042969
PS (32:3),-0.1505834022559235,8.05944066168584,0.12872407859686064,0.7197586431882015,0.996791623254679,PS,295441.72259521484,164521.6925048828,269918.4583129883,146456.2303466797,153339.6886291504,207490.64990234375,484601.0189819336,209808.45440673828,40933.70300292969
PS (32:4),-0.26108491720621885,7.3314995896252055,0.3841870613091487,0.5353708666865774,0.996791623254679,PS,142529.54934692383,101326.20718383788,141764.3305053711,129974.04711914062,91656.52688598631,124330.34869384766,170572.93139648438,106539.98791503906,36274.12268066406
PS (32:5),-0.0820234738973886,7.517716346073261,0.03835459491710935,0.8447328242305239,0.996791623254679,PS,166286.4917602539,135171.9087524414,179065.91119384766,98882.68646240234,116196.74780273438,189583.3146972656,190061.794921875,127094.3696899414,37987.58270263672
PS (34:0),-0.0633456256512315,8.385205398340666,0.022901952539996273,0.8797123204173954,0.996791623254679,PS,356508.2664794922,220456.11267089844,350646.06188964844,170787.23193359375,206502.7946777344,310163.98205566406,412705.8486328125,289278.35876464844,58384.76434326172
PS (34:1),0.10645046144342749,8.505539063346086,0.06530357982182977,0.798301689168365,0.996791623254679,PS,425656.65270996094,271747.55895996094,431921.3505859375,173076.27075195312,237295.6781616211,363494.5655517578,373010.810546875,341985.52685546875,47011.12353515625
PS (34:2),-0.17982304623876183,8.235825704377687,0.18322737708285786,0.6686142295675449,0.996791623254679,PS,319866.2038574219,211592.47344970703,283187.92193603516,176946.8920288086,212763.873046875,270266.54052734375,381890.2825317383,273196.8391723633,41762.023010253906
PS (34:3),-0.038389330855044916,8.388302206682479,0.008423767291105833,0.9268719737850483,0.996791623254679,PS,385801.4541015625,242967.29681396484,337550.5444946289,160113.9715576172,235490.57421875,294441.3193359375,457885.05859375,298854.26177978516,46848.56329345703
PS (34:4),-0.4789420737824921,8.515366764918985,1.2732196082674818,0.2591635514519848,0.996791623254679,PS,339997.30517578125,219313.6148681641,280214.38049316406,307625.541015625,236451.1768798828,278475.94091796875,559549.01513671875,248680.8962402344,59999.784606933594
PS (34:5),-0.8101079939832733,8.639416450913929,3.549041100015984,0.05957987167790106,0.996791623254679,PS,278052.96044921875,205601.91510009769,249689.53778076172,417295.6495361328,224673.90753173828,330357.09729003906,531025.68798828125,219297.6557006836,85329.67626953125
PS (34:6),-0.18867786128114555,8.489269317330912,0.20160182522033665,0.653430993729818,0.996791623254679,PS,290074.68115234375,221477.8544921875,299503.7998046875,224362.51708984375,211124.05493164065,244000.77783203125,358349.0861816406,242715.69604492188,111693.90771484376
PS (36:0),0.13580798966235672,9.075681257483577,0.10645732561033572,0.7442140406064834,0.996791623254679,PS,594087.57958984375,394780.2087402344,733827.8132324219,258447.0219116211,348799.0417480469,500699.8321533203,527142.2978515625,581737.2639160156,62593.28466796875
PS (36:1),0.24183509051433724,10.613914068101053,0.33939701365306973,0.5601774839944333,0.996791623254679,PS,1722052.9981689453,1070489.873046875,2813725.91796875,576934.5593261719,651010.90478515625,1925525.9990234375,685682.234375,2802368.8125,76853.38525390625
PS (36:2),0.19574339924721093,9.505598543109038,0.22184331678727176,0.6376389785908826,0.996791623254679,PS,866823.1395263672,563998.6799316406,1015644.4921875,317839.58239746094,450301.9130859375,733479.75537109375,595020.6749267578,924142.423828125,61074.124572753906
PS (36:3),0.23048479319016632,8.682279218778966,0.3081105575151924,0.5788419436468009,0.996791623254679,PS,482047.4696044922,346202.82177734375,524426.7777099609,200520.09442138672,298273.3212890625,333817.6237182617,419364.2062988281,383498.1055297851,47204.22344970703
PS (36:4),0.27793848105985364,8.17626908373227,0.4490686577537417,0.5027775660486826,0.996791623254679,PS,326519.64337158203,244068.5362548828,352543.96337890625,132486.41040039062,185735.49194335935,234648.19653320312,316230.5425415039,227709.2991943359,48313.88342285156
PS (36:5),-0.05971195800622784,7.731924533894314,0.02035402479378945,0.8865527597729559,0.996791623254679,PS,208466.63671875,154324.37103271484,212705.5166015625,152023.19165039062,136527.62896728516,160375.75323486328,212443.5758056641,156305.1923828125,40359.063079833984
PS (36:6),-0.11947739780826173,7.957036410093664,0.08119329724218005,0.7756867576900903,0.996791623254679,PS,252341.8759765625,174077.5145263672,245481.79425048828,168814.1732788086,164732.43157958984,197085.57635498047,267855.47912597656,209667.19512939453,41479.28302001953
PS (38:0),0.3495482366232308,9.260783343559336,0.7126388650449371,0.3985691621696986,0.996791623254679,PS,722258.4672241211,539152.1984863281,913138.1286621094,273269.236328125,427261.44384765625,517526.55615234375,624266.5054321289,598137.82861328125,53530.403869628906
PS (38:1),0.3474789499714728,10.204687210574608,0.7041649304665043,0.4013877461616576,0.996791623254679,PS,1345021.7701416016,1042446.9038085938,1943980.6708984375,547040.95361328125,693451.4957275391,1227276.471923828,863325.1611328125,1454367.84765625,56040.343994140625
PS (38:3),0.1349298853334867,8.857044004011357,0.10508004241819435,0.7458165104197345,0.996791623254679,PS,524307.2984619141,390829.60400390625,585991.1695556641,238815.85876464844,258964.0775756836,545257.5627441406,301599.65826416016,560319.5145263672,40466.62286376953
PS (38:4),0.3039487609497793,9.06961307732816,0.5377150055137463,0.4633812479747582,0.996791623254679,PS,670497.46630859375,410558.6677246094,782265.6552734375,257984.9984130859,245087.13647460935,612865.44482421875,429620.9714355469,566599.29638671875,56082.003662109375
PS (38:5),0.1675201788692649,8.441650089786382,0.16224634560299478,0.6870967259096303,0.996791623254679,PS,380293.20471191406,270825.7595214844,428885.6063232422,179762.2319946289,228763.0947265625,331549.9060058594,288039.14013671875,306210.86169433594,53100.44366455078
PS (38:6),0.3162764458946756,8.762047953623783,0.5825474334851607,0.44531553710425453,0.996791623254679,PS,517174.95880126953,372603.7624511719,597975.8406982422,193032.85162353516,310812.58514404297,391098.34393310547,412870.8717651367,386126.2344970703,48020.203125
PS (38:7),0.6585004928812124,9.8190026270434565,2.559532464872063,0.10963100078473709,0.996791623254679,PS,1064837.6732177734,852235.7889404297,1801805.1147460935,350496.9626464844,640270.4940185547,791198.2847900391,578426.9583740234,911720.4461669922,48050.223083496094
PS (38:8),0.4458347545849479,9.32118687077874,1.16411473350945,0.2806138126323579,0.996791623254679,PS,760566.5645141602,598157.8399658203,1023097.6181640624,291282.5997314453,436695.9040527344,558277.604675293,524194.5191040039,650154.6640625,45748.10321044922
PS (38:9),0.15148548710335705,8.955638528903284,0.13256352625057846,0.7157887549566918,0.996791623254679,PS,536462.20068359375,432782.7454833984,609289.7237548828,244617.1983642578,368249.7014160156,388426.2263183594,577818.755859375,474364.5396728515,54494.3039855957
PS (40:0) | PSp (42:6),0.3631375641459607,11.000410691649591,0.7695969627820887,0.3803417639913634,0.996791623254679,PS,2433194.823852539,2274367.3223876953,2133878.7131347656,570405.6379394531,1794259.5480957031,1008419.529663086,3592267.5512695312,1502242.8504638672,262687.47692871094
PS (40:1),0.29659402794044926,8.382096300381978,0.5118276008242901,0.47434877016743465,0.996791623254679,PS,368506.92333984375,253202.15893554688,483351.5959472656,129178.40887451172,206391.87426757812,282780.7385253906,324689.2063598633,351462.5654296875,49230.403381347656
PS (40:2),0.11543837085125663,8.45275692212402,0.0768336945379815,0.7816350509142175,0.996791623254679,PS,380419.3448486328,271281.3369140625,440020.7550048828,175385.89178466797,218520.4743652344,288154.0432128906,426310.97119140625,348397.6649169922,44190.78338623047
PS (40:3),-0.04458799351715707,7.970342039204485,0.01135946747581329,0.9151215491539526,0.996791623254679,PS,259493.9796142578,166750.47314453125,274461.26037597656,164774.4136352539,139381.46899414062,195220.27490234375,306326.5202636719,205529.39306640625,43933.44323730469
PS (40:4),0.20058946084026222,8.316888238946113,0.23301782009366434,0.6292951329771729,0.996791623254679,PS,356306.7038574219,246631.75744628903,436881.9482421875,164770.1505126953,179814.23211669922,302293.36071777344,288202.1414794922,335807.0255126953,37970.94250488281
PS (40:5),0.3309130974443069,8.638251881313163,0.6381394589152478,0.4243853300995641,0.996791623254679,PS,472320.5114135742,336042.1209716797,580727.1171875,192050.51287841797,243326.28063964844,408836.01306152344,328914.86083984375,370749.6915283203,40158.28271484375
PS (40:7),0.31597788545750255,9.344540972826298,0.5814433636123795,0.4457471239782489,0.996791623254679,PS,787917.8518066406,579070.2198486328,937344.1467285156,306028.4401855469,424889.3905639648,661828.9627685547,493541.1760253906,706404.7048339844,46177.223388671875
PS (40:8),0.5196845917760207,9.114196974565361,1.5863359813047282,0.20785040192703713,0.996791623254679,PS,620678.2724609375,512369.10803222656,956002.6145019532,233375.5926513672,326598.77923583984,479964.8834228515,455086.5303955078,577237.08203125,50383.16345214844
PS (40:9),0.1679113041545078,8.13517151024802,0.1630073665864984,0.6864026660576712,0.996791623254679,PS,302929.76623535156,223932.7127685547,346975.5860595703,150864.91082763672,180091.67169189453,217725.99267578125,282458.96209716797,266551.59802246094,42132.18322753906
PS (42:0),0.16045836184950057,7.613223087700089,0.14879885102425305,0.6996858719529959,0.996791623254679,PS,212730.43548583984,141283.96997070312,240984.9165649414,91004.12701416016,125600.64825439452,154044.4716796875,235544.05487060547,160396.69067382812,34953.94226074219
PS (42:10),0.0795564778030869,7.744330824324398,0.03642099191370107,0.8486487192072345,0.996791623254679,PS,233379.13537597656,151588.80889892578,257839.53845214844,101744.24682617188,131941.86853027344,167043.05108642578,302417.0593261719,188075.29290771484,33783.18249511719
PS (42:11),0.24129890674082813,8.342391406915958,0.3378789931306302,0.5610560732702419,0.996791623254679,PS,374912.489440918,281336.8610839844,413063.64361572266,162566.45028686523,212031.67486572263,300473.4421386719,296207.93853759766,305562.3402709961,37693.3623046875
PS (42:2),0.07574530682265848,7.604712080598372,0.033007912459424915,0.8558332359331342,0.996791623254679,PS,189548.7133178711,131995.84802246094,209361.13415527344,90406.18682861328,113591.36791992188,144603.1707763672,203173.9149169922,169432.6114501953,48439.66339111328
PS (42:4),-0.13439000115476243,8.494066902626022,0.10263236677474197,0.7486932709264752,0.996791623254679,PS,361680.24084472656,260131.3783569336,412264.49072265625,185341.89022827148,245189.0191040039,264278.9157714844,623426.260925293,381461.9603271485,34620.30252075195
PS (42:5),0.2590894398281277,7.771519929235937,0.38987010641204733,0.5323676872161736,0.996791623254679,PS,243657.05767822263,161843.67095947266,296044.95947265625,99037.98620605467,136275.44885253906,179725.3511352539,243904.03540039065,179759.23413085938,36057.1025390625
PS (42:6),0.17806774396147937,8.153078445736693,0.18341926154141674,0.6684510999287195,0.996791623254679,PS,309265.1430053711,205797.63348388672,374655.5061035156,139058.4906616211,186772.55340576172,219248.43280029297,345927.04541015625,234852.2979736328,45000.90319824219
