lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0139,AK0140,AK0142,AK0157,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0141,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x
PIp (28:0),0.05630094560231216,8.575816358039285,0.054307494087879604,0.8157305909674112,0.9972603099728947,PI,179772.05318450928,1205090.9798583984,603765.2946166992,418024.75,94052.5266532898,677749.5774536133,203235.01501464844,662258.1799926758,271703.75842285156,162568.43124389648,1140736.3549194336,357512.26345825195,113995.80870056152,827992.1060791016,286042.9853515625,336524.2202758789,608564.1520385742,876177.299621582,74519.72525024414,87529.36697387695,1089937.7915649414,116976.2274017334,11081.920932769775
PIp (30:1),-0.18421281388858574,7.228836024615271,0.5810137180815218,0.44591524992216963,0.9972603099728947,PI,50393.02362060547,252074.53967285156,241577.27587890625,176180.5718383789,47058.78402709961,229351.33306884769,59319.80340576172,228287.91510009769,48312.38362121582,48312.9434967041,230802.2946777344,60686.04451751709,48470.7635345459,247509.00079345703,184608.11477661133,143720.9517211914,208193.75750732425,274436.6809082031,32279.741912841797,77674.646728515625,236742.09954833984,48028.54335021973,83252.66745758057
PIp (32:1),0.012020199599262036,6.627914389339449,0.0024754719488555565,0.9603183323741143,0.9972603099728947,PI,37514.44297790527,262833.77838134766,114981.54791259766,106107.80822753906,42788.64302062988,219312.2130126953,47728.222900390625,193681.01126098633,45363.78282165527,44642.622955322266,240894.0010986328,70936.16511535645,30181.18229675293,207840.05200195312,88629.40631103516,92051.92712402344,110710.30889892578,217003.91430664065,25447.48179626465,36331.28276062012,249108.87689208984,42517.56282043457,20496.121353149418
PIp (34:1),0.012276268446159838,6.749732609602935,0.0025820769369602203,0.9594736224570296,0.9972603099728947,PI,44189.34338378906,273554.1376953125,126077.82958984376,118320.06762695312,54543.94387817383,243116.91766357425,68559.40426635742,214338.33563232425,57520.28405761719,52460.58322143555,224468.29486083984,67387.94483947754,39286.662658691406,213013.89379882812,102923.08642578124,112900.94799804688,130212.22827148438,213566.35412597656,31899.56209564209,39610.34292602539,222913.4140625,68046.92349243164,17867.20133972168
PIp (34:4),-0.004998126276080385,6.287534317849523,4.279993590898812e-4,0.9834944256172847,0.9972603099728947,PI,32382.10210418701,182429.95166015625,96841.56677246094,91478.8461303711,39154.80233764648,191570.11431884769,45833.30277252197,146423.79006958008,36657.62237548828,30558.101837158203,174504.41204833984,57397.84408569336,26210.381912231445,166358.19134521484,77472.4049987793,80982.70529174805,92705.24670410156,166453.0506591797,20044.001441955566,26599.041465759277,175865.41180419922,35144.12258529663,12216.900886535645
PIp (36:5),-0.11812776421450397,7.7584083246969255,0.23901865234074648,0.6249157958371615,0.9972603099728947,PI,101223.7066040039,416465.1481933594,252680.45654296875,229206.31567382812,115240.84729003906,379356.1511230469,113623.2081298828,358553.9841308594,99685.5672607422,155438.81127929688,379345.9274902344,112569.58776855467,129390.68896484376,382294.2041015625,215492.97534179688,221860.8994140625,245154.3962402344,369361.5439453125,78033.04504394531,97187.54681396484,414922.9353027344,130626.4698486328,75719.76501464844
PIp (38:6),0.01609529680376136,8.320802994684444,0.004438637261046097,0.9468817566095727,0.9972603099728947,PI,184461.2952270508,686811.9294433594,340638.103515625,322017.38232421875,202111.01440429688,618036.60888671875,216043.05529785156,641085.2412109375,176027.81134033203,217256.85607910156,639427.1337890625,221075.63287353516,145795.22872924805,588373.85791015625,300029.5212402344,295571.85791015625,358779.4895019531,622315.3122558594,125090.44885253906,124438.80737304688,689922.33154296875,158605.55078125,75326.7651977539
PIp (42:2),0.12718483794487437,6.224176462738186,0.2770500889055256,0.5986412436948485,0.9972603099728947,PI,48170.90386581421,193084.2321777344,73667.06484985352,73384.64501953125,35270.88233947754,168499.25134277344,62904.844593048096,127983.5297241211,58703.8648147583,56858.62343597412,183024.7943725586,70790.1653137207,34625.38236236572,161726.7307434082,58095.38366699219,56227.30401611328,70771.90490722656,150639.35134887695,24836.302055358887,30956.76206207275,166820.85098266602,49177.18321990967,11786.920848846436
PIp (42:4),0.15619999181453972,6.716510409411714,0.4178193909883703,0.5180271360568119,0.9972603099728947,PI,57287.88345336914,252449.88006591797,108950.14672851562,110311.72720336914,41152.42240905762,253335.2969970703,82160.52507019043,218856.59887695312,110411.34868621826,50977.62331390381,275494.04217529297,132569.76879882812,40096.0029296875,201590.1094055176,79243.44464111328,69421.80462646484,113663.24868774414,250860.0576171875,31834.061988830566,35313.462661743164,226069.57220458984,68003.823974609375,15141.0009765625
PIp (42:6),0.14884974308316892,14.195081853031937,0.3794600703661217,0.5378923392578423,0.9972603099728947,PI,6461516.691162109,42508123.162109375,17255526.08154297,18745734.977783203,6594699.944396973,47161366.0982666,5668690.040496826,45378035.50341797,29601724.90686035,18907470.689704895,54119603.32800293,27617184.294403076,5488743.685272217,42098946.052856445,17806965.823242188,9568005.798706057,24593518.99761963,38087157.85449219,3660108.020301819,5187737.483612061,42162627.08642578,18368203.492095947,36373.202629089355
PS (22:7),0.6006957680722768,7.646625722974536,6.138240655192931,0.013228887068818687,0.9972603099728947,PS,190433.853515625,225408.0590209961,145662.8916015625,125736.20849609376,827027.7214355469,228461.775390625,187294.6339111328,200671.85498046875,217918.87634277344,154450.67016601562,221410.93603515625,237410.19592285156,126932.4090576172,184802.33447265625,120017.80859375,104811.96728515624,133115.3504638672,207498.09423828125,121424.28845214844,159599.65057373047,214869.4346923828,152382.49145507812,57104.58361816406
PS (24:0),0.021393072921913982,7.9537362441680814,0.007841398943810418,0.9294382158025036,0.9972603099728947,PS,275434.69921875,355860.34228515625,194814.11181640625,177221.49279785156,217835.97241210935,386371.7846679687,258750.71484375,330882.5810546875,363391.6579589844,244208.35571289065,339572.20275878906,389364.75354003906,186873.9149169922,304093.8818359375,168166.77185058594,146230.1710205078,199849.97229003903,347466.9891357422,187301.0915527344,232879.77368164065,346062.7840576172,233271.45678710935,80961.62548828125
PS (26:0),0.18611877884256878,8.658570470412753,0.5931101362925806,0.4412189621305757,0.9972603099728947,PS,552303.9722900391,622378.8630371094,394702.5233154297,345802.70861816406,360217.3045654297,652650.5860595703,641479.6324462891,457259.3505859375,604865.7189941406,414181.2628173828,545798.81640625,849583.4060058594,247929.6384277344,407046.0859375,230737.09704589844,174191.13244628906,374079.0244140625,692573.1072998047,269615.47814941406,402313.484375,537056.6628417969,402718.9432373047,74948.48522949219
PS (26:1),0.16751097480291907,9.262263045581241,0.4805082645759171,0.488192183826473,0.9972603099728947,PS,870492.0393066406,952766.9118652344,640271.4089355469,518643.2697753906,468782.4575195313,939887.07763671875,966917.537109375,708363.85107421875,929699.8728027344,654880.7653808594,881206.7312011719,1268286.9790039062,400374.6477050781,658787.3039550781,332793.7624511719,309409.7424316406,577431.65673828125,1068467.29296875,430368.4147949219,547760.58740234375,840960.3876953125,602049.5534667969,99753.527587890625
PS (28:0),0.15039391143406067,10.927020588653921,0.38736911007623576,0.5336855610243351,0.9972603099728947,PS,2016389.8205566409,3118515.3461914062,1597085.2478027344,1567272.3325195312,1316606.6049804688,2983871.76953125,2094070.5744628904,3440384.5485839844,3168465.8166503906,2022465.904785156,3404248.455810547,3491066.4001464844,1363922.8986816406,2717633.278076172,1250810.9440917969,853640.3874511719,1619746.5966796875,3346883.9626464844,1177703.3491210938,1360377.6457519531,2968693.422607422,1778043.6655273438,516078.1243896485
PS (28:1),0.2119387536634291,9.617455060530869,0.7689346492070399,0.3805468290082451,0.9972603099728947,PS,956584.10693359375,1154282.4907226562,836165.1015625,857842.58203125,585509.263671875,936486.2373046876,1486045.3759765625,784325.2099609375,1025745.7568359376,723365.8916015625,977085.7958984376,1424195.2221679688,523964.9145507813,787720.14013671875,440260.6713867187,426928.830078125,658797.732421875,1164066.9506835938,534348.82177734375,602681.16455078125,1017802.8076171876,712423.37060546875,248021.8984375
PS (28:2),0.10665582362977914,8.10982812681884,0.19486032089298533,0.6589018293422777,0.9972603099728947,PS,356601.30181884766,450553.67083740234,244661.87756347656,217573.5376586914,205527.6947631836,486094.0915527344,345446.68280029297,379354.4274902344,465752.6536254883,286190.8812866211,449402.6765136719,584645.3060302734,191788.7951660156,365898.47955322266,160623.17126464844,162265.76983642578,235964.23553466797,446337.1713867187,186756.07330322263,251765.49493408203,419351.7872314453,270241.73944091797,33871.422302246094
PS (30:0),0.04241051668228223,8.011984021916714,0.0308164918883449,0.8606504192850998,0.9972603099728947,PS,314200.7637939453,392955.2087402344,239809.11962890625,203897.73364257812,216146.39318847656,358726.208984375,329124.3869628906,278747.5177001953,375759.3684082031,243003.8583984375,361325.6674804687,446190.3737792969,171045.25146484375,320505.3845214844,168239.79052734375,179360.13305664062,207068.43615722656,358773.0584716797,181471.45275878903,248277.67712402344,360629.1481933594,240396.13793945312,73343.50549316406
PS (30:1),0.07001206146704646,8.201639954303227,0.08397626750638665,0.7719795078357412,0.9972603099728947,PS,402028.9440307617,495827.5344848633,276104.3991699219,213988.9571533203,212618.4787597656,416096.5932617187,373099.01013183594,350268.04931640625,500932.8985595703,294980.5380859375,472108.59240722656,525819.8927612305,224519.43884277344,389872.0668945313,171802.2328491211,192867.1127319336,262875.57873535156,422462.7671508789,217766.73571777344,252520.6773681641,467616.07220458984,268859.1982421875,52245.603942871094
PS (30:2),-0.035003790375550674,7.7584266670231,0.020992730680404748,0.8847987612085918,0.9972603099728947,PS,253502.5770263672,318693.1444091797,183630.3115234375,165194.40911865234,165036.29077148438,301767.40466308594,257534.1572265625,249517.36071777344,301964.3845214844,194687.39556884769,284429.8621826172,382514.94689941406,143219.15118408203,309192.8669433594,136241.4698486328,181459.23114013672,170137.87341308594,293934.4172363281,146450.64947509766,184913.63189697263,300172.72283935547,188144.9163818359,72291.32513427734
PS (30:3),0.08152143109392682,7.77000858668804,0.11385085360143421,0.7358018767444081,0.9972603099728947,PS,302678.98303222656,427401.0635986328,182253.8960571289,149556.76953125,141959.38916015625,288919.8996582031,269785.05993652344,213577.81671142575,369109.7612304687,225547.5958251953,441554.1021728515,362274.0412597656,140237.17059326172,326226.18377685547,127819.2901611328,121755.2095336914,162699.13189697266,237065.4359130859,175653.95281982422,220518.75665283203,438180.0073852539,214247.07415771484,42302.06268310547
PS (30:4),-0.008963070999410785,6.909224488273237,0.0013764242347065192,0.9704051190674292,0.9972603099728947,PS,141480.80892944336,176117.43133544922,100790.9071044922,90829.2268371582,90252.96691894533,169356.43084716797,148929.4715270996,131976.54998779297,171763.3129272461,121384.62832641602,172330.0922241211,211140.51641845703,86290.22491455078,163996.45098876953,73784.20495605469,92272.0259399414,95885.44686889648,172231.61322021484,79562.48645019531,108775.56591796876,164301.9497680664,109826.6480102539,36503.80261230469
PS (32:0),-0.11447654898284207,8.061090701030043,0.22447659645877138,0.6356499430126219,0.9972603099728947,PS,301644.34228515625,391373.3465576172,222659.67553710935,192689.07360839844,220873.755859375,336202.724609375,297943.2841796875,304217.86572265625,365003.28942871094,240491.9962158203,366844.40625,431369.1062011719,184330.99096679688,379901.6489257813,209273.5927734375,240356.2364501953,202224.03552246097,346652.1848144531,198323.9736328125,265821.49865722656,369898.18884277344,229535.13732910156,79251.32580566406
PS (32:1),-0.01846749502982391,7.97788076198393,0.00584338815542651,0.9390674104208283,0.9972603099728947,PS,339009.4083251953,401219.2468261719,235778.35986328125,201920.3319091797,214334.0733642578,317765.1789550781,328354.28173828125,279615.3376464844,367736.5476074219,231496.1774291992,346481.04431152344,434856.6271972656,216481.11614990231,298276.8635253906,172314.3507080078,171648.63122558594,214226.2335205078,368786.4832763672,215879.33532714844,240132.23834228516,357637.78063964844,241730.97790527344,46530.38330078125
PS (32:3),0.08473798751183705,7.796447120740375,0.12301120864890436,0.725791263595441,0.9972603099728947,PS,295441.72259521484,486723.7829284668,164521.6925048828,145890.10968017578,136054.8914794922,290083.12127685547,269918.4583129883,212258.99517822263,409387.0309448242,228806.35485839844,478687.0275878906,345266.2852783203,130912.76965332033,385461.66705322266,112856.9697265625,146456.2303466797,153339.6886291504,253429.4800415039,169315.13262939453,207490.64990234375,484601.0189819336,209808.45440673828,40933.70300292969
PS (32:4),-0.10531688901831017,6.981102011085772,0.1899940753894498,0.6629215485629253,0.9972603099728947,PS,142529.54934692383,179930.71020507812,101326.20718383788,95312.42669677734,97802.48748779295,181359.9130859375,141764.3305053711,139371.40826416016,177888.25219726562,114138.96838378906,179513.09490966797,210259.51483154297,83025.2650756836,217886.13650512695,75056.50579833984,129974.04711914062,91656.52688598631,164564.7719116211,87140.9662475586,124330.34869384766,170572.93139648438,106539.98791503906,36274.12268066406
PS (32:5),0.45335130332396184,7.384388431622083,3.5070116395213518,0.06110958914357521,0.9972603099728947,PS,166286.4917602539,200014.31280517575,135171.9087524414,112067.8070678711,105133.966796875,199652.71362304688,179065.91119384766,156444.69116210938,203236.5542602539,136944.25091552734,1127701.023803711,242119.2979736328,90309.486572265625,165588.45141601562,90207.26544189452,98882.68646240234,116196.74780273438,205961.45349121097,102595.74737548828,189583.3146972656,190061.794921875,127094.3696899414,37987.58270263672
PS (34:0),-0.03320262348557045,8.0659830710357,0.018888070582221417,0.8906878550196561,0.9972603099728947,PS,356508.2664794922,447388.29455566406,220456.11267089844,205012.1551513672,210939.5721435547,334611.9206542969,350646.06188964844,255161.21875,394056.9714355469,262319.55908203125,407793.2938232422,426845.66760253906,181817.5928955078,355362.38439941406,173396.37255859375,170787.23193359375,206502.7946777344,345704.4844970703,247166.0391845703,310163.98205566406,412705.8486328125,289278.35876464844,58384.76434326172
PS (34:1),-0.006301575296292346,8.28945179590951,6.803804558330739e-4,0.9791902563122262,0.9972603099728947,PS,425656.65270996094,494402.27209472656,271747.55895996094,253868.30224609375,281297.0968017578,424005.8328857422,431921.3505859375,331467.6042480469,459547.89709472656,294671.0588378906,447669.1511230469,566101.6868896484,262902.4416503906,325236.65979003906,215681.09375,173076.27075195312,237295.6781616211,459130.5174560547,338883.9094238281,363494.5655517578,373010.810546875,341985.52685546875,47011.12353515625
PS (34:2),0.023439866265176912,8.071634646314449,0.009413653329829685,0.922707348404048,0.9972603099728947,PS,319866.2038574219,424218.92834472656,211592.47344970703,193650.89575195312,212690.41674804688,471884.85369873047,283187.92193603516,377918.0629882813,465424.47619628906,291028.44342041016,396240.3126220703,503469.8955078125,195241.85791015625,375312.6828613281,166308.07110595703,176946.8920288086,212763.873046875,417083.8693847656,213210.4341430664,270266.54052734375,381890.2825317383,273196.8391723633,41762.023010253906
PS (34:3),0.06461111838659421,8.17970252864743,0.07152069048834164,0.7891353896180607,0.9972603099728947,PS,385801.4541015625,501131.1661376953,242967.29681396484,210579.55737304688,212058.27655029297,469469.2759399414,337550.5444946289,354691.44689941406,488825.65771484375,320612.96490478516,452356.9714355469,552454.1597290039,200459.89794921875,368832.1647949219,166176.11248779297,160113.9715576172,235490.57421875,454235.2371826172,231538.55743408203,294441.3193359375,457885.05859375,298854.26177978516,46848.56329345703
PS (34:4),-0.29977503988793625,8.06586056341763,1.5369629257129418,0.21507043428009137,0.9972603099728947,PS,339997.30517578125,359015.96337890625,219313.6148681641,178087.09204101562,174186.67028808594,423709.9685058594,280214.38049316406,274922.1376953125,341228.9637451172,235285.6590576172,301011.38146972656,424059.2268066406,218357.1149902344,309805.77966308594,161505.03344726562,307625.541015625,236451.1768798828,357349.9833984375,207014.81518554688,278475.94091796875,559549.01513671875,248680.8962402344,59999.784606933594
PS (34:5),-0.4368831682567553,8.066989179016085,3.2578405002664113,0.07108268007441315,0.9972603099728947,PS,268935.1193847656,310780.66369628906,203167.11657714844,177835.77294921875,174644.67236328125,382035.4443359375,248584.4150390625,284713.5809326172,294594.95849609375,219390.82067871097,289824.94580078125,340854.35974121094,190264.81311035156,434462.0593261719,178997.45336914062,381905.7463378906,213884.9168701172,326417.82653808594,196246.0740966797,317171.6259765625,457717.9145507813,213670.71533203125,87353.44641113281
PS (34:5)_2,-0.5692225688499479,8.164735695299674,5.515940282862857,0.018843940955103694,0.9972603099728947,PS,287170.8015136719,318890.42529296875,208036.71362304688,173638.51171875,174821.8729248047,437710.4133300781,250794.66052246097,283273.3975830078,299049.8425292969,221053.89306640625,286733.7419433594,339185.80194091797,237889.59887695312,433991.1251220703,194016.8741455078,452685.552734375,235462.89819335935,325242.5031738281,221254.87255859375,343542.5686035156,604333.46142578125,224924.5960693359,83305.90612792969
PS (34:6),-0.01815482399705751,8.098238159157747,0.005647198450674296,0.9400970814430348,0.9972603099728947,PS,290074.68115234375,385093.8493652344,221477.8544921875,199761.23413085935,198978.71215820312,334497.34716796875,299503.7998046875,296161.37744140625,352376.9641113281,242188.4006347656,544595.9892578125,384168.3298339844,184907.03247070312,375526.2067871094,179484.59399414062,224362.51708984375,211124.05493164065,323392.767578125,197111.85424804688,244000.77783203125,358349.0861816406,242715.69604492188,111693.90771484376
PS (36:0),0.005045159317673175,8.798403780837488,4.361208636964875e-4,0.9833385832809488,0.9972603099728947,PS,594087.57958984375,687576.2023925781,394780.2087402344,352507.1435546875,363988.4223632813,612319.5441894531,733827.8132324219,473694.8311767578,640511.03271484375,423604.23291015625,624432.2619628906,911577.7873535156,301070.11877441406,479018.4732666016,267844.71423339844,258447.0219116211,348799.0417480469,761343.2160644531,399709.7312011719,500699.8321533203,527142.2978515625,581737.2639160156,62593.28466796875
PS (36:1),-0.2790119684536089,10.24243665686076,1.3317731129500316,0.24849002398529496,0.9972603099728947,PS,1722052.9981689453,1717619.0390625,1070489.873046875,996815.1701660156,1060726.7822265625,926506.7861328124,2813725.91796875,756663.4958496094,1211875.1494140625,782949.19091796875,1316162.5126953125,2095564.9514160156,1090844.757080078,667882.4416503906,898067.56396484375,576934.5593261719,651010.90478515625,2171556.650390625,1920753.119140625,1925525.9990234375,685682.234375,2802368.8125,76853.38525390625
PS (36:2),-0.10974348657806395,9.237710284205711,0.2063055368798814,0.6496786267584855,0.9972603099728947,PS,866823.1395263672,897848.8630371094,563998.6799316406,529736.62353515625,557646.19921875,698945.7286376953,1015644.4921875,529353.7806396484,751548.2321777344,468100.8994140625,769619.8876953125,1151969.586303711,508393.91442871094,512805.9107666016,445667.6778564453,317839.58239746094,450301.9130859375,1022672.1303710938,731175.6123046875,733479.75537109375,595020.6749267578,924142.423828125,61074.124572753906
PS (36:3),0.0070224264105542816,8.402690183692506,8.44946001052449e-4,0.9768103932920071,0.9972603099728947,PS,482047.4696044922,527337.1094970703,346202.82177734375,303914.14025878906,294554.9748535156,445315.9294433594,524426.7777099609,336928.2653808594,451467.9763183594,309051.7424316406,401726.412109375,696553.501953125,244943.79669189453,347185.5480957031,216804.93408203125,200520.09442138672,298273.3212890625,606601.33837890625,298357.58502197266,333817.6237182617,419364.2062988281,383498.1055297851,47204.22344970703
PS (36:4),0.0868748736774584,7.897091858739493,0.12929268581618203,0.7191665365307128,0.9972603099728947,PS,326519.64337158203,372734.06384277344,244068.5362548828,201042.97137451172,197897.6951904297,315426.26025390625,352543.96337890625,265557.9002685547,344344.18212890625,230901.33447265625,313016.1202392578,476326.0985107422,167448.51098632812,256405.87951660156,142864.62841796875,132486.41040039062,185735.49194335935,382825.76330566406,209150.55541992188,234648.19653320312,316230.5425415039,227709.2991943359,48313.88342285156
PS (36:5),-0.053048180499154274,7.410743501755992,0.04821285786374574,0.8262027358162078,0.9972603099728947,PS,208466.63671875,253624.357421875,154324.37103271484,130973.94903564452,131573.88891601562,242488.3974609375,212705.5166015625,191052.9546508789,235814.09887695312,163203.05297851562,223074.9561767578,316541.96057128906,111021.96807861328,237507.53399658203,109479.52764892578,152023.19165039062,136527.62896728516,259684.46130371097,126779.2686767578,160375.75323486328,212443.5758056641,156305.1923828125,40359.063079833984
PS (36:6),-0.051522008000315575,7.660382716102345,0.04547907223249581,0.8311255525298545,0.9972603099728947,PS,252341.8759765625,306562.4826660156,174077.5145263672,154751.78936767578,158965.18817138672,288063.9178466797,245481.79425048828,224619.3572998047,299702.97845458984,202475.61206054688,283095.5236816406,362810.0269165039,140838.14990234375,287445.7594604492,124025.36895751952,168814.1732788086,164732.43157958984,304036.43865966797,153805.73223876953,197085.57635498047,267855.47912597656,209667.19512939453,41479.28302001953
PS (36:7),0.028644414762354874,8.310215991058913,0.014058108297263061,0.9056184952333726,0.9972603099728947,PS,422301.8087158203,499926.3332519531,274377.7004394531,253299.88275146484,255497.259765625,465161.41442871094,426155.0255126953,352017.02575683594,482745.49865722656,332017.45837402344,471150.5385742187,563997.7789306641,229626.83618164065,378493.7891845703,199025.494140625,182528.57354736328,263753.18084716797,465498.68505859375,272795.435546875,352797.00256347656,443419.0513916016,359101.4616699219,51928.94384765625
PS (36:8),0.01493534951535769,8.767179343395268,0.003821952565886022,0.9507046293753978,0.9972603099728947,PS,556005.4957275391,700856.6541748047,367731.52209472656,349831.82385253906,370372.40625,750319.6031494141,550352.2403564453,533622.0230712891,656001.8111572266,459285.0908203125,571123.22021484375,785317.0556640625,324492.5828857422,582460.8419799805,307818.5047607422,267466.3182373047,337734.38342285156,734558.4033203125,370725.4279785156,441498.5153808594,563830.7352905273,482023.4306640625,53058.48352050781
PS (38:0),0.07715259440545984,9.001395888450872,0.10197803997050414,0.749468698460569,0.9972603099728947,PS,722258.4672241211,790790.8956298828,539152.1984863281,475265.05725097656,423066.3088378906,730095.5250244141,913138.1286621094,533727.20703125,704664.1130371094,490070.09509277344,621830.0622558594,1088141.6020507812,353998.86364746094,523406.79138183594,326425.6066894531,273269.236328125,427261.44384765625,940241.7215576172,432140.3465576172,517526.55615234375,624266.5054321289,598137.82861328125,53530.403869628906
PS (38:1),-0.1347650591861806,9.906646287807133,0.3110687766329647,0.5770250806952555,0.9972603099728947,PS,1345021.7701416016,1237210.775756836,1042446.9038085938,935935.37744140625,912082.5703125,944537.5446777344,1943980.6708984375,922251.9193115234,1036863.8332519532,722160.8132324219,853512.56298828125,1751535.5690917969,887868.8607177734,768875.3665771484,805987.8498535156,547040.95361328125,693451.4957275391,1604239.8588867188,1204522.0620117188,1227276.471923828,863325.1611328125,1454367.84765625,56040.343994140625
PS (38:2),-0.15018859918425292,10.62984125235921,0.38631241039547604,0.5342441524392177,0.9972603099728947,PS,1960881.3709716797,2112955.668334961,1616769.9971923828,1455078.1854248047,1623717.360961914,1998928.8729248047,1997649.0322265625,2300751.8978271484,2124746.6540527344,1394286.9309082031,1410265.2846679688,2511670.424194336,1642534.4206542969,1878647.3690795896,1505536.234375,1044064.741027832,1213458.436767578,2542215.8051757812,1717959.389892578,1720615.4404296875,2003529.799255371,1933668.14453125,49190.86364746094
PS (38:3),-0.2504203759687547,8.531070931269447,1.0731239791712142,0.30024087757011786,0.9972603099728947,PS,524307.2984619141,433856.4895019531,390829.60400390625,380237.4331054687,386053.0267333984,339088.82830810547,585991.1695556641,273735.8391113281,381060.7506103515,231486.57739257812,372381.5659179687,550701.1950683594,361914.9104614258,280421.3406982422,345344.26751708984,238815.85876464844,258964.0775756836,541261.9636230469,516569.6494140625,545257.5627441406,301599.65826416016,560319.5145263672,40466.62286376953
PS (38:4),-0.044895620982236546,8.875978099783048,0.03453402844434095,0.8525754621873786,0.9972603099728947,PS,670497.46630859375,754242.2578125,410558.6677246094,366593.0291748047,417260.724609375,461835.72900390625,782265.6552734375,431809.77197265625,689484.30126953125,370287.787109375,811907.56103515625,907508.1550292968,400516.0106201172,469805.93908691406,324543.54357910156,257984.9984130859,245087.13647460935,678848.4704589844,676570.890625,612865.44482421875,429620.9714355469,566599.29638671875,56082.003662109375
PS (38:5),-0.029494289264260086,8.120673448544023,0.014904620813467773,0.9028321112910253,0.9972603099728947,PS,380293.20471191406,375495.9822998047,270825.7595214844,248211.2147216797,255554.50134277344,359608.4091796875,428885.6063232422,274460.4245605469,341431.6239013672,236593.75842285156,353239.0266113281,499313.1317138672,216706.59649658203,262381.4597167969,204362.33520507812,179762.2319946289,228763.0947265625,402538.5856933594,276760.7204589844,331549.9060058594,288039.14013671875,306210.86169433594,53100.44366455078
PS (38:6),0.06435860116012362,8.498124619549005,0.07096305193402941,0.7899397044846935,0.9972603099728947,PS,517174.95880126953,519950.8645629883,372603.7624511719,334011.5057373047,312728.86389160156,497759.0930175781,597975.8406982422,379873.5695800781,484780.2701416016,347876.9231567383,462244.3903808594,738170.0814208984,275267.919921875,352648.4033203125,234426.2368774414,193032.85162353516,310812.58514404297,580733.7279052734,338784.1416015625,391098.34393310547,412870.8717651367,386126.2344970703,48020.203125
PS (38:7),0.08177850404695472,9.455396073727545,0.11457206807972398,0.7349977591953496,0.9972603099728947,PS,1064837.6732177734,786238.6220703125,852235.7889404297,821153.9136962891,691895.2021484375,703990.4473876953,1801805.1147460935,518664.0487060547,697121.9738769531,624869.2457275391,624660.6398925781,1171073.6036376953,667582.8261108398,441808.65716552734,565793.9218139648,350496.9626464844,640270.4940185547,1018905.6262207032,759849.1199951172,791198.2847900391,578426.9583740234,911720.4461669922,48050.223083496094
PS (38:8),0.0077444793604011,9.020845613825475,0.0010276415505359182,0.9744267154331684,0.9972603099728947,PS,760566.5645141602,707647.3983154297,598157.8399658203,554082.8526611328,482529.5166015625,602912.6218261719,1023097.6181640624,449454.6573486328,606868.439453125,417126.16271972656,538436.919921875,1080768.010803223,418373.3298339844,429801.1501464844,367434.6478271485,291282.5997314453,436695.9040527344,943372.38037109375,516553.7370605469,558277.604675293,524194.5191040039,650154.6640625,45748.10321044922
PS (38:9),0.0396941447194213,8.750506653329483,0.026995757381314434,0.8694919456166,0.9972603099728947,PS,536462.20068359375,653587.3936767578,432782.7454833984,366400.2454833984,370639.4278564453,617308.5065917969,609289.7237548828,556709.7385253906,626359.8846435547,447467.7683105469,538996.0162353516,832892.43212890625,340459.9324951172,488926.232421875,295874.9196166992,244617.1983642578,368249.7014160156,732936.4344482422,359688.51306152344,388426.2263183594,577818.755859375,474364.5396728515,54494.3039855957
PS (40:0) | PSp (42:6),0.2425538932432752,10.960388791287771,1.0068547190639947,0.31565753187865864,0.9972603099728947,PS,2586859.5581054688,3864411.2231445312,2430613.1760253906,1581126.841796875,1119536.1513671875,3347413.940673828,2253758.4653320312,3614280.520507813,3292836.0932617188,1910104.718017578,3132466.0083007812,4900518.460693359,1028067.938232422,2168572.590576172,1103377.0285644531,605362.1652832031,1923869.0153808591,4717065.0263671875,958185.2294921876,1079721.3706054688,3836524.4721679688,1587413.0502929688,303136.4997558594
