lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135_x,AK0140_x,AK0142_x,AK0169_x,AK0135_y,AK0140_y,AK0142_y,AK0169_y,Blank-1x
PG (32:4),0,6.969131430382961,0,1,1,PG,121712.76770019533,88052.44662475586,81967.2857055664,128313.7890625,121712.76770019533,88052.44662475586,81967.2857055664,128313.7890625,29641.862060546875
PG (32:5),0,7.238733152140356,0,1,1,PG,143779.8892211914,106311.86798095705,99202.227783203125,150115.9115600586,143779.8892211914,106311.86798095705,99202.227783203125,150115.9115600586,37450.04248046875
PG (34:0),0,8.132962197638902,0,1,1,PG,322815.9425048828,201518.25299072263,192366.8955078125,311021.5998535156,322815.9425048828,201518.25299072263,192366.8955078125,311021.5998535156,42991.883361816406
PG (34:1),0,8.50461126338812,0,1,1,PG,412716.8259277344,263830.8752441406,280731.3172607422,415041.5072021485,412716.8259277344,263830.8752441406,280731.3172607422,415041.5072021485,40589.682861328125
PG (34:2),0,7.96959887481575,0,1,1,PG,290148.236328125,191560.8941040039,179357.05419921875,261376.47973632812,290148.236328125,191560.8941040039,179357.05419921875,261376.47973632812,35156.32214355469
PG (34:3),0,8.146276194012128,0,1,1,PG,336491.9040527344,204724.1519165039,202403.89581298828,296773.0988769531,336491.9040527344,204724.1519165039,202403.89581298828,296773.0988769531,41636.8830871582
PG (34:4),0,8.252754524275133,0,1,1,PG,467380.048828125,201227.8154296875,176579.73168945312,258772.197265625,467380.048828125,201227.8154296875,176579.73168945312,258772.197265625,56762.90417480469
PG (34:5),0,8.45456194143199,0,1,1,PG,368938.1450195313,189150.93466186523,176981.78225708008,234281.41705322263,368938.1450195313,189150.93466186523,176981.78225708008,234281.41705322263,148883.01049804688
PG (34:6),0,8.180836763838604,0,1,1,PG,240843.87768554688,179211.23413085938,176700.2530517578,241833.33666992188,240843.87768554688,179211.23413085938,176700.2530517578,241833.33666992188,107167.88720703124
PG (36:0),0,9.079409922070244,0,1,1,PG,569247.24072265625,366310.4262695313,379452.5086669922,709396.5759277344,569247.24072265625,366310.4262695313,379452.5086669922,709396.5759277344,72060.52526855469
PG (36:1),0,10.728369902838875,0,1,1,PG,1676014.5290527344,1039830.1494140624,1339650.064453125,2875756.4609375,1676014.5290527344,1039830.1494140624,1339650.064453125,2875756.4609375,67118.16467285156
PG (36:2),0,9.613740716913949,3.3287506084889174e-10,0.9999854427047347,1,PG,822021.4732666016,579981.7275390625,623406.3415527344,1067802.037109375,822021.4732666016,579981.7275390625,623406.3415527344,1067802.037109375,49047.803771972656
PG (36:3),0,8.617234389468512,0,1,1,PG,420002.52642822266,326597.65997314453,287937.6781616211,459613.61346435547,420002.52642822266,326597.65997314453,287937.6781616211,459613.61346435547,38447.62271118164
PG (36:4),0,8.131946054305127,0,1,1,PG,294549.78021240234,218480.71618652344,194068.59301757812,312487.08532714844,294549.78021240234,218480.71618652344,194068.59301757812,312487.08532714844,42649.80352783203
PG (36:5),0,7.415203933889822,0,1,1,PG,169160.91052246094,125203.38836669922,112507.38842773438,179802.35400390625,169160.91052246094,125203.38836669922,112507.38842773438,179802.35400390625,36031.72265625
PG (36:6),0,7.614978606315991,0,1,1,PG,210353.29650878903,148541.25122070312,130314.8291015625,217318.61767578125,210353.29650878903,148541.25122070312,130314.8291015625,217318.61767578125,32429.64239501953
PG (36:7),0,8.380448145232853,0,1,1,PG,378288.63067626953,245666.07739257812,247974.0960693359,378081.46783447266,378288.63067626953,245666.07739257812,247974.0960693359,378081.46783447266,40332.00262451172
PG (36:8),0,9.01455339553612,0,1,1,PG,587563.58349609375,392183.9655761719,377113.5889892578,611333.8405761719,587563.58349609375,392183.9655761719,377113.5889892578,611333.8405761719,55007.52410888672
PG (38:0) | PGp (40:6),0,9.302700111111772,0,1,1,PG | PG,664024.2264404297,494831.1166992187,463428.13427734375,863166.82666015625,664024.2264404297,494831.1166992187,463428.13427734375,863166.82666015625,43205.88311767578
PG (38:1),0,10.398476638859487,0,1,1,PG,1316566.2708740234,1049070.6787109375,1081379.8557128906,1985055.3393554688,1316566.2708740234,1049070.6787109375,1081379.8557128906,1985055.3393554688,50623.98358154297
PG (38:2),0,10.768380448776096,0,1,1,PG,1843342.298461914,1612119.910888672,1541467.601928711,1956732.7302246096,1843342.298461914,1612119.910888672,1541467.601928711,1956732.7302246096,42362.10290527344
PG (38:3),0,8.784850262184333,0,1,1,PG,458651.4962158203,353157.7873535156,370738.8068847656,514746.48181152344,458651.4962158203,353157.7873535156,370738.8068847656,514746.48181152344,34165.06237792969
PG (38:4),0,9.162245814507163,0,1,1,PG,635988.4884033203,391575.3078613281,456699.9748535156,769415.0578613281,635988.4884033203,391575.3078613281,456699.9748535156,769415.0578613281,41624.20251464844
PG (38:5),0,8.011231305738642,0,1,1,PG,271893.06286621094,187617.5542602539,169339.0916748047,305401.62353515625,271893.06286621094,187617.5542602539,169339.0916748047,305401.62353515625,42511.68298339844
PG (38:6),0,8.597666693936478,0,1,1,PG,408469.48791503906,299043.74072265625,264070.29736328125,491148.38134765625,408469.48791503906,299043.74072265625,264070.29736328125,491148.38134765625,45368.743408203125
PG (38:7),0,10.00754427351792,0,1,1,PG,934891.9832763672,767686.7728881836,741820.0866699219,1727262.1380615234,934891.9832763672,767686.7728881836,741820.0866699219,1727262.1380615234,42770.442932128906
PG (38:8),0,9.328795362855157,0,1,1,PG,622357.6666259766,524425.1788330078,476373.7062988281,880847.2010498047,622357.6666259766,524425.1788330078,476373.7062988281,880847.2010498047,47806.68359375
PG (38:9),0,8.832270586800675,0,1,1,PG,467212.1053466797,387676.814453125,337065.18145751953,530964.2911376953,467212.1053466797,387676.814453125,337065.18145751953,530964.2911376953,46187.583251953125
PG (40:0) | PGp (42:6),0,10.964711691914424,0,1,1,PG | PG,1963844.291381836,1907134.8864135745,1249965.9568481443,1788962.491455078,1963844.291381836,1907134.8864135745,1249965.9568481443,1788962.491455078,374149.0043334961
PG (40:1),0,8.386283588608224,0,1,1,PG,332328.2451171875,237847.6387939453,235611.43725585935,463223.48962402344,332328.2451171875,237847.6387939453,235611.43725585935,463223.48962402344,38701.56286621094
PG (40:10),0,7.73715081074094,0,1,1,PG,206988.7744140625,140171.61083984375,144239.12939453125,278499.52185058594,206988.7744140625,140171.61083984375,144239.12939453125,278499.52185058594,36700.14270019531
PG (40:2),0,8.389263096636803,0,1,1,PG,348338.3670654297,254786.57958984375,227153.77600097656,420516.5693359375,348338.3670654297,254786.57958984375,227153.77600097656,420516.5693359375,43731.28326416016
PG (40:3),0,7.778117713549553,0,1,1,PG,231494.87524414065,147619.1900024414,147711.37182617188,263586.7377319336,231494.87524414065,147619.1900024414,147711.37182617188,263586.7377319336,38133.56256103515
PG (40:4),0,8.18095890847459,0,1,1,PG,304900.99963378906,196603.7326660156,205644.3956298828,397959.75146484375,304900.99963378906,196603.7326660156,205644.3956298828,397959.75146484375,33429.982482910156
PG (40:5),0,8.286305271937112,0,1,1,PG,327475.9431152344,219131.0789794922,218635.29345703125,427933.60974121094,327475.9431152344,219131.0789794922,218635.29345703125,427933.60974121094,34341.28274536133
PG (40:6),0,9.25042229648855,0,1,1,PG,655951.5461425781,417557.86962890625,465407.3159179687,879278.9208984375,655951.5461425781,417557.86962890625,465407.3159179687,879278.9208984375,40265.443115234375
PG (40:7),0,9.206283127433412,0,1,1,PG,618818.9193115234,452209.426940918,462337.3819580078,797244.4564208984,618818.9193115234,452209.426940918,462337.3819580078,797244.4564208984,36716.14273071289
PG (40:8),0,9.202144204551004,0,1,1,PG,513488.6836547851,442699.13385009766,495722.73986816406,833522.1392822266,513488.6836547851,442699.13385009766,495722.73986816406,833522.1392822266,42435.8030090332
PG (40:9),0,8.024550081821227,0,1,1,PG,266378.51849365234,196443.4945068359,188273.7344970703,303520.2388305664,266378.51849365234,196443.4945068359,188273.7344970703,303520.2388305664,37113.20275878906
PG (42:0),0,7.543826940887953,0,1,1,PG,196884.79333496097,126970.86752319336,126291.98812866212,218660.79418945312,196884.79333496097,126970.86752319336,126291.98812866212,218660.79418945312,33003.3825378418
PG (42:1),0,8.045355072207382,0,1,1,PG,230206.2371826172,160762.7914428711,195208.8922729492,283903.4826660156,230206.2371826172,160762.7914428711,195208.8922729492,283903.4826660156,66277.12481689453
PG (42:10),0,7.497885457096222,0,1,1,PG,192292.1513671875,123131.40802001952,124315.08953857422,212756.2352294922,192292.1513671875,123131.40802001952,124315.08953857422,212756.2352294922,30539.141723632812
PG (42:11),0,7.738201353363889,0,1,1,PG,214112.7321777344,161420.77264404297,153300.46997070312,248493.5775756836,214112.7321777344,161420.77264404297,153300.46997070312,248493.5775756836,31885.682006835938
PG (42:2),0,7.527707332774207,0,1,1,PG,177098.45294189453,119975.78790283205,121678.52905273438,201530.93432617188,177098.45294189453,119975.78790283205,121678.52905273438,201530.93432617188,44076.98291015625
PG (42:3),0,8.778635857735665,0,1,1,PG,322976.3854980469,257316.89794921875,242278.11694335935,374976.2880859375,322976.3854980469,257316.89794921875,242278.11694335935,374976.2880859375,184585.7138671875
PG (42:4),0,8.46444256814741,0,1,1,PG,372354.8264770508,282876.1396484375,261858.03979492188,433790.51470947266,372354.8264770508,282876.1396484375,261858.03979492188,433790.51470947266,33507.362731933594
PG (42:5),0,7.680555926440284,0,1,1,PG,205533.27423095703,142951.54803466797,146435.69140625,255250.13818359375,205533.27423095703,142951.54803466797,146435.69140625,255250.13818359375,31095.62203979492
PG (42:6),0,8.117029387769627,0,1,1,PG,289411.7829589844,192003.6127319336,194348.87469482425,354511.3250732422,289411.7829589844,192003.6127319336,194348.87469482425,354511.3250732422,38850.2431640625
PG (42:7),0,7.916181509623109,0,1,1,PG,258114.89813232425,171414.0714111328,161537.45141601562,287223.0563964844,258114.89813232425,171414.0714111328,161537.45141601562,287223.0563964844,38993.863037109375
PG (42:8),0,7.838815094452506,0,1,1,PG,224442.43310546875,147739.80792236328,157294.7734375,264423.1579589844,224442.43310546875,147739.80792236328,157294.7734375,264423.1579589844,47794.64318847656
PG (42:9),0,8.148504285788627,0,1,1,PG,258402.97616577148,188533.5108642578,293327.1392211914,293931.24005126953,258402.97616577148,188533.5108642578,293327.1392211914,293931.24005126953,34404.86260986328
PG (44:0),0,7.387405735177607,0,1,1,PG,199011.3348388672,113194.88696289062,112875.46746826172,194260.71520996097,199011.3348388672,113194.88696289062,112875.46746826172,194260.71520996097,24965.061798095703
PG (44:1),0,7.035422353774663,0,1,1,PG,139821.20861816406,86368.02596282959,85454.74674224854,144514.70904541016,139821.20861816406,86368.02596282959,85454.74674224854,144514.70904541016,27535.32177734375
PG (44:10),0,7.170923876777188,0,1,1,PG,163463.20971679688,99391.50650024414,93407.70608520508,165348.35186767578,163463.20971679688,99391.50650024414,93407.70608520508,165348.35186767578,24598.921768188477
PG (44:12),0,7.339408522207678,0,1,1,PG,170367.6121826172,116040.98663330078,106440.2469177246,192732.65411376953,170367.6121826172,116040.98663330078,106440.2469177246,192732.65411376953,27063.56185913086
PG (44:2),0,7.004020028976894,0,1,1,PG,132167.9885597229,83609.18647766113,87192.36750030518,142629.19076538086,132167.9885597229,83609.18647766113,87192.36750030518,142629.19076538086,26774.02180480957
PG (44:3),0,7.175948282672097,0,1,1,PG,162287.07293701172,97169.40669250488,99402.58561706544,154831.75103759766,162287.07293701172,97169.40669250488,99402.58561706544,154831.75103759766,26832.24185180664
PG (44:4),0,7.170065447914761,0,1,1,PG,159018.93267822266,101323.78698730467,88703.0864868164,164328.47241210938,159018.93267822266,101323.78698730467,88703.0864868164,164328.47241210938,26920.64190673828
PG (44:5),0,7.112231118717742,0,1,1,PG,148730.931640625,99948.28643798828,91471.62707519533,159480.04986572266,148730.931640625,99948.28643798828,91471.62707519533,159480.04986572266,23179.66143798828
PG (44:6),0,7.254977887416765,0,1,1,PG,171595.27368164062,104775.5066833496,103039.7484741211,180076.11193847656,171595.27368164062,104775.5066833496,103039.7484741211,180076.11193847656,23947.52166748047
PG (44:7),0,7.5431392353916396,0,1,1,PG,220403.69506835935,126327.36898803712,124529.82849121094,223580.77532958984,220403.69506835935,126327.36898803712,124529.82849121094,223580.77532958984,26629.862060546875
PG (44:8),0,7.1235415560428095,0,1,1,PG,148730.54986572266,94987.50622558594,90417.726318359375,159535.8324584961,148730.54986572266,94987.50622558594,90417.726318359375,159535.8324584961,26706.10186767578
PGo (20:0),0,7.754503149917938,0,1,1,PG,164372.23114013672,133047.82739257812,122954.17028808594,168507.89038085938,164372.23114013672,133047.82739257812,122954.17028808594,168507.89038085938,89735.94641113281
PGo (28:0),0,8.683826286095533,0,1,1,PG,426283.41052246094,318605.80279541016,293110.5418701172,567411.7565917969,426283.41052246094,318605.80279541016,293110.5418701172,567411.7565917969,32800.382385253906
PGo (30:0),0,8.428028271746408,0,1,1,PG,340866.9605102539,248463.33697509769,233014.05737304688,434938.7427978515,340866.9605102539,248463.33697509769,233014.05737304688,434938.7427978515,53294.78414916992
PGo (30:1),0,8.742167861914494,0,1,1,PG,546576.860534668,391391.8873291016,283071.7778930664,473201.4721679687,546576.860534668,391391.8873291016,283071.7778930664,473201.4721679687,25890.901641845703
PGo (32:0),0,7.918870341632382,0,1,1,PG,256359.65661621097,178514.9727783203,160884.3516845703,252621.8767089844,256359.65661621097,178514.9727783203,160884.3516845703,252621.8767089844,46693.18359375
PGo (32:1),0,8.444847084192638,0,1,1,PG,385091.04296875,275497.66345214844,209768.4376220703,342754.56579589844,385091.04296875,275497.66345214844,209768.4376220703,342754.56579589844,70208.784912109375
PGo (34:0),0,8.459935393234437,0,1,1,PG,331520.68127441406,223721.43725585935,222087.23388671875,332929.6012573242,331520.68127441406,223721.43725585935,222087.23388671875,332929.6012573242,104824.86682128906
PGo (34:2),0,7.575505136578647,0,1,1,PG,213495.01318359375,143407.31091308594,139031.1498413086,190791.71197509769,213495.01318359375,143407.31091308594,139031.1498413086,190791.71197509769,30594.58221435547
PGo (34:3),0,7.776856503170167,0,1,1,PG,263077.83502197266,152294.47192382812,156227.59283447266,227918.41943359375,263077.83502197266,152294.47192382812,156227.59283447266,227918.41943359375,34456.94207763672
PGo (34:4),0,7.29647988340411,0,1,1,PG,165754.0321044922,116874.06896972656,109070.44677734376,152112.5115966797,165754.0321044922,116874.06896972656,109070.44677734376,152112.5115966797,31624.28219604492
PGo (36:0),0,8.39167921882353,0,1,1,PG,387330.2445678711,250686.63708496097,249030.33532714844,383939.0283203125,387330.2445678711,250686.63708496097,249030.33532714844,383939.0283203125,37579.242767333984
PGo (36:1),0,8.87641845982219,0,1,1,PG,527597.822265625,357649.6003417969,353528.0009765625,548393.5712890625,527597.822265625,357649.6003417969,353528.0009765625,548393.5712890625,48918.283630371094
PGo (36:2),0,8.233810080403552,0,1,1,PG,343491.14666748047,229116.97589111328,216334.89971923828,338099.1845703125,343491.14666748047,229116.97589111328,216334.89971923828,338099.1845703125,37147.742431640625
PGo (36:4),0,8.130564859276044,0,1,1,PG,307997.3195800781,236203.49536132812,184540.5340576172,310107.8211669922,307997.3195800781,236203.49536132812,184540.5340576172,310107.8211669922,36721.50234985352
PGo (36:5),0,7.726640060105593,0,1,1,PG,206982.5948486328,155195.4916381836,136261.93041992188,204903.1541748047,206982.5948486328,155195.4916381836,136261.93041992188,204903.1541748047,51510.423400878906
PGo (38:0),0,9.786937606791778,0,1,1,PG,834025.8299560547,688381.2819213867,662957.1641235352,1359473.3630371094,834025.8299560547,688381.2819213867,662957.1641235352,1359473.3630371094,40358.7428894043
PGo (38:1),0,9.504639155355232,0,1,1,PG,719892.3093261719,584525.4962158203,560559.4537353516,984398.504638672,719892.3093261719,584525.4962158203,560559.4537353516,984398.504638672,47064.94320678711
PGo (38:2),0,8.867501987543482,0,1,1,PG,484515.4009399414,392107.33361816406,351075.2833251953,566976.7911376953,484515.4009399414,392107.33361816406,351075.2833251953,566976.7911376953,39674.482849121094
PGo (38:3),0,8.943377090754288,0,1,1,PG,515608.10119628906,416860.36346435547,382840.7379760742,583808.1029052734,515608.10119628906,416860.36346435547,382840.7379760742,583808.1029052734,38120.64276123047
PGo (38:4),0,8.181922095019138,0,1,1,PG,296369.64166259766,230580.8342895508,218137.21362304688,320503.12561035156,296369.64166259766,230580.8342895508,218137.21362304688,320503.12561035156,39066.32293701172
PGo (38:6),0,8.153474160382913,0,1,1,PG,296218.8596191406,206907.0362548828,193122.1936035156,318814.84228515625,296218.8596191406,206907.0362548828,193122.1936035156,318814.84228515625,50365.02374267578
PGo (40:0),0,9.166619678937884,0,1,1,PG,600430.8887939453,451003.24786376953,444683.5115966797,756949.8069458008,600430.8887939453,451003.24786376953,444683.5115966797,756949.8069458008,38899.14245605469
PGo (40:1),0,9.377252944534666,0,1,1,PG,605833.2185058594,512652.0044555664,564115.3675537109,915070.0832519532,605833.2185058594,512652.0044555664,564115.3675537109,915070.0832519532,41911.223083496094
PGo (40:2),0,8.215030774428442,0,1,1,PG,293947.1576538086,228868.9769897461,228410.9158935547,349599.84356689453,293947.1576538086,228868.9769897461,228410.9158935547,349599.84356689453,37260.16223144531
PGo (40:4),0,7.624587599309015,0,1,1,PG,202113.07543945312,139108.04986572266,130792.2485961914,233779.81536865231,202113.07543945312,139108.04986572266,130792.2485961914,233779.81536865231,35054.362365722656
PGo (40:5),0,8.329800555097176,0,1,1,PG,342985.3690185547,257323.177734375,210035.05487060547,412343.8532104492,342985.3690185547,257323.177734375,210035.05487060547,412343.8532104492,35816.88250732422
PGo (40:6),0,10.463395249964735,8.731149137020111e-10,0.9999764236937276,1,PG,1773026.4517211914,1443357.6985473633,907938.2978515624,1539784.1708984375,1773026.4517211914,1443357.6985473633,907938.2978515624,1539784.1708984375,52171.38363647461
PGo (40:9),0,7.7524301793857235,0,1,1,PG,215099.99688720703,153528.4916381836,146539.51190185547,268332.4387207031,215099.99688720703,153528.4916381836,146539.51190185547,268332.4387207031,34467.90252685547
PGo (42:0),0,7.7545599615176455,0,1,1,PG,225604.0368652344,153992.75115966797,137118.3087158203,261518.13989257812,225604.0368652344,153992.75115966797,137118.3087158203,261518.13989257812,37360.92282104492
PGo (42:1),0,7.722073188301149,0,1,1,PG,212175.8169555664,144495.80987548828,146366.88885498047,244369.49548339844,212175.8169555664,144495.80987548828,146366.88885498047,244369.49548339844,39193.56301879883
PGo (42:2),0,7.945764788047871,0,1,1,PG,233889.0971069336,166395.59014892578,238675.1387939453,254146.09790039065,233889.0971069336,166395.59014892578,238675.1387939453,254146.09790039065,32982.28225708008
PGo (42:4),0,7.6777168506451785,0,1,1,PG,209200.1173095703,155260.330078125,143122.4486694336,246543.59735107425,209200.1173095703,155260.330078125,143122.4486694336,246543.59735107425,28733.342254638672
PGo (42:6),0,8.807862705122885,0,1,1,PG,462994.20123291016,372849.3094482422,296720.1799316406,504038.9768066406,462994.20123291016,372849.3094482422,296720.1799316406,504038.9768066406,65133.864685058594
PGp (16:0),0,1.8078104303956437,0,1,1,PG,2187.7201614379883,1595.0801162719729,3206.4002075195312,1820.4001388549805,2187.7201614379883,1595.0801162719729,3206.4002075195312,1820.4001388549805,1575.2001266479492
PGp (20:0),0,7.470493074328818,0,1,1,PG,177584.11462402344,130216.10748291016,113625.16958618164,176058.75128173828,177584.11462402344,130216.10748291016,113625.16958618164,176058.75128173828,40972.06262207031
PGp (28:0),0,9.47878587647102,0,1,1,PG,815623.6967163086,620810.3622436523,487342.8226928711,965319.5534667968,815623.6967163086,620810.3622436523,487342.8226928711,965319.5534667968,26255.30191040039
PGp (30:1),0,7.85904191117241,0,1,1,PG,264011.07482910156,176534.79193115234,159162.52981567383,270753.9783935547,264011.07482910156,176534.79193115234,159162.52981567383,270753.9783935547,29184.622283935547
PGp (34:4),0,7.225116019773736,0,1,1,PG,154530.17163085938,108633.30853271484,100931.72723388672,148963.47161865234,154530.17163085938,108633.30853271484,100931.72723388672,148963.47161865234,31819.72232055664
PGp (36:5),0,8.064246547006084,0,1,1,PG,314973.68084716797,205910.03228759769,189770.95434570312,272015.9167480469,314973.68084716797,205910.03228759769,189770.95434570312,272015.9167480469,38261.06286621094
PGp (38:6),0,9.123412447550752,0,1,1,PG,582268.1838378906,388217.79162597656,374311.82666015625,731120.38525390625,582268.1838378906,388217.79162597656,374311.82666015625,731120.38525390625,77976.9658203125
PGp (42:2),0,7.507355283562555,0,1,1,PG,196694.33471679688,125647.66857910156,124589.64916992188,211681.0329589844,196694.33471679688,125647.66857910156,124589.64916992188,211681.0329589844,30189.76232910156
PGp (42:4),0,7.941055628798945,0,1,1,PG,257527.32037353516,180939.71099853516,173445.39099121094,317739.2841796875,257527.32037353516,180939.71099853516,173445.39099121094,317739.2841796875,28527.801971435547
PI (14:1),0,3.3712487579153634,0,1,1,PI,9086.820682525637,10682.180694580078,7089.800338745117,9735.280632019045,9086.820682525637,10682.180694580078,7089.800338745117,9735.280632019045,1559.7401123046875
PI (20:1),0,7.952590416834599,0,1,1,PI,142740.19036865234,268838.2204589844,250587.1767578125,100044.54638671876,142740.19036865234,268838.2204589844,250587.1767578125,100044.54638671876,55898.9641418457
PI (24:0),0,7.064129066380908,0,1,1,PI,54982.303649902344,149278.03063964844,143768.37036132812,59620.703704833984,54982.303649902344,149278.03063964844,143768.37036132812,59620.703704833984,29667.261993408203
PI (26:0),0,7.6383546653499375,0,1,1,PI,67305.12506103516,234122.873046875,207274.3126220703,113184.66796875,67305.12506103516,234122.873046875,207274.3126220703,113184.66796875,39667.1227722168
PI (26:1),0,8.504912762135223,0,1,1,PI,159762.17126464844,452048.61083984375,368975.8288574219,200696.63549804688,159762.17126464844,452048.61083984375,368975.8288574219,200696.63549804688,58794.50451660156
PI (28:0),0,8.188404573339113,0,1,1,PI,111279.2668762207,360531.1511230469,343444.0224609375,153336.7915649414,111279.2668762207,360531.1511230469,343444.0224609375,153336.7915649414,36833.62265014648
PI (28:1),0,8.425834171774364,0,1,1,PI,125503.22973632812,456239.4094238281,393594.8679199219,156974.9125366211,125503.22973632812,456239.4094238281,393594.8679199219,156974.9125366211,43964.88302612305
PI (28:2),0,6.707105346864378,0,1,1,PI,38303.36293411255,121487.94909667967,118334.33032226562,64245.624114990234,38303.36293411255,121487.94909667967,118334.33032226562,64245.624114990234,15650.641166687012
PI (30:0),0,8.61860791176614,0,1,1,PI,158484.3310546875,424503.59228515625,372647.78759765625,170993.552734375,158484.3310546875,424503.59228515625,372647.78759765625,170993.552734375,112497.46826171876
PI (30:1),0,7.933710421167336,0,1,1,PI,93173.22647094728,350497.0090332031,248672.07849121097,116134.8272705078,93173.22647094728,350497.0090332031,248672.07849121097,116134.8272705078,31252.3426361084
PI (30:2),0,7.03330118858781,0,1,1,PI,57167.76382446289,143986.91137695312,137297.12713623047,71919.70523071289,57167.76382446289,143986.91137695312,137297.12713623047,71919.70523071289,26717.401832580566
PI (30:3),0,6.5380567100911255,0,1,1,PI,51319.023597717285,109444.92803955078,100171.14819335938,51084.623390197754,51319.023597717285,109444.92803955078,100171.14819335938,51084.623390197754,12583.820892333984
PI (30:4),0,6.3046523272798165,0,1,1,PI,36640.362533569336,91468.20651245116,83957.12603759766,41576.26301574707,36640.362533569336,91468.20651245116,83957.12603759766,41576.26301574707,13999.180976867676
PI (32:0),0,9.243036868457814,0,1,1,PI,218708.95678710935,657749.2421875,619081.0458984375,247776.8376464844,218708.95678710935,657749.2421875,619081.0458984375,247776.8376464844,166127.35229492188
PI (32:1),0,8.37928038764573,0,1,1,PI,135429.55010986328,389068.4455566406,321891.8596191406,159928.25219726562,135429.55010986328,389068.4455566406,321891.8596191406,159928.25219726562,78118.56561279297
PI (32:2),0,8.256893103035944,0,1,1,PI,125726.78869628906,315759.2021484375,296958.58154296875,152878.86987304688,125726.78869628906,315759.2021484375,296958.58154296875,152878.86987304688,84482.74609375
PI (32:3),0,6.59216010922482,0,1,1,PI,42923.62301635742,110269.32904052734,97659.2664489746,51589.464012146,42923.62301635742,110269.32904052734,97659.2664489746,51589.464012146,19602.881492614742
PI (32:4),0,6.300846034716715,0,1,1,PI,33564.662353515625,95113.3250732422,88444.7260131836,39458.28276062012,33564.662353515625,95113.3250732422,88444.7260131836,39458.28276062012,12070.380836486816
PI (32:5),0,6.481641897804064,0,1,1,PI,32142.88246917725,109988.50756835938,101112.68692016602,44674.88342285156,32142.88246917725,109988.50756835938,101112.68692016602,44674.88342285156,14061.300895690918
PI (34:0),0,8.91490921731018,0,1,1,PI,160812.6309814453,497633.9091796875,462999.8115234375,247297.8985595703,160812.6309814453,497633.9091796875,462999.8115234375,247297.8985595703,143389.2286376953
PI (34:1),0,8.851324934681255,0,1,1,PI,180641.85342407227,406909.11083984375,338012.4626464844,200743.6970214844,180641.85342407227,406909.11083984375,338012.4626464844,200743.6970214844,204035.6396484375
PI (34:2),0,8.04654991962366,0,1,1,PI,108483.82788085938,269513.2209472656,255918.11840820312,161926.55029296875,108483.82788085938,269513.2209472656,255918.11840820312,161926.55029296875,66810.56463623047
PI (34:3),0,6.909299627771191,0,1,1,PI,51376.10418701172,141763.18811035156,132610.20971679688,77424.82516479492,51376.10418701172,141763.18811035156,132610.20971679688,77424.82516479492,15855.661148071287
PI (34:4),0,6.770454522048386,0,1,1,PI,47596.303314208984,118441.20889282228,116387.5281982422,72261.94543457031,47596.303314208984,118441.20889282228,116387.5281982422,72261.94543457031,18901.501472473145
PI (34:5),0,7.54698590059137,0,1,1,PI,52534.443283081055,163147.5499267578,148652.23052978516,78724.90550231934,52534.443283081055,163147.5499267578,148652.23052978516,78724.90550231934,84625.22752380371
PI (34:6),0,7.138847448573723,0,1,1,PI,55215.804107666016,173696.5704345703,152397.14965820312,73774.4048461914,55215.804107666016,173696.5704345703,152397.14965820312,73774.4048461914,22721.641708374023
PI (36:0),0,8.287665904799148,0,1,1,PI,119847.16888427734,331884.1223144531,315970.3427734375,190111.53192138672,119847.16888427734,331884.1223144531,315970.3427734375,190111.53192138672,71532.24475097656
PI (36:1),0,7.784419121941786,0,1,1,PI,95316.5066986084,247962.3773193359,231787.93774414065,195842.1941833496,95316.5066986084,247962.3773193359,231787.93774414065,195842.1941833496,23389.821807861328
PI (36:2),0,7.99112587527737,0,1,1,PI,132938.2300415039,271711.16076660156,259919.54052734375,208397.7163696289,132938.2300415039,271711.16076660156,259919.54052734375,208397.7163696289,33909.982345581055
PI (36:3),0,7.438206885725219,0,1,1,PI,94213.88801574708,191156.5139160156,173656.15325927734,135334.94927978516,94213.88801574708,191156.5139160156,173656.15325927734,135334.94927978516,23126.54150390625
PI (36:4),0,8.198161915494317,0,1,1,PI,167821.61247253418,323986.3432006836,342205.5648803711,233672.5976638794,167821.61247253418,323986.3432006836,342205.5648803711,233672.5976638794,17909.021087646484
PI (36:5),0,6.457000635273945,0,1,1,PI,41294.163429260254,96134.82653808594,89106.76724243164,61814.34351348877,41294.163429260254,96134.82653808594,89106.76724243164,61814.34351348877,14904.641059875488
PI (36:6),0,6.868996624755423,0,1,1,PI,47425.963565826416,124824.548828125,121106.52893066406,88415.32632446289,47425.963565826416,124824.548828125,121106.52893066406,88415.32632446289,20264.421310424805
PI (36:7),0,7.295320473253833,0,1,1,PI,94168.0668182373,164787.03192138672,146959.67022705078,109239.74740600586,94168.0668182373,164787.03192138672,146959.67022705078,109239.74740600586,29079.441650390625
PI (36:8),0,7.329227332418494,2.9103830456733704e-11,0.9999956955750768,1,PI,78546.14546966553,165993.6719970703,155439.77026367188,110511.44845581056,78546.14546966553,165993.6719970703,155439.77026367188,110511.44845581056,33698.0419921875
PI (38:0) | PIp (40:6),0,8.095018854499093,0,1,1,PI | PI,179598.22499847412,318707.19396972656,284547.5587463379,198120.17317199707,179598.22499847412,318707.19396972656,284547.5587463379,198120.17317199707,22417.021476745605
