lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0140,AK0142,AK0144,AK0147,AK0154,AK0155,AK0157,AK0166,AK0168,AK0169,AK0139,AK0141,AK0145,AK0161,AK0164,AK0170,AK0174,AK0175,AK0200,AK0202,AK0204,Blank-1x
TAG(58:8)_FA 16:1,-0.553685378435226,7.448572387231071,6.178877515723798,0.012928426813540074,0.062420754890116156,TAG,204303.7522277832,107943.02709960938,106501.44848632812,95050.26565551758,71715.10568237305,59091.724060058594,93610.84474182127,103044.68756103516,104228.72827148438,125274.77001953124,277015.31774902344,374077.6641845703,402548.7861328125,245775.89807128903,283312.7816772461,279147.2994995117,235355.5145263672,296100.0986328125,167137.1903076172,341812.94274902344,191872.81378173828,321662.62411499023,19857.681343078613
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.5530458013968037,7.944965587393554,6.164775830498003,0.013031888689763873,0.062490797300744846,CER,377232.78775787354,113693.5877342224,131136.92904281616,164897.33069610596,105599.42683792114,112786.28806304932,115140.52783203124,98265.98678970335,187335.9935760498,187876.89253234863,324953.6819000244,513968.112827301,356460.448638916,385037.7649650574,414786.26850891113,355424.4266357422,353356.13067245483,506033.11336517334,336023.8020324707,381825.8624954224,361002.1239929199,388953.2487449646,18640.501293182373
TAG(54:8)_FA 18:0,-0.5530589657275257,8.357433375283177,6.1651175387110015,0.013029371594467628,0.062490797300744846,TAG,376631.46279907227,188176.37399291992,193541.01272583008,213166.8102722168,143568.44979858398,115901.60781860352,172508.95141601562,201276.91473388672,218312.05743408203,278346.43939208984,436946.3314208984,704535.6047973633,674079.9571533203,498458.09521484375,618689.1286621094,552312.3880004883,500476.6016235352,526883.4186401367,341037.94061279297,616751.22802734375,355802.1042480469,563133.8801269531,22737.521423339844
(11Z)-eicoseneoylcarnitine,0.5519690391592312,10.41183138682618,6.141097624349641,0.013207530524983321,0.06304640064799535,AC,1385807.142211914,1307461.673461914,1112698.895263672,1173379.2845458984,1273471.4271240234,1123954.2408447266,1403092.8359375,1296922.0581054688,1211117.0444335938,1347732.7966308594,1170394.5592041016,1499141.0727539062,1232529.298461914,1128833.5732421875,1159558.7852783203,1278053.767944336,1202099.1199951172,1238776.1319580078,1282045.1535644531,1561939.1799316406,1278446.3055419922,2960353.279296875,285046.4786605835
C14:1,0.5517871954907942,11.379605572997566,6.137089737232599,0.013237500491927852,0.06304640064799535,FFA,2277477.3720703125,2164864.0537109375,2343070.57421875,2487080.376953125,1781254.1982421875,1153087.04296875,2302064.86328125,1769055.1616210938,2170038.2114257812,2215140.8623046875,2193260.048828125,2389994.408203125,2275376.1201171875,2376512.1328125,1958454.936035156,2105542.6713867188,2481233.7543945312,2439546.3354492188,2444247.9755859375,2366991.37890625,2215613.140625,2229295.900390625,1905441.6752929688
PE (20:5),0.5496098067909039,9.295769459796253,6.088966997318494,0.013602859406013083,0.06413428679680665,PE,592251.7216796875,562513.537109375,529370.8134765625,294049.2395019531,531157.1201171875,570266.6982421875,546303.18359375,552718.8984375,257089.07958984375,285382.1604003906,308739.5207519531,338620.4855957031,750273.7138671875,671806.5859375,578316.9462890625,329092.9216308594,617670.138671875,596426.7216796875,533933.6611328125,649280.5302734375,304432.58056640625,577279.9404296875,494867.6567382813
TAG(54:4)_FA 18:2,-0.5497132838376376,9.06622699752081,6.091246303441267,0.013585322601905129,0.06413428679680665,TAG,511173.7724609375,280164.0994873047,286587.2811279297,371966.048828125,252281.9202880859,212483.076171875,288415.3575439453,294846.68298339844,377553.7880859375,403356.8077392578,591454.1875,2370535.384399414,827321.8381347656,686933.7722167969,751359.7977294922,676317.2033691406,664869.6696777344,726507.0340576172,486886.5783691406,936684.2497558594,434964.5515136719,708849.5505371094,120682.82788085938
TAG(60:0)_FA 16:0,-0.5501063548855409,6.532540596007994,6.099491310349094,0.013522080104758015,0.06413428679680665,TAG,112033.68894195557,57547.94358825683,57631.26376724243,49357.323318481445,35842.222427368164,31475.782230377197,49170.98271179199,49564.043281555176,55636.0637550354,71079.66513061523,147669.5908355713,190283.0724105835,207074.95484924316,137075.06980895996,165576.80932617188,147575.0298461914,114812.52892684937,139438.34983825684,92117.606716156,175445.07443237305,110648.24757385254,174160.11137771606,10925.780738830566
TAG(52:0)_FA 18:0,-0.5491447722717314,8.965604059203454,6.078724039700774,0.013681955812498686,0.06429146460388178,TAG,441969.3293457031,254435.53930664065,270137.6569824219,296654.2996826172,271428.03955078125,189477.1131591797,235153.5968017578,424578.7331542969,313962.9609375,463802.6206054687,541473.6154785156,1067566.2009277344,747002.7177734375,728743.8923339844,856018.8371582031,626554.3386230469,652940.32666015625,1346556.6553955078,462315.1916503906,796603.9602050781,688967.728515625,752541.0821533203,71442.6845703125
TAG(52:0)_FA 16:0,-0.548615689403552,8.714027333624072,6.067068877443488,0.013772532953380812,0.06450136266500014,TAG,439115.58825683594,225175.95703125,243141.3771972656,226501.9545288086,193214.49340820312,161193.36962890625,212029.6541748047,319230.16247558594,244217.0568847656,352743.8487548828,546520.33154296875,758262.193359375,849462.2482910156,635029.1271972656,704927.6115722656,655669.4416503906,593881.3215332031,953185.5282592772,398896.89080810547,666826.78759765625,527930.3957519531,650157.2213134766,59264.84381103515
TAG(60:8)_FA 20:4,-0.5476552601302002,8.02034461199934,6.045904956987697,0.01393858691144816,0.06506217478599556,TAG,311322.36236572266,164250.89302062988,148573.8522644043,159350.15113830566,123181.02836608888,107736.34762573242,168307.17233276367,152433.01022338867,153779.42987060547,224414.09567260745,291214.6598510742,438871.8564758301,475806.2537841797,420790.7582092285,590831.12060546875,435383.8346557617,471459.15560913086,449422.9570617676,260504.59805297852,470983.49853515625,293329.25994873047,398949.3259277344,14107.281005859377
CerP(d18:1/24:0),0.5474328691955191,2.5873932949049334,6.032232429306262,0.014046956639370722,0.06529861723721114,CER,6688.660514831543,4339.320281982422,4060.20027923584,4322.140293121338,4122.300258636475,6243.220470428467,4469.3803062438965,4490.780307769775,4106.760314941406,4752.440349578857,5814.260395050049,6348.460502624512,5355.340377807617,7056.500556945801,5098.620372772217,5801.780364990234,4568.060317993164,4988.900352478027,5360.360355377197,4437.040336608887,6672.680446624756,4140.560302734375,3477.780258178711
TAG(60:11)_FA 16:1,-0.5468454288212236,6.5209144486636275,6.027810197304063,0.014082192898843398,0.06529861723721114,TAG,106952.12719726562,57280.46383666992,58928.643966674805,51938.94375610352,36751.22265625,35634.042236328125,46480.60314941406,47794.24407958984,56952.80322265625,70588.82516479492,135040.0500640869,171296.33239746094,220714.07696533203,141824.78881835938,169991.65252685547,157441.21099853516,124563.76873779295,131108.1891784668,88015.566650390625,167372.91229248047,108502.08819580078,159045.0108642578,11210.900756835938
1-O-myristoyl-Cer(d18:1/16:0),0.5454471294766379,2.501747454302324,5.988092055239363,0.014402772504044096,0.06643075105206955,CER,5962.720432281494,4067.5402603149414,4023.940299987793,4786.7603187561035,4100.400287628174,5547.440368652344,3571.2802658081055,3897.800266265869,4217.980293273926,4095.940307617187,5236.600372314453,5036.300392150879,4815.420322418213,5587.720401763916,5093.560356140137,4566.740303039551,4900.880352020264,4604.6203536987305,4845.1403465271,4447.700313568115,7014.3204917907715,4389.240291595459,3470.2002601623535
O-(17-carboxyheptadecanoyl)carnitine,0.5449066704855421,10.501894520705903,5.985872138265904,0.014420910370733961,0.06643075105206955,AC,1489063.3369140625,1380802.6197509766,1183708.619506836,1307444.4721679688,1324546.151611328,1138653.3198242188,1483293.478881836,1317370.13671875,1284833.246459961,1479967.3603515625,1316068.2036132812,1797572.3793945312,1302763.0541992188,1252655.9416503906,1228290.7824707031,1400390.738647461,1194125.823852539,1404002.06640625,1360204.280517578,1580914.3081054688,1297134.1575927734,3083917.2548828125,309643.52238082886
TAG(54:8)_FA 20:0,-0.5430443456775708,8.17942024702833,5.945136732969019,0.014757946414547828,0.06759752295895587,TAG,367142.344329834,181523.69354248047,151547.78805541992,175899.01162719727,115034.36712646484,147880.8080444336,186872.07354736328,157892.11288452148,185134.23193359375,231231.81707763672,333261.6630554199,642489.8650512695,500702.275970459,500250.9712524414,451515.3102416992,418037.13592529297,385742.6895751953,587296.7419433594,283462.73736572266,616171.83984375,292037.0969238281,586498.8369140625,18218.72131347656
TAG(56:7)_FA 20:0,-0.5429375645281072,8.610446428898596,5.9428545688952,0.0147770667481932,0.06759752295895587,TAG,498530.9552917481,226539.55508422852,220954.5340576172,240297.5772857666,187820.47454833984,131994.82846069336,257319.23696899417,244849.85565185547,239721.7730102539,383009.9682006836,405705.5139770508,775495.4988708496,691555.4473266602,557515.3587036133,735070.7074890137,590664.6305847168,576329.6162109375,774873.5015716553,398368.0073852539,762067.0455932617,464256.42724609375,730879.0045776367,23997.821716308594
TAG(56:7)_FA 20:4,-0.5427101443617801,8.749413346022386,5.937915822267314,0.014818531723386767,0.06759752295895587,TAG,509651.942565918,283861.3389892578,256927.2789916992,246128.83642578125,196233.01513671875,146540.65032958984,296064.40240478516,267592.47735595703,252260.31817626953,336180.80462646484,516211.2176513672,1417980.3611450195,860841.5510864258,541674.1858520508,722362.76416015625,682076.2633056641,570324.6380004883,663818.1655883789,437618.4090576172,750370.7537841797,443767.1094970703,643268.4685058594,40895.92303466797
"(11Z,14Z)-eicosadienoylcarnitine",0.5414765964323313,10.327198356761567,5.911180894701829,0.015045083110043416,0.06840887304081229,AC,1386486.881225586,1270323.0888671875,1016258.3680419922,1106398.5203857422,1174063.134399414,979734.911468506,1315000.8809814453,1231351.0626220703,1150253.9196777344,1287640.1538085938,1079225.223022461,1380411.956298828,1189427.4458007812,1130798.7427978516,1179871.0670166016,1181701.8826904297,1218773.5845947266,1254938.1559448242,1132406.2965698242,1302167.092163086,1176849.5888671875,2821156.5366210938,283604.88078689575
TAG(50:1)_FA 18:1,-0.5409279608410313,7.7788027018542625,5.8991014368237416,0.01514861119876246,0.06843665187865355,TAG,247637.25720214844,123505.82809448242,128704.40899658205,133153.6482849121,101967.20782470705,109204.22729492188,117849.5298614502,125387.16827392578,144944.87106323242,178899.09313964844,254380.10083007812,430727.1328125,392928.0474853515,415322.8862304687,405559.81005859375,341822.80548095703,318841.70401000977,400563.0291442871,204575.11178588867,401106.912109375,234077.4549560547,390185.0835571289,21293.261688232426
TAG(54:5)_FA 20:4,-0.5409278015477423,8.67182151710519,5.899191091881676,0.01514784010543688,0.06843665187865355,TAG,403475.9224853515,230535.2354736328,220422.83697509769,261010.6774902344,196543.3355102539,160060.15368652344,246906.880859375,241267.83923339844,262773.14013671875,327547.7481689453,410292.7868652344,1371771.621459961,633780.5858154297,531657.7158203125,654150.3411865234,511517.5168457031,552820.3201904297,614790.2092285156,379603.24963378906,782582.0764160156,375331.8504638672,623107.6885986328,88578.46673583984
Cer(d18:0/h26:0),0.5400094631220452,2.5345429991944375,5.869793718912064,0.015402856658735782,0.06936222309462749,CER,5651.700382232666,4422.840305328369,4181.580310821533,4542.200332641602,3782.7602577209473,4375.940299987793,4523.480327606201,3916.340274810791,4019.8802947998047,3818.000255584717,5466.000408172607,5100.96036529541,4430.720314025879,6780.82043838501,4147.220317840576,4144.760284423828,4382.9403076171875,4435.380298614502,5195.82035446167,4241.880313873291,6758.940444946289,4186.880283355713,4269.020305633545
PGo (40:0),0.5388541304499994,8.780780332850837,5.854329271354801,0.015538778846575764,0.06975074849661005,PG,600430.8887939453,451003.24786376953,444683.5115966797,379949.2430419922,338881.6381225586,236107.55731201172,316020.0280151367,390067.3133544922,439127.4268798828,505836.9223632813,756949.8069458008,599869.7473144531,812962.6027832031,367508.56677246094,463227.97009277344,675646.5676269531,335089.66094970703,393040.065246582,526548.9245605469,473571.43212890625,333074.8408203125,414106.7694091797,38899.14245605469
TAG(54:4)_FA 16:0,0.5384909462884495,10.905695917211082,5.846559649104165,0.01560753444357565,0.06983626080644519,TAG,3269927.56350708,1402938.2966308594,1877812.4246520996,2469302.4459228516,1363445.6422729492,704736.2678222656,704874.2882080078,1660170.1567993164,2919554.7743530273,2421120.59854126,3196828.137451172,2706782.706726074,2895898.5700683594,2170089.063659668,1483503.206115723,3055942.475769043,1629206.929321289,1494179.6429290771,2160555.361053467,2069376.2790527344,1643903.005432129,2706810.9453125,21789.661422729492
TAG(54:5)_FA 16:1,0.5375640052533294,10.869403432108006,5.8265631300528185,0.015785934638208113,0.07041027989422984,TAG,3148739.7419433594,1390944.842163086,1842007.3024902344,2424764.688354492,1331821.2015075684,683108.9649658203,693667.9190063477,1635280.0738220215,2855627.0395507812,2333304.543823242,3067141.962158203,2615144.0768432617,2810047.618041992,2142683.523742676,1423293.149597168,2974751.3698120117,1609023.4693603516,1444622.752960205,2126375.190887451,2050477.3645019531,1598547.2572021484,2619669.396759033,21799.421478271484
TAG(60:4)_FA 18:0,-0.5370808681817474,7.076550492805204,5.815843250278704,0.01588243659814985,0.07061652981139412,TAG,158625.61322021484,76967.70533752441,85358.126220703125,78237.48541259766,62109.32418823242,45512.2430267334,76249.46563720703,73775.40483093262,88241.34573364258,111375.10988616943,191755.73370361328,240929.99981689453,316420.3196411133,193561.2555541992,271029.8999328613,221759.53311157227,196314.09478759769,203682.0763702393,136565.56997680664,252517.59838867188,153631.19149780273,237078.31640625,12873.22085571289
Lyso_PI(20:2) | PI (20:2),-0.5327060636225786,7.947785425447779,5.722150057175895,0.01675220437756753,0.07424872918133242,PI | PI,155586.83224487305,239900.11892700195,223578.4083557129,83762.0067062378,216050.61373901367,186502.8416442871,252601.99850463867,92574.03700256348,87897.95807647705,118956.729511261,79511.49565124512,565557.0032043457,236996.2392044067,483048.42263793945,626431.9275512695,448648.0039672851,488921.3666992187,596362.5408325195,80974.32571029663,230748.39492034912,112127.67725753784,672627.7300109863,20973.091373443604
TAG(60:12)_FA 16:0,-0.5319344900412697,6.7694471366998705,5.7054632219997075,0.016912191763196766,0.07472210511726873,TAG,131269.78839111328,70606.06449890137,73923.96545410156,58535.50378417969,42828.302993774414,35031.862548828125,61290.22410583496,59368.803955078125,65305.86508178711,80822.50538635254,169333.5926513672,213288.13287353516,262745.40002441406,154455.53051757812,193635.27404785156,191662.59561157227,144291.96914672852,168854.76989746094,101471.14712524414,193049.01287841797,128047.12908935548,189558.3945617676,13434.160873413086
TAG(60:1)_FA 16:1,-0.5308851341198034,6.5510334459121395,5.683033424917085,0.01712972728422883,0.0754459775371207,TAG,118693.38827896118,58535.20414733887,63147.92477416992,51268.443534851074,36883.16244506836,33773.56260681152,50808.08393859863,50645.82371902466,54226.40319824219,66539.34461975098,144304.3108139038,189980.2136077881,216708.6333618164,140060.00798797607,159751.38975906372,152941.21083068848,114293.14849853516,140582.16899871826,91066.8463935852,180967.6320953369,107721.92805862428,173250.31224822998,11553.600856781006
O-arachidonoylcarnitine,0.5303219123865943,10.347376938371001,5.6714836131250195,0.01724286710501406,0.07570696338295235,AC,1267969.9151611328,1162943.543701172,1076232.4549560547,1112689.0150146484,1192857.0477294922,1100020.0772705078,1361399.1162109375,1191206.7331542969,1199637.7456054688,1326909.9989013672,1037279.1300048828,1410469.4143066406,1193630.8872070312,1139910.0646972656,1132724.986328125,1279831.3889160156,1084012.9128417969,1206460.6065673828,1209762.47265625,1524423.51953125,1176927.6298828125,2899776.7998046875,287038.3798828125
1-O-eicosanoyl-Cer(d18:1/16:0),0.5299536700797782,2.7168420311017387,5.654567003105996,0.01740997258953474,0.07620252800092309,CER,6167.640422821045,3758.3402366638184,4268.620307922363,4501.780342102051,3860.800262451172,5231.980365753174,4478.94030380249,3823.8002700805664,4164.360324859619,4291.060306549072,4327.160327911377,5131.020397186279,4681.560306549072,7359.920520782471,4800.280372619629,4873.900314331055,4450.040294647217,4322.100303649902,5289.9403648376465,4905.880352020264,5853.100387573242,3852.060295104981,6539.220417022705
PG (34:5),0.5264538954867217,8.223260861326061,5.589379323771709,0.0180696978731725,0.07857637235039229,PG,368938.1450195313,189150.93466186523,176981.78225708008,327834.98291015625,174424.51263427734,279466.7787475586,326630.9617919922,162830.6612548828,188909.7930908203,305821.3307495117,234281.41705322263,304428.0821533203,340456.29296875,409374.3104248047,299097.5492858887,302941.15060424805,255362.6389465332,303099.33142089844,201750.39416503903,288828.98919677734,221418.52532958984,267618.15002441406,148883.01049804688
PG (40:7),0.5263379502223141,8.823379487783392,5.587001436955006,0.01809424527672918,0.07857637235039229,PG,618818.9193115234,452209.426940918,462337.3819580078,399491.9532470703,341658.44763183594,241918.81341552737,335110.6218261719,393128.1864013672,454341.39697265625,506430.80236816406,797244.4564208984,614965.1452636719,834614.5010986328,373831.9647216797,484493.8974609375,705092.8427734375,356051.6012573242,405663.28497314453,541539.66552734375,494831.642578125,353264.4656982422,429741.8532714844,36716.14273071289
TAG(52:1)_FA 16:1,-0.5260627322887339,8.702124156885725,5.581173818623937,0.018154550656392855,0.07857637235039229,TAG,430890.4914550781,232798.2165527344,236728.8397216797,222002.03369140625,192137.99340820312,163505.27099609375,212291.67559814453,323718.5010986328,244528.53771972656,351096.20446777344,545274.1550292969,755320.1590576172,817114.5341796875,607793.14599609375,694795.2468261719,631381.4841308594,561140.4027099609,973963.8724975586,391935.1682128906,662822.5466308594,548172.7921142578,605207.6656494141,61931.44418334961
TAG(60:8)_FA 16:1,-0.5259781459901944,6.786171335984578,5.5791030636420516,0.018176029191371883,0.07857637235039229,TAG,132810.80952453613,68899.50422668457,74377.36570739746,56958.96337890625,44885.10339355469,39326.84243774414,61199.44400024414,59536.00442504883,70834.60537719727,79214.10586547852,169150.59399414062,230584.1578979492,240539.21307373047,154770.75079345703,189247.81240844727,174450.13153076172,141446.32960510254,176037.39218139648,104478.90838623048,212153.2730102539,129425.50985717772,203380.61444091797,13532.120880126951
TAG(54:7)_FA 20:0,-0.5255832735411469,9.064165924586717,5.571087645517423,0.018259415346029793,0.0786947195127971,TAG,697762.2328948975,318041.206451416,285151.97497558594,348694.344329834,263239.5998840332,176156.1110534668,349506.59286499023,308811.8412475586,327488.04943847656,503462.30209350586,663880.8672485352,1164945.2860107422,817096.5735473633,915004.1065673828,857227.2328491211,662872.4225158691,718265.1842651367,1245139.6799926758,561501.0061035156,1034459.4112548828,624342.7755432129,1049605.0639648438,22729.421768188477
PI (30:3),-0.5235250339321681,6.741822759980124,5.5274243400763226,0.018720643958595948,0.08031420549395708,PI,51319.023597717285,109444.92803955078,100171.14819335938,36003.08247375488,93106.62698364258,87716.50564575195,105094.50720214844,41155.24356460571,26083.18168258667,41790.423416137695,51084.623390197754,277982.0551147461,75686.88580322266,248930.1778564453,243580.81896972656,187967.31268310547,185508.05462646484,284880.2811279297,40807.643005371094,60061.82472991943,56158.94469451904,269478.99755859375,12583.820892333984
TAG(48:3)_FA 18:2,-0.523127985201233,8.550904823181183,5.519403396991947,0.01880667160677002,0.08031420549395708,TAG,462342.97354125977,257119.66064453125,190353.6149902344,248306.74090576172,154754.5902709961,168124.6325378418,267879.30041503906,208871.59197998047,253730.84051513672,293950.62213134766,392416.3918457031,855180.9585876465,590536.4072875977,574340.1573791504,531740.6946411133,525876.3747558594,526310.9310302734,822674.1949462891,358559.44537353516,806492.9176025391,376386.78829956055,779064.27001953125,26126.901947021484
TAG(60:5)_FA 18:0,-0.5232809348310492,7.316359425245278,5.522463195162345,0.018773806032475707,0.08031420549395708,TAG,197209.01571655273,96975.1866455078,100683.34588623048,89151.88677978516,65676.54403686523,49310.08349609375,91647.78604125977,85956.84600830078,103468.6272277832,133066.36952209473,245515.97552490231,301265.0805053711,370082.4067077637,220336.73681640625,318970.664642334,281004.25885009766,228565.39666748047,229619.53482055664,157183.3692932129,285629.2426147461,191511.77404785156,266605.30059814453,14399.041061401367
TAG(58:10)_FA 16:0,-0.5223366115475322,6.9947163656745825,5.50258797412539,0.0189883516335674,0.08035733146133192,TAG,153881.3303527832,72550.74530029297,84884.82678222656,73532.92483520508,54039.9836730957,43923.96292114258,66092.16487121582,67767.7649230957,81903.90536499023,95114.24795532228,204854.99432373047,241204.3783569336,301540.96295166016,200906.89532470703,234662.13793945312,215690.27520751953,161516.69277954102,184621.4729309082,122179.74728393556,231274.15655517575,151438.67044067383,225381.09576416016,14022.340896606443
TAG(60:6)_FA 18:0,-0.522521825922282,7.506896129228008,5.506571985744557,0.018945143618193827,0.08035733146133192,TAG,224154.91329956055,111358.02835083008,123519.52670288086,101254.06805419922,75296.90495300293,58882.9641418457,108649.88729858398,98682.62692260742,115347.40985107422,139713.18855285645,283398.9619140625,357469.4666748047,401694.90911865234,263836.27770996094,354961.14099121094,314020.2003173828,249837.2987060547,282564.24153137207,183334.27499389648,323925.22009277344,217935.17578125,314443.6001586914,13858.880966186523
TAG(60:7)_FA 16:0,-0.5225157417217233,6.77349265498559,5.5062853532110125,0.018948248855154913,0.08035733146133192,TAG,129522.13006591795,73677.064697265625,71600.72512817383,59380.76426696777,45218.44271850586,36954.4626159668,59418.10391235352,57496.62452697754,66183.02432250977,81444.44509887695,171126.11108398438,223769.75479125977,245498.15673828125,152935.95156860352,177892.43322753906,178259.49322509766,140032.81112670898,166705.15252685547,106340.62727355956,209765.03509521484,127736.2495727539,208362.8737487793,13591.220901489258
TAG(60:3)_FA 16:0,-0.5216287367296961,6.508114513876963,5.487626346796958,0.019151527128615824,0.08080449133845416,TAG,108114.74795532228,52705.90406799317,59039.304779052734,49658.423263549805,35482.86299133301,28784.642059326172,54675.063903808594,48776.1229095459,58339.32443237305,72887.64492797852,137253.53045654297,166266.73001098633,217151.35440063477,124756.89001464844,160265.55029296875,156068.51263427734,117560.60803222656,130241.3281402588,94539.30651855467,169225.19158935547,109241.02758789062,154232.68989562988,12869.70085144043
TAG(52:5)_FA 20:4,-0.5205677367632515,8.433881369196564,5.465789685750225,0.019392288955677597,0.08157534725367371,TAG,410894.0462646485,234109.45776367188,196307.49267578125,221018.5562133789,155993.11157226562,144184.689453125,230835.13537597656,193777.9125366211,223224.5322265625,277871.861328125,383296.4665527344,812623.4208374023,596582.3742675781,506235.8994140625,555626.9069824219,470852.7550048828,495045.9841308594,706537.8749694824,328289.38220214844,721343.9017333984,348568.4661254883,658809.0251464844,27916.36181640625
TAG(52:1)_FA20:0,-0.5196988925855957,7.972282690302467,5.44761180434466,0.019595095957584942,0.08218241737434878,TAG,327296.1651916504,169746.9328918457,133595.0906982422,152209.05000305176,108633.46621704102,99727.02670288086,169686.5732421875,137052.76791381836,160023.45013427734,195477.25253295896,301774.3795776367,545870.9608459473,459379.7523803711,375587.4112548828,391059.56549072266,372050.8889770508,343716.98651123047,517908.2788848877,241465.5792236328,512526.7927246094,253177.91790771484,482894.90270996094,22103.841522216797
TAG(60:5)_FA 16:0,-0.5191281704859071,6.534941006567314,5.4354320352254035,0.019732208898007298,0.08251117113601265,TAG,112157.86779785156,56708.484115600586,63117.54342651367,48630.60371398926,38284.403228759766,29871.70233154297,50036.80310058594,52177.48355102539,57266.04357910156,66040.68397521973,151508.4122467041,176091.71188354492,220233.21591186523,137120.05053710938,167830.6323852539,162807.9123687744,122962.3691253662,146283.70977783203,88942.28538513184,166740.7321472168,104783.46780395508,149052.55108642578,11480.280868530272
TAG(58:7)_FA 16:1,-0.5184475292212091,7.245947275297924,5.421442214576217,0.019890923163670884,0.08270682204540591,TAG,179775.55270385742,97458.0475769043,99271.12759399414,80149.785888671875,60206.90350341797,52003.34341430664,81004.9052734375,83458.8860168457,96884.9663696289,103440.04803466795,266987.45880126953,298466.19982910156,374900.1258544922,212111.55499267575,263755.54083251953,272319.3600463867,199170.8334350586,231168.25582885745,148351.15029907227,277234.8192138672,176636.193359375,260363.41973876953,14512.14101409912
TAG(60:0)_FA 16:1,-0.5184329156245009,6.450535639048844,5.4209325513161275,0.019896730143307617,0.08270682204540591,TAG,104743.48760986328,59711.30474853515,56377.78330993652,46296.80360412598,34292.76237487793,28997.021896362305,48387.704360961914,53154.544372558594,53053.28372192383,64105.90447998047,134086.27056884766,165597.81185913086,209174.2356262207,122776.84912109376,160750.29055786133,149612.03067016602,113569.22760009766,132813.19036865234,82856.08628845215,161251.12982177734,101873.40643310548,151731.91026687622,10414.220764160156
TAG(58:6)_FA 16:0,-0.5176412951003523,7.26208889613521,5.404687087918205,0.020082748509172754,0.08323381019288412,TAG,188515.832611084,98127.36640930176,102565.16668701172,85062.12521362305,57968.64491271973,50573.723571777344,89308.06661987305,82494.40573120117,93844.6671447754,112678.62826538086,258369.73727416992,299972.4828491211,379101.1824951172,221220.1153564453,266671.3780517578,270858.3225097656,200468.5732421875,240396.07482910156,153300.5707397461,277511.1607055664,180898.5733642578,260157.7162475586,13126.300888061523
PG (34:4),0.5165928681791994,8.047060419695246,5.3830452734950995,0.02033335574971742,0.0840246024363323,PG,467380.048828125,201227.8154296875,176579.73168945312,373168.40625,142238.43041992188,174290.3309326172,372989.6674804687,153056.77209472656,179544.29345703125,250643.73779296875,258772.197265625,325573.62145996094,381844.1844482422,280433.99768066406,314252.9074707031,308830.8012084961,225120.61712646484,323977.80810546875,208302.61596679688,296593.77880859375,222919.23901367188,254210.27770996097,56762.90417480469
PI (40:2),-0.515551573378816,7.320490430033773,5.361367216695726,0.020587627112955437,0.08448625144078917,PI,100660.36643981934,133264.9494934082,147991.69122314453,92549.8070526123,112439.16598510742,96787.04666137695,137502.9698791504,61607.10417175293,45894.443714141846,73247.46424865723,182788.1738128662,330516.0802001953,269921.42643737793,268774.1199951172,354295.94512939453,274892.0980834961,269750.6013183594,325446.20220947266,78418.24392700195,146592.92988586426,97050.38583374023,527904.9776000977,12092.120777130129
PI (42:10),-0.5155602399663209,6.450816779778962,5.36131132274204,0.020588286952320043,0.08448625144078917,PI,49363.60319900513,78447.6255493164,79320.88497924805,33805.92250061035,65589.1845703125,59773.18424987793,74518.88540649414,36624.86251831055,33524.562507629395,41708.70274734497,74958.90561294556,212017.29525756836,89810.64656829834,181117.67279052737,190849.7540283203,167577.45336914062,148927.17150878906,188545.0542602539,54048.92336273193,80796.60668563843,59090.524211883545,188745.15411376953,10673.240669250488
TAG(54:7)_FA 18:1,-0.5153936129134751,7.711209583659553,5.358164663201023,0.02062546921294711,0.08448625144078917,TAG,240936.6383666992,114581.96682739258,128954.10974121094,129193.38928222656,96567.78674316406,92369.2257080078,118965.18850708008,116321.92797851562,141362.92846679688,175211.91040039062,256779.9349975586,404165.3643798828,397344.2251586914,342936.5430908203,393402.0280151367,316597.7822570801,306768.44345092773,358679.18438720703,205017.19451904297,379496.14685058594,237918.9779663086,365230.0449523926,22541.701568603516
Cer(d14:1(4E)/22:0(2OH)),-0.5134715195601832,7.907018031027806,5.318508568766903,0.02110006348177813,0.08596403355157367,CER,372991.6065979004,110971.12882995604,121267.8091506958,159476.83197021484,94523.88805007936,123990.26934051514,108466.08724594116,96793.18633270264,201971.73538970947,187768.1545791626,313618.48205566406,466850.77812194824,334419.7659339905,382686.2504577637,383450.14851379395,344150.24158096313,350925.6017150879,518153.685585022,318138.9407272339,385439.569442749,347438.2082977295,353436.0656013489,18859.581451416016
TAG(60:10)_FA 16:0,-0.5134510417533111,6.512898720187493,5.3178032514975655,0.021108606103411327,0.08596403355157367,TAG,106765.02697753906,56663.84411621094,62096.763671875,49224.78357696533,37822.10264587402,35194.2829284668,48696.88368225098,46206.02311706543,55360.98323059082,73425.26483154297,134048.52960205078,164397.69165039062,208755.0954589844,136850.06970214844,170548.37127685547,153138.73223876953,116105.38912963869,130905.30871582033,87423.16638183594,173507.4320678711,107996.16802978516,152609.17056274414,13064.920989990234
