lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0139,AK0140,AK0142,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x
TAG(56:5)_FA 18:1,-0.12041803149738994,9.66123812942491,0.2291909976320312,0.632124341391752,0.9812712817835444,TAG,1294570.202545166,1260298.6036376953,540741.358795166,691236.0411682129,727622.0298461914,1306795.2446289062,750084.2512207031,999866.31494140625,683525.7214355469,1222804.899169922,921076.573059082,983506.5905456544,546498.1142578125,329691.9013366699,313465.3445739746,1272470.4452819824,1135236.6753845215,1051461.1347961426,760541.4224700928,953079.4056091307,21030.58142089844
TAG(56:5)_FA 18:2,0.1039146401953739,7.725970719230716,0.17068315831670589,0.679505375648047,0.9812712817835444,TAG,274167.4411621094,372283.0493774414,137659.60897827148,144237.87100219727,298936.72161865234,307345.08575439453,262073.7405090332,338646.9848022461,200776.85748291016,342732.9631347656,170488.3553161621,294396.2592468262,115694.6499633789,88093.24696350098,109043.548828125,349299.94775390625,189275.55200195312,212818.59535217285,280487.3020629883,230617.7338256836,20937.541564941406
TAG(56:5)_FA 20:0,0.1844494060016978,7.133362093151786,0.5375060190367549,0.46346815477057596,0.9812712817835444,TAG,169766.13369750977,249038.0607910156,92233.8468017578,91579.04626464844,260316.61935424805,176668.45223999023,195038.61434936523,238418.7567138672,141806.8530883789,210772.4369506836,81996.06555175781,223676.63241577148,65770.18550109863,79829.70573425293,94986.7664794922,226932.81900024417,85220.224853515625,121865.56842041016,203313.4352416992,137123.4914855957,16373.521087646484
TAG(56:5)_FA 20:4,0.2263932168969309,8.948044619964737,0.8095061541885116,0.36826629663722193,0.9812712817835444,TAG,602858.2272949219,1200508.1744384766,315231.1359863281,301954.60095214844,880197.0502319336,591039.3902587891,676290.6715087891,845894.6760253906,504408.2556152344,714219.3453369141,362703.4855957031,585313.8325805664,238147.6778564453,186411.85235595703,338468.78326416016,812284.5936279297,325478.9670410156,452832.6918945313,700967.0891113281,610227.1271972656,42218.483154296875
TAG(56:6)_FA 16:0,0.11126497982004442,8.53162941836036,0.19567976950929733,0.6582308457501974,0.9812712817835444,TAG,473202.33044433594,652490.9006958008,242388.55712890625,280070.9849243164,473357.87213134766,649804.1642456055,385838.8305053711,536685.8587646484,367340.6862792969,551546.1217651367,288188.9828796387,457591.65234375,173909.99026489258,130668.32934570312,175572.51251220703,725649.1512451172,317887.74237060547,375079.9080810547,426406.7290649414,521300.75201416016,40743.02299499512
TAG(56:6)_FA 16:1,0.24715099253295816,7.913844043903601,0.964554649410843,0.32604199870989575,0.9812712817835444,TAG,318348.76373291016,398272.58752441406,166552.3526611328,190117.4101257324,365371.1868896485,420511.868347168,306334.38076782227,372019.2872314453,261434.87677001953,341170.16540527344,185071.25344848633,313867.48498535156,118955.82821655272,90239.5457458496,123654.0480041504,426827.3503417969,195649.0530395508,212666.4356994629,305402.4597167969,249304.75512695312,25932.5419921875
TAG(56:6)_FA 18:0,0.2564177468610769,8.599737375223771,1.038155030197231,0.3082509515947965,0.9812712817835444,TAG,498578.5750732422,617434.4608154297,241085.99786376953,296544.5167236328,600305.0256347656,757986.2450561523,460067.0495605469,592187.42578125,492855.25354003906,585436.0233764648,327662.38189697266,440780.0111083984,189511.2562866211,135150.76959228516,227650.060546875,626074.82373046875,316621.6830444336,363104.6420288086,477038.09756469727,466604.97467041016,23560.521728515625
TAG(56:6)_FA 18:1,-0.06056915538394401,8.341999738513822,0.05799713137548679,0.8096900272210227,0.9812712817835444,TAG,495847.6301879883,457179.0125732422,217220.3351135254,275200.28131103516,386952.3902435303,479873.3614501953,346153.40298461914,437352.69036865234,277341.5562438965,478269.4921875,342847.9001464844,391946.0029296875,212387.1776123047,162446.91119384766,165822.27124023438,463353.1318664551,423417.0073547363,369027.5061645508,355481.846282959,298083.0412597656,20404.701446533203
TAG(56:6)_FA 18:2,-0.10393223430810142,9.659505483413446,0.1707446756408899,0.6794508371737027,0.9812712817835444,TAG,1307476.0101013184,1272691.4190063477,556128.7855224609,694255.4070739746,710547.22607421875,1303711.7537231443,760466.6396484375,1004916.9810180664,669153.0443725586,1250232.2944335938,937123.4877624512,990084.1217346193,536115.6567077637,317884.96325683594,319919.82583618164,1241526.8626098633,1121903.4008789062,1047575.1843566896,759001.9660339355,944839.9841308594,19952.041473388672
TAG(56:6)_FA 20:0,0.2313170293922976,7.583510716510992,0.8450460478903783,0.35795757506266296,0.9812712817835444,TAG,236482.15353393555,343400.30462646484,122630.14916992188,111600.50787353516,364134.14880371094,211898.63131713867,278569.638092041,359218.60998535156,218162.4581298828,322551.2645263672,115322.76930236816,285791.66119384766,90789.42593383788,86841.18518066406,128979.14797973631,285250.3549194336,123359.78807067873,175947.2700805664,309613.6254577637,194542.55255126953,18527.521209716797
TAG(56:7)_FA 16:1,0.09055946527092047,8.519715319205629,0.12963815824241465,0.7188075041602298,0.9812712817835444,TAG,458888.7922363281,646775.3045654297,248276.6964111328,289493.2829589844,457054.2532958984,631930.869140625,374853.0687866211,516606.6981201172,360416.001953125,530733.1198730469,289109.8386230469,450683.41015625,178125.87322998047,128592.54803466795,182804.0155029297,707318.6369628906,322387.7197265625,373652.5852661133,412764.8905029297,518954.1376953125,43179.26318359375
TAG(56:7)_FA 18:0,0.12977823721215204,10.751155296313874,0.2661947734814021,0.6058958487460707,0.9812712817835444,TAG,2383518.3403930664,781737.5592041016,1184902.6057128906,1850672.400970459,676558.5471801758,7715585.222473144,542158.3009033203,708741.8089599609,3261971.276123047,644395.7590942383,2767919.0275268555,495628.2917480469,1308515.7038879397,615469.5682067871,1345158.3837890625,729483.5670776367,1807071.7772827148,2089486.5534973145,590166.0640869141,2770914.8376464844,23058.56153869629
TAG(56:7)_FA 18:1,0.18231390738143546,8.137517071349592,0.5251518324516837,0.46865229223740107,0.9812712817835444,TAG,340874.04431152344,425047.0676269531,181032.2515258789,198384.21228027344,408714.6545410156,528881.1431884766,328751.38342285156,441096.55322265625,341164.4287109375,403825.72814941406,233136.79943847656,305409.6594848633,145189.17181396484,114930.80755615234,192295.2915649414,419310.0122070313,221153.83505249023,267661.4791870117,354161.28381347656,341961.06658935547,27713.282012939453
TAG(56:7)_FA 18:2,-0.052474794249386114,8.333115250916487,0.043532424436079964,0.8347259616284042,0.9812712817835444,TAG,497881.7786254883,470984.3483886719,221611.51593017575,275774.9611816406,390378.7662963867,471136.9346923828,341322.5057373047,441901.8715209961,273721.7777404785,447975.6885986328,344831.0638885498,387965.84115600586,221967.0535583496,154579.7518310547,162868.9930419922,447737.8937072754,422488.71783447266,363377.7373352051,352437.365234375,290784.5003051758,20745.261505126953
TAG(56:7)_FA 20:0,0.2540397287168681,8.615479041750726,1.0190141066841534,0.31275297999712554,0.9812712817835444,TAG,498530.9552917481,775495.4988708496,226539.55508422852,220954.5340576172,735070.7074890137,405705.5139770508,576329.6162109375,762067.0455932617,464256.42724609375,730879.0045776367,240297.5772857666,557515.3587036133,187820.47454833984,131994.82846069336,257319.23696899417,590664.6305847168,239721.7730102539,383009.9682006836,774873.5015716553,398368.0073852539,23997.821716308594
TAG(56:8)_FA 18:1,0.06701760021073826,10.423137746262944,0.07100361021002755,0.7898810910010199,0.9812712817835444,TAG,1883734.0817871096,521313.45513916016,914075.9053955078,1447974.9493408203,494805.216796875,6058347.846496582,406284.0471801758,529813.23828125,2593478.863647461,463341.09509277344,2196327.046875,338822.42474365234,1072620.0753173828,578654.044342041,1161252.7171020508,506240.2775878906,1441309.275604248,1723577.0290222168,434245.5083007813,2223288.5395507812,28634.50213623047
TAG(56:8)_FA 18:2,0.19253178341239563,8.122669849325568,0.5856212059834434,0.44411738410527335,0.9812712817835444,TAG,335503.7012939453,434044.6496582031,180809.21240234375,194150.51776123047,420256.6483154297,529687.4622802734,332568.36138916016,427963.34997558594,322913.2667236328,398830.3660888672,225232.27630615231,306580.26287841797,151505.77081298828,113801.72772216795,187672.05206298828,419439.7918701172,210951.43740844727,270542.68267822266,342486.4017944336,328506.3235473633,28317.722076416016
TAG(56:8)_FA 20:0,0.26177125456159056,8.191666141239512,1.081891756351979,0.29827474237911455,0.9812712817835444,TAG,370044.4790649414,535921.0835876465,179152.39324951172,180059.77227783203,581042.7413024902,322420.8391113281,451301.5744628906,551280.044921875,337093.6012573242,486450.3555908203,184051.31280517575,409536.1250610352,141799.5307006836,116305.4455871582,199446.81219482425,455172.2731323242,185122.21673583984,271617.95977783203,480130.6318359375,300469.6432800293,20226.181396484375
TAG(58:0)_FA 16:1,0.2970361418340846,7.388960875609446,1.3924533418451124,0.23799122551831203,0.9812712817835444,TAG,193531.73236083984,307107.78385925293,115156.70782470705,110161.14810180664,295936.58349609375,242881.79815673828,248521.9591369629,281722.77618408203,195107.45251464844,263982.6798095703,111114.84829711914,247827.69821166992,80088.42420196533,64037.12565612793,96530.8250732422,286282.7233276367,114719.0678100586,125702.8882598877,244725.2174987793,169449.25119018555,17900.561233520508
TAG(58:10)_FA 18:1,0.26202817839693826,7.07049545746508,1.0839844871811692,0.2978079059926118,0.9812712817835444,TAG,154641.8119506836,231163.31661987305,88044.00619506836,85678.5859375,233508.33630371097,192859.19207763672,189384.01318359375,242227.95587158203,132728.20971679688,212649.21484375,87440.94680786133,174075.47241210938,64927.2839050293,65251.284759521484,82572.16662597656,214183.21307373047,75991.305419921875,113161.50750732422,201738.81494140625,128698.02990722656,21829.341400146484
TAG(58:10)_FA 20:0,0.24576989479593828,8.233245531191503,0.9538230301750446,0.3287480832406362,0.9812712817835444,TAG,393577.81158447266,550569.3591003418,240209.09252929688,209353.5955810547,462548.5318603515,470727.1495361328,366416.72735595703,515827.4166870117,303619.5234680176,522635.55877685547,211205.35455322263,344581.30743408203,160711.2926940918,121130.70819091795,244213.7200012207,465925.7657470703,196881.5313720703,278275.0415649414,462714.37268066406,307319.2214355469,17125.621307373047
TAG(58:10)_FA 20:4,0.27832036586015574,8.511122989624704,1.222796457964023,0.2688125434027053,0.9812712817835444,TAG,455177.0571899414,591210.9458618164,251191.99963378903,238367.8789367676,705526.8151855469,538440.5933837891,525551.7130126953,649771.9228515625,431422.1232910156,579599.9968261719,235688.4561767578,471488.5103149414,176649.9139404297,141074.25189208984,272977.3430786133,597787.7849731445,245105.81323242188,342546.3280944824,515759.528717041,383801.9411621094,20603.78143310547
TAG(58:2)_FA 20:0,0.24237484621276076,7.725864761435589,0.9276755979722111,0.33546764874880475,0.9812712817835444,TAG,266718.7601623535,371318.708404541,157293.67013549805,145038.12814331055,378585.6473693848,307404.9005126953,292264.4379272461,364816.88830566406,224249.51821899417,317618.24114990234,134429.626953125,271124.27810668945,106107.2670288086,90921.66534423828,155436.8116607666,356277.0640563965,134520.0311126709,188198.49046325684,318469.0270996094,226126.7586669922,15332.241226196287
TAG(58:2)_FA 20:4,0.2820689315788112,8.379333206374385,1.2559020812468593,0.26242819841523524,0.9812712817835444,TAG,445375.3992614746,557943.6047973633,263206.7014770508,223050.75732421875,622150.7477416992,439741.31994628906,515514.3460083008,567312.9406738281,364608.567565918,496574.91259765625,202583.8579711914,415365.1655883789,163478.95275878906,122229.36737060548,247604.4161682129,589508.5897827148,212233.6980895996,301956.3013305664,497996.1950378418,341457.0895996094,24693.181671142574
TAG(58:3)_FA 18:0,0.2367207615409199,7.406446111856667,0.8849404400152707,0.3468520936762926,0.9812712817835444,TAG,188991.0739440918,301405.02618408203,103426.14608764648,104434.90603637695,308920.72412109375,229661.4390258789,240890.55908203125,291464.5961303711,204253.91479492188,287612.39950561523,110493.1269683838,293021.06256103516,77729.025390625,82928.10559082031,96542.06690979004,266725.7003173828,107325.12564086914,143165.59225463867,242776.85848999023,171315.8092956543,16466.00099182129
TAG(58:3)_FA 18:1,0.2957830784211855,7.911856398214342,1.3807659665078518,0.2399707184726267,0.9812712817835444,TAG,239979.1138458252,412668.2092285156,144977.0874633789,153254.23236083984,428167.0537414551,338675.0063171387,385075.21353149414,458705.81146240234,226834.03637695312,537723.1128540039,200192.09593200684,316183.578125,136685.61108398438,97656.34573364258,149759.17184448242,342710.40730285645,138860.22869873047,209462.3331298828,379208.64517211914,203992.5344543457,21752.221435546875
TAG(58:3)_FA 20:0,0.23525236070937292,7.266865550394937,0.8740045565655237,0.34984905853485276,0.9812712817835444,TAG,192295.69314575195,266617.0587158203,105387.7283782959,102519.76679992676,289291.8014526367,206308.77435302737,210161.7787475586,268499.2971801758,164018.0899658203,245381.07720947263,96806.58578491212,211589.41278076172,76618.70477294922,68492.40467071533,107386.38687133788,251884.2547302246,97637.54776000977,135783.76803588867,238279.4781494141,155644.5514831543,13927.940994262695
TAG(58:4)_FA 18:0,0.13610142338155046,8.749121737159836,0.29275339266132505,0.5884614703081077,0.9812712817835444,TAG,622570.4851074219,621496.4423217773,342301.8024597168,281001.78271484375,706915.9744873047,568466.2219543457,618958.1711120605,604892.1586303711,603670.1400756836,527500.1751098633,385994.18995666504,597516.5802001953,264093.08322143555,171374.09454345703,288109.7731781006,563960.9766235352,335574.6431274414,427028.41271972656,573036.1075439453,511511.7106323242,16277.52117919922
TAG(58:4)_FA 18:1,0.156021833134117,7.026818132386783,0.38466424919614894,0.535117519344695,0.9812712817835444,TAG,145737.34893798828,218893.1148681641,79241.825927734375,78305.36592102051,232325.15576171875,162394.1710510254,175658.4917602539,229024.2569580078,138474.72833251953,212139.7926940918,82708.02642822266,211395.91497802737,64169.48417663574,82280.94535827637,81383.10607910156,179170.19219970703,80202.6459350586,108402.90704345705,197098.5530090332,127480.36929321288,18220.36117553711
TAG(58:4)_FA 20:0,0.18569821097220018,7.294719026882385,0.5448065763322347,0.4604475234140027,0.9812712817835444,TAG,194219.03591918945,260571.5975036621,109128.36679077148,107187.44744873048,278110.59729003906,209980.1353149414,207122.9927368164,261131.82049560547,162815.2525024414,252555.2603149414,105205.50563049316,207624.19491577148,85900.36541748047,70628.20516967773,102432.06816101074,254132.12030029297,113929.7276611328,151113.5129699707,224014.49517822263,156589.55157470703,15893.461120605469
TAG(58:5)_FA 18:0,0.25408712574566134,8.283916659863648,1.019389302772197,0.31266391204597066,0.9812712817835444,TAG,392151.3461303711,521109.4182739258,194284.21517944336,221174.81521606445,562394.8628540039,476223.3558654785,454767.15490722656,516599.83612060547,359624.6469116211,469697.5123901367,235721.11602783203,431650.0235595703,143228.35098266602,113702.18801879884,173381.3133544922,547242.1188964844,237681.9764404297,275990.85763549805,427561.8068542481,333851.9440917969,23729.621337890625
TAG(58:5)_FA 18:1,0.07542043648969014,8.519044962932233,0.089921819684605,0.7642765692246142,0.9812712817835444,TAG,537522.9778747559,525458.4536590576,282894.4971008301,218557.03704833984,588603.6256713867,453102.7671203613,515174.6128845215,506914.977722168,510560.6550292969,446191.852722168,326703.72842407227,485087.2137145996,233034.3962097168,170607.2932434082,267782.69898986816,455107.7680969238,271205.67852783203,368402.78228759766,500399.2191467285,459586.5735473633,18452.34112548828
TAG(58:5)_FA 18:2,0.1916338735588658,7.138976545605778,0.5801626548396688,0.44624857249296296,0.9812712817835444,TAG,166412.57192993164,242512.09506225583,86906.10598754883,82073.14584350586,247074.3388671875,170461.2137451172,195413.39349365231,260218.4759216309,148165.24975585938,233781.73565673828,86547.68701171875,226040.97790527344,70679.8454284668,84340.90609741211,84382.20643615723,204976.17391967773,85024.70684814453,116433.14976501463,207961.87237548828,135988.74841308594,19706.74157714844
TAG(58:5)_FA 20:0,0.21570572784305453,7.739739414285519,0.7349376846000553,0.3912873597830917,0.9812712817835444,TAG,271665.2187194824,346337.4653015137,146611.230758667,134612.02935791016,408205.2102050781,277704.29666137695,307024.09844970703,373566.823059082,240867.25552368164,333194.2412109375,134040.01022338867,281515.6028442383,102883.40884399414,92879.54702758788,148197.93041992188,351165.18634033203,143839.6514892578,216695.78030395508,305015.1172180176,236808.4602355957,16353.98120880127
TAG(58:6)_FA 18:0,0.21952542478800285,8.660351748308825,0.7611819130293043,0.3829588989265696,0.9812712817835444,TAG,524694.6739501953,764829.118347168,254449.62063598633,286473.1257019043,627370.6231689453,676786.60498046875,499272.7783203125,652544.03271484375,448871.72747802734,646264.6049194336,304925.01763916016,538344.9552001953,177065.19122314453,123205.51025390624,203802.49118041992,783619.417175293,331437.84844970703,390240.25091552734,537556.4331665039,511644.2322998047,22833.541610717773
TAG(58:6)_FA 18:1,0.21965591130158152,7.805794240215888,0.7620763099453143,0.38267952687135187,0.9812712817835444,TAG,274391.19662475586,366216.7480163574,147883.24838256836,148127.7681274414,404991.2492675781,302649.5401611328,330449.72744750977,377280.030090332,241132.68005371097,346303.2080078125,159769.01231384277,301433.3996582031,111578.2274169922,90931.62628173828,137604.65133666992,376583.47064208984,159893.61236572266,195211.93145751953,319708.1223754883,233663.9364013672,24252.181716918945
TAG(58:6)_FA 18:2,0.08433571188627764,8.517531886792494,0.11243399268641951,0.7373899052033228,0.9812712817835444,TAG,535604.9543457031,509507.62408447266,281393.8413391113,229390.69784545896,583454.341796875,456297.968170166,508659.3368988037,526773.4913330078,512208.896484375,444500.1350708008,320805.2596435547,489887.3486022949,231874.51919555664,171864.15328979492,262848.7602233887,452791.78720092773,281216.2465515137,358084.866897583,500734.6826019287,454038.3321533203,18326.721267700195
TAG(58:6)_FA 20:4,0.23036109730977522,7.938837515856352,0.8380894677702599,0.359943756244569,0.9812712817835444,TAG,305005.5255126953,453768.1633911133,163323.0535888672,163234.26913452148,442052.7682800293,339242.0086669922,337584.5263977051,421870.8074951172,270464.05712890625,384632.32244873047,160028.8295288086,336183.88302612305,123981.76919555664,101812.36659240724,172334.35009765625,397666.2485046387,162835.53047180176,220936.3966064453,376791.1410827637,260137.2187805176,17461.601135253906
TAG(58:7)_FA 18:1,0.15394612219948597,8.109437496086679,0.37451193490551304,0.5405550905234843,0.9812712817835444,TAG,339031.0456542969,492287.0518798828,173938.0505065918,181823.8522644043,432312.83099365234,427940.1458129883,334996.5224609375,452574.5973510742,276087.8591308594,438193.4754638672,184208.39349365231,352646.96490478516,134348.32958984375,107487.44677734376,165605.47149658203,500668.78747558594,210704.89163208008,269874.2001953125,365142.1912841797,353236.46490478516,29581.84240722656
TAG(58:7)_FA 18:2,0.2023591232210835,7.793169568856462,0.6468765971180801,0.4212315959816466,0.9812712817835444,TAG,258015.21868896484,362724.0258483887,146314.3712158203,150627.1708984375,395275.2309875488,308397.6983642578,320156.0600891113,373226.40869140625,238513.2745361328,337743.6463623047,151537.0715637207,287529.42263793945,116876.4249267578,95988.58682250977,138137.87002563477,376054.74841308594,158683.53051757812,196420.9923095703,319863.4429321289,231493.81533813477,24387.84162902832
TAG(58:7)_FA 20:4,0.21575267685609215,7.546637482970673,0.7352543212427918,0.3911853421736388,0.9812712817835444,TAG,222338.01837158203,336980.8648071289,119040.81074523926,114336.48672485352,352459.9605102539,226570.19799804688,268426.3623046875,330450.3017578125,205070.3538818359,321406.40380859375,118945.42971801758,268604.1792297363,93718.1651916504,81723.8466796875,130388.4086303711,280836.5012512207,121618.34716796876,173490.9542388916,300049.1007080078,192072.5518798828,16009.261138916016
TAG(58:8)_FA 18:2,0.14984462010638477,8.097837808158472,0.35483071378456543,0.5513912361690831,0.9812712817835444,TAG,333792.9998779297,489019.8786621094,179747.95547485352,181385.99200439453,421528.98278808594,419320.56658935547,329960.2595214844,444367.9562988281,273954.1605834961,442091.2921142578,184565.44921875,351930.7084350586,129819.30932617188,110133.72998046876,161167.0885925293,500592.6177368164,216672.47344970703,257987.71908569336,361797.82623291016,353281.8211669922,28701.801971435547
TAG(58:8)_FA 20:4,0.15896604070048476,7.580621134959612,0.3993179307919945,0.5274417161378169,0.9812712817835444,TAG,227842.93377685547,321381.4641723633,126300.52697753906,124923.5885925293,335968.32537841797,244449.8978881836,257628.6954345703,329809.16497802734,203837.17321777344,313710.74142456055,134450.64935302734,253884.69668579104,101918.3871459961,88099.6057434082,123780.0276184082,313822.31674194336,151559.5321044922,186456.59201049805,267623.3930053711,189814.71588134769,17688.58123779297
TAG(58:9)_FA 18:2,0.2646132138646571,7.820269027862197,1.1054702339499727,0.293068743078338,0.9812712817835444,TAG,291440.6985473633,416136.1309814453,156370.2325439453,150240.63153076172,358621.20251464844,352344.02630615234,285722.9010620117,400240.04821777344,223358.21392822263,370604.2645263672,143018.45205688477,279539.0028076172,104277.58819580078,90479.00674438477,142583.44921875,388228.89978027344,155398.69036865234,193587.59420776367,360995.7077026367,228407.7360839844,25816.56182861328
TAG(58:9)_FA 20:0,0.24507670041707857,8.144980889550558,0.9484553812194463,0.3301127785902521,0.9812712817835444,TAG,384293.8665771485,509801.0200195313,222130.73654174805,188307.05123901367,484494.89529418945,418323.14807128906,371663.33169555664,463939.7113647461,313805.6195678711,406286.6249389648,179088.37173461914,330147.1622619629,140672.05046081543,103706.02795410156,218391.75579833984,509161.4895019531,189605.1725769043,251538.83331298828,409974.8737182617,322293.2459716797,20387.14143371582
TAG(58:9)_FA 20:4,0.2311770338949146,7.839409002934706,0.8440291579963746,0.3582469663998479,0.9812712817835444,TAG,281877.0596923828,374145.00399780273,142366.99076843262,145232.10989379883,468914.211517334,286191.83990478516,334406.5620727539,422077.6585083008,253240.49894714355,377003.9479980469,146559.93026733398,312620.9428100586,110980.830078125,97754.38569641112,156306.9518737793,371436.7472229004,156347.96978759766,226133.93502807617,331219.826171875,241567.73864746097,16527.341094970703
TAG(60:10)_FA 16:1,0.27748088869036563,6.474727190688622,1.2153759927130352,0.27027002788558224,0.9812712817835444,TAG,101320.50775146484,160219.79092407227,54406.063873291016,58705.44357299805,156977.00970458984,129834.80899047852,112943.20678710938,154243.83001708984,100151.58532714844,143733.33071899414,47806.743896484375,145626.87048339844,39630.16291809082,44956.8429107666,47268.863708496094,151577.67028808594,54341.12390136719,66479.68475341797,128088.02941894533,86147.24588012695,13787.161041259766
TAG(60:10)_FA 18:1,0.2110753276367668,6.6627031165644475,0.7037273382042031,0.40153408177539746,0.9812712817835444,TAG,114021.72830200195,174399.24981689453,67505.76446533203,66977.60556030273,181361.15118408203,132527.0314025879,141003.50924682617,181027.2936706543,96634.10592651369,158971.431640625,61149.54458618164,134218.2696838379,55586.364334106445,49961.383361816406,69113.82513427734,163102.3116760254,60964.824783325195,85099.12637329102,146529.76919555664,101212.4676513672,15195.621047973633
TAG(60:10)_FA 18:2,0.21306030767528472,6.906537478803242,0.7170202406327917,0.39712306700172,0.9812712817835444,TAG,128015.8490600586,207993.63696289065,80455.32550048828,74708.84506225586,209174.03549194336,168108.39309692383,165957.95065307617,208778.71612548828,125647.869140625,179065.01123046875,81629.74617004395,154392.85098266602,67795.3247680664,55324.5235748291,79197.986083984375,182528.3511352539,74607.34637451172,99937.3676147461,175755.15042114258,118256.22848510742,18787.261306762695
TAG(60:10)_FA 20:4,0.2688219266529366,8.399654205314619,1.1408747053528714,0.28546757374052323,0.9812712817835444,TAG,445844.16900634766,592445.3232421875,246424.0814819336,224412.65264892575,611389.5679626465,475804.67376708984,463384.84283447266,570435.9164428711,371723.60916137695,505295.39642333984,202182.31588745117,419317.1887207031,157649.0323791504,124565.37036132812,242131.53520202637,584001.26416015625,214889.93594360352,319511.18170166016,495634.36013793945,368204.73046875,32881.56237792969
TAG(60:11)_FA 18:1,0.28479716231394764,6.796713791083049,1.2802258508020259,0.25785704638505347,0.9812712817835444,TAG,124456.58856201172,192764.05395507812,65570.28430175781,68363.9845123291,201890.13397216797,150714.85125732422,157862.22943115234,219121.89709472656,119387.7885131836,192577.49212646484,64815.70497131348,155635.23001098633,59725.68344116211,43790.32342529297,68021.804931640625,165348.73162841797,71735.06526184082,92629.08602905272,168978.21166992188,115253.98770141602,15241.88102722168
TAG(60:11)_FA 18:2,0.2342850037250204,6.652807990734191,0.8668192054216206,0.3518373947098893,0.9812712817835444,TAG,116222.68634033205,164621.77346801758,68284.30497741699,69016.96536254883,180521.2315979004,128695.02944946288,139667.7483215332,178831.91174316406,103351.80725097656,164385.69219970703,62395.82391357422,129645.03161621094,54052.28416442871,48307.0837097168,64958.604095458984,156185.05126953125,65262.52476501465,86320.68591308594,140458.73016357422,103199.40670776369,14582.461029052734
TAG(60:11)_FA 20:4,0.29440046994427466,8.374925534783628,1.3679200842398127,0.24216956366499184,0.9812712817835444,TAG,450092.7716064453,594085.9831848145,252608.35675048828,221121.8569946289,613275.0679626465,490617.4609985352,451045.775390625,575894.5750732422,375016.64779663086,504985.7370605469,199149.41497802737,409676.6707458496,147915.35235595703,123180.24853515624,257532.94006347656,594927.4426879883,215017.09603881836,297910.6763305664,503407.41606140137,348058.4450683594,18428.1612701416
TAG(60:12)_FA 18:2,0.2611089027868856,6.794465365034562,1.0763916462260568,0.29950617403441054,0.9812712817835444,TAG,123420.98767089844,184735.15155029297,65866.90487670898,69441.46380615234,195336.35174560547,145486.38998413086,160553.23358154297,213266.3532714844,114106.7276611328,195176.1547241211,67792.9248046875,152612.95083618164,59416.723876953125,49518.42343139648,68078.80377197266,155427.29010009766,68560.12548828125,98642.30526733398,165610.11126708984,109775.16748046876,17606.06121826172
TAG(60:2)_FA 18:1,0.27339256787504645,6.572414727713718,1.1798834581791198,0.277379722427576,0.9812712817835444,TAG,100495.7862854004,170437.3533630371,62379.02429199219,61780.96403503418,163788.63021850586,132818.90893554688,136865.52871704102,171115.01153564453,97783.48629760742,151397.01113891602,57813.48431396485,118985.40742492676,46777.34329223633,42203.20329284668,61182.16400146485,152175.30963134766,57930.663665771484,78960.52510070801,137934.22973632812,95503.06770324708,16215.101181030272
TAG(60:3)_FA 18:1,0.2869838634158374,6.586587125742048,1.2999152624055483,0.25422870247867857,0.9812712817835444,TAG,109515.38650512695,166581.35317993164,60570.70477294922,60770.52471923828,169651.39108276367,130402.16999816896,141600.28784179688,170217.3720703125,98146.20666503906,169891.91064453125,62359.44479370117,121288.00765991212,49367.22361755371,40795.72286987305,61187.74401855469,146636.14907836914,61549.00384521485,79894.5258178711,138580.75149536133,91417.26666259766,15305.20101928711
TAG(60:3)_FA 18:2,0.25845999367157924,6.583824851480469,1.0546816703586046,0.30443131462220413,0.9812712817835444,TAG,108332.94757080078,171487.11093139648,63481.064025878906,59503.80419921875,170314.9129638672,136654.79080200195,134057.57025146484,168140.77053833008,95279.18659973145,151840.2898864746,58775.42335510254,124529.1081237793,46912.98327636719,47055.62342834473,62494.36395263672,139554.2487487793,60768.92445373535,82635.02557373047,137605.6886291504,95453.84622192384,15361.44110107422
TAG(60:3)_FA 20:0,0.25565381438390633,7.268287587656828,1.031961442381089,0.30969842611388865,0.9812712817835444,TAG,182892.11416625977,264942.7762145996,100744.44638061523,90285.76574707033,294573.2608795166,212204.03259277344,218669.4749755859,288542.8016357422,164861.27145385742,256589.6773681641,82872.66679382324,234254.3380889893,72994.6649017334,75768.204345703125,100758.62733459473,246060.4178466797,94778.50689697266,130599.42907714844,248927.47912597656,150485.57131958008,15165.5611038208
TAG(60:4)_FA 18:2,0.26525887552010624,6.575339068976718,1.1108195590486503,0.2919038639727802,0.9812712817835444,TAG,107619.44827270508,166589.7318725586,63602.16499328613,58462.723861694336,171025.11113739014,127056.2891921997,128199.40954589844,172589.7117614746,93711.04653930664,163775.01220703125,66704.22451782227,114291.36752319336,48735.88357543945,42656.80278015137,58453.58419799805,149493.47067260742,56244.64448547363,77026.58540344238,139517.74871826172,94979.5870361328,16555.281158447266
