lipid,Class,Sample,Sum_Intensity
PC(22:0),PC,FAD189_M2,1927828.9428710938
PC(22:0),PC,FAD189_M3,11397989.954345703
PC(22:0),PC,FAD184_F3,12475187.806640625
PC(22:0),PC,FAD185_M1,2535360.5498046875
PC(22:0),PC,DOD94_F3,13953837.174560547
PC(22:0),PC,FAD185_M4,13406840.529052734
PC(22:0),PC,FAD189_M1,2109859.1119384766
PC(22:0),PC,FAD184_F4,11822120.819824219
PC(22:0),PC,DOD93_F4,11369959.536865234
PC(22:0),PC,Blank_Blank,0.0
PC(22:0),PC,FAD185_M3,2246230.9533691406
[TG(60:12)|TG(59:5)]_FA22:6,TAG,DOD94_F4,2176754.701019287
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD189_M2,5791854.829498291
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD189_M3,1606617.1938171387
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD184_F3,1525304.8656921387
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD185_M1,10058512.988220215
[TG(60:12)|TG(59:5)]_FA22:6,TAG,DOD94_F3,1394065.120300293
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD185_M4,1997247.6190795898
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD189_M1,7287706.138153076
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD184_F4,2073557.7027282715
[TG(60:12)|TG(59:5)]_FA22:6,TAG,DOD93_F4,2345893.6340942383
[TG(60:12)|TG(59:5)]_FA22:6,TAG,Blank_Blank,0.0
[TG(60:12)|TG(59:5)]_FA22:6,TAG,FAD185_M3,7988532.744354248
[TG(52:5)]_FA18:0,TAG,DOD94_F4,3936476.313446045
[TG(52:5)]_FA18:0,TAG,FAD189_M2,481272.6116333008
[TG(52:5)]_FA18:0,TAG,FAD189_M3,2629551.1169433594
[TG(52:5)]_FA18:0,TAG,FAD184_F3,3254604.3481445312
[TG(52:5)]_FA18:0,TAG,FAD185_M1,449161.3103942871
[TG(52:5)]_FA18:0,TAG,DOD94_F3,4134233.03515625
[TG(52:5)]_FA18:0,TAG,FAD185_M4,3879515.6910095215
[TG(52:5)]_FA18:0,TAG,FAD189_M1,650961.4418640137
[TG(52:5)]_FA18:0,TAG,FAD184_F4,2889094.3872070312
[TG(52:5)]_FA18:0,TAG,DOD93_F4,3042139.73046875
[TG(52:5)]_FA18:0,TAG,Blank_Blank,0.0
[TG(52:5)]_FA18:0,TAG,FAD185_M3,577049.9594726562
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,DOD94_F4,627700.0433120728
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD189_M2,155046.0492477417
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD189_M3,51965.30370712281
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD184_F3,11595.920825958252
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD185_M1,591672.8591766357
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,DOD94_F3,695631.287651062
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD185_M4,19007.721397399902
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD189_M1,276270.57846069336
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD184_F4,16605.061241149902
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,DOD93_F4,835519.8150787354
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,Blank_Blank,0.0
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,DAG,FAD185_M3,477940.87355041504
[TG(57:9)|TG(56:2)]_FA18:0,TAG,DOD94_F4,1727742.4885253906
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD189_M2,8115577.916748047
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD189_M3,1568570.3317871094
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD184_F3,903920.34375
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD185_M1,4485309.338317871
[TG(57:9)|TG(56:2)]_FA18:0,TAG,DOD94_F3,808292.4180908203
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD185_M4,10552436.199523926
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD189_M1,23391178.04949951
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD184_F4,1079657.4375
[TG(57:9)|TG(56:2)]_FA18:0,TAG,DOD93_F4,1151003.2028808594
[TG(57:9)|TG(56:2)]_FA18:0,TAG,Blank_Blank,0.0
[TG(57:9)|TG(56:2)]_FA18:0,TAG,FAD185_M3,19127544.78643799
[TG(59:13)|TG(58:6)]_FA20:4,TAG,DOD94_F4,2002296.8831176758
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD189_M2,10584547.966125488
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD189_M3,1995964.864807129
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD184_F3,1168815.6021118164
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD185_M1,5215052.439147949
[TG(59:13)|TG(58:6)]_FA20:4,TAG,DOD94_F3,1111660.6226501465
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD185_M4,12603323.348083496
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD189_M1,28992058.31427002
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD184_F4,1451733.4478759766
[TG(59:13)|TG(58:6)]_FA20:4,TAG,DOD93_F4,1505936.6270446777
[TG(59:13)|TG(58:6)]_FA20:4,TAG,Blank_Blank,0.0
[TG(59:13)|TG(58:6)]_FA20:4,TAG,FAD185_M3,23266012.516296387
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,DOD94_F4,2123634.5902404785
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD189_M2,354172.26376342773
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD189_M3,1456091.8633117676
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD184_F3,1745110.823425293
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD185_M1,389671.7473144531
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,DOD94_F3,2222907.363861084
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD185_M4,2083478.78805542
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD189_M1,329028.9624328613
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD184_F4,1680122.5264282227
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,DOD93_F4,1607617.3986206055
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,Blank_Blank,0.0
PI(35:5)|PI(O-36:5)|PI(P-36:4),PI,FAD185_M3,385497.24826049805
[TG(57:11)|TG(56:4)]_FA18:2,TAG,DOD94_F4,1984804.946105957
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD189_M2,9531584.609375
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD189_M3,1840341.491394043
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD184_F3,984865.1118164062
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD185_M1,4950778.914428711
[TG(57:11)|TG(56:4)]_FA18:2,TAG,DOD94_F3,897208.1640625
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD185_M4,11922290.839233398
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD189_M1,25460770.406982422
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD184_F4,1249970.2888793945
[TG(57:11)|TG(56:4)]_FA18:2,TAG,DOD93_F4,1263438.9484863281
[TG(57:11)|TG(56:4)]_FA18:2,TAG,Blank_Blank,0.0
[TG(57:11)|TG(56:4)]_FA18:2,TAG,FAD185_M3,21347643.635986328
[TG(40:2)]_FA16:1,TAG,DOD94_F4,5234674.821899414
[TG(40:2)]_FA16:1,TAG,FAD189_M2,1183853.8033447266
[TG(40:2)]_FA16:1,TAG,FAD189_M3,3907848.3471679688
[TG(40:2)]_FA16:1,TAG,FAD184_F3,6002080.672607422
[TG(40:2)]_FA16:1,TAG,FAD185_M1,1864944.9543457031
[TG(40:2)]_FA16:1,TAG,DOD94_F3,6605487.575012207
[TG(40:2)]_FA16:1,TAG,FAD185_M4,6167384.01574707
[TG(40:2)]_FA16:1,TAG,FAD189_M1,1556294.2557373047
[TG(40:2)]_FA16:1,TAG,FAD184_F4,4910757.927856445
[TG(40:2)]_FA16:1,TAG,DOD93_F4,4448273.301879883
[TG(40:2)]_FA16:1,TAG,Blank_Blank,0.0
[TG(40:2)]_FA16:1,TAG,FAD185_M3,2034214.5805664062
[TG(60:11)|TG(59:4)]_FA22:5,TAG,DOD94_F4,2014128.409729004
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD189_M2,5028645.311676025
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD189_M3,1395854.8790283203
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD184_F3,1344721.8559875488
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD185_M1,8844173.554168701
[TG(60:11)|TG(59:4)]_FA22:5,TAG,DOD94_F3,1276861.5203857422
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD185_M4,1833412.0166625977
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD189_M1,6232234.38861084
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD184_F4,1952873.123199463
[TG(60:11)|TG(59:4)]_FA22:5,TAG,DOD93_F4,2041005.2830810547
[TG(60:11)|TG(59:4)]_FA22:5,TAG,Blank_Blank,0.0
[TG(60:11)|TG(59:4)]_FA22:5,TAG,FAD185_M3,6979462.892028809
[TG(52:7)|TG(51:0)]_FA18:2,TAG,DOD94_F4,3245376.830657959
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD189_M2,559731.8792114258
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD189_M3,2291598.594543457
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD184_F3,2819255.578643799
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD185_M1,465824.97229003906
[TG(52:7)|TG(51:0)]_FA18:2,TAG,DOD94_F3,3286652.626739502
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD185_M4,3384340.2599487305
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD189_M1,774592.0581665039
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD184_F4,2609383.9580078125
[TG(52:7)|TG(51:0)]_FA18:2,TAG,DOD93_F4,2547902.057067871
[TG(52:7)|TG(51:0)]_FA18:2,TAG,Blank_Blank,0.0
[TG(52:7)|TG(51:0)]_FA18:2,TAG,FAD185_M3,663941.9259643555
[TG(52:8)|TG(51:1)]_FA18:3,TAG,DOD94_F4,3360902.313354492
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD189_M2,613093.5219116211
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD189_M3,2398803.901977539
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD184_F3,2926545.967102051
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD185_M1,534006.8578491211
[TG(52:8)|TG(51:1)]_FA18:3,TAG,DOD94_F3,3507911.719970703
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD185_M4,3535892.4515075684
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD189_M1,823755.0040893555
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD184_F4,2673380.943878174
[TG(52:8)|TG(51:1)]_FA18:3,TAG,DOD93_F4,2609799.7686462402
[TG(52:8)|TG(51:1)]_FA18:3,TAG,Blank_Blank,0.0
[TG(52:8)|TG(51:1)]_FA18:3,TAG,FAD185_M3,731692.5374755859
[TG(56:7)|TG(55:0)]_FA22:6,TAG,DOD94_F4,8452230.103393555
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD189_M2,18107388.5055542
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD189_M3,4864892.693847656
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD184_F3,4018968.9739990234
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD185_M1,30605078.717895508
[TG(56:7)|TG(55:0)]_FA22:6,TAG,DOD94_F3,3639720.762145996
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD185_M4,14020361.98803711
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD189_M1,29198514.228759766
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD184_F4,6164131.8515625
[TG(56:7)|TG(55:0)]_FA22:6,TAG,DOD93_F4,8079697.71105957
[TG(56:7)|TG(55:0)]_FA22:6,TAG,Blank_Blank,0.0
[TG(56:7)|TG(55:0)]_FA22:6,TAG,FAD185_M3,29612041.272583008
[TG(57:10)|TG(56:3)]_FA18:1,TAG,DOD94_F4,1917601.7864379883
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD189_M2,9125158.838623047
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD189_M3,1787441.475402832
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD184_F3,961104.1900024414
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD185_M1,4589983.936218262
[TG(57:10)|TG(56:3)]_FA18:1,TAG,DOD94_F3,873323.3383178711
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD185_M4,11565484.826904297
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD189_M1,24590620.10333252
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD184_F4,1208943.1041259766
[TG(57:10)|TG(56:3)]_FA18:1,TAG,DOD93_F4,1256220.9284057617
[TG(57:10)|TG(56:3)]_FA18:1,TAG,Blank_Blank,0.0
[TG(57:10)|TG(56:3)]_FA18:1,TAG,FAD185_M3,20268330.355773926
PC(22:1),PC,DOD94_F4,7580500.4013671875
PC(22:1),PC,FAD189_M2,1386986.9011230469
PC(22:1),PC,FAD189_M3,6382718.161010742
PC(22:1),PC,FAD184_F3,6905492.014892578
PC(22:1),PC,FAD185_M1,1717940.9595947266
PC(22:1),PC,DOD94_F3,7723455.4755859375
PC(22:1),PC,FAD185_M4,7348402.614990234
PC(22:1),PC,FAD189_M1,1558060.9272460938
PC(22:1),PC,FAD184_F4,6597781.2197265625
PC(22:1),PC,DOD93_F4,6294996.307495117
PC(22:1),PC,Blank_Blank,0.0
PC(22:1),PC,FAD185_M3,1557219.5708007812
[TG(52:6)]_FA18:1,TAG,DOD94_F4,3858801.4676208496
[TG(52:6)]_FA18:1,TAG,FAD189_M2,516875.65731811523
[TG(52:6)]_FA18:1,TAG,FAD189_M3,2405491.9214172363
[TG(52:6)]_FA18:1,TAG,FAD184_F3,3211998.0815429688
[TG(52:6)]_FA18:1,TAG,FAD185_M1,467705.210357666
[TG(52:6)]_FA18:1,TAG,DOD94_F3,3944256.540588379
[TG(52:6)]_FA18:1,TAG,FAD185_M4,3752444.879211426
[TG(52:6)]_FA18:1,TAG,FAD189_M1,731843.1881103516
[TG(52:6)]_FA18:1,TAG,FAD184_F4,2593164.2161865234
[TG(52:6)]_FA18:1,TAG,DOD93_F4,2894535.299926758
[TG(52:6)]_FA18:1,TAG,Blank_Blank,0.0
[TG(52:6)]_FA18:1,TAG,FAD185_M3,656124.8652038574
[TG(56:8)|TG(55:1)]_FA20:4,TAG,DOD94_F4,9979994.666015625
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD189_M2,141161937.24780273
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD189_M3,22825852.33618164
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD184_F3,5410884.006103516
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD185_M1,52380374.76147461
[TG(56:8)|TG(55:1)]_FA20:4,TAG,DOD94_F3,5849879.6640625
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD185_M4,232595494.0234375
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD189_M1,408233596.3828125
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD184_F4,4309888.0927734375
[TG(56:8)|TG(55:1)]_FA20:4,TAG,DOD93_F4,5297344.282592773
[TG(56:8)|TG(55:1)]_FA20:4,TAG,Blank_Blank,0.0
[TG(56:8)|TG(55:1)]_FA20:4,TAG,FAD185_M3,364640977.01123047
PI(38:4),PI,DOD94_F4,8980142.346069336
PI(38:4),PI,FAD189_M2,28911496.025146484
PI(38:4),PI,FAD189_M3,8864875.072387695
PI(38:4),PI,FAD184_F3,8947791.937866211
PI(38:4),PI,FAD185_M1,40378328.67700195
PI(38:4),PI,DOD94_F3,11414005.119567871
PI(38:4),PI,FAD185_M4,10936558.730407715
PI(38:4),PI,FAD189_M1,71486482.36364746
PI(38:4),PI,FAD184_F4,10011844.707641602
PI(38:4),PI,DOD93_F4,10999040.242553711
PI(38:4),PI,Blank_Blank,0.0
PI(38:4),PI,FAD185_M3,43267424.7857666
PE(38:4),PE,DOD94_F4,11347874.072998047
PE(38:4),PE,FAD189_M2,35211676.19946289
PE(38:4),PE,FAD189_M3,9760846.45703125
PE(38:4),PE,FAD184_F3,13208674.042602539
PE(38:4),PE,FAD185_M1,47070319.82922363
PE(38:4),PE,DOD94_F3,13168144.294921875
PE(38:4),PE,FAD185_M4,12435832.604858398
PE(38:4),PE,FAD189_M1,85826431.06762695
PE(38:4),PE,FAD184_F4,13381650.806152344
PE(38:4),PE,DOD93_F4,18413730.877441406
PE(38:4),PE,Blank_Blank,0.0
PE(38:4),PE,FAD185_M3,52423847.24707031
[TG(57:12)|TG(56:5)]_FA18:3,TAG,DOD94_F4,2146252.8045654297
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD189_M2,9529559.699707031
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD189_M3,2144657.073486328
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD184_F3,1175227.2283325195
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD185_M1,5700948.011657715
[TG(57:12)|TG(56:5)]_FA18:3,TAG,DOD94_F3,1057566.1785888672
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD185_M4,12989623.07647705
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD189_M1,27688464.330871582
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD184_F4,1451722.2296142578
[TG(57:12)|TG(56:5)]_FA18:3,TAG,DOD93_F4,1491533.8022460938
[TG(57:12)|TG(56:5)]_FA18:3,TAG,Blank_Blank,0.0
[TG(57:12)|TG(56:5)]_FA18:3,TAG,FAD185_M3,23486349.92138672
[TG(56:6)]_FA22:5,TAG,DOD94_F4,7839425.030029297
[TG(56:6)]_FA22:5,TAG,FAD189_M2,16778339.817504883
[TG(56:6)]_FA22:5,TAG,FAD189_M3,4494195.949584961
[TG(56:6)]_FA22:5,TAG,FAD184_F3,3898055.401123047
[TG(56:6)]_FA22:5,TAG,FAD185_M1,28853989.041137695
[TG(56:6)]_FA22:5,TAG,DOD94_F3,3391760.4029541016
[TG(56:6)]_FA22:5,TAG,FAD185_M4,13741464.464111328
[TG(56:6)]_FA22:5,TAG,FAD189_M1,27190836.49609375
[TG(56:6)]_FA22:5,TAG,FAD184_F4,5867363.671142578
[TG(56:6)]_FA22:5,TAG,DOD93_F4,7639183.790344238
[TG(56:6)]_FA22:5,TAG,Blank_Blank,0.0
[TG(56:6)]_FA22:5,TAG,FAD185_M3,27649538.550231934
FA(16:2),FA,DOD94_F4,475308.217803955
FA(16:2),FA,FAD189_M2,129441.32981872559
FA(16:2),FA,FAD189_M3,146294.2099456787
FA(16:2),FA,FAD184_F3,858576.2043457031
FA(16:2),FA,FAD185_M1,293281.44104003906
FA(16:2),FA,DOD94_F3,812390.6556396484
FA(16:2),FA,FAD185_M4,694747.2876281738
FA(16:2),FA,FAD189_M1,429120.60568237305
FA(16:2),FA,FAD184_F4,363872.9839477539
FA(16:2),FA,DOD93_F4,216236.4751815796
FA(16:2),FA,Blank_Blank,0.0
FA(16:2),FA,FAD185_M3,417915.9116821289
[TG(58:8)|TG(57:1)]_FA20:4,TAG,DOD94_F4,1836427.9862670898
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD189_M2,7285695.330627441
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD189_M3,1592670.5769042969
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD184_F3,1093430.9581298828
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD185_M1,6023465.026000977
[TG(58:8)|TG(57:1)]_FA20:4,TAG,DOD94_F3,952017.7641296387
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD185_M4,8339851.848266602
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD189_M1,18090440.570251465
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD184_F4,1474451.7471618652
[TG(58:8)|TG(57:1)]_FA20:4,TAG,DOD93_F4,1652478.71484375
[TG(58:8)|TG(57:1)]_FA20:4,TAG,Blank_Blank,0.0
[TG(58:8)|TG(57:1)]_FA20:4,TAG,FAD185_M3,14322725.542022705
[TG(54:6)]_FA22:6,TAG,DOD94_F4,4089726.909729004
[TG(54:6)]_FA22:6,TAG,FAD189_M2,8509882.204956055
[TG(54:6)]_FA22:6,TAG,FAD189_M3,2969545.23248291
[TG(54:6)]_FA22:6,TAG,FAD184_F3,2315740.13079834
[TG(54:6)]_FA22:6,TAG,FAD185_M1,16456814.979980469
[TG(54:6)]_FA22:6,TAG,DOD94_F3,2149276.112182617
[TG(54:6)]_FA22:6,TAG,FAD185_M4,3792509.4607543945
[TG(54:6)]_FA22:6,TAG,FAD189_M1,10438139.155883789
[TG(54:6)]_FA22:6,TAG,FAD184_F4,3645427.578491211
[TG(54:6)]_FA22:6,TAG,DOD93_F4,4042750.4799804688
[TG(54:6)]_FA22:6,TAG,Blank_Blank,0.0
[TG(54:6)]_FA22:6,TAG,FAD185_M3,12591745.25793457
[TG(54:5)]_FA22:5,TAG,DOD94_F4,3639507.3541870117
[TG(54:5)]_FA22:5,TAG,FAD189_M2,7608738.8349609375
[TG(54:5)]_FA22:5,TAG,FAD189_M3,2622487.5307617188
[TG(54:5)]_FA22:5,TAG,FAD184_F3,2062310.0455322266
[TG(54:5)]_FA22:5,TAG,FAD185_M1,14586797.93170166
[TG(54:5)]_FA22:5,TAG,DOD94_F3,1840497.3234863281
[TG(54:5)]_FA22:5,TAG,FAD185_M4,3453401.5264282227
[TG(54:5)]_FA22:5,TAG,FAD189_M1,9330723.797576904
[TG(54:5)]_FA22:5,TAG,FAD184_F4,3354563.0258483887
[TG(54:5)]_FA22:5,TAG,DOD93_F4,3601965.6561279297
[TG(54:5)]_FA22:5,TAG,Blank_Blank,0.0
[TG(54:5)]_FA22:5,TAG,FAD185_M3,11320561.117736816
[TG(56:6)]_FA18:2,TAG,DOD94_F4,8403454.564575195
[TG(56:6)]_FA18:2,TAG,FAD189_M2,28399534.53491211
[TG(56:6)]_FA18:2,TAG,FAD189_M3,8834803.277404785
[TG(56:6)]_FA18:2,TAG,FAD184_F3,8230155.747375488
[TG(56:6)]_FA18:2,TAG,FAD185_M1,34685190.93457031
[TG(56:6)]_FA18:2,TAG,DOD94_F3,9161900.354522705
[TG(56:6)]_FA18:2,TAG,FAD185_M4,15817879.302124023
[TG(56:6)]_FA18:2,TAG,FAD189_M1,70966870.41723633
[TG(56:6)]_FA18:2,TAG,FAD184_F4,9253358.614440918
[TG(56:6)]_FA18:2,TAG,DOD93_F4,9943995.252685547
[TG(56:6)]_FA18:2,TAG,Blank_Blank,0.0
[TG(56:6)]_FA18:2,TAG,FAD185_M3,46999574.474121094
[TG(40:1)]_FA16:0,TAG,DOD94_F4,4389921.7927856445
[TG(40:1)]_FA16:0,TAG,FAD189_M2,1074599.5771484375
[TG(40:1)]_FA16:0,TAG,FAD189_M3,3551207.4819335938
[TG(40:1)]_FA16:0,TAG,FAD184_F3,5478663.605957031
[TG(40:1)]_FA16:0,TAG,FAD185_M1,1678056.528930664
[TG(40:1)]_FA16:0,TAG,DOD94_F3,5125871.859680176
[TG(40:1)]_FA16:0,TAG,FAD185_M4,5108096.196655273
[TG(40:1)]_FA16:0,TAG,FAD189_M1,1416017.7532348633
[TG(40:1)]_FA16:0,TAG,FAD184_F4,3989148.265991211
[TG(40:1)]_FA16:0,TAG,DOD93_F4,4005601.5526123047
[TG(40:1)]_FA16:0,TAG,Blank_Blank,0.0
[TG(40:1)]_FA16:0,TAG,FAD185_M3,1760464.8685302734
[TG(55:11)|TG(54:4)]_FA16:0,TAG,DOD94_F4,8815330.880737305
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD189_M2,27515079.510253906
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD189_M3,9384698.438110352
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD184_F3,9679200.134399414
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD185_M1,38903250.455322266
[TG(55:11)|TG(54:4)]_FA16:0,TAG,DOD94_F3,10562531.986328125
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD185_M4,11446612.105773926
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD189_M1,71904210.19958496
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD184_F4,10305556.210083008
[TG(55:11)|TG(54:4)]_FA16:0,TAG,DOD93_F4,11161732.850097656
[TG(55:11)|TG(54:4)]_FA16:0,TAG,Blank_Blank,0.0
[TG(55:11)|TG(54:4)]_FA16:0,TAG,FAD185_M3,44912353.49145508
[TG(54:5)]_FA16:1,TAG,DOD94_F4,8753844.932006836
[TG(54:5)]_FA16:1,TAG,FAD189_M2,27129785.052734375
[TG(54:5)]_FA16:1,TAG,FAD189_M3,9052661.510681152
[TG(54:5)]_FA16:1,TAG,FAD184_F3,9225277.587158203
[TG(54:5)]_FA16:1,TAG,FAD185_M1,36853634.45593262
[TG(54:5)]_FA16:1,TAG,DOD94_F3,9673807.08013916
[TG(54:5)]_FA16:1,TAG,FAD185_M4,11209951.651733398
[TG(54:5)]_FA16:1,TAG,FAD189_M1,67620149.3461914
[TG(54:5)]_FA16:1,TAG,FAD184_F4,9889669.217529297
[TG(54:5)]_FA16:1,TAG,DOD93_F4,10739773.8381958
[TG(54:5)]_FA16:1,TAG,Blank_Blank,0.0
[TG(54:5)]_FA16:1,TAG,FAD185_M3,41393266.57165527
[TG(51:4)]_FA16:0,TAG,DOD94_F4,2154361.7716064453
[TG(51:4)]_FA16:0,TAG,FAD189_M2,395050.3087158203
[TG(51:4)]_FA16:0,TAG,FAD189_M3,1454865.7448425293
[TG(51:4)]_FA16:0,TAG,FAD184_F3,1808880.7699432373
[TG(51:4)]_FA16:0,TAG,FAD185_M1,418985.7894592285
[TG(51:4)]_FA16:0,TAG,DOD94_F3,2346822.2239990234
[TG(51:4)]_FA16:0,TAG,FAD185_M4,2086948.9630126953
[TG(51:4)]_FA16:0,TAG,FAD189_M1,566337.4587097168
[TG(51:4)]_FA16:0,TAG,FAD184_F4,1637254.9415283203
[TG(51:4)]_FA16:0,TAG,DOD93_F4,1657042.7831115723
[TG(51:4)]_FA16:0,TAG,Blank_Blank,0.0
[TG(51:4)]_FA16:0,TAG,FAD185_M3,498333.7149963379
[TG(57:11)|TG(56:4)]_FA18:0,TAG,DOD94_F4,7927422.596191406
[TG(57:11)|TG(56:4)]_FA18:0,TAG,FAD189_M2,25009036.138916016
