,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Max_Intensity,Biology,Genotype,Cage,Mouse,Correct_RT,Combined_Group
287,435.4,183.0,8.0,40243.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,435.4 -> 183.0,1373,"17:1 / 22:2 (13Z,16Z)n-6",40243.0,cortex,5xFAD,FAD249,m1,8.0,"cortex_FAD249_5xFAD_17:1 / 22:2 (13Z,16Z)n-6"
288,451.4,183.0,9.75,13213340.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,451.4 -> 183.0,1625,18:0 / 20:1n-3 / 21:1 n-4,13213340.0,cortex,5xFAD,FAD249,m1,9.75,cortex_FAD249_5xFAD_18:0 / 20:1n-3 / 21:1 n-4
289,449.4,183.0,8.65,355653.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,449.4 -> 183.0,1583,18:1,355653.0,cortex,5xFAD,FAD249,m1,8.65,cortex_FAD249_5xFAD_18:1
290,379.3,183.0,7.49,17678.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,379.3 -> 183.0,785,"18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6",17678.0,cortex,5xFAD,FAD249,m1,7.49,"cortex_FAD249_5xFAD_18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6"
291,447.4,183.0,7.49,84828.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,447.4 -> 183.0,1541,"18:2 / 20:3 (11Z,14Z,17Z)n-3",84828.0,cortex,5xFAD,FAD249,m1,7.49,"cortex_FAD249_5xFAD_18:2 / 20:3 (11Z,14Z,17Z)n-3"
292,445.4,183.0,6.54,3172.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,445.4 -> 183.0,1499,18:3,3172.0,cortex,5xFAD,FAD249,m1,6.54,cortex_FAD249_5xFAD_18:3
293,297.2,183.0,7.07,2399.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,297.2 -> 183.0,239,"18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12",2399.0,cortex,5xFAD,FAD249,m1,7.07,"cortex_FAD249_5xFAD_18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12"
294,479.4,183.0,11.97,222289.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,479.4 -> 183.0,1919,20:0 / 21:1n-2 / 22:1n-3,222289.0,cortex,5xFAD,FAD249,m1,11.97,cortex_FAD249_5xFAD_20:0 / 21:1n-2 / 22:1n-3
295,477.4,183.0,10.84,3566.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,477.4 -> 183.0,1877,20:1,3566.0,cortex,5xFAD,FAD249,m1,10.84,cortex_FAD249_5xFAD_20:1
296,465.3,183.0,11.02,66513.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,465.3 -> 183.0,1667,20:1n-2 / 21:1n-3 / 22:1n-4..,66513.0,cortex,5xFAD,FAD249,m1,11.02,cortex_FAD249_5xFAD_20:1n-2 / 21:1n-3 / 22:1n-4..
297,407.3,183.0,6.18,12399.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,407.3 -> 183.0,1079,"20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1",12399.0,cortex,5xFAD,FAD249,m1,6.18,"cortex_FAD249_5xFAD_20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1"
298,325.2,183.0,8.98,2936.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,407,"20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10",2936.0,cortex,5xFAD,FAD249,m1,8.98,"cortex_FAD249_5xFAD_20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10"
299,471.4,183.0,7.54,32165.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,471.4 -> 183.0,1751,20:4,32165.0,cortex,5xFAD,FAD249,m1,7.54,cortex_FAD249_5xFAD_20:4
300,403.2,183.0,7.54,5732.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,403.2 -> 183.0,995,"20:4 (5Z,8Z,11Z,14Z)n-6 / 20:5 (5Z,8Z,11Z,14Z,17Z)n-3,n-6",5732.0,cortex,5xFAD,FAD249,m1,7.54,"cortex_FAD249_5xFAD_20:4 (5Z,8Z,11Z,14Z)n-6 / 20:5 (5Z,8Z,11Z,14Z,17Z)n-3,n-6"
301,363.3,183.0,7.54,5505.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,363.3 -> 183.0,617,"20:4 (5Z,8Z,11Z,14Z)n-6,n-9 / 20:5 (5Z,8Z,11Z,14Z,17Z)n-3,n-6,n-9",5505.0,cortex,5xFAD,FAD249,m1,7.54,"cortex_FAD249_5xFAD_20:4 (5Z,8Z,11Z,14Z)n-6,n-9 / 20:5 (5Z,8Z,11Z,14Z,17Z)n-3,n-6,n-9"
302,443.3,183.0,5.69,13706.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,443.3 -> 183.0,1457,"20:5 (5Z,8Z,11Z,14Z,17Z)n-3",13706.0,cortex,5xFAD,FAD249,m1,5.69,"cortex_FAD249_5xFAD_20:5 (5Z,8Z,11Z,14Z,17Z)n-3"
303,323.2,183.0,7.54,3650.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,323.2 -> 183.0,365,"20:5 (5Z,8Z,11Z,14Z,17Z)n-3,n-6,n-9,n-12 / 20:4 (5Z,8Z,11Z,14Z)n-6,n-9,n-12",3650.0,cortex,5xFAD,FAD249,m1,7.54,"cortex_FAD249_5xFAD_20:5 (5Z,8Z,11Z,14Z,17Z)n-3,n-6,n-9,n-12 / 20:4 (5Z,8Z,11Z,14Z)n-6,n-9,n-12"
304,493.4,183.0,13.09,2999.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,493.4 -> 183.0,1961,21:0 / 22:1n-2 / 23:1n-3,2999.0,cortex,5xFAD,FAD249,m1,13.09,cortex_FAD249_5xFAD_21:0 / 22:1n-2 / 23:1n-3
305,507.4,183.0,13.93,22585.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,507.4 -> 183.0,2129,22:0 / 23:1n-2 / 24:1n-3,22585.0,cortex,5xFAD,FAD249,m1,13.93,cortex_FAD249_5xFAD_22:0 / 23:1n-2 / 24:1n-3
306,495.4,183.0,7.51,34845.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,495.4 -> 183.0,2003,22:6,34845.0,cortex,5xFAD,FAD249,m1,7.51,cortex_FAD249_5xFAD_22:6
307,469.4,183.0,5.88,21985.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,469.4 -> 183.0,1709,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5",21985.0,cortex,5xFAD,FAD249,m1,5.88,"cortex_FAD249_5xFAD_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5"
308,429.2,183.0,7.51,5285.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,429.2 -> 183.0,1331,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6",5285.0,cortex,5xFAD,FAD249,m1,7.51,"cortex_FAD249_5xFAD_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6"
309,389.3,183.0,7.5,8392.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,389.3 -> 183.0,869,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6,n-9",8392.0,cortex,5xFAD,FAD249,m1,7.5,"cortex_FAD249_5xFAD_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6,n-9"
310,349.2,183.0,7.5,6696.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,349.2 -> 183.0,533,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6,n-9,n-12",6696.0,cortex,5xFAD,FAD249,m1,7.5,"cortex_FAD249_5xFAD_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6,n-9,n-12"
311,309.1,183.0,7.5,4469.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,309.1 -> 183.0,281,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6,n-9,n-12,n-15",4469.0,cortex,5xFAD,FAD249,m1,7.5,"cortex_FAD249_5xFAD_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3,n-6,n-9,n-12,n-15"
312,425.4,183.0,7.93,824260.0,11192023_5xFAD-m1-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,425.4 -> 183.0,1289,d2-16:0,824260.0,cortex,5xFAD,FAD249,m1,7.93,cortex_FAD249_5xFAD_d2-16:0
313,339.3,183.0,8.65,46676.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,468,"10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9",46676.0,cortex,WT,FAD249,m2,8.65,"cortex_FAD249_WT_10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9"
314,353.3,183.0,8.9,8675.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,552,11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7,8675.0,cortex,WT,FAD249,m2,8.9,cortex_FAD249_WT_11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7
315,367.3,183.0,8.86,5025.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,678,"12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7",5025.0,cortex,WT,FAD249,m2,8.86,"cortex_FAD249_WT_12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7"
316,227.1,183.0,9.73,15296.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,227.1 -> 183.0,6,12:1n-11 / ... / 18:1n-17,15296.0,cortex,WT,FAD249,m2,9.73,cortex_FAD249_WT_12:1n-11 / ... / 18:1n-17
317,381.3,183.0,5.5,86223.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,804,13:0,86223.0,cortex,WT,FAD249,m2,5.5,cortex_FAD249_WT_13:0
318,395.3,183.0,6.23,8577752.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,395.3 -> 183.0,930,"14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9",8577752.0,cortex,WT,FAD249,m2,6.23,"cortex_FAD249_WT_14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9"
319,393.4,183.0,5.41,6952.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,393.4 -> 183.0,888,14:1(9Z),6952.0,cortex,WT,FAD249,m2,5.41,cortex_FAD249_WT_14:1(9Z)
320,409.3,183.0,7.18,1048143.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,409.3 -> 183.0,1098,15:0 / 17:1n-3 / 18:1n-4,1048143.0,cortex,WT,FAD249,m2,7.18,cortex_FAD249_WT_15:0 / 17:1n-3 / 18:1n-4
321,423.3,183.0,7.93,13096937.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,423.3 -> 183.0,1224,16:0 / 24:1 (15Z)n-9 / 18:1n-3,13096937.0,cortex,WT,FAD249,m2,7.93,cortex_FAD249_WT_16:0 / 24:1 (15Z)n-9 / 18:1n-3
322,421.4,183.0,7.06,60517.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,421.4 -> 183.0,1182,16:1,60517.0,cortex,WT,FAD249,m2,7.06,cortex_FAD249_WT_16:1
323,437.4,183.0,9.02,1519000.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,437.4 -> 183.0,1392,17:0 / 19:1n-3 / 20:1n-4,1519000.0,cortex,WT,FAD249,m2,9.02,cortex_FAD249_WT_17:0 / 19:1n-3 / 20:1n-4
324,435.4,183.0,7.98,37243.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,435.4 -> 183.0,1350,"17:1 / 22:2 (13Z,16Z)n-6",37243.0,cortex,WT,FAD249,m2,7.98,"cortex_FAD249_WT_17:1 / 22:2 (13Z,16Z)n-6"
325,451.4,183.0,9.75,12480490.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,451.4 -> 183.0,1602,18:0 / 20:1n-3 / 21:1 n-4,12480490.0,cortex,WT,FAD249,m2,9.75,cortex_FAD249_WT_18:0 / 20:1n-3 / 21:1 n-4
326,449.4,183.0,8.65,349152.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,449.4 -> 183.0,1560,18:1,349152.0,cortex,WT,FAD249,m2,8.65,cortex_FAD249_WT_18:1
327,379.3,183.0,7.5,5225.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,379.3 -> 183.0,762,"18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6",5225.0,cortex,WT,FAD249,m2,7.5,"cortex_FAD249_WT_18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6"
328,447.4,183.0,7.5,23367.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,447.4 -> 183.0,1518,"18:2 / 20:3 (11Z,14Z,17Z)n-3",23367.0,cortex,WT,FAD249,m2,7.5,"cortex_FAD249_WT_18:2 / 20:3 (11Z,14Z,17Z)n-3"
329,297.2,183.0,7.07,2363.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,297.2 -> 183.0,216,"18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12",2363.0,cortex,WT,FAD249,m2,7.07,"cortex_FAD249_WT_18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12"
330,479.4,183.0,12.03,140355.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,479.4 -> 183.0,1896,20:0 / 21:1n-2 / 22:1n-3,140355.0,cortex,WT,FAD249,m2,12.03,cortex_FAD249_WT_20:0 / 21:1n-2 / 22:1n-3
331,477.4,183.0,10.87,6061.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,477.4 -> 183.0,1854,20:1,6061.0,cortex,WT,FAD249,m2,10.87,cortex_FAD249_WT_20:1
332,465.3,183.0,11.09,47760.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,465.3 -> 183.0,1644,20:1n-2 / 21:1n-3 / 22:1n-4..,47760.0,cortex,WT,FAD249,m2,11.09,cortex_FAD249_WT_20:1n-2 / 21:1n-3 / 22:1n-4..
333,407.3,183.0,6.18,5556.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,407.3 -> 183.0,1056,"20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1",5556.0,cortex,WT,FAD249,m2,6.18,"cortex_FAD249_WT_20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1"
334,325.2,183.0,8.98,6685.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,384,"20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10",6685.0,cortex,WT,FAD249,m2,8.98,"cortex_FAD249_WT_20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10"
335,443.3,183.0,6.13,3360.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,443.3 -> 183.0,1434,"20:5 (5Z,8Z,11Z,14Z,17Z)n-3",3360.0,cortex,WT,FAD249,m2,6.13,"cortex_FAD249_WT_20:5 (5Z,8Z,11Z,14Z,17Z)n-3"
336,493.4,183.0,11.97,6121.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,493.4 -> 183.0,1938,21:0 / 22:1n-2 / 23:1n-3,6121.0,cortex,WT,FAD249,m2,11.97,cortex_FAD249_WT_21:0 / 22:1n-2 / 23:1n-3
337,507.4,183.0,14.05,13094.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,507.4 -> 183.0,2106,22:0 / 23:1n-2 / 24:1n-3,13094.0,cortex,WT,FAD249,m2,14.05,cortex_FAD249_WT_22:0 / 23:1n-2 / 24:1n-3
338,469.4,183.0,5.88,55448.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,469.4 -> 183.0,1686,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5",55448.0,cortex,WT,FAD249,m2,5.88,"cortex_FAD249_WT_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5"
339,425.4,183.0,7.91,616067.0,11162023_WT-m2-cortex-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,425.4 -> 183.0,1266,d2-16:0,616067.0,cortex,WT,FAD249,m2,7.91,cortex_FAD249_WT_d2-16:0
340,339.3,183.0,8.67,80118.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,499,"10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9",80118.0,cortex,5xFAD,FAD257,m2,8.67,"cortex_FAD257_5xFAD_10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9"
341,353.3,183.0,8.94,3986.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,583,11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7,3986.0,cortex,5xFAD,FAD257,m2,8.94,cortex_FAD257_5xFAD_11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7
342,367.3,183.0,8.64,2351.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,709,"12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7",2351.0,cortex,5xFAD,FAD257,m2,8.64,"cortex_FAD257_5xFAD_12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7"
343,227.1,183.0,9.95,4438.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,227.1 -> 183.0,37,12:1n-11 / ... / 18:1n-17,4438.0,cortex,5xFAD,FAD257,m2,9.95,cortex_FAD257_5xFAD_12:1n-11 / ... / 18:1n-17
344,381.3,183.0,5.27,46382.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,835,13:0,46382.0,cortex,5xFAD,FAD257,m2,5.27,cortex_FAD257_5xFAD_13:0
345,395.3,183.0,6.29,1196046.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,395.3 -> 183.0,961,"14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9",1196046.0,cortex,5xFAD,FAD257,m2,6.29,"cortex_FAD257_5xFAD_14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9"
346,393.4,183.0,5.4,16672.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,393.4 -> 183.0,919,14:1(9Z),16672.0,cortex,5xFAD,FAD257,m2,5.4,cortex_FAD257_5xFAD_14:1(9Z)
347,409.3,183.0,7.19,301207.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,409.3 -> 183.0,1129,15:0 / 17:1n-3 / 18:1n-4,301207.0,cortex,5xFAD,FAD257,m2,7.19,cortex_FAD257_5xFAD_15:0 / 17:1n-3 / 18:1n-4
348,423.3,183.0,8.04,7260664.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,423.3 -> 183.0,1255,16:0 / 24:1 (15Z)n-9 / 18:1n-3,7260664.0,cortex,5xFAD,FAD257,m2,8.04,cortex_FAD257_5xFAD_16:0 / 24:1 (15Z)n-9 / 18:1n-3
349,421.4,183.0,7.06,128408.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,421.4 -> 183.0,1213,16:1,128408.0,cortex,5xFAD,FAD257,m2,7.06,cortex_FAD257_5xFAD_16:1
350,437.4,183.0,9.1,151403.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,437.4 -> 183.0,1423,17:0 / 19:1n-3 / 20:1n-4,151403.0,cortex,5xFAD,FAD257,m2,9.1,cortex_FAD257_5xFAD_17:0 / 19:1n-3 / 20:1n-4
351,435.4,183.0,7.98,11190.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,435.4 -> 183.0,1381,"17:1 / 22:2 (13Z,16Z)n-6",11190.0,cortex,5xFAD,FAD257,m2,7.98,"cortex_FAD257_5xFAD_17:1 / 22:2 (13Z,16Z)n-6"
352,451.4,183.0,9.94,4687677.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,451.4 -> 183.0,1633,18:0 / 20:1n-3 / 21:1 n-4,4687677.0,cortex,5xFAD,FAD257,m2,9.94,cortex_FAD257_5xFAD_18:0 / 20:1n-3 / 21:1 n-4
353,449.4,183.0,8.66,430927.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,449.4 -> 183.0,1591,18:1,430927.0,cortex,5xFAD,FAD257,m2,8.66,cortex_FAD257_5xFAD_18:1
354,379.3,183.0,7.5,12380.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,379.3 -> 183.0,793,"18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6",12380.0,cortex,5xFAD,FAD257,m2,7.5,"cortex_FAD257_5xFAD_18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6"
355,447.4,183.0,7.51,49943.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,447.4 -> 183.0,1549,"18:2 / 20:3 (11Z,14Z,17Z)n-3",49943.0,cortex,5xFAD,FAD257,m2,7.51,"cortex_FAD257_5xFAD_18:2 / 20:3 (11Z,14Z,17Z)n-3"
356,297.2,183.0,7.07,4686.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,297.2 -> 183.0,247,"18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12",4686.0,cortex,5xFAD,FAD257,m2,7.07,"cortex_FAD257_5xFAD_18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12"
357,479.4,183.0,12.04,20956.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,479.4 -> 183.0,1927,20:0 / 21:1n-2 / 22:1n-3,20956.0,cortex,5xFAD,FAD257,m2,12.04,cortex_FAD257_5xFAD_20:0 / 21:1n-2 / 22:1n-3
358,477.4,183.0,10.52,3697.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,477.4 -> 183.0,1885,20:1,3697.0,cortex,5xFAD,FAD257,m2,10.52,cortex_FAD257_5xFAD_20:1
359,465.3,183.0,6.21,4941.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,465.3 -> 183.0,1675,20:1n-2 / 21:1n-3 / 22:1n-4..,4941.0,cortex,5xFAD,FAD257,m2,6.21,cortex_FAD257_5xFAD_20:1n-2 / 21:1n-3 / 22:1n-4..
360,407.3,183.0,6.2,9101.0,11192023_5xFAD-m2-cortex-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,407.3 -> 183.0,1087,"20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1",9101.0,cortex,5xFAD,FAD257,m2,6.2,"cortex_FAD257_5xFAD_20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1"
