Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,FAC,TG,Group,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,57289.0,447,14.98,57289.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",156,14.98,0.02999999999999936,8171.0,7447.0,5.14,35
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,344147.0,317,15.03,344147.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",161,15.03,0.019999999999999574,42826.0,38275.0,5.14,35
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,450.0,248,14.02,871.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",147,15.08,0.07000000000000028,49.0,35.0,9.14,36
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,18153.0,448,14.98,18153.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",157,14.98,0.02999999999999936,1117.0,1093.0,9.14,36
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,88763.0,318,15.03,88763.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",162,15.03,0.019999999999999574,10187.0,9991.0,9.14,36
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-10,776.6,601.5,15.08,281.0,249,13.93,2001.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",148,15.08,0.07000000000000028,43.0,38.0,5.61,37
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,818.7,601.5,14.98,24578.0,449,14.98,24578.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",158,14.98,0.02999999999999936,2823.0,2571.0,5.61,37
"[TG(55:11),TG(54:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,790.7,601.5,15.03,130088.0,319,15.03,130088.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:4), TG(55:11)",163,15.03,0.019999999999999574,14770.0,14420.0,5.61,37
"[TG(55:8),TG(54:1)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,824.7,607.5,18.49,669.0,475,18.49,669.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",174,18.49,0.08000000000000185,76.0,43.0,25.72,38
"[TG(55:8),TG(54:1)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.59,10666.0,340,18.59,10666.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",179,18.59,0.019999999999999574,1231.0,1106.0,25.72,38
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,824.7,607.5,18.58,1140.0,476,18.58,1140.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",175,18.58,0.00999999999999801,152.0,163.0,12.89,39
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.59,19742.0,341,18.59,19742.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",180,18.59,0.019999999999999574,2344.0,2101.0,12.89,39
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,824.7,607.5,18.49,1388.0,477,18.49,1388.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",176,18.49,0.08000000000000185,180.0,170.0,17.85,40
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.59,28746.0,342,18.59,28746.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",181,18.59,0.019999999999999574,3713.0,3034.0,17.85,40
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,824.7,607.5,18.62,401.0,479,17.38,506.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",178,18.62,0.05000000000000071,66.0,38.0,23.76,41
"[TG(55:8),TG(54:1)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,796.7,607.5,18.54,8592.0,344,18.54,8592.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:1), TG(55:8)",183,18.54,0.030000000000001137,1025.0,903.0,23.76,41
"[TG(55:9),TG(54:2)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.38,3522.0,465,17.38,3522.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",194,17.38,0.030000000000001137,549.0,389.0,21.05,42
"[TG(55:9),TG(54:2)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,66742.0,335,17.43,66742.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",199,17.43,0.019999999999999574,9059.0,8188.0,21.05,42
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,780.7,605.5,17.48,216.0,271,16.41,1695.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",185,17.48,0.07000000000000028,32.0,18.0,14.83,43
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.42,5809.0,466,17.42,5809.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",195,17.42,0.010000000000001563,1026.0,879.0,14.83,43
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,102335.0,336,17.43,102335.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",200,17.43,0.019999999999999574,15234.0,13037.0,14.83,43
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,780.7,605.5,17.52,436.0,272,16.37,2335.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",186,17.52,0.10999999999999943,48.0,26.0,16.31,44
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-12,752.6,605.5,17.53,177.0,152,15.44,1251.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",191,17.53,0.120000000000001,19.0,0.0,16.31,44
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.33,8698.0,467,17.33,8698.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",196,17.33,0.08000000000000185,1138.0,1115.0,16.31,44
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,129769.0,337,17.43,129769.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",201,17.43,0.019999999999999574,21692.0,18186.0,16.31,44
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.33,1655.0,468,17.33,1655.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",197,17.33,0.08000000000000185,249.0,264.0,11.33,45
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,24157.0,338,17.43,24157.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",202,17.43,0.019999999999999574,3339.0,2991.0,11.33,45
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-10,780.7,605.5,17.48,266.0,274,15.66,478.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",188,17.48,0.07000000000000028,29.0,12.0,17.32,46
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,822.7,605.5,17.29,3462.0,469,17.29,3462.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",198,17.29,0.120000000000001,583.0,467.0,17.32,46
"[TG(55:9),TG(54:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,794.7,605.5,17.43,68341.0,339,17.43,68341.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(54:2), TG(55:9)",203,17.43,0.019999999999999574,9287.0,8088.0,17.32,46
"[TG(56:10),TG(55:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.85,1399.0,405,15.03,2488.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",219,16.85,0.15000000000000213,202.0,169.0,,47
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.75,938.0,511,14.98,1223.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",215,16.75,0.05000000000000071,131.0,102.0,5.37,48
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.76,5210.0,406,16.76,5210.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",220,16.76,0.060000000000002274,716.0,548.0,5.37,48
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.67,1349.0,512,16.67,1349.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",216,16.67,0.029999999999997584,117.0,91.0,9.69,49
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.76,6846.0,407,16.76,6846.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",221,16.76,0.060000000000002274,1026.0,882.0,9.69,49
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.71,144.0,513,14.98,631.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",217,16.71,0.010000000000001563,19.0,6.0,14.67,50
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.76,844.0,408,15.07,1469.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",222,16.76,0.060000000000002274,148.0,88.0,14.67,50
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,834.7,617.5,16.89,260.0,514,14.98,673.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",218,16.89,0.19000000000000128,40.0,54.0,3.96,51
"[TG(56:10),TG(55:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,806.7,617.5,16.72,1920.0,409,15.03,2160.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(55:3), TG(56:10)",223,16.72,0.019999999999999574,250.0,214.0,3.96,51
"[TG(56:11),TG(55:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,666.0,390,12.59,1471.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(55:4), TG(56:11)",239,15.61,0.019999999999999574,64.0,23.0,,52
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,832.7,615.5,15.64,448.0,501,15.64,448.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(55:4), TG(56:11)",235,15.64,0.05000000000000071,66.0,33.0,6.42,53
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,1675.0,391,12.68,1699.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(55:4), TG(56:11)",240,15.61,0.019999999999999574,247.0,212.0,6.42,53
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,832.7,615.5,15.6,417.0,502,15.6,417.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(55:4), TG(56:11)",236,15.6,0.009999999999999787,36.0,13.0,26.46,54
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,3138.0,392,15.61,3138.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(55:4), TG(56:11)",241,15.61,0.019999999999999574,367.0,344.0,26.46,54
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.56,778.0,393,14.45,925.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(55:4), TG(56:11)",242,15.56,0.02999999999999936,104.0,99.0,,55
"[TG(56:11),TG(55:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,804.7,615.5,15.61,1114.0,394,12.59,1539.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(55:4), TG(56:11)",243,15.61,0.019999999999999574,151.0,120.0,,56
[TG(56:6)]_FA18:1,12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.32,5046.0,430,14.32,5046.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,TG(56:6),259,14.32,0.02999999999999936,770.0,727.0,,57
[TG(56:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.27,773.0,526,14.27,773.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,TG(56:6),255,14.27,0.08000000000000007,149.0,119.0,9.68,58
[TG(56:6)]_FA18:1,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.41,8201.0,431,14.41,8201.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,TG(56:6),260,14.41,0.0600000000000005,1360.0,1152.0,9.68,58
[TG(56:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.27,1494.0,527,14.27,1494.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,TG(56:6),256,14.27,0.08000000000000007,173.0,153.0,10.85,59
[TG(56:6)]_FA18:1,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.36,10139.0,432,14.36,10139.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,TG(56:6),261,14.36,0.009999999999999787,1800.0,1660.0,10.85,59
[TG(56:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.35,653.0,528,14.35,653.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,TG(56:6),257,14.35,0.0,76.0,64.0,5.73,60
[TG(56:6)]_FA18:1,12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.41,2710.0,433,14.41,2710.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,TG(56:6),262,14.41,0.0600000000000005,412.0,367.0,5.73,60
[TG(56:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,842.7,625.5,14.27,517.0,529,15.55,562.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,TG(56:6),258,14.27,0.08000000000000007,76.0,54.0,19.41,61
[TG(56:6)]_FA18:1,12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,814.7,625.5,14.32,5795.0,434,14.32,5795.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,TG(56:6),263,14.32,0.02999999999999936,1125.0,1048.0,19.41,61
"[TG(56:7),]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.73,512.0,515,13.73,512.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,TG(56:7),294,13.73,0.009999999999999787,46.0,27.0,12.33,67
"[TG(56:7),]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,5109.0,415,13.74,5109.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,TG(56:7),299,13.74,0.019999999999999574,339.0,333.0,12.33,67
"[TG(56:7),]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.69,671.0,516,13.16,1483.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,TG(56:7),295,13.69,0.030000000000001137,55.0,39.0,16.56,68
"[TG(56:7),]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.78,6617.0,416,13.78,6617.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,TG(56:7),300,13.78,0.05999999999999872,684.0,646.0,16.56,68
"[TG(56:7),]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.64,265.0,517,13.16,1139.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,TG(56:7),296,13.64,0.08000000000000007,37.0,23.0,30.61,69
"[TG(56:7),]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,8607.0,417,13.74,8607.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,TG(56:7),301,13.74,0.019999999999999574,739.0,704.0,30.61,69
"[TG(56:7),]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.69,361.0,518,13.16,451.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,TG(56:7),297,13.69,0.030000000000001137,38.0,13.0,17.08,70
"[TG(56:7),]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,1854.0,418,13.74,1854.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,TG(56:7),302,13.74,0.019999999999999574,239.0,222.0,17.08,70
"[TG(56:7),]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,840.8,623.6,13.69,550.0,519,13.69,550.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,TG(56:7),298,13.69,0.030000000000001137,50.0,35.0,15.77,71
"[TG(56:7),]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,812.8,623.6,13.74,5887.0,419,13.74,5887.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,TG(56:7),303,13.74,0.019999999999999574,598.0,552.0,15.77,71
"[TG(57:10),TG(56:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.15,711.0,560,17.15,711.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",314,17.15,0.08000000000000185,115.0,125.0,10.91,72
"[TG(57:10),TG(56:3)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,11653.0,460,17.25,11653.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",319,17.25,0.019999999999999574,1407.0,1364.0,10.91,72
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-10,806.6,631.5,17.34,252.0,401,16.23,553.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",305,17.34,0.10999999999999943,34.0,0.0,9.57,73
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.19,5438.0,561,17.19,5438.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",315,17.19,0.03999999999999915,763.0,600.0,9.57,73
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.29,48679.0,461,17.29,48679.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",320,17.29,0.05999999999999872,6538.0,5740.0,9.57,73
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.19,7002.0,562,17.19,7002.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",316,17.19,0.03999999999999915,856.0,760.0,9.17,74
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,58396.0,462,17.25,58396.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",321,17.25,0.019999999999999574,7554.0,6969.0,9.17,74
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.19,212.0,563,18.22,495.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",317,17.19,0.03999999999999915,39.0,18.0,27.61,75
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,5382.0,463,17.25,5382.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",322,17.25,0.019999999999999574,559.0,497.0,27.61,75
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,848.7,631.5,17.19,1102.0,564,17.19,1102.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",318,17.19,0.03999999999999915,187.0,155.0,13.75,76
"[TG(57:10),TG(56:3)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,820.7,631.5,17.25,17373.0,464,17.25,17373.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:3), TG(57:10)",323,17.25,0.019999999999999574,2207.0,2131.0,13.75,76
"[TG(57:11),TG(56:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.04,1822.0,545,16.04,1822.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",334,16.04,0.08000000000000185,156.0,148.0,8.91,77
"[TG(57:11),TG(56:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.14,11524.0,450,16.14,11524.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",339,16.14,0.019999999999999574,1322.0,1319.0,8.91,77
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.09,5846.0,546,16.09,5846.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",335,16.09,0.030000000000001137,669.0,646.0,5.0,78
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.09,21789.0,451,16.09,21789.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",340,16.09,0.030000000000001137,3236.0,3229.0,5.0,78
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.04,7550.0,547,16.04,7550.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",336,16.04,0.08000000000000185,763.0,662.0,4.61,79
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.09,23065.0,452,16.09,23065.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",341,16.09,0.030000000000001137,3091.0,3052.0,4.61,79
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.13,417.0,548,16.13,417.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",337,16.13,0.00999999999999801,48.0,36.0,15.92,80
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.14,4900.0,453,16.14,4900.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",342,16.14,0.019999999999999574,534.0,573.0,15.92,80
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,846.7,629.5,16.04,2459.0,549,16.04,2459.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",338,16.04,0.08000000000000185,258.0,223.0,8.72,81
"[TG(57:11),TG(56:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,818.7,629.5,16.09,16123.0,454,16.09,16123.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:4), TG(57:11)",343,16.09,0.030000000000001137,1882.0,1945.0,8.72,81
"[TG(57:12),TG(56:5)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.89,1193.0,440,14.18,3193.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",359,14.89,0.02999999999999936,166.0,185.0,,82
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.93,2148.0,536,14.93,2148.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",355,14.93,0.009999999999999787,249.0,243.0,2.12,83
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.94,6629.0,441,14.94,6629.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",360,14.94,0.019999999999999574,478.0,515.0,2.12,83
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.89,1967.0,537,14.89,1967.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",356,14.89,0.02999999999999936,226.0,198.0,3.01,84
