Lipid,Class,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
PIo (30:0),PI,29447.162048339844,28960.662170410156,28177.162231445312,25617.301879882812,26088.80206298828,29447.162048339844,28960.662170410156,28177.162231445312,25617.301879882812,26088.80206298828,27077.821899414062,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (30:0)_2,PI,29271.401611328125,26333.702026367188,27531.682067871094,28003.702270507812,22994.301696777344,29271.401611328125,26333.702026367188,27531.682067871094,28003.702270507812,22994.301696777344,28516.421997070312,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (30:1),PI,16028.521087646484,13802.880950927734,16297.801147460938,15085.720886230469,14629.001083374023,16028.521087646484,13802.880950927734,16297.801147460938,15085.720886230469,14629.001083374023,14614.480895996094,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (30:1)_2,PI,13511.981018066406,14607.260986328125,15052.641143798828,14646.26106262207,15225.741088867188,13511.981018066406,14607.260986328125,15052.641143798828,14646.26106262207,15225.741088867188,14013.061126708984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (32:1), PIp (32:0)",PI,21139.62173461914,21003.621459960938,22201.661560058594,22443.34161376953,20969.301696777344,21139.62173461914,21003.621459960938,22201.661560058594,22443.34161376953,20969.301696777344,16752.481048583984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (32:1), PIp (32:0)_2",PI,20040.901306152344,20001.001373291016,21214.821411132812,19652.741333007812,19054.921142578125,20040.901306152344,20001.001373291016,21214.821411132812,19652.741333007812,19054.921142578125,17535.201141357422,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (34:0),PI,39615.42297363281,40306.58288574219,40278.94274902344,26214.821838378906,36556.92266845703,39615.42297363281,40306.58288574219,40278.94274902344,26214.821838378906,36556.92266845703,26155.122009277344,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (34:0)_2,PI,35984.10235595703,28195.241821289062,36471.902404785156,28669.44171142578,33906.94219970703,35984.10235595703,28195.241821289062,36471.902404785156,28669.44171142578,33906.94219970703,25384.681884765625,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (34:1), PIp (34:0)",PI,26218.221893310547,28713.261962890625,31600.9619140625,20431.861267089844,27025.962158203125,26218.221893310547,28713.261962890625,31600.9619140625,20431.861267089844,27025.962158203125,22361.94158935547,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (34:1), PIp (34:0)_2",PI,23467.34146118164,30225.48226928711,32105.96221923828,20850.161254882812,31486.481964111328,23467.34146118164,30225.48226928711,32105.96221923828,20850.161254882812,31486.481964111328,18743.281494140625,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (34:3), PIp (34:2)",PI,12044.920875549316,10842.580749511719,8409.74063873291,10500.840774536133,12348.540962219238,12044.920875549316,10842.580749511719,8409.74063873291,10500.840774536133,12348.540962219238,7765.640533447266,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (34:3), PIp (34:2)_2",PI,12055.04086303711,7195.5605545043945,7321.380561828613,9146.500701904297,11306.600967407227,12055.04086303711,7195.5605545043945,7321.380561828613,9146.500701904297,11306.600967407227,7668.840530395508,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (34:4), PIp (34:3)",PI,8156.120498657227,9182.460662841797,6761.800491333008,8827.440643310547,10139.620651245117,8156.120498657227,9182.460662841797,6761.800491333008,8827.440643310547,10139.620651245117,8678.44058227539,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (34:4), PIp (34:3)_2",PI,6945.780502319336,9376.460754394531,9445.980773925781,8840.200653076172,9872.400688171387,6945.780502319336,9376.460754394531,9445.980773925781,8840.200653076172,9872.400688171387,7384.140472412109,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (36:0),PI,40386.422271728516,37437.52212524414,49581.46273803711,31757.442657470703,20814.5615234375,40386.422271728516,37437.52212524414,49581.46273803711,31757.442657470703,20814.5615234375,21893.301239013672,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (36:0)_2,PI,40413.84356689453,35040.16229248047,45453.72393798828,21044.141479492188,34231.02182006836,40413.84356689453,35040.16229248047,45453.72393798828,21044.141479492188,34231.02182006836,16592.98110961914,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:1), PIp (36:0)",PI,45274.3837890625,37529.36291503906,77142.34460449219,25111.081939697266,56481.263610839844,45274.3837890625,37529.36291503906,77142.34460449219,25111.081939697266,56481.263610839844,19015.041290283203,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:1), PIp (36:0)_2",PI,40565.50305175781,70275.62603759766,76113.6865234375,23545.721557617188,31109.06219482422,40565.50305175781,70275.62603759766,76113.6865234375,23545.721557617188,31109.06219482422,20402.561553955078,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:2), PIp (36:1)",PI,23645.941802978516,43121.802017211914,121854.94665527344,18062.2010345459,34083.30261230469,23645.941802978516,43121.802017211914,121854.94665527344,18062.2010345459,34083.30261230469,12995.380996704102,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:2), PIp (36:1)_2",PI,22552.901901245117,42172.58322143555,50417.58282470703,19770.361099243164,31915.662078857422,22552.901901245117,42172.58322143555,50417.58282470703,19770.361099243164,31915.662078857422,12875.460998535156,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:3), PIp (36:2)",PI,14572.341217041016,23630.901473999023,22271.041107177734,11469.320877075195,21452.04135131836,14572.341217041016,23630.901473999023,22271.041107177734,11469.320877075195,21452.04135131836,9999.280799865723,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:3), PIp (36:2)_2",PI,27074.98159790039,20258.42172241211,21078.321853637695,8608.080581665039,22292.461700439453,27074.98159790039,20258.42172241211,21078.321853637695,8608.080581665039,22292.461700439453,10106.04069519043,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:5), PIp (36:4)",PI,11060.180725097656,12196.000854492188,10262.7607421875,12527.700988769531,11548.120849609375,11060.180725097656,12196.000854492188,10262.7607421875,12527.700988769531,11548.120849609375,10918.020721435547,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (36:5), PIp (36:4)_2",PI,10293.820663452148,12207.480911254883,9769.96061706543,11640.000869750977,12687.980758666992,10293.820663452148,12207.480911254883,9769.96061706543,11640.000869750977,12687.980758666992,10492.540794372559,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:1), PIp (38:0)",PI,28953.482666015625,46075.583892822266,47695.684143066406,17287.381317138672,37865.42337036133,28953.482666015625,46075.583892822266,47695.684143066406,17287.381317138672,37865.42337036133,14989.480987548828,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:1), PIp (38:0)_2",PI,32060.442474365234,43882.42236328125,48076.56362915039,18243.301239013672,31878.52212524414,32060.442474365234,43882.42236328125,48076.56362915039,18243.301239013672,31878.52212524414,15548.240997314453,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:2), PIp (38:1)",PI,31150.941986083984,50855.38302612305,61106.16487121582,15589.741180419922,42770.602630615234,31150.941986083984,50855.38302612305,61106.16487121582,15589.741180419922,42770.602630615234,11583.280822753906,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:2), PIp (38:1)_2",PI,29028.641860961914,59303.12582397461,61787.265197753906,15894.321029663086,42254.202697753906,29028.641860961914,59303.12582397461,61787.265197753906,15894.321029663086,42254.202697753906,10320.580749511719,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:3), PIp (38:2)",PI,23547.48191833496,39138.92234802246,39371.882553100586,11918.780822753906,30515.001892089844,23547.48191833496,39138.92234802246,39371.882553100586,11918.780822753906,30515.001892089844,9503.920684814453,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:3), PIp (38:2)_2",PI,21092.88148498535,38185.5419921875,36238.36233520508,11614.880935668945,33484.58164978027,21092.88148498535,38185.5419921875,36238.36233520508,11614.880935668945,33484.58164978027,10038.160736083984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:4), PIp (38:3)",PI,15194.121002197266,17632.38119506836,18663.961059570312,10023.060768127441,19305.26109313965,15194.121002197266,17632.38119506836,18663.961059570312,10023.060768127441,19305.26109313965,8860.520622253418,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:4), PIp (38:3)_2",PI,13161.080825805664,18307.04119873047,17088.481033325195,9627.160652160645,19506.3409576416,13161.080825805664,18307.04119873047,17088.481033325195,9627.160652160645,19506.3409576416,9208.320579528809,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:5), PIp (38:4)",PI,10673.200698852539,13479.880981445312,12789.800888061523,9621.720611572266,13057.520965576172,10673.200698852539,13479.880981445312,12789.800888061523,9621.720611572266,13057.520965576172,9342.480728149414,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (38:5), PIp (38:4)_2",PI,11656.760726928711,12957.080917358398,10872.540809631348,9211.840591430664,12112.981063842773,11656.760726928711,12957.080917358398,10872.540809631348,9211.840591430664,12112.981063842773,7988.500507354736,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:1), PIp (40:0)",PI,33793.342514038086,40571.54315185547,38905.983001708984,18613.18115234375,45337.242904663086,33793.342514038086,40571.54315185547,38905.983001708984,18613.18115234375,45337.242904663086,13428.620880126953,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:1), PIp (40:0)_2",PI,31770.682189941406,37974.68228149414,36745.40251159668,14929.581085205078,44566.22409057617,31770.682189941406,37974.68228149414,36745.40251159668,14929.581085205078,44566.22409057617,13250.141052246094,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:2), PIp (40:1)",PI,13301.341087341309,19995.80157470703,19944.761489868164,10715.880752563477,18595.741302490234,13301.341087341309,19995.80157470703,19944.761489868164,10715.880752563477,18595.741302490234,9533.960708618164,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:2), PIp (40:1)_2",PI,13568.24072265625,19579.18162536621,20252.44155883789,9827.820693969727,19400.641006469727,13568.24072265625,19579.18162536621,20252.44155883789,9827.820693969727,19400.641006469727,9746.960754394531,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:3), PIp (40:2)",PI,10377.060859680176,15646.661254882812,14547.221145629883,7288.580520629883,13869.301132202148,10377.060859680176,15646.661254882812,14547.221145629883,7288.580520629883,13869.301132202148,7248.600479125977,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:3), PIp (40:2)_2",PI,11065.240814208984,15729.281135559082,16170.360885620117,7941.560546875,13910.601173400879,11065.240814208984,15729.281135559082,16170.360885620117,7941.560546875,13910.601173400879,7757.46061706543,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:4), PIp (40:3)",PI,10780.220809936523,13464.640930175781,12818.660949707031,9379.360778808594,11903.240783691406,10780.220809936523,13464.640930175781,12818.660949707031,9379.360778808594,11903.240783691406,8290.920623779297,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:4), PIp (40:3)_2",PI,9585.920669555664,12022.680770874023,13216.480895996094,7998.760559082031,13049.020950317383,9585.920669555664,12022.680770874023,13216.480895996094,7998.760559082031,13049.020950317383,8327.08056640625,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:5), PIp (40:4)",PI,14090.060958862305,15388.320922851562,17322.36117553711,13659.840957641602,17463.721160888672,14090.060958862305,15388.320922851562,17322.36117553711,13659.840957641602,17463.721160888672,11346.340759277344,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:5), PIp (40:4)_2",PI,16181.081176757812,15469.041091918945,17470.341278076172,13163.041076660156,16793.441040039062,16181.081176757812,15469.041091918945,17470.341278076172,13163.041076660156,16793.441040039062,11931.86083984375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:6), PIp (40:5)",PI,11566.080856323242,12699.840881347656,13420.321075439453,12196.140892028809,12647.780792236328,11566.080856323242,12699.840881347656,13420.321075439453,12196.140892028809,12647.780792236328,9971.660690307617,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
"PIo (40:6), PIp (40:5)_2",PI,12025.940963745117,11004.860641479492,12064.860824584961,10611.980743408203,12274.060897827148,12025.940963745117,11004.860641479492,12064.860824584961,10611.980743408203,12274.060897827148,10058.98078918457,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (40:7),PI,34305.641845703125,50350.28369140625,54344.76318359375,15447.321060180664,51680.62333679199,34305.641845703125,50350.28369140625,54344.76318359375,15447.321060180664,51680.62333679199,11194.66079711914,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (40:7)_2,PI,33353.462814331055,47828.16326904297,55327.62446594238,13211.361114501953,44910.92225646973,33353.462814331055,47828.16326904297,55327.62446594238,13211.361114501953,44910.92225646973,11025.200790405273,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:0),PI,12360.600952148438,10074.860778808594,10689.740692138672,9207.100662231445,10388.040710449219,12360.600952148438,10074.860778808594,10689.740692138672,9207.100662231445,10388.040710449219,9185.020614624023,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:0)_2,PI,11094.840789794922,13818.340957641602,13560.121170043945,9454.800765991211,9948.160758972168,11094.840789794922,13818.340957641602,13560.121170043945,9454.800765991211,9948.160758972168,9933.160736083984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:1),PI,14391.401168823242,17901.001220703125,17071.121185302734,12174.24087524414,17210.761169433594,14391.401168823242,17901.001220703125,17071.121185302734,12174.24087524414,17210.761169433594,12540.280792236328,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:1)_2,PI,14241.380905151367,13073.460906982422,15991.60122680664,11886.860900878906,12902.880859375,14241.380905151367,13073.460906982422,15991.60122680664,11886.860900878906,12902.880859375,11410.100784301758,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:2),PI,8562.040580749512,7303.300552368164,7609.480545043945,7059.340461730957,9623.7406539917,8562.040580749512,7303.300552368164,7609.480545043945,7059.340461730957,9623.7406539917,7595.12052154541,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:2)_2,PI,7842.980514526367,6580.360481262207,10088.720687866211,6429.080413818359,7950.7406005859375,7842.980514526367,6580.360481262207,10088.720687866211,6429.080413818359,7950.7406005859375,6696.48046875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:4),PI,8228.060607910156,9084.720703125,10027.040588378906,10121.980560302734,10139.78067779541,8228.060607910156,9084.720703125,10027.040588378906,10121.980560302734,10139.78067779541,7291.500595092773,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:4)_2,PI,8970.360717773438,8614.540802001953,10017.140609741211,8181.100486755371,8850.740539550781,8970.360717773438,8614.540802001953,10017.140609741211,8181.100486755371,8850.740539550781,6707.980506896973,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:6),PI,8575.6806640625,9974.760696411133,10124.020751953125,8347.12060546875,8810.1005859375,8575.6806640625,9974.760696411133,10124.020751953125,8347.12060546875,8810.1005859375,8517.080657958984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIo (42:6)_2,PI,8117.120590209961,8631.480628967285,9093.420669555664,7821.240516662598,8784.320617675781,8117.120590209961,8631.480628967285,9093.420669555664,7821.240516662598,8784.320617675781,7426.360565185547,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (20:0),PI,34156.00244140625,33836.2822265625,32178.462280273438,36188.64270019531,36917.04260253906,34156.00244140625,33836.2822265625,32178.462280273438,36188.64270019531,36917.04260253906,35295.50262451172,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (20:0)_2,PI,32979.622314453125,35118.32244873047,34220.66271972656,32295.242431640625,34157.38244628906,32979.622314453125,35118.32244873047,34220.66271972656,32295.242431640625,34157.38244628906,33355.80224609375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (28:0),PI,11207.320846557617,12980.580871582031,10264.260711669922,9240.500701904297,10640.400833129883,11207.320846557617,12980.580871582031,10264.260711669922,9240.500701904297,10640.400833129883,8947.940612792969,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (28:0)_2,PI,10276.100631713867,10825.720733642578,10761.660751342773,10184.120712280273,10461.680740356445,10276.100631713867,10825.720733642578,10761.660751342773,10184.120712280273,10461.680740356445,9224.160614013672,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (30:1),PI,42102.00314331055,29271.502029418945,38778.30268859863,44413.303802490234,30629.08251953125,42102.00314331055,29271.502029418945,38778.30268859863,44413.303802490234,30629.08251953125,29862.982666015625,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (30:1)_2,PI,37701.42297363281,28970.042572021484,41416.022872924805,40548.36247253418,30298.701614379883,37701.42297363281,28970.042572021484,41416.022872924805,40548.36247253418,30298.701614379883,30842.161987304688,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (32:1),PI,15302.681274414062,16317.00131225586,10582.060768127441,9884.640640258789,18566.10124206543,15302.681274414062,16317.00131225586,10582.060768127441,9884.640640258789,18566.10124206543,8730.940643310547,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (32:1)_2,PI,10915.400772094727,9747.140655517578,8807.840637207031,12058.760818481445,11591.640808105469,10915.400772094727,9747.140655517578,8807.840637207031,12058.760818481445,11591.640808105469,9727.720703125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (34:4),PI,8903.240585327148,12289.200912475586,7648.240493774414,8971.400573730469,8677.200607299805,8903.240585327148,12289.200912475586,7648.240493774414,8971.400573730469,8677.200607299805,9024.76057434082,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (34:4)_2,PI,6757.380416870117,10613.24072265625,10095.080749511719,9305.760696411133,8561.600692749023,6757.380416870117,10613.24072265625,10095.080749511719,9305.760696411133,8561.600692749023,8562.46060180664,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (36:5),PI,21914.641693115234,22479.681427001953,23804.44158935547,21799.661529541016,23246.56170654297,21914.641693115234,22479.681427001953,23804.44158935547,21799.661529541016,23246.56170654297,18246.661224365234,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (36:5)_2,PI,22314.521423339844,22231.80126953125,23466.241577148438,20819.201629638672,22764.501403808594,22314.521423339844,22231.80126953125,23466.241577148438,20819.201629638672,22764.501403808594,20296.18145751953,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (42:2),PI,7866.780578613281,9352.960571289062,10217.860595703125,7512.420608520508,9549.300746917725,7866.780578613281,9352.960571289062,10217.860595703125,7512.420608520508,9549.300746917725,7282.300498962402,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (42:2)_2,PI,8089.44059753418,9368.500503540039,9226.820541381836,6698.800445556641,9596.980827331543,8089.44059753418,9368.500503540039,9226.820541381836,6698.800445556641,9596.980827331543,6879.420516967773,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (42:4),PI,11767.761039733887,10726.340637207031,14935.041297912598,13144.020896911621,11478.180950164795,11767.761039733887,10726.340637207031,14935.041297912598,13144.020896911621,11478.180950164795,9721.520721435547,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PIp (42:4)_2,PI,12130.860946655273,10330.420776367188,13639.281021118164,12791.740798950195,10433.840713500977,12130.860946655273,10330.420776367188,13639.281021118164,12791.740798950195,10433.840713500977,8627.760604858398,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (24:0),PS,176893.412109375,173710.23168945312,176115.37280273438,179022.11303710938,171642.31201171875,176893.412109375,173710.23168945312,176115.37280273438,179022.11303710938,171642.31201171875,169669.35302734375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (26:0),PS,137955.6707763672,148010.7509765625,143331.13012695312,140212.25,143093.51025390625,137955.6707763672,148010.7509765625,143331.13012695312,140212.25,143093.51025390625,145272.86987304688,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (26:1),PS,43265.70294189453,43852.80310058594,44009.8430480957,38642.202880859375,39178.382720947266,43265.70294189453,43852.80310058594,44009.8430480957,38642.202880859375,39178.382720947266,43207.382904052734,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (28:2),PS,26854.361846923828,26825.22216796875,25159.121627807617,26642.641830444336,25164.46176147461,26854.361846923828,26825.22216796875,25159.121627807617,26642.641830444336,25164.46176147461,25455.541702270508,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (30:0),PS,76818.10583496094,76815.80541992188,79168.10559082031,75297.84545898438,80441.76550292969,76818.10583496094,76815.80541992188,79168.10559082031,75297.84545898438,80441.76550292969,75165.12548828125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (30:1),PS,33012.68228149414,32662.822235107422,31043.802368164062,33196.822509765625,30799.06231689453,33012.68228149414,32662.822235107422,31043.802368164062,33196.822509765625,30799.06231689453,30182.582000732422,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (30:3),PS,29366.942138671875,31095.382293701172,30171.582092285156,29137.68182373047,30024.622177124023,29366.942138671875,31095.382293701172,30171.582092285156,29137.68182373047,30024.622177124023,29345.80206298828,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (30:4),PS,26079.74185180664,26614.521926879883,28367.74203491211,26035.64195251465,27418.901885986328,26079.74185180664,26614.521926879883,28367.74203491211,26035.64195251465,27418.901885986328,27208.781860351562,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (32:0),PS,79100.70587158203,75759.48510742188,74057.42565917969,70085.22534179688,77257.66516113281,79100.70587158203,75759.48510742188,74057.42565917969,70085.22534179688,77257.66516113281,74927.58483886719,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (32:1),PS,46557.9035949707,44235.06326293945,48414.023529052734,46856.683532714844,45231.10302734375,46557.9035949707,44235.06326293945,48414.023529052734,46856.683532714844,45231.10302734375,44723.902923583984,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (32:2),PS,78420.10498046875,80640.84558105469,79385.1455078125,80417.02551269531,80610.74572753906,78420.10498046875,80640.84558105469,79385.1455078125,80417.02551269531,80610.74572753906,77440.76574707031,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PS (32:3),PS,31848.50213623047,27752.32196044922,27407.141967773438,28983.202117919922,28840.541931152344,31848.50213623047,27752.32196044922,27407.141967773438,28983.202117919922,28840.541931152344,30095.84197998047,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
