Lipid,Class,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,6651.2405128479,8121.900547027588,8728.280662536621,9943.4807472229,8661.080646514893,9001.020645141602,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:0",TAG,1612889.1323242188,1721820.04296875,3271913.486328125,1794458.5173339844,650041.708984375,702880.1882324219,95682.38696289062,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:1",TAG,653116.0087890625,737910.4306030273,1334321.810913086,958351.5831298828,387701.2224121094,198523.49462890625,39422.4228515625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:2",TAG,422085.4468383789,561892.9998168945,838552.9370117188,553100.1759033203,210572.6937866211,123998.44882202148,34909.642333984375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA18:3",TAG,230559.1365966797,480195.7366333008,887368.0556640625,483711.5339355469,215116.59548950195,83805.58563232422,39568.08279418945,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA20:4",TAG,1622136.9736938477,6348683.842041016,12317416.025634766,6631632.217529297,3549653.3513183594,391822.80603027344,51030.26315307617,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA22:5",TAG,1944083.081665039,2180337.955078125,3105221.6240234375,2324004.798095703,1131543.6804199219,390856.38818359375,77172.36541748047,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA22:6",TAG,1302227.265258789,888274.6543579102,865515.8426513672,1260415.9916381836,353477.1242675781,480502.5100097656,105849.52697753906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA14:0",TAG,41029.24279785156,41353.86306762695,40228.502532958984,41992.98278808594,32104.762329101562,30219.541870117188,22791.30157470703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:0",TAG,83199.52621459961,99570.04681396484,80545.74661254883,77643.02542114258,51240.80389404297,37582.60290527344,29333.76203918457,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:1",TAG,94561.18701171875,144078.86950683594,95860.28674316406,103189.34844970703,56018.58416748047,62893.68453979492,26459.201934814453,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:0",TAG,287105.51947021484,472014.85107421875,780844.9927978516,442136.5242919922,209568.69409179688,74433.9448852539,33522.38247680664,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:1",TAG,246660.80047607422,347530.78411865234,316573.9196777344,309359.6833496094,143371.1102294922,113323.56719970703,37992.70236206055,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:2",TAG,2842192.0662841797,1665333.4578857422,822159.6494140625,2582134.5234375,466708.4597167969,1218173.529296875,164365.67236328125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA18:3",TAG,374775.66076660156,247228.11889648438,169344.61279296875,362463.1796875,104580.84716796875,184990.03381347656,49770.7633972168,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA20:4",TAG,505356.2391357422,494877.3536376953,518029.17126464844,405108.68981933594,284138.6396484375,204633.5537109375,172834.35400390625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA22:5",TAG,189603.4139404297,197301.05334472656,193387.37506103516,179217.39419555664,159262.27117919922,119857.18780517578,40094.482818603516,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA22:6",TAG,231816.47735595703,307053.0816040039,424591.24981689453,304208.8023071289,192677.8957824707,141946.64965820312,47992.16329956055,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA14:0",TAG,35388.28254699707,35010.722595214844,37041.66244506836,34257.922607421875,27702.282135009766,29393.602172851562,28249.182067871094,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:0",TAG,66807.044921875,68494.38510131836,70001.28536987305,63235.00466918945,38338.68293762207,34628.66247558594,25585.501983642578,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:1",TAG,68012.90460205078,79758.18603515625,71401.18475341797,67199.24462890625,46733.103607177734,42390.302978515625,24130.681640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:0",TAG,188198.17010498047,150975.8696899414,232490.29522705078,176759.39129638672,83719.52606201172,57655.42413330078,25587.9619140625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:1",TAG,129916.87017822266,124962.86764526367,164539.07196044922,143293.1293334961,72609.88488769531,52007.063568115234,26076.081832885742,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:2",TAG,196593.3134765625,265883.37634277344,237147.11865234375,250409.23651123047,108889.3480834961,84135.52551269531,42380.82293701172,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA18:3",TAG,277799.6599121094,346399.9832763672,338310.46270751953,360281.86877441406,135618.4298095703,137095.1688232422,51920.20379638672,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA20:4",TAG,667135.1069335938,933633.1303710938,1658594.6005859375,1267224.6975097656,458153.9709472656,262016.65893554688,210904.81475830078,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA22:5",TAG,861114.0075683594,690266.5637207031,864060.8430786133,802428.0545654297,318243.40252685547,235613.21752929688,54932.18392944336,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA22:6",TAG,1294344.074645996,1128463.422241211,1516255.3701782227,1240122.7360839844,492853.0357055664,355586.70721435547,40546.14306640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA14:0",TAG,36220.62258911133,36074.742614746094,37554.34262084961,36557.9626159668,26986.721740722656,28785.02178955078,38831.22213745117,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:0",TAG,79696.845703125,82299.74591064453,85697.04577636719,84687.30670166016,52568.66387939453,49938.323974609375,50068.00354003906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:1",TAG,70558.86489868164,72214.60525512695,85988.54550170898,75781.72555541992,48034.50326538086,44543.50323486328,27513.841827392578,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:0",TAG,67445.10546875,63598.42404174805,71563.66488647461,70404.1457824707,41832.603118896484,35929.22286987305,31145.94207763672,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:1",TAG,185601.51232910156,156582.06964111328,236844.35638427734,186588.65313720703,93515.16702270508,63025.624420166016,26802.2020111084,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:2",TAG,136860.5502319336,139028.31112670898,175481.23364257812,153009.95153808594,79785.74557495117,52470.563568115234,30429.162078857422,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA18:3",TAG,222804.33587646484,286640.119140625,250031.55725097656,264900.2973022461,121925.72869873047,101689.38775634766,44693.14318847656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA20:4",TAG,681380.1171875,598878.1979980469,898934.5325927734,1356230.298461914,370045.1270751953,271400.5803222656,50261.60354614258,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA22:5",TAG,2648283.095336914,2107619.1834106445,2468913.024230957,2276051.0715942383,748090.8194580078,383520.56640625,80920.16526794434,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA22:6",TAG,930472.1223754883,751922.3591308594,1006849.8144226074,920715.6146240234,349510.7427368164,259374.39697265625,54179.08381652832,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA14:0",TAG,40086.14279174805,39458.74249267578,39326.462799072266,40815.602783203125,30680.602325439453,33973.48226928711,20767.30142211914,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:0",TAG,143520.11029052734,123509.70889282227,139696.00967407227,139189.5294189453,54138.52377319336,47455.40350341797,21945.841735839844,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:1",TAG,95118.04699707031,94343.70709228516,96501.2265625,97278.5073852539,65311.28454589844,61967.744384765625,52322.86413574219,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:0",TAG,69978.2045288086,58913.42428588867,70754.66464233398,74040.4653930664,45714.36291503906,41548.82276916504,27423.881896972656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:1",TAG,70456.36524963379,63991.22473144531,78238.98574829102,83483.00610351562,43156.022552490234,40197.062896728516,34056.5625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:2",TAG,203905.275390625,171853.75198364258,253366.6612548828,209488.2958984375,94905.8861694336,66326.8853149414,33347.662338256836,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA18:3",TAG,154044.97003173828,156543.36965942383,185007.2713623047,162474.5111694336,86844.04595947266,65653.94464111328,33929.242279052734,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA20:4",TAG,338072.044921875,388260.1885986328,579391.3011474609,644150.2662353516,250783.21838378906,147848.4111328125,69197.26501464844,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA22:5",TAG,2028412.2438964844,6258032.338989258,2988248.0673828125,1756891.6900024414,723539.5690917969,981028.9189453125,42750.20278930664,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA22:6",TAG,2966136.6791381836,2457398.6943359375,2961498.70501709,2629574.4990844727,812131.7596435547,439281.0313720703,84368.56564331055,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA14:0",TAG,36522.342193603516,41347.24295043945,39286.28256225586,41731.443115234375,24437.361724853516,29859.42205810547,18183.681213378906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:0",TAG,71187.54602050781,76760.16534423828,66092.08480834961,71164.04510498047,43727.90313720703,42103.98303222656,28810.942001342773,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:1",TAG,225657.45501708984,199901.31323242188,216367.85641479492,198134.53469848633,91058.76782226562,75970.24569702148,40244.90254211426,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:0",TAG,297541.3207397461,220045.53790283203,145051.4917602539,265552.46380615234,91715.82604980469,105679.52838134766,42098.24267578125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:1",TAG,67193.26431274414,62640.04476928711,71389.8656616211,76446.30529785156,46648.52313232422,46811.22302246094,28790.362335205078,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:2",TAG,76413.50546264648,75059.26553344727,83556.72570800781,90899.70687866211,44598.40328979492,47301.083404541016,35740.282470703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA18:3",TAG,221440.33697509766,190294.75271606445,265248.59942626953,212249.45474243164,108919.04864501953,75964.02563476562,35646.26257324219,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA20:4",TAG,136717.10958862305,198110.9716796875,319940.5621948242,228180.51733398438,126801.58996582031,77192.22534179688,44397.543029785156,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA22:5",TAG,438044.2922363281,471909.6710205078,480066.09716796875,648210.3052368164,313516.4440917969,255734.5986328125,53200.703857421875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA22:6",TAG,2290425.822631836,7129261.063781738,3548012.640258789,1966958.1740722656,854013.866394043,1091960.966796875,48173.06344604492,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA14:0",TAG,41117.943115234375,41931.66259765625,34662.08255004883,41160.82302856445,29152.642120361328,29535.741912841797,19133.141387939453,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:0",TAG,100920.48736572266,131951.3875732422,92202.56677246094,106521.78698730469,56262.16436767578,63337.18493652344,32342.202423095703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:1",TAG,599873.7633666992,572467.5447998047,509977.6948852539,403744.06842041016,282694.74127197266,213061.01678466797,190628.73162841797,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
