Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M3_Male_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(26:0),CAR,257523.71936035156,265605.91902542114,254596.97690582275,263357.1805610657,286299.2600708008,272185.1188316345,310939.6223144531,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,463026.0104866028,467863.9913749695,458643.7720413208,471451.652633667,522509.91760253906,476328.9743003845,559594.85887146,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10560061.857345581,10575637.800003052,10690012.257537842,10782481.891601562,10190857.261253357,10607896.008285522,9820295.890625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,398386.89155578613,411099.9893798828,401219.91094970703,405885.24609375,434525.55338287354,414884.1871109009,395996.7683105469,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,307295.38191604614,294920.8815574646,293926.06130218506,304155.8014678955,307005.02307128906,306412.96158599854,270974.60119628906,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,123692.34926986694,120087.54792022705,118975.02885437012,119264.28828811646,125381.64919281006,125972.00887298584,107413.62805175781,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,351480.12535095215,350024.00551986694,344639.9449157715,351776.8438911438,363843.6452178955,363664.7274360657,327042.8210449219,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,134109.1895980835,129305.00938415527,131789.72931289673,138351.12976455688,140442.98986816406,140067.74989700317,114578.34790039062,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,282702.2809906006,276697.52045059204,273037.4596748352,279809.0609588623,287591.22133636475,284651.1202774048,281899.79833984375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,92647.44723892212,91042.82616043091,94700.96640777588,98116.04679870605,97345.46689987183,95711.24674606323,86956.88671875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,979435.948928833,990477.8114280701,970866.0243225098,987669.7039871216,1033316.2947311401,1018405.2124443054,978969.513671875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,284664.658657074,282137.9198074341,278732.6203842163,287494.1400337219,297644.88189697266,292765.4201850891,278300.5791015625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,1968398.8125610352,2011348.9619140625,1984263.0043945312,1985679.487045288,1958299.3173828125,2041692.6796875,1862701.5966796875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,470133.7713623047,451194.4326171875,453804.1134490967,450099.8529472351,481964.7908401489,468030.7307128906,433832.7741699219,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1853623.080078125,1810058.557006836,1832291.8369941711,1854162.9977760315,1791265.1738128662,1853622.6866912842,1686422.3232421875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1371936.3143463135,1350189.5745925903,1353721.55809021,1385094.3407859802,1442849.0233840942,1399623.220199585,1288613.4504394531,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,671873.8860015869,627157.2060203552,653426.5047988892,682200.2520751953,660756.3644371033,675635.8093986511,602169.6025390625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,196576.73405075073,192481.47579574585,188261.5534210205,191145.6925048828,193362.8941040039,197949.89306259155,183513.93237304688,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:1),CAR,191702.09525680542,183927.73293304443,183758.49340820312,193434.47369384766,192008.0334663391,190877.95432281494,211241.2548828125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,258833.47784423828,248297.29805374146,259562.4990234375,258210.55810546875,264448.65954589844,268655.61853027344,254430.89892578125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(7:0),CAR,201460.4949798584,200319.39443206787,198390.53342056274,196242.67378234863,205813.8949356079,198986.07453536987,350296.0261230469,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(7:0)_QUAL,CAR,585654.4230995178,564189.379360199,575156.3192901611,584986.7430610657,603292.9231376648,595912.1620826721,510361.294921875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:0),CAR,258915.4593963623,261067.99856185913,255819.19791030884,258344.03929138184,271506.0209121704,263052.518283844,312135.66162109375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:0)_QUAL,CAR,2957400.375061035,2869988.1693763733,2938963.2848091125,2979440.157306671,3070698.644104004,3009691.9929733276,2937554.66796875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:1),CAR,237975.27642822266,238764.35766983032,232615.33623886108,235222.77630615234,259996.1792602539,238498.95824432373,269351.9016113281,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:1)_QUAL,CAR,3142622.393558502,3022583.2466049194,3039733.3199653625,3137085.3132858276,3233169.893634796,3129763.8044548035,3024296.56640625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(9:0),CAR,153558.2300415039,158673.0518951416,151363.270778656,150254.99055862427,165236.1112060547,154235.3913383484,254375.17797851562,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(9:0)_QUAL,CAR,950541.421497345,911685.2412567139,929277.8810768127,960010.8448066711,949389.5469818115,978662.2536354065,881181.46875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR_QUAL,CAR,88528.76635742188,84843.66586303711,89301.62599945068,87332.80590820312,89744.96591186523,92163.32698440552,81529.0259399414,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(12:0),CE,184482.85298538208,189543.31326293945,180547.57319641113,185959.05354690552,166646.45176696777,176860.5522994995,278011.49908447266,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(14:0),CE,169760.89140701294,170005.9320602417,166401.61209869385,154332.61129760742,153152.39072799683,162340.09182357788,268905.2390136719,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(14:1),CE,176583.5521736145,180309.91213607788,164943.09185409546,165333.791557312,152928.450756073,163512.25117492676,276747.3796386719,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(15:0),CE,697890.4131355286,1004415.0878334045,720397.2317962646,561305.4789047241,505843.3561592102,532448.4778633118,1604467.7224121094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(15:1),CE,703593.8521842957,1017462.8800735474,737197.3555335999,548223.7979927063,534428.4386558533,566060.4796066284,1628738.7060546875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(16:2),CE,694869.3934402466,1053186.82081604,752524.9367256165,600210.2227897644,535238.5585212708,583223.0193901062,1834903.0895996094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(16:3),CE,724818.0722846985,1072496.4707870483,689896.6673164368,578278.0820960999,544636.0378723145,574591.4417228699,1813949.6315917969,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(17:0),CE,208586.6756286621,207038.21506881714,205915.77466201782,197659.55347442627,185266.4324645996,192117.31354904175,543111.2984619141,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(17:1),CE,203696.57319641113,217938.61616134644,203077.09367370605,200598.97402572632,196085.23316574097,196493.95406723022,485049.59368896484,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(18:3),CE,189353.11360168457,195631.95372772217,188462.81344604492,178077.39290237427,172824.55192947388,182876.47303390503,491420.11407470703,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(19:0),CE,176187.73229599,212970.53573608398,181361.65270233154,149868.31058120728,147463.9108352661,158985.77155303955,1302868.585571289,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:0),CE,989179.808216095,1145011.0442276,1015790.51770401,868345.3203849792,838850.4001579285,882881.8017349243,2926340.9365234375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:1),CE,973237.905166626,1173354.4861984253,966404.7267951965,855256.8803634644,815320.9567222595,861662.5002746582,2816307.859375,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:2),CE,910686.4465141296,1092079.4156074524,948517.2486152649,833344.9406013489,777986.3564872742,819277.9195289612,2615645.4555664062,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:3),CE,732476.1324157715,883786.7809524536,768133.6121940613,690809.9319381714,670212.4882278442,707223.9709777832,2158650.114501953,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:4),CE,424541.7893028259,470855.6551475525,436764.6315345764,415563.51080703735,387575.9266471863,417498.1899032593,1543046.3491210938,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:5),CE,165808.87190246582,183729.99267196655,170104.7723083496,140872.12998580933,125326.26887893677,136755.44952392578,1250399.6277770996,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:0),CE,126322.9285812378,130843.70914840698,123179.34921264648,119480.80834579468,111624.94823074341,115243.02786636353,505493.67501068115,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:1),CE,126510.38888549805,131655.3892440796,129397.76904296875,124319.48863983154,112379.1480102539,120453.62829971313,505272.3333091736,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:2),CE,140032.88973999023,166187.8523902893,146100.21049118042,129718.16913604736,121482.00826263428,136345.66960144043,566032.1397857666,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:3),CE,310853.8028526306,469968.7910385132,313359.92373275757,249706.65842437744,228550.23624420166,252916.77895736694,1092154.7315444946,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:4),CE,918426.4290161133,1078379.9588279724,925205.9233894348,826079.3399810791,778470.8580589294,811515.1788520813,2022615.9853515625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:5),CE,975193.4285392761,1132745.9791870117,998766.2299537659,891237.9836425781,832445.37840271,878885.7624664307,2145913.7845458984,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:6),CE,979010.3928451538,1168789.8255500793,961607.2256126404,902408.2073173523,859182.2826461792,892863.9219207764,2201574.9931640625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(24:1),CE,292763.92333221436,458732.0700531006,322363.68117904663,129158.64876556396,115699.22803115845,123903.98833465576,6072815.161281586,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(46:3;O2),CE,139200.53025054932,207019.9343032837,144373.6298942566,80532.5259399414,80509.78578567505,83048.54614257812,3927450.7996025085,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
