Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Cage,Mouse,Genotype,Biology,Group_Sample,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.88,8914.0,1587,DOD93,DOD93_F4,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",274,8914.0,15.8771,0.017100000000001003,2243.0,2085.0,,44
"[TG(55:10),TG(54:3)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.97,7821.0,1591,DOD94,DOD94_F4,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",275,7821.0,15.965916666666667,0.10591666666666733,1565.0,1508.0,,48
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.83,8270.0,1595,FAD185,FAD185_M1,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",276,8270.0,15.832716666666668,0.027283333333331328,2145.0,2069.0,,52
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-7,820.7,603.5,15.6,562.0,2199,FAD185,FAD185_M3,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",253,562.0,15.602450000000001,0.2575499999999984,85.0,46.0,42.8,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.66,14396.0,1599,FAD185,FAD185_M3,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",277,14396.0,15.655083333333334,0.20491666666666575,2166.0,1969.0,42.8,55
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-7,820.7,603.5,16.09,489.0,2203,FAD189,FAD189_M1,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",254,489.0,16.09091666666667,0.2309166666666691,62.0,36.0,44.89,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.92,6433.0,1603,FAD189,FAD189_M1,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",278,6433.0,15.9215,0.061500000000000554,1791.0,1616.0,44.89,59
"[TG(55:10),TG(54:3)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,792.7,603.5,15.66,3265.0,1607,FAD189,FAD189_M2,5xFAD,hippo,-1,FA18:1,"TG(54:3), TG(55:10)",279,3265.0,15.655050000000001,0.2049499999999984,870.0,775.0,,63
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,1445.0,1512,DOD93,DOD93_F4,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",356,1445.0,14.634316666666667,0.02568333333333328,282.0,285.0,,65
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,940.0,2140,DOD94,DOD94_F4,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",333,940.0,14.670766666666667,0.010766666666667035,122.0,93.0,16.63,69
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.68,10918.0,1516,DOD94,DOD94_F4,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",357,10918.0,14.678733333333334,0.01873333333333349,1552.0,1547.0,16.63,69
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.63,4148.0,1520,FAD185,FAD185_M1,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",358,4148.0,14.634316666666667,0.02568333333333328,775.0,741.0,,73
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.4,11838.0,2148,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",335,11838.0,14.404300000000001,0.25569999999999915,1044.0,1029.0,9.63,77
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.46,84425.0,1524,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",359,84425.0,14.456683333333334,0.20331666666666592,10016.0,9913.0,9.63,77
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.67,4105.0,2152,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",336,4105.0,14.670766666666667,0.010766666666667035,528.0,506.0,12.51,80
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.72,48676.0,1528,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",360,48676.0,14.723133333333333,0.06313333333333304,6575.0,6330.0,12.51,80
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,818.7,601.5,14.36,7082.0,2156,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",337,7082.0,14.359900000000001,0.3000999999999987,876.0,850.0,9.37,84
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,790.7,601.5,14.46,59970.0,1532,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,"TG(54:4), TG(55:11)",361,59970.0,14.456683333333334,0.20331666666666592,8069.0,7966.0,9.37,84
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,3545.0,1513,DOD93,DOD93_F4,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",362,3545.0,14.678716666666668,0.018716666666668047,642.0,611.0,,66
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,457.0,2141,DOD94,DOD94_F4,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",339,457.0,14.626333333333333,0.033666666666666956,88.0,62.0,13.87,70
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,4384.0,1517,DOD94,DOD94_F4,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",363,4384.0,14.678700000000001,0.018700000000000827,823.0,860.0,13.87,70
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,656.0,2145,FAD185,FAD185_M1,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",340,656.0,14.62635,0.033649999999999736,87.0,72.0,12.54,74
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,6715.0,1521,FAD185,FAD185_M1,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",364,6715.0,14.678733333333334,0.01873333333333349,905.0,903.0,12.54,74
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.63,5122.0,2153,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",342,5122.0,14.626333333333333,0.033666666666666956,716.0,655.0,10.81,81
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.68,56147.0,1529,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",366,56147.0,14.678700000000001,0.018700000000000827,7759.0,7078.0,10.81,81
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-7,818.7,601.5,14.4,996.0,2157,FAD189,FAD189_M2,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",343,996.0,14.404300000000001,0.25569999999999915,127.0,124.0,11.13,85
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,790.7,601.5,14.46,16842.0,1533,FAD189,FAD189_M2,5xFAD,cortex,-1,FA18:1,"TG(54:4), TG(55:11)",367,16842.0,14.456683333333334,0.20331666666666592,1526.0,1380.0,11.13,85
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,3450.0,1514,DOD93,DOD93_F4,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",368,3450.0,14.678700000000001,0.018700000000000827,566.0,554.0,,67
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,1830.0,1518,DOD94,DOD94_F4,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",369,1830.0,14.678716666666668,0.018716666666668047,465.0,428.0,,71
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.68,3355.0,1522,FAD185,FAD185_M1,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",370,3355.0,14.678716666666668,0.018716666666668047,610.0,615.0,,75
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,818.7,601.5,14.4,9609.0,2150,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",347,9609.0,14.404316666666668,0.25568333333333193,835.0,781.0,9.38,78
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.46,62317.0,1526,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",371,62317.0,14.456700000000001,0.2032999999999987,7491.0,7326.0,9.38,78
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-7,818.7,601.5,14.67,674.0,2154,FAD189,FAD189_M1,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",348,674.0,14.670766666666667,0.010766666666667035,76.0,43.0,26.49,82
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.72,8886.0,1530,FAD189,FAD189_M1,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",372,8886.0,14.723133333333333,0.06313333333333304,1185.0,1139.0,26.49,82
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,818.7,601.5,14.45,733.0,2158,FAD189,FAD189_M2,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",349,733.0,14.448733333333333,0.21126666666666694,124.0,87.0,29.99,86
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,790.7,601.5,14.5,22156.0,1534,FAD189,FAD189_M2,5xFAD,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",373,22156.0,14.501100000000001,0.15889999999999915,2560.0,2609.0,29.99,86
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.72,1349.0,1515,DOD93,DOD93_F4,5xFAD,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",374,1349.0,14.723116666666668,0.0631166666666676,383.0,357.0,,68
"[TG(55:11),TG(54:4)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.77,1717.0,1519,DOD94,DOD94_F4,5xFAD,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",375,1717.0,14.767533333333335,0.10753333333333437,332.0,312.0,,72
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.68,2489.0,1523,FAD185,FAD185_M1,5xFAD,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",376,2489.0,14.678733333333334,0.01873333333333349,467.0,421.0,,76
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-7,818.7,601.5,14.45,1273.0,2151,FAD185,FAD185_M3,5xFAD,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",353,1273.0,14.448716666666668,0.21128333333333238,134.0,108.0,17.41,79
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.5,19892.0,1527,FAD185,FAD185_M3,5xFAD,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",377,19892.0,14.501100000000001,0.15889999999999915,1938.0,1880.0,17.41,79
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.68,2586.0,1531,FAD189,FAD189_M1,5xFAD,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",378,2586.0,14.678716666666668,0.018716666666668047,527.0,499.0,,83
"[TG(55:11),TG(54:4)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,790.7,601.5,14.46,778.0,1535,FAD189,FAD189_M2,5xFAD,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",379,778.0,14.456666666666667,0.20333333333333314,124.0,142.0,,87
"[TG(55:8),TG(54:1)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,796.7,607.5,16.99,991.0,1644,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(54:1), TG(55:8)",386,991.0,16.986666666666668,0.10666666666666913,159.0,137.0,,88
"[TG(55:8),TG(54:1)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,796.7,607.5,16.85,1307.0,1646,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:1), TG(55:8)",387,1307.0,16.853466666666666,0.026533333333333076,149.0,134.0,,89
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.08,2329.0,1608,DOD93,DOD93_F4,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",460,2329.0,17.0758,0.024200000000000443,403.0,374.0,,90
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.03,4075.0,1612,DOD94,DOD94_F4,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",461,4075.0,17.0314,0.0686,737.0,717.0,,94
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.12,1402.0,1616,FAD185,FAD185_M1,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",462,1402.0,17.1202,0.020199999999999108,323.0,327.0,,98
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-7,822.7,605.5,15.56,740.0,2244,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",439,740.0,15.557733333333333,1.5422666666666682,92.0,53.0,29.51,102
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,794.7,605.5,15.74,9997.0,1620,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",463,9997.0,15.743583333333333,1.356416666666668,1507.0,1564.0,29.51,102
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,794.7,605.5,17.08,2387.0,1624,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",464,2387.0,17.0758,0.024200000000000443,503.0,464.0,,105
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-7,822.7,605.5,16.8,1339.0,2252,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",441,1339.0,16.801133333333333,0.29886666666666883,190.0,164.0,9.07,109
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_cereb_O3on_01,n-9,794.7,605.5,16.85,13067.0,1628,FAD189,FAD189_M2,5xFAD,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",465,13067.0,16.85376666666667,0.24623333333333264,1609.0,1487.0,9.07,109
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.12,2027.0,1609,DOD93,DOD93_F4,5xFAD,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",466,2027.0,17.1202,0.020199999999999108,448.0,395.0,,91
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.03,3034.0,1613,DOD94,DOD94_F4,5xFAD,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",467,3034.0,17.031383333333334,0.06861666666666721,560.0,579.0,,95
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_cortex_O3on_01,n-9,794.7,605.5,17.03,1610.0,1617,FAD185,FAD185_M1,5xFAD,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",468,1610.0,17.031383333333334,0.06861666666666721,320.0,287.0,,99
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-7,822.7,605.5,15.91,480.0,2249,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",446,480.0,15.912983333333335,1.1870166666666666,58.0,24.0,43.75,106
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,794.7,605.5,15.92,6438.0,1625,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",470,6438.0,15.9212,1.1788000000000007,1093.0,1050.0,43.75,106
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_cortex_O3on_01,n-9,794.7,605.5,16.9,1774.0,1629,FAD189,FAD189_M2,5xFAD,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",471,1774.0,16.89815,0.2018500000000003,345.0,335.0,,110
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-7,822.7,605.5,17.02,463.0,2234,DOD93,DOD93_F4,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",448,463.0,17.02315,0.07685000000000031,125.0,93.0,5.86,92
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,2860.0,1610,DOD93,DOD93_F4,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",472,2860.0,17.031366666666667,0.06863333333333443,528.0,545.0,5.86,92
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,2548.0,1614,DOD94,DOD94_F4,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",473,2548.0,17.031383333333334,0.06861666666666721,453.0,427.0,,96
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.03,1652.0,1618,FAD185,FAD185_M1,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",474,1652.0,17.031383333333334,0.06861666666666721,397.0,419.0,,100
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-10,780.7,605.5,16.95,440.0,1310,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",403,440.0,16.946416666666668,0.15358333333333363,56.0,26.0,8.46,103
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,822.7,605.5,16.8,936.0,2246,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",451,936.0,16.80115,0.2988500000000016,141.0,112.0,8.46,103
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,794.7,605.5,16.9,7040.0,1622,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",475,7040.0,16.898183333333336,0.20181666666666587,1004.0,947.0,8.46,103
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_dienc_O3on_01,n-9,794.7,605.5,17.16,1402.0,1626,FAD189,FAD189_M1,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",476,1402.0,17.164616666666667,0.06461666666666588,319.0,294.0,,107
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-7,822.7,605.5,16.85,444.0,2254,FAD189,FAD189_M2,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",453,444.0,16.84555,0.25445000000000206,57.0,31.0,11.29,111
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_dienc_O3on_01,n-9,794.7,605.5,16.85,2831.0,1630,FAD189,FAD189_M2,5xFAD,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",477,2831.0,16.85376666666667,0.24623333333333264,396.0,350.0,11.29,111
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD93_F4_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.12,1901.0,1611,DOD93,DOD93_F4,5xFAD,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",478,1901.0,17.120183333333333,0.020183333333331888,383.0,375.0,,93
"[TG(55:9),TG(54:2)]_FA18:1",11292023_DOD94_F4_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.12,2445.0,1615,DOD94,DOD94_F4,5xFAD,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",479,2445.0,17.1202,0.020199999999999108,405.0,384.0,,97
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-7,822.7,605.5,16.98,410.0,2243,FAD185,FAD185_M1,5xFAD,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",456,410.0,16.978783333333332,0.12121666666666897,60.0,57.0,8.3,101
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M1_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.08,2765.0,1619,FAD185,FAD185_M1,5xFAD,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",480,2765.0,17.075816666666668,0.024183333333333223,470.0,473.0,8.3,101
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD185_M3_5xFAD_hippo_O3on_01,n-9,794.7,605.5,16.9,2218.0,1623,FAD185,FAD185_M3,5xFAD,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",481,2218.0,16.89816666666667,0.2018333333333331,337.0,311.0,,104
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M1_5xFAD_hippo_O3on_01,n-9,794.7,605.5,17.21,1836.0,1627,FAD189,FAD189_M1,5xFAD,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",482,1836.0,17.209,0.10899999999999821,382.0,356.0,,108
"[TG(55:9),TG(54:2)]_FA18:1",11292023_FAD189_M2_5xFAD_hippo_O3on_01,n-9,794.7,605.5,16.9,882.0,1631,FAD189,FAD189_M2,5xFAD,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",483,882.0,16.89815,0.2018500000000003,196.0,187.0,,112
"[TG(56:11),TG(55:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,804.7,615.5,15.07,928.0,1884,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(55:4), TG(56:11)",494,928.0,15.07365,0.013650000000000162,95.0,64.0,,113
"[TG(56:7),]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,812.8,623.6,13.21,564.0,2004,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,TG(56:7),510,564.0,13.207083333333333,0.10708333333333364,63.0,23.0,,114
"[TG(56:7),]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-7,840.8,623.6,13.11,476.0,2486,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,TG(56:7),509,476.0,13.112083333333334,0.012083333333334778,58.0,21.0,1.81,115
"[TG(56:7),]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,812.8,623.6,13.16,658.0,2006,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,TG(56:7),511,658.0,13.162700000000001,0.06270000000000131,61.0,38.0,1.81,115
"[TG(57:10),TG(56:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-7,848.7,631.5,16.62,435.0,2700,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(56:3), TG(57:10)",516,435.0,16.617583333333336,0.08241666666666347,51.0,45.0,9.96,116
"[TG(57:10),TG(56:3)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,820.7,631.5,16.67,4240.0,2220,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(56:3), TG(57:10)",518,4240.0,16.668200000000002,0.03179999999999694,467.0,448.0,9.96,116
"[TG(57:10),TG(56:3)]_FA18:1",11292023_FAD185_M3_5xFAD_dienc_O3on_01,n-9,820.7,631.5,16.71,1184.0,2222,FAD185,FAD185_M3,5xFAD,dienc,-1,FA18:1,"TG(56:3), TG(57:10)",519,1184.0,16.712633333333333,0.012633333333333496,149.0,136.0,,117
"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD185_M3_5xFAD_cereb_O3on_01,n-9,818.7,629.5,15.56,3814.0,2172,FAD185,FAD185_M3,5xFAD,cereb,-1,FA18:1,"TG(56:4), TG(57:11)",532,3814.0,15.558883333333334,0.031116666666665793,456.0,469.0,,118
"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cereb_O3on_01,n-9,818.7,629.5,15.83,1635.0,2176,FAD189,FAD189_M1,5xFAD,cereb,-1,FA18:1,"TG(56:4), TG(57:11)",533,1635.0,15.825083333333334,0.23508333333333375,171.0,178.0,,120
"[TG(57:11),TG(56:4)]_FA18:1",11292023_FAD189_M1_5xFAD_cortex_O3on_01,n-9,818.7,629.5,15.83,2394.0,2177,FAD189,FAD189_M1,5xFAD,cortex,-1,FA18:1,"TG(56:4), TG(57:11)",534,2394.0,15.825316666666668,0.23531666666666773,355.0,346.0,,121
