Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023_x,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023_x,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023_x,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,DOD100-M1-WT-cortex10x_01202023_y,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023_y,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023_y,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PI (30:0),PI,222123.53685760495,153856.65075683594,338879.2607421875,373956.02734375,346193.365234375,453233.1123046875,460144.513671875,343324.4228515625,431046.3286132813,483270.1123046875,436150.5903320313,250347.51684570312,153856.65075683594,180620.233127594,503670.7768554688,453233.1123046875,600745.9233398438,371013.24755859375,483270.1123046875,232384.59716796875,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (30:1),PI,75253.12411117554,62417.544036865234,147573.2709350586,183004.43212890625,159683.79138183594,225333.3770751953,233879.83850097656,152522.9112548828,213133.53692626956,223326.7996826172,214378.35424804688,79947.54516601562,62417.544036865234,58668.24398803711,259149.7164306641,225333.3770751953,331844.76916503906,163220.0106201172,223326.7996826172,90841.66625976562,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (30:2),PI,41060.20316314697,26180.82194519043,91243.84704589844,110772.82598876952,97146.28814697266,107158.80743408205,107919.76770019533,107256.36755371094,99974.64630126952,88728.66516113281,100075.86590576172,51165.10366821289,26180.82194519043,27674.90180587769,117826.70809936523,107158.80743408205,113952.34664916992,77401.26596069336,88728.66516113281,94457.12591552734,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (30:3),PI,18325.30136871338,15421.001209259031,48981.8035736084,45960.62341308594,49782.2038269043,49826.68344116211,47740.98294067383,48453.923583984375,38408.82273864746,37546.80274963379,47237.08316040039,23053.881553649902,15421.001209259031,13624.020961761476,46468.0036315918,49826.68344116211,44443.52345275879,36983.30267333984,37546.80274963379,59143.68330383301,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (30:4),PI,19589.56147003174,16516.641235351562,53718.924072265625,55165.18432617188,65299.88409423828,65357.46495056152,52017.38387298584,60222.94341278076,52388.96434020996,37512.02251434326,58441.36415100098,22757.68175506592,16516.641235351562,14883.041118621826,56594.64394378662,65357.46495056152,55272.86380004883,51849.923263549805,37512.02251434326,35465.4022064209,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (32:0),PI,352287.84630203247,226664.05493164065,544128.6948242188,596369.0424804688,581099.5834960938,733344.2294921875,718730.6303710938,553289.1982421875,698131.1748046875,776586.3583984375,684884.3095703125,398972.90478515625,226664.05493164065,280792.08029556274,841673.4555664062,733344.2294921875,1022960.29296875,603373.828125,776586.3583984375,359021.90576171875,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (32:1),PI,203842.09424591064,158019.0926513672,358302.3249511719,414617.5278320313,416512.8896484375,518059.5971679688,531106.8959960938,345249.7236328125,500735.3974609375,551380.0859375,466929.41552734375,237424.89819335935,158019.0926513672,177726.95261001587,633433.8061523438,518059.5971679688,731231.4521484375,363487.1440429688,551380.0859375,225152.615234375,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (32:2),PI,244340.29721069336,168559.77099609375,317306.123046875,344147.90576171875,339505.6875,385358.2055664063,369589.6064453125,310035.42138671875,366907.5073242188,369250.265625,336442.7666015625,282381.5576171875,168559.77099609375,204110.29377365112,401856.6674804688,385358.2055664063,412517.8911132813,316571.44384765625,369250.265625,258897.87841796875,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (32:3),PI,21970.42146301269,19844.92123413086,56304.383697509766,58655.6049194336,62829.3846282959,62074.70454406738,60333.6842956543,58692.6439819336,46062.62312316895,41283.76281738281,55138.90367126465,21953.201332092285,19844.92123413086,14850.261013031006,57898.944580078125,62074.70454406738,55555.143814086914,49103.28366088867,41283.76281738281,37263.66284179688,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (32:4),PI,19655.10160446167,25519.94155883789,71281.46572875977,74111.2649307251,86688.04629516602,83605.10633850098,73701.24594116211,88159.1469116211,76552.96382141113,58125.183586120605,80365.96714782715,28281.401885986328,25519.94155883789,14999.861114501951,81539.48597717285,83605.10633850098,74745.18518829346,79951.76582336426,58125.183586120605,33829.00190734863,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (32:5),PI,22124.20140838623,26611.42183303833,66796.20455932617,72127.74496459961,89272.72634887695,76573.52513122559,74073.40518188477,79076.00454711914,61825.98498535156,54305.78366088867,69025.5258178711,27827.202140808105,26611.42183303833,14830.341152191162,73261.28625488281,76573.52513122559,76148.80502319336,62165.52488708496,54305.78366088867,37329.70248413086,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (34:0),PI,333545.7022781372,232600.81591796875,419001.99072265625,458570.2338867188,456175.009765625,498886.8403320313,487042.5947265625,426379.1284179688,479525.23583984375,498755.498046875,490563.6958007813,344812.6053466797,232600.81591796875,280374.07820510864,512041.5361328125,498886.8403320313,623987.62890625,460397.4150390625,498755.498046875,475098.173828125,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (34:1),PI,174107.97372436523,137670.65002441406,394524.6276855469,407357.5551757813,547623.8002929688,504785.4711914063,552469.7026367188,352098.06591796875,497356.9462890625,499667.3879394531,500362.74853515625,205596.5156555176,137670.65002441406,122307.40782928468,579147.099609375,504785.4711914063,889017.3286132812,458133.41259765625,499667.3879394531,558142.7624511719,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (34:2),PI,169594.0131340027,114742.7876586914,258359.8984375,265294.41796875,376944.10693359375,379800.2087402344,371013.0993652344,246261.97900390625,367383.2668457031,325588.2214355469,319469.38232421875,175067.23278808594,114742.7876586914,133015.08963012695,400424.6218261719,379800.2087402344,430897.6337890625,266769.8801269531,325588.2214355469,178375.07104492188,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (34:3),PI,29997.402141571045,34141.82288360596,64540.84487915039,67798.40533447266,105608.068359375,102268.74661254884,89269.1460571289,65804.48477172852,87527.02781677246,64454.92425537109,76133.38534545898,28646.562286376957,34141.82288360596,21821.04155731201,100206.666015625,102268.74661254884,94210.12837219238,59920.004959106445,64454.92425537109,47541.063903808594,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (34:4),PI,18515.02138137817,16654.061199188232,50764.82356262207,48434.10368347168,64305.22518920898,52410.48387145996,49083.20343017578,56091.28399658203,45183.94377136231,42308.583236694336,50378.26371765137,19925.861457824707,16654.061199188232,14754.461009979248,53800.28352355957,52410.48387145996,47874.983642578125,44414.5233001709,42308.583236694336,34364.50213623047,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (34:5),PI,29600.06217575073,31439.92170715332,84979.24523925781,100485.00900268556,117798.94995117188,107101.6082458496,90614.62478637695,105158.14579772948,87818.38702392578,66850.80519104004,85606.82583618164,29650.18190765381,31439.92170715332,16785.881183624268,101869.68836975098,107101.6082458496,85700.88670349121,84554.58624267578,66850.80519104004,56586.20388793945,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (34:6),PI,23105.28168106079,18714.88136291504,53006.384353637695,56841.60369873047,59737.28498840332,64948.94467163086,57035.24496459961,58293.28451538086,51672.12390136719,51973.54399108887,59575.82458496094,22143.661529541016,18714.88136291504,15238.121044158936,64135.80404663086,64948.94467163086,65852.24499511719,52569.844177246094,51973.54399108887,39426.82279968262,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:0),PI,153883.6508216858,107766.46856689452,189223.052734375,207433.63427734372,209671.83520507807,217847.33715820312,214415.91455078125,207045.8134765625,205123.2548828125,194182.8740234375,210801.03540039065,139423.77001953125,107766.46856689452,129973.48913192748,220398.25512695312,217847.33715820312,220439.41796875,190911.8935546875,194182.8740234375,169436.51220703125,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:1),PI,49240.12377929688,55202.26419067383,123843.02740478516,102956.58770751952,174926.5919189453,143476.388671875,172986.8731689453,110157.0479736328,122025.7276611328,98630.2667541504,152604.65057373047,49714.62338256836,55202.26419067383,35326.082458496094,148002.29064941406,143476.388671875,231554.33306884769,117868.54809570312,98630.2667541504,56182.66430664063,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:2),PI,85905.54592895508,74638.88568115234,201824.5760498047,164253.59106445312,308976.9620361328,247442.3795166016,286442.0803222656,162065.59033203125,258618.61791992188,141449.169921875,261545.3162841797,82405.72576904297,74638.88568115234,54751.10397720337,247324.9776611328,247442.3795166016,347221.26403808594,173390.69091796875,141449.169921875,92591.24584960938,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:3),PI,42015.803047180176,41156.443351745605,96688.50714111328,90641.94653320312,246779.3375244141,202457.45281982425,176302.03131103516,106525.32690429688,186322.3533935547,96264.20678710938,137257.19046020508,41542.84271240234,41156.443351745605,29765.22229385376,191855.3726196289,202457.45281982425,210705.37322998047,111121.72708129884,96264.20678710938,57282.94403076172,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:4),PI,43094.5832939148,49908.4637298584,169668.712890625,152192.80908203125,580644.0043945312,395044.025390625,328438.86279296875,235716.65893554688,169722.15042114258,208838.13186645508,156828.09075927734,76387.64454650879,49908.4637298584,27570.30178451538,293733.8406982422,395044.025390625,444851.0302734375,311892.96185302734,208838.13186645508,49265.12387084961,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:5),PI,23995.521728515625,16733.221225738525,57463.94519042969,55670.10424804688,79465.845703125,70304.56506347656,63750.844299316406,65358.76528930664,53307.603515625,38657.74298095703,56451.18359375,21327.061752319336,16733.221225738525,17634.961238861084,62628.24432373047,70304.56506347656,62136.48394775391,53828.84327697754,38657.74298095703,31696.00204467773,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:6),PI,34503.92237854004,22048.6414642334,62304.02423095703,61064.124267578125,65118.14431762695,65759.9838256836,59921.58428955078,65854.18447875977,53386.363372802734,43805.8829498291,67478.72467041016,34606.72238922119,22048.6414642334,29084.102226257324,65124.34454345703,65759.9838256836,65790.98452758789,55169.60394287109,43805.8829498291,46188.38366699219,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:7),PI,34011.48253250122,28712.38201904297,73574.14456176758,74295.24517822266,74651.60446166992,88219.08685302734,79333.6460571289,77077.48596191406,74558.84509277344,62992.68392944336,87152.42645263672,33368.46194458008,28712.38201904297,26753.34200286865,90283.00506591795,88219.08685302734,89188.02719116211,66670.36419677734,62992.68392944336,52231.56365966797,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (36:8),PI,40566.22286605835,41357.282791137695,93347.94720458984,106431.72705078124,116697.74826049805,117885.36883544922,118898.4893798828,110751.44702148438,113537.32775878906,97295.78729248048,113069.44863891602,49941.52365112305,41357.282791137695,31120.18238067627,131175.66989135742,117885.36883544922,199022.7706298828,113184.8489074707,97295.78729248048,54564.58361816406,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:0) | PIp (40:6),PI,26770.56188583374,28102.72184753418,63128.58474731445,57459.143951416016,61527.004791259766,62716.284088134766,63181.28512573242,58124.184143066406,58407.884765625,50495.86276245117,55427.54382324219,28916.262279510494,28102.72184753418,22504.46148300171,68647.0845336914,62716.284088134766,69395.68508911133,55955.42413330078,50495.86276245117,41279.66320800781,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:0) | PIp (40:6)_2,PI,27777.48183441162,31030.381942749023,57104.423828125,55049.863693237305,58366.984130859375,66164.56442260742,59609.86474609375,59110.724365234375,57849.24368286133,46128.84358215332,55243.6237487793,29859.72216796875,31030.381942749023,20489.421493530277,70591.28549194336,66164.56442260742,65556.38473510742,55738.78399658203,46128.84358215332,39103.42330932617,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:1),PI,19798.741458892822,17341.581089019775,49401.9635925293,50829.66363525391,63164.94525146485,57676.76406860352,55624.02359008789,46599.90283203125,48892.54281616211,40257.12301635742,53526.56369018555,23728.461544036865,17341.581089019775,18118.301147460938,61934.20388793945,57676.76406860352,57930.88377380371,47118.68362426758,40257.12301635742,33391.98225402832,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:2),PI,21971.981719970703,22272.68154144287,63591.30352783203,51422.5240020752,89477.72741699219,68446.14489746094,68126.08534240723,56294.4638671875,50176.443603515625,42224.622955322266,60695.98410797119,24287.4217376709,22272.68154144287,14486.080951690674,62454.84420776367,68446.14489746094,68698.42471313477,51706.22393798828,42224.622955322266,34534.48245239258,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:3),PI,24384.20163345337,35302.64250946045,100099.98727416992,77887.78503417969,327755.12048339844,176123.87170410156,174208.31201171875,141121.61026000977,80077.14532470703,112467.3087310791,90154.30599975586,47859.46330261231,35302.64250946045,17836.481163024902,138112.22882080078,176123.87170410156,216682.29400634769,166701.99444580078,112467.3087310791,29888.84211730957,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:4),PI,79263.44602966309,145686.7495727539,600095.0607910156,488490.6223144531,2958383.3693847656,1457961.3286132812,1419173.439453125,1119307.676147461,441393.3713378906,877265.9484710693,466919.0941162109,314992.6420135498,145686.7495727539,46381.72327804565,1011579.4360351562,1457961.3286132812,1806871.6315917969,1462645.5623779297,877265.9484710693,33924.32278442383,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:5),PI,36061.62296295166,59704.60357666016,134232.85034179688,141402.50982666016,687401.8770141602,358466.3269042969,298323.02111816406,268732.6594238281,163821.07080078125,193154.3924560547,131125.10864257812,74490.70570373535,59704.60357666016,23604.98152923584,236406.95666503903,358466.3269042969,337966.02447509766,326711.46282958984,193154.3924560547,31828.921997070312,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
PI (38:6),PI,36503.88262176514,42183.76315307617,86559.54675292969,78552.70666503906,271707.5201416016,131915.46899414062,128362.70904541016,96628.10729980467,102320.66674804688,80040.12524414062,99290.42614746094,46782.5231628418,42183.76315307617,29075.501956939697,109593.56811523438,131915.46899414062,145562.5099182129,111479.76681518556,80040.12524414062,46680.34298706055,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
