Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Cage,Mouse,Genotype,Biology,Group_Sample,FAC,TG,Group,Max_Intensity,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,790.7,601.5,14.46,14776.0,1278,FAD189,FAD189_M3,WT,dienc,-1,FA18:1,"TG(54:4), TG(55:11)",294,14776.0,14.456700000000001,0.023299999999998988,1721.0,1696.0,20.68,63
"[TG(55:11),TG(54:4)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.59,2112.0,1263,DOD94,DOD94_F3,WT,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",295,2112.0,14.589916666666667,0.10991666666666688,291.0,303.0,,48
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,790.7,601.5,14.41,1672.0,1267,FAD184,FAD184_F3,WT,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",296,1672.0,14.4123,0.06770000000000032,335.0,366.0,,52
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD184_F4_WT_hippo_O3on_01,n-9,790.7,601.5,14.46,509.0,1271,FAD184,FAD184_F4,WT,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",297,509.0,14.456683333333334,0.023316666666666208,115.0,44.0,,56
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,790.7,601.5,14.5,6223.0,1275,FAD185,FAD185_M4,WT,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",298,6223.0,14.501116666666668,0.021116666666667783,700.0,683.0,,60
"[TG(55:11),TG(54:4)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,790.7,601.5,14.5,981.0,1279,FAD189,FAD189_M3,WT,hippo,-1,FA18:1,"TG(54:4), TG(55:11)",299,981.0,14.501100000000001,0.021100000000000563,170.0,160.0,,64
"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,796.7,607.5,18.05,703.0,1364,FAD184,FAD184_F3,WT,cereb,-1,FA18:1,"TG(54:1), TG(55:8)",315,703.0,18.05245,1.1324499999999986,74.0,46.0,,66
"[TG(55:8),TG(54:1)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,796.7,607.5,16.9,479.0,1361,DOD94,DOD94_F3,WT,cortex,-1,FA18:1,"TG(54:1), TG(55:8)",316,479.0,16.89786666666667,0.022133333333332672,97.0,77.0,,65
"[TG(55:8),TG(54:1)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,796.7,607.5,16.9,939.0,1365,FAD184,FAD184_F3,WT,cortex,-1,FA18:1,"TG(54:1), TG(55:8)",317,939.0,16.897883333333333,0.022116666666669005,142.0,124.0,,67
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-7,822.7,605.5,16.89,601.0,1860,DOD94,DOD94_F3,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",360,601.0,16.889950000000002,0.009950000000003456,86.0,67.0,6.69,68
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,4860.0,1340,DOD94,DOD94_F3,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",380,4860.0,16.89816666666667,0.01816666666666933,478.0,448.0,6.69,68
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-7,822.7,605.5,16.85,922.0,1864,FAD184,FAD184_F3,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",361,922.0,16.84555,0.03444999999999965,144.0,120.0,4.74,72
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,4539.0,1344,FAD184,FAD184_F3,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",381,4539.0,16.898183333333336,0.01818333333333655,600.0,569.0,4.74,72
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-7,822.7,605.5,16.8,731.0,1868,FAD184,FAD184_F4,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",362,731.0,16.801133333333333,0.07886666666666642,89.0,53.0,10.6,76
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,3208.0,1348,FAD184,FAD184_F4,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",382,3208.0,16.89816666666667,0.01816666666666933,486.0,562.0,10.6,76
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,822.7,605.5,15.56,780.0,1872,FAD185,FAD185_M4,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",363,780.0,15.557716666666668,1.3222833333333313,131.0,98.0,28.41,80
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,794.7,605.5,15.65,14596.0,1352,FAD185,FAD185_M4,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",383,14596.0,15.65475,1.225249999999999,2868.0,2784.0,28.41,80
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-10,780.7,605.5,16.9,609.0,1096,FAD189,FAD189_M3,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",324,609.0,16.90201666666667,0.022016666666669238,64.0,38.0,22.09,84
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-7,822.7,605.5,16.85,1003.0,1876,FAD189,FAD189_M3,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",364,1003.0,16.845566666666667,0.03443333333333243,110.0,43.0,22.09,84
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cereb_O3on_01,n-9,794.7,605.5,16.9,6888.0,1356,FAD189,FAD189_M3,WT,cereb,-1,FA18:1,"TG(54:2), TG(55:9)",384,6888.0,16.898183333333336,0.01818333333333655,979.0,950.0,22.09,84
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-10,780.7,605.5,16.95,406.0,1081,DOD94,DOD94_F3,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",325,406.0,16.9464,0.06640000000000157,40.0,13.0,,69
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,794.7,605.5,16.9,3377.0,1341,DOD94,DOD94_F3,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",385,3377.0,16.89816666666667,0.01816666666666933,412.0,374.0,,69
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,822.7,605.5,16.85,653.0,1865,FAD184,FAD184_F3,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",366,653.0,16.84555,0.03444999999999965,107.0,109.0,7.9,73
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,794.7,605.5,16.85,7909.0,1345,FAD184,FAD184_F3,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",386,7909.0,16.85376666666667,0.026233333333330222,908.0,861.0,7.9,73
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_cortex_O3on_01,n-9,794.7,605.5,16.94,1741.0,1349,FAD184,FAD184_F4,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",387,1741.0,16.942583333333335,0.0625833333333361,237.0,213.0,,77
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,794.7,605.5,15.65,4761.0,1353,FAD185,FAD185_M4,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",388,4761.0,15.654766666666667,1.2252333333333318,788.0,682.0,,81
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-7,822.7,605.5,16.76,842.0,1877,FAD189,FAD189_M3,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",369,842.0,16.75675,0.12324999999999875,116.0,84.0,13.98,85
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_cortex_O3on_01,n-9,794.7,605.5,16.85,9039.0,1357,FAD189,FAD189_M3,WT,cortex,-1,FA18:1,"TG(54:2), TG(55:9)",389,9039.0,16.853783333333332,0.026216666666666555,1224.0,1174.0,13.98,85
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_dienc_O3on_01,n-9,794.7,605.5,16.94,6196.0,1342,DOD94,DOD94_F3,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",390,6196.0,16.942583333333335,0.0625833333333361,746.0,707.0,,70
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,876.0,1866,FAD184,FAD184_F3,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",371,876.0,16.801133333333333,0.07886666666666642,91.0,58.0,8.4,74
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_dienc_O3on_01,n-9,794.7,605.5,16.85,3978.0,1346,FAD184,FAD184_F3,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",391,3978.0,16.85376666666667,0.026233333333330222,495.0,487.0,8.4,74
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,497.0,1870,FAD184,FAD184_F4,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",372,497.0,16.801133333333333,0.07886666666666642,68.0,44.0,12.09,78
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_dienc_O3on_01,n-9,794.7,605.5,16.9,4158.0,1350,FAD184,FAD184_F4,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",392,4158.0,16.89816666666667,0.01816666666666933,560.0,532.0,12.09,78
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_dienc_O3on_01,n-9,794.7,605.5,16.9,1924.0,1354,FAD185,FAD185_M4,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",393,1924.0,16.89815,0.01815000000000211,327.0,271.0,,82
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-7,822.7,605.5,16.8,940.0,1878,FAD189,FAD189_M3,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",374,940.0,16.80115,0.0788499999999992,97.0,71.0,12.45,86
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_dienc_O3on_01,n-9,794.7,605.5,16.85,5813.0,1358,FAD189,FAD189_M3,WT,dienc,-1,FA18:1,"TG(54:2), TG(55:9)",394,5813.0,16.85376666666667,0.026233333333330222,812.0,884.0,12.45,86
"[TG(55:9),TG(54:2)]_FA18:1",11282023_DOD94_F3_WT_hippo_O3on_01,n-9,794.7,605.5,17.03,3317.0,1343,DOD94,DOD94_F3,WT,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",395,3317.0,17.0314,0.15140000000000242,431.0,456.0,,71
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-10,780.7,605.5,16.95,407.0,1087,FAD184,FAD184_F3,WT,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",336,407.0,16.9464,0.06640000000000157,61.0,33.0,15.05,75
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-7,822.7,605.5,16.76,449.0,1867,FAD184,FAD184_F3,WT,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",376,449.0,16.756733333333333,0.12326666666666597,68.0,44.0,15.05,75
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F3_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,4789.0,1347,FAD184,FAD184_F3,WT,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",396,4789.0,16.89816666666667,0.01816666666666933,692.0,662.0,15.05,75
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD184_F4_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,1140.0,1351,FAD184,FAD184_F4,WT,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",397,1140.0,16.89816666666667,0.01816666666666933,203.0,181.0,,79
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD185_M4_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,3010.0,1355,FAD185,FAD185_M4,WT,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",398,3010.0,16.898183333333336,0.01818333333333655,479.0,445.0,,83
"[TG(55:9),TG(54:2)]_FA18:1",11282023_FAD189_M3_WT_hippo_O3on_01,n-9,794.7,605.5,16.9,1576.0,1359,FAD189,FAD189_M3,WT,hippo,-1,FA18:1,"TG(54:2), TG(55:9)",399,1576.0,16.89816666666667,0.01816666666666933,212.0,196.0,,87
"[TG(56:7),]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,812.8,623.6,13.16,424.0,1664,FAD184,FAD184_F3,WT,cereb,-1,FA18:1,TG(56:7),423,424.0,13.162683333333334,0.027316666666665768,48.0,39.0,,88
"[TG(56:7),]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-7,840.8,623.6,13.11,437.0,2065,FAD184,FAD184_F3,WT,cortex,-1,FA18:1,TG(56:7),420,437.0,13.112083333333334,0.07791666666666508,50.0,29.0,0.0,89
"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-7,846.7,629.5,15.51,674.0,2192,FAD185,FAD185_M4,WT,cereb,-1,FA18:1,"TG(56:4), TG(57:11)",437,674.0,15.508283333333335,0.30171666666666574,77.0,30.0,19.87,91
"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD185_M4_WT_cereb_O3on_01,n-9,818.7,629.5,15.56,5517.0,1812,FAD185,FAD185_M4,WT,cereb,-1,FA18:1,"TG(56:4), TG(57:11)",441,5517.0,15.558616666666667,0.25138333333333307,596.0,596.0,19.87,91
"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,818.7,629.5,15.56,566.0,1805,FAD184,FAD184_F3,WT,cortex,-1,FA18:1,"TG(56:4), TG(57:11)",442,566.0,15.558900000000001,0.2510999999999992,68.0,75.0,,90
"[TG(57:11),TG(56:4)]_FA18:1",11282023_FAD185_M4_WT_cortex_O3on_01,n-9,818.7,629.5,15.65,472.0,1813,FAD185,FAD185_M4,WT,cortex,-1,FA18:1,"TG(56:4), TG(57:11)",443,472.0,15.647716666666668,0.1622833333333329,64.0,58.0,,92
"[TG(57:12),TG(56:5)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,816.7,627.5,14.76,419.0,1764,FAD184,FAD184_F3,WT,cereb,-1,FA18:1,"TG(56:5), TG(57:12)",456,419.0,14.760150000000001,0.06984999999999886,49.0,16.0,,93
"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_cereb_O3on_01,n-9,822.8,633.6,17.91,436.0,1884,FAD184,FAD184_F3,WT,cereb,-1,FA18:1,"TG(56:2), TG(57:9)",469,436.0,17.91101666666667,0.028983333333332695,77.0,43.0,,95
"[TG(57:9),TG(56:2)]_FA18:1",11282023_DOD94_F3_WT_cortex_O3on_01,n-9,822.8,633.6,17.91,679.0,1881,DOD94,DOD94_F3,WT,cortex,-1,FA18:1,"TG(56:2), TG(57:9)",470,679.0,17.911,0.028999999999999915,90.0,84.0,,94
"[TG(57:9),TG(56:2)]_FA18:1",11282023_FAD184_F3_WT_cortex_O3on_01,n-9,822.8,633.6,17.91,511.0,1885,FAD184,FAD184_F3,WT,cortex,-1,FA18:1,"TG(56:2), TG(57:9)",471,511.0,17.911033333333336,0.028966666666665475,64.0,33.0,,96
