Lipid,Parent_Ion,Product_Ion,Transition
[TG(47:6)]_FA22:6,798.7,453.4,798.7 -> 453.4
[TG(48:6)]_FA22:6,812.7,467.4,812.7 -> 467.4
[TG(49:6)]_FA22:6,826.7,481.4,826.7 -> 481.4
[TG(50:6)]_FA22:6,840.7,495.4,840.7 -> 495.4
[TG(51:6)]_FA22:6,854.7,509.4,854.7 -> 509.4
[TG(52:6)]_FA22:6,868.7,523.4,868.7 -> 523.4
[TG(53:6)]_FA22:6,882.8,537.5,882.8 -> 537.5
"[TG(56:13),TG(55:6)]_FA22:6",910.8,565.5,910.8 -> 565.5
[TG(56:6)]_FA22:6,924.8,579.5,924.8 -> 579.5
"[TG(58:13),TG(57:6)]_FA22:6",938.8,593.5,938.8 -> 593.5
"[TG(59:13),TG(58:6)]_FA22:6",952.8,607.5,952.8 -> 607.5
"[TG(60:13),TG(59:6)]_FA22:6",966.8,621.5,966.8 -> 621.5
"[TG(61:13),TG(60:6)]_FA22:6",980.9,635.6,980.9 -> 635.6
"[TG(62:13),TG(61:6)]_FA22:6",994.9,649.6,994.9 -> 649.6
"[TG(63:13),TG(62:6)]_FA22:6",1008.9,663.6,1008.9 -> 663.6
"[TG(64:13),TG(63:6)]_FA22:6",1022.9,677.6,1022.9 -> 677.6
[TG(64:6)]_FA22:6,1036.9,691.6,1036.9 -> 691.6
"[TG(66:13),TG(65:6)]_FA22:6",1050.9,705.6,1050.9 -> 705.6
[TG(66:6)]_FA22:6,1065.0,719.7,1065.0 -> 719.7
[TG(66:7)]_FA22:6,1062.9,717.6,1062.9 -> 717.6
"[TG(53:10),TG(52:3)]_FA22:6",874.8,529.5,874.8 -> 529.5
"[TG(54:9),TG(53:2)]_FA22:6",890.8,545.5,890.8 -> 545.5
[TG(54:6)]_FA22:6,896.8,551.5,896.8 -> 551.5
"[TG(54:8),TG(53:1)]_FA22:6",892.8,547.5,892.8 -> 547.5
"[TG(55:8),TG(54:1)]_FA22:6",906.8,561.5,906.8 -> 561.5
"[TG(54:10),TG(53:3)]_FA22:6",888.8,543.5,888.8 -> 543.5
"[TG(55:9),TG(54:2)]_FA22:6",904.8,559.5,904.8 -> 559.5
"[TG(54:11),TG(53:4)]_FA22:6",886.8,541.5,886.8 -> 541.5
"[TG(55:10),TG(54:3)]_FA22:6",902.8,557.5,902.8 -> 557.5
"[TG(55:11),TG(54:4)]_FA22:6",900.8,555.5,900.8 -> 555.5
"[TG(56:9),TG(55:2)]_FA22:6",918.8,573.5,918.8 -> 573.5
"[TG(58:7),TG(57:0)]_FA22:6",950.9,605.6,950.9 -> 605.6
DG(24:0)_C16:0,474.4,201.1,474.4 -> 201.1
DG(26:0)_C16:0,502.4,229.1,502.4 -> 229.1
DG(28:2)_C16:0,526.4,253.1,526.4 -> 253.1
DG(28:1)_C16:0,528.5,255.2,528.5 -> 255.2
"DG(28:0),DG(dO-30:0)_C16:0",530.6,257.3,530.6 -> 257.3
DG(29:2)_C16:0,540.5,267.2,540.5 -> 267.2
DG(29:1)_C16:0,542.5,269.2,542.5 -> 269.2
DG(29:0)_C16:0,544.5,271.2,544.5 -> 271.2
DG(30:3)_C16:0,552.5,279.2,552.5 -> 279.2
DG(30:2)_C16:0,554.5,281.2,554.5 -> 281.2
DG(30:1)_C16:0,556.5,283.2,556.5 -> 283.2
DG(30:0)_C16:0,558.5,285.2,558.5 -> 285.2
DG(31:3)_C16:0,566.5,293.2,566.5 -> 293.2
"DG(31:2),DG(P-14:0/18:1)_C16:0",568.5,295.2,568.5 -> 295.2
DG(31:1)_C16:0,570.5,297.2,570.5 -> 297.2
DG(31:0)_C16:0,572.5,299.2,572.5 -> 299.2
DG(32:5)_C16:0,576.5,303.2,576.5 -> 303.2
"DG(32:4),DG(dO-34:4)_C16:0",578.6,305.3,578.6 -> 305.3
DG(32:3)_C16:0,580.5,307.2,580.5 -> 307.2
DG(32:2)_C16:0,582.5,309.2,582.5 -> 309.2
DG(32:1)_C16:0,584.5,311.2,584.5 -> 311.2
DG(32:0)_C16:0,586.5,313.2,586.5 -> 313.2
DG(33:5)_C16:0,590.5,317.2,590.5 -> 317.2
DG(33:4)_C16:0,592.5,319.2,592.5 -> 319.2
DG(33:3)_C16:0,594.5,321.2,594.5 -> 321.2
DG(33:2)_C16:0,596.5,323.2,596.5 -> 323.2
"DG(33:1),DG(O-34:1)_C16:0",598.6,325.3,598.6 -> 325.3
DG(33:0)_C16:0,600.6,327.3,600.6 -> 327.3
DG(34:6)_C16:0,602.5,329.2,602.5 -> 329.2
DG(34:5)_C16:0,604.5,331.2,604.5 -> 331.2
"DG(34:4),DG(dO-36:4)_C16:0",606.6,333.3,606.6 -> 333.3
DG(34:3)_C16:0,608.5,335.2,608.5 -> 335.2
DG(34:2)_C16:0,610.5,337.2,610.5 -> 337.2
DG(34:1)_C16:0,612.6,339.3,612.6 -> 339.3
DG(34:0)_C16:0,614.6,341.3,614.6 -> 341.3
DG(35:6)_C16:0,616.5,343.2,616.5 -> 343.2
DG(35:5)_C16:0,618.5,345.2,618.5 -> 345.2
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C16:0",620.6,347.3,620.6 -> 347.3
DG(35:3)_C16:0,622.5,349.2,622.5 -> 349.2
"DG(dO-38:9),DG(35:2)_C16:0",624.6,351.3,624.6 -> 351.3
"DG(36:8),DG(35:1)_C16:0",626.6,353.3,626.6 -> 353.3
"DG(36:7),DG(35:0)_C16:0",628.6,355.3,628.6 -> 355.3
DG(36:6)_C16:0,630.5,357.2,630.5 -> 357.2
DG(36:5)_C16:0,632.5,359.2,632.5 -> 359.2
"DG(36:4),DG(O-37:4)_C16:0",634.6,361.3,634.6 -> 361.3
DG(36:3)_C16:0,636.6,363.3,636.6 -> 363.3
"DG(O-38:9),DG(36:2)_C16:0",638.6,365.3,638.6 -> 365.3
"DG(O-38:8),DG(36:1)_C16:0",640.6,367.3,640.6 -> 367.3
"DG(37:7),DG(36:0)_C16:0",642.6,369.3,642.6 -> 369.3
DG(37:6)_C16:0,644.5,371.2,644.5 -> 371.2
DG(37:5)_C16:0,646.5,373.2,646.5 -> 373.2
DG(37:4)_C16:0,648.6,375.3,648.6 -> 375.3
DG(37:3)_C16:0,650.6,377.3,650.6 -> 377.3
"DG(38:9),DG(dO-40:9),DG(37:2)_C16:0",652.6,379.3,652.6 -> 379.3
"DG(38:8),DG(dO-40:8),DG(37:1)_C16:0",654.6,381.3,654.6 -> 381.3
"DG(38:7),DG(37:0)_C16:0",656.6,383.3,656.6 -> 383.3
"DG(38:6),DG(dO-40:6)_C16:0",658.6,385.3,658.6 -> 385.3
DG(38:5)_C16:0,660.6,387.3,660.6 -> 387.3
DG(38:4)_C16:0,662.6,389.3,662.6 -> 389.3
DG(38:3)_C16:0,664.6,391.3,664.6 -> 391.3
"DG(O-40:9),DG(38:2)_C16:0",666.6,393.3,666.6 -> 393.3
"DG(39:8),DG(O-40:8),DG(38:1)_C16:0",668.6,395.3,668.6 -> 395.3
"DG(39:7),DG(38:0),DG(dO-40:0)_C16:0",670.7,397.4,670.7 -> 397.4
DG(39:6)_C16:0,672.6,399.3,672.6 -> 399.3
DG(39:5)_C16:0,674.6,401.3,674.6 -> 401.3
DG(39:4)_C16:0,676.6,403.3,676.6 -> 403.3
"DG(40:10),DG(39:3)_C16:0",678.6,405.3,678.6 -> 405.3
"DG(40:9),DG(39:2)_C16:0",680.6,407.3,680.6 -> 407.3
"DG(40:8),DG(39:1)_C16:0",682.6,409.3,682.6 -> 409.3
"DG(40:7),DG(39:0)_C16:0",684.7,411.4,684.7 -> 411.4
"DG(40:6),DG(dO-40:0)_C16:0",686.7,413.4,686.7 -> 413.4
DG(40:5)_C16:0,688.6,415.3,688.6 -> 415.3
DG(40:4)_C16:0,690.6,417.3,690.6 -> 417.3
DG(40:3)_C16:0,692.6,419.3,692.6 -> 419.3
DG(40:2)_C16:0,694.6,421.3,694.6 -> 421.3
DG(40:1)_C16:0,696.7,423.4,696.7 -> 423.4
"DG(41:7),DG(40:0)_C16:0",698.7,425.4,698.7 -> 425.4
DG(41:6)_C16:0,700.6,427.3,700.6 -> 427.3
DG(41:5)_C16:0,702.6,429.3,702.6 -> 429.3
"DG(42:11),DG(41:4)_C16:0",704.6,431.3,704.6 -> 431.3
"DG(42:10),DG(41:3)_C16:0",706.6,433.3,706.6 -> 433.3
"DG(42:9),DG(41:2)_C16:0",708.7,435.4,708.7 -> 435.4
"DG(42:8),DG(41:1)_C16:0",710.7,437.4,710.7 -> 437.4
"DG(42:7),DG(41:0)_C16:0",712.7,439.4,712.7 -> 439.4
DG(42:6)_C16:0,714.6,441.3,714.6 -> 441.3
DG(42:5)_C16:0,716.6,443.3,716.6 -> 443.3
DG(42:4)_C16:0,718.6,445.3,718.6 -> 445.3
DG(42:3)_C16:0,720.7,447.4,720.7 -> 447.4
DG(42:2)_C16:0,722.7,449.4,722.7 -> 449.4
DG(42:1)_C16:0,724.7,451.4,724.7 -> 451.4
DG(42:0)_C16:0,726.7,453.4,726.7 -> 453.4
DG(43:6)_C16:0,728.6,455.3,728.6 -> 455.3
"DG(44:12),DG(43:5)_C16:0",730.6,457.3,730.6 -> 457.3
"DG(44:11),DG(43:4)_C16:0",732.7,459.4,732.7 -> 459.4
"DG(44:10),DG(43:3)_C16:0",734.7,461.4,734.7 -> 461.4
"DG(44:9),DG(43:2)_C16:0",736.7,463.4,736.7 -> 463.4
"DG(44:8),DG(43:1)_C16:0",738.7,465.4,738.7 -> 465.4
"DG(44:7),DG(43:0)_C16:0",740.7,467.4,740.7 -> 467.4
DG(44:6)_C16:0,742.6,469.3,742.6 -> 469.3
DG(44:5)_C16:0,744.7,471.4,744.7 -> 471.4
DG(44:4)_C16:0,746.7,473.4,746.7 -> 473.4
DG(44:3)_C16:0,748.7,475.4,748.7 -> 475.4
DG(44:2)_C16:0,750.7,477.4,750.7 -> 477.4
DG(44:1)_C16:0,752.7,479.4,752.7 -> 479.4
DG(44:0)_C16:0,754.7,481.4,754.7 -> 481.4
DG(24:0)_C18:0,474.4,173.1,474.4 -> 173.1
DG(26:0)_C18:0,502.4,201.1,502.4 -> 201.1
DG(28:2)_C18:0,526.4,225.1,526.4 -> 225.1
DG(28:1)_C18:0,528.5,227.2,528.5 -> 227.2
"DG(28:0),DG(dO-30:0)_C18:0",530.6,229.3,530.6 -> 229.3
DG(29:2)_C18:0,540.5,239.2,540.5 -> 239.2
DG(29:1)_C18:0,542.5,241.2,542.5 -> 241.2
DG(29:0)_C18:0,544.5,243.2,544.5 -> 243.2
DG(30:3)_C18:0,552.5,251.2,552.5 -> 251.2
DG(30:2)_C18:0,554.5,253.2,554.5 -> 253.2
DG(30:1)_C18:0,556.5,255.2,556.5 -> 255.2
DG(30:0)_C18:0,558.5,257.2,558.5 -> 257.2
DG(31:3)_C18:0,566.5,265.2,566.5 -> 265.2
"DG(31:2),DG(P-14:0/18:1)_C18:0",568.5,267.2,568.5 -> 267.2
DG(31:1)_C18:0,570.5,269.2,570.5 -> 269.2
DG(31:0)_C18:0,572.5,271.2,572.5 -> 271.2
DG(32:5)_C18:0,576.5,275.2,576.5 -> 275.2
"DG(32:4),DG(dO-34:4)_C18:0",578.6,277.3,578.6 -> 277.3
DG(32:3)_C18:0,580.5,279.2,580.5 -> 279.2
DG(32:2)_C18:0,582.5,281.2,582.5 -> 281.2
DG(32:1)_C18:0,584.5,283.2,584.5 -> 283.2
DG(32:0)_C18:0,586.5,285.2,586.5 -> 285.2
DG(33:5)_C18:0,590.5,289.2,590.5 -> 289.2
DG(33:4)_C18:0,592.5,291.2,592.5 -> 291.2
DG(33:3)_C18:0,594.5,293.2,594.5 -> 293.2
DG(33:2)_C18:0,596.5,295.2,596.5 -> 295.2
"DG(33:1),DG(O-34:1)_C18:0",598.6,297.3,598.6 -> 297.3
DG(33:0)_C18:0,600.6,299.3,600.6 -> 299.3
DG(34:6)_C18:0,602.5,301.2,602.5 -> 301.2
DG(34:5)_C18:0,604.5,303.2,604.5 -> 303.2
"DG(34:4),DG(dO-36:4)_C18:0",606.6,305.3,606.6 -> 305.3
DG(34:3)_C18:0,608.5,307.2,608.5 -> 307.2
DG(34:2)_C18:0,610.5,309.2,610.5 -> 309.2
DG(34:1)_C18:0,612.6,311.3,612.6 -> 311.3
DG(34:0)_C18:0,614.6,313.3,614.6 -> 313.3
DG(35:6)_C18:0,616.5,315.2,616.5 -> 315.2
DG(35:5)_C18:0,618.5,317.2,618.5 -> 317.2
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:0",620.6,319.3,620.6 -> 319.3
DG(35:3)_C18:0,622.5,321.2,622.5 -> 321.2
"DG(dO-38:9),DG(35:2)_C18:0",624.6,323.3,624.6 -> 323.3
"DG(36:8),DG(35:1)_C18:0",626.6,325.3,626.6 -> 325.3
"DG(36:7),DG(35:0)_C18:0",628.6,327.3,628.6 -> 327.3
DG(36:6)_C18:0,630.5,329.2,630.5 -> 329.2
DG(36:5)_C18:0,632.5,331.2,632.5 -> 331.2
"DG(36:4),DG(O-37:4)_C18:0",634.6,333.3,634.6 -> 333.3
DG(36:3)_C18:0,636.6,335.3,636.6 -> 335.3
"DG(O-38:9),DG(36:2)_C18:0",638.6,337.3,638.6 -> 337.3
"DG(O-38:8),DG(36:1)_C18:0",640.6,339.3,640.6 -> 339.3
"DG(37:7),DG(36:0)_C18:0",642.6,341.3,642.6 -> 341.3
DG(37:6)_C18:0,644.5,343.2,644.5 -> 343.2
DG(37:5)_C18:0,646.5,345.2,646.5 -> 345.2
DG(37:4)_C18:0,648.6,347.3,648.6 -> 347.3
DG(37:3)_C18:0,650.6,349.3,650.6 -> 349.3
"DG(38:9),DG(dO-40:9),DG(37:2)_C18:0",652.6,351.3,652.6 -> 351.3
"DG(38:8),DG(dO-40:8),DG(37:1)_C18:0",654.6,353.3,654.6 -> 353.3
"DG(38:7),DG(37:0)_C18:0",656.6,355.3,656.6 -> 355.3
"DG(38:6),DG(dO-40:6)_C18:0",658.6,357.3,658.6 -> 357.3
DG(38:5)_C18:0,660.6,359.3,660.6 -> 359.3
DG(38:4)_C18:0,662.6,361.3,662.6 -> 361.3
DG(38:3)_C18:0,664.6,363.3,664.6 -> 363.3
"DG(O-40:9),DG(38:2)_C18:0",666.6,365.3,666.6 -> 365.3
"DG(39:8),DG(O-40:8),DG(38:1)_C18:0",668.6,367.3,668.6 -> 367.3
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:0",670.7,369.4,670.7 -> 369.4
DG(39:6)_C18:0,672.6,371.3,672.6 -> 371.3
DG(39:5)_C18:0,674.6,373.3,674.6 -> 373.3
DG(39:4)_C18:0,676.6,375.3,676.6 -> 375.3
"DG(40:10),DG(39:3)_C18:0",678.6,377.3,678.6 -> 377.3
"DG(40:9),DG(39:2)_C18:0",680.6,379.3,680.6 -> 379.3
"DG(40:8),DG(39:1)_C18:0",682.6,381.3,682.6 -> 381.3
"DG(40:7),DG(39:0)_C18:0",684.7,383.4,684.7 -> 383.4
"DG(40:6),DG(dO-40:0)_C18:0",686.7,385.4,686.7 -> 385.4
DG(40:5)_C18:0,688.6,387.3,688.6 -> 387.3
DG(40:4)_C18:0,690.6,389.3,690.6 -> 389.3
DG(40:3)_C18:0,692.6,391.3,692.6 -> 391.3
DG(40:2)_C18:0,694.6,393.3,694.6 -> 393.3
DG(40:1)_C18:0,696.7,395.4,696.7 -> 395.4
"DG(41:7),DG(40:0)_C18:0",698.7,397.4,698.7 -> 397.4
DG(41:6)_C18:0,700.6,399.3,700.6 -> 399.3
DG(41:5)_C18:0,702.6,401.3,702.6 -> 401.3
"DG(42:11),DG(41:4)_C18:0",704.6,403.3,704.6 -> 403.3
"DG(42:10),DG(41:3)_C18:0",706.6,405.3,706.6 -> 405.3
"DG(42:9),DG(41:2)_C18:0",708.7,407.4,708.7 -> 407.4
"DG(42:8),DG(41:1)_C18:0",710.7,409.4,710.7 -> 409.4
"DG(42:7),DG(41:0)_C18:0",712.7,411.4,712.7 -> 411.4
DG(42:6)_C18:0,714.6,413.3,714.6 -> 413.3
DG(42:5)_C18:0,716.6,415.3,716.6 -> 415.3
DG(42:4)_C18:0,718.6,417.3,718.6 -> 417.3
DG(42:3)_C18:0,720.7,419.4,720.7 -> 419.4
DG(42:2)_C18:0,722.7,421.4,722.7 -> 421.4
DG(42:1)_C18:0,724.7,423.4,724.7 -> 423.4
DG(42:0)_C18:0,726.7,425.4,726.7 -> 425.4
DG(43:6)_C18:0,728.6,427.3,728.6 -> 427.3
"DG(44:12),DG(43:5)_C18:0",730.6,429.3,730.6 -> 429.3
"DG(44:11),DG(43:4)_C18:0",732.7,431.4,732.7 -> 431.4
"DG(44:10),DG(43:3)_C18:0",734.7,433.4,734.7 -> 433.4
"DG(44:9),DG(43:2)_C18:0",736.7,435.4,736.7 -> 435.4
"DG(44:8),DG(43:1)_C18:0",738.7,437.4,738.7 -> 437.4
"DG(44:7),DG(43:0)_C18:0",740.7,439.4,740.7 -> 439.4
DG(44:6)_C18:0,742.6,441.3,742.6 -> 441.3
DG(44:5)_C18:0,744.7,443.4,744.7 -> 443.4
DG(44:4)_C18:0,746.7,445.4,746.7 -> 445.4
DG(44:3)_C18:0,748.7,447.4,748.7 -> 447.4
DG(44:2)_C18:0,750.7,449.4,750.7 -> 449.4
DG(44:1)_C18:0,752.7,451.4,752.7 -> 451.4
DG(44:0)_C18:0,754.7,453.4,754.7 -> 453.4
DG(28:2)_C16:1,526.4,255.1,526.4 -> 255.1
DG(28:1)_C16:1,528.5,257.2,528.5 -> 257.2
DG(29:2)_C16:1,540.5,269.2,540.5 -> 269.2
DG(29:1)_C16:1,542.5,271.2,542.5 -> 271.2
DG(30:3)_C16:1,552.5,281.2,552.5 -> 281.2
DG(30:2)_C16:1,554.5,283.2,554.5 -> 283.2
DG(30:1)_C16:1,556.5,285.2,556.5 -> 285.2
DG(31:3)_C16:1,566.5,295.2,566.5 -> 295.2
"DG(31:2),DG(P-14:0/18:1)_C16:1",568.5,297.2,568.5 -> 297.2
DG(31:1)_C16:1,570.5,299.2,570.5 -> 299.2
DG(32:5)_C16:1,576.5,305.2,576.5 -> 305.2
"DG(32:4),DG(dO-34:4)_C16:1",578.6,307.3,578.6 -> 307.3
DG(32:3)_C16:1,580.5,309.2,580.5 -> 309.2
DG(32:2)_C16:1,582.5,311.2,582.5 -> 311.2
DG(32:1)_C16:1,584.5,313.2,584.5 -> 313.2
DG(33:5)_C16:1,590.5,319.2,590.5 -> 319.2
DG(33:4)_C16:1,592.5,321.2,592.5 -> 321.2
DG(33:3)_C16:1,594.5,323.2,594.5 -> 323.2
DG(33:2)_C16:1,596.5,325.2,596.5 -> 325.2
"DG(33:1),DG(O-34:1)_C16:1",598.6,327.3,598.6 -> 327.3
DG(34:6)_C16:1,602.5,331.2,602.5 -> 331.2
DG(34:5)_C16:1,604.5,333.2,604.5 -> 333.2
"DG(34:4),DG(dO-36:4)_C16:1",606.6,335.3,606.6 -> 335.3
DG(34:3)_C16:1,608.5,337.2,608.5 -> 337.2
DG(34:2)_C16:1,610.5,339.2,610.5 -> 339.2
DG(34:1)_C16:1,612.6,341.3,612.6 -> 341.3
DG(35:6)_C16:1,616.5,345.2,616.5 -> 345.2
DG(35:5)_C16:1,618.5,347.2,618.5 -> 347.2
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C16:1",620.6,349.3,620.6 -> 349.3
DG(35:3)_C16:1,622.5,351.2,622.5 -> 351.2
"DG(dO-38:9),DG(35:2)_C16:1",624.6,353.3,624.6 -> 353.3
"DG(36:8),DG(35:1)_C16:1",626.6,355.3,626.6 -> 355.3
"DG(36:7),DG(35:0)_C16:1",628.6,357.3,628.6 -> 357.3
DG(36:6)_C16:1,630.5,359.2,630.5 -> 359.2
DG(36:5)_C16:1,632.5,361.2,632.5 -> 361.2
"DG(36:4),DG(O-37:4)_C16:1",634.6,363.3,634.6 -> 363.3
DG(36:3)_C16:1,636.6,365.3,636.6 -> 365.3
"DG(O-38:9),DG(36:2)_C16:1",638.6,367.3,638.6 -> 367.3
"DG(O-38:8),DG(36:1)_C16:1",640.6,369.3,640.6 -> 369.3
"DG(37:7),DG(36:0)_C16:1",642.6,371.3,642.6 -> 371.3
DG(37:6)_C16:1,644.5,373.2,644.5 -> 373.2
DG(37:5)_C16:1,646.5,375.2,646.5 -> 375.2
DG(37:4)_C16:1,648.6,377.3,648.6 -> 377.3
DG(37:3)_C16:1,650.6,379.3,650.6 -> 379.3
"DG(38:9),DG(dO-40:9),DG(37:2)_C16:1",652.6,381.3,652.6 -> 381.3
"DG(38:8),DG(dO-40:8),DG(37:1)_C16:1",654.6,383.3,654.6 -> 383.3
"DG(38:7),DG(37:0)_C16:1",656.6,385.3,656.6 -> 385.3
"DG(38:6),DG(dO-40:6)_C16:1",658.6,387.3,658.6 -> 387.3
DG(38:5)_C16:1,660.6,389.3,660.6 -> 389.3
DG(38:4)_C16:1,662.6,391.3,662.6 -> 391.3
DG(38:3)_C16:1,664.6,393.3,664.6 -> 393.3
"DG(O-40:9),DG(38:2)_C16:1",666.6,395.3,666.6 -> 395.3
"DG(39:8),DG(O-40:8),DG(38:1)_C16:1",668.6,397.3,668.6 -> 397.3
"DG(39:7),DG(38:0),DG(dO-40:0)_C16:1",670.7,399.4,670.7 -> 399.4
DG(39:6)_C16:1,672.6,401.3,672.6 -> 401.3
DG(39:5)_C16:1,674.6,403.3,674.6 -> 403.3
DG(39:4)_C16:1,676.6,405.3,676.6 -> 405.3
"DG(40:10),DG(39:3)_C16:1",678.6,407.3,678.6 -> 407.3
"DG(40:9),DG(39:2)_C16:1",680.6,409.3,680.6 -> 409.3
"DG(40:8),DG(39:1)_C16:1",682.6,411.3,682.6 -> 411.3
"DG(40:7),DG(39:0)_C16:1",684.7,413.4,684.7 -> 413.4
"DG(40:6),DG(dO-40:0)_C16:1",686.7,415.4,686.7 -> 415.4
DG(40:5)_C16:1,688.6,417.3,688.6 -> 417.3
DG(40:4)_C16:1,690.6,419.3,690.6 -> 419.3
DG(40:3)_C16:1,692.6,421.3,692.6 -> 421.3
DG(40:2)_C16:1,694.6,423.3,694.6 -> 423.3
DG(40:1)_C16:1,696.7,425.4,696.7 -> 425.4
"DG(41:7),DG(40:0)_C16:1",698.7,427.4,698.7 -> 427.4
DG(41:6)_C16:1,700.6,429.3,700.6 -> 429.3
DG(41:5)_C16:1,702.6,431.3,702.6 -> 431.3
"DG(42:11),DG(41:4)_C16:1",704.6,433.3,704.6 -> 433.3
"DG(42:10),DG(41:3)_C16:1",706.6,435.3,706.6 -> 435.3
"DG(42:9),DG(41:2)_C16:1",708.7,437.4,708.7 -> 437.4
"DG(42:8),DG(41:1)_C16:1",710.7,439.4,710.7 -> 439.4
"DG(42:7),DG(41:0)_C16:1",712.7,441.4,712.7 -> 441.4
DG(42:6)_C16:1,714.6,443.3,714.6 -> 443.3
DG(42:5)_C16:1,716.6,445.3,716.6 -> 445.3
DG(42:4)_C16:1,718.6,447.3,718.6 -> 447.3
DG(42:3)_C16:1,720.7,449.4,720.7 -> 449.4
DG(42:2)_C16:1,722.7,451.4,722.7 -> 451.4
DG(42:1)_C16:1,724.7,453.4,724.7 -> 453.4
DG(43:6)_C16:1,728.6,457.3,728.6 -> 457.3
"DG(44:12),DG(43:5)_C16:1",730.6,459.3,730.6 -> 459.3
"DG(44:11),DG(43:4)_C16:1",732.7,461.4,732.7 -> 461.4
"DG(44:10),DG(43:3)_C16:1",734.7,463.4,734.7 -> 463.4
"DG(44:9),DG(43:2)_C16:1",736.7,465.4,736.7 -> 465.4
"DG(44:8),DG(43:1)_C16:1",738.7,467.4,738.7 -> 467.4
"DG(44:7),DG(43:0)_C16:1",740.7,469.4,740.7 -> 469.4
DG(44:6)_C16:1,742.6,471.3,742.6 -> 471.3
DG(44:5)_C16:1,744.7,473.4,744.7 -> 473.4
DG(44:4)_C16:1,746.7,475.4,746.7 -> 475.4
DG(44:3)_C16:1,748.7,477.4,748.7 -> 477.4
DG(44:2)_C16:1,750.7,479.4,750.7 -> 479.4
DG(44:1)_C16:1,752.7,481.4,752.7 -> 481.4
DG(28:2)_C18:1,526.4,227.1,526.4 -> 227.1
DG(28:1)_C18:1,528.5,229.2,528.5 -> 229.2
DG(29:2)_C18:1,540.5,241.2,540.5 -> 241.2
DG(29:1)_C18:1,542.5,243.2,542.5 -> 243.2
DG(30:3)_C18:1,552.5,253.2,552.5 -> 253.2
DG(30:2)_C18:1,554.5,255.2,554.5 -> 255.2
DG(30:1)_C18:1,556.5,257.2,556.5 -> 257.2
DG(31:3)_C18:1,566.5,267.2,566.5 -> 267.2
"DG(31:2),DG(P-14:0/18:1)_C18:1",568.5,269.2,568.5 -> 269.2
DG(31:1)_C18:1,570.5,271.2,570.5 -> 271.2
DG(32:5)_C18:1,576.5,277.2,576.5 -> 277.2
"DG(32:4),DG(dO-34:4)_C18:1",578.6,279.3,578.6 -> 279.3
DG(32:3)_C18:1,580.5,281.2,580.5 -> 281.2
DG(32:2)_C18:1,582.5,283.2,582.5 -> 283.2
DG(32:1)_C18:1,584.5,285.2,584.5 -> 285.2
DG(33:5)_C18:1,590.5,291.2,590.5 -> 291.2
DG(33:4)_C18:1,592.5,293.2,592.5 -> 293.2
DG(33:3)_C18:1,594.5,295.2,594.5 -> 295.2
DG(33:2)_C18:1,596.5,297.2,596.5 -> 297.2
"DG(33:1),DG(O-34:1)_C18:1",598.6,299.3,598.6 -> 299.3
DG(34:6)_C18:1,602.5,303.2,602.5 -> 303.2
DG(34:5)_C18:1,604.5,305.2,604.5 -> 305.2
"DG(34:4),DG(dO-36:4)_C18:1",606.6,307.3,606.6 -> 307.3
DG(34:3)_C18:1,608.5,309.2,608.5 -> 309.2
DG(34:2)_C18:1,610.5,311.2,610.5 -> 311.2
DG(34:1)_C18:1,612.6,313.3,612.6 -> 313.3
DG(35:6)_C18:1,616.5,317.2,616.5 -> 317.2
DG(35:5)_C18:1,618.5,319.2,618.5 -> 319.2
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:1",620.6,321.3,620.6 -> 321.3
DG(35:3)_C18:1,622.5,323.2,622.5 -> 323.2
"DG(dO-38:9),DG(35:2)_C18:1",624.6,325.3,624.6 -> 325.3
"DG(36:8),DG(35:1)_C18:1",626.6,327.3,626.6 -> 327.3
"DG(36:7),DG(35:0)_C18:1",628.6,329.3,628.6 -> 329.3
DG(36:6)_C18:1,630.5,331.2,630.5 -> 331.2
DG(36:5)_C18:1,632.5,333.2,632.5 -> 333.2
"DG(36:4),DG(O-37:4)_C18:1",634.6,335.3,634.6 -> 335.3
DG(36:3)_C18:1,636.6,337.3,636.6 -> 337.3
"DG(O-38:9),DG(36:2)_C18:1",638.6,339.3,638.6 -> 339.3
"DG(O-38:8),DG(36:1)_C18:1",640.6,341.3,640.6 -> 341.3
"DG(37:7),DG(36:0)_C18:1",642.6,343.3,642.6 -> 343.3
DG(37:6)_C18:1,644.5,345.2,644.5 -> 345.2
DG(37:5)_C18:1,646.5,347.2,646.5 -> 347.2
DG(37:4)_C18:1,648.6,349.3,648.6 -> 349.3
DG(37:3)_C18:1,650.6,351.3,650.6 -> 351.3
"DG(38:9),DG(dO-40:9),DG(37:2)_C18:1",652.6,353.3,652.6 -> 353.3
"DG(38:8),DG(dO-40:8),DG(37:1)_C18:1",654.6,355.3,654.6 -> 355.3
"DG(38:7),DG(37:0)_C18:1",656.6,357.3,656.6 -> 357.3
"DG(38:6),DG(dO-40:6)_C18:1",658.6,359.3,658.6 -> 359.3
DG(38:5)_C18:1,660.6,361.3,660.6 -> 361.3
DG(38:4)_C18:1,662.6,363.3,662.6 -> 363.3
DG(38:3)_C18:1,664.6,365.3,664.6 -> 365.3
