lipid,type,DOD73-5xFAD-M2liver,FAD173-5xFAD-M1liver,blank_033123,logFC,logCPM,LR,PValue,FDR
Lyso_PI(13:0)_2,PI,20654.02130126953,19077.061279296875,18529.46142578125,0.06469145681510426,8.196729828157178,0.010047685594227071,0.9201552636406153,0.9998637537531944
Lyso_PI(14:0) | PI (14:0),PI,18043.261199951172,16895.461059570312,17193.10125732422,0.04493220717302044,8.0481027419883,0.0048470497590464845,0.9444955155936968,0.9998637537531944
Lyso_PI(14:0) | PI (14:0)_2,PI,19525.581268310547,15699.721069335938,17477.161163330078,0.2647325164904952,8.064621293252983,0.1680297073959603,0.681868838244941,0.9998637537531944
Lyso_PI(14:1),PI,53903.56335449219,57616.04333496094,48773.06262207031,-0.14598136520270424,9.644051313313918,0.05116288449352604,0.8210519830731011,0.9998637537531944
Lyso_PI(14:1)_2,PI,50510.222900390625,52864.323486328125,52452.34326171875,-0.1156104908691829,9.63516768545518,0.03209354901270382,0.8578224943084959,0.9998637537531944
Lyso_PI(15:0) | PIo (16:0),PI,105419.08666992188,107434.78759765624,107710.08837890624,-0.07721682169173238,10.67506226968697,0.014320340839762302,0.9047464463120851,0.9998637537531944
Lyso_PI(15:0) | PIo (16:0)_2,PI,105561.3671875,104154.98706054688,103366.56616210938,-0.03054174538654202,10.635043812018871,0.0022405793949543348,0.9622464255675677,0.9998637537531944
Lyso_PI(15:1) | PIp (16:0),PI,20524.761352539062,22126.58142089844,22074.42169189453,-0.15830583292558006,8.372192695195022,0.06014498978768579,0.8062669248627921,0.9998637537531944
Lyso_PI(15:1) | PIp (16:0)_2,PI,22701.161560058594,24253.68197631836,22607.641723632812,-0.14532855548518078,8.46035260724408,0.05069438671084495,0.8218593645112479,0.9998637537531944
Lyso_PI(16:0) | PI (16:0),PI,973.000072479248,961.2800636291504,960.6400680541992,-0.03240374891687629,3.881050368629009,0.00249728435076662,0.9601440348961928,0.9998637537531944
Lyso_PI(16:0) | PI (16:0)_2,PI,1052.5200729370115,997.9600563049316,1036.9600677490234,0.026898072111308957,3.9775095603551875,0.0017217265487614597,0.9669023208787999,0.9998637537531944
Lyso_PI(16:1) | PI (16:1),PI,972.7800750732422,961.260066986084,1035.3200607299805,-0.03269992486832914,3.933917301171212,0.0025431401622260006,0.9597800837152403,0.9998637537531944
Lyso_PI(16:1) | PI (16:1)_2,PI,1033.2800788879397,1062.6400756835938,960.2200546264648,-0.09030071097496906,3.9421851565237622,0.01940581146146325,0.8892093419446087,0.9998637537531944
Lyso_PI(17:0),PI,49513.68310546875,46418.72314453125,46808.38317871094,0.04322848625974704,9.499379003943856,0.004488040853556433,0.9465874018089494,0.9998637537531944
Lyso_PI(17:0)_2,PI,46115.9833984375,46763.56311035156,46027.94299316406,-0.07000958349708362,9.463995069778019,0.01177070814750501,0.9136047166483867,0.9998637537531944
Lyso_PI(17:1) | PIp (18:0),PI,15766.661071777344,13067.02084350586,14180.700927734377,0.2210528190306294,7.7698594561970316,0.11719112424484876,0.7321011375340527,0.9998637537531944
Lyso_PI(17:1) | PIp (18:0)_2,PI,14202.601043701172,13460.380828857422,13110.700927734377,0.02754383315552053,7.685523456315937,0.0018212027806193951,0.9659601680946495,0.9998637537531944
Lyso_PI(17:2),PI,14058.46110534668,16898.061309814453,15529.421081542969,-0.3153078323444028,7.8885361895578185,0.23820733285038376,0.6255038820028854,0.9998637537531944
Lyso_PI(17:2)_2,PI,16744.741180419922,16424.80108642578,15240.901123046877,-0.022059435662788333,7.926744821640572,0.0011682921276170433,0.9727333847878362,0.9998637537531944
Lyso_PI(18:0) | PI (18:0),PI,87554.86669921875,91441.14599609376,79321.805419921875,-0.11254773627192999,10.335118425282737,0.030418464464984498,0.8615441201800129,0.9998637537531944
Lyso_PI(18:0) | PI (18:0)_2,PI,83700.446533203125,81198.7255859375,82759.0859375,-0.006113564771280657,10.300687100380175,8.97756119861981e-5,0.9924401574494199,0.9998637537531944
Lyso_PI(18:1) | PI (18:1),PI,16579.761352539062,17274.78125,17877.221282958984,-0.1091350562750908,8.053115884625424,0.028588880168412878,0.865731776785086,0.9998637537531944
Lyso_PI(18:1) | PI (18:1)_2,PI,16016.901092529297,16191.34130859375,16499.201232910156,-0.06551866713122895,7.959352676568402,0.010305099061615088,0.9191424177333603,0.9998637537531944
Lyso_PI(18:2) | PI (18:2),PI,12650.78076171875,12196.500854492188,14657.921142578123,0.002867279290855846,7.6882340936415146,1.973429382751135e-5,0.9964555453166317,0.9998637537531944
Lyso_PI(18:2) | PI (18:2)_2,PI,12365.500854492188,13011.860900878906,14092.561065673828,-0.12339699817966093,7.674016027117645,0.03653977559998989,0.8484050976592786,0.9998637537531944
Lyso_PI(18:3) | PI (18:3),PI,22796.88165283203,24997.96182250977,19682.261322021484,-0.18286465263554275,8.383376988211346,0.08024419385492365,0.7769667592996228,0.9998637537531944
Lyso_PI(18:3) | PI (18:3)_2,PI,22738.6015625,21686.30157470703,22687.101684570312,0.018467562598799635,8.420714954503172,8.189310488502244e-4,0.9771700764531515,0.9998637537531944
Lyso_PI(18:4) | PI (18:4),PI,13703.76104736328,14176.401092529297,14545.301055908203,-0.0988101877125816,7.7643030902693075,0.023433513004275267,0.8783351191377952,0.9998637537531944
Lyso_PI(18:4) | PI (18:4)_2,PI,12807.640838623049,13269.840942382812,13668.701049804688,-0.10103698421652503,7.67123290008112,0.024500218521346904,0.8756188551811347,0.9998637537531944
Lyso_PI(20:0) | PI (20:0),PI,19583.72131347656,20921.061645507812,19888.461334228516,-0.14519187824845406,8.260692544453603,0.0505957905617544,0.8220297779981642,0.9998637537531944
Lyso_PI(20:0) | PI (20:0)_2,PI,21651.481506347656,18632.88146972656,21025.72149658203,0.16672190800483552,8.294412477508407,0.0667044402221153,0.7961969728576002,0.9998637537531944
Lyso_PI(20:1),PI,27118.94158935547,25342.50177001953,28077.942260742188,0.047849840364986,8.694027618858968,0.0054979554057200545,0.9408924635785892,0.9998637537531944
Lyso_PI(20:1)_2,PI,25413.70166015625,27671.122131347656,26843.382080078125,-0.1726654676415021,8.671525566871933,0.07155074016582848,0.7890921427523017,0.9998637537531944
Lyso_PI(20:2) | PI (20:2),PI,10060.140655517578,13048.020736694336,11296.840850830078,-0.4250667993020287,7.449266966611926,0.4321195116479184,0.5109507646997287,0.9998637537531944
Lyso_PI(20:2) | PI (20:2)_2,PI,11456.00082397461,11129.400802612305,12376.460845947266,-0.008164123426199963,7.495618687836295,1.5998025327843574e-4,0.9899083618039353,0.9998637537531944
Lyso_PI(20:3) | PI (20:3),PI,10678.300765991213,11755.620880126951,10874.480728149414,-0.1885579642438794,7.399642920865928,0.08527588388197752,0.7702710659519498,0.9998637537531944
Lyso_PI(20:3) | PI (20:3)_2,PI,10157.700744628906,11220.920700073242,12087.660888671877,-0.1935063044637832,7.44027015380818,0.08980318573913976,0.7644275134196576,0.9998637537531944
Lyso_PI(20:4) | PI (20:4),PI,10664.320770263672,10762.380676269531,10952.20068359375,-0.0630960999099007,7.369808830705568,0.009554286435209391,0.9221339636583826,0.9998637537531944
Lyso_PI(20:4) | PI (20:4)_2,PI,9794.40069580078,10959.340744018557,10239.88070678711,-0.21202066885489787,7.2996844777871654,0.10779057660739877,0.742673691071894,0.9998637537531944
Lyso_PI(20:5) | PI (20:5),PI,15815.821044921877,16373.60125732422,14888.56103515625,-0.09989410604861587,7.8882592078239915,0.023952576734369607,0.8770056383995185,0.9998637537531944
Lyso_PI(20:5) | PI (20:5)_2,PI,14054.141021728516,16199.14096069336,15139.541015625,-0.25481133522743454,7.853407537428938,0.1556739368474871,0.6931710591582233,0.9998637537531944
Lyso_PI(21:0),PI,130346.2294921875,124601.30908203124,127841.1083984375,0.015137796911953619,10.928595017936543,5.504415301606371e-4,0.9812821562596187,0.9998637537531944
Lyso_PI(21:0)_2,PI,119963.40869140624,123065.3291015625,122093.12915039062,-0.08672165577747781,10.861287861545188,0.018062422939055075,0.8930890381599127,0.9998637537531944
Lyso_PI(22:0) | PI (22:0),PI,23262.52178955078,21737.84164428711,21768.521606445312,0.047906673453406476,8.401363585945091,0.005510684600994651,0.9408242039371787,0.9998637537531944
Lyso_PI(22:0) | PI (22:0)_2,PI,22717.34161376953,22498.581787109375,19926.921508789062,-0.03593161799494303,8.346164251910714,0.0031001085206197802,0.9555978333073023,0.9998637537531944
Lyso_PI(22:1) | PI (22:1),PI,18328.4013671875,19524.04135131836,19898.761352539062,-0.14106146102279402,8.211060531808661,0.04775756758109216,0.8270122531267896,0.9998637537531944
Lyso_PI(22:1) | PI (22:1)_2,PI,19929.241333007812,16798.201126098633,16878.98126220703,0.19668663956599858,8.07285423965825,0.09281197589538898,0.7606322927348528,0.9998637537531944
Lyso_PI(22:2) | PI (22:2),PI,8570.20053100586,11251.600814819336,10669.960754394531,-0.44261451605233476,7.296175772449087,0.46832619468068515,0.49375820667317577,0.9998637537531944
Lyso_PI(22:2) | PI (22:2)_2,PI,9633.660675048828,8963.880554199219,9630.680648803713,0.054068011742434606,7.174249093101417,0.007014921853429841,0.9332511234361673,0.9998637537531944
Lyso_PI(22:4) | PI (22:4),PI,11791.500762939451,10371.200775146484,10181.20069885254,0.1352707871327598,7.3441876274229445,0.04390243934575755,0.8340352291923957,0.9998637537531944
Lyso_PI(22:4) | PI (22:4)_2,PI,9209.7406005859375,10717.060653686523,9344.00064086914,-0.2685646486069117,7.206441113662144,0.17284992467139954,0.6775913107398522,0.9998637537531944
Lyso_PI(22:6) | PI (22:6),PI,23515.76156616211,22642.80145263672,22770.301635742188,0.00468374950584159,8.451746587180978,5.2677530703917366e-5,0.9942090614960905,0.9998637537531944
Lyso_PI(22:6) | PI (22:6)_2,PI,20960.761596679688,20848.16162109375,21792.721557617188,-0.042120548214847106,8.347970091032668,0.00425982743139044,0.9479611350446236,0.9998637537531944
Lyso_PS(12:0) | PS (12:0),PS,26967.2618560791,26048.62171936035,27973.182037353516,1.1019356510614723e-4,8.699121642711322,2.915875496611875e-8,0.9998637537531944,0.9998637537531944
Lyso_PS(13:0) | PS (12:0),PS,29768.922119140625,30392.242248535156,30760.222076416016,-0.07978754920732173,8.859446635236885,0.01528606848187116,0.9016028212708664,0.9998637537531944
Lyso_PS(14:1) | PS (14:1),PS,288447.541015625,279395.0400390625,285195.84033203125,-0.0038892535599475125,12.085087447741552,3.6336103439893463e-5,0.9951904260350828,0.9998637537531944
Lyso_PS(15:0) | PSo (16:0),PS,157555.990234375,159170.59155273438,156899.03076171875,-0.06460095137015934,11.233492453149355,0.01002388024652445,0.9202495892891704,0.9998637537531944
Lyso_PS(16:1) | PS (16:1),PS,1997.2201499938965,2068.980155944824,2009.8201446533203,-0.1008109045926486,4.94927363955561,0.024292971950818476,0.8761417762620413,0.9998637537531944
Lyso_PS(17:0) | PSo (18:0),PS,249903.978515625,249314.556640625,244776.83740234375,-0.046485032950789915,11.882720737784169,0.00519052796710616,0.942565842310204,0.9998637537531944
Lyso_PS(17:1) | PSp (18:0),PS,33089.86218261719,32670.20233154297,31224.582153320312,-0.031477775600354425,8.93625762208381,0.002379535729947823,0.9610942342642705,0.9998637537531944
Lyso_PS(17:2),PS,33551.722412109375,34839.50241088867,32618.082122802734,-0.10422854754240206,8.996205173115092,0.02608414992803265,0.8716949789904963,0.9998637537531944
Lyso_PS(18:1) | PS (18:1),PS,35907.50244140625,33635.942443847656,34461.96253967285,0.044389627923496,9.04601722798635,0.004732008400605391,0.9451571003382878,0.9998637537531944
Lyso_PS(18:2) | PS (18:2),PS,28764.80191040039,28347.922149658203,28235.86195373535,-0.02883011821298975,8.760623138217387,0.001995992910779343,0.9643651362054151,0.9998637537531944
Lyso_PS(18:3) | PS (18:3),PS,30147.4220123291,27568.621780395508,29526.2421875,0.07911527596323133,8.799276689980463,0.015029376405120014,0.902428323078452,0.9998637537531944
Lyso_PS(18:4),PS,27204.142028808594,26964.881774902344,26705.56182861328,-0.037146987006166816,8.682371350495725,0.0033136036392811263,0.9540959982880871,0.9998637537531944
Lyso_PS(20:0) | PS (20:0),PS,33299.86245727539,31238.821975708008,33328.902282714844,0.04228416338677863,8.967305344123076,0.004293684891195677,0.9477550343954452,0.9998637537531944
Lyso_PS(20:1) | PS (20:1),PS,57568.0234375,55830.804138183594,53067.94354248047,-0.005685452363601838,9.712391886434208,7.763835631751001e-5,0.99296972023115,0.9998637537531944
Lyso_PS(20:2) | PS (20:2),PS,26794.64175415039,26501.22203063965,26373.56187438965,-0.03400598151155092,8.661512430132374,0.0027769201405269455,0.9579737350946108,0.9998637537531944
Lyso_PS(20:3) | PS (20:3),PS,32563.28256225586,34005.68193054199,26726.981842041016,-0.11242099452949866,8.845154477453624,0.030344456743901738,0.8617109545802388,0.9998637537531944
Lyso_PS(20:4) | PS (20:4),PS,30915.802276611328,26786.921646118164,29201.342163085938,0.1569230296502501,8.790954324714734,0.059106295105670933,0.8079140939443797,0.9998637537531944
Lyso_PS(20:5) | PS (20:5),PS,47123.382904052734,44738.582946777344,43230.0029296875,0.025031658873092524,9.412169102523483,0.0015048836979891789,0.9690555609679546,0.9998637537531944
Lyso_PS(21:0),PS,81078.60559082031,75861.74560546875,80094.40588378906,0.04605681059306925,10.240870058892282,0.0050949091996521645,0.9430964148977538,0.9998637537531944
Lyso_PS(22:0 | PS (22:0),PS,39124.18280029297,38324.38247680664,40394.162841796875,-0.02009366135320463,9.237711060824324,9.696762323380387e-4,0.9751581889644834,0.9998637537531944
Lyso_PS(22:1) | PS (22:1),PS,26736.061950683594,26223.44201660156,23610.16160583496,-0.021961768582898465,8.58170785108497,0.0011582231092211043,0.9728510932448686,0.9998637537531944
Lyso_PS(22:2) | PS (22:2),PS,26110.081817626953,26790.74183654785,25382.261611938477,-0.08701887486607189,8.629722115390393,0.018181209922877528,0.8927401842897998,0.9998637537531944
Lyso_PS(22:4) | PS (22:4),PS,29882.802215576172,30807.98211669922,30939.84214782715,-0.09388010206326668,8.8700742645174,0.021161800289726248,0.884339042161724,0.9998637537531944
Lyso_PS(22:6) | PS (22:6),PS,39734.42282104492,40123.04275512695,39996.36276245117,-0.0639332031444672,9.253435591444948,0.009815960768531315,0.9210783002150519,0.9998637537531944
O-arachidonoylcarnitine,CAR,359051.26611328125,441488.2314453125,469505.3173828125,-0.348076812133801,12.695005122181632,0.2903420873120452,0.5900013960667895,0.9998637537531944
O-behenoylcarnitine,CAR,179824.51150512695,224834.854888916,215100.03482055664,-0.3721675566002758,11.638233776997717,0.3318000795890674,0.5646010535530751,0.9998637537531944
"O-oleoylcarnitine, Elaidic carnitine",CAR,1979574.865234375,2574827.34375,2345177.5078125,-0.4291768479211959,15.108230448260503,0.4408559506888022,0.5067096135121666,0.9998637537531944
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",CAR,178248.45239257812,213471.9755859375,208605.2734375,-0.31004871054556604,11.5924100284086,0.23047574054396805,0.6311712982312346,0.9998637537531944
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",CAR,186955.3337402344,230808.876953125,212784.33471679688,-0.35389663795960125,11.65369632075256,0.3001011595258263,0.5838190097908214,0.9998637537531944
PC (30:2),PC,43635.50291442871,31698.782440185547,22136.801544189453,0.411181543961201,8.843934141656197,0.40467845422995313,0.5246829454271963,0.9998637537531944
PC (32:0),PC,87605.00549316406,155206.69314575195,28955.102081298828,-0.8749962472389634,10.19771593151335,1.8115515543444307,0.17832221838594467,0.9998637537531944
PC (32:1),PC,88416.14794921875,134976.22970581055,26108.502044677734,-0.6602144818125646,10.07078062289195,1.038003667488348,0.3082862209577799,0.9998637537531944
PC (32:4),PC,63043.864501953125,54504.0832824707,22856.921600341797,0.16009944096456513,9.301908913123192,0.06153268532303713,0.8040896654649997,0.9998637537531944
PC (32:5),PC,52130.92266845703,39102.04248046875,20418.721557617188,0.3650024150627332,8.992309830086242,0.3191272912976584,0.5721325834838615,0.9998637537531944
PC (34:0),PC,788458.2072143555,368829.1076660156,33492.762451171875,1.0461896651194742,12.220745664020919,2.573595046822013,0.10866053804737437,0.9998637537531944
PC (34:1),PC,779118.79345703125,656020.1268920898,39142.102966308594,0.1982113853975629,12.533455959929233,0.09430417968365938,0.7587749786237805,0.9998637537531944
PC (34:2),PC,784041.4350280762,647045.6148986816,40285.04302978515,0.22717062018182121,12.531403305305766,0.12384291463481988,0.7249033442420248,0.9998637537531944
PC (34:3),PC,819535.884979248,690556.8792724609,43825.38311767578,0.19715502218542102,12.61142115433364,0.0933025161576588,0.760019938248091,0.9998637537531944
PC (34:5),PC,723626.2180786133,607340.8925170898,37548.38299560547,0.20284631417210927,12.427124621386142,0.09876234481637702,0.7533199542078594,0.9998637537531944
PC (34:6),PC,462053.4729614258,371943.336517334,36448.32266235352,0.26308506649168656,11.791731702668514,0.1660360149690172,0.6836590265130968,0.9998637537531944
PC (36:2),PC,568137.9635009766,421310.82678222656,49485.743225097656,0.3814643913594935,12.05315464095602,0.34854528666720547,0.5549377653446671,0.9998637537531944
PC (36:3),PC,597560.9814453125,454349.3288574219,51183.223693847656,0.3453920915888302,12.138373355756038,0.28589275268410813,0.5928646536654086,0.9998637537531944
PC (36:4),PC,760033.3044433594,569375.0965576172,57479.024169921875,0.3667913513538899,12.462403772387232,0.3223194124775455,0.5702170857984462,0.9998637537531944
PC (36:5),PC,993834.5322265624,756101.1729125977,56837.984130859375,0.34453450909010425,12.831781053918043,0.28448028508622014,0.5937796029105318,0.9998637537531944
PC (36:6),PC,900876.9567260742,681907.6862182617,52474.8037109375,0.3518617499466111,12.688611814498946,0.2966785797675348,0.5859721844643505,0.9998637537531944
PC (38:0),PC,749290.576965332,319247.5016479492,28771.522186279297,1.180957800139463,12.099460342641331,3.2607177878171467,0.0709580596715026,0.9998637537531944
PC (38:3),PC,812198.576965332,337196.3048095703,31925.542114257812,1.2183516072077087,12.206645611944278,3.464628882653686,0.06269457472802763,0.9998637537531944
PC (38:4),PC,1229447.4654541016,464100.06884765625,52893.123779296875,1.3556101865616828,12.773843696314447,4.261093032908958,0.038994823103435675,0.9998637537531944
PC (38:5),PC,747288.5485839844,563769.5778198242,54857.184020996094,0.3566678932062888,12.438918470140417,0.30481725343273336,0.5808780777476236,0.9998637537531944
PC (38:6),PC,907282.7799072266,626467.9541625977,53435.86364746094,0.48441965758554767,12.646472662821063,0.5610856079147242,0.45382316508941356,0.9998637537531944
PC (40:0),PC,221553.1376953125,181713.5526123047,76113.10534667969,0.23609475055623202,11.068462081812369,0.1337483798994291,0.7145768147017194,0.9998637537531944
PC (40:1),PC,220845.6376953125,126975.48815917967,80614.9052734375,0.748595834788002,10.93590197895654,1.3313046669500315,0.24857324877014,0.9998637537531944
PC (40:2),PC,219301.0128173828,180283.4899902344,73035.54528808594,0.2327532070682732,11.04324362561011,0.12999319355001315,0.7184390961737841,0.9998637537531944
PC (40:3),PC,255848.66040039065,203418.5711669922,73782.18505859375,0.2809472896282725,11.198308513836377,0.18930717110184964,0.66349387953543415,0.9998637537531944
PC (40:4),PC,296481.42517089844,246643.3966064453,66892.62438964844,0.21562313003304415,11.360260513890157,0.11158150303143369,0.7383507512898058,0.9998637537531944
PC (40:5),PC,370912.8936767578,291188.30419921875,31551.222381591797,0.2992360641410234,11.468352054790838,0.21471332037464447,0.6430979693889279,0.9998637537531944
PC (40:6),PC,536424.5369567871,405775.928390503,21030.521438598633,0.3528000235912343,11.912248566761646,0.29825649118272723,0.5849775142560161,0.9998637537531944
PC (42:0),PC,18563.04119873047,28254.682220458984,15125.22102355957,-0.6559444073495001,8.213654486397088,1.0243914645535321,0.31147960141996045,0.9998637537531944
PC (42:1),PC,94304.727783203125,82564.5859375,70973.884765625,0.14191494489102413,10.253298514720315,0.04835644506059378,0.8259482658819006,0.9998637537531944
PC (42:2),PC,100473.00769042967,92259.5068359375,76738.90576171875,0.07314656105957591,10.372722213499394,0.012850453243615114,0.909745277743861,0.9998637537531944
PC (42:3),PC,106197.4287109375,94281.68737792967,77630.50573730469,0.12180736035385531,10.412251470134352,0.035628446426899885,0.8502848500148685,0.9998637537531944
PC (42:4),PC,84639.98596191406,99251.44714355467,75313.80578613281,-0.27964010764845404,10.324274376484125,0.18754057568326077,0.6649715065918695,0.9998637537531944
PC (42:5),PC,123108.58837890624,84156.72570800781,74446.18566894531,0.4988883914640583,10.413621708392046,0.594886470318723,0.440535747450276,0.9998637537531944
PC (42:6),PC,133667.5712890625,115075.5693359375,82228.125732421875,0.16617591015870584,10.631353803693495,0.0662953555291833,0.7968091443110218,0.9998637537531944
PC (44:0),PC,10013.440780639648,7663.600517272949,7709.220527648926,0.3359460247032799,6.982737502561196,0.27020867779246543,0.6031918238340337,0.9998637537531944
PC (44:1),PC,10117.860633850098,10911.160667419434,8228.940620422363,-0.15878987435409836,7.167224444486168,0.060484887581878866,0.8057311908830774,0.9998637537531944
PC (44:2),PC,11192.980880737305,11549.540878295898,7964.560546875,-0.09513177175258851,7.21421460831029,0.021718163787932773,0.8828393223622456,0.9998637537531944
PC (44:3),PC,11906.960872650146,11075.54084777832,7898.760597229004,0.05453556213564628,7.21787207294524,0.007138182782029592,0.9326686285412185,0.9998637537531944
PC (44:4),PC,15726.461097717283,10558.840728759766,7730.520492553711,0.5248447353880006,7.3248636460593515,0.6576186392035815,0.4174019141214893,0.9998637537531944
PC (44:5),PC,11137.100833892822,9651.380676269531,7179.220481872559,0.15667242811767276,7.07534262157262,0.05888247350903045,0.8082710349593815,0.9998637537531944
PC (44:6),PC,12184.300956726074,14620.66082382202,7625.040550231934,-0.31287336897748025,7.34080936909123,0.2345275255706652,0.628186869557192,0.9998637537531944
PC (46:0),PC,7394.000514984131,7980.640548706055,6372.880462646484,-0.16003812518539481,6.751237475528197,0.06141825851249916,0.8042682063745613,0.9998637537531944
PC (46:1),PC,7648.320526123047,7047.440502166748,6247.740428924561,0.06815040645942372,6.701106954055326,0.011141495933531472,0.915936790929117,0.9998637537531944
PC (46:2),PC,7484.400520324707,7970.360527038574,5493.660388946533,-0.14064733115643008,6.665781006075489,0.04744245124489438,0.8275749077196333,0.9998637537531944
PC (48:0),PC,6603.660491943359,5766.760452270508,4615.380348205566,0.14560954816006455,6.3716033375969845,0.05083154681184422,0.8216225864672904,0.9998637537531944
PC (48:2),PC,5077.380352020264,5866.660457611084,4144.340278625488,-0.2583399485574169,6.205810457043752,0.15982854498337495,0.6893144202673932,0.9998637537531944
PC (50:0),PC,4627.40034866333,4716.620372772217,4788.60037612915,-0.07744092044801712,6.174546969785211,0.014375038612513436,0.9045655734719332,0.9998637537531944
PC (52:0),PC,5093.220409393311,4475.400321960449,4103.2602615356445,0.1366653628214917,6.087428860962515,0.044760291096237775,0.8324454179758539,0.9998637537531944
PC (52:4),PC,4438.800319671631,5730.960464477539,4110.960300445557,-0.41848661156282735,6.140617552852802,0.41844134625020035,0.5177158085162726,0.9998637537531944
PCo(32:0),PC,40518.32257080078,32515.602294921875,20775.841552734375,0.2675493973757548,8.783479289821905,0.17166873818964626,0.6786329857231057,0.9998637537531944
PCo(32:1),PC,40974.34313964844,32546.802307128903,20536.021545410156,0.28231205717047086,8.783850896052584,0.19110518427358406,0.661998369746412,0.9998637537531944
PCo(32:2),PC,43598.82264709473,33974.12240600586,21171.941513061523,0.3099598859300277,8.849655415666014,0.2302972099089964,0.631303539359936,0.9998637537531944
PCo(32:3),PC,43795.60330200195,34637.8623046875,20477.94140625,0.2885432371722135,8.84427205253618,0.1996235653708008,0.6550248649057124,0.9998637537531944
PCo(34:0),PC,119330.6714630127,116788.48788452148,33317.18240356445,-0.018824953061037004,10.199164604122636,8.512359138638264e-4,0.9767242641618341,0.9998637537531944
PCo(34:3),PC,89137.7466430664,261953.99920654297,30721.922088623047,-1.605095265009398,10.662415254288433,5.893547425977928,0.015196458309780078,0.9998637537531944
PCo(34:4),PC,91644.5454711914,211158.19760131836,26506.54202270508,-1.2540937679670128,10.446954323459801,3.6646251551163225,0.05557914397068529,0.9998637537531944
PCo(36:1),PC,614993.4243774414,486995.0041503906,43657.843200683594,0.2867721240781499,12.183232653023651,0.19723018524284464,0.6569659112872057,0.9998637537531944
PCo(36:2),PC,466367.37536621094,378480.85021972656,40597.30261230469,0.2513546623788673,11.82135879323578,0.15157802622546784,0.6970318782806553,0.9998637537531944
PCo(36:3),PC,455566.5986022949,362100.7457885742,42191.22302246094,0.2813789132011576,11.782761992386419,0.18989191653272303,0.6630065896601419,0.9998637537531944
PCo(36:4),PC,455518.5846557617,369303.241027832,39076.54296875,0.25281208971057334,11.78504936819205,0.1533385732756877,0.6953650983046887,0.9998637537531944
PCo(36:5),PC,468100.8109741211,359164.9714355469,37632.28271484375,0.3322806794153805,11.783978194942785,0.26464470788990074,0.6069469847759454,0.9998637537531944
PCo(38:0),PC,887408.9538574219,635436.2189941406,50495.42346191406,0.43195988961606996,12.632291500759447,0.44656691657673897,0.5039697957974272,0.9998637537531944
PCo(38:1),PC,834123.0269775391,601926.7499389648,46393.703125,0.4207803549676399,12.54553335182082,0.4238307895126376,0.5150317177742935,0.9998637537531944
PCo(38:3),PC,689423.0865478516,501402.9344482422,52632.82360839844,0.409527256961603,12.30566753288875,0.4015379659591167,0.5262960542772711,0.9998637537531944
PCo(38:4),PC,598316.1433105469,449566.6528320313,56174.82373046875,0.36248104891219324,12.144989684544848,0.3148069760228238,0.5747453042088511,0.9998637537531944
PCo(38:5),PC,592686.9577636719,443355.4483642578,54038.223693847656,0.3689145885673379,12.124959776059178,0.3260503186035384,0.5679941116126513,0.9998637537531944
PCo(38:6),PC,582056.95068359375,432988.03271484375,55259.40362548828,0.37694124554157726,12.101000496697038,0.3403520614374518,0.55962607585837,0.9998637537531944
PCo(40:0),PC,661552.3932800293,262505.80044555664,20060.341430664062,1.2836138351504822,11.875541917641828,3.833981394096996,0.05022349904866303,0.9998637537531944
PCo(40:1),PC,830832.1791381836,663375.5046691895,19216.101348876953,0.2748394878050065,12.55325435032204,0.18118317529038916,0.6703584040076788,0.9998637537531944
PCo(40:2),PC,839597.7322387695,336042.1649169922,19723.961364746097,1.271163826536443,12.210003079312576,3.7622226203375133,0.052422851323009556,0.9998637537531944
PCo(40:5),PC,752088.2249145508,316379.64697265625,32418.082122802734,1.199352931297459,12.108090612491507,3.36031569132604,0.06678526452804091,0.9998637537531944
PCo(40:6),PC,745074.5775756836,311635.0610961914,30571.542205810547,1.2076350895631873,12.08842099657642,3.405606614376749,0.06497522003598993,0.9998637537531944
PCo(42:0),PC,182629.07067871097,143526.791015625,73825.04528808594,0.2977042879986377,10.835432419871932,0.21251813076515852,0.6448008377936622,0.9998637537531944
PCo(42:1),PC,212722.55505371097,171175.2529296875,74520.08544921875,0.2636068511597803,11.008012962128397,0.16668977961307974,0.6830706189465487,0.9998637537531944
PCo(42:2),PC,218803.4001464844,181784.9716796875,78954.285400390625,0.21751024939948002,11.075620987433611,0.11353985143036938,0.7361495038303819,0.9998637537531944
PCo(42:3),PC,228131.81787109375,179395.58911132812,78042.64599609375,0.2968312285923824,11.088769581312034,0.21127820080117457,0.6457674027772066,0.9998637537531944
PCo(42:4),PC,227602.65698242188,180481.4079589844,75490.705078125,0.284775152754493,11.07773904905701,0.19449143191741314,0.659204434550917,0.9998637537531944
PCo(44:3),PC,13553.08088684082,20533.08155822754,8693.92060470581,-0.6492153154185748,7.636493509731925,1.0034968662039503,0.3164658454504703,0.9998637537531944
PCo(44:4),PC,24646.201873779297,20046.101333618164,10063.480743408203,0.2481501881504966,7.966180810210126,0.14768134057829177,0.700761073149694,0.9998637537531944
PCo(44:5),PC,13062.2209815979,19952.701503753666,9641.58073425293,-0.6610695657926818,7.656583380199779,1.040140322403341,0.30778883887913633,0.9998637537531944
