lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
PE (36:6),0,9.123804027573012,0,1,1,PE,43247.10302734375,45834.52325439453,42059.10290527344,42189.04330444336,44798.68325805664,43247.10302734375,45834.52325439453,42059.10290527344,42189.04330444336,44798.68325805664,45059.22332763672
PE (38:1),0,9.537245090682546,0,1,1,PE,59443.98431396485,59312.24420166016,59124.30419921875,56183.063720703125,58230.28405761719,59443.98431396485,59312.24420166016,59124.30419921875,56183.063720703125,58230.28405761719,56904.723876953125
PE (38:2),0,9.250898190645518,0,1,1,PE,45628.383056640625,51920.44342041016,46348.343017578125,50026.96374511719,45560.04309082031,45628.383056640625,51920.44342041016,46348.343017578125,50026.96374511719,45560.04309082031,46728.78326416016
PE (38:3),0,9.489514716823084,6.912159733474255e-11,0.999993366435682,1,PE,60123.36358642578,61951.583984375,64805.324768066406,43971.70306396485,59911.88439941406,60123.36358642578,61951.583984375,64805.324768066406,43971.70306396485,59911.88439941406,41483.363037109375
PE (38:4),0,11.052890668061506,0,1,1,PE,204145.89587402344,206024.89721679688,253955.27520751953,62964.964599609375,178099.03649902344,204145.89587402344,206024.89721679688,253955.27520751953,62964.964599609375,178099.03649902344,47202.28317260742
PE (38:5),0,10.355366561403114,0,1,1,PE,104490.7471923828,132500.02856445312,149222.26788330078,53598.483642578125,108634.26788330078,104490.7471923828,132500.02856445312,149222.26788330078,53598.483642578125,108634.26788330078,46013.94354248047
PE (38:6),0,10.869510910326381,0,1,1,PE,173607.17181396484,189754.3108520508,206569.4547729492,68352.96453857422,154337.53283691406,173607.17181396484,189754.3108520508,206569.4547729492,68352.96453857422,154337.53283691406,48064.50378417969
PE (40:2),0,9.171601199347542,0,1,1,PE,42098.00308227539,42911.70333862305,47747.94320678711,44450.78302001953,48698.22344970703,42098.00308227539,42911.70333862305,47747.94320678711,44450.78302001953,48698.22344970703,45858.08312988281
PE (40:3),0,9.296889779205483,0,1,1,PE,49631.143493652344,50346.16339111328,51287.4033203125,48939.08349609375,48036.502990722656,49631.143493652344,50346.16339111328,51287.4033203125,48939.08349609375,48036.502990722656,46701.603271484375
PE (40:4),0,9.49783152495451,0,1,1,PE,58470.02392578125,58793.74420166016,58856.26428222656,55456.88446044922,55681.10418701172,58470.02392578125,58793.74420166016,58856.26428222656,55456.88446044922,55681.10418701172,50133.38330078125
PE (40:5),0,9.349748799113446,0,1,1,PE,52829.143798828125,53588.32415771485,52318.26348876953,50708.32336425781,50201.84338378906,52829.143798828125,53588.32415771485,52318.26348876953,50708.32336425781,50201.84338378906,44370.64306640625
PE (42:0),0,8.851410886381338,0,1,1,PE,38858.822509765625,37468.96240234375,35766.68273925781,35305.04266357422,33659.20227050781,38858.822509765625,37468.96240234375,35766.68273925781,35305.04266357422,33659.20227050781,36550.3625793457
PE (42:1),0,8.917370770555555,0,1,1,PE,37232.20251464844,36455.922424316406,38257.12265014648,38488.942443847656,38693.42282104492,37232.20251464844,36455.922424316406,38257.12265014648,38488.942443847656,38693.42282104492,38797.642822265625
PE (42:2),0,9.166759996502307,0,1,1,PE,45175.8232421875,42234.342864990234,46139.983306884766,45743.72314453125,46689.463439941406,45175.8232421875,42234.342864990234,46139.983306884766,45743.72314453125,46689.463439941406,43919.78308105469
PE (42:3),0,9.156876371788037,3.9108272176235914e-11,0.9999950103006774,1,PE,45380.00323486328,43291.802978515625,43609.58312988281,44720.58316040039,46939.42364501953,45380.00323486328,43291.802978515625,43609.58312988281,44720.58316040039,46939.42364501953,44453.62322998047
PE (42:4),0,8.851115477129719,0,1,1,PE,35428.48263549805,36558.62255859375,35568.92269897461,35551.162506103516,36855.08233642578,35428.48263549805,36558.62255859375,35568.92269897461,35551.162506103516,36855.08233642578,38401.00289916992
PE (42:5),0,8.756849056894437,0,1,1,PE,31695.142303466797,35092.14254760742,35267.28259277344,33881.98260498047,33832.782318115234,31695.142303466797,35092.14254760742,35267.28259277344,33881.98260498047,33832.782318115234,33907.40252685547
PE (42:6),0,8.914395708295594,0,1,1,PE,38973.48263549805,36305.96267700195,39508.08288574219,38753.182556152344,35919.802734375,38973.48263549805,36305.96267700195,39508.08288574219,38753.182556152344,35919.802734375,37506.28234863281
PE (44:0),0,8.437976590236072,0,1,1,PE,27912.961910247803,27546.981903076172,28940.88199996948,27799.321990966797,24205.58172607422,27912.961910247803,27546.981903076172,28940.88199996948,27799.321990966797,24205.58172607422,26666.30163192749
PE (44:1),0,9.279484199639572,0,1,1,PE,46616.543212890625,47234.963638305664,50413.9436340332,48005.86325836182,50932.10372924805,46616.543212890625,47234.963638305664,50413.9436340332,48005.86325836182,50932.10372924805,49854.70344543457
PE (44:10),0,9.705304100978916,0,1,1,PE,65739.96533203125,59967.84423828125,66639.94482421875,67628.66436767578,65771.20495605469,65739.96533203125,59967.84423828125,66639.94482421875,67628.66436767578,65771.20495605469,68389.30505371094
PE (44:12),0,8.730329462493275,0,1,1,PE,31868.782287597656,34393.602630615234,35243.642578125,33865.50241088867,31909.222198486328,31868.782287597656,34393.602630615234,35243.642578125,33865.50241088867,31909.222198486328,32190.222229003903
PE (44:2),0,9.6880006517447,0,1,1,PE,61912.12405395508,59422.60418701172,67708.60498046875,65267.90399169922,67860.86465454102,61912.12405395508,59422.60418701172,67708.60498046875,65267.90399169922,67860.86465454102,67209.52471923828
PE (44:3),0,9.382601018394048,0,1,1,PE,49315.9436340332,46906.28308105469,57226.324615478516,63419.324310302734,45673.92346191406,49315.9436340332,46906.28308105469,57226.324615478516,63419.324310302734,45673.92346191406,50561.123138427734
PE (44:4),0,9.545928684073418,0,1,1,PE,50146.80279541016,47931.36334228515,60523.984954833984,93907.00622558594,46977.76336669922,50146.80279541016,47931.36334228515,60523.984954833984,93907.00622558594,46977.76336669922,44281.36325073242
PE (44:5),0,8.66764811782303,0,1,1,PE,30535.562408447266,32588.982330322266,32632.80239868164,32448.10235595703,30832.962188720703,30535.562408447266,32588.982330322266,32632.80239868164,32448.10235595703,30832.962188720703,32833.6423034668
PE (44:6),0,8.655645069199588,0,1,1,PE,32647.24237060547,30575.482147216797,31005.322387695312,31951.362243652344,30617.982299804688,32647.24237060547,30575.482147216797,31005.322387695312,31951.362243652344,30617.982299804688,34128.662109375
PE (46:1),0,8.887659527790134,0,1,1,PE,35380.18267059326,39474.622886657715,44413.96335601807,30840.10210418701,38500.62298965454,35380.18267059326,39474.622886657715,44413.96335601807,30840.10210418701,38500.62298965454,32941.242279052734
PE (52:4),0,8.062265577093573,0,1,1,PE,21078.361434936523,22572.12142944336,21144.52147293091,21208.30145263672,19646.9013671875,21078.361434936523,22572.12142944336,21144.52147293091,21208.30145263672,19646.9013671875,19509.64144897461
PEo (18:0),0,8.75649695302404,0,1,1,PE,35290.98260498047,36136.88269042969,32969.082458496094,33741.44256591797,32229.482147216797,35290.98260498047,36136.88269042969,32969.082458496094,33741.44256591797,32229.482147216797,32571.58218383789
PEo (18:1),0,8.408181415475003,0,1,1,PE,28338.12191772461,28806.942138671875,26368.301879882812,25871.341857910156,24120.841827392574,28338.12191772461,28806.942138671875,26368.301879882812,25871.341857910156,24120.841827392574,26312.30184936523
PEo (20:0),0,8.715675780252138,0,1,1,PE,33077.5422668457,32193.102325439453,32186.882385253903,36449.14270019531,32243.00256347656,33077.5422668457,32193.102325439453,32186.882385253903,36449.14270019531,32243.00256347656,30272.94219970703
PEo (28:0),0,8.478521189225244,0,1,1,PE,30336.68231201172,30266.54208374023,26587.60191345215,26116.3818359375,26409.46192932129,30336.68231201172,30266.54208374023,26587.60191345215,26116.3818359375,26409.46192932129,28446.14196777344
PEo (30:0),0,9.053202002599885,0,1,1,PE,42885.42288208008,44597.783294677734,44289.063049316406,38246.582763671875,43681.363189697266,42885.42288208008,44597.783294677734,44289.063049316406,38246.582763671875,43681.363189697266,32123.242095947266
PEo (32:1),0,9.178098701180893,0,1,1,PE,43930.5029296875,49693.003479003906,44664.76321411133,43211.4033203125,45883.20330810547,43930.5029296875,49693.003479003906,44664.76321411133,43211.4033203125,45883.20330810547,45338.02307128906
PEo (32:5),0,9.108802413476763,0,1,1,PE,48239.64318847656,40483.862884521484,44594.16354370117,43689.482971191406,40534.282775878906,48239.64318847656,40483.862884521484,44594.16354370117,43689.482971191406,40534.282775878906,41462.64294433594
PEo (34:0),0,9.444958929177144,0,1,1,PE,55986.0041809082,51983.6838684082,54173.30450439453,64334.52459716797,49341.64376831055,55986.0041809082,51983.6838684082,54173.30450439453,64334.52459716797,49341.64376831055,49333.063415527344
PEo (34:1),0,10.124189273633185,0,1,1,PE,77681.08557128906,76009.62503051758,86927.56463623047,127100.20922851562,71045.60446166992,77681.08557128906,76009.62503051758,86927.56463623047,127100.20922851562,71045.60446166992,82720.26608276367
PEo (34:2),0,9.05332554801895,0,1,1,PE,42742.602966308594,43032.12301635742,40039.7229309082,41251.48303222656,41169.60299682617,42742.602966308594,43032.12301635742,40039.7229309082,41251.48303222656,41169.60299682617,41885.28308105469
PEo (34:3),0,8.760905306234607,0,1,1,PE,34257.642486572266,33650.28225708008,33766.56253051758,34732.24270629883,33045.922271728516,34257.642486572266,33650.28225708008,33766.56253051758,34732.24270629883,33045.922271728516,35265.842529296875
PEo (34:4),0,8.681703557171875,0,1,1,PE,32719.94247436523,32995.60241699219,30466.382049560547,31762.342071533203,33024.86242675781,32719.94247436523,32995.60241699219,30466.382049560547,31762.342071533203,33024.86242675781,32256.542236328125
PEo (36:0),0,9.172457292897663,0,1,1,PE,49565.303649902344,47215.04333496094,45283.143310546875,44983.243103027344,41607.20294189453,49565.303649902344,47215.04333496094,45283.143310546875,44983.243103027344,41607.20294189453,41021.202880859375
PEo (36:1),0,9.205011374547672,0,1,1,PE,48772.94348144531,45410.04315185547,45314.56329345703,44469.00323486328,47019.50344848633,48772.94348144531,45410.04315185547,45314.56329345703,44469.00323486328,47019.50344848633,47210.50323486328
PEo (36:2),0,9.081915295449717,0,1,1,PE,44600.88327026367,43220.1828918457,42664.36315917969,43486.26318359375,39371.08267211914,44600.88327026367,43220.1828918457,42664.36315917969,43486.26318359375,39371.08267211914,41047.542541503906
PEo (36:3),0,8.844070201146502,0,1,1,PE,34366.66241455078,37260.04263305664,37493.38265991211,33692.56231689453,38469.18273925781,34366.66241455078,37260.04263305664,37493.38265991211,33692.56231689453,38469.18273925781,34366.0221862793
PEo (36:4),0,8.784521258957625,0,1,1,PE,35204.76239013672,33586.06234741211,34440.26235961914,35738.882415771484,34534.002532958984,35204.76239013672,33586.06234741211,34440.26235961914,35738.882415771484,34534.002532958984,33412.66226196289
PEo (36:5),0,9.123888386775846,0,1,1,PE,42777.36297607422,42532.18295288086,43539.02310180664,44392.8232421875,45785.36334228515,42777.36297607422,42532.18295288086,43539.02310180664,44392.8232421875,45785.36334228515,43214.74313354492
PEo (38:0),0,9.200203284950211,0,1,1,PE,47298.743591308594,47138.90344238281,48477.782958984375,44069.86297607422,45629.22332763672,47298.743591308594,47138.90344238281,48477.782958984375,44069.86297607422,45629.22332763672,42944.24285888672
PEo (38:1),0,9.536555468801314,0,1,1,PE,56602.34381103515,59682.96435546875,57577.223876953125,61498.68444824219,55469.68347167969,56602.34381103515,59682.96435546875,57577.223876953125,61498.68444824219,55469.68347167969,58946.46398925781
PEo (38:2),0,9.368641365346319,0,1,1,PE,51989.24395751953,53126.46374511719,51265.06408691406,52092.063415527344,49886.78369140625,51989.24395751953,53126.46374511719,51265.06408691406,52092.063415527344,49886.78369140625,53618.803955078125
PEo (38:3),0,9.021357188676323,0,1,1,PE,42055.502838134766,39845.1628112793,41787.28286743164,41450.743103027344,39878.86282348633,42055.502838134766,39845.1628112793,41787.28286743164,41450.743103027344,39878.86282348633,38503.82266235352
PEo (38:4),0,9.20065932391226,0,1,1,PE,45160.343322753906,44871.06298828125,45919.16345214844,46459.303161621094,48944.183349609375,45160.343322753906,44871.06298828125,45919.16345214844,46459.303161621094,48944.183349609375,44915.38327026367
PEo (38:5),0,9.326341056380516,0,1,1,PE,49498.16357421875,50226.78359985352,50643.00402832031,51145.84338378906,50644.08319091797,49498.16357421875,50226.78359985352,50643.00402832031,51145.84338378906,50644.08319091797,49616.763427734375
PEo (38:6),0,9.007892407533573,0,1,1,PE,40770.92272949219,39644.94287109375,38835.16259765625,40726.80313110352,41393.96319580078,40770.92272949219,39644.94287109375,38835.16259765625,40726.80313110352,41393.96319580078,41192.20324707031
PEo (40:0),0,9.753621586508608,0,1,1,PE,68087.60412597656,83122.486083984375,82688.60528564453,50375.90377807617,66845.68548583984,68087.60412597656,83122.486083984375,82688.60528564453,50375.90377807617,66845.68548583984,47219.28338623047
PEo (40:2),0,9.442956105017833,0,1,1,PE,55978.50396728515,54818.703857421875,56013.02374267578,52888.023681640625,53629.323638916016,55978.50396728515,54818.703857421875,56013.02374267578,52888.023681640625,53629.323638916016,54228.10400390625
PEo (40:3),0,9.202485193082822,0,1,1,PE,46022.10321044922,47293.5634765625,46537.84326171875,45488.16326904297,45966.40319824219,46022.10321044922,47293.5634765625,46537.84326171875,45488.16326904297,45966.40319824219,45897.56335449219
PEo (40:4),0,9.138032523938294,0,1,1,PE,44839.74313354492,44712.243103027344,44810.7431640625,41112.682861328125,45867.76336669922,44839.74313354492,44712.243103027344,44810.7431640625,41112.682861328125,45867.76336669922,43754.20300292969
PEo (40:5),0,9.437227161134624,0,1,1,PE,52418.42303466797,51614.803955078125,54134.704040527344,63034.144104003906,51755.52404785156,52418.42303466797,51614.803955078125,54134.704040527344,63034.144104003906,51755.52404785156,51714.92321777344
PEo (40:6),0,9.662416022922985,0,1,1,PE,60703.72454833984,58735.76431274414,62352.763916015625,78650.32568359375,58961.104248046875,60703.72454833984,58735.76431274414,62352.763916015625,78650.32568359375,58961.104248046875,59363.22430419922
PEo (42:0),0,8.915755750723823,0,1,1,PE,39464.602783203125,37566.382720947266,38891.98278808594,37840.122802734375,34232.22247314453,39464.602783203125,37566.382720947266,38891.98278808594,37840.122802734375,34232.22247314453,40741.78271484375
PEo (42:2),0,8.99647918480644,0,1,1,PE,39548.62292480469,41401.92288208008,39652.982666015625,39242.8630065918,40066.862731933594,39548.62292480469,41401.92288208008,39652.982666015625,39242.8630065918,40066.862731933594,40912.42297363281
PEo (42:4),0,8.947261364047298,0,1,1,PE,38505.00280761719,38841.582458496094,39385.80258178711,39045.22262573242,37601.20245361328,38505.00280761719,38841.582458496094,39385.80258178711,39045.22262573242,37601.20245361328,39213.482849121094
PEo (42:6),0,9.116182904768385,0,1,1,PE,44416.862854003906,45344.002990722656,41712.763122558594,44168.28308105469,43052.32287597656,44416.862854003906,45344.002990722656,41712.763122558594,44168.28308105469,43052.32287597656,41442.0426940918
PEp (16:0),0,8.67341797294,0,1,1,PE,31451.20233154297,32300.30209350586,31736.482421875,31510.54225158691,33181.94250488281,31451.20233154297,32300.30209350586,31736.482421875,31510.54225158691,33181.94250488281,31926.921966552734
PEp (20:0),0,8.535717341379202,0,1,1,PE,28982.042053222656,29729.82196044922,29388.141876220703,28153.20213317871,29693.66229248047,28982.042053222656,29729.82196044922,29388.141876220703,28153.20213317871,29693.66229248047,28468.921905517574
PEp (28:0),0,8.417008619313272,0,1,1,PE,27139.781951904297,26990.76206970215,26616.001846313477,25697.64175415039,27713.242095947266,27139.781951904297,26990.76206970215,26616.001846313477,25697.64175415039,27713.242095947266,26663.941772460938
PEp (30:0),0,8.449653951004148,0,1,1,PE,26679.86183166504,27368.202087402344,27556.36221313477,28445.1220703125,26804.48193359375,26679.86183166504,27368.202087402344,27556.36221313477,28445.1220703125,26804.48193359375,27885.381713867188
PEp (30:1),0,8.572635513313472,0,1,1,PE,30034.742218017574,29205.38217163086,30389.142059326172,30081.482177734375,29265.60189819336,30034.742218017574,29205.38217163086,30389.142059326172,30081.482177734375,29265.60189819336,30543.942169189453
PEp (32:1),0,8.571955224591585,0,1,1,PE,30333.38220214844,30787.44201660156,27758.642120361328,32142.502227783203,28373.24220275879,30333.38220214844,30787.44201660156,27758.642120361328,32142.502227783203,28373.24220275879,29309.761947631836
PEp (34:4),0,8.751096014060376,0,1,1,PE,33154.922424316406,33940.30224609375,32261.24217224121,33478.842376708984,36460.98260498047,33154.922424316406,33940.30224609375,32261.24217224121,33478.842376708984,36460.98260498047,33047.98245239258
PEp (36:5),0,9.061939471660976,0,1,1,PE,42566.242919921875,43191.76290893555,42250.06253051758,41671.48306274414,40269.98272705078,42566.242919921875,43191.76290893555,42250.06253051758,41671.48306274414,40269.98272705078,41441.28305053711
PEp (42:0),0,8.940618003678745,0,1,1,PE,37690.102600097656,41274.64288330078,38004.482849121094,40163.302734375,34972.24240112305,37690.102600097656,41274.64288330078,38004.482849121094,40163.302734375,34972.24240112305,39723.14291381836
PEp (42:4),0,8.90788567415639,0,1,1,PE,38596.58279418945,37882.8229675293,38008.68264770508,37418.982666015625,36340.14254760742,38596.58279418945,37882.8229675293,38008.68264770508,37418.982666015625,36340.14254760742,38036.14270019531
PI (24:0),0,10.012873381052222,0,1,1,PI,78238.445068359375,90356.206298828125,81773.525634765625,78046.00537109375,79416.56591796875,78238.445068359375,90356.206298828125,81773.525634765625,78046.00537109375,79416.56591796875,76827.46533203125
PI (24:0)_2,0,9.990243660069256,0,1,1,PI,79789.385498046875,77963.045654296875,77281.60498046875,81971.285888671875,82839.8857421875,79789.385498046875,77963.045654296875,77281.60498046875,81971.285888671875,82839.8857421875,77534.80517578125
PI (26:0),0,9.564315535076448,0,1,1,PI,60502.70446777344,60454.504150390625,55756.624267578125,58807.824462890625,61151.02380371094,60502.70446777344,60454.504150390625,55756.624267578125,58807.824462890625,61151.02380371094,59617.04406738281
PI (26:0)_2,0,9.530794959258717,0,1,1,PI,57483.32385253906,58738.38415527344,56779.64440917969,60539.704345703125,56265.44396972656,57483.32385253906,58738.38415527344,56779.64440917969,60539.704345703125,56265.44396972656,58404.743896484375
PI (26:1),0,8.381443743979041,0,1,1,PI,26150.161865234375,28279.881958007812,25272.20178222656,26487.042114257812,24616.641662597656,26150.161865234375,28279.881958007812,25272.20178222656,26487.042114257812,24616.641662597656,26145.58203125
PI (26:1)_2,0,8.299286623342207,0,1,1,PI,24173.841552734375,25432.261779785156,25913.341918945312,22912.301513671875,25181.48181152344,24173.841552734375,25432.261779785156,25913.341918945312,22912.301513671875,25181.48181152344,24841.50177001953
PI (28:0),0,9.082798000695343,0,1,1,PI,41452.44299316406,44295.22326660156,42615.502685546875,41899.78308105469,42285.703125,41452.44299316406,44295.22326660156,42615.502685546875,41899.78308105469,42285.703125,42901.5830078125
PI (28:0)_2,0,9.032940123823442,0,1,1,PI,39718.10290527344,40524.282958984375,39955.34265136719,43165.5029296875,41904.302978515625,39718.10290527344,40524.282958984375,39955.34265136719,43165.5029296875,41904.302978515625,41148.7626953125
PI (28:1),0,9.120859739599071,0,1,1,PI,44133.283203125,42212.7431640625,43901.802978515625,42181.102783203125,46890.44323730469,44133.283203125,42212.7431640625,43901.802978515625,42181.102783203125,46890.44323730469,41855.64270019531
PI (28:1)_2,0,9.125934157015912,0,1,1,PI,43267.58288574219,45504.08337402344,42543.46325683594,41857.58288574219,47571.682861328125,43267.58288574219,45504.08337402344,42543.46325683594,41857.58288574219,47571.682861328125,40781.98303222656
PI (28:2),0,6.893656853146722,0,1,1,PI,8511.700653076172,10869.000747680664,8904.24055480957,8373.840576171875,9510.340576171877,8511.700653076172,10869.000747680664,8904.24055480957,8373.840576171875,9510.340576171877,10278.360702514648
PI (28:2)_2,0,6.862483564873221,0,1,1,PI,8645.280624389648,9971.6806640625,9016.560745239258,8948.120613098145,9312.480682373049,8645.280624389648,9971.6806640625,9016.560745239258,8948.120613098145,9312.480682373049,8661.620613098145
PI (30:0),0,9.585005886410611,0,1,1,PI,58611.92346191406,58078.9443359375,62924.56408691406,63506.86437988281,58639.883544921875,58611.92346191406,58078.9443359375,62924.56408691406,63506.86437988281,58639.883544921875,59210.764404296875
PI (30:0)_2,0,9.562089897682736,0,1,1,PI,58233.24401855469,56050.563720703125,60782.924072265625,61909.584716796875,61802.42443847656,58233.24401855469,56050.563720703125,60782.924072265625,61909.584716796875,61802.42443847656,54731.984130859375
PI (30:1),0,8.249950439710307,0,1,1,PI,24624.08184814453,21478.18148803711,25764.781799316406,23759.021575927734,24247.481872558594,24624.08184814453,21478.18148803711,25764.781799316406,23759.021575927734,24247.481872558594,23050.3818359375
PI (30:1)_2,0,8.249208541348201,0,1,1,PI,24242.721435546875,23497.881591796875,25053.341857910156,23206.681518554688,23641.401763916016,24242.721435546875,23497.881591796875,25053.341857910156,23206.681518554688,23641.401763916016,23428.72204589844
PI (30:2),0,7.760521520551567,0,1,1,PI,16592.2412109375,16162.841247558594,17201.641357421875,18545.361206054688,16669.96127319336,16592.2412109375,16162.841247558594,17201.641357421875,18545.361206054688,16669.96127319336,16650.521270751953
PI (30:2)_2,0,7.704574831937615,0,1,1,PI,15613.981033325195,15221.201110839844,18660.401153564453,17532.54135131836,15901.90103149414,15613.981033325195,15221.201110839844,18660.401153564453,17532.54135131836,15901.90103149414,14333.14093017578
PI (30:4),0,6.712200323755524,0,1,1,PI,7881.300476074219,8783.24055480957,7809.020553588867,7066.700523376465,9387.96063232422,7881.300476074219,8783.24055480957,7809.020553588867,7066.700523376465,9387.96063232422,8617.320594787598
PI (30:4)_2,0,6.835885833749052,0,1,1,PI,8812.580612182617,9479.960723876951,7525.120529174805,8927.640625,9665.220672607422,8812.580612182617,9479.960723876951,7525.120529174805,8927.640625,9665.220672607422,9568.660720825195
PI (32:1),0,9.890265635351813,0,1,1,PI,66623.84387207031,90787.16784667967,136103.78771972656,41326.682861328125,58078.64453125,66623.84387207031,90787.16784667967,136103.78771972656,41326.682861328125,58078.64453125,44211.663330078125
PI (32:1)_2,0,9.804685952622133,0,1,1,PI,67057.46484375,82733.52648925781,126613.8680419922,40014.80285644531,55200.72424316406,67057.46484375,82733.52648925781,126613.8680419922,40014.80285644531,55200.72424316406,38805.22302246094
PI (32:2),0,8.937684883086684,0,1,1,PI,37645.86315917969,40567.763244628906,55546.2431640625,29268.901977539062,36328.10266113281,37645.86315917969,40567.763244628906,55546.2431640625,29268.901977539062,36328.10266113281,27486.36193847656
PI (32:2)_2,0,8.958307050268997,0,1,1,PI,39297.94274902344,43832.98327636719,59060.60510253906,24960.381774902344,35642.222900390625,39297.94274902344,43832.98327636719,59060.60510253906,24960.381774902344,35642.222900390625,27518.461791992188
PI (32:3),0,7.009677815102488,0,1,1,PI,8617.060562133789,11026.500793457031,10390.58073425293,11210.100799560549,10735.10075378418,8617.060562133789,11026.500793457031,10390.58073425293,11210.100799560549,10735.10075378418,7347.340469360352
PI (32:3)_2,0,7.013439450537919,0,1,1,PI,10091.680725097656,10278.040771484377,12117.760795593262,9021.2806396484375,10257.56069946289,10091.680725097656,10278.040771484377,12117.760795593262,9021.2806396484375,10257.56069946289,8312.400581359863
PI (32:4),0,6.744924857005923,0,1,1,PI,8268.420516967773,8718.780544281006,8777.62060546875,7540.540542602539,9205.080703735352,8268.420516967773,8718.780544281006,8777.62060546875,7540.540542602539,9205.080703735352,7648.000549316406
PI (32:4)_2,0,6.657708971937325,0,1,1,PI,8341.880592346191,8402.220642089844,7932.240585327148,7278.060539245605,8037.680557250977,8341.880592346191,8402.220642089844,7932.240585327148,7278.060539245605,8037.680557250977,7224.300537109375
PI (34:0),0,10.381914812960051,0,1,1,PI,100169.8663330078,119068.46862792967,159210.8341064453,72717.78527832031,98783.76696777344,100169.8663330078,119068.46862792967,159210.8341064453,72717.78527832031,98783.76696777344,62286.44421386719
PI (34:0)_2,0,10.314888300820114,0,1,1,PI,95410.7471923828,109794.84814453124,155759.9951171875,75752.40576171875,87975.78601074219,95410.7471923828,109794.84814453124,155759.9951171875,75752.40576171875,87975.78601074219,59894.50427246094
PI (34:3),0,10.48685759152451,0,1,1,PI,115201.6677093506,171588.2110748291,224094.44732666016,19830.58171081543,95762.6662750244,115201.6677093506,171588.2110748291,224094.44732666016,19830.58171081543,95762.6662750244,11609.360900878906
PI (34:3)_2,0,10.411052272419592,0,1,1,PI,106601.66702270508,147846.1713104248,229906.47053527832,17738.9813079834,93474.02613830566,106601.66702270508,147846.1713104248,229906.47053527832,17738.9813079834,93474.02613830566,9799.720748901367
PI (34:4),0,7.605589227726064,0,1,1,PI,14175.461013793943,14581.341094970703,20604.16130065918,11174.940826416016,16788.201202392578,14175.461013793943,14581.341094970703,20604.16130065918,11174.940826416016,16788.201202392578,14200.980926513672
PI (34:4)_2,0,7.547286762695565,0,1,1,PI,12942.0009765625,14655.940963745115,17683.581161499023,9310.920669555664,18096.501205444336,12942.0009765625,14655.940963745115,17683.581161499023,9310.920669555664,18096.501205444336,16499.540893554688
PI (34:5),0,7.0698747682158585,0,1,1,PI,10304.440689086914,8191.980529785156,11852.400833129885,9585.760696411133,12041.720947265623,10304.440689086914,8191.980529785156,11852.400833129885,9585.760696411133,12041.720947265623,11937.08090209961
PI (34:5)_2,0,7.0930048195248,0,1,1,PI,10579.960815429688,11986.161026000977,9264.040664672852,9366.920623779297,11876.440826416016,10579.960815429688,11986.161026000977,9264.040664672852,9366.920623779297,11876.440826416016,11575.040832519531
PI (34:6),0,7.724265943490547,0,1,1,PI,16989.08135986328,16441.181182861328,16789.561248779297,15856.741180419922,16743.781311035156,16989.08135986328,16441.181182861328,16789.561248779297,15856.741180419922,16743.781311035156,16858.621002197266
PI (34:6)_2,0,7.758624227408618,0,1,1,PI,17564.68130493164,17086.14126586914,15797.361206054688,16870.68133544922,17983.801177978516,17564.68130493164,17086.14126586914,15797.361206054688,16870.68133544922,17983.801177978516,16168.60107421875
PI (36:0),0,9.012132426405673,0,1,1,PI,39367.1435546875,47696.36334228515,59452.24377441406,25626.881896972656,39182.70281982422,39367.1435546875,47696.36334228515,59452.24377441406,25626.881896972656,39182.70281982422,26903.841857910156
PI (36:0)_2,0,8.91617860058255,0,1,1,PI,36781.30224609375,44293.40295410156,54329.68341064453,25556.16162109375,36768.90222167969,36781.30224609375,44293.40295410156,54329.68341064453,25556.16162109375,36768.90222167969,24925.021850585938
PI (36:1),0,11.841395678490052,0,1,1,PI,175940.4327392578,472436.0231933594,690620.6750488281,44362.10314941406,227982.9351806641,175940.4327392578,472436.0231933594,690620.6750488281,44362.10314941406,227982.9351806641,24821.521697998047
PI (36:1)_2,0,11.77286692981358,0,1,1,PI,167956.39190673828,449395.8217163086,652245.837097168,44326.00280761719,221605.16918945312,167956.39190673828,449395.8217163086,652245.837097168,44326.00280761719,221605.16918945312,24826.161743164062
PI (36:2),0,14.816444233280663,0,1,1,PI,1084970.2041015625,3922840.4086914062,5829154.800048828,237335.97369384769,1709628.7700805664,1084970.2041015625,3922840.4086914062,5829154.800048828,237335.97369384769,1709628.7700805664,33427.06219482422
PI (36:2)_2,0,14.768127322810882,0,1,1,PI,1038643.572265625,3787828.7811279297,5641016.251342773,218998.2958984375,1676662.8424072266,1038643.572265625,3787828.7811279297,5641016.251342773,218998.2958984375,1676662.8424072266,32130.542419433594
PI (36:4),0,12.999653635083089,0,1,1,PI,751446.2164001465,384700.76596069336,1017975.4953308104,121349.4871673584,1295144.963256836,751446.2164001465,384700.76596069336,1017975.4953308104,121349.4871673584,1295144.963256836,10845.540756225586
