lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,-0.4372662731466108,7.069542538082389,1.6728793666093225,0.19587331051034793,0.4915110210084703,CAR,463026.0104866028,467863.9913749695,522509.9176025391,458643.7720413208,471451.652633667,476328.9743003845,453548.6125717163,451886.07188797,506228.97620010376,465406.6515045166,458971.1331214905,469518.1555328369,559594.85887146
DG(34:2)_C18:2,-0.4370976010000401,4.718723305913127,1.671503903671237,0.19605722001022544,0.4915902478422669,DAG,86327.84589767456,89002.54628372192,94678.24620437622,95865.80681610107,91788.38621520996,87703.30609893799,88326.48634719849,88356.5664100647,87677.82571411133,89981.34623336792,90528.44631195068,91686.06657028198,124230.28894042967
CAR(22:0),-0.43677081636393444,5.934894446879459,1.6690798599647683,0.19638182496155787,0.4916401467423951,CAR,217366.69368743896,213810.9952697754,233769.3362197876,207493.0552597046,213845.4559326172,225604.91527938843,209507.5941467285,208874.9756011963,230060.87617874143,214503.79622650144,214124.13687896729,212991.15462493896,246921.7578163147
DG(42:2)_C18:1,-0.4367920488353011,3.865777787790978,1.6690971116133824,0.19637951256119218,0.4916401467423951,DAG,54745.38408660889,56516.7437210083,52192.58378601074,53619.32390213013,50471.3034286499,49989.08364868164,51216.42366790772,54482.163791656494,50586.82330703735,54074.70391845703,50284.68364715576,52156.64378738403,56766.40426635742
[TG(57:8)|TG(56:1)]_FA18:2,-0.4356790764783001,7.049849977808673,1.6608067995985039,0.19749442660579802,0.49264010947949544,TAG,775501.5280151367,652311.8513793945,414430.0283203125,676454.8854980469,587977.6598510742,289051.71484375,870799.8072509766,806707.7545166016,261298.3194580078,700657.2183837891,688858.6483764648,243989.07720947263,193938.94897460935
Cer(d15:1/16:0),-0.436122164822364,2.6182502280730513,1.6637164371664994,0.19710228414073083,0.49264010947949544,Cer,19847.001388549805,20199.52147293091,22271.141536712646,22050.781490325928,21719.16147994995,21243.2615776062,20711.66142654419,18694.381340026852,21802.86159133911,22164.481693267822,22260.80139923096,19758.721378326416,28685.962020874023
Cer(d18:2/32:0),-0.43602411473283637,3.1223328549579787,1.6631222659322016,0.19718228854504602,0.49264010947949544,Cer,31387.42225265503,30102.16222000122,33060.70238113403,32169.302169799805,30508.16204071045,29582.08205795288,31399.442066192627,29600.90216827393,30555.882301330566,30699.501998901367,31163.422164916992,30450.602027893063,35888.52264404297
DG(30:3)_C18:1,-0.43565371550243254,3.8365824809152245,1.6604352907506836,0.1975445620286542,0.49264010947949544,DAG,51910.46370315552,52096.38360595703,53007.10392761231,50280.78352355957,50214.82345199585,50105.66361236572,51857.66382217407,52238.02375411987,50381.223457336426,48214.60325622559,50393.18383026123,50011.94353866577,57749.2841796875
FA(46:0),-0.4359042943030367,4.3204593632838915,1.6624161325556202,0.1972774180164057,0.49264010947949544,FA,92755.42404174805,89688.24447631836,78317.34399032593,61085.82485198975,107655.70823669434,85973.2068939209,65675.52337646484,72953.92559814453,106980.4082183838,65252.26493835449,108250.86811828612,76417.88459777832,12787.88088607788
[TG(64:9)|TG(63:2)]_FA20:4,-0.43493446291782795,4.28787039190275,1.6550508309373058,0.19827287777092828,0.4936933461163469,TAG,90585.40686035156,79695.68589782715,65650.00454711914,79522.28630065918,90772.04650878906,71668.82504272461,102074.82543945312,99080.54724121094,55133.063720703125,84119.44514465332,100397.68672180176,51904.02359008789,37963.78251647949
PS(38:5),0.4349299797744262,6.362998526091658,1.6551102403900586,0.1982648247304828,0.4936933461163469,PS,767723.07666015625,565124.41650390625,262074.7178955078,663908.3258056641,456901.8737792969,199852.09338378903,235186.57739257807,440038.7314453125,168646.09350585938,410389.50927734375,207221.25634765625,149556.57093429565,107966.0281982422
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:1,-0.43450294660493705,7.008791963506764,1.6518854100868339,0.19870251085902552,0.4939042344418052,TAG,763398.9165344238,635617.9522705078,408370.8876953125,678021.0020141602,577976.9566650391,279307.7998046875,909639.0375366212,839645.5878295898,249383.15823364255,638582.545715332,651536.9957885742,230486.11846923828,159047.0105895996
CAR(20:1),-0.43462799259598495,7.295562669585574,1.6528322512967861,0.19857388452650052,0.4939042344418052,CAR,559269.5806694031,571172.1201248169,602110.226726532,548740.7184410095,556692.4851226807,577569.9802017212,545235.2370758057,538423.6376609802,594834.1255531311,553335.9367637634,548148.9205741882,564796.5011367798,602583.583984375
CE(19:0),-0.43439745575144845,6.636975260686313,1.6510451963240484,0.1988167339757995,0.4939042344418052,CE,176187.73229599,212970.535736084,147463.9108352661,181361.65270233157,149868.31058120728,158985.77155303955,186408.3935012817,163324.53145980835,170137.6923751831,198480.47454452515,150804.35093688965,143161.34986114502,1302868.585571289
CAR,-0.4322292875900951,3.6097422624849327,1.634503430726454,0.20108129061724275,0.4948198387599632,CAR,45573.5832824707,43828.32273101807,47234.3635559082,42878.10280609131,45222.9833984375,45410.30307006836,44156.24300765991,43946.92301940918,45818.92294692993,44124.86301803589,42652.34308624268,44214.12307739258,43366.06298828125
CAR(14:2)_QUAL,-0.4320016632897809,7.776059371910221,1.632996013344382,0.20128915812600134,0.4948198387599632,CAR,767176.1962928772,789051.5732498169,802263.0186004639,774223.9913330078,761149.5116081238,808655.4323120117,753526.3537979126,772708.3506698608,800865.2715682983,783264.2549667358,744232.7703971863,758700.0524291992,898668.984375
CAR(9:0)_QUAL,-0.433544529672591,7.994664986417438,1.6446397210675054,0.19969006673657502,0.4948198387599632,CAR,950541.421497345,911685.241256714,949389.5469818116,929277.8810768127,960010.8448066711,978662.2536354064,906790.6265449524,936795.5838890076,934624.927520752,918402.779663086,946262.708984375,938777.0075454712,881181.46875
CE(14:0),-0.4333454818699358,5.620821678216141,1.6430848729312402,0.19990273623163957,0.4948198387599632,CE,169760.89140701294,170005.9320602417,153152.39072799683,166401.61209869385,154332.61129760742,162340.09182357788,160623.23153686523,157412.7711982727,160677.07124328613,169648.35147857666,157254.69122695923,153336.5913619995,268905.2390136719
DG(33:4)_C18:2,-0.43245385870599706,4.236982487335386,1.6362672420428335,0.2008383876756665,0.4948198387599632,DAG,63028.06455993652,66073.18466567993,66675.74489974976,67102.68462371826,69988.68491363525,66258.18482589722,63352.72441482544,63495.86442947388,66815.90474319458,65359.8051071167,68566.74520492554,63685.38479232788,82581.466064453125
DG(37:4)_C16:0,-0.43216142497732013,5.44696953519978,1.634160539288814,0.20112855194152723,0.4948198387599632,DAG,253027.93850708008,225269.80001831052,152661.31121826172,61218.98444747925,217173.93478393555,179985.0140991211,215687.07388305664,220262.4730224609,148868.0311279297,262877.5781860352,286934.15966796875,35441.10236740112,54616.10369873047
DG(40:5)_C18:2,-0.4337275153704682,3.2611244783871682,1.645746208979972,0.19953888503707903,0.4948198387599632,DAG,37435.802631378174,32357.84230041504,33681.7822265625,33236.00245666504,35223.262561798096,35519.88261413574,35484.02251815796,35966.68238449097,32916.84234237671,34870.46224594116,31945.122444152832,33655.40221786499,38127.762634277344
DG(44:3)_C18:2,-0.4321900459906649,3.8974268642554306,1.6342384242055914,0.20111781578132634,0.4948198387599632,DAG,52359.06393814087,51942.963581085205,51269.50370788574,51110.04372787476,52905.68351364136,54353.82395172119,52673.223777771,49280.823318481445,51898.70337295532,53618.76397323608,47838.303356170654,52332.02368927002,66056.10470581055
LPI(20:2),-0.43308854391759494,6.581295289938096,1.6411823852613452,0.20016331734586576,0.4948198387599632,PI,468241.7327270508,488012.1751594544,244197.07905578613,681493.9974975586,610133.2189331055,154314.17028427124,307064.28399658203,400330.9480400085,312183.4629211426,545935.9947509766,408906.8363037109,505054.2333068848,38564.18295288086
LPS(20:2),-0.4329502255877021,5.841103365675911,1.6401222706232943,0.20030869294183584,0.4948198387599632,PS,267590.9405822754,254937.9384765625,165912.73085021973,292311.5035209656,425298.5676307678,129815.4292602539,207885.7162475586,336505.54637146,231573.2589111328,293096.1827392578,255427.17929458615,170829.67150878906,41663.323123931885
LPS(22:4),-0.43197228257212633,4.567164279139566,1.6326853701377217,0.20133202612080314,0.4948198387599632,PS,114551.62823486328,94591.84674072266,85661.72570800781,92046.3070678711,105757.06713867188,79230.9853515625,114494.28692626952,111770.10772705078,76633.824951171875,105850.50732421876,97197.08697509766,71168.06544113159,52716.6439819336
omega-linoleoyloxy-Cer(d18:0/32:0),-0.43306739851120646,1.2015875402541965,1.6397586499849695,0.20035858552684757,0.4948198387599632,Cer,7351.320529937744,6606.540458679199,9151.940628051758,7999.180652618408,7073.5205078125,7783.360569000244,7981.800579071045,7960.340553283691,7674.640560150146,7701.620525360107,7749.980583190918,6760.020492553711,11941.180839538574
PI(37:5)|PI(O-38:5)|PI(P-38:4),0.4328130077921656,4.710709593504128,1.6390342361692092,0.20045802627646203,0.4948198387599632,PI,143420.82946777344,200959.4729309082,118884.26803588869,202765.03540039065,156477.65060424805,87381.40545654297,89191.40673828125,102235.26718139648,59361.884216308594,112444.44720458984,84699.44635009766,54869.64373779297,35006.74256896973
PS(38:4),0.4327280809726447,8.387223195112044,1.6384781888773432,0.20053439459609446,0.4948198387599632,PS,3127795.7885742188,2746537.828125,924544.6875,3207412.681152344,1902019.7890625,458341.853515625,855802.3984375,2494078.134765625,558137.681640625,2164295.1611328125,672451.6525878906,301766.08142852783,249139.5764160156
DG(41:7)|DG(40:0)_C18:2,-0.43180045630292685,6.941166718259196,1.6314049209249797,0.2015088383353539,0.49487748958005107,DAG,94713.78647613524,196684.5894584656,109339.06824111938,107046.58794021606,79515.30573654175,80085.66639328003,159448.6111946106,100015.3269958496,118396.82846832275,122555.98885726929,80351.56602096558,77699.20575714111,2085292.6167297363
CAR(16:2),-0.43155869161174,6.060569010541112,1.629632975855202,0.2017538206604116,0.49510234165106326,CAR,243046.63777923584,242045.73767089844,251063.47832870483,235517.69748687744,232855.4962463379,248387.9770622253,234065.51695632932,241021.6171951294,250200.19537734985,235195.55652236936,233346.37580871585,231382.07596588132,256414.337890625
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,-0.4311948984536085,5.0878198115201885,1.6268641469803242,0.20213733028141884,0.4954890522592049,TAG,137935.58853149414,139356.97094726562,116777.94891357422,149051.95016479492,145128.64981079102,117393.00787353516,131778.12991333008,141190.2699584961,104641.466796875,137961.9301147461,124385.42840576172,148535.5495300293,88336.40637207031
LPC(2:0),-0.4311487323288292,2.981299754145869,1.6262789571445637,0.20221849452289212,0.4954890522592049,PC,30621.22198486328,30632.02227783203,24653.601989746097,40850.74317932129,31203.48248291016,28521.682174682617,37035.14253234863,32431.58251953125,21636.64144897461,29894.042236328125,41889.58279418945,25004.861755371097,21602.38175201416
[TG(64:10)|TG(63:3)]_FA22:6,-0.4304982968856311,5.570665159001783,1.6216555882547254,0.20286109388323495,0.4966864567232164,TAG,179020.5132446289,197329.11404418945,158094.36935424805,343987.49716186523,262003.5160522461,79231.72537231445,184241.7332458496,172421.71524047852,79873.84533691406,251597.9340057373,173608.63424682617,298217.0028076172,83271.76552581787
LPG(22:2),-0.4300564991008184,4.838993076071911,1.6183087044751119,0.20332777593776644,0.4974516550046795,PG,119843.42840576172,138271.11010742188,79463.64489746094,118123.30810546876,152250.65014648438,94935.24670410156,158885.21069335938,155725.4708251953,73837.98522949219,114797.8482055664,150465.9510498047,68771.96484375,60049.50415039063
PG(29:1)|PG(O-30:1)|PG(P-30:0),-0.42959471028623086,4.779904734343295,1.6148414458593834,0.20381257718599394,0.4982599898327291,PG,114905.22827148438,112668.66784667967,91348.3862915039,107927.78802490234,134134.71032714844,100179.0473022461,126712.59057617188,131873.54833984375,83261.745849609375,116662.52856445312,117066.36853027344,89897.966552734375,62897.52410888672
CAR(22:6),-0.4294205624774021,6.286034269973567,1.6135894805447606,0.2039879649135517,0.4983112511552092,CAR,281148.3609428406,271400.38035964966,293004.68127441406,273758.1198921204,276313.58113861084,282123.80072784424,272721.3560791016,263750.7584037781,284464.18241882324,267315.89880752563,273481.63846206665,277176.38065338135,318534.2431640625
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.4291841922110038,1.702674540186054,1.6109380055389977,0.20435999755358386,0.49846539085821245,Cer,10319.58069229126,9310.360691070557,10695.040672302246,11327.580856323242,11233.940814971924,11117.86079788208,10086.120719909668,9058.640712738035,10417.320755004885,10587.82064819336,11846.340900421144,10602.200736999512,18195.26148223877
Cer(d18:2/14:0),-0.4292229826818202,2.4081341135421392,1.611636803172658,0.20426187058586265,0.49846539085821245,Cer,20151.64151000977,18102.30140686035,18486.48137664795,20601.20156478882,19905.46143722534,18133.361240386963,18028.501373291016,19977.24148178101,17447.60117340088,19577.501426696777,18119.421222686768,19684.30132675171,21388.84144592285
PE(44:0),-0.4289257356332557,4.866282299028519,1.6098348846317094,0.20451501378468884,0.49846672921691154,PE,99521.26695251463,90304.76770019533,132182.62879180908,89197.86650848389,139588.49020004272,138039.94870376587,100559.6867980957,102206.04726028442,145494.33093643188,81619.1657371521,94334.80632781982,130405.96881484984,62494.96408843994
Cer(d18:1/17:0),-0.428589320157973,3.1743505929932154,1.6070984853596002,0.2049001457000074,0.4990285057916406,Cer,30776.222339630127,30098.58229827881,32542.60229873657,33663.64241409302,33055.942348480225,30234.462242126465,30431.22215652466,29902.542266845703,30445.902030944824,31343.78245162964,32074.382495880127,31700.0220413208,40616.56295776367
CAR(6:1)_QUAL,-0.42821415647130207,6.138812327087723,1.6045661373455005,0.2052573209868596,0.4995213988119124,CAR,258833.47784423828,248297.29805374143,264448.65954589844,259562.4990234375,258210.55810546875,268655.61853027344,246605.25715637207,255627.21656036377,257349.4976844788,250735.81719970703,251040.4973335266,261252.91762161252,254430.89892578125
[TG(49:8)|TG(48:1)]_FA16:1,0.42763814157465496,9.246849300701987,1.6003017899420238,0.20586044794451847,0.5006116544965795,TAG,4486323.98828125,5154934.4541015625,2848822.361328125,4688535.1728515625,1964159.5869140625,2579811.4345703125,3230729.671875,2120923.8076171875,855192.01171875,2045931.1337890625,3250222.1953125,1108781.3505859375,319523.64306640625
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:5,-0.42738093074988154,4.9027935780393355,1.598313587227494,0.2061423638147961,0.5009197349626107,TAG,144580.89018249512,133194.41018676758,90922.7670288086,188177.37591552731,135200.52899169922,76588.5451965332,159241.2508544922,166630.41278076172,65032.24453735352,137473.6893310547,131156.34899902344,109779.787109375,45543.3429107666
DG(40:10)|DG(39:3)_C18:1,-0.42721169888013,3.216755769162406,1.5968322413045914,0.20635270663448524,0.5010535623096192,DAG,36051.72263336182,34234.062549591064,32297.522289276123,32332.54217529297,30970.34220123291,31589.122203826904,34544.82247543335,32097.08238220215,31747.02198410034,31570.38218688965,30911.122024536133,32142.142337799072,40660.7428894043
[TG(63:11)|TG(62:4)]_FA22:6,-0.42647304496611194,5.069016145085326,1.5915619816655635,0.20710311211192217,0.502148858281821,TAG,164947.1524658203,144876.9914855957,98071.9071044922,201607.33499145508,152251.51162719727,90114.14633178712,182552.1739807129,183775.5321044922,73236.52444458008,159372.6915588379,136119.3892211914,119067.76919555664,58566.543853759766
DG(44:4)_C18:1,-0.4264814311406529,3.6411620481832294,1.5914786169781685,0.20711500786275294,0.502148858281821,DAG,45501.56324768066,47287.10364532471,43422.96326065064,45587.30325317383,42063.42293167114,48780.823123931885,45438.18312454224,44661.34327316284,42931.32307815552,47739.16339492798,40276.28284835816,46230.72339630127,47810.92339706421
