lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA14:0,0.07226299781053273,3.8909963729307835,0.030282205043544508,0.8618514499644517,0.9998513804189655,TAG,47615.32325744629,39660.36293029785,18923.84125518799,43385.1431350708,51925.32339477539,14088.981002807615
[TG(66:11)|TG(65:4)]_FA16:0,0.07686912340408095,3.541835929457684,0.03426982351065533,0.8531340483156556,0.9998513804189655,TAG,33872.502197265625,31910.501922607426,21914.381622314453,32336.582305908203,31270.22230529785,15093.420989990234
[TG(66:11)|TG(65:4)]_FA16:1,0.29334623914453334,4.650572010302365,0.5034206864756925,0.47800094595865755,0.9998513804189655,TAG,101747.58863830566,68557.46504211426,26237.441833496097,76144.2045288086,87788.56758117676,12532.5609664917
[TG(66:11)|TG(65:4)]_FA18:0,0.06119865768460262,3.3146278228336348,0.021705191764112897,0.8828740644957475,0.9998513804189655,TAG,30843.241989135742,22696.96159362793,24335.341842651367,22114.40148925781,23120.041748046875,17126.72134399414
[TG(66:11)|TG(65:4)]_FA18:1,0.011069810760935413,3.92727407607101,7.086647981395799e-4,0.9787622160121049,0.9998513804189655,TAG,42662.96301269531,36302.82269287109,33257.582458496094,33639.222564697266,40191.202728271484,27573.821838378903
[TG(66:11)|TG(65:4)]_FA18:2,0.16595181039679632,4.034153755556645,0.16032516447523903,0.6888573221273387,0.9998513804189655,TAG,52190.86325073242,27684.34185791016,30398.38229370117,27908.841735839844,37711.642822265625,47335.94305419922
[TG(66:11)|TG(65:4)]_FA18:3,0.12911141567874673,4.811845024726464,0.09691266438676394,0.7555664940360207,0.9998513804189655,TAG,116940.58467102052,52223.50408935547,46788.94325256348,60521.4045715332,101932.20889282228,31228.442138671875
[TG(66:11)|TG(65:4)]_FA20:4,0.24608690356205926,4.381301587450197,0.3536675518799939,0.5520443243179716,0.9998513804189655,TAG,90863.42665100098,42765.14317703247,39418.2631111145,54999.66315460205,56993.1439743042,19781.161407470703
[TG(66:11)|TG(65:4)]_FA22:5,-0.11834124183302482,4.458523416657608,0.08049404191297072,0.7766290137388463,0.9998513804189655,TAG,52085.18326568604,63941.26451873779,39147.84328842163,78320.54565811157,56247.02416992188,24227.44171142578
[TG(66:11)|TG(65:4)]_FA22:6,-0.12217281873723103,5.078560628377071,0.08577927974693011,0.769613112707568,0.9998513804189655,TAG,71297.485107421875,109000.94661331175,44150.60316467285,150273.390083313,77596.8849105835,31345.722164154053
[TG(66:12)|TG(65:5)]_FA14:0,0.089890107680122,3.83678351125911,0.0468928386180778,0.8285609697800955,0.9998513804189655,TAG,49172.34363555908,36234.38232421875,19840.92126464844,41225.42301940918,48845.08368682861,12919.100814819336
[TG(66:12)|TG(65:5)]_FA16:0,-0.0013009343809821633,2.926546815680529,9.779480592442269e-6,0.9975048466152129,0.9998513804189655,TAG,20807.661651611328,19168.201385498047,16981.401359558105,17544.921188354492,20269.141311645508,12473.900787353516
[TG(66:12)|TG(65:5)]_FA16:1,0.22826903421132613,4.503624722554952,0.3041105569318461,0.5813168727709176,0.9998513804189655,TAG,58929.08462524414,85044.14413452148,22964.961639404297,83132.02697753906,65150.583572387695,15096.84115600586
[TG(66:12)|TG(65:5)]_FA18:0,-0.2028370995814131,3.261774829016131,0.23537957585000413,0.627563328611792,0.9998513804189655,TAG,24943.08172607422,21012.54132080078,20875.30143737793,26189.96192169189,25084.80174255371,16510.161193847656
[TG(66:12)|TG(65:5)]_FA18:1,0.03778938700767156,3.395664532882444,0.00826764416595438,0.9275509245741156,0.9998513804189655,TAG,31939.42227172852,25442.861602783203,22805.621620178223,25295.501953125,28113.04180908203,15876.241195678713
[TG(66:12)|TG(65:5)]_FA18:2,0.017029217076352937,4.028517794853798,0.0016775467281604506,0.9673294862917914,0.9998513804189655,TAG,46456.76330566406,37683.26251220703,35749.8024597168,36610.54260253906,40992.62289428711,31008.54229736328
[TG(66:12)|TG(65:5)]_FA18:3,0.1176137814696873,4.257477399753136,0.08037387293802567,0.7767913878265521,0.9998513804189655,TAG,60533.50463867188,32025.46208190918,38103.80308532715,31928.382385253903,44976.84338378906,53630.00428771973
[TG(66:12)|TG(65:5)]_FA20:4,-0.22880188016793926,3.9773005205998553,0.29912740099189244,0.5844299797404758,0.9998513804189655,TAG,42839.84289932251,34272.24211502075,33254.66194152832,43785.64316177368,46293.12303543091,22915.90184020996
[TG(66:12)|TG(65:5)]_FA22:5,-0.43204810697039087,4.922739758545435,1.0542086224731975,0.3045397905383286,0.9998513804189655,TAG,63210.8441734314,79032.58563232422,52821.863372802734,141232.95083236694,69848.90453338623,27185.221767425537
[TG(66:12)|TG(65:5)]_FA22:6,-0.052749137611380795,4.600271411645297,0.016044831676481408,0.899203019575907,0.9998513804189655,TAG,59792.08396530152,70725.82526779175,38263.88240814209,88264.86678314209,60018.30438995361,28812.722061157227
[TG(66:13)|TG(65:6)]_FA14:0,0.1302073770961901,3.7169888819392876,0.09855455478327713,0.7535711684681401,0.9998513804189655,TAG,37987.58242034912,38744.422790527344,17341.48129272461,39604.70260620117,39842.96266174317,15476.621109008787
[TG(66:13)|TG(65:6)]_FA16:0,-0.1087467965491529,2.9583648758125483,0.067980411632802,0.7943003171269564,0.9998513804189655,TAG,20108.06135559082,17815.881149291992,16363.48110961914,18282.0213470459,21346.80149841309,14726.641006469728
[TG(66:13)|TG(65:6)]_FA16:1,0.0492964761810453,3.2259481599430773,0.014075967807329448,0.9055588434160587,0.9998513804189655,TAG,27800.0821685791,23660.142028808597,17363.521209716797,22724.081665039062,28103.182205200195,13628.040901184082
[TG(66:13)|TG(65:6)]_FA18:0,-0.07072897174414838,3.430748121365625,0.028815964895898098,0.8652046598976344,0.9998513804189655,TAG,30499.342010498047,25606.021850585938,24745.081771850582,27616.68196105957,27987.10173034668,16253.921096801758
[TG(66:13)|TG(65:6)]_FA18:1,0.009986807630708996,3.34867673242696,5.766867570855538e-4,0.9808411997119191,0.9998513804189655,TAG,27192.901748657227,26568.861846923828,21551.42172241211,24696.221740722656,27016.841903686523,16644.98112487793
[TG(66:13)|TG(65:6)]_FA18:2,0.046997838907926165,3.4545174995377157,0.012793246206683762,0.909945540515071,0.9998513804189655,TAG,33481.60272216797,25801.401809692383,23477.94174194336,24973.041702270508,29766.74235534668,17751.441329956055
[TG(66:13)|TG(65:6)]_FA18:3,-0.11469639707785853,4.2583469488783035,0.07562267818309465,0.7833194816075416,0.9998513804189655,TAG,50001.52355957031,42432.08312988281,42864.10287475586,41778.36318969727,52165.30380249024,37668.62289428711
[TG(66:13)|TG(65:6)]_FA20:4,-0.32341599562803147,3.8966337434142133,0.5944798711949488,0.44069199020228766,0.9998513804189655,TAG,34752.382415771484,31328.242137908936,31217.54214477539,43233.56290435791,38550.74264907837,28226.62216949463
[TG(66:13)|TG(65:6)]_FA22:5,-0.7673303151431836,5.291017354830467,3.251543010093883,0.07135625458947273,0.9998513804189655,TAG,70021.98511505127,90094.5862350464,68886.80605316162,223687.2551345825,81458.42636871338,25884.56188583374
[TG(66:13)|TG(65:6)]_FA22:6,-0.46873972847336304,5.035508318591825,1.238052565556245,0.2658467022664447,0.9998513804189655,TAG,66857.9849395752,84344.20538330078,59694.32406616211,152926.23106384277,75106.22531890869,29312.141998291016
[TG(66:14)|TG(65:7)|TG(64:0)]_FA14:0,0.16003038445017795,4.02428564406558,0.14906010681988846,0.6994351767146639,0.9998513804189655,TAG,37521.602951049805,58873.483474731445,23831.22171020508,59716.32596588135,36206.76245117188,16769.821090698242
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:0,-0.029002410229804418,3.1498489010963966,0.004854453648306389,0.9444532086003563,0.9998513804189655,TAG,24651.501586914062,21165.001586914062,19728.02137756348,20368.461486816406,23793.90162658692,15236.661163330078
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,0.027982045686837764,3.2911187750958297,0.004531037359470247,0.9463325432900196,0.9998513804189655,TAG,27738.12187194824,25287.12174987793,18017.241287231445,26060.761749267574,27242.682083129883,14620.20100402832
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:0,-0.12652223998336495,3.4856899613340566,0.0919533017189451,0.7617084702137729,0.9998513804189655,TAG,29217.40200805664,26773.961669921875,25648.842010498047,27701.282165527344,30304.862197875977,18176.641220092773
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1,-0.02435355193524161,3.459215733801037,0.003423970234738505,0.9533386528432147,0.9998513804189655,TAG,30435.242126464844,26841.02182006836,24281.6619720459,26358.76171875,29000.602142333984,18173.301345825195
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:2,-0.030638119254864024,3.368949032706982,0.005417395068434416,0.9413263193168627,0.9998513804189655,TAG,29922.72169494629,23701.121772766117,20836.501625061035,25709.00151062012,28188.78204345703,17420.301193237305
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:3,-0.09049488232492779,3.695388128015764,0.04712932079792159,0.8281359585544069,0.9998513804189655,TAG,39876.56274414063,27764.58219909668,29459.72201538086,30094.52227783203,38383.30285644531,18840.6012878418
[TG(66:14)|TG(65:7)|TG(64:0)]_FA20:4,-0.01488452473970582,3.9698659616996625,0.0012796540413333446,0.9714639582830336,0.9998513804189655,TAG,36373.98282241821,32044.20248413086,34435.28253936768,28359.4620513916,31430.502433776852,47642.163314819336
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:5,-0.9057310376387528,5.677938309704242,4.4841057488811185,0.03421144020583261,0.9998513804189655,TAG,83040.5661315918,113414.48853683472,76757.52499389648,336540.184589386,91781.10601425172,29982.72196960449
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6,-0.7330250181940742,5.3706957655765954,2.9746226650131575,0.08457984829661631,0.9998513804189655,TAG,77945.64515686035,94275.36631774902,79804.48526000977,227517.9547729492,84622.60534667969,27850.042289733887
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,-0.007274137777851209,3.386862002669797,3.056936316170322e-4,0.9860504200356932,0.9998513804189655,TAG,23008.40162658692,25305.621963500977,22510.80157470703,21377.5613861084,22826.02171325684,27261.40185546875
[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:0,0.07976907734222147,3.167004962607141,0.036904413357319754,0.8476597905724459,0.9998513804189655,TAG,24774.501831054688,22757.181602478027,19934.9814453125,18500.201202392574,23163.58158874512,16753.781227111816
[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:1,0.007787501022336412,3.583701500968235,3.506445796119806e-4,0.9850600808755636,0.9998513804189655,TAG,32348.901885986328,32278.06231689453,19476.041305541992,31867.101989746097,37335.08283996582,17266.20124053955
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:0,-0.01714492629455791,3.4783559462196774,0.001697553015333142,0.9671353602859746,0.9998513804189655,TAG,29119.20217895508,28125.281845092773,24966.821701049805,25523.40182495117,28923.40182495117,19720.4214553833
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:1,-0.10158429473359817,3.5972253539162975,0.059353563893495206,0.8075205915419654,0.9998513804189655,TAG,32337.42253112793,29973.44207763672,28782.98223876953,28173.282012939453,34665.82272338867,17647.441162109375
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:2,-0.09538535337615436,3.478736572784318,0.05234486344693323,0.8190321406187284,0.9998513804189655,TAG,28706.62230682373,26731.10182189941,23869.52155303955,26169.60191345215,31195.62236022949,19765.541397094727
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:3,-0.20059453229230584,3.6223969243608414,0.23025307760644864,0.6313362387393174,0.9998513804189655,TAG,33649.96238708496,26196.461853027344,27461.22187805176,32340.00244140625,33863.40249633789,20094.181427001957
[TG(66:15)|TG(65:8)|TG(64:1)]_FA20:4,0.14710362443541675,4.2098582816983,0.1258765190427766,0.7227463134579823,0.9998513804189655,TAG,41889.96311950684,30961.60237121582,29436.08201599121,27103.78175354004,32904.52247619629,77162.20542144775
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:5,0.01280093412706102,4.973015908247039,9.478503679929418e-4,0.9754392655452874,0.9998513804189655,TAG,88781.6459350586,85946.76722335815,40641.64234542847,120310.70766830444,76336.12546157837,37387.34267425537
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6,-0.9032026085882371,5.815001572511529,4.459994802287838,0.03469760310147918,0.9998513804189655,TAG,96394.88722229004,121577.98828125,82573.84561157227,370722.12686157227,105046.94793701172,30175.802444458008
[TG(66:16)|TG(65:9)|TG(64:2)]_FA14:0,-0.1950400127345667,3.5821648883190536,0.2177280725090895,0.640776492425395,0.9998513804189655,TAG,29021.821868896484,20484.86149597168,23998.4619140625,26368.321685791016,26474.621688842773,35104.48255157471
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:0,-0.0749763385930175,3.25667853908566,0.03237112683814303,0.8572155472703502,0.9998513804189655,TAG,24998.72171020508,19734.781448364258,22171.58161926269,20155.16159057617,21725.14178466797,22633.64157104492
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:1,0.01612086668927378,3.5519696367698184,0.00150315633527498,0.9690733167670659,0.9998513804189655,TAG,31613.54235839844,29296.94207763672,22138.321563720703,28915.40216064453,31572.42204284668,21149.44140625
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:0,-0.04088812643635955,3.5305697166462156,0.00964399467367727,0.9217704313741562,0.9998513804189655,TAG,29852.022064208984,26315.921920776367,28225.862197875977,25133.70178222656,25351.161849975582,24949.40187072754
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:1,-0.05531434069344064,3.608626818033322,0.017638112191889377,0.8943447886527469,0.9998513804189655,TAG,30630.642120361328,30938.242065429688,28617.24201965332,27396.52182006836,31782.36212158203,21589.24157714844
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:2,0.00506330988867719,3.637324026074499,1.4821298254474868e-4,0.9902865735288792,0.9998513804189655,TAG,34624.522064208984,30445.58203125,26234.78192138672,27773.281799316406,34814.82257080078,21421.38157653809
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:3,-0.1460268411414821,3.7030108552389516,0.12237241227194319,0.7264755264019497,0.9998513804189655,TAG,33249.64245605469,30157.26210784912,29225.36212158203,32662.282623291016,34061.60221862793,23113.341674804688
[TG(66:16)|TG(65:9)|TG(64:2)]_FA20:4,0.037951736159270374,3.6999582028885056,0.00833942918919206,0.9272379491138021,0.9998513804189655,TAG,37133.74247741699,32576.78221130371,30065.521942138672,27990.122108459476,34801.48230743408,21084.121459960938
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:5,0.16406916512468714,5.53116512969749,0.15672610470028303,0.692188775696469,0.9998513804189655,TAG,123054.00815200806,136380.4496231079,73226.46517944336,144157.54905700684,100808.8275756836,74590.425537109375
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,-0.053782363784081855,5.144513117009288,0.016679517126249266,0.8972395881114631,0.9998513804189655,TAG,93868.56628417967,97212.54699707033,51098.10366821289,135397.17041015625,85631.2055053711,41937.22282409668
[TG(66:17)|TG(65:10)|TG(64:3)]_FA14:0,0.008180779123894916,3.4153969951444463,3.8695244526820716e-4,0.9843057397009682,0.9998513804189655,TAG,31714.0223236084,28388.682006835938,16335.661071777344,30915.222496032715,34969.06219482422,11555.320960998535
[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:0,-0.06715865090396969,3.0235727774058336,0.025981607224181857,0.8719452444882223,0.9998513804189655,TAG,21902.781661987305,20012.48135375977,19028.801277160645,20469.38163757324,20503.461471557617,12825.300910949709
[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:1,0.04583651285553196,3.510803447305555,0.01216820056333745,0.9121638702306775,0.9998513804189655,TAG,34531.58248901367,25027.941925048828,22150.601470947266,26681.821884155277,29673.64193725586,21842.82154846192
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:0,-0.0835381418672015,3.1888843297089084,0.040169989661848135,0.8411485815186863,0.9998513804189655,TAG,23386.42172241211,22414.18162536621,22197.02131652832,22537.1015625,21586.62144470215,15726.441207885742
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:1,-0.13931594697161348,3.645818177000408,0.11141813813560475,0.738535346264863,0.9998513804189655,TAG,30295.402145385742,27280.40185546875,31813.662384033203,26448.66159057617,28185.52210998535,28256.382217407227
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:2,-0.05828499508416935,3.6753881980009684,0.0195808863803677,0.8887139385779967,0.9998513804189655,TAG,32051.78213500977,31541.16192626953,29835.80191040039,28822.361846923828,32081.94229125977,24032.68180847168
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:3,-0.15163697390583808,3.908324463338419,0.1319233902383985,0.7164460786288119,0.9998513804189655,TAG,38910.74282836914,35254.722229003906,35133.622650146484,35961.80261230469,41664.94284057617,24538.381591796875
[TG(66:17)|TG(65:10)|TG(64:3)]_FA20:4,-0.04950967544210245,3.5634744313798192,0.014134231066350367,0.9053645070337555,0.9998513804189655,TAG,31336.742401123047,27899.48193359375,27343.78190612793,24553.721786499023,32012.62225341797,22259.901481628414
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:5,-0.11654343396514787,4.778141372534857,0.07807673247407365,0.7799208819875706,0.9998513804189655,TAG,62565.16432189941,83815.80619812012,43009.70309829712,106228.5481262207,70281.98446655273,27083.401916503903
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,0.23855786933857445,5.784728394997629,0.33229807613133744,0.5643090206732346,0.9998513804189655,TAG,157064.8706665039,162478.01181030273,81268.68591308594,170120.67156982422,120241.84893798828,88336.40637207031
[TG(66:18)|TG(65:11)|TG(64:4)]_FA14:0,-0.1532102084362134,3.230814836913346,0.13464448769724413,0.7136642574670078,0.9998513804189655,TAG,25344.58176422119,22077.06167602539,17862.96127319336,24854.361770629883,29640.56225585937,13589.860931396484
[TG(66:18)|TG(65:11)|TG(64:4)]_FA16:0,-0.09739801211274605,3.2809368194299027,0.054568708947684286,0.8152959449546432,0.9998513804189655,TAG,24743.82164001465,23294.821517944336,23093.60145568848,22987.12188720703,24208.86193847656,17630.24129486084
[TG(66:18)|TG(65:11)|TG(64:4)]_FA16:1,0.00818754554883178,3.4221999729903705,3.875892944051884e-4,0.9842928318139067,0.9998513804189655,TAG,31930.14227294922,26615.881942749023,17957.701179504395,28014.58221435547,33902.62243652344,14753.860931396484
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:0,-0.18509646951180223,3.18659771879073,0.19618731727746308,0.657816095871499,0.9998513804189655,TAG,23100.22169494629,20680.58137512207,21471.941604614258,23436.241607666016,23049.02157592773,15842.00112915039
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:1,-0.052690733218442004,3.303412476068541,0.016005492637987104,0.8993260047763354,0.9998513804189655,TAG,25246.00177001953,25228.28164672852,23382.46157836914,22365.761520385742,26078.08186340332,16529.501098632812
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,-0.0637097527099421,3.7562933291650715,0.023389267806408043,0.8784491385858205,0.9998513804189655,TAG,35964.20233154297,27851.981964111328,32978.0022277832,29162.44223022461,28284.422088623047,31627.042236328125
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:3,-0.13391914488438672,3.873172907650903,0.1029880294936305,0.7482729262658873,0.9998513804189655,TAG,38329.902755737305,32502.52243041992,34217.44241333008,32605.54229736328,39325.0227355957,27760.98191833496
[TG(66:18)|TG(65:11)|TG(64:4)]_FA20:4,0.02352121640336148,3.8307446873349313,0.00320125990856468,0.9548800235947598,0.9998513804189655,TAG,38788.66256713867,36790.4626159668,32115.46228027344,32525.90232849121,37243.28271484375,23258.74166870117
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:5,-0.1757884165119877,4.778387623566127,0.1770920991825733,0.6738842469270314,0.9998513804189655,TAG,63035.94411849976,80068.16616821289,41266.92289733887,108593.08745574953,73556.24504852295,26789.122146606445
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,0.01882273769190929,4.923308818303555,0.002049935188551899,0.9638871496878144,0.9998513804189655,TAG,77053.7453918457,93555.2059020996,47018.08338928223,110864.58795166016,74334.44515991211,32014.521850585938
[TG(66:2)]_FA14:0,-0.05851702672205421,3.0349076726989344,0.01973384946859369,0.8882829494496858,0.9998513804189655,TAG,20762.32155227661,21795.48167037964,16343.82131576538,21678.941375732426,22987.78172302246,12365.56092453003
[TG(66:2)]_FA16:0,0.14363444544270218,4.071637577853878,0.11998107546332903,0.7290550156278043,0.9998513804189655,TAG,34071.84246444702,21330.341667175293,29335.70217895508,17868.561473846436,20217.42140197754,86590.76670837402
[TG(66:2)]_FA16:1,0.1763161419319726,3.9444951266725043,0.18104061992124798,0.6704804693054861,0.9998513804189655,TAG,37830.68264770508,28370.061683654785,25435.12174987793,25757.68211746216,28447.38215637207,56921.943256378174
[TG(66:2)]_FA18:0,0.12492655402231904,3.5251832387854503,0.0906931830143094,0.7632977597394465,0.9998513804189655,TAG,32804.722858428955,23193.141708374023,23755.0616607666,20255.32147216797,25702.76190185547,31375.86173248291
[TG(66:2)]_FA18:1,0.1296941519140311,3.3989521777318097,0.09776681685659129,0.7545261800563804,0.9998513804189655,TAG,30846.622276306152,25122.92180633545,23380.221572875977,21594.661529541016,24716.841674804688,21498.20147705078
[TG(66:2)]_FA18:2,-0.16662486780998498,3.4601934501679295,0.15915120245176695,0.6899391890800585,0.9998513804189655,TAG,29761.12197875977,23786.541473388672,22856.54183959961,27584.54183959961,31632.32225036621,19137.64126586914
[TG(66:3)]_FA14:0,0.0642514401366706,2.9088236983488422,0.023924641541057667,0.8770768112083903,0.9998513804189655,TAG,19615.14144897461,20037.081550598145,15580.74105834961,16968.940982818604,19584.581356048584,13553.000930786133
[TG(66:3)]_FA16:0,0.007474296770100005,2.9442709123801554,3.229420108254999e-4,0.9856623174908016,0.9998513804189655,TAG,20140.34132003784,20516.461532592773,15625.201095581057,19216.781494140625,20761.021488189697,12362.020851135254
[TG(66:3)]_FA16:1,0.17799613554243765,4.386070218836549,0.18452958113084594,0.6675091444689485,0.9998513804189655,TAG,50564.50308227539,29411.30232238769,28708.3420791626,33440.78240585327,33184.64244842529,93007.58768844604
[TG(66:3)]_FA18:0,-0.14600539472022991,3.192097927283192,0.12232116709901678,0.7265305057359294,0.9998513804189655,TAG,25680.66180419922,19180.501419067383,20946.541423797607,22152.721382141117,24400.3818397522,16058.541137695312
[TG(66:3)]_FA18:1,0.028374363213581295,3.57197327315658,0.004659147274651332,0.9455802997626896,0.9998513804189655,TAG,34402.082511901855,21581.741443634037,26863.061950683597,22318.801635742188,24880.261653900143,32148.582347869877
[TG(66:3)]_FA18:2,0.0325548736464528,3.526002405612526,0.006134382270374772,0.9375716811799047,0.9998513804189655,TAG,31723.642379760742,25128.741737365723,25523.96164703369,22769.841598510742,27397.62184906006,26552.14222717285
[TG(66:3)]_FA18:3,-0.15523052167333354,3.6041726525815534,0.13821579916407245,0.710061231427518,0.9998513804189655,TAG,33018.02243041992,26625.781784057617,26945.58168029785,27710.561737060547,36116.722732543945,20807.26139831543
[TG(66:4)]_FA14:0,0.11880687298740185,3.268207894403354,0.082003859658073,0.77459998744124,0.9998513804189655,TAG,28768.68189239502,25605.08184814453,16901.601196289062,19516.1815032959,32632.36237335205,14121.0210647583
[TG(66:4)]_FA16:0,0.013984128406976964,2.8557667523471584,0.0011307625959489087,0.9731747401585875,0.9998513804189655,TAG,20821.101692199707,17747.281085968018,14413.640991210938,17562.681358337402,20298.86142730713,11604.000797271729
[TG(66:4)]_FA16:1,0.07362493265469287,3.6049928040386243,0.03143440710846335,0.8592747064197095,0.9998513804189655,TAG,34171.102142333984,35602.82233047485,16948.441219329834,35010.1427154541,39762.06368637085,13658.161003112791
[TG(66:4)]_FA18:0,-0.058676535047646555,3.0791964655247193,0.01984170559052245,0.8879800769064579,0.9998513804189655,TAG,24751.62171936035,19286.761505126957,18286.64123535156,19944.50151062012,24354.0018157959,13163.240898132324
[TG(66:4)]_FA18:1,-0.07206556501724075,3.1801145365859655,0.029911303245569343,0.8626916367567753,0.9998513804189655,TAG,25048.281616210938,21707.5616645813,21400.0412940979,20714.44155883789,25074.101692199707,14202.721061706545
[TG(66:4)]_FA18:2,0.03334611217217519,3.6988595854713813,0.00643655592966752,0.9360558024639795,0.9998513804189655,TAG,34653.44249725342,25694.88179397583,27919.04174041748,24485.12166595459,27629.541790008545,36042.30276107788
[TG(66:4)]_FA18:3,-0.12436855370450522,3.7164824162450016,0.08886213797819664,0.7656287259470226,0.9998513804189655,TAG,34557.942306518555,27602.42210388184,33426.0023765564,26744.60179138184,31992.54217529297,27866.161903381348
[TG(66:4)]_FA20:4,-0.030168294457209307,3.540769261850733,0.0052528974309922205,0.9422224080218885,0.9998513804189655,TAG,32403.06216430664,29274.12174987793,25721.34196472168,28136.581970214844,32388.54235839844,17183.04123687744
[TG(66:5)]_FA14:0,0.03888246749712913,3.0732307747892613,0.008752447242159178,0.9254630429913774,0.9998513804189655,TAG,21527.82159423828,23598.20178985596,16619.761207580566,19471.301300048828,24568.501892089844,13218.500968933104
[TG(66:5)]_FA16:0,0.1506420616602251,3.2640203190446466,0.1320107596809521,0.7163562570766685,0.9998513804189655,TAG,32367.96247863769,22112.101402282715,18602.2013092041,20957.921478271484,27235.702072143555,15396.540969848633
[TG(66:5)]_FA16:1,0.0015944106865240068,3.3533641157002467,1.4693575167257222e-5,0.9969415404755407,0.9998513804189655,TAG,30291.822303771973,25783.58171081543,17256.101104736328,26862.58183670044,32796.64270019531,13353.62102508545
[TG(66:5)]_FA18:0,-0.06474682946840356,3.1943874534463212,0.024153097536725454,0.876495997474212,0.9998513804189655,TAG,24213.081970214844,22890.12176513672,20789.46141052246,20481.421493530277,26343.44175720215,14567.960968017578
[TG(66:5)]_FA18:1,-0.10245496344265342,3.2315794037571184,0.06036694341679551,0.8059169087298277,0.9998513804189655,TAG,25146.382080078125,22595.701690673828,21127.26170349121,23220.921646118164,25790.361862182617,14777.001113891602
[TG(66:5)]_FA18:2,0.05038787264187285,3.255824488623453,0.014706806596791466,0.903475895499692,0.9998513804189655,TAG,28764.241897583008,22537.84144592285,20477.441436767574,23571.58163833618,23356.50156402588,16089.12098312378
[TG(66:5)]_FA18:3,0.046397948502426636,3.8926462604804315,0.012469095528373941,0.9110889489348334,0.9998513804189655,TAG,42625.50296783447,27987.662017822266,32369.76236724853,27292.122032165527,32857.962310791016,39732.24285507202
[TG(66:5)]_FA20:4,0.04799715411315607,3.4827701712017496,0.013343611218758156,0.9080372885913165,0.9998513804189655,TAG,31040.60223388672,27481.501861572266,25893.862007141117,23065.381607055664,28423.64196777344,20766.361392974857
[TG(66:5)]_FA22:5,0.10139452537619331,4.654341685933208,0.05969945968445245,0.8069715887091956,0.9998513804189655,TAG,72299.54544067383,77559.34572601318,35423.54252624512,93483.88665771484,63150.66409301758,22175.941566467285
[TG(66:6)]_FA14:0,0.114500961119353,3.2002386314462004,0.07615156953784208,0.7825820623047767,0.9998513804189655,TAG,24878.42193603516,25813.76197814941,17014.161239624023,25741.321868896484,21501.081382751465,14763.520950317385
[TG(66:6)]_FA16:0,0.10848119046719537,3.0596096773426003,0.0683347358123001,0.7937770132528971,0.9998513804189655,TAG,23397.44166564941,22593.801345825195,16977.701126098633,20154.641494750977,21375.44171142578,13367.380981445312
[TG(66:6)]_FA16:1,0.1072806042808861,4.106502031857942,0.06684430700443045,0.7959881298544894,0.9998513804189655,TAG,62181.14496612549,41615.82234191895,19124.601470947266,49496.70386505127,63361.48477172852,15879.261169433594
