lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(51:8)|TG(50:1)]_FA22:5,-0.46287743778461804,9.253094745779451,2.7108093892748,0.09967040976975054,0.44120221169682444,TAG,369777.6430664063,206518.33557128903,287355.90087890625,325179.2880859375,291020.62127685547,263921.6596069336,707100.4881591797,316440.9597167969,161178.451171875,160425.09106445312,177774.19384765625,6991643.872253418
[TG(47:6)]_FA22:5,-0.4617112853799366,6.151285714296205,2.697087569379619,0.10053173953148078,0.4441566006941842,TAG,129930.54846191406,122998.40814208984,158973.19259643555,166315.6333618164,191308.07421875,172189.41162109375,136062.86758422852,188150.65301513672,111549.14877319336,91390.98640441896,307493.1594848633,44318.84298706055
PE(37:3)|PE(O-38:3)|PE(P-38:2),0.4661138847180668,6.157305661606115,2.6957980543425037,0.10061310043614771,0.4441566006941842,PE,133480.24926757812,123335.94860839844,163740.87072753906,419082.6494140625,239765.3170166016,167928.5118408203,106504.22717285156,130391.54833984376,109428.10778808594,112935.1475830078,100799.52673339844,85073.50634765625
PC(42:7)|PC(41:0)|PC(O-42:0),0.46579530023429383,11.383757827434675,2.6923165703774434,0.10083312139635586,0.4445197851721863,PC,7230781.827148437,5123905.4921875,6538249.768554688,10230397.73828125,10795328.986328123,6187969.7158203125,3663075.1474609375,5209437.2109375,3621084.3022460938,4307706.631347656,4438606.4892578125,2904499.6997070312
[TG(46:0)]_FA16:0,0.4651872186405946,8.006701606898245,2.685313424508423,0.1012772967922857,0.44586880866126327,TAG,497066.71728515625,372000.1450195313,982940.5,808666.6611328125,752335.11865234375,1202256.9077148438,346804.94580078125,594299.9599609375,312884.48095703125,418977.19140625,430395.5080566406,200909.2126464844
DG(33:3)_C18:0,-0.45923760559812365,4.006536462932535,2.6675967705141375,0.10241055800365173,0.45024369302150424,DAG,31482.60218048096,29157.32182312012,29852.00213623047,28595.40198135376,33299.76230621338,29972.08204650879,33497.00231552124,33348.5824508667,30060.44205474853,33598.302463531494,31858.462215423584,38404.24252319336
[TG(60:13)|TG(59:6)]_FA18:3,0.46187081493190435,5.271219733642373,2.647238270674734,0.10372996609100842,0.4545234500664781,TAG,77933.08557128906,64787.30432128906,138792.63024902344,117991.6877746582,161381.53045654297,121507.76998901369,53001.60357666016,71230.4853515625,60016.24417114258,66967.7847290039,58960.74444580078,35646.26257324219
LPE(22:6),0.4618699972412617,6.91581712910382,2.64744260456564,0.10371663140166351,0.4545234500664781,PE,217000.6368408203,241386.0994873047,330980.98388671875,550448.6175537109,600542.0192871094,258348.7196044922,181780.49432373047,309351.5018310547,155597.83227539062,206889.25622558597,149951.99060058594,68918.24462890625
LPG(18:4),-0.45829475885671006,0.10927806577849766,2.6460650775309245,0.10380656420793132,0.4545234500664781,PG,2038.460147857666,2065.420150756836,1968.9801406860352,2269.200157165528,2019.200134277344,2422.540168762207,2031.5601348876955,3263.800247192383,2052.480140686035,2128.4001502990723,1981.76012802124,2030.740135192871
[TG(51:5)]_FA18:3,0.46155336754602116,6.402635538419549,2.6438041697351764,0.1039543542731395,0.45455379571737287,TAG,156520.51055908203,117122.80834960938,256215.7772216797,362216.3270874024,294175.05993652344,347078.3638916016,114840.06762695312,191269.39337158203,119251.2882080078,135584.5897216797,132555.90838623047,62328.64392089844
[TG(46:4)]_FA14:0,-0.4566576024608994,5.651733212043492,2.638267784043819,0.10431722829015795,0.4555232688664949,TAG,129087.60833740234,95984.6671142578,124718.54943847656,83293.12585449219,108447.6275024414,115206.52722167967,89278.44625854492,137411.66986083984,98760.2471923828,52253.684631347656,215714.95501708984,26334.401763916016
[TG(46:0)]_FA14:0,0.45979631898702444,6.9071196344408214,2.6239309952925396,0.10526337697815362,0.4584141936686933,TAG,223500.91748046875,166219.95141601562,456288.6745605469,357046.806640625,346236.3020019531,586931.02587890625,158248.2520751953,262434.5383300781,157429.35034179688,185721.07360839844,210512.29541015625,107006.84753417967
DG(39:8)|DG(O-40:8)|DG(38:1)_C16:1,0.4598820536550776,5.699067341120501,2.6247533457468535,0.10520885292681964,0.4584141936686933,DAG,158267.75128173828,72854.74477386475,199943.63458251956,142232.77072143555,140548.6294784546,134337.11010742188,72502.72546768188,70955.8448562622,96039.04647827148,78437.34561920166,71410.04504013062,89573.64685058594
[TG(59:11)|TG(58:4)]_FA16:1,0.4591433682203037,6.3332542864044745,2.6164974533407985,0.10575764865296404,0.4593269612424158,TAG,132778.53076171875,93211.9066772461,239706.6578369141,391807.1712646485,335027.3453979492,208772.15356445312,72159.00524902344,188665.41455078125,140187.26794433594,119122.22772216795,110959.4673461914,113748.1686706543
PI(42:3),0.45927498070581196,6.179104379401971,2.6179686737077645,0.10565962256341781,0.4593269612424158,PI,135127.50952148438,77274.72589111328,197648.3945922852,357415.7048339844,310992.9996948242,185049.43328857425,59018.06405639648,194042.93270874023,120434.48876953124,107904.60809326172,90835.30630493164,98692.86666870116
PG(42:1),0.4588709171923567,6.233520688316329,2.6134126897077294,0.10596350755789025,0.45960247162541906,PG,127340.48986816406,157048.55224609375,189567.3923339844,303775.16015625,214992.5740966797,323035.025390625,93315.48699951172,155999.35095214844,117053.40881347656,126303.1492919922,110846.40832519533,76322.34600830078
SM(d16:1/20:0),-0.4535205814694721,4.664123186349341,2.601600532841772,0.10675585395949483,0.4624176385601206,SM,32434.50228881836,36528.66278076172,33473.84248352051,28721.481998443604,30057.662322998047,32775.482330322266,33997.38220214844,38054.86270904541,35600.342514038086,34612.32266998291,31590.462326049805,158926.93170166016
LPC(17:2)|LPC(P-18:1),0.4576300987165539,6.576634987880294,2.599458850432711,0.1069002104866115,0.46242222418270146,PC,276771.7358398437,236997.8953857422,234211.2193603516,343144.8073730469,383923.4450683594,214325.7321166992,153891.3491821289,197354.55517578125,127607.0884399414,154003.4292602539,159210.39221191406,50958.98394775391
[TG(51:9)|TG(50:2)]_FA22:6,-0.4514573966188244,9.703104956645388,2.5786360213781307,0.10831496029270592,0.46791482846661586,TAG,401159.4479980469,277469.0983886719,469601.3718261719,462724.1106567383,367454.9030151367,306924.1201171875,938103.5418701172,394806.8114624024,214686.5954589844,199604.7327270508,214326.83502197263,9681670.674682615
[TG(50:4)]_FA20:4,0.4545440086896746,7.849127892093082,2.5648912560773165,0.10926007037640974,0.4682367159424624,TAG,444157.4714355469,370422.8264160156,828482.8984375,681796.5480957031,772518.1149902344,988571.57666015625,299809.62109375,476165.4758300781,301542.6213378906,362004.2258300781,437532.5737304688,201225.8740234375
[TG(51:7)|TG(50:0)]_FA14:0,0.454962563897781,5.971621581464922,2.569438350318137,0.10894640643086224,0.4682367159424624,TAG,133855.42944335938,82383.76544189453,214890.69561767575,212339.03637695312,229358.35473632807,220750.0362548828,78216.62561035156,113734.08935546876,93647.8667602539,95962.04724121094,116592.26782226562,72492.10528564453
[TG(58:12)|TG(57:5)]_FA14:0,0.4551527971817474,5.34080470521709,2.571460523857013,0.10880723246777002,0.4682367159424624,TAG,81880.44500732422,58133.823822021484,153926.8486328125,142612.26739501953,126840.96954345705,129897.60925292967,57951.76440429688,76222.90588378906,62136.22344970703,59036.30426025391,60609.00408935547,55217.34368896485
DG(42:11)|DG(41:4)_C16:1,0.45503450345416446,8.869303203573665,2.5703258066605486,0.10888530411505659,0.4682367159424624,DAG,325071.1224975586,143835.07091140747,764125.611328125,274539.48194503784,254544.8590812683,139830.57049942017,102508.12787628174,303586.924659729,156085.37168121338,232896.3123512268,100339.26684570312,5291526.647857666
omega-linoleoyloxy-Cer(d18:1/30:0),-0.4510574993273291,1.4373446718961933,2.568901562546003,0.10898338312644922,0.4682367159424624,Cer,4922.080333709717,4856.200340270996,5302.62032699585,4186.1802978515625,4064.680282592773,3721.720260620117,5195.400386810303,5373.820346832275,4377.5603103637695,5044.800338745117,4232.000301361084,10168.9806098938
PI(39:8)|PI(38:1)|PI(O-39:1)|PI(P-39:0),0.45458335973171593,5.403961544047199,2.5651090951485003,0.109245020967864,0.4682367159424624,PI,84606.82626342773,74342.78546142578,143675.0303955078,150711.47003173828,150693.41082763672,144064.84832763672,61857.76440429688,82910.845703125,57522.76446533203,67221.92474365234,73527.724853515625,37497.4426574707
[TG(59:10)|TG(58:3)]_FA16:0,0.4533448412766715,6.076206886793187,2.551366097060054,0.11019893402130287,0.4691450660774991,TAG,111087.46728515624,77117.42562866211,198837.61572265625,318433.6452026367,279609.8811035156,169047.5711669922,64804.70495605469,167753.11151123047,112993.6069946289,90594.00653076172,86919.20623779297,107271.0884399414
Cer(d18:1/12:0),-0.4494655621145844,3.43725724614443,2.5548349692114125,0.10995729571279998,0.4691450660774991,Cer,21640.941638946533,20647.30142211914,21071.08140182495,19919.761432647705,21338.70163345337,18789.721336364742,22380.08136367798,22856.28171157837,20811.10145568848,21093.16157150269,22421.82172393799,25365.0817565918
Cer(d18:2/16:0),-0.44938171016765666,3.2532688768041886,2.5537152035703907,0.11003523377339322,0.4691450660774991,Cer,18002.34122467041,17328.001152038574,17312.261253356934,16899.66111755371,18752.801197052,19836.981380462646,20391.681659698486,19209.62147140503,18216.181274414062,20061.421459198,17475.661151885986,23382.72171020508
PE(32:0)|PE(O-33:0),0.4534727013062402,11.431896724126704,2.5529656444869033,0.11008743861161387,0.4691450660774991,PE,7655248.2607421875,4380309.5458984375,9010176.790527344,9146484.6572265625,9662162.8134765625,8987820.7138671875,3277617.9609375,5002681.3828125,4635317.83203125,4089432.122070313,5570552.383789063,2118614.7465820312
PS(O-42:6),0.4534197113828554,6.541677341071972,2.5522522702431165,0.1101371485654027,0.4691450660774991,PS,211764.79565429688,151529.22973632812,259441.23510742188,354242.8483886719,353362.146484375,276863.13928222656,122999.40844726562,181836.1524658203,149531.22973632812,151255.13122558594,131296.07048034668,111261.5673828125
FA(9:0) | FA(10:7)_2,-0.4486225762560021,4.397973500002864,2.545851962104507,0.11058424620175773,0.47016516797506214,FA,49006.6635131836,56880.88432312012,36997.22268676758,35354.46252441406,34680.74255371094,44170.36267089844,49445.26361083984,40822.46295166016,44804.38363647461,47073.88302612305,50457.78353881836,24937.18182373047
[TG(51:6)]_FA18:2,-0.448195774094496,5.07004336381194,2.5412196034926633,0.110909087886039,0.47092582448453657,TAG,68511.44494628906,83129.645263671875,71728.56512451172,67726.90466308594,71318.12515258789,64851.84448242188,83864.28628540039,69843.44512939453,70371.20516967773,80920.7854309082,74817.84506225586,28618.361846923828
[TG(44:1)]_FA14:0,-0.44790578400714054,6.353775874066683,2.538122754296637,0.11112683824840097,0.47123036403099855,TAG,249389.91607666016,191493.07012939453,171077.3359375,117936.8080444336,128988.90985107422,165025.2095336914,209611.05450439453,150152.4736328125,200729.41400146484,66827.96520996094,300656.48529052734,65254.60461425781
[TG(54:11)|TG(53:4)]_FA20:4,0.45124506436244677,7.435165004949435,2.528101654932584,0.11183468773217412,0.47323575003651275,TAG,302153.0245361328,301245.8647460937,492245.8624267578,464994.2917480469,760789.0378417969,848414.2365722656,178297.6322631836,286125.5009765625,271849.1395263672,270294.9006347656,444028.1110839844,78275.02532958984
DG(42:6)_C18:0,-0.44696271016566286,5.396686199541346,2.5272785100369215,0.11189305152707134,0.47323575003651275,DAG,79208.72542190552,82500.98629760742,80876.82600402832,75208.36540603638,80117.9057006836,77507.66555023193,94640.6669807434,77842.98579788208,83140.64618301392,79621.04530334473,84333.68577575684,103795.24700927734
DG(26:0)_C18:0,-0.4465081342996951,4.497565932500898,2.5218895305270195,0.11227597811890176,0.4736375999609612,DAG,42836.68321990967,41127.30298233032,42864.04303359985,43343.34297943115,46404.023151397705,42221.342754364014,49760.20332717896,45429.743267059326,42478.04311752319,45438.68326568604,44387.16307067871,53247.48370361328
PS(43:1),-0.446469698802179,5.8976562455414445,2.5218103863679744,0.11228161263406734,0.4736375999609612,PS,115715.26853179932,162511.89154052734,105921.6887512207,145399.73091888428,119102.02785873412,100806.94691467284,162030.4119873047,123199.1492843628,129454.68920135498,153872.7519721985,97377.20736694336,57312.5439453125
DG(37:5)_C18:2,-0.44538343830649413,2.2990598089071557,2.5074447492543186,0.11330952431657752,0.477349654007305,DAG,18383.92126083374,7160.880558013916,9493.400680541992,4760.640354156494,4098.420307159424,16072.321128845217,3240.960235595703,3296.0202445983887,15860.561031341553,3237.720226287842,28533.662036895752,6090.140472412109
DG(28:1)_C16:0,0.44844319053742604,6.122336407757294,2.4969733419111435,0.1140653239289292,0.4792822920815814,DAG,200325.9931640625,149081.37045288086,227350.69522094727,249608.91848754883,181152.2725830078,208264.9752502441,90198.806396484375,147715.66983032227,148915.33074951172,139802.97061157227,42339.84323501587,50801.723724365234
DG(30:2)_C16:0,0.4486089557372246,8.009426385315127,2.498910227430315,0.1139251065857872,0.4792822920815814,DAG,615970.4453735352,343825.8232421875,786045.3712768555,751803.6396484375,541408.9224853516,576470.9108886719,458049.7252807617,351958.3464355469,330344.5053710937,339232.5053710937,184342.71306610107,905333.2688598632
[TG(60:9)|TG(59:2)]_FA18:2,0.44800730330554656,5.772605949521447,2.492121434926048,0.1144174051108387,0.4801364971296183,TAG,116126.96752929688,87835.4859008789,187078.4130859375,166396.072265625,186462.53381347656,230756.31604003903,74476.2650756836,104565.98754882812,77336.32611083984,96489.126708984375,95996.62701416016,40419.38311767578
DG(37:5)_C16:0,0.44769849236850157,6.1129264759074005,2.488725152108032,0.11466457120874832,0.48054879388393607,DAG,165544.88958740234,96272.566650390625,209101.5351257324,195505.6337585449,160491.67010498047,191444.39376831052,119274.60818099976,105061.3666229248,86716.74530029297,94335.20666503906,64760.66498184204,207489.6337890625
[TG(57:10)|TG(56:3)]_FA14:0,0.44686863811553923,5.723356012734647,2.479558655395068,0.11533461249381588,0.48249577607464994,TAG,91058.566162109375,65711.1640625,153281.31048583984,214126.6548461914,208506.41387939453,166304.9725341797,58407.90417480469,112138.22821044922,86206.74517822266,74631.80499267578,77965.26599121094,82608.54553222656
PG(35:6)|PG(P-36:5),0.44674632705236533,6.234213588505155,2.478283272980761,0.115428180703325,0.48249577607464994,PG,131401.07006835938,102331.92822265624,290252.080078125,278677.4598388672,237832.37573242188,279516.68200683594,102159.58728027344,142640.4112548828,114749.6280517578,121457.38830566406,120504.0281982422,82769.46545410156
PI(37:7)|PI(P-38:6)|PI(36:0)|PI(O-37:0),0.44598749315314545,7.169687970793765,2.470013354902221,0.11603693864413409,0.48441293791024664,PI,299863.7412109375,218729.95556640625,526667.416015625,462763.4541015625,486952.6137695313,484291.0920410156,191530.19213867188,330297.4208984375,192988.0529785156,210625.53662109372,223442.01513671875,174424.33276367188
CAR(5:0)_QUAL,-0.43872114989128824,7.857696685858451,2.4351049538017833,0.11864595368008951,0.49466471902538606,CAR,482284.076171875,470107.1748352051,437353.771194458,442945.97079086304,465301.87296295166,455248.9359512329,462476.314819336,497329.8967285156,490798.43359375,492445.8360595703,485116.7131347656,433832.7741699219
DG(44:6)_C18:1,-0.43835153785911996,4.549495122986015,2.430557405885338,0.11899058044442716,0.4954614233473116,DAG,43166.66290664673,43372.88310241699,47033.1033782959,46205.383392333984,50795.74320602417,44715.36304855347,42464.08290863037,51846.94387435913,52894.764087677,45596.983390808105,47927.98335266113,49408.42366409302
CerP(d18:1/26:1(17Z)),-0.4370597962982372,2.6470294598594224,2.414792155622024,0.1201939218452799,0.4998270435498946,Cer,12517.420959472656,12000.320697784424,10909.800743103027,10671.100730895996,11871.04082107544,11173.760757446287,13709.30103302002,12869.320861816406,11738.900783538818,12273.660873413086,10335.78076171875,17106.38124847412
SM(d16:1/22:0),-0.43638829103900906,4.7271933775504555,2.4085651222458746,0.12067292965019272,0.5011731582769264,SM,31936.44248199463,31386.922241210938,29400.061992645264,29090.94202041626,31072.38217163086,27954.16220855713,34163.34268951416,30553.342163085938,30586.58209991455,32263.32218551636,31448.64211654663,191499.85546875
DG(42:3)_C18:2,-0.4359765791032555,4.904829458113359,2.4043723009436917,0.1209966488475806,0.5018717041531395,DAG,60379.92431259155,54401.68388366699,56355.60387802124,59067.264389038086,59764.5643196106,57494.68402481079,59021.76403045654,60693.484477996826,63471.8646736145,60775.50428771973,59802.28430557251,67089.76477050781
[TG(58:11)|TG(57:4)]_FA18:3,0.4396898760234806,6.250937188249976,2.401261042428132,0.12123748458836418,0.502225112665791,TAG,165532.59356689453,122836.1885986328,229703.7162475586,238397.7373046875,327507.3232421875,274523.580078125,89027.3462524414,140160.92944335938,124314.34887695312,132724.9093017578,141812.14959716797,55170.40399169922
[TG(50:5)]_FA18:3,0.4392506460573852,8.369374319489909,2.396612641562739,0.1215982973965718,0.5027724521695492,TAG,583448.00390625,440825.01416015625,872393.69384765625,1515121.6669921875,1236398.08984375,1210214.6650390625,410261.84912109375,672268.0263671875,466907.2744140625,582045.845703125,547063.73828125,333991.703125
DG(38:5)_C16:0,0.4391656385967314,5.91777425381156,2.3955465453527722,0.12168121634472201,0.5027724521695492,DAG,140586.7294921875,106154.3871459961,236466.51693725583,198451.6749267578,173213.39151000977,198913.6751403809,73645.70523834229,135305.04971313477,120980.06936645508,122455.3692779541,38571.94290924072,54797.063903808594
DG(35:6)_C16:0,0.43771769162568985,5.08255750513246,2.379813756038857,0.12291219977771399,0.5072092949906433,DAG,2627.060195922852,2626.620182037353,384453.9259910584,273101.8372077942,3007.7002029418945,2629.8601837158203,2619.440196990967,312484.14295196533,2637.020179748535,2630.080173492432,2628.780174255371,2623.120189666748
[TG(54:10)|TG(53:3)]_FA18:2,0.4367077196985629,7.352944851226186,2.369140712737135,0.12375515474785503,0.507360163010204,TAG,322094.7639160156,265577.0185546875,511801.3151855469,512538.2807617188,641855.3466796875,703036.150390625,181063.7332763672,294165.59924316406,232285.2751464844,288057.8217773437,374823.6291503906,90614.9461669922
[TG(55:8)|TG(54:1)]_FA18:1,0.43673081098938155,8.781198777593117,2.3694285426900024,0.12373233799622195,0.507360163010204,TAG,888964.5185546875,625398.609375,1712484.8759765625,1451135.205078125,1537570.58984375,1602967.2255859375,501545.6171875,1022931.509765625,637899.2470703125,675690.8662109375,798360.4560546875,358516.98486328125
[TG(58:8)|TG(57:1)]_FA16:0,0.43737971474806975,6.218792708957826,2.3762953658836063,0.12318937557241795,0.507360163010204,TAG,143177.89141845703,116328.72717285156,268830.87872314453,272691.64294433594,238594.23803710935,252722.36010742188,100975.18768310548,159402.87280273438,110296.48651123048,117854.70892333984,110114.38623046876,83071.10595703125
DG(40:4)_C18:2,-0.4328843265411504,4.342334549277146,2.370180700038418,0.12367273529143658,0.507360163010204,DAG,42467.58309173584,39935.5825958252,35656.802642822266,36815.72259902954,40621.64277267456,40655.182762146,41732.60273361206,38365.16279220581,43831.02322387695,39066.8427696228,43913.6230545044,43262.382904052734
PE(O-40:9)|PE(38:2)|PE(P-39:1),0.43655187541928725,6.576157576264583,2.367414398546771,0.12389210054293176,0.507360163010204,PE,178769.0126953125,173108.09301757812,217992.5355224609,556193.1384277344,317293.18322753906,221334.2373046875,137621.2901611328,184824.19287109372,142841.01049804688,149615.33081054688,151667.91040039062,103394.66650390624
PS(P-42:1),0.4366192454830131,6.4518728088043815,2.3681291720922664,0.12383537828494467,0.507360163010204,PS,182691.41333007807,164030.85180664062,193041.353515625,418901.0888671875,390902.0653076172,172164.01220703125,123506.28918457033,196287.4552001953,124403.38842773438,153858.5107421875,108495.24787521362,93464.62561035156
DG(34:5)_C18:0,-0.4321483456046508,3.7356469078327996,2.3618297819034524,0.12433627311206973,0.5083709484547753,DAG,25196.501693725582,25410.321849823,25212.16188430786,26699.64185333252,27022.641925811768,26060.261684417725,28983.982162475582,26507.10188293457,28022.802013397217,28246.64194869995,23491.92148590088,29006.86210632324
SM(d16:0/18:0),-0.43200073395993493,5.060544176142499,2.3603533394052647,0.12445399729757436,0.5083709484547753,SM,33703.44221496582,30271.201866149902,29890.96223449707,32667.782440185547,29228.86197662353,29430.842254638672,36034.86238479614,32940.222259521484,30016.902084350582,31689.502151489258,31423.80206298828,287454.88134765625
DG(42:10)|DG(41:3)_C18:0,-0.431785894234411,4.16494647424891,2.3579823329906158,0.12464330864630477,0.508500577751739,DAG,30847.60196685791,31185.12219238281,29414.74210357666,31062.462337493896,30525.60210037231,26462.881801605225,33887.24224853516,32062.7823677063,28795.342128753666,31129.622203826904,31501.842163085938,69621.60404968262
SM(d16:1/25:0),-0.4302632142793291,5.099515796729395,2.341578289630775,0.12596187487270274,0.5132310229977421,SM,44346.66310882568,44367.4429397583,39932.26252365112,39380.682876586914,42020.14297485352,43066.3228187561,47683.66339874268,42671.34329605103,44887.34339904785,42830.18324661255,43552.74322891235,228085.47607421875
DG(35:3)_C18:0,-0.4297964014516542,4.068698554510845,2.336310729677138,0.1263885669200235,0.5136724250011535,DAG,32604.58240890503,32761.262084960938,29946.182205200195,30898.342281341556,31337.84218978882,28455.94211578369,32816.74242401123,30798.802169799805,30782.962356567383,35644.84272766113,32987.722286224365,45704.34292602539
DG(O-38:8)|DG(36:1)_C18:1,-0.42976469237532033,7.966786145653906,2.33661436942657,0.12636392736372945,0.5136724250011535,DAG,331703.8419418335,512702.443309784,413092.9897575378,401043.4496574402,477282.755443573,396814.74451828,306494.6036338806,862530.9349975586,407907.1362533569,356267.46224212646,337234.4441642761,941535.63037109375
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:1,-0.42901881743067816,4.272226029559198,2.3279479031173196,0.12706929263561836,0.5148839059415832,DAG,34940.482498168945,39800.542961120605,35365.14260864258,35498.6025352478,34969.42247390747,33147.72246170044,36934.762508392334,36811.06289672852,40167.98292160034,36835.062915802,36551.18278121948,52983.62411499024
DG(36:6)_C16:0,0.4329643672764771,9.393003055747982,2.3290550375386374,0.12697893923462236,0.5148839059415832,DAG,1039017.2770996094,534804.4384155273,1167513.9811096191,853553.048576355,766703.413269043,790922.0762939453,592257.645072937,603790.6054954529,492992.5954284668,563420.5270996094,187054.9732513428,5644166.026489258
PC(31:2)|PC(O-32:2)|PC(P-32:1),0.4327487939067449,9.140919774683125,2.3267722584714647,0.12716531547426146,0.5148839059415832,PC,1338614.2844848633,1466553.4600830078,1368705.745727539,2270373.497314453,2366610.7602539062,1219984.064086914,1121216.0473632812,1123199.5340576172,756063.9642333984,872946.7098388672,856701.8770751953,271354.10095214844
Cer(d18:0/19:0),-0.428101378932049,3.9204633657871257,2.3178433453986145,0.12789724102843855,0.5152343238021737,Cer,29994.98222732544,30048.84217071533,28407.72200012207,29887.682121276852,25524.281826019287,27135.721809387207,29409.86212539673,32051.302242279053,31573.54201889038,27479.30202102661,29476.62190246582,37957.802490234375
CerP(d18:1/22:0),-0.4285690447121785,3.2132280358143097,2.3224481601597655,0.12751918899415435,0.5152343238021737,Cer,19410.341423034668,19449.201248168945,16389.481170654297,15785.621200561523,16042.981079101562,18207.881423950195,17600.981475830078,19770.34145355225,17137.121215820312,18556.36134338379,20084.121475219727,21980.98166656494
DG(33:2)_C18:2,-0.42829174049153756,5.184995961634852,2.320303340084593,0.12769512224236948,0.5152343238021737,DAG,61861.66440963745,60382.28436279297,58390.24418640137,58468.84419250488,60944.504261016846,61255.76416397095,68621.02499008179,59878.52437591553,64469.00450515747,58276.82413864136,63285.404441833496,145297.4905090332
DG(36:4)|DG(O-37:4)_C18:1,-0.4278878041599015,5.200926546913124,2.3159848061593493,0.12805017901746,0.5152343238021737,DAG,71666.20527267456,72562.34533309937,76157.70527648926,71552.94533920288,70112.4048576355,71284.64490127563,75022.34558105469,75098.36520767212,77063.04544067383,72466.80507278442,78092.56568527222,75473.78607177734
FA(20:2),-0.4281023667005106,6.697181877152789,2.31850711467996,0.12784266917115908,0.5152343238021737,FA,335941.25079345703,408938.0512695313,113897.0092163086,116848.98797607422,77609.5249633789,179215.8955078125,477932.3190917969,157069.52938842773,147484.3505859375,159708.51123046875,202802.6714477539,90477.806396484375
DG(42:3)_C16:0,0.43154092315346815,5.962252572667078,2.313734478781498,0.12823562956033077,0.5153379534136829,DAG,142284.01077270508,81578.74557495117,178632.4521484375,185831.1534423828,167902.17163085938,203665.79278564453,104248.96732330322,101481.60684585571,89280.847412109375,84538.0258178711,65657.38399887085,156402.83114624023
[TG(56:10)|TG(55:3)]_FA18:2,0.4313403333674933,6.1513251708368015,2.311646762419968,0.12840794668985564,0.5153886119007017,TAG,138919.5098876953,114359.62866210938,215719.4158935547,252412.21728515625,264989.2979736328,273138.65966796875,91652.0859375,129780.12915039062,103064.78735351562,123994.46887207033,135660.23010253906,58466.9443359375
omega-linoleoyloxy-Cer(d18:1/27:0),-0.427567805668424,1.604289748167699,2.3087926562340044,0.12864393788729972,0.5156943944873493,Cer,5949.7604331970215,4901.340351104736,5385.140377044678,5332.980422973633,5282.260372161865,5266.920364379883,6357.160427093506,5535.620384216309,5966.080448150635,5553.140342712402,4445.200286865234,10171.120719909668
DG(29:2)_C18:1,-0.42675368761270444,4.771169706339751,2.303600132817337,0.12907452050881182,0.5167785082902429,DAG,55340.80381774902,51623.10362243652,52485.48392486572,52054.363861083984,51295.20373916626,50331.04347991943,52920.82381439209,57169.88398361206,57467.80424880981,50189.22359466553,55693.48399353027,64718.72457885742
[TG(59:10)|TG(58:3)]_FA18:2,0.42958391211253383,5.8029118238785795,2.2929714862966653,0.12996090231968668,0.5196825672684373,TAG,107961.18811035156,88359.02606201172,176964.61376953125,190243.29498291016,183237.97357177731,244338.57720947263,76378.30612182617,111006.3080444336,83191.32604980469,101328.88665771484,88485.76571655273,43807.20303344727
FA(29:1),-0.4255564853595577,5.3349463787765705,2.290840725572707,0.13013941345031355,0.5197523356487151,FA,105885.92764282228,149240.35250854492,59570.26525878906,68343.26397705078,57156.26271057129,61855.26383972168,130161.08813476562,74355.02352905273,112418.7495727539,54905.22439575195,83918.9467163086,25239.80160522461
CerP(d18:1/24:0),-0.42465254751714226,3.062764132817985,2.2799349158103124,0.1310573733027019,0.5227715001827181,Cer,14522.981044769287,18419.22132110596,15060.6611328125,13866.520923614502,12473.080764770508,14284.56105041504,14565.921020507812,18524.221450805664,14338.721031188965,16081.821105957031,15118.36116027832,26276.701667785645
[TG(39:0)]_FA14:0,-0.42376599493513256,5.523150325417136,2.2716214364334073,0.13176198482695453,0.5229054000148868,TAG,98168.267578125,113511.4051513672,90585.4268798828,94223.486572265625,86392.80603027344,107846.60754394533,125595.65075683594,101047.4653930664,83996.38604736328,67503.644287109375,140296.8501586914,38063.52276611328
Cer(d18:1/22:0),-0.4241306054175243,3.228719887152826,2.274543636154636,0.1315138322143175,0.5229054000148868,Cer,18943.721336364742,19140.54135894776,18159.081336975098,14505.8611869812,16520.340984344482,17765.601303100586,19841.08148574829,17318.761196136475,17971.261199951172,18406.60134124756,18492.42130279541,24002.86163330078
DG(29:0)_C18:0,-0.4238734868651205,4.362910682622117,2.272449266637949,0.13169163264176403,0.5229054000148868,DAG,42144.962890625,37667.66273880005,38687.68256378174,38437.1227645874,41950.74290847778,36286.74244308472,41673.50298309326,41014.74277877808,36849.3228225708,40709.122928619385,44501.26316833496,50204.7033996582
DG(36:5)_C16:0,0.42740866176303643,6.372780558762195,2.2699853961054606,0.1319011452160266,0.5229054000148868,DAG,146542.5499420166,91121.60662841795,193060.75351715088,147673.66931152344,152885.9295654297,212037.2758178711,99810.72565841676,98452.44717025755,99596.10566711426,96746.78775024414,46665.76327896118,459848.6701354981
