lipid,logFC,logCPM,LR,PValue,FDR,type,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,Blank_Blank_Blank_Blank_Blank
1-O-behenoyl-Cer(d18:1/16:0),0.43895818389941416,1.2858814733595774,1.0692774867668504,0.30110870145242685,0.9999268688031868,Cer,8556.320613861084,9057.300678253174,9157.600639343262,8372.62056350708,7941.820571899414,8577.140621185303,8411.740604400635,8606.400630950928,8032.560604095459,9455.100658416748,8996.280673980713,13441.081062316896
1-O-carboceroyl-Cer(d18:1/18:0),0.4719603322953838,0.679142683102776,1.2358365447877446,0.2662749645020905,0.9999268688031868,Cer,5586.460422515869,5187.240390777588,5140.6403884887695,5207.060371398926,5650.460433959961,5413.460395812988,5130.460311889648,5083.880325317383,4992.280368804932,5169.5403327941895,5385.900367736816,10754.940727233889
1-O-cerotoyl-Cer(d18:1/16:0),0.4434374739938007,1.5348301478652024,1.0911830025198697,0.29620924235507734,0.9999268688031868,Cer,8935.140686035156,7529.460517883301,7177.440525054932,9290.400688171389,7143.50057220459,7802.7805519104,8101.120586395264,7682.240562438965,7889.780548095703,7599.900527954102,8540.080627441406,27056.321769714355
1-O-cerotoyl-Cer(d18:1/18:0),0.4566394124859883,2.188945436697727,1.1570915432403126,0.28206954643007554,0.9999268688031868,Cer,7825.100547790527,7308.280502319336,7817.520641326904,6837.580448150635,5950.34041595459,7725.420509338379,7911.000511169434,6025.6804122924805,6531.6804122924805,6861.660495758057,6835.160507202148,68355.16482543945
1-O-eicosanoyl-Cer(d18:1/16:0),0.39568296158587696,1.395238751695101,0.8687139186441897,0.3513115965041811,0.9999268688031868,Cer,11419.08081817627,8188.940574645996,9193.160587310793,9565.300636291504,8808.120651245117,9810.380699157717,10066.900783538818,10164.000652313232,9522.38064956665,9627.140628814695,8906.200630187988,13193.50090789795
1-O-lignoceroyl-Cer(d18:1/16:0),0.4892762477589702,1.2340037032386195,1.32861090121105,0.24905249029069174,0.9999268688031868,Cer,9121.740673065186,7323.460487365723,8253.400569915771,8650.7205810546875,9187.500675201416,7057.380542755127,9158.640632629396,8036.820648193359,7571.140548706055,8321.620628356934,8472.860595703125,13192.94090270996
1-O-pentacosanoyl-Cer(d18:1/16:0),0.47440351661311225,1.278923981036326,1.2490537891770264,0.26373327538775293,0.9999268688031868,Cer,8972.260669708252,9798.38064956665,7844.500450134277,9663.680641174316,7633.620571136475,8940.48063659668,9711.52070236206,7200.280479431152,7675.76053237915,7982.120601654053,8871.46057510376,12938.94090270996
1-O-tricosanoyl-Cer(d18:1/16:0),0.3682180237926982,1.2716793140411575,0.752142186590163,0.38579884821408006,0.9999268688031868,Cer,9035.960704803469,7791.880554199219,7576.020568847656,9130.02063369751,8344.720603942871,9297.44063949585,8682.920627593994,9140.360649108889,8521.640590667725,7924.540603637695,8394.86054611206,13541.00082397461
1-O-tricosanoyl-Cer(d18:1/18:0),0.48957298410934946,0.47197917858857535,1.3297457727047113,0.24885045011302137,0.9999268688031868,Cer,5664.36043548584,5018.540355682373,4554.840305328369,4670.720272064209,4828.840335845947,5353.00036239624,4756.000324249268,4806.460300445557,4541.100345611572,4736.000328063965,4317.760311126709,7750.14049911499
CAR,0.47226472951018794,3.5311922269532867,1.2383019515068554,0.26579856029582477,0.9999268688031868,CAR,46690.843338012695,45878.46336364746,44235.50297164917,47234.3635559082,45410.30307006836,44588.18323516846,45051.662799835205,45573.5832824707,43828.32273101807,42878.10280609131,45222.9833984375,43366.06298828125
CAR_QUAL,0.4549909037365689,4.495156536879128,1.1493758700871695,0.2836798399691821,0.9999268688031868,CAR,86680.88653564453,89352.04627990723,91265.92630004884,89744.96591186523,92163.32698440552,88460.34618759155,89660.52685546875,88528.766357421875,84843.66586303711,89301.62599945068,87332.805908203125,81529.0259399414
CAR(10:0),0.45077893508326966,6.432338724973711,1.1282192992439377,0.2881554844942436,0.9999268688031868,CAR,325325.32315444946,335961.30155944824,335777.3225479126,340525.80432128906,328064.2437477112,326281.06273651123,331376.14420318604,331718.70194625854,329772.5221824646,326426.52296829224,323925.32470703125,359584.1459960937
CAR(10:0)_QUAL,0.4570574416336456,8.576768574893837,1.1598986255412456,0.2814865655927217,0.9999268688031868,CAR,1480806.9035568235,1524868.5276794434,1523881.3316841123,1553006.9069480896,1552883.4630699158,1531624.4029922483,1535708.4461669922,1471178.2422294617,1420216.2540550232,1469332.7677192688,1504513.7513008118,1358931.08203125
CAR(10:1),0.43147804186908606,6.987865394313917,1.0336103043300682,0.3093122168516418,0.9999268688031868,CAR,452669.6117248535,471916.7936515808,461430.33322906494,472870.6527290344,465064.4133415222,462996.2899551392,473156.8574142456,456883.1327896118,465105.2358818054,458949.9333877564,462073.6529541016,634009.9052734375
CAR(10:1)_QUAL,0.43460984597619445,8.229860377044847,1.048687306290958,0.3058096057974378,0.9999268688031868,CAR,1152608.801185608,1192826.0019073486,1209490.2474975586,1223388.7229423523,1205198.602191925,1225996.6278457642,1235450.905921936,1161861.2991142273,1133688.3053627014,1159647.360107422,1178396.0200195312,1046036.49609375
CAR(10:2),0.44059885221312023,7.011828804222359,1.0778057094357791,0.2991889528475048,0.9999268688031868,CAR,457558.5531387329,476367.7107849121,477712.733215332,477107.171875,486582.8288574219,465503.0145187378,479235.2310333252,466466.7318916321,460608.3939208984,473931.9167480469,477851.7532348633,642041.1708984375
CAR(10:2)_QUAL,0.35951948061124045,7.330554025637994,0.7173352797908592,0.39701937911345414,0.9999268688031868,CAR,583119.983165741,625976.7437744141,613562.1617736816,639425.8439941406,651245.6447753906,625800.6659698486,654185.5482177734,686649.5900878906,652079.50244140625,665449.4080810547,632789.7221069336,585456.421875
CAR(10:3),0.44318536895034655,6.975404615654215,1.0905065702900174,0.29635899653501474,0.9999268688031868,CAR,460000.71240234375,464155.4952850342,468188.3310546875,465020.26988220215,472539.2971191406,452021.83361816406,474795.994140625,467282.83181762695,451108.0492782593,459617.4909515381,461934.0142211914,611447.3291015625
CAR(10:3)_QUAL,0.37906955397172126,7.444437677360414,0.7975696156354388,0.37182100930011536,0.9999268688031868,CAR,642235.74609375,659595.4996337891,709130.7650985718,670706.4097900391,702346.127243042,685624.3889160156,697903.6512451172,746274.6158752441,682222.3889465332,736102.3311386108,659423.4671554565,633677.98193359375
CAR(11:0),0.4549200318064846,5.94315325710421,1.1490503470922704,0.2837480334720643,0.9999268688031868,CAR,217053.09909439087,235199.47663497925,229641.99746704104,228364.27590179443,222769.0371246338,226792.97513198853,230251.3971862793,217638.55546569824,220808.29425430295,215391.51430511475,219324.81494140625,307762.5842285156
CAR(11:0)_QUAL,0.4575788142418411,7.9299525787114895,1.162546186853433,0.2809381089463252,0.9999268688031868,CAR,954711.986038208,973990.7679748536,977671.6344985962,971594.3958740234,989258.566810608,970676.92817688,986055.2133140564,934787.2282104492,918568.4296531676,939842.6645050048,949083.5850601196,870968.1220703125
CAR(12:0),0.4390033477598155,10.737579729280117,1.070016913768538,0.3009416254146556,0.9999268688031868,CAR,6587197.182506561,6841519.090320587,6707013.297504425,6697081.9528160095,6676301.0075035095,6678902.369693756,6738613.562194824,6607863.245319366,6664555.5596961975,6635573.870006561,6636016.132194519,6397297.76171875
CAR(12:0)_QUAL,0.4347660138525022,8.320714090234576,1.0494418061280157,0.3056356789401854,0.9999268688031868,CAR,1186442.9816474917,1270938.2918777466,1232741.0681304932,1241054.7493286133,1213965.2067642212,1204854.1464118958,1221828.444656372,1231349.6988372805,1221284.5914916992,1306356.8415679932,1193412.1874275208,1316580.955078125
CAR(14:0),0.45023651880508825,6.50176801824664,1.1255046089390817,0.28873624918811563,0.9999268688031868,CAR,348522.6434059143,359881.06538009644,346274.64430618286,354997.76723480225,339063.7844963074,352516.32289886475,355747.00621795654,341709.0861778259,339953.44495010376,334817.0441246033,338206.9849281311,372286.3051757813
CAR(14:0)_QUAL,0.43476194493117587,7.642472620907252,1.0494198768647038,0.3056407322530171,0.9999268688031868,CAR,744998.4352416992,772035.891960144,743653.8512954712,764294.6153945923,748432.934261322,767989.5547332764,756529.673248291,727281.4342269897,761418.1294593811,741924.6730957031,751814.8503990173,886736.28125
CAR(14:1),0.46047811855797705,6.531690329438045,1.1773255055159098,0.27790114275418315,0.9999268688031868,CAR,355140.1877403259,366563.72498703,356826.54473495483,366983.2272148132,361806.1068038941,354174.50399017334,365205.88707733154,347182.0241088867,358554.5650444031,343123.0645942688,346077.24448013306,368998.5258789063
CAR(14:1)_QUAL,0.4304997489038235,7.653314755608525,1.028928362255101,0.31041049749953453,0.9999268688031868,CAR,744259.6683273315,776833.9528961182,752968.1960601807,756387.4721946716,754983.6320800781,814000.9125061035,762916.4165306091,724341.1519584656,733591.5547332764,719726.5105552673,758138.393913269,902707.2607421876
CAR(14:2),0.44752462432205947,6.636736555911202,1.1119790276206913,0.2916521561398136,0.9999268688031868,CAR,374163.9449691773,395916.17125701904,389661.7878799439,391972.246257782,382274.2672729492,379257.40713500977,390155.8661003113,381633.790145874,381604.8462371826,378694.5857315064,378606.2049293518,397565.6098632813
CAR(14:2)_QUAL,0.451322466510129,7.7014120706952465,1.1309518572961679,0.2875723970701515,0.9999268688031868,CAR,767973.9305114746,807015.7537155151,799562.6788711548,802263.0186004639,808655.4323120117,807545.179107666,791702.0143814087,767176.1962928772,789051.5732498169,774223.9913330078,761149.5116081238,898668.984375
CAR(16:0),0.4502109288413058,6.058907719404804,1.1253716085775523,0.2887647407527271,0.9999268688031868,CAR,251302.79752731323,257439.0177116394,254987.4772911072,255909.8370552063,260033.4383468628,254972.17778015137,252360.7569503784,251473.47735977173,255412.83624649048,250881.0977783203,247474.23796463013,283562.0600585937
CAR(16:0)_QUAL,0.39230133284247337,7.5646169211864285,0.854285024193814,0.3553429447579825,0.9999268688031868,CAR,695143.8098487854,732082.8132858276,745552.4319190979,714538.5910606384,742535.4524078369,750047.2343788147,727270.5544624329,761272.3086395264,757181.172039032,763946.3106689453,721392.4711380005,743383.630859375
CAR(16:1),0.47053495065574835,6.00934962255945,1.2293359816685552,0.26753621269284983,0.9999268688031868,CAR,240792.1379928589,251715.1997642517,250094.41779708865,256811.7780532837,249647.53729248047,243783.21682357788,245360.19734191892,238651.93688964844,247915.0375175476,235559.25829696652,240942.0760192871,271161.9794921875
CAR(16:1)_QUAL,0.39863221463654686,7.546229460610242,0.8821091817662818,0.34762464165106016,0.9999268688031868,CAR,676417.1706314087,725311.6316871643,731428.8098487854,703302.6930923462,754551.427898407,704960.151763916,705393.8503189087,758423.3161010742,721346.4516448975,812565.5787582397,735076.952545166,740003.9345703125
CAR(16:2),0.46722052527007846,5.981323881108612,1.212068800079578,0.2709227880406477,0.9999268688031868,CAR,238028.15690994263,252207.2161369324,243440.07543563843,251063.47832870483,248387.9770622253,244697.97831726077,240024.1763458252,243046.63777923584,242045.73767089844,235517.69748687744,232855.4962463379,256414.337890625
CAR(16:2)_QUAL,0.4371979668113753,7.487394493040758,1.0612216826557412,0.3029367128065741,0.9999268688031868,CAR,675326.2664108276,689828.7694168091,727642.2745780945,688396.1675071716,689735.8322143555,666640.0074272156,674450.1648483276,701309.7100067139,716002.735786438,733708.4512557983,684801.8274307251,720453.970703125
CAR(17:0),0.4532304586027468,8.409032069185985,1.1405433446052484,0.28553754535158704,0.9999268688031868,CAR,1342411.8786811829,1365435.819694519,1386686.9743041992,1404791.521724701,1350500.256099701,1396086.3981285095,1402296.1561775208,1353571.8726654053,1272498.4499282837,1295091.9070358276,1300291.628364563,1142501.9833984375
CAR(17:0)_QUAL,0.4526320396804445,7.165840045523255,1.1375263695517788,0.2861756254653663,0.9999268688031868,CAR,535001.0970344543,559384.4412536621,552436.002117157,565967.7417640686,566670.0461387634,547453.7202033997,563622.2194595337,539171.1168403625,537797.8213729858,535650.5117263794,540114.2405166626,595367.421875
CAR(18:0),0.480237348057576,9.74340876575207,1.2806019576837762,0.25778714145408466,0.9999268688031868,CAR,3344060.9525032043,3484259.4640693665,3403506.3254776,3499383.6750068665,3332275.1471939087,3381557.4882850647,3457404.749382019,3212707.112350464,3266554.9107894897,3156970.61000824,3147100.541255951,3204698.263671875
CAR(18:0)_QUAL,0.47035706477947264,7.551532673964337,1.2284199777423055,0.26771453495903225,0.9999268688031868,CAR,722951.7132110596,743083.9319190979,726716.0859832764,733856.613407135,733271.0139122009,721255.08934021,737973.8898925781,702674.0927810669,704641.5527000427,682358.8477783203,700399.5262145996,760985.4560546875
CAR(18:1),0.4670041321595837,9.7125394963126,1.2109653036468586,0.2711410302122918,0.9999268688031868,CAR,3263183.57157135,3382485.3075065613,3296570.7317276,3355950.292663574,3248227.794692993,3301628.6700057983,3365038.3362579346,3163711.5511016846,3209502.482975006,3061767.8464126587,3129870.37625885,3208659.5
CAR(18:1)_QUAL,0.46521511368165197,7.500266800274712,1.2016939377499511,0.2729833774066354,0.9999268688031868,CAR,691485.6316871643,722437.5520362854,698676.2541503906,728707.2491493225,684351.1671180725,700237.9283294678,705935.4915313721,684254.9703979492,680631.1444206238,659237.9448890686,681394.0701217651,735194.3125
CAR(18:2),0.47891520735565885,9.751605501943638,1.2735572927605094,0.25910039351381015,0.9999268688031868,CAR,3381310.580318451,3512091.339225769,3387669.825321197,3450073.6081314087,3378507.988441468,3395870.140319824,3464880.677978516,3233295.9546928406,3293080.086883545,3153841.6593818665,3171208.575946808,3252238.28515625
CAR(18:2)_QUAL,0.4661398652463304,7.47140097906046,1.2064786498522153,0.27203063928251175,0.9999268688031868,CAR,681783.3293418884,703156.7877388,684677.1701622009,708036.3482475281,673538.2653198242,691594.3280906677,696887.011138916,657429.1837158203,664824.4467277527,646209.2857894897,658525.7477798462,725255.8544921875
CAR(18:3),0.47317871529788047,9.732394557260957,1.2432161687696168,0.26485211877857984,0.9999268688031868,CAR,3354389.6895370483,3442251.3753204346,3350015.237663269,3429904.116878509,3312679.8973503117,3370895.863910675,3406953.552661896,3215544.002193451,3233189.695941925,3152076.383911133,3176414.3812561035,3175149.642578125
CAR(18:3)_QUAL,0.45866790345940334,7.555293012734268,1.1680885249224957,0.27979434551414284,0.9999268688031868,CAR,724256.6666870117,740901.3504333496,724836.8706283569,747649.1333656311,724785.8936004639,734192.0928192139,744972.2701225281,699465.3496551514,696019.29246521,693745.6071548462,713923.1545372009,757884.5498046875
CAR(18:4),0.4687789339733236,9.707343578148894,1.2201921355982575,0.26932294862691347,0.9999268688031868,CAR,3270577.046726227,3384906.931880951,3307672.6473503117,3399486.8254776,3229563.2268829346,3330174.315475464,3370750.345943451,3162778.693130493,3206804.1934432983,3073514.468444824,3099974.26984787,3109092.08203125
CAR(18:4)_QUAL,0.4577281057884435,7.545506953847213,1.1633036461134907,0.28078144553355366,0.9999268688031868,CAR,713336.4137573242,749293.1941490173,719543.4729347229,736047.5109024048,709531.2917251587,729564.9716835022,736543.7698898315,694115.5088729858,696792.8487167358,696220.6852416992,698410.2664146423,756819.1298828125
CAR(2:0),0.42629547578523824,11.361651597042405,1.0089180740881856,0.315162174543881,0.9999268688031868,CAR,10196541.865005491,10156769.805160522,10409224.591567991,10190857.261253355,10607896.008285522,10072553.754535677,9854046.7707901,10560061.85734558,10575637.800003052,10690012.257537842,10782481.891601562,9820295.890625
CAR(2:0)_QUAL,0.4742647316283279,6.747470449411011,1.2489211544016143,0.2637586310085426,0.9999268688031868,CAR,421423.3716049194,437777.0682563782,429972.3731765747,434525.5533828736,414884.1871109009,421858.1105117798,436130.33182907104,398386.8915557861,411099.9893798828,401219.91094970703,405885.24609375,395996.7683105469
CAR(20:0),0.47098171439648917,7.296182124405236,1.2316852309450042,0.26707955096161323,0.9999268688031868,CAR,608679.9014892578,622327.7019195557,603089.2824287415,631115.6622695923,610788.9026222229,615438.1665687561,624361.2435417175,586645.7002029419,582079.1347312927,574311.2203979492,575452.460319519,631235.4873046875
CAR(20:0)_QUAL,0.44827283274697294,9.052218668700432,1.11571287541301,0.2908434590795923,0.9999268688031868,CAR,2030921.9206314087,2106460.679851532,2106803.243911743,2086055.1295394895,2100954.6359443665,2067352.8719596865,2096010.542190552,2091926.9437561035,2024557.981880188,2003382.295475006,2046552.9743804927,2018746.53125
CAR(20:1),0.4664981342761422,7.235025522993568,1.208333673843299,0.2716623847853106,0.9999268688031868,CAR,573377.6212539673,606478.0848083496,584938.5810966492,602110.226726532,577569.9802017212,593621.5425033569,593058.0241889954,559269.5806694031,571172.1201248169,548740.7184410095,556692.4851226807,602583.583984375
CAR(20:1)_QUAL,0.44093811917607917,9.042404328080108,1.0794748381886166,0.2988150679718809,0.9999268688031868,CAR,2010838.4269599917,2093240.2393836973,2075263.855632782,2088881.7276611328,2069368.9885978696,2053046.564304352,2092487.095554352,2043130.7114143367,2015235.4481315613,2024805.646728516,2053102.1375083923,2005452.6015625
CAR(20:2),0.46459969352016345,7.099091364562394,1.1985125833234633,0.2736191677377058,0.9999268688031868,CAR,533664.4797325134,542057.2000083923,535712.1989135742,546378.7353973389,525643.7546577454,540381.9594192505,542875.0798339844,511996.2529373169,522356.77590560913,495884.21684265137,510662.513130188,542018.3017578125
CAR(20:2)_QUAL,0.4410979666558315,8.996909357971816,1.0802581556199584,0.29863981200711215,0.9999268688031868,CAR,1941919.9132881165,2028221.8551635745,2020504.7426643367,2017963.706100464,2029728.71906662,2007171.5746154785,2029242.4664878843,1993213.965396881,1964196.2334403992,1949975.3960990903,1966620.990161896,1927371.623046875
CAR(20:4),0.48966051129152205,7.161783349311696,1.3313625285372837,0.24856296715021964,0.9999268688031868,CAR,554694.6580543518,578648.7180137634,568190.443561554,565618.1993026733,549072.7575035095,549361.3818778992,568324.8801612854,531124.8779182434,531155.4191093445,517301.3766059876,528165.6165313721,571720.7197265625
CAR(20:4)_QUAL,0.45050735828142896,8.811450828833683,1.1268709887226578,0.2884437480537103,0.9999268688031868,CAR,1721938.8299293518,1791836.084224701,1770957.344379425,1772002.6446914673,1786049.7331314087,1751350.9207878113,1761824.820552826,1760852.163131714,1724234.8637542725,1712358.461566925,1732700.5193824768,1701772.712890625
CAR(22:0),0.4626898765061275,5.872380925890238,1.1886608066924964,0.2755998539552885,0.9999268688031868,CAR,225577.95599365237,226648.3770027161,220266.8165473938,233769.3362197876,225604.91527938843,228100.8777809143,233213.21689605716,217366.69368743896,213810.9952697754,207493.0552597046,213845.4559326172,246921.7578163147
CAR(22:0)_QUAL,0.5231096912000326,9.026220494659153,1.5195166071571293,0.21769265964900164,0.9999268688031868,CAR,1742622.7064971924,1829532.893989563,1879769.452739716,2504173.6973495483,1890975.7272720337,1882193.6725120544,1986329.0053977969,1648583.6549301147,1746008.0389900208,1730418.995162964,1736203.1207885742,2740927.288986206
CAR(22:2),0.4612832807599304,6.154326345570914,1.1814442062823218,0.27706217988958454,0.9999268688031868,CAR,265164.4580421448,277044.0199928284,268277.35957717896,281292.06059265137,272137.8990478516,275317.84091186523,276589.2600250244,257547.3189315796,261911.0191078186,255559.15911865237,260822.8589363098,311783.7636947632
CAR(22:2)_QUAL,0.5274712293012384,9.028735501991338,1.5449610404029954,0.21388087218076954,0.9999268688031868,CAR,1747418.25907135,1831103.713130951,1872745.5093803408,2534970.258289337,1904125.4772720337,1894844.6167259216,1981514.97687912,1643261.155555725,1777193.2002410889,1725768.7186775208,1709172.9196128843,2741514.162109375
CAR(22:4),0.47326472286061444,6.197085070559324,1.2436509079343523,0.2647685932205907,0.9999268688031868,CAR,277806.29878616333,287777.86057281494,280569.6193809509,292612.24086380005,272346.38008499146,282362.2190208435,279427.51834869385,267865.67892456055,270856.6806297302,262464.8190689087,273048.1981124878,317976.1638183594
CAR(22:4)_QUAL,0.5312784810490129,9.009281586847154,1.5673435118442285,0.21059321994325944,0.9999268688031868,CAR,1708583.2917251587,1792029.750164032,1851599.148990631,2457687.188598633,1862814.991649628,1835574.646411896,1935228.5650863647,1647175.846256256,1705225.0551643372,1674979.586021423,1682382.088680267,2787949.4111328125
CAR(22:5),0.4537456417324588,6.134196787473149,1.143124889695173,0.28499298966533687,0.9999268688031868,CAR,266218.9988555908,271651.08082580566,264362.13832855225,273580.31983184814,268120.2594985962,268121.39767074585,275416.2397041321,259900.6176147461,258897.35828781128,253202.39951705933,260779.8191108704,303855.1018066406
CAR(22:5)_QUAL,0.5158089358559579,9.014777630107583,1.4773955842974833,0.22418245228532244,0.9999268688031868,CAR,1746166.3039093018,1832842.878677368,1854465.3884429927,2414996.485557556,1879986.6003189087,1905681.9292259216,1972752.709224701,1659572.700164795,1722569.5664138794,1697152.2067260742,1701274.1628189087,2717660.275390625
CAR(22:6),0.46864981974570075,6.204911850018053,1.2195027508387284,0.269458259434817,0.9999268688031868,CAR,279164.3195953369,284787.0203399658,281138.35957717896,293004.68127441406,282123.80072784424,277953.7599754333,276587.8196754456,281148.3609428406,271400.38035964966,273758.1198921204,276313.58113861084,318534.2431640625
CAR(22:6)_QUAL,0.5194081481944747,8.649893503656141,1.4980864718236262,0.22096602437684268,0.9999268688031868,CAR,1399932.5944595337,1448433.076412201,1520125.1226615906,1999698.053287506,1507176.8582077026,1539487.72996521,1618526.3742637634,1315020.1889915466,1367385.548286438,1358296.4932861328,1369920.6706695557,1836675.162109375
CAR(26:0),0.4930883081868512,6.177693457455288,1.350063782530924,0.24526696656973637,0.9999268688031868,CAR,281358.5601577759,286148.8022766113,276438.67822265625,286299.2600708008,272185.1188316345,278522.70014953613,280500.58139801025,257523.7193603516,265605.91902542114,254596.97690582275,263357.1805610657,310939.6223144531
CAR(26:0)_QUAL,0.4605034798939299,7.00344263085123,1.1774589162378106,0.27787391744935047,0.9999268688031868,CAR,481699.7908172608,494378.7121772766,484073.9375457764,522509.9176025391,476328.9743003845,499113.6587142944,500697.5528030396,463026.0104866028,467863.9913749695,458643.7720413208,471451.652633667,559594.85887146
CAR(3:0),0.4491630581771236,6.250407555856611,1.1201384099113056,0.2898886526644452,0.9999268688031868,CAR,302090.80226898193,297024.95875930786,304445.6216239929,307005.02307128906,306412.96158599854,300388.4015197754,296095.40132522583,307295.38191604614,294920.8815574646,293926.06130218506,304155.8014678955,270974.60119628906
CAR(3:0)_QUAL,0.4407986942541607,4.954378652405585,1.0787571207001747,0.2989757630176961,0.9999268688031868,CAR,122919.12901687622,122628.58847808838,122418.70754241943,125381.64919281006,125972.00887298584,125514.54878616332,125722.02825927734,123692.34926986694,120087.54792022704,118975.02885437012,119264.28828811646,107413.6280517578
CAR(3:1),0.45526082366005327,6.496653918038477,1.1507816473022103,0.2833855832489525,0.9999268688031868,CAR,352975.5248260498,358270.3836860657,358432.60498809814,363843.6452178955,363664.7274360657,359447.8253593445,354954.6459503174,351480.12535095215,350024.00551986694,344639.9449157715,351776.8438911438,327042.8210449219
CAR(3:1)_QUAL,0.4612960959602621,5.088264059772971,1.1814918293785013,0.27705249790943437,0.9999268688031868,CAR,138454.72973632812,134588.4490737915,134225.26908493042,140442.98986816406,140067.74989700317,134968.04907608032,136491.93005371094,134109.1895980835,129305.00938415527,131789.72931289673,138351.12976455688,114578.34790039062
CAR(4:0),0.4614978963076299,6.188331889668932,1.18254541981878,0.27683840727524783,0.9999268688031868,CAR,287662.859916687,285504.64000701904,287178.38098526,287591.22133636475,284651.1202774048,281715.8205566406,285717.6403846741,282702.2809906006,276697.52045059204,273037.4596748352,279809.0609588623,281899.7983398437
CAR(4:0)_QUAL,0.42484815463171977,4.602393816535829,1.0020294733822084,0.31681993252311125,0.9999268688031868,CAR,92664.22639846802,98332.1272506714,95361.52713394164,97345.46689987184,95711.24674606325,96120.4270210266,101300.7472114563,92647.44723892212,91042.82616043092,94700.96640777588,98116.04679870604,86956.88671875
CAR(4:1),0.45747416903400706,8.01783252231278,1.1620144261978567,0.28104815763499896,0.9999268688031868,CAR,1010881.0928344728,1026619.0340118408,1023939.2762908936,1033316.29473114,1018405.2124443054,1021810.2350616456,1037465.110862732,979435.948928833,990477.81142807,970866.0243225098,987669.7039871216,978969.513671875
CAR(4:1)_QUAL,0.45378481323947156,6.212794884445025,1.1433238960817107,0.2849510656069745,0.9999268688031868,CAR,289992.2592163086,294867.56132125854,288767.8776283264,297644.88189697266,292765.4201850891,290046.94010543823,297212.50134658813,284664.658657074,282137.9198074341,278732.6203842163,287494.1400337219,278300.5791015625
CAR(5:0),0.43772605201156217,8.968428421679766,1.063793051551329,0.30235166938622066,0.9999268688031868,CAR,1944839.8170166016,1945840.3403320312,1974092.1228637693,1958299.3173828125,2041692.6796875,1956156.0989074707,1903067.0131835935,1968398.8125610352,2011348.9619140625,1984263.0043945312,1985679.487045288,1862701.5966796875
CAR(5:0)_QUAL,0.4679332411421814,6.907788951239537,1.2157816796461702,0.27019009050125026,0.9999268688031868,CAR,473873.2745361328,486826.5936279297,483306.2763671875,481964.7908401489,468030.7307128906,470565.3937988281,489581.7557373047,470133.7713623047,451194.4326171875,453804.1134490967,450099.8529472351,433832.7741699219
CAR(5:1),0.4360042539620124,8.850338464005167,1.0554339776281267,0.30425890388382165,0.9999268688031868,CAR,1807921.9453125,1797623.4570007324,1850735.0083007808,1791265.1738128662,1853622.686691284,1821339.5942382808,1753866.3896484375,1853623.080078125,1810058.557006836,1832291.8369941711,1854162.9977760315,1686422.3232421875
CAR(5:1)_QUAL,0.4571290195124312,8.478763250676787,1.160261933458969,0.28141122436769206,0.9999268688031868,CAR,1393789.4169921875,1422512.727798462,1440485.6153564453,1442849.0233840942,1399623.220199585,1421213.3188476562,1436439.777175903,1371936.3143463137,1350189.5745925903,1353721.55809021,1385094.3407859802,1288613.4504394531
CAR(6:0),0.4318972810250143,7.3858387110861665,1.035624295589514,0.308841333222028,0.9999268688031868,CAR,666650.4268798828,629760.4611129761,674395.607585907,660756.3644371033,675635.8093986511,666749.9849357605,658245.6865692139,671873.8860015869,627157.2060203552,653426.5047988892,682200.2520751953,602169.6025390625
CAR(6:0)_QUAL,0.4333987508113949,5.634561959635545,1.0428273757861461,0.3071648096503566,0.9999268688031868,CAR,189258.73404693604,197908.8342819214,198418.17477416992,193362.8941040039,197949.89306259155,194383.1524848938,201913.7342262268,196576.73405075076,192481.47579574585,188261.5534210205,191145.6925048828,183513.93237304688
CAR(6:1),0.441062776410811,5.641002967267525,1.0800640745401324,0.2986832225274167,0.9999268688031868,CAR,188037.4930801392,192632.9129943848,191802.47479248047,192008.0334663391,190877.9543228149,191004.55395126343,192077.4732208252,191702.09525680545,183927.73293304443,183758.49340820312,193434.47369384769,211241.2548828125
CAR(6:1)_QUAL,0.4548622312719991,6.057486905238839,1.1487611536758777,0.28380863374137333,0.9999268688031868,CAR,249606.1385498047,265180.0795211792,264893.07708740234,264448.65954589844,268655.61853027344,259708.13874816892,259425.65854644772,258833.47784423828,248297.29805374143,259562.4990234375,258210.55810546875,254430.89892578125
CAR(7:0),0.4497305480524622,5.8841491133791095,1.1229650890891207,0.2892808882808317,0.9999268688031868,CAR,204448.6549835205,206944.4140739441,210646.29453277588,205813.8949356079,198986.07453536987,207298.73335266116,208573.13384628296,201460.4949798584,200319.39443206787,198390.53342056277,196242.67378234863,350296.0261230469
CAR(7:0)_QUAL,0.4526354791875085,7.206608838845338,1.1375442192220362,0.28617184500079323,0.9999268688031868,CAR,574252.8016738892,593042.3207740784,597435.621219635,603292.9231376648,595912.1620826721,579533.6637153625,598878.1226539612,585654.4230995178,564189.379360199,575156.3192901611,584986.7430610657,510361.294921875
