Lipid,Class,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(54:6)_FA 18:0,TAG,47762.48358154297,43617.14294433594,42573.662658691406,39381.24293518066,32887.60235595703,46431.52323913574,38011.782318115234,34547.12258911133,25229.681915283203,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:6)_FA 18:1,TAG,43030.822982788086,38222.64289855957,33418.14196777344,40792.90298461914,27276.861862182617,46080.48336791992,43395.7427520752,32841.08256530762,20671.58152770996,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:6)_FA 18:2,TAG,152908.0906982422,199179.1934814453,277585.99798583984,226899.53582763672,148988.3677368164,132460.84967041016,245691.497253418,144426.1883544922,55558.423278808594,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:6)_FA 20:0,TAG,22371.661743164062,18746.7413482666,16587.121196746826,19011.94141769409,14736.321235656738,19900.32151031494,20324.901237487797,14776.041069030762,13981.66104888916,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:6)_FA 20:4,TAG,105782.18798828124,145529.07080078125,160596.17449951172,170687.47344970703,87913.3462524414,109282.06842041016,159900.12854003906,140933.0708618164,61396.84405517578,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:7)_FA 16:0,TAG,110251.46813964844,68855.74560546875,68465.10397338867,134906.68968200684,55951.464263916016,73247.30471801758,76136.30529785156,50684.02429199219,24206.761627197266,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:7)_FA 16:1,TAG,79292.30487060547,67078.74499511719,101250.76770019533,77748.7865600586,66229.80514526367,78453.8857421875,96594.82635498048,52930.203552246094,29374.701934814453,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:7)_FA 18:0,TAG,50313.44338989258,53158.48434448242,38860.542724609375,43133.46304321289,34208.662353515625,44955.58312988281,39056.62286376953,35062.182525634766,26289.241897583008,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:7)_FA 18:1,TAG,46827.60345458984,45307.88314819336,38740.76251220703,40795.52301025391,30968.222442626957,44394.98287963867,39489.16262817383,36723.06283569336,27554.221923828125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:7)_FA 18:2,TAG,41548.24301147461,41200.58285522461,38835.90254211426,40737.00297546387,29943.242294311523,43184.20315551758,41827.22294616699,36702.30303955078,25290.36166381836,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:7)_FA 20:0,TAG,34673.58229827881,35289.6222076416,27185.92169189453,32194.262969970703,33431.16213226318,29313.701835632324,33454.3424987793,29013.0224609375,21194.221565246586,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:7)_FA 20:4,TAG,31691.44218444824,33553.162521362305,37066.92227172852,34642.02275085449,24550.80166625977,30152.94207763672,38829.14245605469,35487.122146606445,19854.321548461918,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:8)_FA 16:0,TAG,54229.58331298828,64140.40481567383,40014.80276489258,42620.02325439453,37148.96273803711,50374.8642578125,49639.82327270508,41442.523040771484,26868.181884765625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:8)_FA 16:1,TAG,109455.28646850586,83328.6875,78196.56466674805,142044.63018798828,59796.48333740234,74272.76622009277,81828.40525817871,60604.5830078125,28112.962059021,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:8)_FA 18:0,TAG,72218.32531738281,87378.04507446289,59679.24411010742,65748.26400756836,47535.783462524414,59957.704162597656,66302.12475585938,53151.083068847656,32772.02188110352,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:8)_FA 18:1,TAG,69490.04498291016,83720.7660522461,50674.46395874024,62121.42434692383,47008.9231262207,59604.92468261719,55962.144958496094,52826.48400878906,32958.802490234375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:8)_FA 18:2,TAG,52956.603424072266,52857.68392944336,45452.243408203125,49694.78329467773,39113.56283569336,45772.34332275391,48663.78369140625,45123.3830871582,36988.40225219727,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:8)_FA 20:0,TAG,34830.20236206055,38503.042709350586,32419.62191772461,37432.44287109375,26453.12183380127,31961.802139282227,33197.92199707031,31639.981994628903,23918.601539611816,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(54:8)_FA 20:4,TAG,24271.58180999756,22590.8016204834,26265.321891784668,22474.48175048828,17273.781085968018,25134.741508483887,20061.861431121823,23781.861671447758,18129.121383666992,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:0)_FA 16:0,TAG,111057.42623901369,98907.00524902344,71191.96337890625,99047.2064819336,70087.36451721191,77488.74478149414,87822.30694580078,88302.88610839844,101798.86618041992,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:0)_FA 16:1,TAG,36293.22299194336,35375.04284667969,32843.402252197266,30993.70249938965,30659.36250305176,34232.3625793457,41159.5231628418,27983.601974487305,23676.84169006348,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:0)_FA 18:0,TAG,54166.94378662109,50276.0036315918,40320.022857666016,49998.883361816406,34512.602462768555,46804.883361816406,42826.10269165039,35896.80288696289,25687.941925048828,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:0)_FA 18:1,TAG,58174.26379394531,48436.42315673828,46325.44345855713,50284.00285339356,33449.04275512695,45806.50340270996,46209.00410461426,48441.04319763184,56905.6833190918,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:0)_FA 18:2,TAG,47805.92321777344,40896.42303466797,40878.0029296875,37601.54252624512,31260.22216796875,43243.64303588867,43600.883697509766,30797.642181396484,38811.66226196289,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:0)_FA 20:0,TAG,150378.9912109375,158771.77075195312,132432.30895996094,138908.14880371094,131954.31030273438,129841.40893554688,136071.82958984375,128757.64990234376,113286.24865722656,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:0)_FA 20:4,TAG,22176.36151123047,22566.94164276123,19837.861518859863,21994.761558532715,16952.221183776855,22497.541694641117,22085.681495666504,20884.561637878414,18941.80139923096,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:1)_FA 16:0,TAG,35423.882583618164,38011.12326049805,30286.502166748047,29099.781936645508,25557.841873168945,34379.742431640625,31471.922332763672,29470.48232269287,20548.841331481934,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:1)_FA 16:1,TAG,97273.4655456543,101944.48965454102,74004.72338867188,89379.14727783203,70923.9441986084,76298.82559204102,80665.54629516602,81508.84632873535,112207.1460571289,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:1)_FA 18:0,TAG,42270.14324951172,40813.74304199219,35239.76264953613,40713.78297424317,25465.20182800293,41342.52276611328,33900.06221008301,31236.601928710938,20360.781692504883,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:1)_FA 18:1,TAG,49473.4033203125,54365.88381958008,41354.00253295898,49581.223693847656,37487.083068847656,44228.6432800293,45531.9831237793,40868.72261047363,31410.142196655277,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:1)_FA 18:2,TAG,58226.92362213135,48432.16355895996,44238.14389038086,50671.40376281738,33035.72229766846,44448.86279296875,46653.04292297363,48188.20363616943,64401.1658782959,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:1)_FA 20:0,TAG,75355.6049194336,76665.00469970703,70587.72546386719,90020.66720581055,53752.92385864258,76379.42572021484,84049.88464355469,71414.88552856445,36528.12268066406,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:1)_FA 20:4,TAG,32275.461868286133,26680.482048034668,22598.361877441406,26571.762237548828,20646.22158050537,28416.202003479004,27232.70221710205,27861.901962280277,18633.74124145508,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:2)_FA 16:0,TAG,40866.90254211426,37132.90263366699,35888.122497558594,30345.582008361816,29381.5223236084,35064.98237609863,39751.50277709961,39947.90258789063,43486.84343719482,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:2)_FA 16:1,TAG,34893.902603149414,38425.642578125,29339.68179321289,30169.06225585937,23356.1619720459,37455.302658081055,31768.462158203125,29556.541946411133,21458.481323242188,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:2)_FA 18:0,TAG,47757.743255615234,39465.84289550781,41982.843032836914,45762.36367034912,27694.861846923828,48079.763999938965,44903.66287231445,35601.9421081543,23245.26155090332,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:2)_FA 18:1,TAG,37228.80267333984,42628.12303161621,37421.36259460449,43919.36267089844,29119.342346191406,32150.142288208008,38462.74258422852,36695.44231414795,25465.261795043945,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:2)_FA 18:2,TAG,48109.563720703125,57638.123931884766,41608.52258300781,50238.52340698242,40433.94287109375,44960.30282592773,46840.04281616211,41892.78288269043,30946.502197265625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:2)_FA 20:0,TAG,131017.48895263672,156975.13116455078,157597.21032714844,152568.5714111328,106628.52801513672,144416.84857177734,194161.8733520508,122561.41076660156,55912.803955078125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:2)_FA 20:4,TAG,21464.481521606445,20383.40134429932,18755.9614944458,19442.8413772583,15752.861129760742,19926.20166015625,20412.481651306152,16552.96113204956,17971.461193084717,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:3)_FA 16:0,TAG,40261.42260742188,33735.50244140625,29628.44174194336,33090.96209716797,24955.82176208496,39461.46267700195,35007.98254394531,29433.721961975098,22100.261459350582,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:3)_FA 16:1,TAG,43825.642837524414,41332.6028137207,32224.642013549805,31832.80283355713,27900.64190673828,39629.48271179199,37975.882400512695,37081.24242401123,43707.04360198975,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:3)_FA 18:0,TAG,88457.5263671875,64850.94430541992,146552.7921142578,99349.64625549316,81137.08535766602,100920.08851623537,120233.1886291504,55197.8239440918,18396.621215820312,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:3)_FA 18:1,TAG,51353.0442199707,53949.22375488281,51747.12339782715,64652.82518005371,34851.6025390625,50534.90301513672,57766.20456695557,47820.46293640137,22891.34178161621,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:3)_FA 18:2,TAG,41101.88305664063,50596.923400878906,45227.42303466797,47603.62390136719,32499.12210083008,42468.40309143066,47458.72378540039,43599.26298522949,25345.982055664062,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:3)_FA 20:0,TAG,50252.44369506836,63959.50424194336,63403.98452758789,62930.42434692383,38134.763122558594,48520.34344482422,75336.66607666016,61334.92431640625,32250.822052001957,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:3)_FA 20:4,TAG,38135.00302124024,40134.02267456055,30843.68197631836,33877.12275695801,32445.482360839844,32547.002319335938,36918.28268432617,31307.302169799805,24591.201629638672,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:4)_FA 16:0,TAG,38219.20262145996,34298.502502441406,45043.90281677246,40300.00311279297,29429.64225769043,43439.68315124512,41817.64331054688,29451.30207824707,21459.48126220703,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:4)_FA 16:1,TAG,43086.32269287109,35489.722900390625,28943.841819763184,31268.00205230713,24914.701614379883,39254.42260742188,36089.582458496094,27011.921615600582,21452.441604614258,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:4)_FA 18:0,TAG,628367.7818603516,406030.2066650391,1378337.8359375,637693.7178955078,694158.8675537109,672475.8283691406,987543.2452392578,326915.8606567383,21503.6213760376,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:4)_FA 18:1,TAG,74377.88562011719,70665.96469116211,126727.78854370116,96279.42585754396,80517.44631958008,67923.68496704102,110915.90711975098,56474.26387023926,23016.64143371582,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:4)_FA 18:2,TAG,48743.10368347168,52746.34394836426,48378.86328125,63411.84385681152,36191.40269470215,50849.58337402344,54906.42416381836,50100.96420288086,26030.621963500977,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:4)_FA 20:0,TAG,64337.40542602539,96455.66511535645,61308.3849029541,74755.90531921387,79772.62467956543,54906.583892822266,63976.624755859375,61312.22514343262,46783.3836517334,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:4)_FA 20:4,TAG,194385.79345703125,215364.6970214844,179530.251953125,187683.73388671875,168676.8729248047,184488.55322265625,186812.39428710935,167674.7724609375,146159.33081054688,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:5)_FA 16:0,TAG,52025.96391296387,47202.46388244629,57689.88485717773,47753.70374298096,36612.50268554688,54080.364166259766,52907.583740234375,42750.00321960449,33104.90249633789,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:5)_FA 16:1,TAG,41349.04299926758,34035.102111816406,44952.78326416016,38004.20217895508,30897.502059936523,44240.12316894531,42458.602935791016,30353.90234375,19917.54136657715,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:5)_FA 18:0,TAG,136225.48922729492,98204.02703857422,198488.91482543945,125838.60932922363,131743.7477722168,138153.56983947754,197627.5936279297,72809.76513671875,18966.861267089844,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:5)_FA 18:1,TAG,458436.39318847656,433780.7119140625,1251290.316040039,613110.6281738281,602689.0863037109,406935.60693359375,784220.5145263672,292534.84063720703,24735.20167541504,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:5)_FA 18:2,TAG,73895.16513061523,74076.26539611816,138117.70928955078,95364.98568725586,76618.78515625,72284.46508789062,100539.78680419922,60720.723571777344,21182.44132995605,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:5)_FA 20:0,TAG,26882.721939086918,27680.5418548584,23112.901695251465,23120.121673583984,18003.901123046875,25055.60171508789,26524.66199493408,23604.64121246338,18046.96134185791,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:5)_FA 20:4,TAG,131704.44897460938,140642.7716064453,144918.25079345703,197332.45446777344,99960.82843017578,144534.15130615234,168841.5938720703,159292.99298095703,56908.264221191406,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:6)_FA 16:0,TAG,109485.2470703125,88467.1060180664,153177.80993652344,97814.78643798828,97901.12713623048,110611.92810058594,140972.17041015625,68272.30453491211,28520.901596069336,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:6)_FA 16:1,TAG,51323.86343383789,48527.84375,58917.963775634766,49446.94338989258,41000.30300140381,52919.24360656738,56813.204498291016,43470.92332458496,36152.20288848877,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:6)_FA 18:0,TAG,91502.60546875,76164.18518066406,96373.3471069336,85638.74533081055,72619.62518310547,81530.04541015625,92425.3272705078,56233.52410888672,34859.68246459961,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:6)_FA 18:1,TAG,106341.08782958984,104810.9483642578,197127.9557800293,124279.22909545898,118347.78713989258,90539.32751464844,168416.44915771484,71578.84506225586,21292.06137084961,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:6)_FA 18:2,TAG,453224.7155761719,444875.609375,1251812.3895263672,624584.9886474609,597152.7025146484,410559.72479248047,801851.2370605469,286374.0994873047,23812.92179870605,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:6)_FA 20:0,TAG,26434.881912231445,25297.84189605713,20884.32159423828,21627.581268310547,20191.521423339844,23503.68162536621,23877.241592407227,23643.1817779541,28334.26197052002,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:6)_FA 20:4,TAG,227516.99963378903,282951.8210449219,299296.3992919922,363839.1268310547,197721.2540283203,262920.0388183594,403060.8518066406,368880.70080566406,93550.58666992188,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:7)_FA 16:0,TAG,70667.76443481445,64119.18453979492,60202.0041809082,59320.943267822266,46891.92343139648,59199.44389343262,64660.7449798584,43177.36318969727,23594.62156677246,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
