Lipid,Class,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",CE,741543.9924316406,592514.7603759766,463263.3770751953,213167.83587646484,152485.4100341797,441135.7902832031,413777.43029785156,411261.06884765625,157066.20965576172,160391.5714111328,336350.2844238281,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",CE,715989.0925292969,571387.8460693359,452535.7111816406,214638.8768310547,156924.85137939453,427770.54821777344,412817.9084472656,404912.9471435547,156799.3109741211,164944.91046142578,332064.9237060547,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
20:3 Campesteryl ester,CE,971733.7509765625,796782.5151367188,658286.7297363281,331052.8444213867,359388.5831298828,651394.2424316406,620419.2241210938,818735.2111816406,256280.87823486328,276048.0584716797,532591.3153076172,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,655990.4508056641,518913.4805908203,402155.2277832031,194882.89279174805,152072.91143798828,364076.984375,342376.0046386719,346876.38415527344,141291.849609375,159077.29052734375,281844.6805419922,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,739420.5382232666,566264.937713623,449138.75494384766,170348.91171264648,147960.15045166016,386609.8872833252,384790.6307067871,438562.8924407959,131670.3087234497,149449.1901550293,433173.92571258545,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
20:5 Cholesteryl ester,CE,1235624.6225280762,995561.2732849121,848273.2289733887,289770.39990234375,256014.09561920166,736159.460723877,768196.9700622559,914103.2744140625,243411.83782958984,267082.9399795532,911030.2897338867,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:0 Campesteryl ester,CE,896566.9890136719,939694.8839035034,509218.24995422363,95272.74718475342,195138.1933746338,340675.8217391968,367210.84881591797,477027.76877593994,80513.78633880615,67158.64447784424,105651.5481300354,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,4193570.2305908203,2436225.9285354614,1227538.8339004517,487762.71195983887,245699.79766082764,418908.97204589844,288414.3606262207,395202.1464691162,60594.46385574341,54126.38396835327,79871.64535522461,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:0 Sitosteryl ester,CE,765647.420135498,885845.569229126,525418.6844100952,82712.30665969849,204437.75436782837,362017.368598938,396812.5258102417,498058.5573425293,96923.02661895752,69150.82513046265,228572.99380493164,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:1 Campesteryl ester,CE,1047875.6008148193,946360.6265792847,542836.6854553223,118994.38879013062,192189.37321090698,338504.9609069824,364372.6840209961,430084.86849212646,86435.68635940552,65307.76513290405,102455.64757919312,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,4263195.970428467,2450399.517211914,1237139.4935913086,480094.97539901733,260850.21912384033,429962.6456832886,281520.3006362915,380934.2229003906,58387.70426940918,56851.843799591064,78654.8657836914,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,755514.5677680969,944503.3225631714,491153.4977798462,81157.6648902893,208831.17345809937,360373.44744873047,413555.0725479126,509330.19507598877,100277.56690216064,72650.8650932312,206498.9136428833,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:2 Campesteryl ester,CE,3415261.498123169,1941418.5549240112,950963.794708252,341881.02141952515,226201.93586730957,310858.8617248535,204018.31434631348,165681.3123474121,55576.944202423096,53085.56405258179,80835.36569976807,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,743872.3928756714,898655.6136779785,502230.538608551,85175.60606384277,209764.57259750366,343573.86669921875,397247.6654701233,506831.23790740967,93415.80773925781,73798.28538894653,160474.38968276978,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:3 Campesteryl ester,CE,4006962.4003601074,2313333.353652954,1145395.0406341553,463608.8536758423,215819.47241592407,345234.3631744385,229129.03816223145,175946.43223571777,34748.142459869385,32327.26247024536,78485.72638702393,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:3 Stigmasteryl ester,CE,723321.4232177734,894071.6810836792,463588.0719909668,83160.50679779053,201195.9746055603,327388.4639663696,372575.8259277344,492436.8146018982,90041.28677749634,63313.024700164795,107463.74801254272,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,4550953.7470703125,2741932.9650878906,1526239.79296875,680709.7716064453,397991.8699951172,761836.2901611328,625923.0830078125,729867.6760253906,213621.0160522461,221255.75579833984,370215.2233886719,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:5 Cholesteryl ester,CE,4551026.404541016,2730467.060913086,1502246.861694336,666926.9046630859,385240.2494506836,732844.8115234375,586350.7768554688,696990.0095214844,195039.9539489746,201413.27459716797,343852.4637451172,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:6 Cholesteryl ester,CE,4458070.431640625,2715212.2209472656,1491101.0864257812,645550.1623535156,377736.96826171875,724647.8146972656,589545.1394042969,698972.4873046875,192804.07348632812,194199.51263427734,318345.9444580078,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,741502.5326538086,901822.6605300903,507127.1789741516,85131.08557891846,202069.635471344,361285.80671310425,415519.5479660034,520013.3414154053,94177.24686813354,72342.84449386597,225753.29443740845,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1856874.8933105469,2316012.5373535156,1997917.2893066406,1784077.2758789062,2009942.3466796875,1654123.5068359375,1856437.095703125,1835111.345703125,1974828.7731933594,1928741.1164550781,1852556.1604003906,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1554010.6118164062,1916138.7844238281,1676102.2985839844,1419993.0892333984,1622108.3797607422,1341716.8400878906,1510425.403930664,1495649.9022216797,1594701.9755859375,1617362.8673095703,1670603.4350585938,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,15726473.67578125,17840220.71875,15795650.272949219,23904027.19970703,23345401.69580078,22603931.458007812,12251396.957519531,18552533.94921875,15933776.28515625,14766753.270751953,2200595.70703125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,7174074.6181640625,7910488.398925781,7254243.041503906,10290363.202148438,10271814.326171875,9503114.804199219,5984358.296875,8369825.224609375,7382732.733886719,7176826.198730469,2678909.9697265625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1828917.9155273438,1991359.2607421875,1810925.8793945312,1731165.087890625,1800051.0874023438,1629539.580078125,1757365.703125,1789178.2016601562,1834129.7998046875,1957207.7475585938,1844464.9086914062,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C12:0,FA,91115.66660308838,71487.16569900513,123507.88874053955,163278.9520263672,470759.61096191406,104670.28729248047,107748.88719940186,55248.80407714844,226448.41662597656,733573.8945007324,75923.3450012207,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C12:1,FA,55532.34419250488,39086.12285614014,61801.26460266113,111234.48831176758,281311.47912597656,59427.54405212402,47843.18366241455,55930.48390197754,110690.90811157227,275200.27850341797,73215.28530883789,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C14:0,FA,1170713.64453125,826162.8178710938,1642767.3564453125,1318476.87109375,3246147.341796875,1375814.2526855469,1198648.1489257812,803785.7360839844,2237367.9912109375,5189257.8056640625,693541.4095458984,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C14:1,FA,676127.4266967773,453576.5722351074,738303.3325195312,866707.7004394531,1378913.4365234375,692347.3874511719,510473.6550292969,717643.2119445801,789669.7750244141,1296562.494140625,740184.6535644531,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C15:0,FA,115329.78874206543,71964.42558288574,126095.18968200684,219580.85522460938,930123.4244384766,110853.68840026855,104234.56735229492,135165.6690979004,220572.2958984375,959959.9842529297,129704.048828125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C15:1,FA,224627.8755645752,120627.1275024414,319949.92462158203,382008.12521362305,1273499.8322753906,218629.41493225098,230389.17543029785,456531.76628112793,381341.56701660156,1353371.945678711,272115.42083740234,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C16:0,FA,660947.4272155762,333656.00215148926,657447.0054016113,1526596.5797729492,20384292.181884766,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.095581055,774104.8880310059,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C16:1,FA,94007.92626190186,56306.563552856445,99747.12615966797,231847.9754486084,1546353.6267089844,98774.1865310669,93685.54733657837,100888.66667938232,283593.59994506836,1795473.7022094727,136898.70957183838,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C17:0,FA,123095.10919189453,70313.40487670898,199605.27545166016,280185.3179626465,2158119.063598633,109237.24765014648,113008.6683807373,117685.1485824585,468309.12911987305,2977794.2908935547,140066.65022277832,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C17:1,FA,70450.06484985352,45439.243103027344,86452.7459564209,128715.72891235352,599384.6622924805,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,70801.5651550293,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:0,FA,426597.04763793945,219438.01498413086,444225.1284637451,1346389.8979797363,22369922.444458008,431486.07249450684,481663.09494018555,559183.4834899902,1314897.104598999,29269708.848632812,531086.4338760376,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:1,FA,88829.32608032227,54966.263900756836,97842.06655883789,174634.31256103516,821000.8999023438,86475.9259185791,70049.16540527344,95522.1665649414,215003.79467773438,955797.8286132812,104823.58738708496,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:2,FA,102454.0072479248,57258.20389556885,84487.14624023438,167009.63201904297,1293343.8269042969,82122.78601074219,61532.98417663574,74726.00527954102,478550.4316101074,888503.4256591797,77342.70542907715,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:3,FA,64677.52456665039,39599.40270996094,70027.02490234375,114559.92778015137,476275.4567871094,64679.68458557129,49622.28349304199,73251.34510803223,146945.17184448242,630508.348815918,80425.24575805664,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:4,FA,49328.70357513428,29003.782028198242,48505.683502197266,73670.14505004883,230079.23529052734,45939.483253479004,34610.88236236572,47726.00343322754,113393.60835266113,277794.69985961914,51582.26365661621,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C19:0,FA,105501.5679321289,66115.86447143555,122316.62759399414,291172.8797149658,3124553.2182617188,107522.60765075684,106849.60803985596,172727.29260253906,337887.06213378906,3021680.8803710938,127139.60901260376,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:0,FA,8062.020561218262,7630.060550689697,7644.300556182861,557594.1999511719,5679542.154785156,7639.600532531738,7632.480560302734,7626.580486297607,640342.6439208984,4826514.1572265625,7613.20051574707,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:1,FA,8027.760559082031,7921.62052154541,7731.320571899414,114871.64810180664,926097.329284668,7923.400539398193,8118.140605926514,7626.020473480225,174642.3316040039,972171.8549194336,7613.340526580811,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:3,FA,99969.18690872192,80306.24538421631,55090.103660583496,419988.68908691406,1269601.5085449219,119819.5083770752,109856.02811431885,16166.121063232422,399148.2878417969,1307326.7814941406,13496.580974578857,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:4,FA,50165.02364349365,32843.202407836914,54698.72380065918,90197.84600830078,432405.37017822266,52689.323722839355,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,45044.563426971436,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
