Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PI(18:4) | PI (18:4)_2,PI,29886.262008666992,88855.18725585938,52733.622985839844,79983.64639282227,71221.40557861328,69600.4850769043,71871.50671386719,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(19:0),PI,119203.69091796875,339945.18475341797,405689.1903991699,371650.06927490234,304500.24017333984,391521.5315246582,574804.6939086914,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(19:1),PI,76700.08508300781,206630.5535888672,147601.572265625,244452.3192138672,238804.26306152344,142307.70880126953,129182.14990234375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:0) | PI (20:0),PI,27494.401824951172,100491.08828735352,64285.88473510742,144194.06985473633,141523.2869873047,90995.88668823242,73873.18661499023,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:0) | PI (20:0)_2,PI,27781.8819732666,99610.30551147461,69121.86444091797,146254.68990325928,130837.2495727539,89151.54725646973,72112.00497436523,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:1),PI,95359.72668457031,177406.5517578125,134682.80883789062,160203.2314453125,162164.15161132812,168143.25170898438,116070.16857910156,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:2) | PI (20:2),PI,145046.9137878418,1085672.1391296387,745132.8973388672,505923.1332397461,1106084.9411621094,544474.8129882812,67286.24493408203,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:2) | PI (20:2)_2,PI,141717.7893218994,1090943.8528442383,736958.7850036621,497973.990234375,1103466.2647705078,559198.289932251,65474.804748535156,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:3) | PI (20:3),PI,30329.622177124023,100758.36703491211,69472.48553466797,58993.72412109375,73654.44584655762,58848.04365539551,56375.3434753418,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:3) | PI (20:3)_2,PI,27755.561553955078,101938.0866394043,68859.64503479004,56435.003967285156,71562.02555847168,56835.805000305176,60533.74481201172,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:4) | PI (20:4),PI,35430.7225189209,112571.98727416992,69103.62489318848,94095.04693603516,84363.58575439453,69927.06451416016,60508.06425476074,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:4) | PI (20:4)_2,PI,41561.50314331055,115503.32766723633,65911.92514038086,87761.36540222168,83724.88659667969,68896.7045135498,61764.72494506836,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:5) | PI (20:5),PI,40032.822998046875,84395.20684814453,73289.96563720703,75278.1654663086,73108.32537841797,72705.96603393555,77241.46475219727,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(20:5) | PI (20:5)_2,PI,40050.72219848633,88782.6872253418,74940.68502807617,76912.7063293457,75141.54516601562,76514.56466674805,78202.38619995117,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(21:0),PI,41802.92306518555,105488.24728393555,86084.62646484375,90487.30712890625,106023.14736938477,156552.9949798584,63325.765075683594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:0) | PI (22:0),PI,40855.62286758423,176077.4532470703,120032.95007324219,210111.9931640625,230140.83428955078,122210.96966552734,87955.04663085938,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:0) | PI (22:0)_2,PI,39094.3226852417,180142.77532958984,118459.46856689453,206922.8153076172,233247.6756591797,119523.36868286133,87932.9253540039,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1),PI,32720.622344970703,67087.08477783203,51090.78356933594,60274.605529785156,68230.50482177734,77238.3860168457,63170.44467163086,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:1) | PI (22:1)_2,PI,36835.06268310547,62944.14392089844,46467.583404541016,58132.86344909668,62749.44396972656,77494.32461547852,55785.18338012695,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2),PI,26095.3416595459,66476.26585388184,51343.024353027344,54786.64501953125,57248.22416687012,59025.20384979248,48115.70307922363,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:2) | PI (22:2)_2,PI,24529.061599731445,68327.06495666504,52392.242919921875,51497.124282836914,57445.044189453125,57131.864250183105,53404.66319274902,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4),PI,41848.70246887207,100828.58755493164,71910.06484985352,83404.62515258789,81822.56588745117,61864.20378112793,44389.12341308594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:4) | PI (22:4)_2,PI,43725.14227294922,99839.08731079102,71721.24472045898,82985.666015625,84073.0647277832,62778.22422790527,46897.20364379883,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6),PI,36638.922790527344,108881.72875976562,63075.003814697266,98876.60757446289,102606.70626831055,71226.36471557617,69642.30505371094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PI(22:6) | PI (22:6)_2,PI,38774.38293457031,102204.4065246582,63855.86476135254,98567.90661621094,103973.60610961914,75750.14443206787,66985.02429199219,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0),PS,41797.58274459839,42126.04304885864,63595.20446777344,19289.22120285034,68058.22454833984,80249.44561767578,70351.16497802734,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(12:0) | PS (12:0)_2,PS,38366.082931518555,44732.3430519104,67364.484375,18242.98126220703,69191.96423339844,80427.02575683594,66672.48522949219,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0),PS,72418.08570861816,64162.2844619751,103606.328125,25317.381942749023,130069.4892578125,113651.88793945312,104050.64685058594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(13:0) | PS (12:0)_2,PS,69296.04517745972,64716.02420043945,107081.04663085938,26570.1819190979,142223.51025390625,121043.34887695312,109224.12805175781,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(14:0),PS,27932.422080993652,41741.96318817139,80923.40573120117,20055.721435546875,84163.9857788086,89919.20553588867,51522.92321777344,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1),PS,231311.47485733032,495857.2742996216,1362649.7783203125,310130.40630340576,1328409.751953125,957770.1069335938,359968.5234375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(14:1) | PS (14:1)_2,PS,238473.89477157593,473341.18996429443,1351059.3720703125,383025.9913635254,1297693.3178710938,953562.9731445312,350454.306640625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0),PS,29071.082023620605,2975.8602027893066,78540.6655883789,26436.22201538086,37403.04232406616,109502.98776245117,58220.9235534668,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(15:0) | PSo (16:0)_2,PS,17800.06135559082,2016.400161743164,82471.36572265625,26146.182167053223,6355.960464477539,117999.20974731445,3366.4802589416504,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(15:1),PS,45034.443157196045,51027.52350616455,122841.90899658203,15610.56116104126,123523.27069091797,134542.82971191406,184590.2139892578,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0),PS,1589.7200965881348,1560.8400993347168,110110.28857421875,1461.3801078796387,1574.340103149414,123650.07180786133,1584.6001014709473,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(16:0) | PS (16:0)_2,PS,1466.2200965881348,1510.9601020812988,109398.66900634766,1462.1801109313965,1583.0200996398926,124145.52978515625,1695.0401153564453,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1),PS,1465.7001037597656,1460.7800979614258,61040.48419189453,1461.0801048278809,1762.2401161193848,74017.16516113281,1461.7800941467285,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(16:1) | PS (16:1)_2,PS,1466.680088043213,1529.240104675293,56821.023864746094,1542.3000984191895,1519.4201011657715,79614.04510498047,1661.680118560791,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0),PS,216663.97645950317,618023.602306366,1341913.3032226562,424428.30490493774,1814764.333984375,786981.4775390625,320243.1005859375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0)_2,PS,206127.9143447876,561933.6593780518,1418677.9946289062,461631.9895095825,1715572.9594726562,833217.5737304688,306518.5986328125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(17:0) | PSo (18:0)_3,PS,187415.21215438843,588388.2116241455,1503362.1142578125,469982.4132461548,1618029.431640625,868063.9067382812,282656.58251953125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(17:1) | PSp (18:0),PS,18330.701347351074,22935.201774597168,55906.623596191406,12817.720882415771,56559.904052734375,80510.62548828125,56043.78454589844,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(17:1) | PSp (18:0)_2,PS,18481.10138320923,26667.20167541504,58591.32354736328,13229.400699615479,55557.22415161133,86120.0258178711,54849.643005371094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(17:2),PS,21082.081523895264,32911.66214752197,54298.944244384766,16782.24112701416,61554.02429199219,62716.904052734375,76558.74655151367,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(18:0) | PS (18:0),PS,35472.38247680664,46176.70299530029,21602.36111831665,24603.781776428223,95651.22686767578,17924.9012260437,81131.58502197266,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(18:0) | PS (18:0)_2,PS,35771.602195739746,47233.46329116821,10900.94051361084,24906.98137664795,93131.72692871094,3684.1803131103516,85181.74688720703,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(18:1) | PS (18:1),PS,31112.262294769287,35970.48225021362,47162.50341415405,10629.680770874023,58000.303955078125,51605.28424453735,64813.48416137695,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(18:1) | PS (18:1)_2,PS,31162.32218170166,37647.542362213135,37531.6224899292,16266.480991363525,60616.84436035156,42765.422565460205,64689.94519042969,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(18:2) | PS (18:2),PS,21608.801483154297,28054.16201019287,46367.38302612305,17863.861656188965,49676.1432800293,57309.12399291992,64214.78381347656,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(18:2) | PS (18:2)_2,PS,20571.921417236328,29414.06206512451,44926.90283203125,15964.701187133789,49458.98310852051,55935.32440185547,63530.50405883789,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Lyso_PS(18:3) | PS (18:3),PS,25429.941772460938,47328.28337478638,93332.60614013672,44048.263610839844,133652.51055908203,123558.86996459961,226295.8097229004,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
