Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankPlasma_NA,C-1BMVF,C-1PlasmaF,C-2BMVF,C-2PlasmaF,C-3BMVF,C-3PlasmaF,C-4BMVM,C-4PlasmaM,C-5BMVM,C-5PlasmaM,C-6BMVM,C-6PlasmaM,E-1BMVF,E-1PlasmaF,E-2BMVF,E-2PlasmaF,E-3BMVF,E-3PlasmaF,E-4BMVM,E-4PlasmaM,E-5BMVM,E-5PlasmaM,E-6BMVM,E-6PlasmaM,blankBMV_NA,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
[TG(64:6)]_FA18:0,TAG,998.8400650024414,998.7600631713867,998.4200706481934,997.4600715637207,1059.8000793457031,995.4800682067871,1049.1800804138184,1095.4600677490234,995.7600784301758,1032.380069732666,1090.5400886535645,999.6000709533691,998.5400695800781,998.5600662231445,998.4400634765625,1048.9000816345215,997.140064239502,1040.6800842285156,995.8800735473633,996.4000663757324,1048.780071258545,1116.580078125,998.9400672912598,1014.9400672912598,1005.0200614929199,1008.4800720214844,998.0000801086426,1106.9600791931152,999.0600814819336,998.4600715637207,997.7800674438477,1033.4600830078125,998.0600700378418,1041.0000762939453,999.2600708007812,1000.1000785827637,1094.680076599121,1003.1600646972656,1000.1200752258301,998.8400650024414,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:6)]_FA18:1,TAG,1037.0600700378418,1100.1200828552246,1036.560073852539,1036.5400733947754,1185.6400909423828,1078.4400787353516,1038.7600708007812,1038.54008102417,1076.2800827026367,1096.8000717163086,1037.180061340332,1043.260066986084,1038.4200744628906,1029.7600746154785,1039.8400611877441,1072.6400756835938,1052.2400741577148,1105.6800651550293,1039.0200729370117,1029.1000633239746,1039.9800643920898,1027.960075378418,1041.4000778198242,1031.720069885254,1038.8000831604004,1111.9400787353516,1038.980068206787,1050.1400718688965,1036.280071258545,1032.8600692749023,1040.460075378418,1031.560073852539,1034.760066986084,1031.3200721740723,1035.4600830078125,1103.080078125,1038.4200820922852,1031.6400756835938,1076.9200630187988,1037.0600700378418,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:6)]_FA18:2,TAG,1120.12007522583,1144.2400856018066,1121.7600784301758,1164.2800903320312,1123.000087738037,1144.1800842285156,1124.320068359375,1198.7200813293457,1151.900089263916,1120.2000770568848,1155.100082397461,1124.480079650879,1144.7800788879395,1125.2000770568848,1122.8000831604004,1123.0600776672363,1123.3200721740723,1727.8001289367676,1123.1600723266602,1155.6800804138184,1121.980079650879,1126.3400802612305,1120.54008102417,1380.8201065063477,1116.7200775146484,1188.9800834655762,1121.7200775146484,1475.4801139831543,1123.4400901794434,1266.1600952148438,1175.360092163086,1167.3000831604004,1121.180088043213,1184.780071258545,1119.7200736999512,1167.6600723266602,1121.3800735473633,1246.0200881958008,1121.9800834655762,1120.12007522583,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:6)]_FA18:3,TAG,1207.4000816345215,1203.5400886535645,1203.6200828552246,1337.8000831604004,1204.7400817871094,1205.0400886535645,1201.4000854492188,1205.220085144043,1289.8600807189941,1242.4000854492188,1206.0200881958008,1208.6800804138184,1205.0600852966309,1202.4400787353516,1209.180088043213,1291.3201026916504,1211.540096282959,1305.540096282959,1208.3000831604004,1205.500087738037,1206.2200889587402,1207.300090789795,1211.1600799560547,1216.9200897216797,1261.9400901794434,1207.6600914001465,1206.720085144043,1209.8600769042969,1206.6200790405273,1220.6600761413574,1206.9600868225098,1210.800090789795,1206.1400871276855,1281.6800918579102,1205.3600845336914,1213.0800895690918,1206.320083618164,1344.9600944519043,1229.920093536377,1207.4000816345215,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:6)]_FA20:4,TAG,1288.6400909423828,1286.0600852966309,1289.5200958251953,1290.5600891113281,1291.0200996398926,1316.7000923156738,1289.380084991455,1329.6800842285156,1290.820083618164,1310.2600936889648,1332.180103302002,1326.980079650879,1292.360092163086,1286.0200958251953,1311.6401023864746,1371.2000999450684,1370.8800926208496,1382.0401153564453,1291.020092010498,1364.5001029968262,1294.580093383789,1325.000099182129,1292.200080871582,1477.260097503662,1293.9400825500488,1342.680088043213,1309.7000923156738,1292.1600875854492,1291.8200798034668,1357.440097808838,1327.8200988769531,1293.3200874328613,1289.540096282959,1374.2400970458984,1286.8000984191895,1363.9000816345215,1289.240077972412,1300.5600929260254,1288.3800964355469,1288.6400909423828,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:6)]_FA22:5,TAG,1415.360092163086,1416.440097808838,1476.6001014709473,1413.220100402832,1415.020092010498,1407.8200912475586,1418.7800979614258,1414.6201133728027,1441.760108947754,1441.4201049804688,1413.960105895996,1420.5000953674316,1419.8201026916504,1416.6200866699219,1422.520092010498,1510.960117340088,1477.1401023864746,1487.0601119995117,1423.2600936889648,1543.3801155090332,1456.7001152038574,1451.5801124572754,1416.7601051330566,1621.220115661621,1417.480094909668,1502.0201110839844,1521.56010055542,1667.7601280212402,1421.4800987243652,1862.1001319885254,1418.9400825500488,1764.2801322937012,1417.2801055908203,1487.1201095581055,1415.3200988769531,1484.4001007080078,1413.4600982666016,1442.6600952148438,1419.6000938415527,1415.360092163086,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:6)]_FA22:6,TAG,1542.3001022338867,1541.0800971984863,1615.9201126098633,1536.100112915039,1540.06010055542,1555.0601119995117,1536.6201095581055,1536.8801040649414,1542.720100402832,1538.620101928711,1544.8401145935059,1538.9001121520996,1605.3601188659668,1537.500099182129,1548.3200912475586,1603.6601257324219,1550.5001029968262,2046.9201469421387,1563.9001159667969,1669.8401145935059,1583.2801132202148,1674.7801322937012,1547.8801002502441,2727.6002235412598,1547.2801055908203,2031.12015914917,1549.3801002502441,1912.5601501464844,1557.9801063537598,2393.720184326172,1556.320110321045,1565.440113067627,1546.3201141357422,1971.6001434326172,1544.900104522705,1749.280128479004,1543.9800987243652,1970.4401245117188,1544.320110321045,1542.3001022338867,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA14:0,TAG,992.7000579833984,995.2200736999512,995.5000801086426,997.7200736999512,995.2000732421875,993.2600631713867,994.3800735473633,994.260066986084,989.3800659179688,992.2200698852539,991.0200729370117,989.6200714111328,992.0400619506836,995.3600692749023,995.820068359375,997.7200736999512,995.5400657653809,998.7800559997559,1078.9600715637207,998.7000579833984,995.5600662231445,994.240062713623,997.6800804138184,994.6600646972656,997.2800788879395,994.5200653076172,994.3000717163086,993.9800758361816,995.5600662231445,995.3600692749023,995.6200752258301,998.8000717163086,994.6000671386719,996.440071105957,995.6000747680664,994.8400726318359,993.000057220459,1055.740077972412,999.0000648498535,992.7000579833984,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA16:0,TAG,992.4800643920898,991.0400657653809,1046.0000686645508,993.6600685119629,1010.9000778198242,996.440071105957,995.8800735473633,994.7200660705566,993.2000694274902,1060.2600784301758,1027.9800643920898,995.0000686645508,994.9400749206543,993.8600654602051,994.8000679016113,1019.5400772094727,1004.9800682067871,1099.0200805664062,995.4600715637207,1321.4200859069824,997.7600746154785,1052.7400703430176,994.8200607299805,994.3200645446777,1039.3000793457031,1066.5400619506836,994.4000701904297,1012.5800704956055,995.5400810241699,1041.0800819396973,992.940071105957,1123.1200675964355,993.9800605773926,1096.6800804138184,1024.0400695800781,1026.9600677490234,995.2200698852539,1128.780086517334,994.7200622558594,992.4800643920898,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA16:1,TAG,1036.6600723266602,1102.5800857543945,1108.2000846862793,1034.960075378418,1031.680076599121,1078.8800735473633,1036.8000755310059,1034.6200714111328,1036.5800743103027,1036.9800720214844,1038.2400665283203,1038.8600730895996,1067.7600784301758,1033.7600746154785,1043.7800788879395,1032.360065460205,1045.1800727844238,1037.160068511963,1045.920066833496,1036.3000717163086,1044.8600692749023,1037.8600807189941,1041.5200691223145,1040.680076599121,1043.0400772094727,1038.4600791931152,1042.400074005127,1036.4800720214844,1041.5800590515137,1037.7200736999512,1043.6000747680664,1041.6800804138184,1041.6600723266602,1043.4400749206543,1038.8400650024414,1043.4000701904297,1036.9000701904297,1083.080078125,1171.8600807189941,1036.6600723266602,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA18:0,TAG,998.4800720214844,998.7200660705566,998.2400703430176,996.7800712585449,995.180061340332,995.1000671386719,994.2400665283203,1064.5000762939453,996.3800735473633,996.3000717163086,997.3200607299805,999.6800765991211,999.1400756835938,997.8600692749023,998.4600715637207,1075.5200691223145,997.3600654602051,1202.700080871582,1023.0400772094727,999.9200706481934,998.2200698852539,996.3600616455078,998.3000602722168,997.5600700378418,999.2200775146484,1042.280071258545,997.520076751709,1038.620059967041,999.3200759887695,997.6600685119629,1017.1200790405273,1021.460075378418,997.6800765991211,1017.7400817871094,999.8200721740723,1047.5200843811035,999.8800811767578,1003.440071105957,1097.5400733947754,998.4800720214844,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA18:1,TAG,1037.020076751709,1035.3400688171387,1066.6200675964355,1152.8000869750977,1041.500072479248,1104.6200714111328,1167.160083770752,1116.4000854492188,1068.1600761413574,1040.320068359375,1094.0600814819336,1042.8000793457031,1038.960075378418,1030.020076751709,1039.9800758361816,1032.320068359375,1040.8400802612305,1031.2600784301758,1039.2600708007812,1084.5400772094727,1040.560073852539,1056.080078125,1041.4000854492188,1056.2600746154785,1037.8600692749023,1173.520076751709,1038.8000755310059,1228.5800819396973,1036.4600677490234,1204.160099029541,1040.2000770568848,1030.7800636291504,1114.3600807189941,1111.380084991455,1035.1000747680664,1065.8200759887695,1039.5600662231445,1095.8800659179688,1036.7400703430176,1037.020076751709,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA18:2,TAG,1119.8000793457031,1254.020092010498,1121.8600807189941,1124.8200759887695,1122.7600860595703,1180.320083618164,1139.720069885254,1124.080078125,1173.0200843811035,1119.8000831604004,1119.1400718688965,1124.600082397461,1123.4600830078125,1124.8000869750977,1122.5200691223145,1123.2400703430176,1123.260082244873,1285.8200912475586,1122.5600891113281,1123.6400718688965,1121.200080871582,1285.4200820922852,1120.6400756835938,1186.500087738037,1116.0600776672363,1190.0400924682617,1121.6600799560547,1233.3400840759277,1121.920078277588,1757.6001281738281,1141.7600746154785,1161.3200874328613,1131.160083770752,1197.9200859069824,1119.3000869750977,1276.3600959777832,1120.8400802612305,1283.6400909423828,1122.0600814819336,1119.8000793457031,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA18:3,TAG,1207.1600799560547,1203.260082244873,1203.8801002502441,1205.9000816345215,1204.9600944519043,1204.6600761413574,1201.3200798034668,1205.4400825500488,1205.780086517334,1205.9800872802734,1205.62007522583,1208.240089416504,1205.5600929260254,1202.4000778198242,1210.1000938415527,1203.3800811767578,1211.7000846862793,1281.4000968933105,1209.3600807189941,1205.600082397461,1206.9200820922852,1207.8800811767578,1262.9000778198242,1208.2000846862793,1217.540096282959,1207.460090637207,1206.500087738037,1208.8800811767578,1206.6800842285156,1261.3400802612305,1206.6200904846191,1211.4600830078125,1206.1000862121582,1288.0000801086426,1205.5800895690918,1267.6200790405273,1207.3200874328613,1212.4000778198242,1255.2800827026367,1207.1600799560547,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA20:4,TAG,1285.9600982666016,1286.2601013183594,1289.8400802612305,1290.8000869750977,1291.4200859069824,1287.7400932312012,1289.200096130371,1349.780101776123,1301.980094909668,1293.5800857543945,1289.160099029541,1290.2800979614258,1292.180103302002,1285.700080871582,1290.0400924682617,1350.7600936889648,1292.3800811767578,1322.9400825500488,1291.3200950622559,1293.0000915527344,1294.4600830078125,1478.2001152038574,1325.4200859069824,1324.3200874328613,1293.8200950622559,1376.4601020812988,1290.7400932312012,1293.3200874328613,1290.7200965881348,1527.6201057434082,1286.6400985717773,1292.7800903320312,1289.3800964355469,1369.8000984191895,1287.3800888061523,1297.1800842285156,1290.7000923156738,1330.1400833129883,1288.5600852966309,1285.9600982666016,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA22:5,TAG,1414.400104522705,1416.5600967407227,1415.6001091003418,1412.780101776123,1415.4800910949707,1407.5601043701172,1411.000099182129,1414.2201118469238,1413.7200965881348,1414.0601043701172,1416.0000953674316,1420.1601028442383,1444.5800971984863,1417.3200988769531,1421.9200859069824,1414.340103149414,1421.4400939941406,1654.08012008667,1425.5000915527344,1475.5800971984863,1418.6800918579102,1596.4001121520996,1416.2000999450684,1758.4001274108887,1417.4001007080078,1488.2401123046875,1421.720100402832,1454.5801086425781,1421.180103302002,1427.8401069641113,1417.980094909668,1740.980125427246,1467.400104522705,1524.1601066589355,1414.7600936889648,1492.500099182129,1413.0001068115234,1745.7601280212402,1489.9601020812988,1414.400104522705,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:7)|TG(63:0)]_FA22:6,TAG,1541.9801139831543,1540.1200942993164,1532.7001152038574,1558.1401023864746,1592.5801277160645,1535.6201057434082,1536.460117340088,1536.3401184082031,1542.0401039123535,1563.4601135253906,1545.5401077270508,1538.4600982666016,1540.3801002502441,1537.2001152038574,1549.10009765625,1749.560131072998,1550.200107574463,1826.68013381958,1550.9800987243652,1623.9201316833496,1548.1400985717773,1651.220115661621,1560.200096130371,1547.5601081848145,1548.3400993347168,1607.4401245117188,1549.6001052856445,2342.2801780700684,1550.120101928711,2379.900177001953,1545.0200996398926,1768.2001152038574,1545.4800910949707,1853.0201263427734,1545.1601066589355,1610.880111694336,1544.0201034545898,2147.9801292419434,1544.680103302002,1541.9801139831543,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA14:0,TAG,991.8600692749023,995.2200736999512,995.8000679016113,997.4600677490234,995.4200744628906,993.5000610351562,994.1800689697266,992.6800689697266,989.4800643920898,992.2400588989258,990.4400672912598,989.7400703430176,992.0600624084473,995.5400657653809,995.7800750732422,998.0400657653809,995.6200714111328,999.1600761413574,994.1000671386719,999.2200660705566,996.1600761413574,994.2800636291504,997.6800651550293,995.2200698852539,1011.0400695800781,994.740062713623,994.6000747680664,993.3600692749023,995.5400695800781,996.4200706481934,1000.1200714111328,998.4600715637207,994.3400688171387,996.4600715637207,995.4800720214844,994.200065612793,993.7400741577148,994.0000762939453,998.5000648498535,991.8600692749023,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA16:0,TAG,993.2200546264648,991.4400672912598,992.4800720214844,994.4400749206543,1002.9400672912598,996.1200828552246,1120.660083770752,995.0000648498535,992.8400650024414,992.4000663757324,993.1400680541992,994.9600715637207,995.4200668334961,994.5600547790527,993.9000625610352,993.5000648498535,996.4800758361816,1263.4600791931152,995.8800773620605,2405.500144958496,997.5200691223145,1340.6200942993164,994.7600784301758,1235.3200912475586,994.5600662231445,1252.9601020812988,994.1600799560547,1441.5800971984863,1041.7800674438477,1139.4600791931152,993.3600692749023,3004.8402252197266,994.1000671386719,997.5400695800781,998.7200813293457,1153.100082397461,995.6000709533691,1570.2801132202148,994.7800712585449,993.2200546264648,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA16:1,TAG,1035.980068206787,1074.940071105957,1066.6400756835938,1035.4600791931152,1057.260082244873,1068.0200729370117,1051.5600776672363,1034.3400650024414,1038.3000717163086,1037.7400703430176,1102.3400840759277,1112.500099182129,1039.3000793457031,1033.8200569152832,1043.9800758361816,1032.9400672912598,1044.9800720214844,1155.3400764465332,1045.6800689697266,1036.400074005127,1088.5400619506836,1072.3800811767578,1041.1800804138184,1040.880069732666,1103.180076599121,1038.1800804138184,1042.5600700378418,1099.6000709533691,1041.4200820922852,1038.380069732666,1043.8600616455078,1066.9600830078125,1042.340072631836,1044.440071105957,1038.9000778198242,1050.2800750732422,1036.480068206787,1116.120059967041,1067.2200622558594,1035.980068206787,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA18:0,TAG,998.7800750732422,998.6800727844238,998.5000686645508,1042.7000694274902,995.9000816345215,995.0800704956055,1013.700065612793,996.2400665283203,996.3400611877441,996.0000801086426,997.6200637817383,1000.5400657653809,998.7200698852539,998.7800712585449,997.9200782775879,1130.6200904846191,996.5200805664062,1121.420078277588,995.7000694274902,1024.1400680541992,997.5000762939453,1041.3800773620605,998.7800674438477,997.3400726318359,1035.4800758361816,1049.8600883483887,997.6800804138184,1279.7600860595703,999.0400657653809,1115.1000785827637,1034.2000694274902,996.2400665283203,1043.3600730895996,1068.5400772094727,999.6800651550293,1301.0000839233398,999.5600700378418,1329.5800895690918,1024.7000770568848,998.7800750732422,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA18:1,TAG,1035.8800735473633,1035.7400703430176,1085.2600708007812,1090.6200675964355,1039.1400718688965,1039.6800804138184,1039.1000747680664,1065.5400657653809,1090.6200866699219,1039.740077972412,1037.220069885254,1042.580078125,1083.8200721740723,1029.6000747680664,1138.2200775146484,1065.200080871582,1061.6000785827637,1035.7600746154785,1039.6800689697266,1029.1000709533691,1040.020076751709,1042.3000793457031,1040.8000679016113,1210.9800834655762,1038.140064239502,1361.8801040649414,1038.1000671386719,1096.920078277588,1036.2600593566895,1208.760082244873,1039.8800773620605,1060.4600791931152,1034.6600761413574,1031.1000747680664,1035.5800666809082,1066.2600746154785,1039.000072479248,1457.7001190185547,1036.8600807189941,1035.8800735473633,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA18:2,TAG,1119.940086364746,1119.4200897216797,1121.5200805664062,1135.4400787353516,1184.8200798034668,1168.840087890625,1138.3400917053223,1188.3400802612305,1122.2800750732422,1119.740077972412,1124.1600761413574,1125.2200736999512,1123.3200874328613,1124.720085144043,1122.1800804138184,1124.2200889587402,1123.240077972412,1183.980094909668,1123.2200813293457,1179.4200820922852,1121.5200805664062,1467.6601181030273,1120.2000732421875,1483.2600936889648,1116.9400672912598,1136.0400848388672,1121.1200790405273,1196.1800918579102,1122.940086364746,1557.960105895996,1120.500087738037,1246.460090637207,1122.1400833129883,1393.2800979614258,1120.640079498291,1444.2801055908203,1119.8600730895996,1195.160083770752,1122.0400848388672,1119.940086364746,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA18:3,TAG,1208.4600791931152,1223.9600868225098,1204.0400924682617,1279.600082397461,1204.680088043213,1258.220085144043,1280.9000816345215,1204.560073852539,1284.0400886535645,1205.54008102417,1206.0200843811035,1398.460090637207,1244.7800903320312,1202.100082397461,1209.5600700378418,1204.7200813293457,1212.320083618164,1205.880084991455,1208.960090637207,1225.500099182129,1206.5600852966309,1207.5600891113281,1210.6400909423828,1208.2600746154785,1207.780086517334,1207.7000846862793,1206.4000854492188,1255.740089416504,1206.8400840759277,1271.4000968933105,1206.2400856018066,1210.5200843811035,1206.0000801086426,1292.7000846862793,1205.440086364746,1212.9800720214844,1206.4600830078125,1213.060073852539,1210.6200866699219,1208.4600791931152,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA20:4,TAG,1287.4400825500488,1296.5200958251953,1346.3200874328613,1290.6200866699219,1301.780086517334,1324.9000968933105,1294.8000984191895,1286.2800979614258,1291.3800888061523,1293.6600914001465,1289.2600860595703,1290.0000953674316,1329.0200881958008,1285.8200950622559,1289.1800842285156,1347.64009475708,1353.2600898742676,1363.2200927734375,1291.3400840759277,1293.440097808838,1294.480094909668,1318.6400909423828,1292.080093383789,1456.7401123046875,1293.4800834655762,1498.8201141357422,1290.800090789795,1342.380084991455,1290.8600883483887,1352.4600944519043,1286.340087890625,1293.7000846862793,1328.5200958251953,1388.920093536377,1286.0400924682617,1346.3600883483887,1290.3400993347168,1292.8600883483887,1289.0800895690918,1287.4400825500488,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA22:5,TAG,1413.3000946044922,1417.5401039123535,1429.7201042175293,1412.7800979614258,1428.0401000976562,1490.4800987243652,1502.880111694336,1414.840103149414,1414.200096130371,1413.9600982666016,1415.000099182129,1420.480094909668,1546.3601112365723,1417.480094909668,1422.9001007080078,1426.9200973510742,1421.5001029968262,1505.8801231384277,1424.56010055542,1461.4200897216797,1418.0401077270508,1422.7601013183594,1416.6601028442383,1431.980094909668,1460.1601104736328,1439.8801002502441,1421.460075378418,1501.040096282959,1420.9601135253906,1700.6801147460938,1418.0401000976562,1663.3001327514648,1417.000099182129,1416.520107269287,1414.340103149414,1419.1600952148438,1413.1800918579102,1562.3600959777832,1435.4400939941406,1413.3000946044922,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:8)|TG(63:1)]_FA22:6,TAG,1541.8401069641113,1540.1801223754883,1532.360107421875,1587.0401000976562,1543.16011428833,1536.2801208496094,1536.8201179504395,1537.1601028442383,1543.2201080322266,1538.4001121520996,1546.3801155090332,1539.8201141357422,1569.3601150512695,1537.4601135253906,1547.1601104736328,1701.9001083374023,1550.460090637207,2420.3001861572266,1550.820110321045,1985.8201446533203,1547.980094909668,1877.1001358032227,1661.0601081848145,1835.2801361083984,1547.4000930786133,1665.3601303100586,1549.9800910949707,1669.6601104736328,1549.8401069641113,2240.8401527404785,1545.0601081848145,1903.6001434326172,1545.2601013183594,2092.72013092041,1544.2400970458984,1842.8601379394531,1544.180103302002,1942.5801239013672,1608.9801025390625,1541.8401069641113,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA14:0,TAG,992.5800666809082,995.380069732666,995.6000709533691,997.8400726318359,995.3200798034668,993.1400833129883,994.4400634765625,992.7400703430176,1013.4600677490234,992.2800598144531,990.7000732421875,989.1600685119629,1022.6000709533691,995.4600639343262,996.260066986084,998.1000747680664,995.5600662231445,999.3600769042969,994.1000747680664,999.4600639343262,996.1000709533691,993.8000640869141,997.1200790405273,994.6800727844238,997.4800796508789,993.4600715637207,1024.9400749206543,993.640064239502,1017.880069732666,996.0600776672363,996.3200721740723,997.7000770568848,994.5200691223145,997.1200790405273,995.7800712585449,993.9200782775879,993.1400566101074,993.8000717163086,998.3200607299805,992.5800666809082,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA16:0,TAG,993.820068359375,1003.4800682067871,992.3800659179688,993.6800651550293,995.1800727844238,1000.7400779724121,1078.0000762939453,995.2600631713867,992.8600654602051,1011.8000602722168,1055.5600700378418,994.6000671386719,995.0800666809082,993.8600769042969,1022.020076751709,1397.2601013183594,996.9800758361816,1421.280101776123,995.8600807189941,2332.720157623291,999.1800727844238,1486.0001068115234,994.6200675964355,1196.4200744628906,994.440071105957,1774.6201286315918,993.9400749206543,1397.5801010131836,995.9800758361816,1969.2001457214355,993.3000717163086,2394.460147857666,994.4000663757324,1061.9800720214844,996.9400749206543,2228.040180206299,995.1000709533691,1787.8401374816895,1070.6600761413574,993.820068359375,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA16:1,TAG,1042.7000694274902,1036.2600746154785,1035.440071105957,1070.8400650024414,1055.3400688171387,1146.320083618164,1036.6400718688965,1076.6000785827637,1059.5600662231445,1070.6600723266602,1086.9600830078125,1039.1600761413574,1038.6000747680664,1033.5600700378418,1044.020076751709,1032.12007522583,1045.240077972412,1110.1600914001465,1045.9800872802734,1036.2200736999512,1045.480068206787,1213.5400886535645,1041.3000755310059,1040.420078277588,1042.840072631836,1063.3400688171387,1042.580062866211,1035.880084991455,1104.8400840759277,1037.6400680541992,1043.6600761413574,1157.980079650879,1053.9600715637207,1043.1800727844238,1038.4800720214844,1193.3800811767578,1037.4000778198242,1044.5400657653809,1044.0200729370117,1042.7000694274902,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA18:0,TAG,998.8000640869141,999.020076751709,998.5400810241699,997.3200721740723,996.2200660705566,994.9000701904297,993.940071105957,995.700065612793,996.2400741577148,996.2000770568848,997.2800712585449,1000.7400779724121,1041.520076751709,998.9600830078125,997.8800811767578,1328.4000968933105,996.8200759887695,1074.9000701904297,996.2000694274902,1098.9400749206543,1045.080062866211,1551.2001304626465,998.5800743103027,1019.6200714111328,1078.6000862121582,1231.9200973510742,997.9800643920898,1603.2601127624512,998.9000701904297,1056.8400802612305,1053.840072631836,1036.5600662231445,998.5600624084473,1178.3200798034668,999.3400688171387,1289.4400939941406,999.9800720214844,1336.0801010131836,1065.6200790405273,998.8000640869141,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
[TG(64:9)|TG(63:2)]_FA18:1,TAG,1036.1200714111328,1036.2000617980957,1036.2200736999512,1081.6800804138184,1038.54008102417,1077.5400733947754,1038.3000755310059,1132.680076599121,1239.260082244873,1119.9800872802734,1140.7400741577148,1042.780071258545,1038.520076751709,1029.8000679016113,1040.3400764465332,1080.4400672912598,1079.6800842285156,1291.7800903320312,1038.8600807189941,1103.480068206787,1039.580078125,1391.200096130371,1041.060073852539,1124.520076751709,1038.8000793457031,1336.320083618164,1085.5600814819336,1081.0800743103027,1036.5200691223145,1233.4800758361816,1039.5600700378418,1030.9600715637207,1034.8600807189941,1030.880069732666,1035.140079498291,1098.4000816345215,1039.2400703430176,1540.600112915039,1036.340072631836,1036.1200714111328,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
