Lipid,Class,E-4BMVM,E-4BrainM,E-4LiverM,E-4PlasmaM,E-4RetinaM,E-5BMVM,E-5BrainM,E-5LiverM,E-5PlasmaM,E-5RetinaM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
[TG(54:8)|TG(53:1)]_FA22:6,TAG,1574.1201057434082,1503.6401023864746,5191.940357208252,8246.400577545166,1616.1801223754883,1517.4200973510742,1580.5201034545898,6594.140529632568,6971.500537872314,1540.5401077270508,1593.1601028442383,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA14:0,TAG,952.740062713623,949.3600616455078,1128.6400756835938,1016.380069732666,982.3000640869141,1025.9600639343262,947.9800643920898,1073.6400833129883,1090.4200820922852,981.760066986084,950.9200744628906,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA16:0,TAG,1040.0000686645508,1090.3200759887695,2369.780200958252,61302.22417449951,956.1600646972656,1234.9400901794434,1012.4600677490234,2692.1201972961426,6624.420440673828,988.9000663757324,978.4200630187988,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA16:1,TAG,1139.3600769042969,1098.1400833129883,1111.8800735473633,4985.980373382568,1178.62007522583,1066.1600761413574,1039.3800773620605,1243.2001037597656,1581.9201202392578,1107.8800735473633,1037.560073852539,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA18:0,TAG,986.5800590515137,1073.7200736999512,1312.660083770752,1664.8800964355469,1084.5200843811035,1027.560073852539,1077.2400703430176,1311.9400901794434,1744.4601135253906,1054.140079498291,1002.6000671386719,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA18:1,TAG,1636.2201309204102,1134.780086517334,3386.980224609375,17527.681533813477,1096.460075378418,1375.160099029541,1768.1601257324219,5934.360336303711,3572.760242462158,1538.0401039123535,1389.260097503662,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA18:2,TAG,1158.780086517334,1155.3000793457031,2683.9402046203613,35151.00188446045,1306.8000984191895,1256.0200691223145,1204.8000831604004,3616.880256652832,3995.4602584838867,1222.220085144043,1284.9200820922852,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA18:3,TAG,1236.5400886535645,1426.8001022338867,1980.900131225586,1724.560115814209,1325.7800941467285,1371.4800987243652,1307.9600868225098,1291.9400901794434,1503.5801086425781,1282.8400840759277,1236.5200958251953,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA20:4,TAG,1318.520092010498,1565.56010055542,1379.56010055542,1567.3201065063477,1341.8600959777832,1300.1400985717773,1314.7400970458984,1421.100112915039,1355.9800872802734,1338.660099029541,1332.6000900268555,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA22:5,TAG,1375.4200859069824,1373.5201110839844,1489.2601013183594,2026.9201583862305,1687.1801261901855,1408.2001037597656,1430.800090789795,1649.0401191711426,1418.2601051330566,1456.6001052856445,1372.040096282959,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(54:9)|TG(53:2)]_FA22:6,TAG,1591.7001037597656,1691.220115661621,1789.3801193237305,1934.6401405334473,1661.5401191711426,1623.2001037597656,1559.9601211547852,1840.8801231384277,1654.16011428833,1586.6601104736328,1815.840145111084,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA14:0,TAG,964.680061340332,950.0600624084473,1207.3200798034668,1039.3000793457031,960.4000701904297,954.1600685119629,947.6600723266602,1144.860092163086,1203.720085144043,1035.1800727844238,971.320068359375,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA16:0,TAG,1087.2400817871094,1697.0200958251953,26023.941802978516,7822.280601501465,2714.7201347351074,1080.9200706481934,1336.7201042175293,12916.18087387085,12475.5210647583,1638.7401084899902,995.6800689697266,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA16:1,TAG,1139.0600852966309,1178.3000755310059,2713.5401878356934,2594.680206298828,1172.9000778198242,1038.9600639343262,1131.3000717163086,2276.780200958252,2154.3001747131348,1091.2000617980957,1083.6000785827637,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA18:0,TAG,2803.660224914551,2218.9001502990723,18557.941467285156,15093.90096282959,2234.3201332092285,2322.7201538085938,2354.3601608276367,12141.4208984375,18749.40131378174,2480.3001594543457,1438.0601043701172,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA18:1,TAG,26807.342071533203,12242.360885620117,66637.10356140137,27942.421905517578,16728.601119995117,26196.86163330078,24202.761688232422,85443.90551757812,31336.88262939453,18306.00119781494,22747.501525878906,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA18:2,TAG,3154.9802207946777,4998.2403564453125,25278.84203338623,26504.56195449829,4193.20027923584,3090.9002227783203,2856.5402221679688,36535.263122558594,21021.861289978027,3931.0202293395996,2613.6801681518555,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA18:3,TAG,1238.5400924682617,1357.4400901794434,1695.9001083374023,1566.5601119995117,1286.1400909423828,1231.0600967407227,1282.8400955200195,1162.7400856018066,1878.2801322937012,1220.780086517334,1166.1600875854492,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA20:4,TAG,1362.300106048584,1278.1000900268555,1434.760097503662,1318.1000938415527,1416.9600982666016,1281.3200950622559,1282.1800956726074,2142.000156402588,1414.4200973510742,1279.2200965881348,1245.040096282959,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA22:5,TAG,1396.800090789795,1419.5600929260254,1463.3400955200195,1400.2400970458984,1534.240089416504,1373.460090637207,1494.0801010131836,1560.4801216125488,1464.9600982666016,1417.5200996398926,1371.6200942993164,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:10)|TG(54:3)]_FA22:6,TAG,1555.0201110839844,1503.9600982666016,1807.100112915039,1670.0201263427734,1672.360122680664,1618.8600997924805,1582.920108795166,1729.7401237487793,1805.8201332092285,1709.680118560791,1500.3001022338867,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA14:0,TAG,953.0400695800781,948.9600677490234,2477.0601501464844,967.8600692749023,1010.500072479248,953.760066986084,948.3400650024414,1747.6601181030273,1419.3601112365723,954.5200653076172,951.1000633239746,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA16:0,TAG,1020.6600685119629,1028.4000625610352,31118.762588500977,8854.400608062744,1148.200080871582,1016.6600723266602,1004.6200675964355,14802.3208694458,14678.920970916748,1172.8800811767578,955.2200660705566,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA16:1,TAG,1121.8400802612305,1406.1801071166992,8146.180576324463,4271.340263366699,1266.5400924682617,1160.7800788879395,1099.760082244873,3719.0602493286133,6561.280517578125,1088.8400764465332,1097.840072631836,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA18:0,TAG,2240.640167236328,2249.4601860046387,9681.600715637207,10499.680671691895,2403.6801528930664,2772.380172729492,2759.9802169799805,5932.820419311523,9695.54056930542,2413.1401901245117,1829.9001388549805,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA18:1,TAG,14983.340942382812,6560.880485534668,67951.2855834961,29580.861946105957,11640.940773010254,16492.821182250977,14269.500995635986,75881.18518066406,29953.101928710938,12072.000839233398,15548.921203613281,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA18:2,TAG,13428.260932922363,13998.080978393555,85494.5659790039,93203.4076538086,16299.201049804688,13580.32096862793,13010.660919189453,96378.46783447266,74006.28463745117,13933.880935668945,10285.860774993896,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA18:3,TAG,1644.880142211914,1695.7001342773438,3953.140277862549,3508.440227508545,1653.700122833252,1348.6600952148438,1770.4001235961914,2090.840156555176,4209.08028793335,1766.2601051330566,1188.6800842285156,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA20:4,TAG,1247.8200874328613,1322.4400939941406,4882.72038269043,4841.6203689575195,1349.7000923156738,1246.1200828552246,1248.500087738037,7966.580551147461,5255.8403244018555,1344.7600936889648,1270.7400817871094,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA22:5,TAG,1375.8800926208496,1499.0201034545898,1765.08012008667,1887.5401344299316,1505.3201141357422,1411.5200996398926,1423.8601036071777,1920.5601501464844,1685.800121307373,1373.540111541748,1522.4200973510742,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:11)|TG(54:4)]_FA22:6,TAG,1568.0801086425781,1520.7401084899902,1507.7401084899902,1671.460117340088,1570.3001174926758,1573.5601043701172,1613.5401153564453,1744.0001106262207,1537.5001258850098,1497.9601097106934,1501.000099182129,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA14:0,TAG,980.5800704956055,949.5600662231445,957.3000640869141,1109.8200759887695,1019.4400672912598,1003.5600700378418,948.1200637817383,949.2000732421875,1004.8600692749023,994.3400573730469,991.1600646972656,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA16:0,TAG,1036.8400688171387,972.240062713623,2288.8801651000977,4214.840293884277,1071.9000701904297,1010.2600593566895,1094.6000671386719,1389.6800994873047,1675.6001243591309,1148.8600730895996,974.8400688171387,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA16:1,TAG,1102.0400848388672,1108.8400802612305,1186.760082244873,2020.2401542663574,1034.6600646972656,1063.9200706481934,1038.9800720214844,1317.5000953674316,1182.5400772094727,1069.7200775146484,1049.0600814819336,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA18:0,TAG,2228.720169067383,2566.0801887512207,2190.1601524353027,2740.6802101135254,1632.9201049804688,1898.5801467895508,2248.3601722717285,1374.8000946044922,2564.760166168213,2245.140163421631,1946.220157623291,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA18:1,TAG,1118.820068359375,1037.460075378418,1949.0601425170898,1212.020092010498,1319.3400917053223,1035.5800666809082,1096.0000801086426,1455.3200912475586,1167.4000968933105,1166.700080871582,1145.280086517334,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA18:2,TAG,1343.5600814819336,1242.400089263916,1807.0801239013672,3840.180274963379,1199.8200988769531,1456.5601043701172,1231.5600852966309,2172.260139465332,2386.2201766967773,1124.3800811767578,1183.1800804138184,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA18:3,TAG,1263.3400802612305,1241.0200958251953,1313.8000946044922,2590.380184173584,1240.0400886535645,1164.6600761413574,1328.180088043213,1163.5000762939453,1433.780101776123,1190.7400817871094,1166.6600875854492,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA20:4,TAG,1247.8200912475586,1310.0200958251953,1313.9601020812988,1398.5601081848145,1249.7600898742676,1245.7200927734375,1249.4800872802734,1834.3601379394531,1418.5200996398926,1318.9201049804688,1347.020092010498,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA22:5,TAG,1400.5801010131836,1377.340103149414,1840.0401344299316,1516.3201141357422,1451.5401153564453,1414.1001052856445,1404.800090789795,1767.3801307678223,1930.3601417541504,1418.1401023864746,1415.0001029968262,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:7)|TG(54:0)]_FA22:6,TAG,1615.3001174926758,1503.3800964355469,3152.0802307128906,4635.300289154053,1619.1001205444336,1520.920108795166,1550.920108795166,4730.7003746032715,4411.620311737061,1658.2601165771484,1917.100112915039,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA14:0,TAG,1024.5600662231445,949.5000648498535,1011.0600700378418,1168.6600799560547,1018.7400703430176,1023.2200660705566,963.4200592041016,1036.440071105957,968.3200569152832,955.3400726318359,950.9800605773926,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA16:0,TAG,980.4400634765625,952.3600692749023,3177.4402351379395,7393.840412139893,1077.1000747680664,966.2800636291504,1172.0400848388672,2937.5402603149414,1681.5001068115234,1021.7800712585449,1062.2600746154785,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA16:1,TAG,1041.8600692749023,1039.0000801086426,1086.780071258545,1887.2401161193848,1088.8600769042969,1072.2000885009766,1039.2800636291504,1160.740089416504,1307.7000846862793,1141.0000762939453,1087.8800811767578,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA18:0,TAG,2035.380126953125,1992.3401527404785,5413.460361480713,4189.2203369140625,2147.8001441955566,1569.4201278686523,1822.6201210021973,2943.3802070617676,4589.1003494262695,1434.4801063537598,1622.3401260375977,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA18:1,TAG,1431.1401176452637,1244.860092163086,4156.260322570801,2087.100143432617,2118.1801795959473,1921.3401565551758,2181.480155944824,4828.060291290283,1678.1201133728027,1809.5801467895508,1531.3201065063477,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA18:2,TAG,1122.140079498291,1173.180088043213,1899.800148010254,2852.4401664733887,1175.5200881958008,1372.7000846862793,1313.7800941467285,2154.920177459717,1623.6001205444336,1125.2800827026367,1231.2800903320312,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA18:3,TAG,1208.8600845336914,1322.7801055908203,1466.6601066589355,1548.2801094055176,1294.7401008605957,1234.0400886535645,1249.500087738037,1163.700080871582,1235.8000869750977,1259.8000946044922,1165.960075378418,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA20:4,TAG,1334.2600860595703,1248.3200950622559,1362.720085144043,1459.5401153564453,1261.1400985717773,1259.1800956726074,1249.3400917053223,1341.8600959777832,1277.3200912475586,1248.3200912475586,1304.9201011657715,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA22:5,TAG,1375.8600883483887,1390.1400985717773,1559.4801063537598,1375.360092163086,1372.64009475708,1410.300106048584,1412.420093536377,1463.1801147460938,1490.0801048278809,1445.8201026916504,1435.520107269287,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:8)|TG(54:1)]_FA22:6,TAG,1580.6200981140137,1541.360107421875,2193.120132446289,2984.940196990967,1791.1401290893555,1584.260108947754,1551.7601165771484,3186.7802658081055,3547.9602394104004,1735.2801132202148,1599.2601203918457,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA14:0,TAG,952.7600708007812,949.620059967041,1004.7400665283203,955.3400611877441,1006.9200668334961,954.5400695800781,948.260066986084,980.0600662231445,952.8000602722168,1060.760082244873,950.700065612793,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA16:0,TAG,1020.3600578308105,1123.880069732666,13735.201065063477,10069.540664672852,1170.6200790405273,1006.3800621032715,1127.8800888061523,6123.420391082764,3543.3202896118164,1178.5800743103027,1063.0400733947754,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA16:1,TAG,1175.6800918579102,1099.660083770752,1577.6200942993164,1905.980136871338,1161.9000778198242,1081.6600723266602,1039.4000701904297,1555.680103302002,1181.7400703430176,1057.7200775146484,1110.8600769042969,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA18:0,TAG,4256.200263977051,3194.440227508545,17650.201347351074,14203.881050109863,3235.3602447509766,3654.040267944336,4379.820262908936,10400.300598144531,17391.441192626953,3072.300178527832,2462.1801795959473,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA18:1,TAG,8368.060592651367,3687.5803031921387,20102.961296081543,7097.780494689941,6338.760452270508,6791.840503692627,7751.560531616211,26625.241565704346,10471.640697479248,4681.260299682617,6435.760456085205,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA18:2,TAG,1543.980125427246,1688.3601112365723,7530.3806076049805,7783.340549468994,1589.8801040649414,1462.240119934082,1436.8401145935059,8841.580585479736,4064.080337524414,1964.6601104736328,1583.3401260375977,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA18:3,TAG,1164.0000762939453,1197.0200843811035,1497.06010055542,1475.0000801086426,1161.8000755310059,1281.7800903320312,1303.8001022338867,1216.4200897216797,1243.3600883483887,1209.1000862121582,1166.7200813293457,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA20:4,TAG,1248.040096282959,1248.460090637207,2736.8401985168457,2773.980182647705,1254.7000923156738,1245.3000793457031,1249.600082397461,2305.700149536133,2572.4001998901367,1252.280101776123,1245.340103149414,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA22:5,TAG,1432.5001068115234,1464.1201133728027,1547.760108947754,1541.6801109313965,1402.3601036071777,1373.3801002502441,1445.8600959777832,1514.4601135253906,1410.4000854492188,1416.440097808838,1403.6800956726074,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(55:9)|TG(54:2)]_FA22:6,TAG,1503.5601043701172,1536.9401092529297,1636.9401092529297,1906.6201362609863,1675.1201286315918,1671.6801109313965,1566.320110321045,1896.9801216125488,1566.740104675293,1559.5801162719727,1515.440097808838,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA14:0,TAG,953.5400772094727,1086.6400756835938,1310.8000946044922,1049.960075378418,959.9000663757324,953.5400657653809,948.1000709533691,1241.14009475708,1065.280071258545,986.1800689697266,951.5200653076172,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA16:0,TAG,1251.5600852966309,1380.160099029541,4793.18034362793,4839.300403594971,1213.0000915527344,954.9800605773926,1075.7000732421875,3077.540214538574,3195.4802207946777,1538.7601127624512,995.5000648498535,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA16:1,TAG,1059.3000755310059,1038.980079650879,2167.980125427246,1621.8801002502441,1113.360065460205,1038.3000755310059,1166.920093536377,1215.7200889587402,1916.08012008667,1166.9400901794434,1037.200065612793,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA18:0,TAG,1082.0400695800781,1010.5400657653809,1472.360092163086,6285.520469665527,1070.12007522583,1013.240062713623,1019.4400634765625,1076.980068206787,2108.680145263672,1115.6600799560547,1136.5400848388672,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA18:1,TAG,1501.2601051330566,1235.9800910949707,2300.040153503418,11591.520729064941,1665.8401145935059,1679.9001083374023,1302.9800910949707,2751.4802284240723,2665.6402015686035,1261.1200828552246,1111.920078277588,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA18:2,TAG,1231.2600860595703,1218.6200981140137,2777.440200805664,20661.98155593872,1176.14009475708,1216.7600860595703,1124.9400901794434,2584.1802101135254,3475.1402587890625,1218.4600830078125,1136.7000732421875,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA18:3,TAG,1223.3600883483887,1164.5400772094727,1177.4200820922852,2353.18017578125,1161.3800735473633,1163.6400871276855,1166.6000785827637,1363.56010055542,1747.0401153564453,1185.1200942993164,1166.8400917053223,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA20:4,TAG,1248.180088043213,1292.9400939941406,1320.9001007080078,2616.160167694092,1366.7800979614258,1355.4800987243652,1467.5601043701172,1621.4601249694824,2087.4601287841797,1248.7600898742676,1275.4400939941406,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA22:5,TAG,1423.6200942993164,1488.4801063537598,1410.7200927734375,1554.4601211547852,1373.0600891113281,1373.980094909668,1592.6401176452637,1511.2000999450684,1386.3000831604004,1438.460105895996,1372.3200988769531,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:10)|TG(55:3)]_FA22:6,TAG,1682.0001106262207,1580.7401161193848,2773.0601806640625,3502.600269317627,1498.1800994873047,1635.8001136779785,1497.1001014709473,2098.4801330566406,2899.8401985168457,1577.000114440918,1510.6401062011719,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA14:0,TAG,952.6600685119629,949.380054473877,1040.780071258545,992.8400726318359,960.1600723266602,953.700065612793,967.320068359375,1026.1000671386719,966.2200660705566,955.5600700378418,950.9800643920898,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA16:0,TAG,952.6000633239746,967.5800514221191,4512.860385894775,6225.580394744873,1110.8600845336914,988.5000686645508,953.3800735473633,2218.4401473999023,3023.400203704834,1026.1200714111328,952.3600730895996,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA16:1,TAG,1041.9000816345215,1077.7200813293457,1551.2601013183594,2157.1601524353027,1229.0200843811035,1038.7800827026367,1106.4200744628906,1185.7200889587402,1909.7001457214355,1095.7800788879395,1037.1600799560547,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA18:0,TAG,1024.700065612793,1016.9200782775879,1155.8200798034668,1852.2201232910156,1190.5200881958008,1120.5000686645508,963.7000617980957,1107.5600814819336,1010.9000701904297,959.8800659179688,957.5200653076172,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA18:1,TAG,1227.9400749206543,1068.100082397461,1574.8601188659668,6095.820457458496,1312.9001007080078,1205.6000900268555,1214.6600799560547,1564.260108947754,2325.2401733398438,1241.5600891113281,1208.3600769042969,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA18:2,TAG,1307.4200897216797,1331.900089263916,2687.4601669311523,36301.662269592285,1256.2800903320312,1405.020092010498,1490.9400825500488,3491.8003273010254,3241.740261077881,1233.580078125,1285.2000885009766,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA18:3,TAG,1164.5600891113281,1183.3200798034668,1403.480110168457,3562.2802200317383,1161.480079650879,1164.5400772094727,1217.3000831604004,1261.2200927734375,1255.3600845336914,1204.5000762939453,1166.7800827026367,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA20:4,TAG,1399.3800964355469,1263.0400924682617,1387.660099029541,2813.300178527832,1390.9201049804688,1245.2401008605957,1248.940086364746,1500.220100402832,1473.4000968933105,1375.4601097106934,1244.660083770752,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA22:5,TAG,1375.5800971984863,1434.4201011657715,1620.6001091003418,1464.920108795166,1587.720115661621,1399.0401039123535,1378.3201026916504,1393.2601013183594,1388.3200950622559,1373.900089263916,1371.5400886535645,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:11)|TG(55:4)]_FA22:6,TAG,1587.860107421875,1584.1401062011719,1661.5801086425781,2218.5001487731934,1589.4801025390625,1606.3201217651367,1612.560115814209,1699.3401184082031,1713.2801055908203,1601.3201179504395,1499.7401123046875,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA14:0,TAG,952.9200630187988,949.5200614929199,971.3600578308105,1063.3600807189941,960.3400650024414,953.9600715637207,948.6800689697266,985.1600608825684,1036.6800727844238,954.9400672912598,951.0200653076172,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA16:0,TAG,1101.5000648498535,952.3400535583496,2230.4401626586914,6498.260456085205,1030.9400749206543,962.0800628662109,970.1400756835938,1911.3401145935059,2091.9201583862305,1091.0400695800781,993.2200660705566,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
