Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankRetina_NA,C-1RetinaF,C-2RetinaF,C-3RetinaF,C-4RetinaM,C-5RetinaM,C-6RetinaM,E-1RetinaF,E-2RetinaF,E-3RetinaF,E-4RetinaM,E-5RetinaM,E-6RetinaM,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
FA(30:5),FA,531077.2016601562,304675.84033203125,198839.21166992188,185552.17407226562,209414.47241210938,311281.4599609375,170021.4532470703,198688.41455078125,258565.75744628906,293141.4617919922,171518.79040527344,142101.34997558594,221723.8338623047,138294.36938476562,210770.03295898438,196411.57495117188,204741.97729492188,194325.37182617188,185221.01342773438,237325.59716796875,217334.21630859375,187952.79248046875,181569.93237304688,226231.41821289062,173338.73168945312,203334.89428710938,531077.2016601562,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(30:6),FA,144284.25,257355.63989257812,209607.55346679688,289572.04345703125,258971.67822265625,240987.25610351562,292586.1623535156,241464.02075195312,275010.4543457031,504443.1174316406,235650.71362304688,140824.33081054688,299321.49853515625,101865.20727539062,168025.79321289062,172645.07250976562,189994.41381835938,208798.47412109375,209265.1953125,199585.91333007812,223714.4111328125,213941.15258789062,196790.69262695312,216332.474609375,210577.73486328125,211137.5947265625,144284.25,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(31:0),FA,138029.64916992188,240747.31884765625,243088.41796875,215914.91455078125,169647.171875,216492.53662109375,227381.87646484375,234290.45581054688,179063.79125976562,153445.85131835938,113679.7080078125,90145.40576171875,137481.59033203125,103900.26708984375,187238.0927734375,223657.99658203125,194208.2939453125,203853.35498046875,180409.29125976562,292903.9228515625,283747.5412597656,364620.9084472656,175665.09204101562,516990.77490234375,274096.1174316406,334966.2646484375,138029.64916992188,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(31:1),FA,75398.76495361328,140040.21044921875,123857.28894042969,107780.30883789062,114726.60754394531,130015.4482421875,106828.60778808594,102627.92724609375,134822.7908935547,147275.8690185547,98763.40734863281,68561.62512207031,99080.54724121094,59560.32434082031,126305.66790771484,121763.22912597656,129207.98913574219,137309.67065429688,121122.40808105469,165594.47045898438,176191.9317626953,173414.39306640625,110351.64685058594,231368.29321289062,153693.8721923828,182470.71447753906,75398.76495361328,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(32:0),FA,83992.6254272461,242666.67321777344,176598.49157714844,171080.3133544922,132632.6083984375,153043.41137695312,211093.9755859375,139606.2108154297,198057.3741455078,229040.8154296875,149488.18939208984,94430.60662841797,130196.65100097656,53409.364013671875,144349.35119628906,146956.34887695312,142263.6895751953,146097.85107421875,131869.88989257812,167834.1104736328,167866.89099121094,173940.77392578125,123985.72863769531,261220.16064453125,162666.3896484375,180025.99591064453,83992.6254272461,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(32:1),FA,77991.9462890625,478409.71716308594,542832.8718261719,383966.72985839844,346249.5012207031,462205.8142089844,313706.6228027344,429178.6453857422,491164.9639892578,570948.4576416016,378807.57861328125,178789.61389160156,314694.36474609375,56793.564208984375,196530.51416015625,218525.83544921875,214249.61669921875,231507.87438964844,228676.95434570312,231410.65686035156,245458.06323242188,247715.87768554688,205713.0966796875,263280.12072753906,236694.53540039062,253931.79626464844,77991.9462890625,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(32:4),FA,135260.56970214844,216220.83337402344,267487.5998535156,181540.3123779297,176464.15301513672,257745.19702148438,155719.88989257812,204026.19409179688,190782.57177734375,244411.91625976562,158464.8302001953,111344.4267578125,163623.87463378906,83800.54577636719,148632.9503173828,158999.47045898438,155339.91137695312,159622.73120117188,143080.08959960938,156413.43017578125,161304.97119140625,168672.49340820312,147691.53198242188,180496.79296875,148419.39086914062,158616.51110839844,135260.56970214844,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(32:5),FA,108006.84753417969,179065.6728515625,221502.27990722656,115169.7666015625,138227.68896484375,201645.57397460938,115432.94799804688,168882.74926757812,154619.75122070312,147172.17126464844,119048.70861816406,93346.78607177734,126122.50964355469,80513.18579101562,151363.37109375,161269.83178710938,146720.42932128906,155232.35131835938,141771.7900390625,190961.89086914062,194358.09350585938,228087.93615722656,140705.13061523438,304629.6447753906,195826.11376953125,218542.45629882812,108006.84753417969,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(32:6),FA,116597.14892578125,163347.2303466797,150062.6094970703,151534.1893310547,143740.87182617188,159211.4921875,165976.81127929688,154510.92907714844,152408.4111328125,192819.31469726562,116070.82922363281,90466.26672363281,144776.04907226562,88959.28662109375,179226.13220214844,196750.5341796875,176123.1531982422,228717.25512695312,196602.33422851562,290449.3210449219,303892.7998046875,410845.0703125,191224.25341796875,603106.4050292969,329257.9626464844,367498.3244628906,116597.14892578125,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(33:0),FA,71868.64538574219,121211.28674316406,126192.14672851562,166063.1112060547,137785.4287109375,139922.70739746094,138859.2686767578,130448.6689453125,130867.99102783203,169259.251953125,110336.3667602539,80723.50659179688,139319.9698486328,50390.183837890625,116945.10815429688,132099.28942871094,119776.94885253906,128357.96875,125190.34973144531,168154.00927734375,156199.12951660156,210721.99829101562,113204.56787109375,305922.482421875,152209.9490966797,182053.85333251953,71868.64538574219,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(34:0),FA,76536.16552734375,210016.6332397461,335869.72424316406,200081.81201171875,201280.61938476562,314374.0617675781,168972.3104248047,231995.87963867188,266909.09814453125,248016.8399658203,188398.33471679688,121422.34790039062,182151.01232910156,50348.043212890625,123928.26904296875,133918.3702392578,121235.40808105469,147768.71130371094,136051.19067382812,176522.7117919922,188949.39428710938,239895.77856445312,130011.92767333984,383930.509765625,197671.83447265625,208234.05389404297,76536.16552734375,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(34:1),FA,87961.5263671875,188978.7494506836,315983.9206542969,176195.2509765625,199646.95654296875,330392.3449707031,154699.45092773438,207412.47436523438,245754.37548828125,352474.94104003906,170774.63458251953,93856.44665527344,162058.69165039062,52681.663818359375,132520.810546875,142206.57165527344,123341.22821044922,152528.10876464844,141502.48889160156,239022.45874023438,224571.61462402344,303615.6964111328,125192.98779296875,454088.32849121094,229510.33642578125,261972.36016845703,87961.5263671875,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(34:4),FA,91478.76684570312,160906.38940429688,172263.91076660156,206536.83471679688,169153.61157226562,183985.5322265625,196118.7559814453,157865.23083496094,166062.4718017578,220607.05322265625,153828.10974121094,101604.78833007812,193645.47302246094,78465.44543457031,262734.3818359375,306281.9619140625,253941.03515625,398417.1115722656,306921.8430175781,709071.4416503906,705769.9760742188,947248.2680664062,272227.958984375,1476684.3125,686010.6667480469,892869.2947998047,91478.76684570312,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(34:5),FA,132889.92944335938,163743.01196289062,184209.87133789062,214140.4326171875,193814.81201171875,200675.31372070312,203029.75451660156,181864.05102539062,172655.87060546875,282256.38232421875,153310.03088378906,113792.64819335938,194886.2537841797,108380.9072265625,221074.01489257812,239678.53271484375,219138.53466796875,264478.7985839844,223926.33813476562,402682.48583984375,401091.0847167969,577908.951171875,209790.61645507812,967662.9221191406,419977.2492675781,526150.0480957031,132889.92944335938,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(34:6),FA,102100.92700195312,192594.671875,255021.47705078125,353148.64001464844,284508.3176269531,273342.5134277344,285714.1817626953,223957.23583984375,249298.63623046875,363401.0466308594,200087.45538330078,131442.6700439453,253927.79638671875,72857.86486816406,202713.3154296875,211278.6153564453,206000.61401367188,237911.39794921875,219661.51733398438,267642.69787597656,284082.67822265625,320445.5471191406,211242.79565429688,449047.1075439453,281361.8029785156,305054.12255859375,102100.92700195312,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(35:0),FA,57251.30456542969,104423.38809204102,90926.60620117188,110880.66735839844,94365.0874633789,95262.62707519531,101499.1079711914,85470.44482421875,100859.42791748047,134396.44927978516,89934.70724487305,50319.203857421875,104808.5283203125,45085.82287597656,127699.12866210938,133996.7296142578,124233.58728027344,177729.8709716797,146283.7110595703,172231.9931640625,211257.0137939453,246813.43524169922,144333.33129882812,275432.73791503906,229063.6356201172,213044.07360839844,57251.30456542969,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(36:0),FA,55594.52404785156,105910.08630371094,108566.26861572266,169378.35299682617,113441.90869140625,119093.40930175781,142173.04821777344,98332.34680175781,128254.32971191406,184812.79180908203,133731.34909057617,79853.02493286133,187577.29385375977,39379.60290527344,223015.93182373047,252931.19372558594,225886.494140625,386548.04235839844,310892.5587158203,508185.5490722656,584080.0441894531,797047.8103637695,271435.68103027344,984724.2665405273,538205.2175292969,655505.0095214844,55594.52404785156,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(36:4),FA,76329.34533691406,225310.47814941406,199308.23303222656,488037.31091308594,333407.4675292969,254627.09838867188,472609.6477050781,263785.2770996094,392288.732421875,729460.9637451172,331965.9268798828,187615.35247802734,498658.7225341797,55864.224548339844,207224.39221191406,245240.21801757812,230146.37561035156,418516.4833984375,327691.0812988281,371242.76306152344,489908.75927734375,577927.0202636719,313472.3674316406,697974.8282470703,547748.1831054688,509471.42810058594,76329.34533691406,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(36:5),FA,121616.12927246094,1025073.0368652344,865182.8798828125,4475234.8203125,3390539.2109375,3108963.13671875,7453270.822265625,4395547.609375,3503266.6875,8345823.302734375,2440591.63671875,847769.375,4917716.840332031,89831.50561523438,533746.98046875,647206.6491699219,690821.0102539062,1230946.9711914062,1262864.7890625,1030072.447265625,1425088.0322265625,1608985.5244140625,1180985.1088867188,1754077.7075195312,1423671.021484375,1348753.3049316406,121616.12927246094,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(36:6),FA,72335.88525390625,172606.75231933594,184069.1756591797,214466.23364257812,156990.89306640625,174399.51098632812,185111.4708251953,157988.6104736328,199010.87255859375,237898.52026367188,162750.1710205078,119063.14929199219,209546.53582763672,64998.6240234375,204853.4532470703,226997.21533203125,207136.8953857422,307136.6022949219,260125.7811279297,303842.81787109375,359604.3623046875,450970.13146972656,246797.99340820312,493352.171875,398046.80810546875,387140.4069824219,72335.88525390625,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(37:0),FA,62245.4443359375,175167.5693359375,190272.39599609375,235296.29669189453,180717.29321289062,208196.39294433594,243256.25555419922,137197.7686767578,214786.3748779297,299166.86572265625,195366.95434570312,108188.1478881836,224783.69821166992,48286.94348144531,210372.03369140625,257781.9990234375,242160.1951904297,451517.0057373047,366648.4087524414,447299.01416015625,586112.4790039062,796493.609375,334166.1428222656,894515.9176025391,635904.9483642578,616726.7562866211,62245.4443359375,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(38:0),FA,44732.54315185547,146476.34921264648,134393.16763305664,140437.01104736328,146294.36975097656,168121.41052246094,158810.99197387695,188034.1968383789,149535.689453125,148903.0528564453,117038.24612426758,93296.72718811035,107573.50701904297,36491.40252685547,109387.44619750977,117955.2087097168,117000.12841796875,160881.07135009766,143621.4093017578,136312.94958496094,165962.9115600586,202282.23474121094,135373.71139526367,191505.19427490234,180196.61065673828,169436.6305847168,44732.54315185547,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(38:4),FA,73591.94555664062,162369.25061035156,164032.4888305664,272058.8821411133,182089.39581298828,179981.65649414062,262155.85998535156,152421.7313232422,215202.33721923828,335807.96447753906,209615.09252929688,143884.64965820312,292902.9006347656,84545.44665527344,571125.005859375,661772.9997558594,581513.4240722656,983673.3220214844,779839.1420898438,1095524.6457519531,1297145.5661621094,1570472.692993164,670102.7019042969,1627237.2360839844,1355176.7685546875,1350062.9260253906,73591.94555664062,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(38:5),FA,64233.42443847656,249747.2579345703,245429.23724365234,294830.7420654297,238834.33850097656,281368.896484375,264801.87744140625,250512.41821289062,247578.55432128906,361989.8975830078,216461.9940185547,166713.45086669922,278352.8017578125,54761.184326171875,616065.7979736328,712486.9916992188,653189.7255249023,1119066.9143066406,873027.4329833984,1255945.390991211,1549678.9543457031,1967715.5004882812,768661.3053588867,2032496.3173828125,1603941.0825195312,1628830.3822021484,64233.42443847656,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(38:6),FA,67530.70422363281,193974.7958984375,241743.27410888672,268333.00256347656,201859.072265625,238897.71997070312,264972.04260253906,158387.59020996094,244859.31567382812,362211.17083740234,230641.0985107422,136042.46868896484,282376.5158691406,49156.98303222656,548268.6374511719,639855.1485595703,581033.2047119141,1136081.7673339844,890992.2205810547,1178651.5772094727,1504405.8244628906,2128036.1677246094,783598.0137939453,2219952.987182617,1660401.5650634766,1629271.9084472656,67530.70422363281,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(3:0),FA,54067.40368652344,37396.322692871094,38093.262634277344,32045.922149658203,36671.1826171875,38498.32287597656,35584.10223388672,37134.16278076172,30303.94171142578,13278.240966796875,13140.100952148438,13501.040771484375,13907.080932617188,18975.561294555664,15673.841064453125,14873.201049804688,15043.72103881836,13610.541091918945,13897.400939941406,13934.820983886719,14243.520812988281,12441.240844726562,11450.840927124023,11934.760818481445,14446.580932617188,13898.040954589844,54067.40368652344,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
FA(3:1),FA,30460.742065429688,24262.521423339844,25867.0419921875,22677.501434326172,23152.04165649414,22535.52166748047,21615.861572265625,20792.661193847656,17270.321350097656,14459.361083984375,36652.96258544922,47185.302978515625,41839.94299316406,50543.924072265625,44282.36309814453,41922.54296875,44375.98336791992,44255.72296142578,44741.12353515625,43845.323486328125,43749.38262939453,41065.882873535156,44751.44323730469,41617.38278198242,44530.803161621094,44726.50329589844,30460.742065429688,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
