Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PG(12:0)|LPG(13:0),PG,63761.94421386719,62966.484375,68883.38464355469,65360.60430908203,77416.26538085938,95657.5064086914,79342.66564941406,72412.8051147461,84248.76501464844,78646.68615722656,99953.08740234376,64019.96435546875,65123.1845703125,68744.80487060547,71659.62506103516,70417.3648071289,80658.3056640625,83722.2060546875,71284.18493652344,83523.64630126953,76937.44537353516,75831.32537841797,62530.62432861328,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(16:0)|LPG(17:0)|LPG(O-18:0),PG,286805.0002441406,228141.4754638672,228809.17553710935,96246.5067062378,177645.45287322998,2115.7601585388184,2063.680145263672,184489.1510620117,3967.66032409668,147172.33005523682,162402.54961395264,409721.1645507813,273059.59765625,286522.9609375,139641.58758926392,186003.81185531616,4172.8003005981445,2144.260154724121,191740.2319259644,2183.820152282715,8641.86054611206,219423.2977027893,39920.40306472778,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(20:0)|LPG(21:0),PG,145693.59130859375,180447.451171875,199034.39428710935,172730.33178710938,225015.697265625,420862.52734375,321952.5249023437,175527.87280273438,278320.47998046875,259311.3170166016,261009.7178955078,177648.33264160156,197781.3146972656,205290.87451171875,185175.65283203125,229319.5556640625,348109.8647460937,355404.9064941406,201236.173828125,321795.54040527344,293389.1181640625,166800.75146484375,152417.55078125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(24:0),PG,293240.8195800781,317092.4846191406,327849.9245605469,307462.0810546875,314921.34326171875,319842.6228027344,276170.4802246094,322696.302734375,324066.380859375,285384.9401855469,355175.8056640625,287551.19873046875,308885.4035644531,311373.88330078125,315556.34375,320763.3820800781,298359.71875,324605.0830078125,366336.2290039063,289968.7604980469,287309.72119140625,335161.52587890625,176882.3927001953,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(25:0),PG,142944.93084716797,139471.2498779297,147687.57092285156,173318.873046875,262557.77783203125,335042.68603515625,360304.52642822266,166542.29315185547,450907.05725097656,238424.11584472656,267604.91735839844,267958.3790283203,128234.1885986328,147322.4100341797,194421.4727783203,228599.0355224609,224356.1348876953,470959.67321777344,179138.89404296875,397094.4329833984,260155.080078125,200211.6545410156,64068.224609375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(26:0),PG,150158.9307861328,156993.45190429688,161005.35229492188,159773.05078125,182083.63305664065,264893.3010253906,221143.97412109372,166933.95239257812,217689.03564453125,214365.07470703125,219068.65576171875,151461.5107421875,150540.5703125,158295.95239257812,149198.9912109375,185654.61352539065,238864.19677734372,240179.69677734372,167394.35131835938,237773.95458984372,229946.47534179688,181118.0524902344,148200.990234375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(26:1),PG,82813.22576904297,105045.94750976562,107612.34729003906,100252.60620117188,118833.30822753906,137390.2703857422,123978.56884765624,112446.5086669922,120205.2490234375,124709.76904296876,128008.8485107422,97052.42712402344,92111.22692871094,98509.78649902344,99494.40783691406,126102.30871582033,121948.728515625,129574.60888671876,111995.40698242188,122248.44848632812,117838.72839355467,102089.02685546876,86443.5859375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(27:0)|PG(O-28:0),PG,79703.96575927734,82712.5258178711,90909.14685058594,81300.92590332031,99628.9072265625,129947.6484375,108936.1475830078,93458.54711914062,117970.50952148438,112627.947265625,120567.94897460938,90282.5658569336,85550.86608886719,92350.40612792967,91693.78637695312,100267.84716796876,108473.728515625,117797.50799560548,98928.8270263672,117937.568359375,115967.50830078124,89301.26599121094,62299.90411376953,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(27:1)|PG(P-28:0),PG,67947.2451171875,67437.50494384766,74052.52520751953,72034.58483886719,82209.12585449219,101001.18798828124,90074.56665039062,78259.02532958984,99365.78680419922,94478.3472290039,99643.2474975586,75695.70526123047,73540.22497558594,77460.78527832031,74026.06579589844,79199.38580322266,93833.22607421876,95610.30712890624,77971.2650756836,90437.5262451172,94784.86651611328,79253.60614013672,50795.263580322266,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(28:0)|PG(O-29:0),PG,3168578.6665039062,2813985.1059570312,3665340.086425781,3330130.087890625,4131305.0380859375,7805191.988769531,7088551.875,3554089.94140625,6376017.955078125,6407918.686035156,4476851.802734375,3641077.6616210938,3295891.068359375,3898443.4194335938,2740526.404296875,3917905.81640625,8090140.516601562,7745737.879394531,3384704.344238281,5943359.063964844,8633479.868652344,3496476.438964844,1929841.3720703125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(28:1)|PG(P-29:0),PG,254487.8984375,241249.81616210935,266783.1374511719,250031.95776367188,289570.84228515625,469826.81005859375,375013.18505859375,280498.2795410156,435889.6489257813,441848.9736328125,332964.482421875,289005.2197265625,253142.837890625,310666.6420898437,248802.95849609372,285658.6203613281,443761.4946289063,423079.0302734375,271274.6594238281,410472.0703125,448608.830078125,241883.83715820312,302692.3623046875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(28:2),PG,163675.1719970703,92902.56640625,91801.5267944336,84921.94598388672,112187.28839111328,202964.1339111328,150195.22943115234,102121.4476928711,130334.20880126952,328746.46044921875,142795.32940673828,253765.93823242188,101631.86743164062,312003.57861328125,201033.3543701172,102366.78778076172,223736.97387695312,176497.4327392578,115252.62884521484,193401.1531982422,140743.92950439453,87662.12622070312,740931.1334228516,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(29:0)|PG(O-30:0),PG,105440.00744628906,102674.80657958984,109833.50769042967,113706.12829589844,153240.21142578125,215185.17626953125,212851.9356689453,114577.6484375,252995.77856445312,176630.45153808594,168619.8914794922,148455.95166015625,94253.6674194336,113016.2080078125,116203.44860839844,142554.49053955078,177116.0517578125,251638.77880859372,112786.54724121094,217310.55419921875,199683.4141845703,129818.00842285156,60993.14459228516,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(29:1)|PG(O-30:1)|PG(P-30:0),PG,68963.80480957031,81320.34600830078,86749.30627441406,84516.08532714844,98049.62725830078,131125.58947753906,113885.6675415039,93186.24731445312,105726.66680908205,105865.8677368164,112907.328125,80072.78576660156,85739.88623046875,94827.2465209961,83389.12646484375,98646.32666015624,112906.64813232422,125019.9302368164,106703.98852539062,103853.42724609376,107740.04760742188,79827.8251953125,62897.52410888672,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(29:2)|PG(P-30:1),PG,77319.12536621094,89550.30560302734,79723.48559570312,80890.64569091797,97806.3271484375,139023.28875732422,119077.84912109376,90984.72692871094,115359.80798339844,121261.12951660156,106607.38732910156,101976.66735839844,90014.14697265625,96133.626953125,95762.28717041016,93320.20635986328,113734.08697509766,131259.10913085938,99777.9271850586,131826.6689453125,109269.18762207033,89260.22674560547,81210.1255493164,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(30:0)|PG(O-31:0),PG,123164.28881835938,143135.33032226562,151286.79138183594,141392.8709716797,156280.2314453125,249029.9982910156,292094.87939453125,143561.30993652344,187783.15161132807,203409.4743652344,206374.59399414065,142444.37109375,139117.9295654297,146255.67065429688,133586.74951171875,167583.7119140625,208291.1328125,217771.69372558597,158063.7919921875,201835.75463867188,210354.83447265625,148261.68969726562,116921.60864257812,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(30:1)|PG(O-31:1)|PG(P-31:0),PG,77062.90576171875,91533.94555664062,88819.12634277344,76166.78582763672,96354.66674804688,135059.84985351562,113694.44763183594,94950.88659667967,110463.2879638672,136694.14916992188,114218.6884765625,99048.40716552734,78597.30590820312,98525.08715820312,86674.40643310547,108378.96813964844,120795.908203125,120969.76904296876,92266.62646484376,113426.68688964844,113824.84826660156,90093.18591308594,74030.98547363281,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(30:2)|PG(P-31:1),PG,70120.00494384766,76867.185546875,77705.66564941406,65743.72473144531,86199.00622558594,120727.22833251952,110066.12823486328,74015.34564208984,101216.04650878906,138454.22985839844,99413.02673339844,114636.72814941406,80113.04553222656,102774.88708496094,74110.92541503906,86099.58660888672,113358.20764160156,107132.068359375,86667.9462890625,103971.30755615234,102494.107421875,71951.28527832031,100285.24755859376,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(30:3),PG,62172.244140625,71692.94525146484,68180.76458740234,67925.74450683594,83287.54650878906,110953.04833984376,89802.02612304688,74531.56549072266,85310.80615234375,100243.84704589844,100732.90637207033,68138.68493652344,73345.98504638672,74323.58544921875,73059.14544677734,78068.28521728516,90524.88659667967,98931.40673828124,79938.90545654297,95575.44750976562,99863.92749023438,73677.44519042969,62073.92449951172,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(30:4),PG,58296.22421264648,61225.06457519531,70872.38549804688,66998.28509521484,81074.8452758789,111929.36785888672,96634.18713378906,68773.32525634766,77542.50494384766,88673.52612304688,98728.5873413086,74662.20568847656,63957.00384521485,67622.50482177734,99587.9867553711,71966.26483154297,90688.10626220705,95134.70739746094,78499.0853881836,98552.78741455078,106910.5478515625,66012.044921875,56143.08404541016,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(31:0)|PG(O-32:0),PG,117018.88854980467,119414.24877929688,129815.82873535156,116729.34893798828,134509.60961914062,241678.25512695312,195088.5943603516,120306.5284423828,229182.1552734375,281357.1993408203,172707.73120117188,133942.0098876953,109289.02795410156,126724.18896484376,106768.84704589844,151900.03125,245646.6968994141,179637.89404296875,116621.6473388672,193094.7919921875,309474.62060546875,149645.67053222656,83204.6860961914,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(31:1)|PG(O-32:1)|PG(P-32:0),PG,107962.96801757812,114198.28759765624,123567.86865234376,116023.80834960938,136026.22998046875,199660.01513671875,167537.5107421875,133966.88940429688,177727.63330078125,177829.39196777344,171766.17260742188,129073.78930664062,116428.4285888672,123751.8486328125,152053.0909423828,136469.2294921875,173427.99243164062,181281.3134765625,128913.06958007812,183660.4326171875,180652.29345703125,119444.18811035156,115338.66821289062,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(31:2)|PG(P-32:1),PG,61958.82427978516,64160.704528808594,65972.76446533203,63489.38464355469,75859.50512695312,103058.94659423828,84774.38598632812,70294.20483398438,84757.92608642578,90264.94635009766,84978.00622558594,66013.56475830078,60237.82379150391,69470.98504638672,69101.26489257812,74443.78564453125,89235.02587890625,81526.14569091797,80067.0054321289,89320.486328125,87233.32556152344,66512.00457763672,61775.28448486328,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(31:3),PG,74875.20483398438,71458.82507324219,73322.5650024414,71401.6851196289,84272.0658569336,111350.3682861328,100031.98699951172,78770.98571777344,93725.8663330078,91399.5869140625,91667.92700195312,77013.18505859375,68657.94512939453,75528.56494140625,70496.40490722656,77696.70593261719,99648.06719970705,93122.80639648438,79259.86547851562,94956.6869506836,95166.9871826172,80473.04553222656,56344.56359863281,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(31:4),PG,82774.06652832031,99533.20794677734,90739.46618652344,87917.70574951172,107377.5672607422,117086.88763427734,111385.6279296875,101538.82690429688,98560.80682373048,103708.44799804688,126898.12866210938,100376.16668701172,89262.00653076172,94735.34619140624,97886.6665649414,103075.7066040039,107034.22772216795,114416.52783203124,105096.86755371094,107253.34777832033,115624.02856445312,95648.96618652344,58803.903747558594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(32:0)|PG(O-33:0),PG,208239.31494140625,278480.0408935547,256708.53784179688,228553.81665039065,288591.33935546875,533109.0756835938,466265.41015625,262532.7995605469,496797.3957519531,427366.4284667969,348058.6232910156,243248.15698242188,249383.9765625,283182.9384765625,213843.8142089844,337721.5048828125,471992.0490722656,475174.7180175781,254557.6378173828,500245.2158203125,475820.59130859375,266829.7609863281,180143.33349609375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(32:1)|PG(O-33:1)|PG(P-33:0),PG,104057.12683105467,126446.98840332033,114502.30871582033,106159.5078125,133982.10961914062,208148.6748046875,175628.8935546875,120944.36962890624,194279.1141357422,184212.9530029297,165196.83203125,135325.53002929688,121832.90771484376,142862.32934570312,110172.40747070312,156534.3114013672,190005.2335205078,203884.39526367188,127970.04870605467,221892.99584960935,179784.43408203125,129870.40808105467,117656.56823730467,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(32:2)|PG(O-33:2)|PG(P-33:1),PG,366551.521484375,325404.4226074219,298888.0206298828,299296.4221191406,423072.5100097656,537534.4555664062,464360.7888183594,384146.4692382813,561462.1198730469,296372.12109375,475508.9777832031,480748.712890625,353263.22814941406,356798.1882324219,389328.3461914063,348483.7438964844,377826.5709228516,711013.6865234375,302373.4033203125,619017.0754394531,419683.1337890625,410557.2697753906,121219.40832519533,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(32:3)|PG(P-33:2),PG,88089.84600830078,115375.8487548828,115452.58880615234,110351.92810058594,124133.8878173828,213615.7951660156,189379.71362304688,112441.60766601562,145060.81005859375,154756.6505126953,147289.4901123047,112047.42846679688,110128.1474609375,117072.7680053711,116062.82824707033,115529.46856689452,200053.49462890625,179479.8514404297,127949.64862060548,187908.77368164065,149803.28985595703,112911.48681640624,73126.84503173828,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(32:4),PG,135780.09002685547,91761.18713378906,118089.66784667967,105679.98748779295,113489.46850585938,152162.7908935547,136657.88903808594,113981.32781982422,222956.2542724609,140987.99005126953,150333.0321044922,119380.74871826172,140474.19006347656,138355.64959716797,114841.4871826172,106065.98706054688,149235.19036865234,162364.43115234375,123581.66979980467,138766.05053710938,151628.5301513672,115745.56774902344,55754.76403808594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(32:5),PG,63659.164978027344,77909.76544189453,79048.96520996094,71412.02526855469,86950.64611816406,113676.58850097656,104380.28759765624,95478.88684082033,89029.86639404297,100155.26782226562,103865.26696777344,75789.3256225586,72285.28540039062,79998.36560058594,86864.166015625,85143.08563232422,98728.80645751952,107512.70739746094,88109.58581542969,100175.787109375,104942.96716308594,79927.94555664062,63100.22473144531,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(33:0)|PG(O-34:0),PG,154606.14978027344,130428.32971191406,140279.96911621094,131389.64904785156,161172.69140625,271922.65881347656,228213.67626953125,130500.64892578124,259857.4404296875,333861.8425292969,185969.11328125,203848.4952392578,124575.62841796876,213031.9962158203,128961.32958984376,162073.6317138672,270909.2780761719,243760.1568603516,134238.009765625,243485.158203125,290222.0400390625,163282.8721923828,332220.44689941406,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(33:1)|PG(O-34:1)|PG(P-34:0),PG,152763.77172851562,94369.5659790039,99860.9076538086,87801.2865600586,114656.44818115234,161939.3712158203,145910.07049560547,94768.66662597656,158252.69189453125,293171.6014404297,127014.32824707033,209264.3140258789,112204.40814208984,288779.9807128906,103815.44732666016,112123.74737548828,169683.9097290039,157887.6909790039,108632.4877319336,162073.1118774414,126962.20837402344,100095.6671142578,675870.9793701172,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(33:2)|PG(O-34:2)|PG(P-34:1),PG,87915.72625732422,100132.22729492188,107522.18780517578,99339.8875732422,124006.9285888672,177617.91186523438,152324.55236816406,117715.62908935548,149600.85131835938,146064.40881347656,153928.45190429688,103842.78729248048,98795.46716308594,111763.24731445312,104047.76696777344,117752.96838378906,166801.63134765625,159031.8907470703,113018.14868164062,163490.99145507812,153942.62963867188,101138.48693847656,74902.22570800781,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(33:3)|PG(O-34:3)|PG(P-34:2),PG,75071.80548095703,71665.10455322266,81067.42614746094,73732.04522705078,84873.36608886719,112856.54821777344,101130.02697753906,83830.04699707031,100424.44750976562,100445.9267578125,109576.12707519533,82875.0458984375,64920.18444824219,80718.76593017578,96169.6674194336,80318.90625,103443.58758544922,112358.10803222656,81517.38549804688,108905.76776123048,110261.38708496094,75508.28552246094,60660.96435546875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(33:4)|PG(O-34:4)|PG(P-34:3),PG,62969.904541015625,76986.00592041016,77318.3056640625,71983.12475585938,82404.96588134766,107260.24768066406,91763.4462890625,76557.66516113281,95669.96771240234,89083.96655273438,101135.447265625,65474.78454589844,70263.34509277344,76022.06536865234,77057.04553222656,79977.28564453125,92353.5464477539,100274.38690185548,88821.96630859375,96589.32739257812,99459.52770996094,73640.38507080078,57486.24432373047,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(33:5)|PG(P-34:4),PG,63086.664611816406,68951.1049194336,76984.16522216797,70463.58459472656,84882.44555664062,104422.3876953125,102029.3671875,75697.60607910156,96945.56677246094,97792.34692382812,98416.46716308594,69220.82452392578,66889.68493652344,73056.8056640625,71552.20495605469,83527.20574951172,94370.80651855467,100644.54675292967,79627.50512695312,99239.96740722656,97653.46716308594,72145.68493652344,60225.52423095703,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(34:0)|PG(O-35:0),PG,161002.29125976562,197773.0340576172,164930.4910888672,169741.65258789062,203556.49487304688,386242.5864257813,293673.3022460937,190222.13403320312,492053.2116699219,309203.80505371094,225279.9755859375,216754.9736328125,183303.9930419922,201718.734375,171060.9910888672,232050.23486328125,359728.3464355469,341185.4663085937,189653.0947265625,495969.03759765625,323594.2434082031,194964.7326660156,132664.4698486328,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(34:3)|PG(P-35:2),PG,83006.20574951172,135507.12963867188,103558.46740722656,105829.74755859376,116106.22875976562,166881.11010742188,157637.6707763672,112704.68701171876,166851.97326660156,149076.0313720703,143959.65063476562,95065.26574707033,98927.22662353516,95265.10638427734,92476.7666015625,116505.7879638672,131688.00915527344,149867.79064941406,114648.98754882812,182159.5125732422,142898.46997070312,107248.0281982422,71790.78509521484,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(34:4),PG,65009.58435058594,96644.14654541016,89879.82641601562,79058.70538330078,89434.46630859375,115830.52825927734,113062.16857910156,82780.16638183594,149526.29052734375,109640.94787597656,113573.86730957033,80793.4253540039,90312.40594482422,80178.62561035156,76572.1049194336,87408.986328125,108061.68762207033,111609.44848632812,95010.36657714844,114180.50817871094,118731.48852539062,82681.02587890625,148247.4503173828,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(34:5),PG,90381.78637695312,102948.5867919922,111161.2684326172,101129.74743652344,125471.46801757812,157085.8709716797,138799.1104736328,112877.8878173828,139102.81115722656,127446.62902832033,148735.71118164062,103449.1675415039,105831.68823242188,121342.66796875,93282.44714355467,111803.52783203124,139807.47052001953,150173.49194335938,117945.8685913086,143445.94958496094,143368.27014160156,102620.42736816406,82617.0659790039,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(34:6),PG,137048.78857421875,141628.98974609375,154961.65087890625,145043.27087402344,165141.25048828125,233849.3359375,203257.853515625,153110.15087890625,217115.7360839844,230747.935546875,190715.03393554688,158549.55053710938,139204.0301513672,164784.97192382812,138493.78967285156,160422.6708984375,221215.43481445312,219925.4140625,161970.4306640625,218851.49536132807,233186.2561035156,142053.490234375,157189.33044433594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(35:2)|PG(O-36:2)|PG(P-36:1),PG,78090.82550048828,100867.267578125,96542.326171875,96988.2469482422,116969.1494140625,149228.9893798828,134946.6492919922,99753.46716308594,141508.72900390625,133820.10900878906,126013.0888671875,95457.76629638672,99235.28747558594,97138.62683105467,96410.38684082033,114705.54748535156,141957.31103515625,145139.27001953125,116143.72888183594,150420.3114013672,141009.37036132812,101214.8671875,72601.4853515625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(35:3)|PG(O-36:3)|PG(P-36:2),PG,115982.74792480467,122279.8485107422,123265.6689453125,110826.44757080078,121413.32873535156,152006.8709716797,131624.69067382812,128569.24963378906,154731.57202148438,124109.86962890624,151098.13110351562,118688.24792480467,130571.94915771484,141038.57006835938,112381.5078125,121534.68823242188,144103.64916992188,153968.09204101562,139881.66931152344,133115.54901123047,136536.6298828125,133776.16918945312,66782.36474609375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(35:4)|PG(O-36:4)|PG(P-36:3),PG,417949.4505615234,143127.2908935547,280527.2805175781,263336.7186279297,143606.83056640625,138581.12939453125,140949.8507080078,301793.5450439453,263735.61877441406,138081.44970703125,278725.0964355469,298858.6817626953,480697.73400878906,408512.8933105469,269572.60290527344,131165.0692138672,162746.1309814453,213162.87451171875,200199.61212158203,143790.6309814453,155965.38970947266,329383.9074707031,67758.54473876953,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(35:5)|PG(O-36:5)|PG(P-36:4),PG,84312.22546386719,97288.76708984376,100333.36694335938,98989.68725585938,112950.1884765625,159755.59033203125,136718.82934570312,107696.66772460938,144985.9696044922,145086.35034179688,133375.26928710938,98990.54724121094,101883.96838378906,104664.82690429688,91273.0263671875,109664.84802246094,143515.57080078125,148177.990234375,107873.66772460938,146080.82885742188,143306.67028808594,103783.94689941406,83314.78564453125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(35:6)|PG(P-36:5),PG,104037.16729736328,118634.408203125,118496.80865478516,111980.96752929688,150559.47143554688,296873.8811035156,252851.33862304688,126150.4891357422,255545.29931640625,224872.4967041016,158712.77124023438,111999.46813964844,123212.3095703125,119387.10888671876,108398.82800292967,132121.00952148438,237973.73803710935,264537.09924316406,128052.96875,330312.2214355469,236611.2550048828,117450.58764648438,82769.46545410156,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(36:1)|PG(O-37:1)|PG(P-37:0),PG,4148477.676757813,3378048.693359375,2555054.21875,3237974.3642578125,3918539.331054688,8366444.3125,6353146.3984375,4268021.37890625,20973126.34765625,6223453.365234375,4699076.09765625,5224771.095703125,3256344.984375,4715230.0078125,2477495.658203125,5152481.392578125,8006196.224609375,8147704.41796875,4339814.630859375,16636211.3984375,7580196.32421875,3845300.572265625,1051587.134765625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
