Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex ,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(55:9)|TG(54:2)]_FA18:3,TAG,175041.71252441406,147269.47021484375,148731.94946289062,132655.55053710938,226549.63647460935,375489.66662597656,395438.8115234375,254819.1175537109,333618.0244140625,295277.92138671875,250980.11865234372,166898.73010253906,130001.97009277344,135958.8095703125,180432.5528564453,136068.2294921875,291199.2625732422,294893.3984375,138399.2891845703,325452.90393066406,277496.91845703125,157518.2696533203,117802.1083984375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA20:4,TAG,121638.80786132812,97094.7265625,107173.9282836914,96422.4678955078,99052.2667236328,184427.39361572263,349408.283203125,269507.5598754883,365795.0866088867,175212.49182128906,110164.3285522461,87155.64599609375,102834.42712402344,109167.94729614258,94867.02655029295,92723.70645141602,98275.6069946289,138819.54833984375,102350.36758422852,129607.62951660156,95152.76684570312,82119.22546386719,38838.00302124024,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA22:5,TAG,82805.7265625,68366.78503417969,83040.06533813477,98750.9270324707,70253.22512817383,116275.50736999512,239374.17669677731,184993.7117919922,253109.01806640625,147566.4692993164,92907.74609375,78816.54577636719,81722.56579589844,74624.9653930664,97188.74688720705,65563.58432006836,87007.72579956055,114591.24862670898,66175.40502929688,110888.7483215332,93051.14688110352,89718.86587524414,30144.542236328125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA22:6,TAG,115170.26794433594,71515.0852355957,151602.07189941406,192961.65420532227,114188.28768920898,221252.35302734372,576433.3143615723,376884.1623535156,570704.9809570312,443529.2479553223,280380.4165344238,128887.04815673828,117297.6272277832,117226.62799072266,198537.9547729492,106549.12799072266,193338.7554931641,234410.37530517575,91657.00622558594,278365.60095214844,194388.2173461914,195308.41610717773,42842.642822265625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA14:0,TAG,35459.14260864258,33418.48248291016,39400.9030456543,38718.04284667969,37374.80239868164,74720.64535522461,315803.4251098633,222361.7172241211,277290.36236572266,88880.86651611328,65381.4642944336,41064.22253417969,34113.94253540039,32215.96221923828,38374.14303588867,32804.18249511719,50540.32339477539,60517.24401855469,32223.36245727539,60971.70407104492,55898.50427246094,34548.62258911133,22519.541748046875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA16:0,TAG,57059.32424926758,44232.583068847656,57474.52420043945,50000.44345092773,53359.08435058594,138865.46978759766,522553.8571166992,367183.1213684082,474070.0896606445,152905.2303466797,88885.48651123047,57895.90365600586,45178.503326416016,44761.60321044922,63193.24401855469,45224.92318725586,98167.2269897461,111185.92919921876,49385.94375610352,98449.88665771484,109903.40838623048,48697.94377136231,28348.062133789062,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA16:1,TAG,65663.744140625,49651.26333618164,57662.40380859375,55715.14447021485,65534.00439453125,141362.2091064453,546605.9984130859,420397.6321411133,469703.5936279297,153315.43075561523,108753.52838134766,59528.86364746094,46907.80331420898,48221.8232421875,62879.32418823242,52208.72381591797,91106.64666748048,111831.94744873048,52605.66400146485,90765.46600341795,95339.0067138672,56293.20397949219,28544.002075195312,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:0,TAG,117808.6883544922,81925.60559082031,97204.68688964844,114761.12817382812,96502.54724121094,408480.0627441406,3984482.684997559,2706693.838195801,3294660.353088379,442511.0906982422,289315.66387939453,84590.90588378906,68645.34484863281,77847.94622802734,91565.3468017578,62358.54461669922,135714.09088134766,284867.2406616211,90732.1865234375,216129.3128662109,195624.19415283203,79108.38592529297,42357.52313232422,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:1,TAG,159745.05078125,121049.56854248048,142412.470703125,163159.5916748047,150480.74963378906,539786.5776977539,4944599.091064453,3595287.0986328125,3761875.353393554,702262.0393066406,568349.6607666016,116337.94744873048,83147.60620117188,102820.82751464844,128817.28784179688,89588.54528808594,208103.77392578125,375524.5478515625,125269.78918457033,292035.7604980469,271198.1618652344,111731.62719726562,55790.32385253906,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:2,TAG,159279.15002441406,150009.97064208984,150340.58966064453,340749.5643310547,158658.47076416016,556491.560546875,2044807.788269043,1798020.0100097656,1725587.6607666016,415032.3937988281,572208.6401367188,138919.5098876953,91652.0859375,114359.62866210938,129780.12915039062,103064.78735351562,215719.4158935547,252412.21728515625,123994.46887207033,264989.2979736328,273138.65966796875,135660.23010253906,58466.9443359375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:3,TAG,265756.1982421875,211142.35412597656,179646.61169433594,229780.03771972656,465617.2697753906,1089947.6700439453,1399537.569946289,939064.08984375,1404496.1354980469,998113.0863037108,848704.4409179688,369093.6853027344,164673.29193115234,313300.1838378906,294996.8428955078,335146.3623046875,484699.0866699219,430007.8321533203,359687.4467773437,812500.4953613281,819553.9770507812,570920.8387451172,72522.68505859375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA20:4,TAG,115243.84826660156,90428.18688964844,88979.48547363281,90142.56610107422,103161.18719482422,272919.3772583008,793010.4384155273,602959.2265625,1155084.7001953125,217337.33447265625,204254.73364257807,98417.90692138672,73847.92565917969,82880.90563964844,89426.64636230469,82082.34524536133,142869.70947265625,162673.67053222656,87343.42672729492,182616.49395751956,160123.03100585938,96421.46697998048,54523.18399047852,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA22:5,TAG,113240.56814575195,85957.7261352539,147245.99026489258,167603.0927734375,105509.24649047852,153037.87017822266,210955.05587768555,174400.1916809082,258272.7164916992,205997.23342895508,114731.48776245116,94794.72662353516,109410.66766357422,113189.1083984375,134798.62951660156,94287.50686645508,113358.72802734376,128371.44854736328,98614.20687866212,142103.17098999023,119120.90872192384,140767.96969604492,30331.282165527344,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA22:6,TAG,105611.9288635254,69785.48483276367,114234.20806884766,142410.51049804688,99805.86764526369,193292.43341064453,571611.5792541504,429956.5693206787,552716.7577514648,248753.95864868164,178378.79223632812,101410.86764526369,98785.02740478516,90273.34567260742,124709.52828979492,92993.12594604492,126696.76846313477,147014.45162963867,90894.74685668944,156498.7915649414,128292.76953125,108905.56771850586,37304.20263671875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA14:0,TAG,34376.34231567383,33646.74215698242,36915.22253417969,38482.30279541016,32582.022216796875,56411.384338378906,147663.44915771484,109064.04727172852,136903.82916259766,72280.44522094727,63684.68487548828,38079.32287597656,34140.462310791016,30625.242126464844,35387.80221557617,33296.862396240234,51020.98376464844,53268.48400878906,35166.462661743164,51088.94403076172,55165.96417236328,33770.262634277344,28369.582244873047,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA16:0,TAG,61286.32403564453,46456.44345092773,64571.40466308594,50766.76382446289,60929.16442871094,130804.74829101562,353088.3645629883,223063.6975708008,319624.7635498047,119945.3876953125,76507.22607421875,54330.50393676758,47391.56335449219,47710.0634765625,55709.18377685547,42942.70315551758,77346.52526855469,94416.08642578124,42930.70303344727,97396.50646972656,76628.36511230469,46240.36328125,28958.74200439453,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA16:1,TAG,67183.78448486328,51768.363830566406,63184.78469848633,62317.02410888672,64240.64437866211,156893.41192626953,534267.3601074219,381000.3688964844,480802.5503845215,176727.89428710938,110942.80676269533,63933.36444091797,47931.903411865234,52872.763244628906,79383.10528564453,56370.563903808594,132739.8486328125,129753.70910644533,55393.30424499512,110265.4682006836,124715.76873779295,67431.56463623047,26785.16186523437,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:0,TAG,157192.59213256836,117605.16772460938,137951.1495361328,129140.58880615234,117577.60845947266,256403.69842529297,1364638.6099853516,856422.2880859375,1231287.5307617188,236824.81689453125,155016.05114746094,96495.0869140625,114263.7484741211,130610.50927734376,107380.52661132812,97192.38763427734,130718.38861083984,184559.39184570312,116627.78839111328,181754.2120361328,144437.66961669922,112549.98840332033,34760.762634277344,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:1,TAG,130586.78936767578,101844.22717285156,110745.48815917967,126410.52813720705,112244.58868408205,448364.6909179688,4512167.698547363,2961392.9420776367,3432863.2299194336,481808.2778930664,351357.2637939453,83699.78643798828,68534.6845703125,79279.505859375,98151.04760742188,71857.84484863281,147467.16931152344,311720.88104248047,95877.44635009766,243446.39825439453,202232.2342529297,88315.48706054688,44079.46292114258,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:2,TAG,176759.33154296875,125870.4891357422,147110.2716064453,172001.61108398438,139027.70947265625,535802.5966796875,4737334.795410156,3717213.653076172,3965527.958251953,763638.2326660156,606050.4364013672,125554.92956542967,102487.38775634766,109574.52770996094,132686.18896484375,94117.42724609376,253637.9560546875,375111.0470581055,123426.60888671876,315806.6014404297,318509.8439941406,116697.76818847656,67830.30505371094,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:3,TAG,171388.5128173828,165920.43090820312,153827.02996826172,354770.1418457031,176812.13232421875,615963.5569458008,2285145.8681640625,1938416.9405517576,1891203.178222656,440708.0364990234,560023.4604492188,144621.26928710938,106364.64770507812,125839.32849121094,157640.21166992188,131578.1495361328,231074.4586181641,301339.7609863281,139205.58978271484,293765.4971923828,302160.6384277344,155367.39013671875,63785.20422363281,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA20:4,TAG,270973.4581298828,243421.91735839844,172761.63220214844,341383.82263183594,428327.109375,1312256.3850097656,1039528.3366088868,1001968.7614746094,1011845.6661376952,979200.7747802734,1308402.7833251953,299688.62060546875,163931.89331054688,318870.30041503906,222284.4755859375,348919.50048828125,289931.841796875,291963.40197753906,302297.88165283203,839270.1522216797,727407.0467529297,686125.5328369141,94930.22662353516,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA22:5,TAG,108979.26733398438,77443.32540893555,109070.88766479492,116512.90823364258,108213.70779418944,194571.27151489255,196475.63385009769,127187.80868530272,211959.33697509769,197614.37362670896,127067.78866577148,105821.7276611328,99393.26766967772,107010.1879272461,139304.82983398438,94015.62658691406,132932.14974975586,149552.98992919922,96327.14694213869,193257.0138244629,160268.77157592773,131563.27001953125,44408.662994384766,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA22:6,TAG,140716.07022094727,101980.58753967284,156806.91152954102,188805.79266357425,120918.47003173828,176273.79376220703,242590.017578125,187998.17431640625,262672.01934814453,235296.15747070312,138075.10916137695,117855.30834960938,128834.50952148438,131980.82772827148,150322.0101776123,118066.66815185548,138007.81021118164,158005.49111938477,118051.04861450195,173935.77313232422,129500.60906982422,157558.87133789062,35110.3424987793,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA14:0,TAG,34676.98226928711,35120.84246826172,40771.34252929688,47754.12298583984,36487.12274169922,62628.68408203125,85702.12603759766,65864.56478881836,96850.10653686523,73815.18548583984,55567.66409301758,39563.84243774414,34121.32263183594,34499.72265625,44859.26303100586,35511.96267700195,51720.924072265625,52553.2633972168,32842.662353515625,51859.78356933594,56658.243591308594,38755.52282714844,31518.042205810547,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA16:0,TAG,92376.7667236328,82287.94592285156,82561.50561523438,74188.20483398438,83976.48651123047,150062.81079101562,246192.9162597656,159966.43127441406,245684.798828125,143506.17028808594,99041.44750976562,83023.54553222656,78576.00549316406,72463.10559082031,89429.30676269531,74002.66491699219,121448.44927978516,127909.68762207033,76701.78527832031,130443.55004882812,124187.68823242188,70436.30541992188,65126.42462158203,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA16:1,TAG,63613.88497924805,48671.78332519531,70353.24508666992,60996.96466064453,66047.82495117188,149714.5509033203,347529.02227783203,236139.7969970703,329105.0053100586,137125.39056396484,87380.986328125,61945.16400146485,47559.8037109375,52588.34442138672,62161.20458984375,50154.983459472656,91139.56628417967,100832.32800292967,49550.04315185547,102588.44677734376,84148.74615478516,58184.74417114258,30444.98217773437,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:0,TAG,81850.34588623047,64761.724853515625,71932.84533691406,61875.96447753906,73690.82528686523,134705.1697998047,310041.11798095703,214604.895111084,306337.80322265625,145735.69104003906,84391.8853149414,66364.46411132812,58850.14443969727,68354.98474121094,71726.80517578125,54514.383697509766,87803.28659057617,102973.32684326172,61632.9642944336,106932.9678955078,112414.12762451172,57854.863708496094,39343.64294433594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:1,TAG,163499.7114868164,135806.02893066406,139170.55017089844,135466.42962646484,129968.42901611328,297619.35974121094,1569822.6251220703,887977.1580810547,1224678.7578735352,253193.8780517578,178197.75256347656,99578.68725585938,123317.10858154295,125512.0697631836,110938.62731933594,98686.72717285156,144662.17218017578,206162.0330810547,120344.02850341795,207342.4353027344,135960.388671875,107360.92706298828,34300.362731933594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:2,TAG,136555.52996826172,91918.5460205078,114526.10729980467,140432.40942382812,104868.70739746094,425760.7111206055,4283353.807250977,3015674.9809570312,3607854.417114258,521071.9340820313,369417.16497802734,107020.04736328124,82438.44555664062,81305.3461303711,104792.62841796876,73895.80474853516,188804.1740722656,302214.3607788086,93988.34649658205,245662.33923339844,213751.07354736328,91334.00561523438,46758.3432006836,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:3,TAG,181388.53051757807,147775.2900390625,150288.189453125,188390.2734375,171097.61267089844,646825.4244995117,5285375.641967773,4019555.078186035,4364410.1396484375,837959.7221679688,670324.5219726562,141868.07055664062,105102.56719970705,116820.068359375,158504.1717529297,123346.94897460938,242960.3365478516,430375.1466064453,140110.68884277344,368094.3859863281,335706.5421142578,128638.86889648438,72887.0054321289,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA20:4,TAG,285495.4991455078,461713.4095458984,284830.2196044922,1092348.844482422,279595.2629394531,2020193.540527344,4087223.669189453,5995713.366943359,3351130.218383789,881484.3349609375,3212746.7626953125,173196.81085205078,125276.86932373048,164541.4307861328,178267.212890625,138575.60888671875,331374.88024902344,398282.3486328125,162164.99169921875,401302.0717163086,436424.9332275391,188225.59228515625,71398.02557373047,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA22:5,TAG,340198.04888916016,224643.33352661133,219665.17474365237,264207.176940918,434463.7124633789,1208021.289978027,911526.6501464844,376179.1478271485,976443.4787597656,921211.0450439452,696649.0604248047,330486.88928222656,201128.03720092773,387961.5139160156,299924.10107421875,355094.48223876953,467490.2734985352,449522.82733154297,337875.9406738281,1004437.653930664,888744.3648681641,657051.0545654297,98510.48638916016,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA22:6,TAG,124393.38891601562,85499.86657714844,109615.42733764648,127804.96881103516,114909.18743896484,216647.7353515625,217188.8768310547,126304.90914916992,218002.95678710935,217053.31564331052,131225.26889038086,122283.6284790039,107926.56790161131,110674.36776733398,146938.21002197266,106922.40789794922,161605.24969482422,168174.03338623047,100765.22729492188,216306.2134399414,169951.85192871094,139058.58920288086,49397.6830444336,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA14:0,TAG,78956.88494873047,72780.4252319336,79950.42565917969,58279.204040527344,78727.54473876953,208334.6333618164,139946.46936035156,90207.92565917967,175203.51416015625,210245.8768310547,112189.14855957033,152536.98889160156,59302.20477294922,62139.76403808594,91055.98565673828,80661.38482666016,201870.19555664065,232981.73516845703,68866.08471679688,164669.57220458984,190177.875,74305.46545410156,52579.46337890625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA16:0,TAG,88538.7467956543,80684.8264465332,70890.56549072266,65380.084228515625,84360.3662109375,303302.3028564453,262949.3975830078,118022.02822875977,319463.4796142578,246055.193359375,99761.7861328125,84144.44561767578,64135.544830322266,56964.544006347656,85308.70666503906,58898.54382324219,276799.57736206055,289523.6344604492,69682.38528442383,214415.9754638672,226484.177734375,65692.34478759766,70473.32592773438,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA16:1,TAG,107801.36779785156,87546.14660644531,97815.9266357422,84635.02612304688,98935.6065673828,165471.41162109375,248967.83642578125,172800.49169921875,247755.53881835935,169154.7734375,117047.16870117188,94242.74633789062,86070.16540527344,86963.42602539062,99194.52722167967,84331.28588867188,140434.9493408203,148712.4708251953,90480.24584960938,135731.30993652344,137737.87060546875,93105.82653808594,72163.9448852539,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:0,TAG,129055.4093017578,110223.16772460938,128369.47009277344,97364.88647460938,180182.63159179688,296223.7823486328,317754.3073730469,196434.4930419922,271197.5390625,238339.8143310547,186502.3336181641,132974.58813476562,98673.0673828125,100049.88684082033,136998.91040039062,90823.16595458984,220321.1348876953,213208.9938964844,104163.24682617188,254561.35900878903,214446.8342285156,130540.0107421875,73371.82537841797,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:1,TAG,92739.82684326172,71883.46520996094,75003.62548828125,74729.42510986328,81073.62609863281,158824.77075195312,351923.5056152344,224528.59564208984,297420.76263427734,143008.8895263672,97736.1865234375,67740.544921875,62987.72430419922,66359.96417236328,75059.26504516602,64713.56466674805,95374.6870727539,114260.90893554688,70270.44494628906,114358.78845214844,95994.58728027344,62294.76434326172,36782.042572021484,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:2,TAG,175671.53186035156,121251.22830200195,147284.15002441406,136748.64837646484,129455.78924560548,288523.99993896484,1465258.6593017578,955840.807800293,1327867.2021484375,285691.4810791016,194583.39404296875,110981.6068725586,134234.9295654297,133248.7900390625,114345.44921875,108249.96704101562,174191.09246826172,205269.8147583008,128408.16931152344,212454.515625,165391.55200195312,113369.88848876952,42761.2829284668,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:3,TAG,150046.0111694336,121981.9896850586,124547.82818603516,157120.7120361328,122493.32958984376,541025.3796386719,4719195.406738281,3220334.064086914,3895673.567504883,549538.6759033203,391927.5516357422,115430.58770751952,99716.68688964844,95234.32690429688,121882.46801757812,111779.82800292967,181030.91137695312,415536.81091308594,112063.70904541016,291963.14025878906,245827.3779296875,101887.80682373048,55351.30422973633,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA20:4,TAG,188493.4326171875,141055.24963378906,153294.55029296875,208758.57440185547,153216.11224365234,617288.1117553711,6269390.280700684,6730242.567199707,4985987.7861328125,697557.1339111328,756805.0591430664,112970.26770019533,91555.56610107422,102353.9268798828,131125.22973632812,92242.52667236328,224191.65692138672,465201.3115844727,132318.73040771484,328873.5852661133,319092.4418334961,106139.72772216795,55197.00402832031,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA22:5,TAG,280222.08184814453,169797.27416992188,213256.63568115237,232183.934753418,231673.19635009769,522354.85443115234,782471.9529418945,545372.3261108398,679539.309753418,369549.9479980469,338213.6644897461,173616.37106323242,146226.5311279297,182851.97387695312,195847.6724243164,133833.46908569336,381586.7080078125,262227.14099121094,129728.92987060548,429154.3899536133,381835.4664611816,214892.25408935547,218350.496673584,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA22:6,TAG,386008.2272949219,247373.93426513672,236419.0555419922,287595.0587158203,488249.8569946289,1371011.8121948242,1014975.9014892578,385244.188293457,1023546.5455932616,1032760.3566894532,757089.586730957,367166.4289550781,233011.29818725583,425321.80755615234,320830.384765625,397815.6868896485,589290.9650268555,501022.5803222656,374614.4879760742,1092555.8184814453,914419.7451171876,699879.8469848633,113602.96875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA14:0,TAG,45206.78283691406,39730.50268554688,48550.36364746094,46302.363830566406,45252.66354370117,74444.04461669922,66256.10437011719,57051.58450317383,78251.28503417969,231256.9730224609,165824.27319335938,54969.42428588867,43856.54309082031,39151.22283935547,50258.62353515625,45878.46328735352,75251.94482421875,68846.10549926758,38431.46258544922,69087.94464111328,73067.16571044922,48365.52325439453,27763.201721191406,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA16:0,TAG,557640.4594726562,320413.6421508789,246638.2789306641,308619.02001953125,506599.3326416016,1978881.0145263672,1967415.8481445312,836691.1777954102,2441155.7595214844,990275.2186889648,358249.74450683594,236129.51513671875,187589.5740966797,255534.8377685547,285020.0187988281,127067.98889160156,398515.9090576172,652625.9665527344,176882.11206054688,818941.6765136719,409871.1905517578,172329.2322998047,530680.4533081055,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA16:1,TAG,275689.8797607422,140154.83032226562,145642.57012939453,127424.14904785156,199860.91540527344,572829.7138671875,724137.614074707,357264.5872192383,692881.6526489258,341897.9097290039,192621.2733154297,132221.98895263672,100302.80755615234,156936.0521850586,145079.94982910156,113080.4682006836,335899.3805541992,272885.36071777344,99120.46600341795,381881.529296875,308173.52294921875,138748.9698486328,226891.3980102539,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
