Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex _x,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex _x,FAD185_M4_Male_WT_cerebellum,FAD185_M4_Male_WT_cortex _y,FAD185_M4_Male_WT_diencephalon,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cerebellum,FAD189_M3_Male_WT_cortex _y,FAD189_M3_Male_WT_diencephalon,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
LPC(22:4),PC,2742631.780517578,2536000.6948242188,3329726.461425781,1578652.0239257812,3409330.365722656,3934364.846923828,4533517.537597656,2553310.4916992188,3072716.567626953,3944275.123046875,3690355.2524414062,2234690.1584472656,2553310.4916992188,2896322.766113281,2823605.09765625,2596428.611328125,3690355.2524414062,3225420.860839844,3361447.49609375,241431.71850585935,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(22:5),PC,2699909.503173828,2450418.296875,3320059.790283203,1591432.0122070312,3468443.623046875,3945355.387939453,4489977.821289063,2587911.1684570312,3107086.9184570312,3911204.7619628906,3391097.365722656,2228683.092285156,2587911.1684570312,2870104.00390625,2841347.2578125,2581858.258544922,3391097.365722656,3219982.242675781,3369295.5661621094,235799.1552734375,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(22:6),PC,2686545.381347656,2483150.126464844,3291724.0673828125,1552907.2895507812,3384166.65625,3830734.196044922,4425813.726806641,2531859.185791016,3082513.432373047,3831333.852783203,3413282.6611328125,2196644.224609375,2531859.185791016,2868771.634277344,2846768.4013671875,2565748.751953125,3413282.6611328125,3237424.578125,3341888.198852539,215034.1138916016,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(24:0),PC,4080159.490722656,4282644.6162109375,4785997.157958984,4639725.8984375,3956416.30859375,874238.4965820312,714250.7322998047,3962921.3837890634,646901.8220214844,801756.3564453125,2845112.828125,4298347.300048828,3962921.3837890634,4683242.953125,4565285.9443359375,4336371.341796875,2845112.828125,2960505.8759765625,4701352.3974609375,98562.5264892578,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(24:1),PC,3992355.751464844,4327642.6865234375,4869692.069824219,4603751.143066406,3950509.622070313,864104.7543945312,719430.9533691406,3981253.432617188,650588.9255371094,795828.7060546875,2812758.185546875,4236278.307373047,3981253.432617188,4639278.119140625,4545923.9130859375,4349009.6767578125,2812758.185546875,2939402.4326171875,4707881.474853516,98224.22705078124,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(2:0),PC,33197.96209716797,20940.841400146484,23113.62159729004,23607.601516723636,23873.42193603516,30621.22198486328,30632.02227783203,24653.601989746094,40850.74317932129,31203.48248291016,28521.682174682617,26008.381774902344,24653.601989746094,32110.682388305664,21636.64144897461,29530.72203063965,28521.682174682617,48702.46401977539,25004.861755371094,21602.38175201416,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(3:0)|PC(O-3:0),PC,17894.181121826172,18732.841430664062,20455.581466674805,17405.221313476562,20087.801345825195,22603.10157775879,21858.68145751953,19281.34146118164,21218.561614990234,23076.321701049805,18286.64123535156,19688.601440429688,19281.34146118164,18275.401458740234,19298.92137145996,18412.96133422852,18286.64123535156,22177.54151916504,19074.221221923828,19077.801300048828,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(3:1),PC,17015.621215820312,17541.261199951172,16884.341217041016,14601.900924682615,18593.661178588867,21155.22164916992,20104.02154541016,16769.981216430664,21785.8818359375,23447.20181274414,20055.501388549805,20949.02154541016,16769.981216430664,17699.141342163086,17331.48129272461,17943.141143798828,20055.501388549805,22030.4814453125,17259.421112060547,17637.001205444336,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(4:0)|PC(O-4:0)|PC(O-5:0),PC,70786.365234375,39785.642578125,39838.78283691406,37078.7025756836,45807.583435058594,55568.96405029297,49110.24377441406,40636.822814941406,65630.16467285156,55632.34375,42456.96295166016,47399.50372314453,40636.822814941406,42700.96334838867,37382.34243774414,49049.10345458984,42456.96295166016,62018.44415283203,39136.34271240234,62643.72424316406,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(6:0),PC,26042.58178710937,26729.32182312012,28009.56188964844,24744.241729736328,28483.141876220703,41816.56274414063,32240.862243652344,31620.362091064453,36679.00268554688,37407.00268554688,57526.06411743164,27721.241973876957,31620.362091064453,25114.001861572266,25102.501861572266,27573.46182250977,57526.06411743164,35265.42239379883,31434.162231445312,33953.34265136719,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(8:0),PC,23965.56188964844,21282.12139892578,23705.601593017574,21635.94146728516,24749.74169921875,33025.94226074219,28532.022033691406,22503.86172485352,31481.641693115234,31332.60220336914,29495.10186767578,24080.501739501957,22503.86172485352,21908.16162109375,24800.901763916016,23283.061614990234,29495.10186767578,30630.58212280273,25007.041595458984,25071.181671142574,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(O-10:1),PC,39502.202728271484,43780.72329711914,49675.163818359375,40286.0029296875,43511.74279785156,49806.38409423828,46108.0234375,42854.96282958984,46656.10330200195,46210.48327636719,41678.20278930664,41991.50305175781,42854.96282958984,45394.58346557617,44464.36334228516,40742.76251220703,41678.20278930664,47566.922790527344,44456.44305419922,40007.742736816406,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPC(O-20:4),PC,565584.5490112305,259091.35736083984,367189.2512207031,308569.0616455078,374835.6511230469,749876.7202148438,776895.875,356328.78466796875,603910.9564208984,506899.8091430664,185331.6531982422,204457.8764038086,356328.78466796875,282456.2985229492,205483.93353271484,199042.0313720703,185331.6531982422,224706.8951416016,204402.25537109372,80810.56567382812,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(12:0),PE,94844.70599365234,99234.66693115234,112450.96826171876,95212.02709960938,143948.6893310547,144068.5509033203,150209.1912841797,105722.62731933594,147397.23046875,117230.208984375,103429.06787109376,103243.9467163086,105722.62731933594,106021.10693359376,97792.00622558594,101269.42712402344,103429.06787109376,129526.04956054688,106238.38684082033,72026.84509277344,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(14:0),PE,72044.4849243164,70258.02551269531,68745.12536621094,68286.8052368164,97781.64678955078,116897.80828857422,110081.22662353516,73938.56463623047,95741.06591796876,97292.02661132812,84891.30584716797,79390.94506835938,73938.56463623047,69056.52481079102,79126.26531982422,72346.68542480469,84891.30584716797,87823.8851928711,83290.94610595703,57922.404296875,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(14:1),PE,280117.8017578125,180117.9129638672,275365.51806640625,311857.8232421875,316820.54455566406,279764.1618652344,398928.42834472656,302723.3419189453,308386.6262207031,377864.16796875,272315.5783691406,302822.9237060547,302723.3419189453,248415.4805908203,383291.3845214844,233184.31579589844,272315.5783691406,351978.2082519531,272725.08056640625,97076.94702148438,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(15:1)|LPE(P-16:0),PE,479254.9915161133,462096.15783691406,557241.5385742188,546441.596496582,445046.19177246094,326972.8000488281,320749.0217895508,417449.4323120117,327627.54626464844,299461.89923095703,304283.6015625,394925.0911254883,417449.4323120117,510510.17474365234,472938.5132446289,478248.9678344727,304283.6015625,376812.6650390625,479952.052734375,57129.9638671875,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(16:1),PE,103457.40795898438,117128.62860107422,100240.5078125,101243.82751464844,136288.66961669922,175228.93255615234,164624.41088867188,97182.18658447266,153864.2703857422,157916.87243652344,130068.7280883789,107465.14837646484,97182.18658447266,117689.10803222656,120985.80871582033,150686.03088378906,130068.7280883789,163340.85180664062,146658.7691040039,74912.20501708984,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(17:1)|LPE(O-18:1)|LPE(P-18:0),PE,298038.15954589844,302982.8214111328,395272.6253662109,360553.7837524414,255100.0400390625,371989.24810791016,382036.72967529297,302485.73626708984,402253.7470092773,297934.18170166016,198727.2769165039,225814.3973388672,302485.73626708984,274908.044128418,325100.2026977539,277959.5604248047,198727.2769165039,312594.24841308594,243193.77825927731,71574.94512939453,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(17:2),PE,64589.44482421875,70018.08526611328,64248.54479980469,66000.36462402344,70634.22497558594,88979.64636230469,80640.58618164062,64415.68475341797,75822.44555664062,91079.70739746094,79479.78601074219,69831.52545166016,64415.68475341797,65281.585205078125,68250.22509765625,66401.24487304688,79479.78601074219,88314.68615722656,64924.904541015625,76645.78509521484,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(18:1),PE,165477.69317626953,105900.32775878906,157978.5101928711,81670.32592773438,176753.15173339844,355622.26458740234,262931.8400878906,109038.80780029295,285177.3200073242,231471.65747070312,218532.4771118164,129879.22875976562,109038.80780029295,124760.19012451172,129232.0503540039,178619.7919921875,218532.4771118164,178279.27349853516,140865.2290649414,55207.724060058594,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(18:2)|LPE(P-19:1),PE,101494.72677612305,87552.38653564453,86974.32586669922,82876.06652832031,75937.44537353516,195589.41302490237,170839.97198486328,104700.4683227539,179312.39288330078,180237.0328979492,96048.82611083984,88625.10675048828,104700.4683227539,83638.28564453125,87699.28637695312,97444.14764404295,96048.82611083984,132340.8487548828,92663.48626708984,54362.52392578125,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(18:3),PE,56591.323974609375,53962.34405517578,54904.023986816406,55117.42376708984,63281.66473388672,65848.98455810547,69488.08459472656,55976.66400146485,55112.963928222656,67822.76531982422,60595.36413574219,55398.94384765625,55976.66400146485,55572.50372314453,54820.724182128906,53276.14404296875,60595.36413574219,70563.18487548828,55906.88409423828,48280.76379394531,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(18:4),PE,52224.92346191406,51492.88330078125,49601.64385986328,47761.20330810547,49976.36376953125,82219.50634765625,1005620.4807128906,47077.783203125,60744.32434082031,73540.64447021484,60453.204345703125,48648.083984375,47077.783203125,47779.1635131836,51242.84356689453,51420.543518066406,60453.204345703125,67339.14489746094,48136.84326171875,56470.204345703125,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(19:1)|LPE(P-20:0),PE,42652.50302124024,44852.52325439453,45627.28356933594,42632.70303344727,54524.283447265625,3541.820205688477,45741.00331497192,44964.663330078125,34815.20264053345,116340.98809814452,93151.2472229004,46966.00347900391,44964.663330078125,46132.1830444336,52248.48373413086,48952.10348510742,93151.2472229004,52532.2033996582,47918.34338378906,39778.52243041992,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(20:0),PE,2069.4001502990723,2104.6001472473145,2071.8001403808594,1964.2201461791992,2012.6401329040527,71327.20523071289,28689.922233581543,2056.340148925781,20198.2014503479,3630.240203857422,2132.100143432617,2120.980125427246,2056.340148925781,2259.120162963867,2132.360145568848,2144.3201446533203,2132.100143432617,2313.480182647705,2257.8401527404785,2168.840148925781,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(20:1),PE,2401.66015625,2632.7401847839355,2268.1601524353027,2424.5601692199707,2335.320152282715,132247.60803985596,37634.5627822876,2575.700180053711,30525.00203704834,4573.460258483887,2460.460163116455,2482.680164337158,2575.700180053711,2519.080181121826,2318.440174102783,2457.9801712036133,2460.460163116455,2651.940196990967,2107.780139923096,2031.0601501464844,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(20:2),PE,2140.8401527404785,2104.0001525878906,2055.260139465332,2855.6202278137207,2177.340148925781,552806.6551513672,111081.00933074953,2187.74015045166,86580.92544937134,5080.360347747803,2173.5601692199707,2094.660148620605,2187.74015045166,2343.480167388916,3187.380271911621,2314.5001640319824,2173.5601692199707,2343.980155944824,2087.800148010254,2000.340129852295,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(20:3),PE,3510.120292663574,2204.24015045166,2667.400157928467,4398.340377807617,2424.300148010254,154099.91077041626,44359.44305801392,2821.360221862793,28154.30215072632,4231.86022567749,2089.3801498413086,3031.6201972961426,2821.360221862793,3391.1402893066406,5207.5804443359375,1927.8401260375977,2089.3801498413086,2833.9001808166504,2098.780143737793,2059.740146636963,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(20:4),PE,6735.740474700928,3832.840297698975,3850.160335540772,13525.22087097168,2845.580192565918,264536.8984298706,42672.74304962158,3242.400260925293,18893.04136657715,2492.0801582336426,2589.7201538085938,4455.860404968262,3242.400260925293,3023.8602333068848,54891.284061431885,3320.3602600097656,2589.7201538085938,4362.080314636231,3058.240207672119,2961.640182495117,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(20:5),PE,436926.2530479431,105837.88810348512,91652.06686019896,159397.7738647461,12108.001010894775,94073.26599502563,8567.000534057617,111502.9260482788,5621.900367736816,7445.420555114746,6370.860202789307,99097.50539016724,111502.9260482788,22006.74171066284,172164.61213684082,7342.280353546143,6370.860202789307,253888.56244659424,7700.100612640381,176354.4186477661,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(22:0),PE,94651.16650390624,95189.50750732422,90527.2265625,85483.14642333984,112749.0482788086,134686.55126953125,127134.58911132812,91778.1664428711,117616.208984375,230534.1983642578,152445.87103271484,86485.14611816406,91778.1664428711,87959.26666259766,93870.00714111328,101412.8465576172,152445.87103271484,101688.4066772461,99999.60772705078,51983.88360595703,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(22:1),PE,613170.7856445312,519741.8950195313,534122.65625,392847.62646484375,991265.4458007812,876740.9990234375,792836.6552734375,612566.3818359375,883217.658203125,879731.6689453125,581716.4184570312,623394.0283203125,612566.3818359375,467273.7934570313,627441.826171875,541938.6782226562,581716.4184570312,595386.5620117188,890236.3857421875,116784.56842041016,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(22:2),PE,90998.54571533205,79854.9455871582,74671.66552734375,78596.86614990234,66079.82446289062,207423.17626953125,184284.6154785156,88968.3056640625,178790.83129882812,232587.51525878903,96939.78631591795,82455.12512207031,88968.3056640625,73514.44519042969,86505.14642333984,83894.2456665039,96939.78631591795,111900.34826660156,79272.40631103516,47496.923278808594,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(22:4),PE,136045.50946044922,89798.94647216797,180902.453125,73820.14611816406,106512.84771728516,251891.49841308597,268124.91680908203,85605.38595581055,252105.77673339844,159483.19329833984,70335.54479980469,68322.04516601562,85605.38595581055,88180.16638183594,71838.54541015625,60734.70422363281,70335.54479980469,96254.38696289062,57547.28387451172,58639.50372314453,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(22:5),PE,94146.02667236328,74790.70544433594,105321.26708984376,80190.36541748047,86857.02655029297,149482.9111328125,160948.49340820312,81898.42517089844,141067.87017822266,119442.58972167967,72563.54559326172,72263.42474365234,81898.42517089844,83674.06579589844,80885.66516113281,71929.30541992188,72563.54559326172,105833.52770996094,72799.68524169922,50964.26336669922,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(22:6),PE,441132.8518066406,242944.8572998047,580002.6030273438,248269.4158935547,364518.0847167969,1095585.575805664,1130362.9256591797,335478.5860595703,931757.0802001952,681193.4876708984,194720.2548828125,206094.5548095703,335478.5860595703,285906.2580566406,206889.25622558597,217694.9532470703,194720.2548828125,268296.4577026367,149951.99060058594,68918.24462890625,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(24:1),PE,84071.44641113281,87637.78692626953,91408.48663330078,73103.12426757812,143448.86981201172,134571.28924560547,101192.28643798828,84772.2658996582,91545.08599853516,95384.26727294922,84522.6058959961,93470.60614013672,84772.2658996582,90210.80639648438,84982.42572021484,85604.1259765625,84522.6058959961,85241.66583251953,99980.02709960938,44508.90313720703,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(24:6),PE,100669.20697021484,90106.58685302734,86645.56591796875,88017.2866821289,115123.48846435548,208782.3155517578,152642.69079589844,88151.70654296875,185482.43243408203,154404.27075195312,91675.54705810548,73861.92468261719,88151.70654296875,95304.9071044922,81602.80603027344,82638.52551269531,91675.54705810548,101661.9673461914,75965.14532470703,53673.48394775391,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(O-16:0),PE,86330.02587890625,61158.46368408203,97316.9465637207,127555.0087890625,98449.46618652344,114230.08825683594,121709.76837158205,92879.94622802734,129945.00970458984,95805.0264892578,75042.6654663086,69747.30487060547,92879.94622802734,78640.72552490234,74470.16583251953,77704.54571533203,75042.6654663086,109618.5281982422,81072.66564941406,54741.10369873047,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(O-20:0),PE,72026.62451171875,59843.84457015991,46864.76351928711,47378.44317626953,59983.46447753906,3031.7202224731445,48357.28333282471,49875.22338867188,5333.160308837891,24463.581520080566,47018.40327072144,52577.02337646485,49875.22338867188,53033.44366455078,56021.62420654297,33872.5424079895,47018.40327072144,46478.84331512451,39836.72256088257,56186.56405639648,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPE(O-20:4),PE,111899.2084350586,110061.48754882812,270900.17791748047,101253.70697021484,288492.30407714844,145444.69067382812,106174.50762939452,330591.2642211914,200301.41479492188,131960.68841552734,118104.7680053711,106741.40795898438,330591.2642211914,201561.474609375,219429.9737548828,122698.70825195312,118104.7680053711,105833.16705322266,102951.52673339844,50684.08380126953,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(14:0),PG,59400.744689941406,58619.04455566406,63893.46478271485,53864.30389404297,69452.1851196289,80356.08532714844,84862.96594238281,65916.60516357422,79861.08587646484,85515.56567382812,71654.06475830078,69592.38507080078,65916.60516357422,60624.944396972656,65374.58477783203,59364.02423095703,71654.06475830078,80826.1259765625,60790.66455078125,50009.243591308594,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(14:1),PG,500446.77490234375,405380.24609375,484937.673828125,414635.748046875,479322.5512695313,614517.8686523438,700925.0498046875,490202.5961914063,659142.0092773438,882652.1176757812,540606.880859375,514567.0556640625,490202.5961914063,476396.654296875,511032.93603515625,490197.03662109375,540606.880859375,648001.5034179688,469651.8120117188,275197.3999023437,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(15:0)|LPG(O-16:0),PG,160279.21069335938,120334.34790039062,170746.97106933594,176441.39208984375,163638.03173828125,216284.59497070312,236523.0959472656,161098.79125976562,229275.69653320312,209658.35571289065,155362.63134765625,143273.48901367188,161098.79125976562,158708.87133789062,140885.23022460938,170001.91088867188,155362.63134765625,210146.63403320312,226239.3358154297,115894.58837890624,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(15:1)|LPG(P-16:0),PG,91687.50604248048,86078.26599121094,62765.14392089844,54790.02423095703,57657.96405029297,68630.82482910156,70317.42456054688,59618.78393554688,60856.52462768555,91034.64715576172,79643.9658203125,62850.1044921875,59618.78393554688,61588.704040527344,57531.18420410156,59127.8041381836,79643.9658203125,71775.98461914062,52219.383850097656,84058.54565429688,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(16:0),PG,50173.203704833984,51199.54360961914,56327.643615722656,48047.98342895508,57903.18395996094,82820.02685546875,72160.84448242188,57577.90423583984,76439.72540283203,72890.9652709961,59065.48406982422,56045.24395751953,57577.90423583984,52625.923583984375,51207.043395996094,55396.6439819336,59065.48406982422,70393.8051147461,47447.823303222656,41210.86315917969,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(16:1),PG,67326.38507080078,62674.023864746094,73592.44512939453,74225.82537841797,75869.24530029297,112258.0883178711,99111.96661376952,71876.18542480469,118780.34759521484,116678.22772216795,79909.66577148438,70495.66479492188,71876.18542480469,68818.52532958984,69046.14520263672,75350.58532714844,79909.66577148438,95941.08709716795,89552.12615966797,59603.5244140625,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(17:1)|LPG(P-18:0),PG,42456.522857666016,47771.22351074219,43000.422912597656,38473.262634277344,44804.24328613281,25207.92176818848,10243.920650482178,47259.72338867188,10119.720626831057,45507.76310348511,51228.36351013184,51304.84381103516,47259.72338867188,42504.822814941406,48122.16345214844,49705.52374267578,51228.36351013184,57280.74420166016,35238.38262939453,49126.58312988281,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(17:2),PG,56191.6640625,58533.24420166016,55376.223693847656,47976.32345581055,62188.484130859375,61859.84437179565,43398.74285125733,63863.084228515625,62639.163986206055,98921.52734375,82772.90600585938,130918.6890258789,63863.084228515625,59199.543884277344,64114.84454345703,57434.90393066406,82772.90600585938,73529.68524169922,58214.72393798828,60700.24426269531,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(18:0),PG,2221.200149536133,2294.0401725769043,2117.140151977539,1982.6201362609863,2068.720146179199,2057.640148162842,7357.620445251465,2092.840145111084,2239.0001525878906,2536.14017868042,2160.70015335083,2121.920139312744,2092.840145111084,2064.780132293701,2066.6601600646973,2476.5201721191406,2160.70015335083,2432.620162963867,2390.840160369873,2105.6001472473145,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(18:1),PG,2171.24015045166,2012.660144805908,2078.060146331787,1993.4601402282717,2117.9801483154297,2070.160140991211,5845.1803855896,1954.9001388549805,2175.820152282715,2262.6001739501958,2232.160171508789,2022.760154724121,1954.9001388549805,2053.580142974853,2013.7001571655276,2063.5401458740234,2232.160171508789,1989.920150756836,2165.6801376342773,2047.0401496887207,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(18:2),PG,1993.8601417541504,1993.760139465332,2084.380138397217,2013.4801445007324,2090.420150756836,2251.5201530456543,4101.280277252197,1954.4601440429688,2089.240127563477,2104.1401443481445,2151.5401573181152,1998.300148010254,1954.4601440429688,2092.1801376342773,2137.960136413574,2169.600151062012,2151.5401573181152,2053.620132446289,2095.080142974853,2063.220146179199,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
LPG(18:3),PG,1999.780143737793,2035.7001304626465,2033.680118560791,2223.4601554870605,1969.0001411437988,2005.5201377868648,3365.340274810791,2072.840133666992,2064.980152130127,2135.700164794922,2159.940143585205,2002.200138092041,2072.840133666992,1982.64013671875,2090.100154876709,2059.360153198242,2159.940143585205,2121.4801483154297,2040.780128479004,2005.480136871338,Brain Region: cortex,Sex: Male | Genotype: WT,Brain Region: cortex vs Sex: Male__Genotype: WT_,11,8,Blank_Blank_Blank_Blank_Blank
