Lipid,Class,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:1,TAG,38160.0627746582,37883.38259887695,38608.36294555664,41862.64291381836,38160.0627746582,37883.38259887695,38608.36294555664,41862.64291381836,18093.741333007812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:2,TAG,47525.54327392578,46575.54318237305,48035.58297729492,49691.02380371094,47525.54327392578,46575.54318237305,48035.58297729492,49691.02380371094,23421.74137878418,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:3,TAG,46628.58319091797,46936.563232421875,50925.903717041016,49897.00370025635,46628.58319091797,46936.563232421875,50925.903717041016,49897.00370025635,31820.362548828125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:14)|TG(63:7)|TG(62:0)]_FA20:4,TAG,65507.52487182617,70839.32501220703,68203.30471801758,75680.32537841797,65507.52487182617,70839.32501220703,68203.30471801758,75680.32537841797,27972.141799926758,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:5,TAG,102071.267578125,115364.18768310547,118041.74771118164,117070.02783203125,102071.267578125,115364.18768310547,118041.74771118164,117070.02783203125,29459.982055664062,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6,TAG,188162.67227172852,188199.2947692871,183162.91381835938,169057.19287109375,188162.67227172852,188199.2947692871,183162.91381835938,169057.19287109375,35841.02249145508,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA14:0,TAG,30226.082305908203,34816.06213378906,37557.26248168945,30057.341766357422,30226.082305908203,34816.06213378906,37557.26248168945,30057.341766357422,17481.861236572266,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA16:0,TAG,36378.24272155762,37422.242599487305,35700.30224609375,39847.5227355957,36378.24272155762,37422.242599487305,35700.30224609375,39847.5227355957,18721.061347961426,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA16:1,TAG,50386.243728637695,56477.16387939453,53534.763732910156,50556.62364196777,50386.243728637695,56477.16387939453,53534.763732910156,50556.62364196777,19980.321350097656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:0,TAG,48618.023864746094,53579.20349121094,46340.123046875,70742.74530029297,48618.023864746094,53579.20349121094,46340.123046875,70742.74530029297,20883.001495361328,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:1,TAG,55277.244537353516,55149.46368408203,51162.48361206055,60462.10450744629,55277.244537353516,55149.46368408203,51162.48361206055,60462.10450744629,22234.021423339844,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:2,TAG,38873.98260498047,39691.3832321167,40603.66287231445,45403.103103637695,38873.98260498047,39691.3832321167,40603.66287231445,45403.103103637695,19466.641326904297,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:3,TAG,54598.703857421875,56334.76362609863,58822.86428833008,63893.60452270508,54598.703857421875,56334.76362609863,58822.86428833008,63893.60452270508,26155.741744995117,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA20:4,TAG,79484.44598388672,83711.04614257812,76285.58526611328,82054.48638916016,79484.44598388672,83711.04614257812,76285.58526611328,82054.48638916016,58821.60412597656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:5,TAG,110974.38787841797,112747.60877990723,133977.83032226562,108113.96774291992,110974.38787841797,112747.60877990723,133977.83032226562,108113.96774291992,35075.942794799805,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:6,TAG,120570.06834411621,123025.26873779297,138893.9898071289,122660.94912719727,120570.06834411621,123025.26873779297,138893.9898071289,122660.94912719727,34112.42204284668,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA14:0,TAG,29192.742111206055,35119.92247009277,33334.80261230469,30943.802291870117,29192.742111206055,35119.92247009277,33334.80261230469,30943.802291870117,19590.4813079834,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA16:0,TAG,33677.882415771484,34562.082611083984,34126.5221862793,32994.32238769531,33677.882415771484,34562.082611083984,34126.5221862793,32994.32238769531,22002.4814453125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA16:1,TAG,42023.923095703125,47941.24349975586,42416.20315551758,43224.32321166992,42023.923095703125,47941.24349975586,42416.20315551758,43224.32321166992,17653.441162109375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:0,TAG,47205.263580322266,58415.084075927734,52054.66329956055,72213.60458374023,47205.263580322266,58415.084075927734,52054.66329956055,72213.60458374023,22810.321502685547,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:1,TAG,52079.8635559082,61121.6442565918,47894.523376464844,74522.36441040039,52079.8635559082,61121.6442565918,47894.523376464844,74522.36441040039,21235.861541748047,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:2,TAG,60298.60333251953,56944.20428466797,55378.1442565918,67558.54415893555,60298.60333251953,56944.20428466797,55378.1442565918,67558.54415893555,23871.681701660156,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:3,TAG,47629.00331878662,50907.64324951172,51450.483795166016,56922.82339477539,47629.00331878662,50907.64324951172,51450.483795166016,56922.82339477539,22049.201538085938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA20:4,TAG,71942.92459106445,75985.10565185547,71758.60549926758,68883.16445922852,71942.92459106445,75985.10565185547,71758.60549926758,68883.16445922852,27491.881896972656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:5,TAG,100044.90814208984,107919.32730102539,111181.48791503906,103050.22659301758,100044.90814208984,107919.32730102539,111181.48791503906,103050.22659301758,47398.66346740723,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:6,TAG,137192.84980773926,130408.58850097656,156471.81005859375,115683.78844451904,137192.84980773926,130408.58850097656,156471.81005859375,115683.78844451904,39704.8630065918,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA14:0,TAG,31007.462112426758,41281.30274963379,51750.20341491699,32048.08203125,31007.462112426758,41281.30274963379,51750.20341491699,32048.08203125,15646.621032714844,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:0,TAG,28927.742111206055,31076.142135620117,31193.16192626953,34750.14222717285,28927.742111206055,31076.142135620117,31193.16192626953,34750.14222717285,21835.301208496094,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:1,TAG,37096.74269104004,45559.58337402344,36315.58251953125,40391.84288024902,37096.74269104004,45559.58337402344,36315.58251953125,40391.84288024902,21714.40170288086,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0,TAG,37105.38261413574,41892.56301879883,42769.203033447266,40620.76271057129,37105.38261413574,41892.56301879883,42769.203033447266,40620.76271057129,24173.081466674805,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:1,TAG,53382.9836730957,63029.724517822266,56206.44448852539,72158.02493286133,53382.9836730957,63029.724517822266,56206.44448852539,72158.02493286133,22260.961380004883,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:2,TAG,54145.0036315918,64977.70477294922,55814.96398925781,79198.4462890625,54145.0036315918,64977.70477294922,55814.96398925781,79198.4462890625,21409.9815826416,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:3,TAG,63437.624755859375,65729.9045715332,67708.7248840332,78592.62603759766,63437.624755859375,65729.9045715332,67708.7248840332,78592.62603759766,25777.481842041016,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4,TAG,100565.58715820312,102602.12698364258,89133.12602233887,97167.40646362305,100565.58715820312,102602.12698364258,89133.12602233887,97167.40646362305,31104.522399902344,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:5,TAG,159241.2508544922,166630.41278076172,137473.6893310547,131156.34899902344,159241.2508544922,166630.41278076172,137473.6893310547,131156.34899902344,45543.3429107666,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,TAG,118213.1291809082,119208.4282836914,128248.56875610352,107114.12773132324,118213.1291809082,119208.4282836914,128248.56875610352,107114.12773132324,48117.26346588135,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA14:0,TAG,33395.94203186035,47188.82345581055,56861.9436340332,35070.762466430664,33395.94203186035,47188.82345581055,56861.9436340332,35070.762466430664,13809.900955200195,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA16:0,TAG,29874.862106323242,37189.302322387695,31921.402084350586,33194.58236694336,29874.862106323242,37189.302322387695,31921.402084350586,33194.58236694336,14322.280899047852,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA16:1,TAG,132279.56671142578,132008.9102783203,107861.66885375977,114176.54779052734,132279.56671142578,132008.9102783203,107861.66885375977,114176.54779052734,44214.002838134766,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA18:0,TAG,42628.94305419922,60486.384826660156,42889.90264892578,45387.003021240234,42628.94305419922,60486.384826660156,42889.90264892578,45387.003021240234,17913.061416625977,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA18:1,TAG,38745.96270751953,40046.58288574219,35466.20248413086,37782.82258605957,38745.96270751953,40046.58288574219,35466.20248413086,37782.82258605957,17203.181198120117,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA18:2,TAG,32897.302017211914,33380.28260803223,38799.52249145508,35762.302505493164,32897.302017211914,33380.28260803223,38799.52249145508,35762.302505493164,18153.18132019043,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA18:3,TAG,39241.84295654297,47746.32290649414,44863.96334838867,49408.28318786621,39241.84295654297,47746.32290649414,44863.96334838867,49408.28318786621,22937.22152709961,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA20:4,TAG,55782.7639465332,63777.58418273926,57694.943939208984,77259.92593383789,55782.7639465332,63777.58418273926,57694.943939208984,77259.92593383789,24194.86180114746,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA22:5,TAG,94425.24642944336,96018.04678344727,105906.2477722168,100798.54679870605,94425.24642944336,96018.04678344727,105906.2477722168,100798.54679870605,34242.322509765625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA22:6,TAG,118374.1083984375,127484.04837036133,128070.82922363281,115954.40783691406,118374.1083984375,127484.04837036133,128070.82922363281,115954.40783691406,35157.02217102051,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA14:0,TAG,34072.74264526367,42988.48386383057,48957.74377441406,37258.68313598633,34072.74264526367,42988.48386383057,48957.74377441406,37258.68313598633,14848.600997924805,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA16:0,TAG,37628.922271728516,55484.64337158203,40048.5627746582,39150.723052978516,37628.922271728516,55484.64337158203,40048.5627746582,39150.723052978516,15416.581130981445,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA16:1,TAG,37265.302673339844,45660.10369873047,42135.262939453125,36248.08280944824,37265.302673339844,45660.10369873047,42135.262939453125,36248.08280944824,16346.721176147461,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA18:0,TAG,45386.023010253906,57104.92417907715,46504.743072509766,51783.40319824219,45386.023010253906,57104.92417907715,46504.743072509766,51783.40319824219,19368.161376953125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA18:1,TAG,46964.5032043457,63579.32418823242,44185.9833984375,42648.00314331055,46964.5032043457,63579.32418823242,44185.9833984375,42648.00314331055,18804.1612701416,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA18:2,TAG,37938.262603759766,41427.02279663086,42301.86276245117,39667.782485961914,37938.262603759766,41427.02279663086,42301.86276245117,39667.782485961914,19156.94123840332,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA18:3,TAG,39571.7225189209,43379.50331115723,44843.20333862305,40848.04315185547,39571.7225189209,43379.50331115723,44843.20333862305,40848.04315185547,21225.64144897461,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(64:7)|TG(63:0)]_FA20:4,TAG,47626.06317138672,50159.52342224121,46167.203033447266,47857.76345825195,47626.06317138672,50159.52342224121,46167.203033447266,47857.76345825195,26025.301727294922,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
