Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
20:1 Campesteryl ester,CE,676347.5854492188,688799.9445800781,533536.2581787109,168958.17156982422,165176.45068359375,4235422.83215332,2598765.4096679688,1407519.564819336,627173.1862182617,362508.36560058594,310572.0031738281,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",CE,347684.2236328125,502197.97314453125,419090.47009277344,148990.13116455078,136796.1903076172,741543.9924316406,592514.7603759766,463263.3770751953,213167.83587646484,152485.4100341797,336350.2844238281,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",CE,339358.6844482422,501408.71350097656,406331.3693847656,155499.97149658203,139269.41015625,715989.0925292969,571387.8460693359,452535.7111816406,214638.8768310547,156924.85137939453,332064.9237060547,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
20:3 Campesteryl ester,CE,733625.4548339844,708332.6119384766,659154.8083496094,231894.11669921875,267571.7769165039,971733.7509765625,796782.5151367188,658286.7297363281,331052.8444213867,359388.5831298828,532591.3153076172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,283521.4597167969,442812.4324951172,341104.5848388672,144004.32977294922,136512.4094543457,655990.4508056641,518913.4805908203,402155.2277832031,194882.89279174805,152072.91143798828,281844.6805419922,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,257892.53875732422,472898.1745147705,339870.63845825195,132994.22860717773,130860.34854125977,739420.5382232666,566264.937713623,449138.75494384766,170348.91171264648,147960.15045166016,433173.92571258545,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
20:5 Cholesteryl ester,CE,553765.8633422852,813621.7353820801,678465.0278625488,236174.3785057068,275581.3198928833,1235624.6225280762,995561.2732849121,848273.2289733887,289770.39990234375,256014.09561920166,911030.2897338867,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:0 Campesteryl ester,CE,290060.2583770752,331322.3430328369,370521.76390075684,77295.60439682007,69889.4048576355,896566.9890136719,939694.8839035034,509218.24995422363,95272.74718475342,195138.1933746338,105651.5481300354,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,395209.9066314697,293992.34017944336,204615.7733001709,41977.76301956177,56235.90398788452,4193570.2305908203,2436225.9285354614,1227538.8339004517,487762.71195983887,245699.79766082764,79871.64535522461,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:0 Sitosteryl ester,CE,331275.7441635132,425492.64304351807,416829.35135650635,85851.6470413208,90384.90623092651,765647.420135498,885845.569229126,525418.6844100952,82712.30665969849,204437.75436782837,228572.99380493164,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:1 Campesteryl ester,CE,267219.9195404053,310564.399307251,335634.9217758179,72405.42503356934,72200.30522537231,1047875.6008148193,946360.6265792847,542836.6854553223,118994.38879013062,192189.37321090698,102455.64757919312,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,401505.6079406738,279027.41773986816,202002.13383483887,46140.94332122803,56842.763942718506,4263195.970428467,2450399.517211914,1237139.4935913086,480094.97539901733,260850.21912384033,78654.8657836914,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,322672.14546203613,349491.7835159302,386046.8065223694,80745.9264755249,84339.68700027466,755514.5677680969,944503.3225631714,491153.4977798462,81157.6648902893,208831.17345809937,206498.9136428833,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:2 Campesteryl ester,CE,100209.36726379395,197735.27307128906,113135.72926330566,48554.28336715698,58030.14366531372,3415261.498123169,1941418.5549240112,950963.794708252,341881.02141952515,226201.93586730957,80835.36569976807,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,306571.82232666016,354139.8619194031,398292.5674934387,78448.08561706543,82347.54563903809,743872.3928756714,898655.6136779785,502230.538608551,85175.60606384277,209764.57259750366,160474.38968276978,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:3 Campesteryl ester,CE,128654.78890991211,235293.97583007812,123301.78877258301,32028.121990203857,29257.102043151855,4006962.4003601074,2313333.353652954,1145395.0406341553,463608.8536758423,215819.47241592407,78485.72638702393,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:3 Stigmasteryl ester,CE,301818.8037338257,337057.02380371094,380411.2284011841,75978.84562683105,74485.04415512085,723321.4232177734,894071.6810836792,463588.0719909668,83160.50679779053,201195.9746055603,107463.74801254272,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,717614.01171875,602161.724609375,566763.3215332031,203169.11529541016,193636.29321289062,4550953.7470703125,2741932.9650878906,1526239.79296875,680709.7716064453,397991.8699951172,370215.2233886719,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:5 Cholesteryl ester,CE,681358.9282226562,574075.4008789062,548872.98046875,182482.6729736328,182210.33361816406,4551026.404541016,2730467.060913086,1502246.861694336,666926.9046630859,385240.2494506836,343852.4637451172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
22:6 Cholesteryl ester,CE,689877.5708007812,583864.720703125,548383.4206542969,173364.03149414062,170276.5321044922,4458070.431640625,2715212.2209472656,1491101.0864257812,645550.1623535156,377736.96826171875,318345.9444580078,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,331529.74309921265,390391.3275756836,402741.98456954956,83488.34439468384,86167.32622909546,741502.5326538086,901822.6605300903,507127.1789741516,85131.08557891846,202069.635471344,225753.29443740845,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1519325.8486328125,1689632.529296875,1686260.1721191406,1863435.63671875,1930435.376953125,1856874.8933105469,2316012.5373535156,1997917.2893066406,1784077.2758789062,2009942.3466796875,1852556.1604003906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1186676.7076416016,1378030.6455078125,1366539.055053711,1493792.3493652344,1580037.5629882812,1554010.6118164062,1916138.7844238281,1676102.2985839844,1419993.0892333984,1622108.3797607422,1670603.4350585938,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,10412728.368164062,19095156.520996094,17691295.735839844,15293062.922363281,12758226.377441406,15726473.67578125,17840220.71875,15795650.272949219,23904027.19970703,23345401.69580078,2200595.70703125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,5047329.992675781,8265390.025878906,7852521.1416015625,6952312.624511719,6381760.837890625,7174074.6181640625,7910488.398925781,7254243.041503906,10290363.202148438,10271814.326171875,2678909.9697265625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1471570.1196289062,1663145.7919921875,1660488.5493164062,1796975.3369140625,1917517.5590820312,1828917.9155273438,1991359.2607421875,1810925.8793945312,1731165.087890625,1800051.0874023438,1844464.9086914062,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C12:0,FA,49450.46340942383,52048.26383972168,101086.58731079102,253384.01986694336,786235.9553222656,91115.66660308838,71487.16569900513,123507.88874053955,163278.9520263672,470759.61096191406,75923.3450012207,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C12:1,FA,42574.66279602051,31922.102256774902,62159.76443481445,110787.78799438477,288506.84075927734,55532.34419250488,39086.12285614014,61801.26460266113,111234.48831176758,281311.47912597656,73215.28530883789,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C14:0,FA,939635.1861572266,797750.9364013672,1339612.2512207031,2224068.9370117188,6260269.737792969,1170713.64453125,826162.8178710938,1642767.3564453125,1318476.87109375,3246147.341796875,693541.4095458984,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C14:1,FA,643907.5652160645,445981.771484375,738315.2306518555,837123.7770996094,1419222.2824707031,676127.4266967773,453576.5722351074,738303.3325195312,866707.7004394531,1378913.4365234375,740184.6535644531,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C15:0,FA,102130.4673614502,60481.084144592285,133717.28941345215,249466.23806762695,1153097.6828613281,115329.78874206543,71964.42558288574,126095.18968200684,219580.85522460938,930123.4244384766,129704.048828125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C15:1,FA,340894.59983825684,115592.80899047852,283884.9422607422,477691.39337158203,1456058.8435058594,224627.8755645752,120627.1275024414,319949.92462158203,382008.12521362305,1273499.8322753906,272115.42083740234,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C16:0,FA,476165.0105895996,282093.0023803711,699194.2758483887,1572147.9837036133,24236272.677246094,660947.4272155762,333656.00215148926,657447.0054016113,1526596.5797729492,20384292.181884766,774104.8880310059,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C16:1,FA,73353.28578186035,48122.00355529785,103382.14724731445,237671.4571838379,1969860.5838623047,94007.92626190186,56306.563552856445,99747.12615966797,231847.9754486084,1546353.6267089844,136898.70957183838,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C17:0,FA,74938.32553100586,63271.40463256836,132518.6089477539,397807.56619262695,3552508.2741088867,123095.10919189453,70313.40487670898,199605.27545166016,280185.3179626465,2158119.063598633,140066.65022277832,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C17:1,FA,52980.52372741699,44298.18312835693,86680.3264465332,149392.1907043457,727366.4727172852,70450.06484985352,45439.243103027344,86452.7459564209,128715.72891235352,599384.6622924805,70801.5651550293,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C18:0,FA,299957.1216888428,168370.83210754395,534584.3980484009,1466030.654159546,30337726.126098633,426597.04763793945,219438.01498413086,444225.1284637451,1346389.8979797363,22369922.444458008,531086.4338760376,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C18:1,FA,72029.14485168457,54737.223709106445,103639.90734863281,188620.17379760742,1253256.2690429688,88829.32608032227,54966.263900756836,97842.06655883789,174634.31256103516,821000.8999023438,104823.58738708496,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C18:2,FA,55990.36389923096,51525.78366088867,92575.26654052734,185614.61416625977,906998.5246582031,102454.0072479248,57258.20389556885,84487.14624023438,167009.63201904297,1293343.8269042969,77342.70542907715,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C18:3,FA,52043.82362365723,37622.52262878418,76727.4652709961,124470.34942626953,688411.2669067383,64677.52456665039,39599.40270996094,70027.02490234375,114559.92778015137,476275.4567871094,80425.24575805664,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C18:4,FA,36511.84266662598,29497.002044677734,50239.18350982666,83721.28591918945,296024.74157714844,49328.70357513428,29003.782028198242,48505.683502197266,73670.14505004883,230079.23529052734,51582.26365661621,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C19:0,FA,95653.06672668457,54873.92371368408,149977.67024993896,317735.6428527832,3007762.5396728516,105501.5679321289,66115.86447143555,122316.62759399414,291172.8797149658,3124553.2182617188,127139.60901260376,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C20:0,FA,7694.140556335449,7617.760482788086,7621.020488739014,614932.7451171875,4593185.5146484375,8062.020561218262,7630.060550689697,7644.300556182861,557594.1999511719,5679542.154785156,7613.20051574707,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
C20:1,FA,7796.720558166504,7857.680492401123,7617.48046875,140822.59042358398,951980.4077758789,8027.760559082031,7921.62052154541,7731.320571899414,114871.64810180664,926097.329284668,7613.340526580811,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
