lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(56:6)]_FA16:1,0.15861013723874773,6.522560853541723,0.19422877585475362,0.6594201042847011,0.9995893119994175,TAG,132221.98895263672,156936.0521850586,100302.80755615234,145079.94982910156,113080.4682006836,226891.3980102539
[TG(56:6)]_FA18:0,0.42710241405602745,6.63157383687785,1.4216997825878934,0.23312382973113657,0.9995893119994175,TAG,254168.2152099609,223670.8571777344,117782.2671508789,252883.31591796875,125498.09020996094,83477.88592529297
[TG(56:6)]_FA18:1,0.5679647382574566,7.613779575556234,2.5237526218843414,0.11214342883335285,0.9995893119994175,TAG,518044.7370605469,559224.7965698242,246923.05462646484,555530.1960449219,227158.61401367188,51388.984130859375
[TG(56:6)]_FA18:2,0.6332069639915848,9.622563343452997,3.1415976402931856,0.076319016132859685,0.9995893119994175,TAG,2123470.2495117188,2412650.526489258,969244.0715332032,2470156.3315429688,755693.32861328125,73558.2855834961
[TG(56:6)]_FA18:3,0.3657126136662418,7.428603400102504,1.0404302610186278,0.30772142569845734,0.9995893119994175,TAG,383316.9846191406,468013.7932128906,206363.21612548828,493714.3928222656,239746.25592041016,77564.0658569336
[TG(56:6)]_FA20:4,0.1158404341124485,10.151500025928684,0.1034310890827328,0.7477504087643299,0.9995893119994175,TAG,2344006.44140625,2545144.931640625,1647112.8740234375,2949798.83984375,1703122.5751953125,855493.60546875
[TG(56:6)]_FA22:5,0.6894720567951317,9.078039820207344,3.728937804072302,0.05347739125521756,0.9995893119994175,TAG,1020844.3759765624,1095779.616455078,422991.4490966797,838036.67919921875,570254.0172119141,1283660.1729736328
[TG(56:6)]_FA22:6,0.31929183072031636,8.110145651815545,0.7918549830155825,0.3735398081430174,0.9995893119994175,TAG,529021.9161376953,514106.400390625,297113.90313720703,491703.64990234375,363907.3270263672,536860.9180297852
[TG(56:7)|TG(55:0)]_FA14:0,-0.08576940966320108,4.788434704364909,0.056168286838556014,0.81265795748127,0.9995893119994175,TAG,59777.24462890625,44182.14294433594,47006.8037109375,55187.063903808594,46046.62341308594,31861.30224609375
[TG(56:7)|TG(55:0)]_FA16:0,0.319490615049055,7.393638346505407,0.7928402254374305,0.3732426831156789,0.9995893119994175,TAG,445841.9139404297,378189.06787109375,197002.45434570312,338734.7219238281,362841.3044433594,83634.48522949219
[TG(56:7)|TG(55:0)]_FA16:1,0.15967344788354976,7.395017256776194,0.19685861240395752,0.6572685220616428,0.9995893119994175,TAG,252180.0382080078,256229.5167236328,182445.1528930664,302116.3787841797,149108.47094726562,450411.169921875
[TG(56:7)|TG(55:0)]_FA18:0,0.3577033549277557,6.952846248327708,0.9950858077054363,0.31850252744253005,0.9995893119994175,TAG,347165.1857910156,271815.1164550781,136208.40954589844,252971.498046875,267267.48010253906,60471.68432617188
[TG(56:7)|TG(55:0)]_FA18:1,0.3660446274557771,6.712299202724389,1.0423036140991828,0.3072863168201576,0.9995893119994175,TAG,273054.2584228516,224384.99340820312,130608.48931884766,261761.21801757807,142529.47076416016,85913.88653564453
[TG(56:7)|TG(55:0)]_FA18:2,0.5620582465103741,7.625117715000269,2.471181403598166,0.1159507427386413,0.9995893119994175,TAG,509232.7976074219,565807.0167236328,258878.0408935547,542952.1399536133,228047.25860595703,60424.36410522461
[TG(56:7)|TG(55:0)]_FA18:3,0.5310122287326662,9.693583520987284,2.2040696290723645,0.1376469170343472,0.9995893119994175,TAG,2067383.44140625,2513757.623535156,1029438.9063720704,2697552.217041016,837826.0969238281,82315.86602783203
[TG(56:7)|TG(55:0)]_FA20:4,-0.1739820665990818,8.771470934615644,0.23013696109774173,0.6314222925020031,0.9995893119994175,TAG,963366.02392578125,722483.412109375,761207.5549316406,1343398.7534179688,524231.33447265625,337624.623046875
[TG(56:7)|TG(55:0)]_FA22:5,0.20370669462256083,6.670566476948791,0.32095863340737196,0.5710321101718931,0.9995893119994175,TAG,252391.9553833008,224119.69525146484,142046.94815063477,251064.63665771484,176849.6128540039,50567.42346191406
[TG(56:7)|TG(55:0)]_FA22:6,0.6518595296641588,9.114785849883113,3.330691081864643,0.06799829731805047,0.9995893119994175,TAG,1065397.2801513672,1130146.2938232422,448909.9953613281,881249.9810791016,616756.4027099609,1257402.919128418
[TG(56:8)|TG(55:1)]_FA14:0,-0.0812229533398751,4.653445758574953,0.05038162198525242,0.8224005487469763,0.9995893119994175,TAG,51623.70343017578,44533.84371948242,43909.86346435547,48093.8432006836,45061.72314453125,25997.901977539062
[TG(56:8)|TG(55:1)]_FA16:0,0.05070034033602969,5.480180753529097,0.019754712564235888,0.8882242977297402,0.9995893119994175,TAG,101972.9467163086,81869.446044921875,61773.16394042969,106187.86700439452,75190.82611083984,41682.703125
[TG(56:8)|TG(55:1)]_FA16:1,0.2618169807625247,7.326956508097439,0.5313566824115694,0.4660370399015655,0.9995893119994175,TAG,424544.2895507813,355139.8234863281,189780.2943725586,354052.58642578125,344378.2263183594,67086.2646484375
[TG(56:8)|TG(55:1)]_FA18:0,0.101806731232316,5.740468899312296,0.07983146363608284,0.7775259360057095,0.9995893119994175,TAG,118086.888671875,104206.00793457033,79353.505859375,115404.22869873048,88250.26556396484,52178.403747558594
[TG(56:8)|TG(55:1)]_FA18:1,0.2747531585769707,6.990906544627921,0.585427955760224,0.44419256586021727,0.9995893119994175,TAG,348772.7644042969,274157.62109375,145785.65087890625,265617.4772949219,287704.72131347656,52553.44378662109
[TG(56:8)|TG(55:1)]_FA18:2,0.4291356958985962,6.787626076931869,1.4353640694826026,0.23089101049549465,0.9995893119994175,TAG,282992.921875,246865.31774902344,137233.52905273438,267536.2185058594,141861.85052490234,97015.74639892578
[TG(56:8)|TG(55:1)]_FA18:3,0.5086414394144398,7.749360978412464,2.0210535871010507,0.15513147111677153,0.9995893119994175,TAG,541478.0816650391,599887.4697265625,280537.3996582031,598400.04052734375,255879.4384765625,76574.96600341797
[TG(56:8)|TG(55:1)]_FA20:4,0.09969047920275598,8.088606300281414,0.07654816938861586,0.7820308997749174,0.9995893119994175,TAG,657204.9846191406,550675.57861328125,468051.01037597656,595051.3278808594,465779.3540039063,159430.49194335938
[TG(56:8)|TG(55:1)]_FA22:5,-0.1298489290958087,5.922591588160511,0.12847148353125704,0.7200221510606691,0.9995893119994175,TAG,138165.54922485352,105351.14678955078,118474.32833862305,129029.4301147461,109964.80709838869,38751.52279663086
[TG(56:8)|TG(55:1)]_FA22:6,0.10562722531777843,6.741430761916834,0.08595533880861694,0.7693834932255831,0.9995893119994175,TAG,260786.21801757807,219024.71530151367,158302.53094482422,266583.2787475586,186965.01293945312,57026.84387207031
[TG(56:9)|TG(55:2)]_FA14:0,-0.16785061680611718,4.420486665343091,0.21420210957466426,0.6434935822822627,0.9995893119994175,TAG,43436.203125,33308.9621887207,35400.32257080078,42745.54299926758,37882.642578125,26100.881774902344
[TG(56:9)|TG(55:2)]_FA16:0,-0.06718117560004126,4.665195997213099,0.03449128992019723,0.8526656703979507,0.9995893119994175,TAG,54099.723693847656,43287.14321899414,43890.423080444336,54249.92379760742,39956.9228515625,26923.802032470703
[TG(56:9)|TG(55:2)]_FA16:1,0.07270962388863249,5.575459042815876,0.04066846366640675,0.8401792244580345,0.9995893119994175,TAG,114172.3881225586,88396.7064819336,70970.16442871094,113557.72875976562,78424.125732421875,38656.88275146485
[TG(56:9)|TG(55:2)]_FA18:0,0.028236747526581667,5.675538998950026,0.006121368754975265,0.9376377990933061,0.9995893119994175,TAG,108207.64721679688,94581.3468017578,76844.5054321289,112606.34753417967,82407.40612792969,55071.92364501953
[TG(56:9)|TG(55:2)]_FA18:1,0.005291340620961148,5.848745113349009,2.1473582046382944e-4,0.9883083241374592,0.9995893119994175,TAG,129381.6492919922,103543.3876953125,89182.58685302734,132081.04943847656,94963.02630615234,53899.563720703125
[TG(56:9)|TG(55:2)]_FA18:2,0.32116398958639797,7.007779914656695,0.8012035061983624,0.3707337843954883,0.9995893119994175,TAG,356418.94787597656,277735.43908691406,147294.53002929688,252308.41845703125,287440.9794921875,63094.684143066406
[TG(56:9)|TG(55:2)]_FA18:3,0.35362341376658735,6.984481994987349,0.9723832340823717,0.3240865256007665,0.9995893119994175,TAG,298295.17919921875,275874.0598144531,153767.5302734375,296142.80126953125,174304.1739501953,130545.76922607422
[TG(56:9)|TG(55:2)]_FA20:4,-0.003873025049321614,5.70994123130032,1.1499641323098331e-4,0.991443938743067,0.9995893119994175,TAG,113209.62756347656,97221.06677246094,89005.3062133789,116929.24786376952,81443.745849609375,48443.04309082031
[TG(56:9)|TG(55:2)]_FA22:5,-0.28206951605822694,5.443261179906788,0.6012714432795292,0.4380933236695445,0.9995893119994175,TAG,85025.12539672852,74967.56521606445,78309.98587036133,108985.70678710938,78380.14617919922,31713.64233398437
[TG(56:9)|TG(55:2)]_FA22:6,-0.08568726905821751,6.024337279368759,0.056069702661261545,0.8128193845272332,0.9995893119994175,TAG,152324.4914855957,112708.4896850586,131726.22909545898,138909.1505126953,106319.96731567384,44075.903060913086
[TG(57:10)|TG(56:3)]_FA14:0,-0.26226587948980756,5.6263994728650735,0.5203820207088938,0.47067876832392846,0.9995893119994175,TAG,91058.566162109375,65711.1640625,58407.90417480469,112138.22821044922,86206.74517822266,82608.54553222656
[TG(57:10)|TG(56:3)]_FA16:0,-0.033609354236829085,4.953612022400433,0.008646809756271523,0.9259129167707649,0.9995893119994175,TAG,60036.884521484375,58297.323486328125,49247.023193359375,66057.94451904297,50443.54376220703,34790.28219604492
[TG(57:10)|TG(56:3)]_FA16:1,-0.14398323841561453,5.030106232877424,0.15783298316227956,0.6911595234790361,0.9995893119994175,TAG,68475.34490966797,58551.90408325195,46866.923583984375,84257.56640625,61825.04412841797,25124.441772460938
[TG(57:10)|TG(56:3)]_FA18:0,0.49472923971270255,7.0910070755748995,1.9112653035972471,0.16682277441410967,0.9995893119994175,TAG,323657.72424316406,396806.0255126953,159467.4721069336,392010.63067626953,177720.77178955078,43386.563079833984
[TG(57:10)|TG(56:3)]_FA18:1,0.11315687359603852,6.789455940097625,0.09867831678729999,0.7534215075229327,0.9995893119994175,TAG,224140.5562133789,274701.4182128906,146430.55059814453,287935.04260253906,211665.0748291016,45031.72344970703
[TG(57:10)|TG(56:3)]_FA18:2,0.18333339200575194,6.12683986389135,0.25975509825583964,0.6102884554828232,0.9995893119994175,TAG,159280.4916381836,153522.9721069336,98911.6273803711,155322.7313232422,124226.50885009766,48982.123596191406
[TG(57:10)|TG(56:3)]_FA18:3,-0.12354045921999803,6.336799677657933,0.11633179625459887,0.7330475177039181,0.9995893119994175,TAG,168551.6719970703,145190.37060546875,130854.74908447266,190826.55322265625,144879.490234375,67139.82458496094
[TG(57:10)|TG(56:3)]_FA20:4,-0.019715100860837526,6.004702453506809,0.0029776089461392985,0.9564830541118471,0.9995893119994175,TAG,127542.5493774414,110191.78814697266,96446.26599121094,122492.96813964844,107731.14770507812,87425.92681884766
[TG(57:10)|TG(56:3)]_FA22:5,-0.09240948447365417,6.860605244998098,0.06519329074512831,0.7984684096817486,0.9995893119994175,TAG,241472.7359619141,216799.15655517575,206868.75408935547,280087.81927490234,181362.4735107422,93445.38677978516
[TG(57:10)|TG(56:3)]_FA22:6,-0.356378253553355,6.024185207632094,0.9557415954468524,0.3282621168622437,0.9995893119994175,TAG,115869.70852661131,117927.1487121582,120969.72839355467,158788.89157104492,129899.78967285156,40655.34295654297
[TG(57:11)|TG(56:4)]_FA14:0,-0.2855607131991363,4.304277491159284,0.6159886390838558,0.4325418505272946,0.9995893119994175,TAG,35677.562408447266,29765.462127685547,33463.92221069336,37304.72265625,36536.26251220703,26645.581817626957
[TG(57:11)|TG(56:4)]_FA16:0,0.17149889471799015,5.595478368251659,0.22718431546671525,0.6336195214289102,0.9995893119994175,TAG,95874.40728759766,104492.10791015624,67040.24493408203,101560.3275756836,77139.84558105469,53375.82334899902
[TG(57:11)|TG(56:4)]_FA16:1,-0.06978404877557642,5.034603738091385,0.037213386106031976,0.8470312436401946,0.9995893119994175,TAG,64991.24450683594,61026.08410644531,48280.84353637695,75447.40563964844,57889.52410888672,32855.92227172852
[TG(57:11)|TG(56:4)]_FA18:0,0.6417409710485336,9.544785428060267,3.227434451924637,0.07241405085943492,0.9995893119994175,TAG,2013498.583251953,2295572.046875,874726.2901611328,2421789.0256347656,683563.2020874023,70663.724853515625
[TG(57:11)|TG(56:4)]_FA18:1,0.3743247083723433,7.198353362568062,1.090303298937215,0.29640401740852895,0.9995893119994175,TAG,335830.8232421875,410769.3276977539,179568.55419921875,435894.4509277344,204883.63623046875,41847.18273925781
[TG(57:11)|TG(56:4)]_FA18:2,0.23206330540538433,6.840430127620234,0.41698576801536547,0.5184449322030901,0.9995893119994175,TAG,246139.5379638672,293053.5573730469,149593.69146728516,278134.52154541016,212845.3153076172,51036.283752441406
[TG(57:11)|TG(56:4)]_FA18:3,0.07226210966011683,6.310680844975486,0.040170834225421004,0.841146933863329,0.9995893119994175,TAG,158427.95166015625,175945.25366210938,111689.06842041016,192497.81225585935,137830.01049804688,60484.58441162109
[TG(57:11)|TG(56:4)]_FA20:4,0.04960895685679714,8.447950476645348,0.01891496472194376,0.8906105486996839,0.9995893119994175,TAG,799324.060546875,639917.69970703125,455078.3715820313,848918.52099609375,605345.42333984375,324038.5205078125
[TG(57:11)|TG(56:4)]_FA22:5,-0.09666813106277762,7.10959686506882,0.0713257325073755,0.7894162058128436,0.9995893119994175,TAG,266408.9782714844,226086.4769287109,213554.3948974609,284538.0399169922,217996.27600097656,192499.25463867188
[TG(57:11)|TG(56:4)]_FA22:6,-0.14946146020904472,6.919179483698927,0.17004877734871116,0.6800684613506097,0.9995893119994175,TAG,245121.55877685547,217857.8950805664,220054.755065918,281398.2816467285,198233.87298583984,101987.04803466795
[TG(57:12)|TG(56:5)]_FA14:0,-0.25066549837631097,4.200113227805105,0.47556200756088174,0.4904394517426184,0.9995893119994175,TAG,35106.7424621582,29046.62188720703,33455.98226928711,37638.12252807617,31809.48217773437,20992.301513671875
[TG(57:12)|TG(56:5)]_FA16:0,0.1462685244094818,6.410476763984756,0.16509450458579522,0.6845087918746625,0.9995893119994175,TAG,122338.78900146484,140709.3699951172,99885.6862487793,135226.80981445312,93294.4262084961,214990.258392334
[TG(57:12)|TG(56:5)]_FA16:1,0.2153468127097433,5.746692864326131,0.3588214896117279,0.5491614795535236,0.9995893119994175,TAG,100018.84698486328,124499.18823242188,71869.28479003906,110743.74780273438,86108.94580078125,60011.24449920654
[TG(57:12)|TG(56:5)]_FA18:0,0.6341313133976071,7.539439767323186,3.1507594548456845,0.07589163374129823,0.9995893119994175,TAG,499366.51208496094,546885.1028442383,228365.53784179688,528770.5657958984,200971.93292236328,48617.743591308594
[TG(57:12)|TG(56:5)]_FA18:1,0.5705845218240838,9.63493170007123,2.5473088456492405,0.1104822994669739,0.9995893119994175,TAG,2090006.6950683596,2400243.447692871,966473.3759765624,2597269.094970703,784660.6572265625,56143.94445800781
[TG(57:12)|TG(56:5)]_FA18:2,0.4745130500071479,7.256088937749688,1.7572908667370934,0.18496278788701973,0.9995893119994175,TAG,367228.7813110352,435296.4709472656,187006.0157470703,429406.5279541016,203441.07550048828,49453.223205566406
[TG(57:12)|TG(56:5)]_FA18:3,0.162481457578556,7.0894284411968025,0.2038684610288326,0.6516162894463426,0.9995893119994175,TAG,285445.6008300781,336849.7238769531,178385.17346191406,336475.8455810547,260769.96142578125,62687.90417480469
[TG(57:12)|TG(56:5)]_FA20:4,0.33481500053016616,9.155546556591617,0.8711936059698928,0.35062507990011754,0.9995893119994175,TAG,1164624.4799804688,1597435.0830078125,640074.1591796875,1471932.9833984375,991179.5126953124,269438.8798828125
[TG(57:12)|TG(56:5)]_FA22:5,0.39898265253547643,7.961304710023391,1.2396448846993733,0.26553950417528605,0.9995893119994175,TAG,480765.3747558594,489060.39807128906,264539.33837890625,444653.3118896485,308847.24212646484,481019.9362792969
[TG(57:12)|TG(56:5)]_FA22:6,-0.05715785937962826,7.3717675420757045,0.024984880645774865,0.8744047412537717,0.9995893119994175,TAG,327719.2238769531,274159.9373779297,259176.23767089844,341083.5450439453,250909.21826171875,229556.3571777344
[TG(57:8)|TG(56:1)]_FA14:0,-0.16168039306974002,4.217067540175341,0.19879738775239278,0.6556933160426701,0.9995893119994175,TAG,35935.74249267578,30767.04217529297,29803.66192626953,37685.0827331543,33567.40234375,22346.70140075684
[TG(57:8)|TG(56:1)]_FA16:0,-0.14483790075130706,5.036470675641568,0.15970442619050118,0.6894287902158968,0.9995893119994175,TAG,69362.94494628906,54794.4440612793,49797.24362182617,79876.82531738281,57739.32403564453,31297.14208984375
[TG(57:8)|TG(56:1)]_FA16:1,0.4015682103181028,8.354925559735772,1.255879812331841,0.26243242918999593,0.9995893119994175,TAG,1059405.3032226562,574352.3928222656,337843.2415161133,645297.1944580078,672548.2335205078,229515.77880859372
[TG(57:8)|TG(56:1)]_FA18:0,0.16708525218125908,5.89658570048554,0.21561109739968742,0.642404585175362,0.9995893119994175,TAG,125851.1880493164,138003.11206054688,75526.1254272461,146309.73052978516,105698.66784667967,41148.28283691406
[TG(57:8)|TG(56:1)]_FA18:1,-0.02414684088094517,6.052492787021739,0.004465868847546517,0.9467193039580519,0.9995893119994175,TAG,151549.10986328125,118917.28869628906,106245.66723632812,157453.51110839844,110885.2471923828,54206.84387207031
[TG(57:8)|TG(56:1)]_FA18:2,0.01736318469871017,7.274273044948348,0.002313678134669317,0.9616359817544943,0.9995893119994175,TAG,356332.70837402344,243372.6735839844,233861.97943115237,327171.00134277344,238907.43963623047,193938.94897460935
[TG(57:8)|TG(56:1)]_FA18:3,-0.07875776931896392,6.973793111193333,0.04738594280252073,0.82767601288876,0.9995893119994175,TAG,260232.0172119141,204579.37341308597,195820.29565429688,265832.3990478516,203962.8729248047,157444.8907470703
[TG(57:8)|TG(56:1)]_FA20:4,-0.09595618190475012,5.572290555484306,0.07027515874506207,0.7909365700082045,0.9995893119994175,TAG,90664.14645385742,93141.22689819336,82628.02597045898,96198.60754394533,88563.40521240234,42022.04315185547
[TG(57:8)|TG(56:1)]_FA22:5,-0.3085458506623306,6.119313272327845,0.7184050214227682,0.39666758988047396,0.9995893119994175,TAG,131862.2882385254,125495.29022216795,131893.2707824707,198283.1524047852,109788.82792663574,41062.783111572266
[TG(57:8)|TG(56:1)]_FA22:6,-0.1577741176609186,5.895197508858791,0.18939792936157573,0.663418188705717,0.9995893119994175,TAG,123078.38861083984,107793.66799926758,100692.06814575195,145389.20965576172,105903.58660888672,43979.04290771485
[TG(57:9)|TG(56:2)]_FA14:0,-0.21863950914261476,4.379236440764573,0.3624511148774445,0.5471480904153205,0.9995893119994175,TAG,37161.20281982422,32867.18231201172,32514.322540283203,40502.66302490234,37390.16244506836,29377.201934814453
[TG(57:9)|TG(56:2)]_FA16:0,-0.19619839260653546,4.886294860489337,0.2922571095141109,0.5887777389251727,0.9995893119994175,TAG,61633.22421264648,50187.96307373047,47086.64315795898,72788.20495605469,54914.88363647461,24062.341674804688
[TG(57:9)|TG(56:2)]_FA16:1,-0.097989365889246,5.222765039265012,0.07327470103336964,0.7866271599586562,0.9995893119994175,TAG,80741.2861328125,65524.124755859375,58338.92401123047,92866.2865600586,62995.76440429688,32055.82208251953
[TG(57:9)|TG(56:2)]_FA18:0,0.218883806186033,6.695478756071321,0.3707813498101018,0.542578673332049,0.9995893119994175,TAG,218298.8768310547,268411.0999145508,129703.0894165039,262015.45849609372,194470.53515625,43043.86297607422
[TG(57:9)|TG(56:2)]_FA18:1,0.10044622342537485,6.066297196231449,0.07770998736577894,0.7804250904911195,0.9995893119994175,TAG,142274.17138671875,149465.2303466797,89267.526123046875,166811.29174804688,121953.86907958984,43103.04278564453
[TG(57:9)|TG(56:2)]_FA18:2,0.04999131113016814,6.137448353037282,0.019206529283053442,0.889776024239212,0.9995893119994175,TAG,163251.0313720703,130704.44970703124,110934.1671142578,156798.1727294922,118236.86779785156,59823.243896484375
[TG(57:9)|TG(56:2)]_FA18:3,-0.012469835022922874,7.649336437042221,0.0011917160118173342,0.972461505362479,0.9995893119994175,TAG,432828.53088378906,339232.4024658203,305859.12298583984,437684.291381836,315345.5405883789,238726.4344482422
[TG(57:9)|TG(56:2)]_FA20:4,-0.13639295213897154,5.122985862418811,0.14168598323618653,0.7066106365632536,0.9995893119994175,TAG,69881.92486572266,58195.50415039063,58341.18362426758,68130.34507751465,63332.50454711914,39417.16305541992
[TG(57:9)|TG(56:2)]_FA22:5,-0.26890599670581367,5.910217951350323,0.5468896707411659,0.45959136528715067,0.9995893119994175,TAG,114155.06829833984,111841.2880859375,112132.94818115234,145869.72985839844,114222.2282409668,36086.14239501953
[TG(57:9)|TG(56:2)]_FA22:6,-0.26733296166559484,6.321569090179921,0.5405725335203897,0.46219554682978187,0.9995893119994175,TAG,157766.5701904297,144195.73150634766,145410.37237548828,225257.27574157715,130282.5083618164,47576.44351196289
[TG(58:10)|TG(57:3)]_FA14:0,-0.1997203558347322,4.170556572131165,0.30273431087596236,0.582173309549433,0.9995893119994175,TAG,35722.60241699219,27785.901962280277,31074.682373046875,37373.48294067383,29924.041931152344,22104.381713867188
[TG(58:10)|TG(57:3)]_FA16:0,0.03147613442179264,4.4729121731179475,0.007606211931488346,0.9305017297375476,0.9995893119994175,TAG,49815.00396728516,38738.62268066406,32777.362228393555,46228.56323242188,38397.32275390625,24123.541610717773
[TG(58:10)|TG(57:3)]_FA16:1,0.008528251035320822,4.711087025626941,5.578198060334216e-4,0.981157147357503,0.9995893119994175,TAG,57060.58419799805,46891.64324951172,38740.9225769043,57085.38464355469,44892.52325439453,27350.00225830078
[TG(58:10)|TG(57:3)]_FA18:0,0.016266825753387375,4.939630577506514,0.002030256754551374,0.9640607832057668,0.9995893119994175,TAG,68845.30584716797,54342.543518066406,46231.54348754883,68421.22412109375,51099.3837890625,30895.882110595703
[TG(58:10)|TG(57:3)]_FA18:1,-0.04519699830707595,4.946025330966117,0.015628426772309467,0.9005126993789809,0.9995893119994175,TAG,67561.2250366211,51296.94342041016,46481.40328979492,65091.40411376953,54375.82354736328,33981.18243408203
[TG(58:10)|TG(57:3)]_FA18:2,0.2034537793607508,5.856237520263942,0.3201424140770541,0.5715220718847922,0.9995893119994175,TAG,151317.2099609375,109719.96783447266,78618.04577636719,122518.02917480467,105812.82745361328,45628.32312011719
[TG(58:10)|TG(57:3)]_FA18:3,0.33494336761531646,7.749574940370442,0.8718497646477772,0.3504437241506128,0.9995893119994175,TAG,572299.2447509766,498603.712890625,236974.6956787109,419036.5126953125,498632.3923339844,92151.48693847656
[TG(58:10)|TG(57:3)]_FA20:4,0.4257602831416117,6.3248887561940705,1.4127029720179394,0.2346082023009652,0.9995893119994175,TAG,217430.8544921875,181675.9323120117,104845.5075378418,183579.97412109372,120227.9481201172,52285.90335083008
[TG(58:10)|TG(57:3)]_FA22:5,-0.06938099242331701,5.738587467530545,0.036788695267205185,0.8478958992191357,0.9995893119994175,TAG,112351.98809814452,103393.68630981444,91333.82666015624,126453.98965454102,91848.5863647461,37761.00308227539
[TG(58:10)|TG(57:3)]_FA22:6,0.16607067104416778,7.366436033367634,0.2130072562517853,0.6444204891515971,0.9995893119994175,TAG,414861.7304077149,367606.58447265625,296625.7996826172,259441.8794555664,372530.2850036621,51388.26345825195
[TG(58:11)|TG(57:4)]_FA14:0,-0.28654966936278364,4.244940685668364,0.6202197014565627,0.43096565525579855,0.9995893119994175,TAG,33309.04244995117,29803.26206970215,32786.70263671875,36419.20281982422,34707.122161865234,24673.42153930664
[TG(58:11)|TG(57:4)]_FA16:0,-0.22062535211156115,4.351110644669532,0.36902687024883113,0.5435351855863261,0.9995893119994175,TAG,39577.082916259766,31353.902252197266,36165.0225982666,41638.1828918457,33579.24221801758,25586.64193725586
[TG(58:11)|TG(57:4)]_FA16:1,0.11533127348067755,4.593781552051268,0.10249317846978556,0.748857991080278,0.9995893119994175,TAG,53856.34387207031,47017.32318115234,34137.96240234375,49529.22351074219,43171.42318725586,23740.52183532715
[TG(58:11)|TG(57:4)]_FA18:0,0.013198902164944544,4.9292645850623416,0.0013364645953970467,0.9708376805707516,0.9995893119994175,TAG,65786.76470947266,54099.56369018555,46706.38314819336,63001.04476928711,51480.84368896485,33692.96258544922
[TG(58:11)|TG(57:4)]_FA18:1,-0.05239930104048717,5.008802484724678,0.02099927756080433,0.8847809244093066,0.9995893119994175,TAG,72636.36474609375,55209.32421875,47728.8427734375,78630.42556762695,54632.923736572266,29304.922088623047
[TG(58:11)|TG(57:4)]_FA18:2,-0.040642123435596006,5.053127051771325,0.012640078298431945,0.9104839737716421,0.9995893119994175,TAG,71673.30517578125,55669.26382446289,53592.18395996094,68240.18450927734,55131.04357910156,37793.7024230957
[TG(58:11)|TG(57:4)]_FA18:3,0.14451860713668738,6.046158788473487,0.1611577894121865,0.6880927977451827,0.9995893119994175,TAG,165532.59356689453,122836.1885986328,89027.3462524414,140160.92944335938,124314.34887695312,55170.40399169922
[TG(58:11)|TG(57:4)]_FA20:4,0.3016555795385197,6.309418334015327,0.7063304634141332,0.4006647072987349,0.9995893119994175,TAG,241129.7964477539,141604.17053222656,92038.92645263672,186294.0926513672,142569.69036865234,51941.92361450195
[TG(58:11)|TG(57:4)]_FA22:5,-0.2375581763785565,6.170247105408969,0.4275639033567131,0.5131867311275541,0.9995893119994175,TAG,145461.2508544922,130249.02798461914,121014.4487915039,156128.3101196289,163030.21307373047,42938.263092041016
[TG(58:11)|TG(57:4)]_FA22:6,-0.08026390296406846,5.8967866169060255,0.04920938862028376,0.8244447511439508,0.9995893119994175,TAG,130142.7497406006,110298.22827148438,109953.00723266602,137745.64978027344,97625.7060546875,42274.9231262207
[TG(58:12)|TG(57:5)]_FA14:0,-0.05789651976595429,5.269640137920536,0.025630123874691435,0.8728069413201227,0.9995893119994175,TAG,81880.44500732422,58133.823822021484,57951.76440429688,76222.90588378906,62136.22344970703,55217.34368896485
[TG(58:12)|TG(57:5)]_FA16:0,-0.08721925903261803,4.412718078605951,0.0580742495665163,0.8095659714259378,0.9995893119994175,TAG,43296.30325317383,34838.26254272461,34197.582458496094,41763.82299804688,36077.00253295898,27077.381759643555
[TG(58:12)|TG(57:5)]_FA16:1,-0.14839160492470593,4.475285869362484,0.16758813009812457,0.6822642687281825,0.9995893119994175,TAG,43310.96276855469,37587.60284423828,34481.84216308594,48744.96356201172,38964.98275756836,25600.581741333008
[TG(58:12)|TG(57:5)]_FA18:0,0.005871397340113272,6.508955829759794,2.64414239609323e-4,0.9870263151901371,0.9995893119994175,TAG,197004.3319091797,155504.77197265625,139488.1304321289,196913.71423339844,140945.31033325195,108736.48699951172
[TG(58:12)|TG(57:5)]_FA18:1,-0.0025394822252172043,4.9815164618198455,4.943817267388795e-5,0.9943899376492958,0.9995893119994175,TAG,65146.10531616211,59595.864501953125,51271.52346801758,65257.28485107422,53503.40396118164,32191.082275390625
[TG(58:12)|TG(57:5)]_FA18:2,0.010399103003781855,5.124156729425833,8.295317038573558e-4,0.9770228311461667,0.9995893119994175,TAG,79944.5248413086,61307.62469482422,58775.34428405762,75664.86557006836,55309.34338378906,33022.46228027344
[TG(58:12)|TG(57:5)]_FA18:3,0.00758657469638979,5.228166444385812,4.414493634499195e-4,0.9832371230621901,0.9995893119994175,TAG,81332.58526611328,67212.32525634766,57012.90411376953,74794.26547241211,68163.20501708984,39322.64300537109
