lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(59:13)|TG(58:6)]_FA16:1,0.06002367041284163,4.324081406069188,0.027482748090733367,0.8683307038799729,0.9996015178301298,TAG,37598.60256958008,48697.38311767578,39205.762786865234,38186.243103027344,51035.32354736328,24047.56164550781
[TG(59:13)|TG(58:6)]_FA18:0,-0.41204447376905984,7.506891258917651,1.2636911413119378,0.26095356262076597,0.9996015178301298,TAG,306703.24169921875,392767.6662597656,530153.77734375,464926.73400878906,442895.6274414063,95682.386962890625
[TG(59:13)|TG(58:6)]_FA18:1,0.28714279490514233,6.412378912660482,0.634777226227925,0.42560839149284313,0.9996015178301298,TAG,193749.9542236328,250171.85595703125,194133.19552612305,162356.77111816406,207906.39428710935,39422.4228515625
[TG(59:13)|TG(58:6)]_FA18:2,0.22425217504978132,6.002548655811576,0.38627269510448053,0.5342651673371586,0.9996015178301298,TAG,153358.55059814453,167949.67260742188,151678.97094726562,115125.908203125,162450.69091796875,34909.642333984375
[TG(59:13)|TG(58:6)]_FA18:3,0.08841102048028286,5.242375906875444,0.059707185430170284,0.8069593457383938,0.9996015178301298,TAG,78996.925048828125,89064.96615600586,81966.9460144043,66000.30474853516,98702.98553466795,39568.08279418945
[TG(59:13)|TG(58:6)]_FA20:4,-0.0031732313471264785,6.914049571456042,7.661088602617383e-5,0.993016393527962,0.9996015178301298,TAG,216736.47354125977,349023.3028564453,316308.4045410156,232109.25830078125,327916.84375,51030.26315307617
[TG(59:9)|TG(58:2)]_FA16:0,-0.04842006973284056,4.296109233857659,0.017794693784253468,0.8938796129732605,0.9996015178301298,TAG,35293.1227722168,42059.36279296875,42885.06274414063,35808.34231567383,45654.543518066406,29333.76203918457
[TG(59:9)|TG(58:2)]_FA16:1,-0.15360111768793278,4.622004565677151,0.17814838058563964,0.6729693455733774,0.9996015178301298,TAG,43065.723205566406,55641.84362792969,50034.223541259766,45301.982971191406,75637.7651977539,26459.201934814453
[TG(59:9)|TG(58:2)]_FA18:0,-0.15209346444736718,5.140112502469054,0.17469546371376055,0.6759720753090255,0.9996015178301298,TAG,59477.70373535156,84803.84661865234,101296.267578125,59406.56405639648,88173.5463256836,33522.38247680664
[TG(59:9)|TG(58:2)]_FA18:1,0.01735290980726451,5.421626532130297,0.0022929952647245955,0.96180771053505,0.9996015178301298,TAG,74907.42517089844,115566.74896240234,102339.72821044922,68563.42449951172,121255.14791870116,37992.70236206055
[TG(59:9)|TG(58:2)]_FA18:2,-0.1326353632626718,7.981537997533119,0.13300779741439328,0.7153336110570058,0.9996015178301298,TAG,365635.6043701172,729562.27392578125,500510.8045043945,555317.9134521484,788199.4456787109,164365.67236328125
[TG(59:9)|TG(58:2)]_FA18:3,-0.015911798439109125,5.733086274531222,0.0019250442128395662,0.9650037835257772,0.9996015178301298,TAG,97810.6279296875,133000.32946777344,111584.30792236328,103555.00616455078,146852.67010498047,49770.7633972168
[TG(59:9)|TG(58:2)]_FA20:4,-0.2541889007022123,6.963776181995805,0.4853404092091296,0.48601323686430364,0.9996015178301298,TAG,186216.71423339844,273135.6180419922,288549.6590576172,232341.5178222656,327557.3845214844,172834.35400390625
[TG(60:10)|TG(59:3)]_FA14:0,-0.035087296944421816,3.738384743700506,0.009348191228127689,0.9229757226671943,0.9996015178301298,TAG,23518.4814453125,24216.341827392574,23752.481842041016,24583.88166809082,27784.342041015625,28249.182067871097
[TG(60:10)|TG(59:3)]_FA16:0,0.0667271073983009,4.119599630963619,0.03397195029856448,0.8537664938940096,0.9996015178301298,TAG,34731.062438964844,37086.16247558594,35304.22244262695,33641.10234069824,37697.4626159668,25585.501983642574
[TG(60:10)|TG(59:3)]_FA16:1,-0.06474395152547562,4.249879321625304,0.03179038184566707,0.858488497872166,0.9996015178301298,TAG,34923.722259521484,41995.50305175781,38571.24264526367,34824.00231933594,51892.623596191406,24130.681640625
[TG(60:10)|TG(59:3)]_FA18:0,0.05429507939393235,4.682466339713858,0.022483194011215346,0.8808088211362098,0.9996015178301298,TAG,52060.94378662109,61261.26428222656,56891.84448242188,51378.34326171875,61222.40441894531,25587.9619140625
[TG(60:10)|TG(59:3)]_FA18:1,0.2049763573673941,4.557329346784523,0.32243137238822334,0.5701501299153764,0.9996015178301298,TAG,47649.223541259766,61267.64456176758,49841.063873291016,44177.82312011719,52394.86340332031,26076.081832885742
[TG(60:10)|TG(59:3)]_FA18:2,-0.13791289966128756,5.318618057081661,0.1437458259433697,0.7045851904781553,0.9996015178301298,TAG,69523.02459716797,91925.06652832033,89586.88656616211,67578.48443603516,119633.8482055664,42380.82293701172
[TG(60:10)|TG(59:3)]_FA18:3,-0.00529148985039881,5.741873574665569,2.1299681066011544e-4,0.9883557587502056,0.9996015178301298,TAG,101091.94702148438,130752.208984375,113059.56787109376,90027.50677490234,159674.71044921875,51920.20379638672
[TG(60:10)|TG(59:3)]_FA20:4,-0.092127566954154555,6.9418577287073,0.06429984675924061,0.7998245735746276,0.9996015178301298,TAG,201538.95385742188,258760.3192138672,286068.7781982422,220146.8758544922,254242.69891357425,210904.8147583008
[TG(60:11)|TG(59:4)]_FA14:0,0.05934480496638814,3.9198981939002135,0.026858493163262498,0.8698211954917345,0.9996015178301298,TAG,24758.68173217773,27467.901885986328,23608.16166687012,26873.001861572266,27213.781799316406,38831.22213745117
[TG(60:11)|TG(59:4)]_FA16:0,0.11070973347033992,4.639804602684915,0.0937011486796564,0.7595236096154774,0.9996015178301298,TAG,45376.60302734375,51225.30322265625,46057.06317138672,44650.30303955078,48143.103515625,50068.00354003906
[TG(60:11)|TG(59:4)]_FA16:1,-0.006111485385382288,4.240687542735432,2.8405122247932013e-4,0.986553234447611,0.9996015178301298,TAG,34971.882415771484,41202.6227722168,37876.02279663086,34797.28234863281,46313.16372680664,27513.841827392574
[TG(60:11)|TG(59:4)]_FA18:0,-0.09228799303545147,4.22645008097732,0.06450430329547883,0.7995133470920023,0.9996015178301298,TAG,31957.581939697266,38565.58276367188,41227.70266723633,35287.22232055664,40116.72311401367,31145.94207763672
[TG(60:11)|TG(59:4)]_FA18:1,0.1552417868805082,4.798221475205112,0.1845930670335179,0.667455386848622,0.9996015178301298,TAG,57195.50427246094,71493.50567626953,61462.78381347656,50528.90362548828,67556.68464660645,26802.2020111084
[TG(60:11)|TG(59:4)]_FA18:2,0.061605478938782376,4.6707298601721305,0.02895422571822337,0.8648847701677195,0.9996015178301298,TAG,50444.96368408203,59174.34423828125,55708.363708496094,46770.543395996094,60913.3447265625,30429.162078857426
[TG(60:11)|TG(59:4)]_FA18:3,-0.04776258283566555,5.478934178665105,0.01731858348193782,0.895300614954755,0.9996015178301298,TAG,80032.90539550781,109192.3482055664,96668.64685058594,79746.70593261719,127600.30975341795,44693.14318847656
[TG(60:11)|TG(59:4)]_FA20:4,0.2551036808677594,6.3529206640500915,0.5004476082576731,0.47930351301461405,0.9996015178301298,TAG,169753.99151611328,243859.3145751953,197564.43286132807,144431.9907836914,194857.47399902344,50261.60354614258
[TG(60:11)|TG(59:4)]_FA22:5,0.3385354935007647,7.489571264343221,0.883917839739297,0.34713085539652677,0.9996015178301298,TAG,475264.2748413086,475062.3123779297,421675.6617736816,258974.4760437012,500770.5349121094,80920.16526794434
[TG(60:12)|TG(59:5)]_FA14:0,-0.12663691060413493,3.781678808684928,0.1212321907067917,0.7277019029227259,0.9996015178301298,TAG,25139.221954345703,26962.98200988769,26190.221786499023,30502.022399902344,31580.46240234375,20767.30142211914
[TG(60:12)|TG(59:5)]_FA16:0,0.185379123736393,4.273230137390746,0.2635097082754214,0.6077191264333127,0.9996015178301298,TAG,41693.5227355957,46393.5032043457,38235.00273132324,34152.68295288086,48406.3236694336,21945.841735839844
[TG(60:12)|TG(59:5)]_FA16:1,0.0453256382485505,4.8753058487257155,0.01566223698932845,0.9004057031780789,0.9996015178301298,TAG,54569.96319580078,60157.40435791016,50752.92315673828,55164.30407714844,66967.62438964844,52322.86413574219
[TG(60:12)|TG(59:5)]_FA18:0,-0.12616106416204742,4.326392220374467,0.12034440659499523,0.7286612526405829,0.9996015178301298,TAG,35486.90264892578,42381.562927246094,41813.26266479492,40872.863037109375,49227.74380493164,27423.881896972656
[TG(60:12)|TG(59:5)]_FA18:1,-0.03771115040666425,4.3675227184759775,0.010799541162668902,0.9172321680479851,0.9996015178301298,TAG,35853.622467041016,43934.70315551758,44404.46310424805,37728.00277709961,44960.98338317871,34056.5625
[TG(60:12)|TG(59:5)]_FA18:2,0.08328343867519389,4.8661704117783104,0.05296803552300844,0.8179768792710232,0.9996015178301298,TAG,56936.36441040039,70824.00476074219,62336.86401367188,55730.12384033203,69064.78509521484,33347.66233825684
[TG(60:12)|TG(59:5)]_FA18:3,0.04786579835974545,4.8855014922850115,0.017469291984525626,0.8948486832079161,0.9996015178301298,TAG,57781.92413330078,69659.14541625977,60636.56396484375,57161.00430297852,73738.22518920898,33929.242279052734
[TG(60:12)|TG(59:5)]_FA20:4,-0.15464405402204318,5.982564476871353,0.18059298500156729,0.6708641331336677,0.9996015178301298,TAG,103836.56762695312,149514.63110351562,178824.45190429688,119073.4093017578,138227.62866210938,69197.26501464844
[TG(60:13)|TG(59:6)]_FA14:0,-0.0033696930022508184,3.6888639090041093,8.635193734107816e-5,0.992585705133077,0.9996015178301298,TAG,25023.06188964844,27241.961853027344,24107.02163696289,26012.001892089844,31363.74227905273,18183.681213378903
[TG(60:13)|TG(59:6)]_FA16:0,-0.13840656383498512,4.349001472318735,0.14474987549687063,0.7036039211136746,0.9996015178301298,TAG,34870.60217285156,43351.54321289063,42307.20297241211,38667.52261352539,52813.14370727539,28810.942001342773
[TG(60:13)|TG(59:6)]_FA16:1,-0.07649370702178111,5.1470165207735175,0.04435739519340132,0.8331900835496605,0.9996015178301298,TAG,66886.72439575195,78290.98468017578,70329.64549255371,76170.02493286133,91126.1457824707,40244.90254211426
[TG(60:13)|TG(59:6)]_FA18:0,0.014907025034467874,5.321831154508414,0.0016919437082947297,0.967189672662457,0.9996015178301298,TAG,82153.385986328125,89842.72595214844,74787.70520019531,75944.26495361328,115013.12762451172,42098.24267578125
[TG(60:13)|TG(59:6)]_FA18:1,-0.10292857408599262,4.339214646213193,0.08019666989576989,0.7770310666389741,0.9996015178301298,TAG,35888.48239135742,42814.10321044922,42802.44323730469,40794.20266723633,47553.28350830078,28790.36233520508
[TG(60:13)|TG(59:6)]_FA18:2,-0.07218105439404629,4.450220725148408,0.03950004398825513,0.8424612982753273,0.9996015178301298,TAG,37233.802734375,46260.96322631836,50436.383728027344,39554.54266357422,46180.22329711914,35740.282470703125
[TG(60:13)|TG(59:6)]_FA18:3,0.10937956761426466,5.058941697613086,0.09146680339597424,0.7623206355916442,0.9996015178301298,TAG,70597.88470458984,78079.84478759766,71648.42520141602,62517.66488647461,80488.34564208984,35646.26257324219
[TG(60:13)|TG(59:6)]_FA20:4,0.04867466465862725,5.127261007039891,0.0180658572721768,0.8930789358366811,0.9996015178301298,TAG,66603.0248413086,81573.46630859375,77869.16540527344,65673.86511230469,78797.28497314453,44397.54302978516
[TG(60:13)|TG(59:6)]_FA22:5,-0.38859629657728223,6.742288827391755,1.1255285939805617,0.28873111145237673,0.9996015178301298,TAG,211671.91387939453,202986.8544921875,539601.8350219727,164164.85314941406,145952.00915527344,53200.70385742188
[TG(60:14)|TG(59:7)|TG(58:0)]_FA14:0,0.10344656244646964,3.7935913242880197,0.08177042290822101,0.7749123723093196,0.9996015178301298,TAG,30556.222198486328,28170.141998291016,24145.481689453125,27545.64193725586,33700.782318115234,19133.141387939453
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:0,-0.14758983938675485,4.756422513509795,0.16453143766011635,0.6850183407937263,0.9996015178301298,TAG,48106.00341796875,58489.32385253906,56742.76409912109,45993.1833190918,81630.406494140625,32342.202423095703
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,-0.3277183869510801,6.963320274632439,0.8033830688200396,0.370083808517561,0.9996015178301298,TAG,164911.31085205078,271282.8179321289,236080.81454467773,257118.69940185547,351008.1038208008,190628.731628418
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:0,-0.10705791349855981,7.491132501034712,0.08676687438492081,0.768328361396329,0.9996015178301298,TAG,331326.4064941406,421661.123046875,321960.3868408203,343993.2609863281,597840.916015625,163004.0919189453
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:1,-0.03824475874207659,5.234159326008198,0.01110880056512542,0.9160597690125617,0.9996015178301298,TAG,73027.66467285156,86278.96612548828,73825.68438720703,76773.46585083008,103791.44830322266,38458.842834472656
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:2,-0.07193149990605013,4.417932483475336,0.03922814044474876,0.8429973758916626,0.9996015178301298,TAG,38471.523040771484,46954.482971191406,47110.36389160156,38586.482421875,53995.96417236328,28425.44207763672
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:3,-0.08322584592154297,4.630710663084763,0.05248637828435676,0.8187919257584505,0.9996015178301298,TAG,44046.42272949219,49548.20397949219,51330.743728637695,47967.12338256836,54751.54428100586,41096.08248901367
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,0.30878348874575595,5.244395313768985,0.7345448987952636,0.39141396499612746,0.9996015178301298,TAG,94991.68615722656,82012.80548095703,72973.58444213867,70129.60461425781,80427.96661376953,47400.38345336914
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:5,0.38340857744452983,6.317459577450911,1.135374203565789,0.28663190781591863,0.9996015178301298,TAG,216288.83502197263,196782.4736328125,131451.8101196289,170301.63159179688,192234.75354003903,57132.844329833984
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,-0.39536524972803594,6.928900022381193,1.1646135211376532,0.280510787571904,0.9996015178301298,TAG,237331.31768798828,228726.09677124023,588128.6578369141,190844.25415039065,180488.9927368164,69407.06466674805
[TG(60:15)|TG(59:8)|TG(58:1)]_FA14:0,-0.039043204135454236,4.049901739152713,0.011574628687071709,0.9143245405555428,0.9996015178301298,TAG,32467.52236938477,36300.20281982422,35925.02243041992,37066.72291564941,36515.16271972656,18970.721435546875
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,-0.14399289333920534,4.433883694724664,0.15663044911440238,0.6922779200333263,0.9996015178301298,TAG,36674.92260742188,50350.20361328125,50187.80340576172,36701.16268920898,62732.26480102539,23419.701736450195
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:1,-0.19152619879744903,4.932976935109222,0.2764424362412683,0.5990425074949938,0.9996015178301298,TAG,50394.203552246094,70387.54479980469,63185.72412109375,55626.624084472656,95651.72674560548,32652.222259521484
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:0,-0.013755003038557432,5.310139424962186,0.0014386364833853804,0.9697440025895138,0.9996015178301298,TAG,66942.80474853516,105457.2471923828,90831.52673339844,66214.9839477539,112825.36791992188,38047.5426940918
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:1,-0.17857204729597442,7.690100501714545,0.24051767315904726,0.6238324737373423,0.9996015178301298,TAG,323692.42321777344,535969.60302734375,392867.1673583984,434885.2336425781,675478.7776489258,158556.47033691406
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,0.016096354023093815,5.525020917064972,0.0019728422284970293,0.9645722591766962,0.9996015178301298,TAG,80408.10528564453,123107.4676513672,92627.766357421875,91206.62646484376,127280.66821289062,42400.122802734375
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:3,-0.07674508686088619,4.646236078071347,0.044645523915392005,0.8326571823374256,0.9996015178301298,TAG,47015.623291015625,53934.624084472656,54230.24395751953,49057.74365234375,62319.18432617188,31166.302368164062
[TG(60:15)|TG(59:8)|TG(58:1)]_FA20:4,-0.024404456451898128,5.067865386315989,0.004526210112203444,0.9463610957235522,0.9996015178301298,TAG,61457.42465209961,75588.52493286133,72092.3655090332,66781.62469482422,77230.94549560547,44161.42297363281
[TG(60:8)|TG(59:1)]_FA16:0,-0.07282470376414213,4.4108771454018605,0.04020678029633018,0.8410768235260393,0.9996015178301298,TAG,37560.86248779297,48821.18353271485,48143.76333618164,40096.98257446289,52740.66357421875,26118.222106933597
[TG(60:8)|TG(59:1)]_FA16:1,-0.0152777205503757,4.40965983247664,0.0017744124997989275,0.9664000265272678,0.9996015178301298,TAG,39450.86282348633,48537.16372680664,40692.2025756836,39758.22253417969,57875.64370727539,26619.24188232422
[TG(60:8)|TG(59:1)]_FA18:0,-0.07870445493252272,5.130457224086985,0.046953342942288145,0.8284521234029594,0.9996015178301298,TAG,61078.14416503906,84671.80578613281,75826.74609375,62268.8041381836,101105.38751220705,36806.70263671875
[TG(60:8)|TG(59:1)]_FA18:1,0.12344518924139614,5.477841974706067,0.11657798214582726,0.7327759947370374,0.9996015178301298,TAG,91552.9072265625,115709.40747070312,93114.72662353516,75392.7455444336,128082.20922851562,37119.102783203125
[TG(60:8)|TG(59:1)]_FA18:2,0.005835784948685932,4.80678787707553,2.5917466564351344e-4,0.9871554889828058,0.9996015178301298,TAG,54000.50387573242,64086.445068359375,65724.04452514648,50203.16369628906,67095.00482177734,32896.362380981445
[TG(60:8)|TG(59:1)]_FA18:3,0.07394831023653878,4.839507369991817,0.04174183857753633,0.8381126662923796,0.9996015178301298,TAG,51687.98385620117,67488.644775390625,59008.58404541016,51502.00375366211,65026.04486083984,42272.28240966797
[TG(60:8)|TG(59:1)]_FA22:6,0.1537642671396301,6.972904183037436,0.18111560794932302,0.6704162525428364,0.9996015178301298,TAG,206410.6934814453,433416.0125732422,211496.85668945312,318566.0599975586,347493.56481933594,41428.04278564453
[TG(60:9)|TG(59:2)]_FA14:0,0.14404292713538952,3.745579567854117,0.15880645371998975,0.690257771168295,0.9996015178301298,TAG,27991.142150878903,28270.702087402344,23396.82165527344,27530.60189819336,28192.18170166016,21046.24168395996
[TG(60:9)|TG(59:2)]_FA16:0,0.016821898453079298,4.089214345268457,0.002154248601755171,0.9629803708324729,0.9996015178301298,TAG,31202.94207763672,38217.66256713867,36398.56265258789,30073.16220092773,40191.54251098633,24584.76170349121
[TG(60:9)|TG(59:2)]_FA16:1,-0.16573735356634287,4.597440639038864,0.20727958254479978,0.6489080465645204,0.9996015178301298,TAG,43744.50311279297,51973.70385742188,51470.20343017578,50274.94378662109,65123.62438964844,27092.041931152344
[TG(60:9)|TG(59:2)]_FA18:0,-0.003406510023291617,4.533523289031049,8.826879775369889e-5,0.9925038670913033,0.9996015178301298,TAG,43273.82293701172,52989.78341674805,49283.44284057617,43116.4833984375,57565.96405029297,29133.72198486328
[TG(60:9)|TG(59:2)]_FA18:1,-0.0493426520108436,5.236407199770392,0.018481543675989087,0.8918633051333067,0.9996015178301298,TAG,65510.96508789063,94480.12701416016,84018.66662597656,67767.78527832031,105073.46667480467,37899.4228515625
[TG(60:9)|TG(59:2)]_FA18:2,-0.018720865693341627,5.52834133573126,0.002664342024218058,0.9588336623663349,0.9996015178301298,TAG,90778.08581542967,110335.1078491211,94830.52606201172,78915.24578857422,144514.59051513672,40419.38311767578
[TG(60:9)|TG(59:2)]_FA18:3,0.11094320015197519,5.001812799277359,0.09410586253034126,0.7590208890959892,0.9996015178301298,TAG,64649.84454345703,76188.6449584961,69253.84503173828,54733.00384521485,79203.82586669922,38064.66278076172
[TG(60:9)|TG(59:2)]_FA20:4,0.24723270324993196,6.068295709011834,0.4698947689025771,0.4930355837497735,0.9996015178301298,TAG,139221.9301147461,158546.85131835938,145273.67022705078,101158.84646606444,144876.2694091797,99676.787841796875
[TG(61:10)|TG(60:3)]_FA14:0,0.2135641648944953,3.669508466611755,0.3500310703377636,0.554095542433298,0.9996015178301298,TAG,28837.64208984375,22658.121643066406,19699.421615600582,25048.76171875,24641.28189086914,24607.201538085938
[TG(61:10)|TG(60:3)]_FA16:0,0.025905719715601565,3.7477808277768996,0.0051105443658343574,0.9430093178379322,0.9996015178301298,TAG,24613.64175415039,28742.781982421875,27333.081939697266,23912.46171569824,30240.002029418945,21991.421676635742
[TG(61:10)|TG(60:3)]_FA16:1,-0.08340479749862009,4.048065256605658,0.05270621555195018,0.8184194372285756,0.9996015178301298,TAG,30604.80223083496,36012.6025390625,34522.942321777344,33042.50241088867,42137.58319091797,20455.30142974853
[TG(61:10)|TG(60:3)]_FA18:0,-0.24345296397656158,5.847502453884169,0.4454403105946767,0.5045082696183408,0.9996015178301298,TAG,74848.945556640625,115354.34765625,129329.8895263672,106864.14849853516,110555.7671508789,121849.24783325195
[TG(61:10)|TG(60:3)]_FA18:1,-0.007248501350240651,4.594622638051197,3.9958445358934114e-4,0.9840516620145326,0.9996015178301298,TAG,42059.423095703125,55656.16369628906,57977.0637512207,40251.04284667969,54240.06384277344,34972.62268066406
[TG(61:10)|TG(60:3)]_FA18:2,-0.16980303617246953,4.819599145905411,0.21753599173962357,0.6409238167168121,0.9996015178301298,TAG,48094.383392333984,64876.06427001953,67399.54476928711,44189.8030090332,86658.46600341797,29553.54202270508
[TG(61:10)|TG(60:3)]_FA18:3,-0.11981788730382123,5.218804439626188,0.10859836934605482,0.7417455496490419,0.9996015178301298,TAG,67827.70416259766,80930.28533935547,75913.30520629883,61070.08416748047,115779.36853027344,44228.44329833984
[TG(61:10)|TG(60:3)]_FA20:4,-0.034223247332788795,5.661013296296875,0.00889747550456832,0.9248498549534998,0.9996015178301298,TAG,100965.98767089844,114996.56881713869,94751.84628295898,102929.48767089844,146799.4698486328,48920.24319458008
[TG(61:10)|TG(60:3)]_FA22:5,-0.07018126939093629,6.763804211563408,0.037354314379626885,0.8467454504122222,0.9996015178301298,TAG,220806.3348388672,213355.53491210935,226663.29583740237,191141.23413085935,296632.22216796875,140783.5899658203
[TG(61:11)|TG(60:4)]_FA14:0,0.4052461047364032,3.60557169226694,1.268692834619969,0.2600120465214523,0.9996015178301298,TAG,34013.38293457031,23866.86151123047,20416.02137756348,23644.001663208008,24507.62159729004,16277.221160888672
[TG(61:11)|TG(60:4)]_FA16:0,-0.04327345964433045,3.744949754971373,0.014213352747560748,0.9051012468539805,0.9996015178301298,TAG,22594.40145874023,23980.38168334961,26308.881790161133,22611.421615600582,25781.942001342773,30502.50213623047
[TG(61:11)|TG(60:4)]_FA16:1,-0.019611470993410807,3.951181471587668,0.0029228807012771085,0.9568844349170913,0.9996015178301298,TAG,27349.481964111328,32605.482421875,28679.72183227539,29622.7021484375,36033.34255981445,25928.1416015625
[TG(61:11)|TG(60:4)]_FA18:0,0.03607735471983018,4.500033958336356,0.00991786998082489,0.9206710215197959,0.9996015178301298,TAG,39980.86285400391,42832.44351196289,41983.38342285156,39231.94271850586,44414.50308227539,48940.26364135742
[TG(61:11)|TG(60:4)]_FA18:1,-0.19846987349204578,5.903723422814717,0.29676414626737824,0.585918157918578,0.9996015178301298,TAG,77405.425537109375,126065.50854492188,134412.14657592773,108125.56741333008,116770.12872314452,124051.03155517578
[TG(61:11)|TG(60:4)]_FA18:2,0.0011873211181761877,4.718028813978823,1.0725794709287584e-5,0.9973869120616528,0.9996015178301298,TAG,45896.52313232422,61512.524841308594,60086.44412231445,43936.86260986328,62638.18420410156,37171.942794799805
[TG(61:11)|TG(60:4)]_FA18:3,-0.13105898385282502,5.05142852289112,0.12985470654803066,0.718582731697109,0.9996015178301298,TAG,59016.14392089844,74768.46472167969,77766.88562011719,53521.94403076172,97371.40692138672,36299.34265136719
[TG(61:11)|TG(60:4)]_FA20:4,-0.03883997269781777,8.222939614032224,0.011458542736363597,0.9147536108526194,0.9996015178301298,TAG,623594.1281738281,710738.1317749023,493911.5587158203,594431.3114013672,1054162.9909057615,184800.55477905276
[TG(61:11)|TG(60:4)]_FA22:6,-0.05793462997019086,6.871150069047342,0.025470355116340215,0.873200633523375,0.9996015178301298,TAG,233592.0162353516,236153.07739257807,245683.8170166016,199987.435546875,320312.8848876953,153258.87084960938
[TG(61:12)|TG(60:5)]_FA16:0,-0.15513073714119738,3.7267793006815944,0.18165284472445364,0.6699566429428728,0.9996015178301298,TAG,21056.44146728516,27014.061767578125,28598.74208068848,24418.56161499023,29981.622024536133,23010.401885986328
[TG(61:12)|TG(60:5)]_FA16:1,-0.0708887825715964,4.172375532298454,0.03809758648154116,0.8452473148255588,0.9996015178301298,TAG,30021.461853027344,35278.522521972656,32481.362243652344,33262.88262939453,40774.74264526367,35489.72267150879
[TG(61:12)|TG(60:5)]_FA18:0,0.09268555140781612,4.411081028665979,0.06562366962475609,0.7978186670989533,0.9996015178301298,TAG,42159.12283325195,49780.58386230469,46004.4430847168,39611.86297607422,48343.04309082031,26705.802032470703
[TG(61:12)|TG(60:5)]_FA18:1,0.14499531883112893,4.599979100098274,0.16094789365507722,0.6882853095542791,0.9996015178301298,TAG,42194.08312988281,46614.60321044922,40172.76272583008,38765.742614746094,45958.5032043457,58774.70364379883
[TG(61:12)|TG(60:5)]_FA18:2,-0.247477217838777,5.923863586467446,0.4601889956056766,0.4975356590842543,0.9996015178301298,TAG,75062.84503173828,125226.08966064452,136602.8695678711,108812.1877746582,120413.18780517578,129003.18823242188
[TG(61:12)|TG(60:5)]_FA18:3,-0.07903851789642304,4.919227569330605,0.0473502795621244,0.8277398542276362,0.9996015178301298,TAG,49912.26379394531,70421.22564697266,67323.88488769531,58041.4641418457,71242.86489868164,41385.52279663086
[TG(61:12)|TG(60:5)]_FA20:4,0.08288256692207299,5.277857939525732,0.05246132714103169,0.8188344240618252,0.9996015178301298,TAG,70498.80480957031,103506.22680664062,87462.20608520508,66502.5845336914,100766.78750610352,38990.58288574219
[TG(61:13)|TG(60:6)]_FA14:0,0.12104585527374447,4.493797655090205,0.11206432804829092,0.7378060572039777,0.9996015178301298,TAG,58230.78477478027,44119.203125,46381.92404174805,57154.02420043945,43089.982666015625,20302.66131591797
[TG(61:13)|TG(60:6)]_FA16:0,-0.08324460713112691,3.848707369727401,0.052500876822957565,0.8187673344205756,0.9996015178301298,TAG,26136.72183227539,30427.382232666016,30987.66226196289,29240.02212524414,32762.24237060547,20302.121536254883
[TG(61:13)|TG(60:6)]_FA16:1,-0.16072082165125898,4.33419706030195,0.1949591486331883,0.658820817583977,0.9996015178301298,TAG,31949.562286376957,43294.4231262207,40477.34298706055,39097.9225769043,50711.44332885742,31365.082244873047
[TG(61:13)|TG(60:6)]_FA18:0,0.003608911992452538,4.671806145036335,9.910429253068287e-5,0.9920570995235635,0.9996015178301298,TAG,47340.20343017578,59806.36444091797,56283.50347900391,47503.14324951172,62161.72500610352,30731.382354736328
[TG(61:13)|TG(60:6)]_FA18:1,0.12656810338279692,4.507933603161254,0.12255000897835089,0.7262850884001293,0.9996015178301298,TAG,42758.123191833496,57873.54431152344,47607.06323242188,40047.82287597656,55331.66390991211,27608.00177001953
[TG(61:13)|TG(60:6)]_FA18:2,0.12346099098814133,4.698993682695447,0.11658947040599088,0.732763331943456,0.9996015178301298,TAG,44418.78305053711,48654.28387451172,44864.38302612305,38067.0627746582,50231.903717041016,64864.04440307617
[TG(61:13)|TG(60:6)]_FA18:3,-0.24858878172688242,6.1103940816484155,0.4643104214565028,0.4956163519704252,0.9996015178301298,TAG,91227.2061767578,136909.5086669922,157131.35333251953,124311.71002197266,136645.26983642578,145126.93072509766
[TG(61:13)|TG(60:6)]_FA20:4,-0.17463020553088143,5.311452881678837,0.23003659697496914,0.6314966937157317,0.9996015178301298,TAG,65045.5647277832,97495.32638549805,101489.8862915039,71820.685302734375,111126.88836669922,35177.422424316406
