lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
PE(32:4)|PEd(O-34:4),-0.36779971040776027,5.649389018246243,1.2834057773247878,0.2572667477602853,0.5235402880901541,PE,148450.9697265625,134895.8096923828,120322.02801513672,120618.64855957033,101305.14581298828,114285.26763916016,61569.42456054688
[TG(62:13)|TG(61:6)]_FA22:5,-0.36592541480167046,6.743753314938871,1.2702988384165783,0.2597106255074724,0.5281773980581358,TAG,269496.8985595703,264385.4395751953,369584.04553222656,298057.9397583008,141817.6700439453,352314.8446044922,72452.70501708984
PC(41:5)|PC(P-42:4),0.37635811240545125,11.493286429818726,1.26925459728227,0.25990656351781427,0.5282398496925952,PC,6737056.037597656,11628466.538085938,12307641.247070312,6492341.257324219,4467112.3896484375,4639798.545410156,2749338.249023437
[TG(46:6)]_FA18:1,-0.3655466728658499,4.9960043144174735,1.267458921565776,0.260243926289042,0.5285894741715803,TAG,76962.2265625,90807.84671020508,86737.9859008789,88254.60525512695,67119.12481689453,73565.3452758789,32727.76232910156
FA(8:5),-0.3650662985332026,5.415289679615898,1.2641253855483683,0.2608716535189425,0.5291920534898852,FA,117807.04748535156,113937.087890625,71592.46533203125,94367.74658203124,68437.06494140625,94516.70739746094,86826.406494140625
PC(31:1)|PC(O-32:1)|PC(P-32:0),0.37567595901814405,9.047485578646903,1.2647212984447833,0.26075930158178384,0.5291920534898852,PC,1366367.6251220703,2304834.816040039,2391534.696655273,1182749.8992919922,907219.0615234376,868763.509765625,254074.6586303711
[TG(58:10)|TG(57:3)]_FA18:2,0.37524122004553695,6.197596979833426,1.2617446738122453,0.2613211058438984,0.5297676445040858,TAG,222321.19598388672,207478.41357421875,304704.5826416016,248406.0775756836,118877.70825195312,123194.8091430664,45628.32312011719
DG(O-38:8)|DG(36:1)_C18:1,-0.3645532740095535,7.955684552665018,1.2606992439032183,0.2615187747588648,0.5298323972776241,DAG,413092.9897575378,401043.4496574402,477282.755443573,396814.74451828,356267.46224212646,337234.4441642761,941535.63037109375
[TG(66:5)]_FA22:5,-0.3644118025264409,5.150424969396726,1.2595460181501035,0.2617370406468958,0.5299387707081227,TAG,94453.22644042967,108867.1277770996,105233.2467956543,93375.20649719238,56097.18402862549,108648.66659545898,22175.941566467285
[TG(39:1)]_FA18:0,-0.3628530632960659,6.107041791451527,1.2487652502250057,0.26378843888265147,0.5335459707067047,TAG,154823.53045654297,188837.373046875,225049.43627929688,169345.873046875,116974.40832519533,185521.2724609375,72345.824951171875
[TG(57:10)|TG(56:3)]_FA22:6,-0.3627404806170467,5.9215063050276955,1.2479718068025247,0.263940205011145,0.5335459707067047,TAG,166739.6522216797,161465.6520690918,198703.8133392334,154190.3708190918,122758.64793395996,156637.71139526367,40655.34295654297
LPG(22:2),0.3729698901250936,5.556260256516162,1.2466869477966611,0.2641861969436076,0.5335459707067047,PG,158885.21069335938,155725.4708251953,114797.8482055664,150465.9510498047,73837.98522949219,68771.96484375,60049.50415039063
PI(25:0),-0.36266752881373837,5.637788881089289,1.247430168866913,0.264043869272967,0.5335459707067047,PI,132217.84936523438,125443.4887084961,126761.82849121094,151803.5693359375,101905.06799316406,118014.328125,49882.56335449219
[TG(64:12)|TG(63:5)]_FA22:5,-0.36111555019018293,6.256529929779666,1.2367148793509841,0.2661051172494846,0.5367432554237238,TAG,198753.87579345703,184027.81384277344,268993.80072021484,232286.2789306641,84326.70617675781,278154.3804016113,33228.96240234375
PG(39:1)|PG(O-40:1)|PG(P-40:0),0.37146397433927986,6.515151579982715,1.236902787892177,0.2660687980997692,0.5367432554237238,PG,209442.435546875,461257.75549316406,303501.3209228516,218160.6163330078,156840.15173339844,135286.0106201172,81337.94543457031
PE(44:12),0.37091692760190903,5.844106455923627,1.233259147262288,0.26677414658550636,0.5377534341953745,PE,132633.650390625,254593.0604248047,197969.85400390625,127055.40844726562,94958.9071044922,79862.445556640625,72037.38507080078
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:0,0.36912580244979276,5.651625365888696,1.2215594748536205,0.269054821452694,0.5409863296756369,TAG,139087.69061279297,168435.05157470703,150287.7520751953,204806.9532470703,86186.68634033203,77315.646240234375,38047.5426940918
[TG(65:12)|TG(64:5)]_FA22:6,-0.3593091455652213,5.426070918284905,1.2241510626704444,0.2685475400287404,0.5409863296756369,TAG,116650.00750732422,123572.80923461914,136366.00827026367,105913.5078125,68756.64517211914,128476.54859924316,29895.80184936523
[TG(66:11)|TG(65:4)]_FA22:5,-0.3591703553591133,4.844263073880463,1.2231033728843956,0.26875247258636054,0.5409863296756369,TAG,72887.66583251953,81950.26657485962,82815.04587554932,78768.94502258301,51112.44368362427,78199.02536773682,24227.44171142578
DG(39:5)_C16:0,0.3691442333449875,5.574785674148737,1.2216165202562477,0.2690436424290712,0.5409863296756369,DAG,130322.96942138672,122788.2879333496,112121.2879333496,114771.64767456056,73225.5249633789,45263.36330413818,124050.96835327148
LPE(24:6),0.36826474483165383,5.655612927581112,1.2159532851828767,0.2701562858880267,0.5425186218492596,PE,150854.44970703125,212553.09521484372,174082.59130859375,102587.48699951172,81602.80603027344,75965.14532470703,53673.48394775391
PS(38:5),0.3682978467457764,6.668841641555992,1.2162547243424342,0.27009691811621295,0.5425186218492596,PS,235186.57739257807,440038.7314453125,410389.50927734375,207221.25634765625,168646.09350585938,149556.57093429565,107966.0281982422
[TG(44:5)]_FA18:0,-0.35776657324757716,4.265400758076952,1.213304572443576,0.27067864592479046,0.5428855903522931,TAG,47035.063705444336,52970.94367980957,51472.66357421875,51692.60372924805,40964.38272094727,41997.90310668945,22382.641525268555
PE(35:5)|PE(O-36:5)|PE(P-36:4),0.3679090340973734,5.825135742994734,1.213658908283833,0.2706086932514723,0.5428855903522931,PE,146709.3106689453,208523.6756591797,201617.0357666016,145763.05041503906,90887.2664794922,82386.1455078125,69928.16473388672
[TG(56:11)|TG(55:4)]_FA16:1,0.3677196303062723,5.230277374779788,1.2123660805759755,0.27086403145531646,0.5429168078762675,TAG,132739.8486328125,129753.70910644533,110265.4682006836,124715.76873779295,55393.30424499512,67431.56463623047,26785.16186523437
[TG(48:5)]_FA22:5,-0.3567927404450317,5.882363716762101,1.206912268355154,0.27194450253941294,0.5447409615404155,TAG,145710.58993530273,155533.9107055664,179941.31274414062,168736.07147216797,101437.20690917967,163961.67071533203,49533.68328857422
PC(31:0)|PC(O-32:0),0.36669138589922545,9.11034750273791,1.2059080987237394,0.27214402924429243,0.5447992870970587,PC,1417232.1447753906,2367871.966064453,2512056.75,1250833.563232422,950457.678100586,911608.638305664,268657.6011352539
[TG(52:8)|TG(51:1)]_FA22:5,-0.35576421369642836,5.523261372998719,1.1998423217628442,0.2733531953666784,0.5466103839194588,TAG,101601.36737060548,133000.1898803711,139034.609375,115646.78833007812,77097.54541015625,122289.9682006836,51432.78370666504
[TG(59:12)|TG(58:5)]_FA22:5,0.3657269846645188,7.81809872541564,1.1996548179304227,0.2733906799772332,0.5466103839194588,TAG,677678.0306396484,609876.4065551758,1013296.3248291016,785993.3737792969,283909.77911376953,481601.35900878906,97316.64739990234
[TG(56:8)|TG(55:1)]_FA16:0,0.3656029257487548,5.767304139594426,1.1987388208331142,0.27357389313777647,0.5466348352259196,TAG,153147.1508178711,183392.611328125,211561.99609375,168287.3101196289,90746.68688964844,86519.08612060547,41682.703125
DG(39:4)_C18:0,-0.3555618043995421,2.1048603837003794,1.1967948363732646,0.27396322955964114,0.5467293663559131,DAG,16432.781185150146,8553.800640106201,6275.960414886475,13415.52087020874,7832.200550079346,10426.240726470947,5479.060409545898
PC(42:8)|PC(41:1)|PC(O-42:1)|PC(P-42:0),0.3653806935345543,11.512901798076662,1.197452506487025,0.27383143527704235,0.5467293663559131,PC,6889329.126953125,11821075.892578123,12161778.628417969,6537609.01171875,4522395.7568359375,4712837.665527344,2900130.8481445312
[TG(58:12)|TG(57:5)]_FA20:4,0.36500017545124613,6.392902367701541,1.1949039678420377,0.2743425950600599,0.5471449010648856,TAG,254074.59643554688,287838.98248291016,256017.19885253903,289424.43768310547,124497.78955078124,144439.87030029297,75362.9658203125
[TG(58:13)|TG(57:6)]_FA16:0,0.3645239162078746,5.855384591483509,1.1917965419465872,0.2749674718227761,0.5477077927834362,TAG,177845.47045898438,198560.3789672852,212468.7332763672,177026.29119873047,91498.16787719728,98104.38613891602,41686.40319824219
[TG(66:13)|TG(65:6)]_FA22:5,-0.3546553964794148,5.1861228999272795,1.1922560332907324,0.2748749595673625,0.5477077927834362,TAG,92936.74562072754,102047.20664978027,112614.6873550415,100602.24630355836,57263.62414550781,109087.04816818236,25884.56188583374
PI(33:2)|PI(O-34:2)|PI(P-34:1),0.3629348879717239,5.688668138419498,1.1815718126722459,0.2770362379198058,0.5514849642774714,PI,168110.49240112305,169078.15225219727,146663.75061035156,175748.5317993164,81228.78594970703,82214.32580566406,50591.16387939453
[TG(50:5)]_FA16:0,-0.35180294909753007,5.0415377631962315,1.1729116484816586,0.27880378188066707,0.5546581771452972,TAG,86492.0064086914,96815.42578125,93944.1469116211,83426.44610595703,74465.92510986328,72173.00469970703,29862.22232055664
[TG(65:0)]_FA18:0,-0.35143884156113886,4.1698420749896155,1.1702668326515777,0.2793464203735373,0.5553921056804718,TAG,40712.682861328125,76055.04461669922,40185.8030090332,38306.96292114258,42711.2038269043,36218.82287597656,18392.92127609253
[TG(43:4)]_FA18:0,-0.3509931585567329,4.3241990360248135,1.1672861100990701,0.2799595742812323,0.5559197260727328,TAG,46866.60366821289,50831.62371826172,50173.323822021484,56160.52410888672,36510.42251586914,46436.20303344727,28845.041931152344
[TG(58:10)|TG(57:3)]_FA16:0,0.36084791382510456,4.586576490068108,1.1680537368033583,0.2798015063372587,0.5559197260727328,TAG,74900.8257446289,75148.90606689453,84918.24591064453,70986.72473144531,38748.622619628906,37237.78259277344,24123.541610717773
[TG(48:6)]_FA22:6,-0.3505392253784946,6.0102744448957175,1.1645129770950007,0.2805315511967021,0.556603562681157,TAG,167529.59051513672,160934.07208251953,203910.2751464844,171316.13244628906,110261.40771484376,176017.81329345703,59236.50411987305
[TG(53:6)]_FA18:3,0.3601617882804367,6.30938578213759,1.1639291557089564,0.28065215609697375,0.556603562681157,TAG,170820.4111328125,369058.0277709961,274789.45935058594,255460.8377685547,134154.74963378906,130528.93020629884,46627.563049316406
omega-linoleoyloxy-GlcCer(d18:1/30:0),-0.3498242244182314,0.7323822646451245,1.154267074922302,0.2826576796501225,0.5602334791329459,Cer,3304.8402366638184,3463.380241394043,3250.5802307128906,4253.160274505615,2727.2801971435547,3071.560203552246,4253.8203125
[TG(45:5)]_FA18:1,-0.3484983892037277,4.409265903365327,1.150607386956949,0.28342203836417396,0.5613346229810677,TAG,53267.40380859375,53507.0241394043,64968.34375,57350.684967041016,42711.48281860352,50353.643798828125,21671.42153930664
LPS(18:1),-0.34836650089811305,5.711559183309863,1.149927107117037,0.2835644091693539,0.5613346229810677,PS,108844.2880859375,121336.80883789062,171116.93115234375,144740.71069335938,122514.56774902344,99476.30783081056,66536.56427001953
[TG(55:9)|TG(54:2)]_FA18:3,0.3575144157970415,6.588239746891772,1.1471581868754583,0.2841448316915929,0.5621355364591722,TAG,291199.2625732422,294893.3984375,325452.90393066406,277496.91845703125,138399.2891845703,157518.2696533203,117802.1083984375
[TG(55:7)|TG(54:0)]_FA16:0,0.3563238885654606,5.8815249673985,1.1396045431492894,0.28573590504073404,0.5649336353835663,TAG,173654.57427978516,185094.4123535156,186910.99169921875,230607.47583007807,92418.02618408205,100961.56701660156,43592.86309814453
PC(27:1)|PC(P-28:0),-0.34626552091264445,7.954943480366934,1.1360573812062285,0.2864869667878878,0.5660684998892939,PC,726420.4512939453,660961.6334228516,657095.9470214844,657183.2066650391,544715.7918701172,550501.6993408203,237008.29583740237
[TG(48:5)]_FA18:1,-0.3457927901763821,4.562097380512364,1.1326476278889004,0.28721129893537545,0.5669666514850317,TAG,59292.7834777832,66274.24450683594,64680.48449707031,66447.34442138672,43483.58312988281,60455.02416992188,23048.981674194336
DG(O-40:9)|DG(38:2)_C18:1,-0.3457256946299907,4.649134460230754,1.132248641001297,0.28729620750883683,0.5669666514850317,DAG,76739.28553771973,75813.2853050232,78986.9656791687,70230.7851486206,55570.88375473023,66678.28440093994,4015.200294494629
[TG(60:12)|TG(59:5)]_FA16:0,0.3547518542138836,4.3264452710999795,1.129457117551226,0.28789116630519396,0.5674402334634433,TAG,67323.34463500977,56851.10433959961,65055.48501586914,62721.04423522949,31636.84228515625,31249.622283935547,21945.841735839844
[TG(65:12)|TG(64:5)]_FA16:0,0.3547804888629543,5.06101245832303,1.1297848738872744,0.2878212303189199,0.5674402334634433,TAG,108760.72779846191,100038.54727172852,94142.92681884766,97581.42584228516,52427.82333374024,47429.86357116699,47952.02320861816
[TG(57:10)|TG(56:3)]_FA20:4,0.35407775696065596,6.232309390819062,1.1255268092877486,0.28873149373997675,0.5680720124318361,TAG,241815.8961181641,213521.03619384769,249488.7387084961,230609.1951904297,105011.76641845705,128525.80895996094,87425.92681884766
[TG(60:9)|TG(59:2)]_FA18:2,0.35417112363799036,5.864789146498964,1.126088303617877,0.2886112514153097,0.5680720124318361,TAG,187078.4130859375,166396.072265625,186462.53381347656,230756.31604003903,96489.126708984375,95996.62701416016,40419.38311767578
PE(12:0)|LPE(13:0),-0.34468122521378086,5.930616321308256,1.1254648453732443,0.2887447670321344,0.5680720124318361,PE,163000.5516357422,148476.97143554688,137785.52856445312,133166.3494873047,129540.94897460938,106238.58752441406,115842.48779296876
[TG(61:11)|TG(60:4)]_FA18:3,0.353597943464967,5.295930736018051,1.1224343651670095,0.2893948754004266,0.5690008712516382,TAG,112353.06817626952,127485.76956176758,114147.02880859376,151204.27056884766,67669.82458496094,58352.823486328125,36299.34265136719
[TG(58:12)|TG(57:5)]_FA18:2,0.35337267234054387,5.342416435638879,1.1210357680488414,0.28969553558344785,0.5692419343947651,TAG,141103.30908203125,118588.56951904295,123223.72839355467,145577.58880615234,64890.08493041992,67126.9849243164,33022.46228027344
[TG(44:3)]_FA18:1,-0.34364770952608914,5.427226905267013,1.1186244964354728,0.2902148283071184,0.5699120430576521,TAG,114465.90747070312,135303.7289428711,129486.02893066406,108741.72915649414,84666.34588623047,112502.1689453125,28129.46200561523
[TG(48:8)|TG(47:1)]_FA22:5,-0.3433484955444797,5.241390856631363,1.1166285198372634,0.29064558074580293,0.57040756393145,TAG,89239.12623596191,116939.6690673828,117716.84843444824,92733.16555786131,66325.60501098633,101941.34729003906,33437.70259094238
LPE(O-16:0),-0.34259986903958134,5.238270801189603,1.111695076230717,0.2917137732245772,0.572152719631272,PE,99191.02722167967,84780.98547363281,101092.16638183594,99190.84783935548,74470.16583251953,81072.66564941406,54741.10369873047
[TG(66:8)|TG(65:1)]_FA22:6,-0.3420434235213021,5.353221197323484,1.1080801394182345,0.29249966465448013,0.5729910710173854,TAG,92837.04595184326,110796.62894058228,129743.75024795532,129482.92905807497,64313.104595184326,122746.8687133789,26852.26189804077
DG(36:3)_C18:2,-0.3421642692426255,4.097896031865538,1.108355430153324,0.29243972107526406,0.5729910710173854,DAG,20645.041385650635,32202.302032470703,32498.52219390869,26756.30193710327,42052.64319610596,3242.9002265930176,68660.08500671387
[TG(62:7)|TG(61:0)]_FA22:6,0.3501776742613955,6.013009731384628,1.1012355020602629,0.2939951230736246,0.5752102749979829,TAG,232187.71493530276,229422.17547607425,206315.4549560547,187026.0125732422,92079.90637207033,121537.64935302734,44975.50286865234
DG(29:1)_C16:0,0.3500631747545069,5.273955052120334,1.1004275851276475,0.29417228640028215,0.5752102749979829,DAG,115926.06814575195,118609.04949951172,106825.12829589844,117733.82907104492,72398.64465332031,42422.76310348511,58503.26425170898
LPS(22:1),-0.34103950466528543,6.502819135429588,1.1015931546953648,0.2939167391399683,0.5752102749979829,PS,185970.0720214844,248639.05834960935,307674.78076171875,164023.09106445312,166727.33166503906,199021.7148513794,144813.98962402344
[TG(64:9)|TG(63:2)]_FA16:1,-0.34043393794224186,4.092634300349868,1.097309937710577,0.2948572193573467,0.5761971456512454,TAG,41705.80340576172,52033.94354248047,46906.92303466797,42080.2431640625,31522.04244995117,42112.68310546875,18836.88146972656
[TG(46:6)]_FA20:4,-0.3399716075115447,5.921162000399075,1.0946024803724868,0.29545369319109444,0.5766577882368308,TAG,156558.05056762695,188378.07446289065,187157.03271484372,157273.9497680664,100576.6870727539,177241.91217041016,38512.80276489258
LPI(22:2),-0.3401023702533271,5.141318222095686,1.0953705148822337,0.2952843322978075,0.5766577882368308,PI,97310.02618408205,98143.10775756836,99103.42562866212,96606.7882080078,60141.144287109375,97662.0867919922,29403.062118530277
[TG(58:10)|TG(57:3)]_FA18:0,0.3489736834260665,5.1497733484771935,1.093693169236758,0.295654368256597,0.5766973857939846,TAG,113964.38925170898,109958.06719970705,106619.28704833984,128459.2294921875,55645.10415649414,59280.28433227539,30895.882110595703
[TG(59:9)|TG(58:2)]_FA18:1,0.348494109631376,5.801650295076373,1.0908154020407894,0.29629061275577623,0.5775860298659857,TAG,152540.74926757812,194715.33416748047,175447.99169921875,216913.25604248047,96795.92608642578,88272.86657714844,37992.70236206055
[TG(46:2)]_FA16:1,0.3480607062631978,6.918949319443843,1.0882156201078033,0.2968669081585749,0.5783567979177112,TAG,421029.2879638672,403197.6748046875,277310.08142089844,492758.2175292969,171453.6719970703,227549.75708007807,88298.826904296875
[TG(48:8)|TG(47:1)]_FA20:4,0.3477593326036806,5.9551990677038,1.0863070985415102,0.29729088725507424,0.5784777641840976,TAG,293552.30419921875,218153.33923339844,180197.83322143555,155317.49127197266,113092.94818115234,99110.10729980467,27336.24185180664
[TG(52:9)|TG(51:2)]_FA22:6,-0.33877001177636945,5.6463916765990865,1.0867634945288955,0.2971894279631801,0.5784777641840976,TAG,118879.22784423828,142886.6891784668,161981.79205322266,117378.72804260254,87049.18588256836,130992.10972595216,51785.94403076172
[TG(51:6)]_FA18:1,-0.33812675029701084,4.7097181129051675,1.0824707417013997,0.29814549106307003,0.579787794968756,TAG,74264.24465942383,74911.9457397461,69440.26458740234,66552.9045715332,57961.483642578125,56904.28363037109,25405.641845703125
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,-0.3368008221808065,5.310265053047748,1.0739967202953267,0.3000444232308904,0.5831258486742594,TAG,109652.48767089844,105708.38676452637,119157.38854980467,106861.60722351074,62388.06414794922,115356.58795166016,32014.521850585938
[TG(50:8)|TG(49:1)]_FA22:6,0.3455646250845818,6.357428365022814,1.0728473934818794,0.30030317167186293,0.5832741432776098,TAG,196729.17254638672,319873.64294433594,187201.85247802731,162809.35006713867,83069.22579956055,133134.36862182617,189373.33435058597
FA(30:4),-0.3362139842852152,5.672754003197551,1.0702520284239654,0.30088852549751766,0.5840562331606338,FA,157570.8529663086,141074.7077331543,108892.78704833984,154067.77081298828,116253.02990722656,109713.70715332033,45677.2428894043
[TG(48:3)]_FA18:2,0.34323193703933197,7.163294338760056,1.058687716687018,0.3035146772406552,0.588082680689924,TAG,464741.0949707031,442192.1751708984,414180.8254394531,570110.2994384766,222510.71508789065,252952.53771972656,100720.38708496094
DG(40:10)|DG(39:3)_C18:0,-0.33462705994162656,2.461286062150169,1.0590317806495548,0.30343611722472263,0.588082680689924,DAG,20237.28147506714,14984.681056976318,11934.500816345217,15891.101108551024,10928.540809631348,14421.540939331057,3224.120246887207
PS(24:0),-0.33453994553175104,7.22741889596569,1.059589143806079,0.30330891041650804,0.588082680689924,PS,469600.6159667969,401189.5654296875,363362.6027832031,361363.92822265625,342167.86328125,299256.5603752136,172318.69189453125
DG(30:0)_C16:0,0.34302030935375427,5.68277879506115,1.0573052881118201,0.3038305918271843,0.588338220515753,DAG,166419.91244506836,159952.1310119629,159262.4107055664,155649.65045166016,118161.10864257812,43141.30286026001,58008.003997802734
[TG(40:1)]_FA16:1,-0.3333998804113484,6.862482507128611,1.0522872374112922,0.30498090305397185,0.5902082004016634,TAG,314230.8017578125,310044.3212890625,282189.716796875,320328.8061523437,245478.93774414065,247203.25830078125,142653.38940429688
[TG(62:12)|TG(61:5)]_FA22:5,-0.33242086614657507,6.99130968292412,1.0460592628933227,0.3064164228961246,0.5923875244384834,TAG,279790.39935302734,269989.1990966797,532824.0133056641,394422.7658691406,189729.6134033203,404911.52880859375,57810.263916015625
PS(36:4),0.3411083103627817,6.55890181190272,1.0457945815569474,0.306477624467079,0.5923875244384834,PS,229136.1334228516,352790.7255859375,417354.4716796875,215552.7567138672,181669.45336914065,123788.94868850708,84566.66552734375
CE(22:3),-0.33205526463472834,7.886197831608448,1.0437296206082465,0.30695564450857926,0.5928768419548162,CE,405745.8886604309,289309.9402046204,409109.5280609131,238038.27683258057,305778.2814064026,234047.59675216675,1092154.7315444946
PC(27:0)|PC(O-28:0),-0.3319515874610442,8.043970977862694,1.0430996327663706,0.30710167353055223,0.5928768419548162,PC,779583.0047607422,703765.4089355469,698874.6007080078,712850.6534423828,588731.5592041016,573401.24267578125,244743.81689453125
[TG(49:7)|TG(48:0)]_FA22:5,-0.33041413650115087,5.648569653293489,1.033253835539654,0.30939565865692215,0.5969450336307666,TAG,111434.00769042967,151166.05099487305,156023.87170410156,148481.89022827148,80714.20520019531,146370.83102416992,35300.36250305176
[TG(52:6)]_FA18:2,-0.32981367332198547,5.8794306294567305,1.029481642293831,0.31028044607758704,0.5980543397165419,TAG,109755.5062866211,223459.8961181641,186331.372253418,158861.1123046875,159050.2530517578,111924.90789794922,33825.68228149414
PC(28:2),-0.3297571114216139,8.208906896384287,1.0292080567796802,0.3103447449451808,0.5980543397165419,PC,904984.9862060548,804403.3604736328,744562.3308105469,786502.0822753906,655977.33837890625,642462.44482421875,279998.5812988281
LPI(18:4),-0.3296235833843074,4.976761860552462,1.0281738002954626,0.3105879757037224,0.5981625050149401,PI,84913.04650878906,87821.3666381836,83233.9253540039,77153.50598144531,69008.48541259766,64387.42495727539,38114.06280517578
CE(15:0),-0.3293420477088773,8.766330118175322,1.0265894640621092,0.310961052725111,0.5984741186752546,CE,895217.4018592834,646669.6079177856,988785.9302139282,521475.4572792053,697039.3107147217,528538.3396530151,1604467.7224121094
LPS(13:0),-0.3292519933513349,5.63748833737308,1.0258975176229796,0.31112417430036693,0.5984741186752546,PS,126900.10815429688,118016.8681640625,115032.8681640625,120898.10778808594,99401.1671142578,93239.32591629028,91949.4072265625
PI(28:0)|PI(O-29:0),0.3371440180644466,6.853607179124576,1.021995146787958,0.3120462217806149,0.5998868136095165,PI,378903.767578125,336744.9270019531,311628.03771972656,446985.2882080078,178352.61303710938,193940.57495117188,110848.18774414062
PC(20:1)|PC(O-21:1),-0.32846134447092,10.274262404086937,1.021065661945613,0.31226636445744177,0.5999492591168518,PC,2667315.178466797,2784001.022216797,3488576.147460937,6006203.770751953,2710286.409423828,3286528.1478271484,185995.37353515625
DG(38:6)|DG(dO-40:6)_C18:0,-0.3282781852122626,5.513897745880031,1.0196810622846897,0.3125946740112527,0.6002193230113962,DAG,80233.76579666138,70030.20490646362,77625.88536453247,68096.744972229,64789.22479248047,53786.66416168213,185719.23248291016
[TG(37:0)]_FA18:0,0.3364560341611243,6.875873793034487,1.0178890207735094,0.31302026318881504,0.6006500645948762,TAG,390685.92932128906,373748.62255859375,350891.365234375,347235.94665527344,179158.03295898438,190020.31274414065,133977.5894165039
[TG(55:9)|TG(54:2)]_FA20:4,-0.3278620985992217,5.39069081195119,1.017155167547571,0.3131947631153139,0.6006500645948762,TAG,98275.6069946289,138819.54833984375,129607.62951660156,95152.766845703125,102350.36758422852,82119.22546386719,38838.00302124024
[TG(51:5)]_FA22:5,-0.3276281412984636,6.719341280940036,1.015782607568326,0.3135214795551673,0.600916169147404,TAG,213185.6939086914,271961.8391113281,393889.0886230469,325095.8828125,162179.09075927734,320008.40643310547,64097.56451416016
[TG(53:6)]_FA22:5,-0.3273852972128846,6.009542252496472,1.0142234963168448,0.31389314180355765,0.6012680493385104,TAG,157116.5520324707,157652.99258422852,213172.6968383789,203847.45529174805,114635.42752075195,178490.23358154297,42153.80310058594
DG(44:9)|DG(43:2)_C16:0,0.3355178374252989,5.750598321621799,1.0122340442570135,0.3143682254282948,0.6018174950265021,DAG,165121.69241714478,205265.13485717773,159912.2513885498,158566.41177368164,127653.60942077637,46134.583404541016,51129.26344299317
[TG(44:4)]_FA18:2,-0.3261603488641075,5.544062889529133,1.0065314054472765,0.315735243309553,0.6029901868940507,TAG,129055.8486328125,144560.86798095703,139419.31072998047,121174.009765625,85969.98587036133,127310.98931884766,28619.62210083008
[TG(50:6)]_FA18:3,0.3345712383293942,6.285580897318128,1.0066586333832674,0.3157046599050988,0.6029901868940507,TAG,253095.9588623047,345957.7506103516,231179.8970336914,225467.4782104492,157419.59063720703,108617.10711669922,40467.72314453125
[TG(64:10)|TG(63:3)]_FA14:0,-0.3265014097005096,4.124255041608472,1.0084304622173477,0.3152791454991882,0.6029901868940507,TAG,39820.02247619629,56404.30389404297,58513.52377319336,39356.52293395996,31747.38256835937,45711.98318481445,14648.901107788086
CE(16:1),-0.3261733784384328,8.870582134053517,1.006720865421812,0.31568970180729294,0.6029901868940507,CE,863396.7200775146,662481.186290741,1003813.3741989136,552001.4002418518,682487.8494796753,551990.798828125,1866018.745361328
[TG(41:1)]_FA18:0,-0.3251610963995156,4.952706053833595,1.000225436159326,0.31725596506006914,0.6051714321581391,TAG,72662.96466064453,78059.28643798828,90013.16638183594,86206.2861328125,58221.26385498047,72417.06524658203,37963.42251586914
DG(29:1)_C16:1,0.3336030628316979,5.158248185633097,1.0007885882369008,0.3171197678035695,0.6051714321581391,DAG,128722.20907592772,83207.78608703613,96762.96691131592,91841.2461090088,49725.28350067139,51799.60368347168,66462.46450805664
[TG(53:10)|TG(52:3)]_FA20:4,-0.3243767339017717,6.805602159643663,0.9955123340387215,0.31839883367036065,0.6069893090304967,TAG,377837.8045654297,255494.38012695312,327159.52185058594,337360.8043823242,275258.4778442383,244112.57833862305,54285.32391357422
PG(32:0)|PG(O-33:0),0.33187762406987087,7.28567801413688,0.9907856718054971,0.3195504252357405,0.6088216385450907,PG,460980.8510742188,497453.1047363281,506644.3559570313,472560.5540771485,242089.39721679688,248583.05786132807,180143.33349609375
LPS(P-18:0),-0.32347121672350176,4.932103531414048,0.989725727001769,0.3198094184458391,0.6089521803283786,PS,78306.26593017578,72962.9047241211,70233.3251953125,77102.08581542969,62389.58428955078,56765.364528656006,54120.14404296875
[TG(47:6)]_FA18:0,-0.3229748987511823,5.068913202054151,0.9866993741088663,0.32055041651310245,0.6099998104716599,TAG,79291.5062866211,87979.26556396484,93853.14654541016,102149.8071899414,60295.46441650391,84588.64569091797,35157.06246948242
[TG(47:6)]_FA18:2,-0.32281631272291017,4.395100795695127,0.985606583396816,0.32081853980947145,0.6101206707946801,TAG,54742.363708496094,53950.02365112305,61895.1047668457,55859.28421020508,39079.00291442871,51258.86325073242,22874.74151611328
CE(16:3),-0.3226540556862758,8.863016505644644,0.9848855529926368,0.3209956109717398,0.6101206707946801,CE,908408.02702713,679285.369556427,997356.0728988647,544419.1791381836,703603.9903297424,546857.8576164246,1813949.6315917969
[TG(49:5)]_FA18:1,-0.32225497582737034,4.9215726727734825,0.982238862900971,0.32164669136238344,0.6105067476468814,TAG,80682.64611816406,84870.76513671875,80740.80548095703,82201.9253540039,61322.64410400391,69554.44482421875,31604.58212280273
