Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(55:11)|TG(54:4)]_FA22:5,TAG,156973.54962158203,168236.97262573242,183415.15185546875,132424.40869140625,127461.74865722656,125364.78997802734,102938.12704467773,105320.14706420898,179347.33145141602,161169.20974731445,149683.17001342773,129198.40856933594,37268.18283081055,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:11)|TG(54:4)]_FA22:6,TAG,90812.20623779297,97008.20617675781,104736.7477722168,93683.66647338867,112142.0874633789,65562.26440429688,65599.86450195312,85128.20574951172,112141.68798828125,101206.68740844727,97288.12664794922,93169.04641723633,33697.382232666016,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA14:0,TAG,266422.81506347656,448485.2264404297,233093.53674316406,1129989.9096679688,529629.2021484375,402406.20666503906,247354.1982421875,238106.37744140625,325523.9055175781,396750.66748046875,307402.50622558594,277128.4216308594,237813.01678466797,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA16:0,TAG,126519.32885742188,104548.08758544922,92005.58728027344,111840.78814697266,92238.10681152344,91640.90710449219,99729.96606445312,78251.04638671875,120183.86846923828,99204.86590576172,106212.44677734375,86528.56604003906,43592.86309814453,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA16:1,TAG,94193.42706298828,90946.62643432617,61690.22412109375,89868.8471069336,84229.62579345703,80421.74551391602,72547.90521240234,65788.90444946289,92815.56622314453,77389.62506103516,76941.40539550781,62912.64483642578,64382.623626708984,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA18:0,TAG,1792388.8413085938,597133.4467773438,548301.5751953125,728248.4975585938,523334.51708984375,523956.69775390625,557022.4140625,388916.90673828125,1480435.3095703125,665042.7465820312,604103.45703125,506529.25390625,295591.6416015625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA18:1,TAG,303577.00115966797,159156.1502685547,164213.8516845703,144921.5303955078,122247.18835449219,127502.40832519531,119678.92761230469,107000.20715332031,222405.115234375,141115.8309326172,143028.49060058594,112097.66796875,79912.52575683594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA18:2,TAG,85664.44616699219,103364.12744140625,66312.24478149414,76401.08618164062,69422.82550048828,72050.28515625,92143.92590332031,74342.44506835938,94959.08740234375,78705.44519042969,77194.08599853516,76344.16552734375,47253.463134765625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA18:3,TAG,156522.0892944336,181972.373046875,110128.76751708984,133268.96875,152422.79223632812,168129.93292236328,192346.9951171875,158797.51068115234,193774.49267578125,155386.37225341797,152713.3292236328,162318.1708984375,52098.62387084961,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA20:4,TAG,92148.38653564453,121251.6693725586,64009.9045715332,88734.7265625,90408.12655639648,93980.28689575195,119990.88931274414,69948.78509521484,220382.31634521484,97706.62780761719,87954.84674072266,74404.0648803711,38433.022720336914,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA22:5,TAG,112080.24774169922,114673.06787109375,110248.68780517578,116823.08856201172,115196.2474975586,81033.26593017578,75905.28607177734,82593.62628173828,148797.4493408203,118770.18762207031,110102.78784179688,87888.34674072266,43626.823150634766,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:7)|TG(54:0)]_FA22:6,TAG,297239.7018432617,326392.8225097656,222540.91583251953,185359.11486816406,197335.97399902344,181242.49322509766,165863.35116577148,158113.1304321289,419999.6294250488,211600.73413085938,238476.8760986328,189205.83251953125,250819.05709838867,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA14:0,TAG,50588.88409423828,47661.343353271484,67119.34503173828,56136.36407470703,48374.903747558594,37876.84259033203,43182.06335449219,42692.52264404297,65326.104553222656,65249.724609375,47849.683166503906,48641.12316894531,29402.38217163086,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA16:0,TAG,114565.28857421875,114641.62719726562,120201.58715820312,90687.56744384766,86198.68640136719,75832.48529052734,85976.94616699219,62996.64468383789,198862.1112060547,95144.1259765625,95464.30639648438,86526.78674316406,34390.22247314453,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA16:1,TAG,145323.14990234375,111390.54809570312,100408.16778564453,124871.86883544922,97351.72619628906,100745.76708984375,108234.34765625,88746.34643554688,145841.65118408203,112638.34826660156,124970.548828125,97550.8671875,48366.963439941406,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA18:0,TAG,1227740.3623046875,1770570.7231445312,1096895.4501953125,896385.7255859375,924627.6435546875,964053.7875976562,1840665.0712890625,471137.75732421875,7594832.3203125,1077782.619140625,1214155.7641601562,1174509.2827148438,226154.87475585938,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA18:1,TAG,2569628.7890625,853352.54296875,754033.029296875,888964.5185546875,683386.0888671875,713344.0283203125,705940.2578125,501545.6171875,1935198.169921875,866061.2578125,826504.921875,625398.609375,358516.98486328125,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA18:2,TAG,291845.2035522461,164055.3505859375,164508.27197265625,157791.83081054688,123295.20861816406,132075.68884277344,134763.26977539062,120986.26940917969,229140.29907226562,144018.1300048828,139666.63012695312,124193.52978515625,97657.58728027344,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA18:3,TAG,104383.94836425781,111899.10827636719,78535.92584228516,89019.22650146484,87008.00561523438,91400.18701171875,97126.9462890625,85763.30569458008,103125.6865234375,80520.92584228516,88946.5258178711,89118.9263305664,57148.6240234375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA20:4,TAG,77503.04479980469,97027.18682861328,53834.823669433594,74005.82537841797,74632.58410644531,73183.2045288086,86808.0451965332,68373.82418823242,97596.64686584473,80017.32550048828,85218.04614257812,77065.6460571289,30250.04180908203,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA22:5,TAG,107005.0064086914,102466.2878112793,158318.61193847656,119287.72918701172,165371.7727355957,65970.0651550293,66086.34487915039,107547.82736206055,165096.9305419922,132810.76892089844,114731.92813110352,108858.30712890625,36948.78251647949,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:8)|TG(54:1)]_FA22:6,TAG,119590.78930664062,129680.98828125,118671.54776000977,122170.1693725586,132191.1095275879,89813.36624145508,80245.84503173828,93400.44644165039,160342.77108764648,126800.80975341797,115028.06829833984,88610.46688842773,45933.6032409668,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA14:0,TAG,46939.72314453125,47883.00344848633,46759.8430480957,46781.70364379883,47319.863342285156,41424.663024902344,45744.48318481445,41718.76239013672,58161.963775634766,55201.60385131836,45751.40316772461,39246.46286010742,26197.981872558594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA16:0,TAG,209307.8555908203,266688.69982910156,150915.8115234375,160644.5516357422,151347.2501220703,131432.22821044922,165419.43139648438,101675.70767211914,422168.8119506836,138536.3699645996,170561.89288330078,161258.47241210938,30431.462280273438,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA16:1,TAG,130199.28857421875,123489.52868652344,134341.25030517578,105907.84753417969,87199.18688964844,84649.02630615234,97099.72729492188,63378.404724121094,213621.5751953125,114286.92852783203,105985.86810302734,98224.466796875,36771.582611083984,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA18:0,TAG,2609577.3193359375,5134912.469238281,2025038.326171875,1695589.6748046875,2413840.3603515625,3012699.4794921875,5918211.8486328125,1105045.3950195312,20833683.07470703,2434586.9052734375,2327750.0478515625,1857538.8251953125,511983.28076171875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA18:1,TAG,1576719.078125,2484181.74609375,1500813.0908203125,1158230.5229492188,1176352.02734375,1327470.6547851562,2316704.6015625,588316.7983398438,10163233.957519531,1436745.2622070312,1628591.6572265625,1411174.0629882812,241709.57763671875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA18:2,TAG,2422940.1572265625,895903.609375,764617.61328125,967919.8466796875,688769.1728515625,714954.2133789062,770690.470703125,553014.0385742188,2060901.3095703125,915454.138671875,787649.3583984375,691654.7265625,431071.24853515625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA18:3,TAG,319703.42224121094,175041.71252441406,177275.19274902344,166898.73010253906,143246.7891845703,147269.47021484375,140572.61059570312,130001.97009277344,240044.6766357422,148731.94946289062,152563.27075195312,135958.8095703125,117802.1083984375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA20:4,TAG,105946.3876953125,121638.80786132812,65023.9446105957,87155.64599609375,95739.08688354492,97094.7265625,129537.42886352539,102834.42712402344,111868.80715942383,107173.9282836914,102530.92749023438,109167.94729614258,38838.003021240234,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA22:5,TAG,73978.60488891602,82805.7265625,75763.82592773438,78816.54577636719,84969.18591308594,68366.78503417969,56625.5641784668,81722.56579589844,91198.68704223633,83040.06533813477,79748.72509765625,74624.9653930664,30144.542236328125,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(55:9)|TG(54:2)]_FA22:6,TAG,126499.04928588867,115170.26794433594,183693.45336914062,128887.04815673828,188221.05323791504,71515.0852355957,70955.32467651367,117297.6272277832,184614.65048217773,151602.07189941406,124824.9475402832,117226.62799072266,42842.642822265625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA14:0,TAG,33466.542541503906,35459.14260864258,32311.96221923828,41064.22253417969,35785.9826965332,33418.482482910156,31646.042266845703,34113.94253540039,42960.563232421875,39400.9030456543,35530.68264770508,32215.96221923828,22519.541748046875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA16:0,TAG,59864.144439697266,57059.32424926758,50866.08361816406,57895.90365600586,51246.20376586914,44232.583068847656,52035.76351928711,45178.503326416016,68093.34460449219,57474.52420043945,50209.323333740234,44761.60321044922,28348.062133789062,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA16:1,TAG,58449.66452026367,65663.744140625,50837.463439941406,59528.86364746094,53801.784240722656,49651.26333618164,52832.48419189453,46907.803314208984,80303.68585205078,57662.40380859375,56350.843994140625,48221.8232421875,28544.002075195312,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:0,TAG,104773.947265625,117808.68835449219,69537.28515625,84590.90588378906,98066.6470336914,81925.60559082031,119112.26843261719,68645.34484863281,195885.85217285156,97204.68688964844,87332.44580078125,77847.94622802734,42357.52313232422,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:1,TAG,136942.8104248047,159745.05078125,96835.18640136719,116337.94744873047,118660.94848632812,121049.56854248047,157213.53118896484,83147.60620117188,347408.62731933594,142412.470703125,122666.86834716797,102820.82751464844,55790.32385253906,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:2,TAG,145509.77197265625,159279.15002441406,105026.70739746094,138919.5098876953,115410.88836669922,150009.97064208984,156290.17114257812,91652.0859375,289028.17669677734,150340.58966064453,128850.20989990234,114359.62866210938,58466.9443359375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA18:3,TAG,496746.8497314453,265756.1982421875,326457.9440917969,369093.6853027344,196901.873046875,211142.35412597656,290329.72009277344,164673.29193115234,333950.82470703125,179646.61169433594,359330.00341796875,313300.1838378906,72522.68505859375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA20:4,TAG,121644.7691040039,115243.84826660156,72779.94458007812,98417.90692138672,87617.48599243164,90428.18688964844,123565.18780517578,73847.92565917969,132693.4694519043,88979.48547363281,96450.0864868164,82880.90563964844,54523.183990478516,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA22:5,TAG,114286.52890014648,113240.56814575195,149942.95077514648,94794.72662353516,129616.08889770508,85957.7261352539,90854.7066040039,109410.66766357422,127947.60870361328,147245.99026489258,114826.62884521484,113189.1083984375,30331.282165527344,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:10)|TG(55:3)]_FA22:6,TAG,102573.30618286133,105611.92886352539,105680.0458984375,101410.86764526367,112440.64825439453,69785.48483276367,65357.96452331543,98785.02740478516,135616.88848876953,114234.20806884766,105874.62818908691,90273.34567260742,37304.20263671875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA14:0,TAG,34260.78210449219,34376.34231567383,29449.482208251953,38079.32287597656,33186.062408447266,33646.74215698242,32762.822052001953,34140.462310791016,36520.88299560547,36915.22253417969,34947.68243408203,30625.242126464844,28369.582244873047,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA16:0,TAG,53385.763244628906,61286.32403564453,41244.4228515625,54330.50393676758,51628.863525390625,46456.443450927734,61363.82452392578,47391.56335449219,63475.94467163086,64571.40466308594,52481.143463134766,47710.0634765625,28958.74200439453,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA16:1,TAG,66875.28454589844,67183.78448486328,56847.50387573242,63933.36444091797,55024.30401611328,51768.363830566406,57855.584411621094,47931.903411865234,79118.84558105469,63184.78469848633,56584.52407836914,52872.763244628906,26785.161865234375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:0,TAG,133782.4500732422,157192.59213256836,89096.62536621094,96495.0869140625,126428.66784667969,117605.16772460938,159039.0712890625,114263.7484741211,160316.271484375,137951.1495361328,135524.73071289062,130610.50927734375,34760.762634277344,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:1,TAG,109821.50805664062,130586.78936767578,76828.92517089844,83699.78643798828,106238.30737304688,101844.22717285156,128084.04974365234,68534.6845703125,225829.1561279297,110745.48815917969,91169.00598144531,79279.505859375,44079.46292114258,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:2,TAG,137142.56958007812,176759.33154296875,97607.54736328125,125554.92956542969,122980.76831054688,125870.48913574219,161310.27032470703,102487.38775634766,372569.1858520508,147110.2716064453,125080.00964355469,109574.52770996094,67830.30505371094,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA18:3,TAG,164792.43188476562,171388.5128173828,122545.18817138672,144621.26928710938,135796.63037109375,165920.43090820312,166699.97192382812,106364.64770507812,290113.5594482422,153827.02996826172,146927.57055664062,125839.32849121094,63785.20422363281,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA20:4,TAG,593314.642578125,270973.4581298828,227177.3741455078,299688.62060546875,176643.21295166016,243421.91735839844,256023.9380493164,163931.89331054688,340625.0241699219,172761.63220214844,388193.8465576172,318870.30041503906,94930.22662353516,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA22:5,TAG,111360.20672607422,108979.26733398438,99476.38677978516,105821.72766113281,114544.00814819336,77443.32540893555,81556.98593139648,99393.26766967773,128098.30838012695,109070.88766479492,115274.0474243164,107010.1879272461,44408.662994384766,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:11)|TG(55:4)]_FA22:6,TAG,125352.6683959961,140716.07022094727,161023.29202270508,117855.30834960938,141668.63067626953,101980.58753967285,106736.40701293945,128834.50952148438,153998.63134765625,156806.91152954102,136249.189453125,131980.82772827148,35110.3424987793,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA14:0,TAG,34441.202728271484,34676.98226928711,38752.84259033203,39563.84243774414,34338.56237792969,35120.84246826172,32738.982299804688,34121.32263183594,39623.942932128906,40771.342529296875,37056.922424316406,34499.72265625,31518.042205810547,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA16:0,TAG,87878.28631591797,92376.76672363281,69052.04473876953,83023.54553222656,86376.6859741211,82287.94592285156,84719.74548339844,78576.00549316406,86888.76611328125,82561.50561523438,83681.90551757812,72463.10559082031,65126.42462158203,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA16:1,TAG,60418.00457763672,63613.88497924805,49684.103454589844,61945.164001464844,57528.364013671875,48671.78332519531,62481.02487182617,47559.8037109375,70153.14483642578,70353.24508666992,64351.56481933594,52588.34442138672,30444.982177734375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:0,TAG,76339.2250366211,81850.34588623047,83621.68548583984,66364.46411132812,65857.22509765625,64761.724853515625,77719.90518188477,58850.144439697266,81551.54626464844,71932.84533691406,69725.52453613281,68354.98474121094,39343.64294433594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:1,TAG,136908.33001708984,163499.7114868164,91461.48663330078,99578.68725585938,129064.06848144531,135806.02893066406,161730.65203857422,123317.10858154297,170368.1934814453,139170.55017089844,132222.52911376953,125512.0697631836,34300.362731933594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:2,TAG,101737.82702636719,136555.52996826172,76249.1654663086,107020.04736328125,106649.34729003906,91918.54602050781,135641.83013916016,82438.44555664062,255521.1964111328,114526.10729980469,98518.74700927734,81305.3461303711,46758.343200683594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA18:3,TAG,153939.95080566406,181388.53051757812,111168.06860351562,141868.07055664062,147263.6708984375,147775.2900390625,175711.51306152344,105102.56719970703,376612.56604003906,150288.189453125,141113.490234375,116820.068359375,72887.0054321289,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA20:4,TAG,224883.07421875,285495.4991455078,140124.4510498047,173196.81085205078,163200.61303710938,461713.40954589844,294788.4800415039,125276.86932373047,469187.8330078125,284830.2196044922,194025.71484375,164541.4307861328,71398.02557373047,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA22:5,TAG,464074.6872558594,340198.04888916016,262408.2390136719,330486.88928222656,232913.89428710938,224643.33352661133,267826.31994628906,201128.03720092773,387297.80389404297,219665.17474365234,414088.74755859375,387961.5139160156,98510.48638916016,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:12)|TG(55:5)]_FA22:6,TAG,125983.80935668945,124393.38891601562,105139.44766235352,122283.6284790039,128062.56881713867,85499.86657714844,85909.42602539062,107926.56790161133,132737.8494873047,109615.42733764648,121071.48818969727,110674.36776733398,49397.683044433594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA14:0,TAG,60634.80450439453,78956.88494873047,62527.54443359375,152536.98889160156,90331.28692626953,72780.4252319336,55336.92395019531,59302.20477294922,73210.12579345703,79950.42565917969,69367.82504272461,62139.76403808594,52579.46337890625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA16:0,TAG,84632.78604125977,88538.7467956543,57751.1640625,84144.44561767578,85559.8862915039,80684.8264465332,75598.20495605469,64135.544830322266,83451.10549926758,70890.56549072266,70188.76467895508,56964.544006347656,70473.32592773438,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA16:1,TAG,102694.48681640625,107801.36779785156,78048.32556152344,94242.74633789062,88624.146484375,87546.14660644531,96774.6875,86070.16540527344,104721.78784179688,97815.92663574219,94276.90686035156,86963.42602539062,72163.9448852539,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:0,TAG,262788.53869628906,129055.40930175781,139111.43017578125,132974.58813476562,111045.7880859375,110223.16772460938,111537.28784179688,98673.0673828125,175864.6329345703,128369.47009277344,121397.82775878906,100049.88684082031,73371.82537841797,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:1,TAG,83907.22595214844,92739.82684326172,65584.36431884766,67740.544921875,70808.78533935547,71883.46520996094,81034.34619140625,62987.72430419922,85259.6669921875,75003.62548828125,69640.30502319336,66359.96417236328,36782.042572021484,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:2,TAG,135153.82916259766,175671.53186035156,96247.64721679688,110981.6068725586,124886.60876464844,121251.22830200195,169467.47106933594,134234.9295654297,183448.59228515625,147284.15002441406,137963.6704711914,133248.7900390625,42761.2829284668,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA18:3,TAG,122305.60772705078,150046.0111694336,93086.08642578125,115430.58770751953,133278.2084350586,121981.9896850586,153651.8514404297,99716.68688964844,252143.75720214844,124547.82818603516,108875.50659179688,95234.32690429688,55351.30422973633,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(56:13)|TG(55:6)]_FA20:4,TAG,147586.76977539062,188493.4326171875,92063.22662353516,112970.26770019531,124617.82934570312,141055.24963378906,192214.7529296875,91555.56610107422,440205.22595214844,153294.55029296875,127496.54852294922,102353.92687988281,55197.00402832031,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
