Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex ,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex ,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(66:11)|TG(65:4)]_FA14:0,TAG,47651.82336425781,30728.54229736328,36785.4426574707,35751.86228942871,64225.565032958984,36294.162338256836,46495.023208618164,32191.52197265625,42594.1028137207,22056.541702270508,24935.901733398438,25009.401901245117,14088.981002807617,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA16:0,TAG,41173.6229095459,32601.34245300293,36781.40267944336,33131.98260498047,40866.003021240234,35389.96258544922,50697.583068847656,30176.96209716797,31122.522247314453,21964.881408691406,31364.542114257812,27419.901824951172,15093.420989990234,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA16:1,TAG,85215.08651733398,43756.783111572266,68982.78396606445,65468.524993896484,115247.60803222656,60229.26469421387,74909.58576965332,41592.50288391113,55864.904052734375,36359.542541503906,38216.70281982422,39714.14326477051,12532.5609664917,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:0,TAG,37086.70233154297,26498.581817626953,38251.56295776367,37707.92251586914,34050.54246520996,34501.06251525879,44782.683029174805,31025.26202392578,26173.901947021484,24001.881607055664,31445.782333374023,19876.301483154297,17126.72134399414,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:1,TAG,52316.6640625,42451.803314208984,50912.883850097656,51603.863677978516,49565.90347290039,44660.8030090332,57426.603759765625,42821.76315307617,41807.823150634766,35375.64260864258,42162.8030090332,35456.48260498047,27573.821838378906,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:2,TAG,54344.46376037598,37213.18260192871,46760.6828918457,46153.50326538086,47173.74366760254,43032.06301879883,57071.62417602539,35655.72248840332,36627.66261291504,28753.02227783203,38107.68293762207,27462.36199951172,47335.94305419922,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:3,TAG,66006.00491333008,48114.94337463379,55039.84390258789,57580.744049072266,63508.444274902344,54411.764221191406,62652.68438720703,46665.74313354492,80143.20422363281,39542.34288024902,44863.583251953125,40848.14291381836,31228.442138671875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA20:4,TAG,65645.9444656372,49860.2639465332,51035.203716278076,59522.72393035889,57919.3840637207,48255.08358001709,69145.12478256226,47364.743255615234,60286.58369064331,35513.08224487305,51834.62423706055,35178.962463378906,19781.161407470703,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA22:5,TAG,77572.18578720093,72887.66583251953,80936.20539093018,81950.26657485962,89260.02652740479,82815.04587554932,91107.6459350586,78768.94502258301,62730.6441116333,51112.44368362427,61232.52418136597,78199.02536773682,24227.44171142578,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA22:6,TAG,131253.9091644287,166931.03048706055,125755.40732574463,133438.79051208496,145998.38972854614,181604.45375442505,107233.84655761719,174502.35258865356,84623.44611358643,56489.52400588989,63069.00445175171,319005.46436691284,31345.722164154053,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA14:0,TAG,47289.04345703125,27269.361923217773,35202.242614746094,38374.82228088379,60249.88493347168,37233.3427734375,44113.24311828613,33880.2822265625,51028.343978881836,22842.001510620117,23645.901664733887,24970.82152557373,12919.100814819336,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA16:0,TAG,27049.602020263672,23713.761825561523,27165.16195678711,28179.442153930664,28819.74200439453,28751.42205810547,60656.46435546875,25826.64195251465,21116.46141052246,18245.661224365234,41890.68310546875,16995.88116455078,12473.900787353516,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA16:1,TAG,60079.64453125,42280.48274230957,57223.764404296875,52942.02444458008,75144.76480102539,54582.14373779297,69841.92436218262,40811.86297607422,63753.765144348145,29159.08187866211,39202.402893066406,38711.70266723633,15096.84115600586,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA18:0,TAG,36330.24234008789,32555.922271728516,35689.162658691406,34145.76237487793,32139.04234313965,33807.74234008789,47313.66326904297,34989.622619628906,26874.0419921875,23554.161743164062,33286.142318725586,23926.361602783203,16510.161193847656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA18:1,TAG,41016.48275756836,31905.902221679688,39676.56285095215,38321.64260864258,33797.06230163574,34673.22236633301,49092.323501586914,31776.842224121094,27272.842041015625,24799.581756591797,33040.70236206055,22650.601623535156,15876.241195678711,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA18:2,TAG,58400.684020996094,46879.143157958984,57189.863861083984,52356.463287353516,52284.943450927734,56283.184020996094,62830.44384765625,51311.863830566406,42217.043212890625,36707.80239868164,48513.023376464844,35248.78259277344,31008.54229736328,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA18:3,TAG,59290.5641784668,43631.763259887695,58998.16390991211,54145.98403930664,61957.16467285156,52039.98376464844,64632.804931640625,46844.18328857422,44687.98306274414,36139.502502441406,46716.54357910156,30892.06216430664,53630.00428771973,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA20:4,TAG,59106.384017944336,45118.24351119995,52043.34373474121,52377.543380737305,54772.1842880249,46527.12326812744,63023.92451477051,45813.66297149658,55466.06441497803,34232.762340545654,55470.94379043579,26085.601863861084,22915.90184020996,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA22:5,TAG,108553.50842285156,97541.16674423218,118644.54796218872,88556.20703125,122036.82926559448,101268.94688415527,149104.61209869385,89399.68656158447,94912.466796875,52488.62380981445,113458.62908935547,90014.72612380981,27185.221767425537,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA22:6,TAG,87363.4861831665,84875.36626434326,86536.58628845215,91761.22668457031,102054.20733261108,98853.58702850342,101038.96826934814,79849.38579940796,61729.60480880737,52523.0837020874,70983.90559387207,78346.82551574707,28812.722061157227,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA14:0,TAG,45408.603271484375,29697.501846313477,36578.4227142334,35740.342361450195,54053.46270751953,35400.242614746094,43711.503173828125,29802.422424316406,41038.58247375488,20916.581771850586,24067.121589660645,27167.16180419922,15476.621109008789,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA16:0,TAG,30500.24200439453,28491.462371826172,29176.02210998535,28459.8623046875,31431.242294311523,29466.62188720703,36653.50230407715,28138.462020874023,20785.44139099121,18836.901153564453,23566.56150817871,18109.521255493164,14726.641006469727,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA16:1,TAG,38693.76268005371,33425.78240966797,35078.40252685547,36718.64270019531,42342.483001708984,36054.122650146484,73088.8051147461,34561.16247558594,27540.8818359375,21608.421279907227,50533.06350708008,24448.90187072754,13628.040901184082,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA18:0,TAG,37017.842544555664,34983.16247558594,35350.72235107422,37621.10250854492,41725.40298461914,42447.70317077637,71547.94494628906,37117.10270690918,31602.982177734375,25200.481719970703,45225.10321044922,23931.501586914062,16253.921096801758,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA18:1,TAG,34840.84256744385,32988.70253753662,37388.662689208984,38511.38302612305,32773.902519226074,39041.103088378906,47501.86329650879,34044.54216003418,27577.44189453125,23917.00161743164,34218.122009277344,24614.82176208496,16644.98112487793,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA18:2,TAG,42006.62286376953,35885.74235534668,42511.563079833984,40126.84294128418,38910.66256713867,41813.60284423828,53996.22381591797,37301.12301635742,32548.002319335938,27097.942123413086,33679.00256347656,23519.301834106445,17751.441329956055,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA18:3,TAG,65300.524353027344,54921.523529052734,62038.804626464844,62223.58465576172,62035.804138183594,62983.52471923828,74489.7649230957,58173.92462158203,50138.023681640625,45269.443450927734,54658.42346191406,44093.94305419922,37668.62289428711,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA20:4,TAG,57103.14389038086,42867.52271270752,51931.00366973877,50150.96354293823,50597.34362411499,46410.1233253479,58710.624114990234,43214.702739715576,50042.103424072266,30346.562168121338,49156.902881622314,30342.422275543213,28226.62216949463,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA22:5,TAG,178535.9725112915,92936.74562072754,146867.99111938477,102047.20664978027,153795.85260391235,112614.6873550415,125773.00929641724,100602.24630355835,180642.59075546265,57263.62414550781,142919.48992538452,109087.04816818237,25884.56188583374,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:13)|TG(65:6)]_FA22:6,TAG,127761.66954040527,112169.3677368164,122783.94975280762,99162.22664642334,126835.78825378418,109515.84739303589,157736.73049926758,95079.56629180908,99713.78649902344,56710.70407104492,130669.30911254883,99148.3060913086,29312.141998291016,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA14:0,TAG,48567.443115234375,38411.70320892334,38256.582778930664,50739.78330993652,51329.063537597656,39641.12271118164,47874.962982177734,41536.2234954834,45479.12367248535,21723.261489868164,26564.901885986328,40990.0830078125,16769.821090698242,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:0,TAG,33740.62219238281,28786.002227783203,34558.062591552734,26997.68182373047,36134.48257446289,33621.562255859375,38603.20263671875,32949.842346191406,23011.561500549316,23147.321578979492,27432.341735839844,21437.621383666992,15236.661163330078,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,41054.52311706543,35423.2225189209,36280.2624206543,40839.12274169922,50329.44367980957,39224.442459106445,47533.543632507324,32625.542221069336,28416.522048950195,22616.981719970703,28076.162109375,24714.48162841797,14620.20100402832,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:0,TAG,47802.30334472656,43221.8630065918,40081.682388305664,46175.4631652832,45716.90315246582,40922.70251464844,60552.30499267578,44190.16337585449,32951.90197753906,24590.76173400879,39737.22290802002,25810.381912231445,18176.641220092773,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1,TAG,39384.10275268555,37837.24235534668,42502.02346801758,42394.2033996582,37876.882873535156,39708.34228515625,67992.5446472168,32194.002471923828,32639.902282714844,27489.961990356445,45725.0632019043,23139.981567382812,18173.301345825195,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:2,TAG,39976.46255493164,34308.40222167969,38255.282775878906,38629.52266693115,35529.12252807617,38750.56314086914,52016.22380065918,34714.60258483887,27687.86195373535,26883.541763305664,33567.30209350586,24077.14170074463,17420.301193237305,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:3,TAG,52439.22351074219,36882.78268432617,49374.42344665527,52204.82377624512,46389.84356689453,48645.84313964844,61491.16488647461,42986.6629486084,34979.60250854492,33357.16259765625,41050.88301086426,30085.122192382812,18840.601287841797,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA20:4,TAG,51500.143520355225,45458.14323806763,54838.20372009277,56749.523864746094,48358.42362976074,45735.82346343994,55897.68371582031,43256.54278945923,38764.76273345947,31705.66229248047,39115.50263214111,29676.94207382202,47642.163314819336,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:5,TAG,296073.0654144287,131765.46961975098,195029.03358459473,150277.19256210327,291421.2023162842,201663.39456176758,155390.67030334473,153354.65022277832,246141.49852371216,56713.42414855957,155125.3505973816,137726.948677063,29982.721969604492,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6,TAG,198598.0930633545,111043.94721984863,148113.75143432617,108688.54885864258,161383.63108825684,113443.06813812256,115798.26875305176,101976.40617370605,190898.5545654297,62865.044692993164,157292.3505706787,118976.8690109253,27850.042289733887,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,29293.562042236328,23387.04165649414,29688.202194213867,27371.70198059082,34309.54244995117,30325.642120361328,34918.96226501465,28551.662063598633,23736.0616607666,18484.161331176758,27470.181884765625,21798.68179321289,27261.40185546875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:0,TAG,34266.522399902344,29011.702224731445,31874.062377929688,32463.642547607422,37067.76240539551,29960.38201904297,39551.4026184082,28537.702041625977,25314.48178100586,20439.14144897461,29943.80191040039,20109.401290893555,16753.781227111816,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:1,TAG,48433.90333557129,37695.84278869629,39701.122619628906,45332.92321777344,63615.72448730469,43218.08312988281,52405.583908081055,40203.7626953125,34360.46240234375,24300.34196472168,32875.28225708008,31404.322235107422,17266.20124053955,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:0,TAG,44452.103271484375,35036.442123413086,41719.22309875488,42564.20268249512,50082.183837890625,37185.96255493164,49145.603256225586,43467.662689208984,33264.50225830078,23322.541564941406,35173.4225769043,26864.46173095703,19720.4214553833,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:1,TAG,45603.74331665039,47362.60356140137,47698.50314331055,49938.26336669922,44967.643157958984,46350.50357055664,64057.0641784668,42381.16287231445,35369.70236206055,28399.702087402344,40443.322830200195,26846.141693115234,17647.441162109375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:2,TAG,43525.122802734375,40800.80319213867,40447.72267150879,40954.962890625,41437.8229675293,43460.80307006836,68586.8649597168,40508.062576293945,31806.842193603516,27517.381927490234,48478.003646850586,25283.061904907227,19765.541397094727,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
