Unnamed: 0,Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,Unnamed: 0.1,n-7,n-9,n-12,db_pos,Ratio
377855,TG,TG(54:4)]_FA18:1,384.0,900.8,601.5,10.75,11292023_FAD185_M3_5xFAD_cortex_O3on_01,900.8 -> 601.5,2860421,818.8,790.8,748.8,,
341256,,TG(54:4)]_FA18:1,278.0,790.7,601.5,10.59,11292023_FAD185_M3_5xFAD_cortex_O3on_01,790.7 -> 601.5,2823822,708.7,680.7,638.7,n-9,
306346,,[TG(50:3)]_FA18:1,242.0,626.5,437.3,10.43,11292023_FAD185_M3_5xFAD_cortex_O3on_01,626.5 -> 437.3,2788912,544.5,516.5,474.5,n-9n-9,
315944,,[TG(50:3)]_FA18:1,313.0,736.7,547.5,11.63,11292023_FAD185_M3_5xFAD_cortex_O3on_01,736.7 -> 547.5,2798510,654.7,626.7,584.7,n-9,
340126,,[TG(52:5)]_FA16:1,281.0,788.7,599.5,10.42,11292023_FAD185_M3_5xFAD_cortex_O3on_01,788.7 -> 599.5,2822692,706.7,678.7,636.7,n-7,
377298,TG,[TG(54:5)]_FA18:1,204.0,898.8,599.5,11.02,11292023_FAD185_M3_5xFAD_cortex_O3on_01,898.8 -> 599.5,2859864,816.8,788.8,746.8,,
340126,,[TG(54:5)]_FA18:1,281.0,788.7,599.5,10.42,11292023_FAD185_M3_5xFAD_cortex_O3on_01,788.7 -> 599.5,2822692,706.7,678.7,636.7,n-9,
11952,,TG(54:4)]_FA18:1,200.0,790.7,601.5,10.95,11292023_FAD185_M3_5xFAD_dienc_O3on_01,790.7 -> 601.5,2908279,708.7,680.7,638.7,n-9,
10262,,[TG(52:5)]_FA16:1,781.0,788.7,599.5,10.91,11292023_FAD185_M3_5xFAD_dienc_O3on_01,788.7 -> 599.5,2906589,706.7,678.7,636.7,n-7,
43479,TG,[TG(52:6)]_FA18:2,1629.0,868.8,571.5,10.89,11292023_FAD185_M3_5xFAD_dienc_O3on_01,868.8 -> 571.5,2939806,786.8,758.8,716.8,,
9699,,[TG(52:6)]_FA18:2,872.0,786.7,597.5,10.91,11292023_FAD185_M3_5xFAD_dienc_O3on_01,786.7 -> 597.5,2906026,704.7,676.7,634.7,n-7,
10262,,[TG(54:5)]_FA18:1,781.0,788.7,599.5,10.91,11292023_FAD185_M3_5xFAD_dienc_O3on_01,788.7 -> 599.5,2906589,706.7,678.7,636.7,n-9,2.3
26023,,[TG(54:5)]_FA18:1,339.0,816.7,599.5,10.76,11292023_FAD185_M3_5xFAD_dienc_O3on_01,816.7 -> 599.5,2922350,734.7,706.7,664.7,n-7,
9699,,[TG(54:6)]_FA18:1,872.0,786.7,597.5,10.91,11292023_FAD185_M3_5xFAD_dienc_O3on_01,786.7 -> 597.5,2906026,704.7,676.7,634.7,n-9,
127928,TG,[TG(52:6)]_FA18:2,409.0,868.8,571.5,10.89,11292023_FAD185_M3_5xFAD_hippo_O3on_01,868.8 -> 571.5,3024255,786.8,758.8,716.8,,
94148,,[TG(52:6)]_FA18:2,280.0,786.7,597.5,10.91,11292023_FAD185_M3_5xFAD_hippo_O3on_01,786.7 -> 597.5,2990475,704.7,676.7,634.7,n-7,
94148,,[TG(54:6)]_FA18:1,280.0,786.7,597.5,10.91,11292023_FAD185_M3_5xFAD_hippo_O3on_01,786.7 -> 597.5,2990475,704.7,676.7,634.7,n-9,
180852,,TG(54:4)]_FA18:1,588.0,790.7,601.5,11.04,11292023_FAD189_M1_5xFAD_cereb_O3on_01,790.7 -> 601.5,3077179,708.7,680.7,638.7,n-9,
220823,TG,TG(55:4)]_FA18:1,390.0,914.8,615.5,10.93,11292023_FAD189_M1_5xFAD_cereb_O3on_01,914.8 -> 615.5,3117150,832.8,804.8,762.8,,
173534,TG,[TG(45:3)]_FA16:1,332.0,776.7,505.4,11.09,11292023_FAD189_M1_5xFAD_cereb_O3on_01,776.7 -> 505.4,3069861,694.7,666.7,624.7,,
149883,,[TG(45:3)]_FA16:1,265.0,694.6,505.4,10.88,11292023_FAD189_M1_5xFAD_cereb_O3on_01,694.6 -> 505.4,3046210,612.6,584.6,542.6,n-7,
171283,TG,[TG(45:4)]_FA16:1,401.0,774.7,503.4,11.13,11292023_FAD189_M1_5xFAD_cereb_O3on_01,774.7 -> 503.4,3067610,692.7,664.7,622.7,,
144826,,[TG(45:4)]_FA16:1,218.0,622.5,503.4,11.32,11292023_FAD189_M1_5xFAD_cereb_O3on_01,622.5 -> 503.4,3041153,540.5,512.5,470.5,n-12,
149326,,[TG(45:4)]_FA16:1,316.0,692.6,503.4,11.14,11292023_FAD189_M1_5xFAD_cereb_O3on_01,692.6 -> 503.4,3045653,610.6,582.6,540.6,n-7,
149883,,[TG(50:3)]_FA18:1,265.0,694.6,505.4,10.88,11292023_FAD189_M1_5xFAD_cereb_O3on_01,694.6 -> 505.4,3046210,612.6,584.6,542.6,n-12,
155522,,[TG(50:3)]_FA18:1,384.0,736.7,547.5,11.27,11292023_FAD189_M1_5xFAD_cereb_O3on_01,736.7 -> 547.5,3051849,654.7,626.7,584.7,n-9,
164528,,[TG(52:5)]_FA16:1,348.0,760.7,599.5,11.18,11292023_FAD189_M1_5xFAD_cereb_O3on_01,760.7 -> 599.5,3060855,678.7,650.7,608.7,n-9,0.17
214074,TG,[TG(52:5)]_FA16:1,210.0,870.8,599.5,11.24,11292023_FAD189_M1_5xFAD_cereb_O3on_01,870.8 -> 599.5,3110401,788.8,760.8,718.8,,
179166,,[TG(52:5)]_FA16:1,2100.0,788.7,599.5,11.17,11292023_FAD189_M1_5xFAD_cereb_O3on_01,788.7 -> 599.5,3075493,706.7,678.7,636.7,n-7,
212383,TG,[TG(52:6)]_FA18:2,2942.0,868.8,571.5,11.15,11292023_FAD189_M1_5xFAD_cereb_O3on_01,868.8 -> 571.5,3108710,786.8,758.8,716.8,,
178603,,[TG(52:6)]_FA18:2,1794.0,786.7,597.5,11.17,11292023_FAD189_M1_5xFAD_cereb_O3on_01,786.7 -> 597.5,3074930,704.7,676.7,634.7,n-7,
179166,,[TG(54:5)]_FA18:1,2100.0,788.7,599.5,11.17,11292023_FAD189_M1_5xFAD_cereb_O3on_01,788.7 -> 599.5,3075493,706.7,678.7,636.7,n-9,6.4
194928,,[TG(54:5)]_FA18:1,328.0,816.7,599.5,11.07,11292023_FAD189_M1_5xFAD_cereb_O3on_01,816.7 -> 599.5,3091255,734.7,706.7,664.7,n-7,
216325,TG,[TG(54:6)]_FA18:1,392.0,896.8,597.5,11.2,11292023_FAD189_M1_5xFAD_cereb_O3on_01,896.8 -> 597.5,3112652,814.8,786.8,744.8,,
178603,,[TG(54:6)]_FA18:1,1794.0,786.7,597.5,11.17,11292023_FAD189_M1_5xFAD_cereb_O3on_01,786.7 -> 597.5,3074930,704.7,676.7,634.7,n-9,
267008,,TG(54:3)]_FA18:1,229.0,792.7,603.5,11.84,11292023_FAD189_M1_5xFAD_cortex_O3on_01,792.7 -> 603.5,3163335,710.7,682.7,640.7,n-9,
265303,,TG(54:4)]_FA18:1,821.0,790.7,601.5,11.13,11292023_FAD189_M1_5xFAD_cortex_O3on_01,790.7 -> 601.5,3161630,708.7,680.7,638.7,n-9,3.02
280502,,TG(54:4)]_FA18:1,272.0,818.7,601.5,11.03,11292023_FAD189_M1_5xFAD_cortex_O3on_01,818.7 -> 601.5,3176829,736.7,708.7,666.7,n-7,
305852,TG,TG(55:3)]_FA18:1,214.0,916.8,617.5,11.68,11292023_FAD189_M1_5xFAD_cortex_O3on_01,916.8 -> 617.5,3202179,834.8,806.8,764.8,,
305280,TG,TG(55:4)]_FA18:1,218.0,914.8,615.5,11.28,11292023_FAD189_M1_5xFAD_cortex_O3on_01,914.8 -> 615.5,3201607,832.8,804.8,762.8,,
257985,TG,[TG(45:3)]_FA16:1,265.0,776.7,505.4,11.17,11292023_FAD189_M1_5xFAD_cortex_O3on_01,776.7 -> 505.4,3154312,694.7,666.7,624.7,,
229817,,[TG(45:3)]_FA16:1,211.0,624.5,505.4,10.39,11292023_FAD189_M1_5xFAD_cortex_O3on_01,624.5 -> 505.4,3126144,542.5,514.5,472.5,n-12,
234338,,[TG(45:3)]_FA16:1,1007.0,694.6,505.4,11.14,11292023_FAD189_M1_5xFAD_cortex_O3on_01,694.6 -> 505.4,3130665,612.6,584.6,542.6,n-7,
255731,TG,[TG(45:4)]_FA16:1,638.0,774.7,503.4,11.09,11292023_FAD189_M1_5xFAD_cortex_O3on_01,774.7 -> 503.4,3152058,692.7,664.7,622.7,,
233776,,[TG(45:4)]_FA16:1,305.0,692.6,503.4,11.19,11292023_FAD189_M1_5xFAD_cortex_O3on_01,692.6 -> 503.4,3130103,610.6,582.6,540.6,n-7,
234338,,[TG(50:3)]_FA18:1,1007.0,694.6,505.4,11.14,11292023_FAD189_M1_5xFAD_cortex_O3on_01,694.6 -> 505.4,3130665,612.6,584.6,542.6,n-12,
239979,,[TG(50:3)]_FA18:1,249.0,736.7,547.5,11.63,11292023_FAD189_M1_5xFAD_cortex_O3on_01,736.7 -> 547.5,3136306,654.7,626.7,584.7,n-9,
248979,,[TG(52:5)]_FA16:1,441.0,760.7,599.5,11.27,11292023_FAD189_M1_5xFAD_cortex_O3on_01,760.7 -> 599.5,3145306,678.7,650.7,608.7,n-9,0.13
237145,,[TG(52:5)]_FA16:1,321.0,718.6,599.5,10.79,11292023_FAD189_M1_5xFAD_cortex_O3on_01,718.6 -> 599.5,3133472,636.6,608.6,566.6,n-12,
264177,,[TG(52:5)]_FA16:1,3410.0,788.7,599.5,11.13,11292023_FAD189_M1_5xFAD_cortex_O3on_01,788.7 -> 599.5,3160504,706.7,678.7,636.7,n-7,
296832,TG,[TG(52:6)]_FA18:2,5064.0,868.8,571.5,11.15,11292023_FAD189_M1_5xFAD_cortex_O3on_01,868.8 -> 571.5,3193159,786.8,758.8,716.8,,
263051,,[TG(52:6)]_FA18:2,3756.0,786.7,597.5,11.13,11292023_FAD189_M1_5xFAD_cortex_O3on_01,786.7 -> 597.5,3159378,704.7,676.7,634.7,n-7,
264177,,[TG(54:5)]_FA18:1,3410.0,788.7,599.5,11.13,11292023_FAD189_M1_5xFAD_cortex_O3on_01,788.7 -> 599.5,3160504,706.7,678.7,636.7,n-9,5.96
279377,,[TG(54:5)]_FA18:1,572.0,816.7,599.5,11.07,11292023_FAD189_M1_5xFAD_cortex_O3on_01,816.7 -> 599.5,3175704,734.7,706.7,664.7,n-7,
300773,TG,[TG(54:6)]_FA18:1,367.0,896.8,597.5,11.15,11292023_FAD189_M1_5xFAD_cortex_O3on_01,896.8 -> 597.5,3197100,814.8,786.8,744.8,,
263051,,[TG(54:6)]_FA18:1,3756.0,786.7,597.5,11.13,11292023_FAD189_M1_5xFAD_cortex_O3on_01,786.7 -> 597.5,3159378,704.7,676.7,634.7,n-9,
324430,,TG(54:4)]_FA18:1,288.0,736.7,547.5,11.72,11292023_FAD189_M1_5xFAD_dienc_O3on_01,736.7 -> 547.5,3220757,654.7,626.7,584.7,n-7n-7,
318769,,[TG(45:3)]_FA16:1,235.0,694.6,505.4,10.34,11292023_FAD189_M1_5xFAD_dienc_O3on_01,694.6 -> 505.4,3215096,612.6,584.6,542.6,n-7,
340182,TG,[TG(45:4)]_FA16:1,305.0,774.7,503.4,11.18,11292023_FAD189_M1_5xFAD_dienc_O3on_01,774.7 -> 503.4,3236509,692.7,664.7,622.7,,
313707,,[TG(45:4)]_FA16:1,263.0,622.5,503.4,10.57,11292023_FAD189_M1_5xFAD_dienc_O3on_01,622.5 -> 503.4,3210034,540.5,512.5,470.5,n-12,
318769,,[TG(50:3)]_FA18:1,235.0,694.6,505.4,10.34,11292023_FAD189_M1_5xFAD_dienc_O3on_01,694.6 -> 505.4,3215096,612.6,584.6,542.6,n-12,
324430,,[TG(50:3)]_FA18:1,288.0,736.7,547.5,11.72,11292023_FAD189_M1_5xFAD_dienc_O3on_01,736.7 -> 547.5,3220757,654.7,626.7,584.7,n-9,
321592,,[TG(52:5)]_FA16:1,266.0,718.6,599.5,10.7,11292023_FAD189_M1_5xFAD_dienc_O3on_01,718.6 -> 599.5,3217919,636.6,608.6,566.6,n-12,
348066,,[TG(52:5)]_FA16:1,463.0,788.7,599.5,11.26,11292023_FAD189_M1_5xFAD_dienc_O3on_01,788.7 -> 599.5,3244393,706.7,678.7,636.7,n-7,
381282,TG,[TG(52:6)]_FA18:2,438.0,868.8,571.5,11.2,11292023_FAD189_M1_5xFAD_dienc_O3on_01,868.8 -> 571.5,3277609,786.8,758.8,716.8,,
347500,,[TG(52:6)]_FA18:2,358.0,786.7,597.5,11.13,11292023_FAD189_M1_5xFAD_dienc_O3on_01,786.7 -> 597.5,3243827,704.7,676.7,634.7,n-7,
348066,,[TG(54:5)]_FA18:1,463.0,788.7,599.5,11.26,11292023_FAD189_M1_5xFAD_dienc_O3on_01,788.7 -> 599.5,3244393,706.7,678.7,636.7,n-9,1.42
363826,,[TG(54:5)]_FA18:1,326.0,816.7,599.5,11.07,11292023_FAD189_M1_5xFAD_dienc_O3on_01,816.7 -> 599.5,3260153,734.7,706.7,664.7,n-7,
347500,,[TG(54:6)]_FA18:1,358.0,786.7,597.5,11.13,11292023_FAD189_M1_5xFAD_dienc_O3on_01,786.7 -> 597.5,3243827,704.7,676.7,634.7,n-9,
22116,,TG(54:3)]_FA18:1,400.0,792.7,603.5,10.55,11292023_FAD189_M1_5xFAD_hippo_O3on_01,792.7 -> 603.5,3332204,710.7,682.7,640.7,n-9,
70000,,DG(43:2)_C18:1,311.0,626.5,437.3,11.9,11292023_FAD189_M2_5xFAD_cereb_O3on_01,626.5 -> 437.3,3380088,544.5,516.5,474.5,n-9,
79571,,TG(54:4)]_FA18:1,1638.0,736.7,547.5,11.89,11292023_FAD189_M2_5xFAD_cereb_O3on_01,736.7 -> 547.5,3389659,654.7,626.7,584.7,n-7n-7,
104906,,TG(54:4)]_FA18:1,431.0,790.7,601.5,11.88,11292023_FAD189_M2_5xFAD_cereb_O3on_01,790.7 -> 601.5,3414994,708.7,680.7,638.7,n-9,
91390,,TG(55:0)]_FA16:1,229.0,770.7,651.6,11.71,11292023_FAD189_M2_5xFAD_cereb_O3on_01,770.7 -> 651.6,3401478,688.7,660.7,618.7,n-12,
91390,,TG(55:0)]_FA18:1,229.0,770.7,651.6,11.71,11292023_FAD189_M2_5xFAD_cereb_O3on_01,770.7 -> 651.6,3401478,688.7,660.7,618.7,n-12,
145437,TG,TG(55:3)]_FA18:1,205.0,916.8,617.5,11.64,11292023_FAD189_M2_5xFAD_cereb_O3on_01,916.8 -> 617.5,3455525,834.8,806.8,764.8,,
97587,TG,[TG(45:3)]_FA16:1,1850.0,776.7,505.4,11.89,11292023_FAD189_M2_5xFAD_cereb_O3on_01,776.7 -> 505.4,3407675,694.7,666.7,624.7,,
69434,,[TG(45:3)]_FA16:1,349.0,624.5,505.4,11.77,11292023_FAD189_M2_5xFAD_cereb_O3on_01,624.5 -> 505.4,3379522,542.5,514.5,472.5,n-12,
73941,,[TG(45:3)]_FA16:1,1566.0,694.6,505.4,11.9,11292023_FAD189_M2_5xFAD_cereb_O3on_01,694.6 -> 505.4,3384029,612.6,584.6,542.6,n-7,
95333,TG,[TG(45:4)]_FA16:1,314.0,774.7,503.4,11.8,11292023_FAD189_M2_5xFAD_cereb_O3on_01,774.7 -> 503.4,3405421,692.7,664.7,622.7,,
73355,,[TG(45:4)]_FA16:1,258.0,692.6,503.4,10.88,11292023_FAD189_M2_5xFAD_cereb_O3on_01,692.6 -> 503.4,3383443,610.6,582.6,540.6,n-7,
70000,,[TG(50:3)]_FA18:1,311.0,626.5,437.3,11.9,11292023_FAD189_M2_5xFAD_cereb_O3on_01,626.5 -> 437.3,3380088,544.5,516.5,474.5,n-9n-9,
73941,,[TG(50:3)]_FA18:1,1566.0,694.6,505.4,11.9,11292023_FAD189_M2_5xFAD_cereb_O3on_01,694.6 -> 505.4,3384029,612.6,584.6,542.6,n-12,
79571,,[TG(50:3)]_FA18:1,1638.0,736.7,547.5,11.89,11292023_FAD189_M2_5xFAD_cereb_O3on_01,736.7 -> 547.5,3389659,654.7,626.7,584.7,n-9,
88554,,[TG(52:5)]_FA16:1,216.0,760.7,599.5,10.78,11292023_FAD189_M2_5xFAD_cereb_O3on_01,760.7 -> 599.5,3398642,678.7,650.7,608.7,n-9,0.03
138123,TG,[TG(52:5)]_FA16:1,3270.0,870.8,599.5,11.86,11292023_FAD189_M2_5xFAD_cereb_O3on_01,870.8 -> 599.5,3448211,788.8,760.8,718.8,,
103217,,[TG(52:5)]_FA16:1,6561.0,788.7,599.5,11.88,11292023_FAD189_M2_5xFAD_cereb_O3on_01,788.7 -> 599.5,3413305,706.7,678.7,636.7,n-7,
136411,TG,[TG(52:6)]_FA18:2,1939.0,868.8,571.5,10.84,11292023_FAD189_M2_5xFAD_cereb_O3on_01,868.8 -> 571.5,3446499,786.8,758.8,716.8,,
102629,,[TG(52:6)]_FA18:2,1368.0,786.7,597.5,10.77,11292023_FAD189_M2_5xFAD_cereb_O3on_01,786.7 -> 597.5,3412717,704.7,676.7,634.7,n-7,
140938,TG,[TG(54:5)]_FA18:1,252.0,898.8,599.5,11.86,11292023_FAD189_M2_5xFAD_cereb_O3on_01,898.8 -> 599.5,3451026,816.8,788.8,746.8,,
103217,,[TG(54:5)]_FA18:1,6561.0,788.7,599.5,11.88,11292023_FAD189_M2_5xFAD_cereb_O3on_01,788.7 -> 599.5,3413305,706.7,678.7,636.7,n-9,
102629,,[TG(54:6)]_FA18:1,1368.0,786.7,597.5,10.77,11292023_FAD189_M2_5xFAD_cereb_O3on_01,786.7 -> 597.5,3412717,704.7,676.7,634.7,n-9,5.52
118418,,[TG(54:6)]_FA18:1,248.0,814.7,625.5,11.87,11292023_FAD189_M2_5xFAD_cereb_O3on_01,814.7 -> 625.5,3428506,732.7,704.7,662.7,n-7,
158367,,[TG(45:3)]_FA16:1,300.0,694.6,505.4,10.88,11292023_FAD189_M2_5xFAD_cortex_O3on_01,694.6 -> 505.4,3468455,612.6,584.6,542.6,n-7,
158367,,[TG(50:3)]_FA18:1,300.0,694.6,505.4,10.88,11292023_FAD189_M2_5xFAD_cortex_O3on_01,694.6 -> 505.4,3468455,612.6,584.6,542.6,n-12,
187644,,[TG(52:5)]_FA16:1,325.0,788.7,599.5,10.9,11292023_FAD189_M2_5xFAD_cortex_O3on_01,788.7 -> 599.5,3497732,706.7,678.7,636.7,n-7,
220861,TG,[TG(52:6)]_FA18:2,663.0,868.8,571.5,10.89,11292023_FAD189_M2_5xFAD_cortex_O3on_01,868.8 -> 571.5,3530949,786.8,758.8,716.8,,
187080,,[TG(52:6)]_FA18:2,215.0,786.7,597.5,10.86,11292023_FAD189_M2_5xFAD_cortex_O3on_01,786.7 -> 597.5,3497168,704.7,676.7,634.7,n-7,
187644,,[TG(54:5)]_FA18:1,325.0,788.7,599.5,10.9,11292023_FAD189_M2_5xFAD_cortex_O3on_01,788.7 -> 599.5,3497732,706.7,678.7,636.7,n-9,
187080,,[TG(54:6)]_FA18:1,215.0,786.7,597.5,10.86,11292023_FAD189_M2_5xFAD_cortex_O3on_01,786.7 -> 597.5,3497168,704.7,676.7,634.7,n-9,
272092,,[TG(52:5)]_FA16:1,379.0,788.7,599.5,10.86,11292023_FAD189_M2_5xFAD_dienc_O3on_01,788.7 -> 599.5,3582180,706.7,678.7,636.7,n-7,
305309,TG,[TG(52:6)]_FA18:2,929.0,868.8,571.5,10.84,11292023_FAD189_M2_5xFAD_dienc_O3on_01,868.8 -> 571.5,3615397,786.8,758.8,716.8,,
271530,,[TG(52:6)]_FA18:2,234.0,786.7,597.5,10.91,11292023_FAD189_M2_5xFAD_dienc_O3on_01,786.7 -> 597.5,3581618,704.7,676.7,634.7,n-7,
272092,,[TG(54:5)]_FA18:1,379.0,788.7,599.5,10.86,11292023_FAD189_M2_5xFAD_dienc_O3on_01,788.7 -> 599.5,3582180,706.7,678.7,636.7,n-9,
271530,,[TG(54:6)]_FA18:1,234.0,786.7,597.5,10.91,11292023_FAD189_M2_5xFAD_dienc_O3on_01,786.7 -> 597.5,3581618,704.7,676.7,634.7,n-9,
332919,,TG(54:4)]_FA18:1,324.0,736.7,547.5,11.89,11292023_FAD189_M2_5xFAD_hippo_O3on_01,736.7 -> 547.5,3643007,654.7,626.7,584.7,n-7n-7,
332919,,[TG(50:3)]_FA18:1,324.0,736.7,547.5,11.89,11292023_FAD189_M2_5xFAD_hippo_O3on_01,736.7 -> 547.5,3643007,654.7,626.7,584.7,n-9,
3040,TAG | DAG,DG(43:2)_C18:1,305.0,736.6,437.3,11.72,12012023_DOD73_M2_5xFAD_liver_O3on_01,736.6 -> 437.3,3726889,654.6,626.6,584.6,,
407793,,DG(43:2)_C18:1,438.0,626.5,437.3,11.72,12012023_DOD73_M2_5xFAD_liver_O3on_01,626.5 -> 437.3,3717881,544.5,516.5,474.5,n-9,
28933,,TG(54:4)]_FA18:1,879.0,790.7,601.5,11.48,12012023_DOD73_M2_5xFAD_liver_O3on_01,790.7 -> 601.5,3752782,708.7,680.7,638.7,n-9,2.38
3600,,TG(54:4)]_FA18:1,1583.0,736.7,547.5,11.58,12012023_DOD73_M2_5xFAD_liver_O3on_01,736.7 -> 547.5,3727449,654.7,626.7,584.7,n-7n-7,
7547,,TG(54:4)]_FA18:1,446.0,748.6,601.5,11.85,12012023_DOD73_M2_5xFAD_liver_O3on_01,748.6 -> 601.5,3731396,666.6,638.6,596.6,n-12,
44132,,TG(54:4)]_FA18:1,369.0,818.7,601.5,11.38,12012023_DOD73_M2_5xFAD_liver_O3on_01,818.7 -> 601.5,3767981,736.7,708.7,666.7,n-7,
40759,,TG(55:0)]_FA16:1,1051.0,812.8,623.6,11.61,12012023_DOD73_M2_5xFAD_liver_O3on_01,812.8 -> 623.6,3764608,730.8,702.8,660.8,n-9,
40759,,TG(55:0)]_FA18:1,1051.0,812.8,623.6,11.61,12012023_DOD73_M2_5xFAD_liver_O3on_01,812.8 -> 623.6,3764608,730.8,702.8,660.8,n-9,
14294,,TG(55:3)]_FA18:1,387.0,764.7,547.5,11.44,12012023_DOD73_M2_5xFAD_liver_O3on_01,764.7 -> 547.5,3738143,682.7,654.7,612.7,n-12,
37942,,TG(55:4)]_FA18:1,211.0,804.7,615.5,11.52,12012023_DOD73_M2_5xFAD_liver_O3on_01,804.7 -> 615.5,3761791,722.7,694.7,652.7,n-9,
21614,TG,[TG(45:3)]_FA16:1,1283.0,776.7,505.4,11.49,12012023_DOD73_M2_5xFAD_liver_O3on_01,776.7 -> 505.4,3745463,694.7,666.7,624.7,,
407217,,[TG(45:3)]_FA16:1,1175.0,624.5,505.4,11.14,12012023_DOD73_M2_5xFAD_liver_O3on_01,624.5 -> 505.4,3717305,542.5,514.5,472.5,n-12,
411729,,[TG(45:3)]_FA16:1,1311.0,694.6,505.4,11.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,694.6 -> 505.4,3721817,612.6,584.6,542.6,n-7,
410041,,[TG(45:4)]_FA16:1,277.0,664.6,503.4,11.54,12012023_DOD73_M2_5xFAD_liver_O3on_01,664.6 -> 503.4,3720129,582.6,554.6,512.6,n-9,0.22
19362,TG,[TG(45:4)]_FA16:1,2348.0,774.7,503.4,11.49,12012023_DOD73_M2_5xFAD_liver_O3on_01,774.7 -> 503.4,3743211,692.7,664.7,622.7,,
411166,,[TG(45:4)]_FA16:1,1287.0,692.6,503.4,11.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,692.6 -> 503.4,3721254,610.6,582.6,540.6,n-7,
3600,,[TG(50:3)]_FA18:1,1583.0,736.7,547.5,11.58,12012023_DOD73_M2_5xFAD_liver_O3on_01,736.7 -> 547.5,3727449,654.7,626.7,584.7,n-9,4.09
407793,,[TG(50:3)]_FA18:1,438.0,626.5,437.3,11.72,12012023_DOD73_M2_5xFAD_liver_O3on_01,626.5 -> 437.3,3717881,544.5,516.5,474.5,n-9n-9,
411729,,[TG(50:3)]_FA18:1,1311.0,694.6,505.4,11.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,694.6 -> 505.4,3721817,612.6,584.6,542.6,n-12,
14294,,[TG(50:3)]_FA18:1,387.0,764.7,547.5,11.44,12012023_DOD73_M2_5xFAD_liver_O3on_01,764.7 -> 547.5,3738143,682.7,654.7,612.7,n-7,
4710,,[TG(51:6)]_FA16:1,381.0,744.6,571.5,10.87,12012023_DOD73_M2_5xFAD_liver_O3on_01,744.6 -> 571.5,3728559,662.6,634.6,592.6,n-9,1.66
59341,TG,[TG(51:6)]_FA16:1,228.0,854.7,583.4,11.73,12012023_DOD73_M2_5xFAD_liver_O3on_01,854.7 -> 583.4,3783190,772.7,744.7,702.7,,
17679,,[TG(51:6)]_FA16:1,229.0,772.7,583.5,11.75,12012023_DOD73_M2_5xFAD_liver_O3on_01,772.7 -> 583.5,3741528,690.7,662.7,620.7,n-7,
12614,,[TG(52:5)]_FA16:1,436.0,760.7,599.5,11.85,12012023_DOD73_M2_5xFAD_liver_O3on_01,760.7 -> 599.5,3736463,678.7,650.7,608.7,n-9,0.09
62153,TG,[TG(52:5)]_FA16:1,1232.0,870.8,599.5,11.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,870.8 -> 599.5,3786002,788.8,760.8,718.8,,
777,,[TG(52:5)]_FA16:1,2991.0,718.6,599.5,11.23,12012023_DOD73_M2_5xFAD_liver_O3on_01,718.6 -> 599.5,3724626,636.6,608.6,566.6,n-12,
27807,,[TG(52:5)]_FA16:1,5105.0,788.7,599.5,11.48,12012023_DOD73_M2_5xFAD_liver_O3on_01,788.7 -> 599.5,3751656,706.7,678.7,636.7,n-7,
60462,TG,[TG(52:6)]_FA18:2,18094.0,868.8,571.5,11.51,12012023_DOD73_M2_5xFAD_liver_O3on_01,868.8 -> 571.5,3784311,786.8,758.8,716.8,,
26681,,[TG(52:6)]_FA18:2,9472.0,786.7,597.5,11.48,12012023_DOD73_M2_5xFAD_liver_O3on_01,786.7 -> 597.5,3750530,704.7,676.7,634.7,n-7,
27807,,[TG(54:5)]_FA18:1,5105.0,788.7,599.5,11.48,12012023_DOD73_M2_5xFAD_liver_O3on_01,788.7 -> 599.5,3751656,706.7,678.7,636.7,n-9,7.91
410041,,[TG(54:5)]_FA18:1,277.0,664.6,503.4,11.54,12012023_DOD73_M2_5xFAD_liver_O3on_01,664.6 -> 503.4,3720129,582.6,554.6,512.6,n-12n-7,
6417,,[TG(54:5)]_FA18:1,1444.0,746.6,599.5,11.67,12012023_DOD73_M2_5xFAD_liver_O3on_01,746.6 -> 599.5,3730266,664.6,636.6,594.6,n-12,
43006,,[TG(54:5)]_FA18:1,645.0,816.7,599.5,11.39,12012023_DOD73_M2_5xFAD_liver_O3on_01,816.7 -> 599.5,3766855,734.7,706.7,664.7,n-7,
4710,,[TG(54:6)]_FA18:1,381.0,744.6,571.5,10.87,12012023_DOD73_M2_5xFAD_liver_O3on_01,744.6 -> 571.5,3728559,662.6,634.6,592.6,n-12,
64402,TG,[TG(54:6)]_FA18:1,883.0,896.8,597.5,11.46,12012023_DOD73_M2_5xFAD_liver_O3on_01,896.8 -> 597.5,3788251,814.8,786.8,744.8,,
26681,,[TG(54:6)]_FA18:1,9472.0,786.7,597.5,11.48,12012023_DOD73_M2_5xFAD_liver_O3on_01,786.7 -> 597.5,3750530,704.7,676.7,634.7,n-9,
87492,TAG | DAG,DG(43:2)_C18:1,498.0,736.6,437.3,11.85,12012023_FAD131_M1_5xFAD_liver_O3on_01,736.6 -> 437.3,3811341,654.6,626.6,584.6,,
