Unnamed: 0,Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,Unnamed: 0.1,n-7,n-9,n-12,db_pos,Ratio
275825,,[TG(45:4)]_FA16:1,617.0,692.6,503.4,12.12,11282023_FAD185_M4_WT_cortex_O3on_01,692.6 -> 503.4,1103347,610.6,582.6,540.6,n-7,
272446,,[TG(50:3)]_FA18:1,360.0,626.5,437.3,12.08,11282023_FAD185_M4_WT_cortex_O3on_01,626.5 -> 437.3,1099968,544.5,516.5,474.5,n-9n-9,
276385,,[TG(50:3)]_FA18:1,3070.0,694.6,505.4,11.99,11282023_FAD185_M4_WT_cortex_O3on_01,694.6 -> 505.4,1103907,612.6,584.6,542.6,n-12,
335499,TG,[TG(50:3)]_FA18:1,373.0,846.8,547.5,11.91,11282023_FAD185_M4_WT_cortex_O3on_01,846.8 -> 547.5,1163021,764.8,736.8,694.8,,
282017,,[TG(50:3)]_FA18:1,3128.0,736.7,547.5,12.07,11282023_FAD185_M4_WT_cortex_O3on_01,736.7 -> 547.5,1109539,654.7,626.7,584.7,n-9,
291025,,[TG(52:5)]_FA16:1,3054.0,760.7,599.5,12.07,11282023_FAD185_M4_WT_cortex_O3on_01,760.7 -> 599.5,1118547,678.7,650.7,608.7,n-9,0.18
340568,TG,[TG(52:5)]_FA16:1,12367.0,870.8,599.5,12.0,11282023_FAD185_M4_WT_cortex_O3on_01,870.8 -> 599.5,1168090,788.8,760.8,718.8,,
305662,,[TG(52:5)]_FA16:1,16896.0,788.7,599.5,12.02,11282023_FAD185_M4_WT_cortex_O3on_01,788.7 -> 599.5,1133184,706.7,678.7,636.7,n-7,
305101,,[TG(52:6)]_FA18:2,1377.0,786.7,597.5,12.1,11282023_FAD185_M4_WT_cortex_O3on_01,786.7 -> 597.5,1132623,704.7,676.7,634.7,n-7,
305662,,[TG(54:5)]_FA18:1,16896.0,788.7,599.5,12.02,11282023_FAD185_M4_WT_cortex_O3on_01,788.7 -> 599.5,1133184,706.7,678.7,636.7,n-9,62.12
343383,TG,[TG(54:5)]_FA18:1,977.0,898.8,599.5,12.0,11282023_FAD185_M4_WT_cortex_O3on_01,898.8 -> 599.5,1170905,816.8,788.8,746.8,,
321428,,[TG(54:5)]_FA18:1,272.0,816.7,599.5,12.1,11282023_FAD185_M4_WT_cortex_O3on_01,816.7 -> 599.5,1148950,734.7,706.7,664.7,n-7,
305101,,[TG(54:6)]_FA18:1,1377.0,786.7,597.5,12.1,11282023_FAD185_M4_WT_cortex_O3on_01,786.7 -> 597.5,1132623,704.7,676.7,634.7,n-9,6.78
342823,TG,[TG(54:6)]_FA18:1,4322.0,896.8,597.5,12.13,11282023_FAD185_M4_WT_cortex_O3on_01,896.8 -> 597.5,1170345,814.8,786.8,744.8,,
320302,,[TG(54:6)]_FA18:1,203.0,814.7,597.5,12.1,11282023_FAD185_M4_WT_cortex_O3on_01,814.7 -> 597.5,1147824,732.7,704.7,662.7,n-7,
320302,,[TG(56:6)]_FA18:1,203.0,814.7,597.5,12.1,11282023_FAD185_M4_WT_cortex_O3on_01,814.7 -> 597.5,1147824,732.7,704.7,662.7,n-9,
366465,,TG(54:4)]_FA18:1,647.0,736.7,547.5,12.03,11282023_FAD185_M4_WT_dienc_O3on_01,736.7 -> 547.5,1193987,654.7,626.7,584.7,n-7n-7,
391800,,TG(54:4)]_FA18:1,380.0,790.7,601.5,12.01,11282023_FAD185_M4_WT_dienc_O3on_01,790.7 -> 601.5,1219322,708.7,680.7,638.7,n-9,
384479,TG,[TG(45:3)]_FA16:1,428.0,776.7,505.4,11.93,11282023_FAD185_M4_WT_dienc_O3on_01,776.7 -> 505.4,1212001,694.7,666.7,624.7,,
360834,,[TG(45:3)]_FA16:1,201.0,694.6,505.4,11.99,11282023_FAD185_M4_WT_dienc_O3on_01,694.6 -> 505.4,1188356,612.6,584.6,542.6,n-7,
360834,,[TG(50:3)]_FA18:1,201.0,694.6,505.4,11.99,11282023_FAD185_M4_WT_dienc_O3on_01,694.6 -> 505.4,1188356,612.6,584.6,542.6,n-12,
366465,,[TG(50:3)]_FA18:1,647.0,736.7,547.5,12.03,11282023_FAD185_M4_WT_dienc_O3on_01,736.7 -> 547.5,1193987,654.7,626.7,584.7,n-9,
375475,,[TG(52:5)]_FA16:1,276.0,760.7,599.5,12.11,11282023_FAD185_M4_WT_dienc_O3on_01,760.7 -> 599.5,1202997,678.7,650.7,608.7,n-9,0.15
11256,TG,[TG(52:5)]_FA16:1,1505.0,870.8,599.5,12.0,11282023_FAD185_M4_WT_dienc_O3on_01,870.8 -> 599.5,1252539,788.8,760.8,718.8,,
390111,,[TG(52:5)]_FA16:1,1840.0,788.7,599.5,12.02,11282023_FAD185_M4_WT_dienc_O3on_01,788.7 -> 599.5,1217633,706.7,678.7,636.7,n-7,
14071,TG,[TG(54:5)]_FA18:1,218.0,898.8,599.5,12.0,11282023_FAD185_M4_WT_dienc_O3on_01,898.8 -> 599.5,1255354,816.8,788.8,746.8,,
390111,,[TG(54:5)]_FA18:1,1840.0,788.7,599.5,12.02,11282023_FAD185_M4_WT_dienc_O3on_01,788.7 -> 599.5,1217633,706.7,678.7,636.7,n-9,
13509,TG,[TG(54:6)]_FA18:1,372.0,896.8,597.5,12.04,11282023_FAD185_M4_WT_dienc_O3on_01,896.8 -> 597.5,1254792,814.8,786.8,744.8,,
62491,,TG(54:4)]_FA18:1,313.0,790.7,601.5,12.15,11282023_FAD185_M4_WT_hippo_O3on_01,790.7 -> 601.5,1303774,708.7,680.7,638.7,n-9,1.44
