Unnamed: 0,Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,Unnamed: 0.1,n-7,n-9,n-12,db_pos,Ratio
222929,,TG(54:4)]_FA16:1,53442.0,790.7,601.5,13.21,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,1050451,708.7,680.7,638.7,n-9,108.84
201544,,TG(54:4)]_FA16:1,256.0,748.6,601.5,13.62,11282023_FAD185_M4_WT_cereb_O3on_01,748.6 -> 601.5,1029066,666.6,638.6,596.6,n-12,
238130,,TG(54:4)]_FA16:1,491.0,818.7,601.5,13.21,11282023_FAD185_M4_WT_cereb_O3on_01,818.7 -> 601.5,1065652,736.7,708.7,666.7,n-7,
222929,,TG(54:4)]_FA18:1,53442.0,790.7,601.5,13.21,11282023_FAD185_M4_WT_cereb_O3on_01,790.7 -> 601.5,1050451,708.7,680.7,638.7,n-9,108.84
259525,TG,TG(54:4)]_FA18:1,7053.0,900.8,601.5,13.24,11282023_FAD185_M4_WT_cereb_O3on_01,900.8 -> 601.5,1087047,818.8,790.8,748.8,,
201544,,TG(54:4)]_FA18:1,256.0,748.6,601.5,13.62,11282023_FAD185_M4_WT_cereb_O3on_01,748.6 -> 601.5,1029066,666.6,638.6,596.6,n-12,
238130,,TG(54:4)]_FA18:1,491.0,818.7,601.5,13.21,11282023_FAD185_M4_WT_cereb_O3on_01,818.7 -> 601.5,1065652,736.7,708.7,666.7,n-7,
208292,,TG(55:3)]_FA18:1,881.0,764.7,547.5,13.27,11282023_FAD185_M4_WT_cereb_O3on_01,764.7 -> 547.5,1035814,682.7,654.7,612.7,n-12,
233627,,TG(55:3)]_FA18:1,568.0,806.7,617.5,13.25,11282023_FAD185_M4_WT_cereb_O3on_01,806.7 -> 617.5,1061149,724.7,696.7,654.7,n-9,
262903,TG,TG(55:4)]_FA18:1,459.0,914.8,615.5,13.24,11282023_FAD185_M4_WT_cereb_O3on_01,914.8 -> 615.5,1090425,832.8,804.8,762.8,,
231937,,TG(55:4)]_FA18:1,777.0,804.7,615.5,13.21,11282023_FAD185_M4_WT_cereb_O3on_01,804.7 -> 615.5,1059459,722.7,694.7,652.7,n-9,
191401,,TG(56:5)]_FA18:1,247.0,692.6,503.4,13.23,11282023_FAD185_M4_WT_cereb_O3on_01,692.6 -> 503.4,1018923,610.6,582.6,540.6,n-7n-12,
237004,,TG(56:5)]_FA18:1,5147.0,816.7,599.5,13.21,11282023_FAD185_M4_WT_cereb_O3on_01,816.7 -> 599.5,1064526,734.7,706.7,664.7,n-9,
267975,TG,TG(57:0)]_FA18:1,462.0,950.9,651.6,13.46,11282023_FAD185_M4_WT_cereb_O3on_01,950.9 -> 651.6,1095497,868.9,840.9,798.9,,
191965,,[TG(45:3)]_FA16:1,5907.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,1019487,612.6,584.6,542.6,n-7,
191401,,[TG(45:4)]_FA16:1,247.0,692.6,503.4,13.23,11282023_FAD185_M4_WT_cereb_O3on_01,692.6 -> 503.4,1018923,610.6,582.6,540.6,n-7,
197597,,[TG(50:3)]_FA18:1,5801.0,736.7,547.5,13.36,11282023_FAD185_M4_WT_cereb_O3on_01,736.7 -> 547.5,1025119,654.7,626.7,584.7,n-9,6.58
188035,,[TG(50:3)]_FA18:1,231.0,626.5,437.3,13.76,11282023_FAD185_M4_WT_cereb_O3on_01,626.5 -> 437.3,1015557,544.5,516.5,474.5,n-9n-9,
191965,,[TG(50:3)]_FA18:1,5907.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_cereb_O3on_01,694.6 -> 505.4,1019487,612.6,584.6,542.6,n-12,
251082,TG,[TG(50:3)]_FA18:1,14928.0,846.8,547.5,13.33,11282023_FAD185_M4_WT_cereb_O3on_01,846.8 -> 547.5,1078604,764.8,736.8,694.8,,
208292,,[TG(50:3)]_FA18:1,881.0,764.7,547.5,13.27,11282023_FAD185_M4_WT_cereb_O3on_01,764.7 -> 547.5,1035814,682.7,654.7,612.7,n-7,
221241,,[TG(52:5)]_FA16:1,26171.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,1048763,706.7,678.7,636.7,n-7,
257841,TG,[TG(53:6)]_FA18:1,357.0,882.8,583.5,13.46,11282023_FAD185_M4_WT_cereb_O3on_01,882.8 -> 583.5,1085363,800.8,772.8,730.8,,
221241,,[TG(54:5)]_FA18:1,26171.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_cereb_O3on_01,788.7 -> 599.5,1048763,706.7,678.7,636.7,n-9,5.08
258962,TG,[TG(54:5)]_FA18:1,68559.0,898.8,599.5,13.24,11282023_FAD185_M4_WT_cereb_O3on_01,898.8 -> 599.5,1086484,816.8,788.8,746.8,,
237004,,[TG(54:5)]_FA18:1,5147.0,816.7,599.5,13.21,11282023_FAD185_M4_WT_cereb_O3on_01,816.7 -> 599.5,1064526,734.7,706.7,664.7,n-7,
236444,,[TG(54:6)]_FA18:1,349.0,814.7,625.5,13.34,11282023_FAD185_M4_WT_cereb_O3on_01,814.7 -> 625.5,1063966,732.7,704.7,662.7,n-7,
265167,TG,[TG(56:6)]_FA18:1,1500.0,924.8,625.5,13.77,11282023_FAD185_M4_WT_cereb_O3on_01,924.8 -> 625.5,1092689,842.8,814.8,772.8,,
236444,,[TG(56:6)]_FA18:1,349.0,814.7,625.5,13.34,11282023_FAD185_M4_WT_cereb_O3on_01,814.7 -> 625.5,1063966,732.7,704.7,662.7,n-9,
281493,TAG | DAG,DG(43:2)_C18:1,903.0,736.6,437.3,13.8,11282023_FAD185_M4_WT_cortex_O3on_01,736.6 -> 437.3,1109015,654.6,626.6,584.6,,
272473,,DG(43:2)_C18:1,336.0,626.5,437.3,13.28,11282023_FAD185_M4_WT_cortex_O3on_01,626.5 -> 437.3,1099995,544.5,516.5,474.5,n-9,
345100,TG,TG(54:3)]_FA18:1,277.0,902.8,603.5,13.24,11282023_FAD185_M4_WT_cortex_O3on_01,902.8 -> 603.5,1172622,820.8,792.8,750.8,,
309068,,TG(54:3)]_FA18:1,3334.0,792.7,603.5,13.26,11282023_FAD185_M4_WT_cortex_O3on_01,792.7 -> 603.5,1136590,710.7,682.7,640.7,n-9,
307379,,TG(54:4)]_FA16:1,38557.0,790.7,601.5,13.26,11282023_FAD185_M4_WT_cortex_O3on_01,790.7 -> 601.5,1134901,708.7,680.7,638.7,n-9,176.06
282046,,TG(54:4)]_FA16:1,3674.0,736.7,547.5,13.36,11282023_FAD185_M4_WT_cortex_O3on_01,736.7 -> 547.5,1109568,654.7,626.7,584.7,n-7n-7,
322579,,TG(54:4)]_FA16:1,219.0,818.7,601.5,13.21,11282023_FAD185_M4_WT_cortex_O3on_01,818.7 -> 601.5,1150101,736.7,708.7,666.7,n-7,
307379,,TG(54:4)]_FA18:1,38557.0,790.7,601.5,13.26,11282023_FAD185_M4_WT_cortex_O3on_01,790.7 -> 601.5,1134901,708.7,680.7,638.7,n-9,176.06
343974,TG,TG(54:4)]_FA18:1,7058.0,900.8,601.5,13.24,11282023_FAD185_M4_WT_cortex_O3on_01,900.8 -> 601.5,1171496,818.8,790.8,748.8,,
322579,,TG(54:4)]_FA18:1,219.0,818.7,601.5,13.21,11282023_FAD185_M4_WT_cortex_O3on_01,818.7 -> 601.5,1150101,736.7,708.7,666.7,n-7,
292745,,TG(55:3)]_FA18:1,234.0,764.7,547.5,13.44,11282023_FAD185_M4_WT_cortex_O3on_01,764.7 -> 547.5,1120267,682.7,654.7,612.7,n-12,
318076,,TG(55:3)]_FA18:1,835.0,806.7,617.5,13.25,11282023_FAD185_M4_WT_cortex_O3on_01,806.7 -> 617.5,1145598,724.7,696.7,654.7,n-9,
276414,,TG(55:4)]_FA18:1,3297.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_cortex_O3on_01,694.6 -> 505.4,1103936,612.6,584.6,542.6,n-9n-9,
279792,,TG(55:4)]_FA18:1,222.0,722.7,547.5,13.27,11282023_FAD185_M4_WT_cortex_O3on_01,722.7 -> 547.5,1107314,640.7,612.7,570.7,n-7n-9,
347352,TG,TG(55:4)]_FA18:1,320.0,914.8,615.5,13.24,11282023_FAD185_M4_WT_cortex_O3on_01,914.8 -> 615.5,1174874,832.8,804.8,762.8,,
316401,,TG(55:4)]_FA18:1,246.0,804.7,615.5,13.87,11282023_FAD185_M4_WT_cortex_O3on_01,804.7 -> 615.5,1143923,722.7,694.7,652.7,n-9,
321453,,TG(56:5)]_FA18:1,1772.0,816.7,599.5,13.21,11282023_FAD185_M4_WT_cortex_O3on_01,816.7 -> 599.5,1148975,734.7,706.7,664.7,n-9,
276414,,[TG(45:3)]_FA16:1,3297.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_cortex_O3on_01,694.6 -> 505.4,1103936,612.6,584.6,542.6,n-7,
282046,,[TG(50:3)]_FA18:1,3674.0,736.7,547.5,13.36,11282023_FAD185_M4_WT_cortex_O3on_01,736.7 -> 547.5,1109568,654.7,626.7,584.7,n-9,15.7
272473,,[TG(50:3)]_FA18:1,336.0,626.5,437.3,13.28,11282023_FAD185_M4_WT_cortex_O3on_01,626.5 -> 437.3,1099995,544.5,516.5,474.5,n-9n-9,
276414,,[TG(50:3)]_FA18:1,3297.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_cortex_O3on_01,694.6 -> 505.4,1103936,612.6,584.6,542.6,n-12,
335531,TG,[TG(50:3)]_FA18:1,11188.0,846.8,547.5,13.33,11282023_FAD185_M4_WT_cortex_O3on_01,846.8 -> 547.5,1163053,764.8,736.8,694.8,,
292745,,[TG(50:3)]_FA18:1,234.0,764.7,547.5,13.44,11282023_FAD185_M4_WT_cortex_O3on_01,764.7 -> 547.5,1120267,682.7,654.7,612.7,n-7,
306253,,[TG(52:5)]_FA16:1,19727.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_cortex_O3on_01,788.7 -> 599.5,1133775,706.7,678.7,636.7,n-7,
306253,,[TG(54:5)]_FA18:1,19727.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_cortex_O3on_01,788.7 -> 599.5,1133775,706.7,678.7,636.7,n-9,11.13
343411,TG,[TG(54:5)]_FA18:1,46662.0,898.8,599.5,13.24,11282023_FAD185_M4_WT_cortex_O3on_01,898.8 -> 599.5,1170933,816.8,788.8,746.8,,
321453,,[TG(54:5)]_FA18:1,1772.0,816.7,599.5,13.21,11282023_FAD185_M4_WT_cortex_O3on_01,816.7 -> 599.5,1148975,734.7,706.7,664.7,n-7,
320892,,[TG(54:6)]_FA18:1,221.0,814.7,625.5,13.3,11282023_FAD185_M4_WT_cortex_O3on_01,814.7 -> 625.5,1148414,732.7,704.7,662.7,n-7,
349606,TG,[TG(56:6)]_FA18:1,441.0,924.8,625.5,13.32,11282023_FAD185_M4_WT_cortex_O3on_01,924.8 -> 625.5,1177128,842.8,814.8,772.8,,
320892,,[TG(56:6)]_FA18:1,221.0,814.7,625.5,13.3,11282023_FAD185_M4_WT_cortex_O3on_01,814.7 -> 625.5,1148414,732.7,704.7,662.7,n-9,
365942,TAG | DAG,DG(43:2)_C18:1,306.0,736.6,437.3,13.8,11282023_FAD185_M4_WT_dienc_O3on_01,736.6 -> 437.3,1193464,654.6,626.6,584.6,,
393517,,TG(54:3)]_FA18:1,500.0,792.7,603.5,13.26,11282023_FAD185_M4_WT_dienc_O3on_01,792.7 -> 603.5,1221039,710.7,682.7,640.7,n-9,
366492,,TG(54:4)]_FA16:1,424.0,736.7,547.5,13.23,11282023_FAD185_M4_WT_dienc_O3on_01,736.7 -> 547.5,1194014,654.7,626.7,584.7,n-7n-7,
391828,,TG(54:4)]_FA16:1,9229.0,790.7,601.5,13.26,11282023_FAD185_M4_WT_dienc_O3on_01,790.7 -> 601.5,1219350,708.7,680.7,638.7,n-9,
14662,TG,TG(54:4)]_FA18:1,1108.0,900.8,601.5,13.24,11282023_FAD185_M4_WT_dienc_O3on_01,900.8 -> 601.5,1255945,818.8,790.8,748.8,,
391828,,TG(54:4)]_FA18:1,9229.0,790.7,601.5,13.26,11282023_FAD185_M4_WT_dienc_O3on_01,790.7 -> 601.5,1219350,708.7,680.7,638.7,n-9,
360863,,TG(55:4)]_FA18:1,349.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_dienc_O3on_01,694.6 -> 505.4,1188385,612.6,584.6,542.6,n-9n-9,
405902,,TG(56:5)]_FA18:1,583.0,816.7,599.5,13.21,11282023_FAD185_M4_WT_dienc_O3on_01,816.7 -> 599.5,1233424,734.7,706.7,664.7,n-9,
360863,,[TG(45:3)]_FA16:1,349.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_dienc_O3on_01,694.6 -> 505.4,1188385,612.6,584.6,542.6,n-7,
360863,,[TG(50:3)]_FA18:1,349.0,694.6,505.4,13.27,11282023_FAD185_M4_WT_dienc_O3on_01,694.6 -> 505.4,1188385,612.6,584.6,542.6,n-12,
6220,TG,[TG(50:3)]_FA18:1,1226.0,846.8,547.5,13.38,11282023_FAD185_M4_WT_dienc_O3on_01,846.8 -> 547.5,1247503,764.8,736.8,694.8,,
366492,,[TG(50:3)]_FA18:1,424.0,736.7,547.5,13.23,11282023_FAD185_M4_WT_dienc_O3on_01,736.7 -> 547.5,1194014,654.7,626.7,584.7,n-9,
390139,,[TG(52:5)]_FA16:1,3594.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_dienc_O3on_01,788.7 -> 599.5,1217661,706.7,678.7,636.7,n-7,
390139,,[TG(54:5)]_FA18:1,3594.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_dienc_O3on_01,788.7 -> 599.5,1217661,706.7,678.7,636.7,n-9,6.16
14099,TG,[TG(54:5)]_FA18:1,14438.0,898.8,599.5,13.24,11282023_FAD185_M4_WT_dienc_O3on_01,898.8 -> 599.5,1255382,816.8,788.8,746.8,,
405902,,[TG(54:5)]_FA18:1,583.0,816.7,599.5,13.21,11282023_FAD185_M4_WT_dienc_O3on_01,816.7 -> 599.5,1233424,734.7,706.7,664.7,n-7,
64204,,TG(54:3)]_FA18:1,564.0,792.7,603.5,13.21,11282023_FAD185_M4_WT_hippo_O3on_01,792.7 -> 603.5,1305487,710.7,682.7,640.7,n-9,
37185,,TG(54:4)]_FA16:1,578.0,736.7,547.5,13.45,11282023_FAD185_M4_WT_hippo_O3on_01,736.7 -> 547.5,1278468,654.7,626.7,584.7,n-7n-7,
62517,,TG(54:4)]_FA16:1,1878.0,790.7,601.5,13.3,11282023_FAD185_M4_WT_hippo_O3on_01,790.7 -> 601.5,1303800,708.7,680.7,638.7,n-9,
99131,TG,TG(54:4)]_FA18:1,481.0,900.8,601.5,14.13,11282023_FAD185_M4_WT_hippo_O3on_01,900.8 -> 601.5,1340414,818.8,790.8,748.8,,
62517,,TG(54:4)]_FA18:1,1878.0,790.7,601.5,13.3,11282023_FAD185_M4_WT_hippo_O3on_01,790.7 -> 601.5,1303800,708.7,680.7,638.7,n-9,
47324,,TG(55:3)]_FA18:1,220.0,764.6,617.5,13.67,11282023_FAD185_M4_WT_hippo_O3on_01,764.6 -> 617.5,1288607,682.6,654.6,612.6,n-12,
31559,,TG(55:4)]_FA18:1,205.0,694.6,505.4,13.63,11282023_FAD185_M4_WT_hippo_O3on_01,694.6 -> 505.4,1272842,612.6,584.6,542.6,n-9n-9,
31559,,[TG(45:3)]_FA16:1,205.0,694.6,505.4,13.63,11282023_FAD185_M4_WT_hippo_O3on_01,694.6 -> 505.4,1272842,612.6,584.6,542.6,n-7,
37185,,[TG(50:3)]_FA18:1,578.0,736.7,547.5,13.45,11282023_FAD185_M4_WT_hippo_O3on_01,736.7 -> 547.5,1278468,654.7,626.7,584.7,n-9,2.63
31559,,[TG(50:3)]_FA18:1,205.0,694.6,505.4,13.63,11282023_FAD185_M4_WT_hippo_O3on_01,694.6 -> 505.4,1272842,612.6,584.6,542.6,n-12,
90675,TG,[TG(50:3)]_FA18:1,836.0,846.8,547.5,13.64,11282023_FAD185_M4_WT_hippo_O3on_01,846.8 -> 547.5,1331958,764.8,736.8,694.8,,
47324,,[TG(50:3)]_FA18:1,220.0,764.6,617.5,13.67,11282023_FAD185_M4_WT_hippo_O3on_01,764.6 -> 617.5,1288607,682.6,654.6,612.6,n-7,
61390,,[TG(52:5)]_FA16:1,1702.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_hippo_O3on_01,788.7 -> 599.5,1302673,706.7,678.7,636.7,n-7,
98549,TG,[TG(54:5)]_FA18:1,5438.0,898.8,599.5,13.28,11282023_FAD185_M4_WT_hippo_O3on_01,898.8 -> 599.5,1339832,816.8,788.8,746.8,,
61390,,[TG(54:5)]_FA18:1,1702.0,788.7,599.5,13.26,11282023_FAD185_M4_WT_hippo_O3on_01,788.7 -> 599.5,1302673,706.7,678.7,636.7,n-9,
121069,TAG | DAG,DG(43:2)_C18:1,776.0,736.6,437.3,13.36,11282023_FAD189_M3_WT_cereb_O3on_01,736.6 -> 437.3,1362352,654.6,626.6,584.6,,
112059,,DG(43:2)_C18:1,209.0,626.5,437.3,13.28,11282023_FAD189_M3_WT_cereb_O3on_01,626.5 -> 437.3,1353342,544.5,516.5,474.5,n-9,
148654,,TG(54:3)]_FA18:1,1828.0,792.7,603.5,13.26,11282023_FAD189_M3_WT_cereb_O3on_01,792.7 -> 603.5,1389937,710.7,682.7,640.7,n-9,7.91
163865,,TG(54:3)]_FA18:1,231.0,820.7,603.5,13.69,11282023_FAD189_M3_WT_cereb_O3on_01,820.7 -> 603.5,1405148,738.7,710.7,668.7,n-7,
121632,,TG(54:4)]_FA16:1,1821.0,736.7,547.5,13.36,11282023_FAD189_M3_WT_cereb_O3on_01,736.7 -> 547.5,1362915,654.7,626.7,584.7,n-7n-7,
146965,,TG(54:4)]_FA16:1,14392.0,790.7,601.5,13.26,11282023_FAD189_M3_WT_cereb_O3on_01,790.7 -> 601.5,1388248,708.7,680.7,638.7,n-9,
183560,TG,TG(54:4)]_FA18:1,3076.0,900.8,601.5,13.24,11282023_FAD189_M3_WT_cereb_O3on_01,900.8 -> 601.5,1424843,818.8,790.8,748.8,,
146965,,TG(54:4)]_FA18:1,14392.0,790.7,601.5,13.26,11282023_FAD189_M3_WT_cereb_O3on_01,790.7 -> 601.5,1388248,708.7,680.7,638.7,n-9,
132328,,TG(55:3)]_FA18:1,389.0,764.7,547.5,13.31,11282023_FAD189_M3_WT_cereb_O3on_01,764.7 -> 547.5,1373611,682.7,654.7,612.7,n-12,
157663,,TG(55:3)]_FA18:1,272.0,806.7,617.5,13.3,11282023_FAD189_M3_WT_cereb_O3on_01,806.7 -> 617.5,1398946,724.7,696.7,654.7,n-9,
116000,,TG(55:4)]_FA18:1,2130.0,694.6,505.4,13.27,11282023_FAD189_M3_WT_cereb_O3on_01,694.6 -> 505.4,1357283,612.6,584.6,542.6,n-9n-9,
119386,,TG(55:4)]_FA18:1,222.0,722.7,547.5,13.63,11282023_FAD189_M3_WT_cereb_O3on_01,722.7 -> 547.5,1360669,640.7,612.7,570.7,n-7n-9,
161039,,TG(56:5)]_FA18:1,654.0,816.7,599.5,13.21,11282023_FAD189_M3_WT_cereb_O3on_01,816.7 -> 599.5,1402322,734.7,706.7,664.7,n-9,
192010,TG,TG(57:0)]_FA18:1,200.0,950.9,651.6,13.46,11282023_FAD189_M3_WT_cereb_O3on_01,950.9 -> 651.6,1433293,868.9,840.9,798.9,,
116000,,[TG(45:3)]_FA16:1,2130.0,694.6,505.4,13.27,11282023_FAD189_M3_WT_cereb_O3on_01,694.6 -> 505.4,1357283,612.6,584.6,542.6,n-7,
121632,,[TG(50:3)]_FA18:1,1821.0,736.7,547.5,13.36,11282023_FAD189_M3_WT_cereb_O3on_01,736.7 -> 547.5,1362915,654.7,626.7,584.7,n-9,4.68
112059,,[TG(50:3)]_FA18:1,209.0,626.5,437.3,13.28,11282023_FAD189_M3_WT_cereb_O3on_01,626.5 -> 437.3,1353342,544.5,516.5,474.5,n-9n-9,
116000,,[TG(50:3)]_FA18:1,2130.0,694.6,505.4,13.27,11282023_FAD189_M3_WT_cereb_O3on_01,694.6 -> 505.4,1357283,612.6,584.6,542.6,n-12,
175117,TG,[TG(50:3)]_FA18:1,5742.0,846.8,547.5,13.33,11282023_FAD189_M3_WT_cereb_O3on_01,846.8 -> 547.5,1416400,764.8,736.8,694.8,,
132328,,[TG(50:3)]_FA18:1,389.0,764.7,547.5,13.31,11282023_FAD189_M3_WT_cereb_O3on_01,764.7 -> 547.5,1373611,682.7,654.7,612.7,n-7,
145276,,[TG(52:5)]_FA16:1,7969.0,788.7,599.5,13.26,11282023_FAD189_M3_WT_cereb_O3on_01,788.7 -> 599.5,1386559,706.7,678.7,636.7,n-7,
145276,,[TG(54:5)]_FA18:1,7969.0,788.7,599.5,13.26,11282023_FAD189_M3_WT_cereb_O3on_01,788.7 -> 599.5,1386559,706.7,678.7,636.7,n-9,12.19
182997,TG,[TG(54:5)]_FA18:1,20695.0,898.8,599.5,13.24,11282023_FAD189_M3_WT_cereb_O3on_01,898.8 -> 599.5,1424280,816.8,788.8,746.8,,
161039,,[TG(54:5)]_FA18:1,654.0,816.7,599.5,13.21,11282023_FAD189_M3_WT_cereb_O3on_01,816.7 -> 599.5,1402322,734.7,706.7,664.7,n-7,
189192,TG,[TG(56:6)]_FA18:1,414.0,924.8,625.5,13.32,11282023_FAD189_M3_WT_cereb_O3on_01,924.8 -> 625.5,1430475,842.8,814.8,772.8,,
205517,TAG | DAG,DG(43:2)_C18:1,1331.0,736.6,437.3,13.32,11282023_FAD189_M3_WT_cortex_O3on_01,736.6 -> 437.3,1446800,654.6,626.6,584.6,,
196513,,DG(43:2)_C18:1,325.0,626.5,437.3,13.5,11282023_FAD189_M3_WT_cortex_O3on_01,626.5 -> 437.3,1437796,544.5,516.5,474.5,n-9,
233671,,TG(54:2)]_FA18:1,210.0,794.7,605.5,13.48,11282023_FAD189_M3_WT_cortex_O3on_01,794.7 -> 605.5,1474954,712.7,684.7,642.7,n-9,
233103,,TG(54:3)]_FA18:1,3973.0,792.7,603.5,13.26,11282023_FAD189_M3_WT_cortex_O3on_01,792.7 -> 603.5,1474386,710.7,682.7,640.7,n-9,8.08
248306,,TG(54:3)]_FA18:1,492.0,820.7,603.5,13.34,11282023_FAD189_M3_WT_cortex_O3on_01,820.7 -> 603.5,1489589,738.7,710.7,668.7,n-7,
206080,,TG(54:4)]_FA16:1,6918.0,736.7,547.5,13.32,11282023_FAD189_M3_WT_cortex_O3on_01,736.7 -> 547.5,1447363,654.7,626.7,584.7,n-7n-7,
210034,,TG(54:4)]_FA16:1,283.0,748.6,601.5,13.89,11282023_FAD189_M3_WT_cortex_O3on_01,748.6 -> 601.5,1451317,666.6,638.6,596.6,n-12,
231414,,TG(54:4)]_FA16:1,37244.0,790.7,601.5,13.26,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,1472697,708.7,680.7,638.7,n-9,
268009,TG,TG(54:4)]_FA18:1,3557.0,900.8,601.5,13.24,11282023_FAD189_M3_WT_cortex_O3on_01,900.8 -> 601.5,1509292,818.8,790.8,748.8,,
210034,,TG(54:4)]_FA18:1,283.0,748.6,601.5,13.89,11282023_FAD189_M3_WT_cortex_O3on_01,748.6 -> 601.5,1451317,666.6,638.6,596.6,n-12,
231414,,TG(54:4)]_FA18:1,37244.0,790.7,601.5,13.26,11282023_FAD189_M3_WT_cortex_O3on_01,790.7 -> 601.5,1472697,708.7,680.7,638.7,n-9,
216775,,TG(55:3)]_FA18:1,387.0,764.7,547.5,13.22,11282023_FAD189_M3_WT_cortex_O3on_01,764.7 -> 547.5,1458058,682.7,654.7,612.7,n-12,
242111,,TG(55:3)]_FA18:1,867.0,806.7,617.5,13.25,11282023_FAD189_M3_WT_cortex_O3on_01,806.7 -> 617.5,1483394,724.7,696.7,654.7,n-9,
200449,,TG(55:4)]_FA18:1,4453.0,694.6,505.4,13.27,11282023_FAD189_M3_WT_cortex_O3on_01,694.6 -> 505.4,1441732,612.6,584.6,542.6,n-9n-9,
203829,,TG(55:4)]_FA18:1,402.0,722.7,547.5,13.36,11282023_FAD189_M3_WT_cortex_O3on_01,722.7 -> 547.5,1445112,640.7,612.7,570.7,n-7n-9,
271388,TG,TG(55:4)]_FA18:1,275.0,914.8,615.5,13.28,11282023_FAD189_M3_WT_cortex_O3on_01,914.8 -> 615.5,1512671,832.8,804.8,762.8,,
240421,,TG(55:4)]_FA18:1,581.0,804.7,615.5,13.21,11282023_FAD189_M3_WT_cortex_O3on_01,804.7 -> 615.5,1481704,722.7,694.7,652.7,n-9,
245488,,TG(56:5)]_FA18:1,1839.0,816.7,599.5,13.21,11282023_FAD189_M3_WT_cortex_O3on_01,816.7 -> 599.5,1486771,734.7,706.7,664.7,n-9,
276463,TG,TG(57:0)]_FA18:1,338.0,950.9,651.6,13.63,11282023_FAD189_M3_WT_cortex_O3on_01,950.9 -> 651.6,1517746,868.9,840.9,798.9,,
256758,,TG(58:6)]_FA18:1,213.0,842.7,625.5,13.64,11282023_FAD189_M3_WT_cortex_O3on_01,842.7 -> 625.5,1498041,760.7,732.7,690.7,n-9,
200449,,[TG(45:3)]_FA16:1,4453.0,694.6,505.4,13.27,11282023_FAD189_M3_WT_cortex_O3on_01,694.6 -> 505.4,1441732,612.6,584.6,542.6,n-7,
206080,,[TG(50:3)]_FA18:1,6918.0,736.7,547.5,13.32,11282023_FAD189_M3_WT_cortex_O3on_01,736.7 -> 547.5,1447363,654.7,626.7,584.7,n-9,17.88
196513,,[TG(50:3)]_FA18:1,325.0,626.5,437.3,13.5,11282023_FAD189_M3_WT_cortex_O3on_01,626.5 -> 437.3,1437796,544.5,516.5,474.5,n-9n-9,
200449,,[TG(50:3)]_FA18:1,4453.0,694.6,505.4,13.27,11282023_FAD189_M3_WT_cortex_O3on_01,694.6 -> 505.4,1441732,612.6,584.6,542.6,n-12,
259566,TG,[TG(50:3)]_FA18:1,18594.0,846.8,547.5,13.33,11282023_FAD189_M3_WT_cortex_O3on_01,846.8 -> 547.5,1500849,764.8,736.8,694.8,,
216775,,[TG(50:3)]_FA18:1,387.0,764.7,547.5,13.22,11282023_FAD189_M3_WT_cortex_O3on_01,764.7 -> 547.5,1458058,682.7,654.7,612.7,n-7,
230288,,[TG(52:5)]_FA16:1,14770.0,788.7,599.5,13.26,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,1471571,706.7,678.7,636.7,n-7,
266325,TG,[TG(53:6)]_FA18:1,213.0,882.8,583.5,13.46,11282023_FAD189_M3_WT_cortex_O3on_01,882.8 -> 583.5,1507608,800.8,772.8,730.8,,
230288,,[TG(54:5)]_FA18:1,14770.0,788.7,599.5,13.26,11282023_FAD189_M3_WT_cortex_O3on_01,788.7 -> 599.5,1471571,706.7,678.7,636.7,n-9,8.03
267446,TG,[TG(54:5)]_FA18:1,46590.0,898.8,599.5,13.24,11282023_FAD189_M3_WT_cortex_O3on_01,898.8 -> 599.5,1508729,816.8,788.8,746.8,,
245488,,[TG(54:5)]_FA18:1,1839.0,816.7,599.5,13.21,11282023_FAD189_M3_WT_cortex_O3on_01,816.7 -> 599.5,1486771,734.7,706.7,664.7,n-7,
244929,,[TG(54:6)]_FA18:1,317.0,814.7,625.5,13.38,11282023_FAD189_M3_WT_cortex_O3on_01,814.7 -> 625.5,1486212,732.7,704.7,662.7,n-7,
244929,,[TG(56:6)]_FA18:1,317.0,814.7,625.5,13.38,11282023_FAD189_M3_WT_cortex_O3on_01,814.7 -> 625.5,1486212,732.7,704.7,662.7,n-9,1.49
