Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex _x,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex _x,FAD184_F4_Female_WT_cortex _x,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex _x,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex _x,DOD94_F3_Female_WT_cortex _y,FAD184_F3_Female_WT_cortex _y,FAD184_F4_Female_WT_cortex _y,FAD185_M4_Male_WT_cortex _y,FAD189_M3_Male_WT_cortex _y,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PE(44:6),PE,83104.04574584961,79426.6858215332,68841.6647644043,63474.62466430664,89692.00604248047,106874.48751831056,95886.60635375977,72635.40483093262,93615.14666748048,171717.25146484375,134848.02856445312,79426.6858215332,63474.62466430664,89692.00604248047,72635.40483093262,134848.02856445312,66759.58447265625,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(44:7)|PE(43:0),PE,101646.94705200195,105978.98767089844,96522.34594726562,94270.26620483398,107076.5876312256,125153.18823242188,112305.14810180664,97866.04711914062,109656.94747924805,230870.71783447263,199277.8146972656,105978.98767089844,94270.26620483398,107076.5876312256,97866.04711914062,199277.8146972656,65267.344787597656,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(44:8)|PE(43:1),PE,275970.21911621094,284649.00231933594,296154.8231201172,253606.25677490237,234160.7162475586,130564.7289428711,127729.9696044922,235436.5350341797,119541.30932617188,171541.25201416016,195584.8540649414,284649.00231933594,253606.25677490237,234160.7162475586,235436.5350341797,195584.8540649414,66175.06433105469,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(46:1),PE,66016.42440795898,68047.46478271484,61439.48419189453,61832.68458557129,72288.02561950684,90058.54630279541,149927.99272155762,152658.11040878296,143844.83054351807,126386.7286529541,116915.64764404295,68047.46478271484,61832.68458557129,72288.02561950684,152658.11040878296,116915.64764404295,61386.94413757324,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(52:4),PE,67225.42474365234,60141.04431152344,57209.60412597656,54323.42401123047,68228.94506835938,93573.96600341795,96483.10684204102,71417.70477294922,93808.32629394533,124912.12963867188,101917.5264892578,60141.04431152344,54323.42401123047,68228.94506835938,71417.70477294922,101917.5264892578,51432.543518066406,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(O-38:8)|PE(36:1)|PE(O-37:1)|PE(P-37:0),PE,1753980.5989990234,450333.2120361328,443790.9528808594,402430.1301269531,1261961.9608154297,3834475.800415039,2347836.34765625,1005253.7857666016,5200978.193603516,2562225.8247070312,603787.3037109375,450333.2120361328,402430.1301269531,1261961.9608154297,1005253.7857666016,603787.3037109375,91276.40600585938,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(O-38:9)|PE(36:2)|PE(O-37:2)|PE(P-37:1),PE,1519009.6954345703,437603.009765625,415111.6311035156,355117.2624511719,1042705.8764648438,3156809.575439453,2014050.4893798828,947235.2763671876,3838387.18359375,2125605.3713378906,555975.2386474609,437603.009765625,355117.2624511719,1042705.8764648438,947235.2763671876,555975.2386474609,89604.54736328125,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(O-40:9)|PE(38:2)|PE(P-39:1),PE,253893.81762695312,171028.89196777344,152342.71020507812,142198.38891601562,235531.2946777344,474043.455078125,365952.6687011719,208576.9747314453,617395.0434570312,452624.3684082031,228954.33569335935,171028.89196777344,142198.38891601562,235531.2946777344,208576.9747314453,228954.33569335935,103394.66650390624,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE(dO-38:9)|PE(35:2)|PE(O-36:2)|PE(P-36:1),PE,250289.69775390625,132766.8099975586,109602.88732910156,97985.86627197266,197821.1336669922,371777.92736816406,237200.3780517578,169508.6923828125,506134.0330810547,293018.0994873047,170143.01208496094,132766.8099975586,97985.86627197266,197821.1336669922,169508.6923828125,170143.01208496094,71641.32495117188,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PE28:0|PE(O-29:0),PE,71411.2445678711,75295.64562988281,63631.32452392578,64388.82470703125,78469.20574951172,119749.96887207033,106244.82763671876,65747.06469726562,99670.52728271484,120081.8682861328,88418.82678222656,75295.64562988281,64388.82470703125,78469.20574951172,65747.06469726562,88418.82678222656,65245.984802246094,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(12:0)|LPG(13:0),PG,67248.60467529297,63909.94470214844,61968.684631347656,64335.20458984375,73738.68518066406,86198.96630859375,76733.02526855469,70026.5650024414,80113.88549804688,82282.36560058594,83254.10595703125,63909.94470214844,64335.20458984375,73738.68518066406,70026.5650024414,83254.10595703125,62530.62432861328,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(16:0)|LPG(17:0)|LPG(O-18:0),PG,295395.1813964844,262679.36181640625,294067.0400390625,159108.67184829712,251638.29901885983,18692.180980682373,4005.600296020508,235136.2182159424,4044.0602111816406,161909.91320037842,137343.24815750122,262679.36181640625,159108.67184829712,251638.29901885983,235136.2182159424,137343.24815750122,39920.40306472778,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(20:0)|LPG(21:0),PG,189400.55334472656,188208.1527099609,184101.79418945312,169076.71264648438,198626.17456054688,334279.2862548828,322075.8859863281,226484.57666015625,298147.3212890625,421820.9133300781,243841.2969970703,188208.1527099609,169076.71264648438,198626.17456054688,226484.57666015625,243841.2969970703,152417.55078125,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(24:0),PG,302059.9404296875,279324.1403808594,319494.98291015625,342826.4855957031,277626.9775390625,316400.8037109375,299183.62158203125,302264.2431640625,289787.83984375,393539.3276367188,313815.54248046875,279324.1403808594,342826.4855957031,277626.9775390625,302264.2431640625,313815.54248046875,176882.3927001953,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(25:0),PG,194819.3953857422,173871.55157470703,196338.55346679688,172493.17309570312,178713.07293701172,380687.6829833984,397405.9855957031,183929.69372558597,339177.4991455078,541120.4161376953,180256.89294433597,173871.55157470703,172493.17309570312,178713.07293701172,183929.69372558597,180256.89294433597,64068.224609375,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(26:0),PG,159641.75146484375,158835.0712890625,163900.29174804688,149053.4912109375,164956.17138671875,241538.1149902344,241557.49560546875,173416.27197265625,242465.85815429688,276786.5192871094,209630.5759277344,158835.0712890625,149053.4912109375,164956.17138671875,173416.27197265625,209630.5759277344,148200.990234375,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(26:1),PG,102299.54638671876,103841.68737792967,103743.40686035156,101667.40673828124,101421.44738769533,120177.20922851562,116123.9287109375,104018.94750976562,120082.1688232422,173165.05224609375,130426.70922851562,103841.68737792967,101667.40673828124,101421.44738769533,104018.94750976562,130426.70922851562,86443.5859375,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(27:0)|PG(O-28:0),PG,90301.80603027344,84083.92584228516,91017.14660644533,83490.30578613281,90393.42578125,115141.42834472656,111394.66870117188,89494.44702148438,106728.16772460938,161381.11267089844,122593.3681640625,84083.92584228516,83490.30578613281,90393.42578125,89494.44702148438,122593.3681640625,62299.90411376953,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(27:1)|PG(P-28:0),PG,78475.48559570312,67091.54479980469,79997.66571044922,73951.34497070312,83267.46618652344,93158.10681152344,94771.5267944336,77835.44555664062,98341.66735839844,139660.3505859375,94548.306640625,67091.54479980469,73951.34497070312,83267.46618652344,77835.44555664062,94548.306640625,50795.263580322266,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(28:0)|PG(O-29:0),PG,3779770.893554688,3364728.2084960938,3432456.202148437,2534230.797363281,5101233.924316406,7741561.2451171875,6677340.428222656,3756922.96484375,6385981.4267578125,7697700.2568359375,5400563.073730469,3364728.2084960938,2534230.797363281,5101233.924316406,3756922.96484375,5400563.073730469,1929841.3720703125,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(28:1)|PG(P-29:0),PG,275049.33837890625,242760.81713867188,257803.91723632807,233561.25634765625,255496.63671875,438099.58984375,423959.25,304919.0234375,397903.38916015625,449105.07177734375,347364.7438964844,242760.81713867188,233561.25634765625,255496.63671875,304919.0234375,347364.7438964844,302692.3623046875,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(28:2),PG,230955.01489257807,126078.46948242188,98527.16693115234,94268.76721191406,111809.7489013672,158098.61108398438,166760.61248779297,112581.40747070312,170725.87329101562,279026.6179199219,122983.28985595705,126078.46948242188,94268.76721191406,111809.7489013672,112581.40747070312,122983.28985595705,740931.1334228516,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(29:0)|PG(O-30:0),PG,116326.2081298828,101268.42700195312,122551.14880371094,111494.5672607422,122965.3291015625,226843.27764892575,216602.416015625,119746.38818359376,213026.3962402344,314310.62438964844,153236.07153320312,101268.42700195312,111494.5672607422,122965.3291015625,119746.38818359376,153236.07153320312,60993.14459228516,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(29:1)|PG(O-30:1)|PG(P-30:0),PG,86730.78625488281,81402.86596679688,88902.986328125,79082.50500488281,92116.28662109376,114905.22827148438,112668.66784667967,91348.3862915039,107927.78802490234,134134.71032714844,100179.0473022461,81402.86596679688,79082.50500488281,92116.28662109376,91348.3862915039,100179.0473022461,62897.52410888672,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(29:2)|PG(P-30:1),PG,101615.1674194336,87700.04663085938,90467.82641601562,81242.84564208984,88921.32611083984,124600.58740234376,125796.36907958984,94001.46691894533,113540.82849121094,178335.87170410156,118221.58959960938,87700.04663085938,81242.84564208984,88921.32611083984,94001.46691894533,118221.58959960938,81210.1255493164,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(30:0)|PG(O-31:0),PG,133674.24938964844,123450.3485107422,137535.7491455078,130346.42895507812,149958.17053222656,221792.45434570312,206709.93310546875,151881.4923095703,205365.4951171875,281043.478515625,188570.9130859375,123450.3485107422,130346.42895507812,149958.17053222656,151881.4923095703,188570.9130859375,116921.60864257812,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(30:1)|PG(O-31:1)|PG(P-31:0),PG,93083.18634033205,89615.82611083984,89889.54663085938,86993.74578857422,91120.24597167967,113642.6883544922,106974.42651367188,94723.98669433594,112240.947265625,160718.8907470703,119826.60815429688,89615.82611083984,86993.74578857422,91120.24597167967,94723.98669433594,119826.60815429688,74030.98547363281,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(30:2)|PG(P-31:1),PG,107620.287109375,97424.78729248048,78971.34576416016,71748.86511230469,75217.42553710938,94355.646484375,100378.68798828124,79716.86572265625,91890.64678955078,125494.38903808594,102263.76696777344,97424.78729248048,71748.86511230469,75217.42553710938,79716.86572265625,102263.76696777344,100285.24755859376,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(30:3),PG,74504.0053100586,66721.5849609375,70060.52478027344,67783.9848022461,77988.5855102539,89445.24645996094,88466.58660888672,73868.54510498047,88369.6860961914,246238.65673828125,154316.4716796875,66721.5849609375,67783.9848022461,77988.5855102539,73868.54510498047,154316.4716796875,62073.92449951172,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(30:4),PG,73860.72546386719,63562.464599609375,70910.34545898438,66100.14489746094,68884.56457519531,86896.74615478516,87172.58624267578,69999.52465820312,97818.60723876952,260283.21484375,138515.76953125,63562.464599609375,66100.14489746094,68884.56457519531,69999.52465820312,138515.76953125,56143.08404541016,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(31:0)|PG(O-32:0),PG,117251.04760742188,105501.78735351562,106589.9072265625,106387.94750976562,142464.7294921875,233139.5557861328,196428.47509765625,125136.6883544922,216421.39379882807,311712.3625488281,228732.59765625,105501.78735351562,106387.94750976562,142464.7294921875,125136.6883544922,228732.59765625,83204.6860961914,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(31:1)|PG(O-32:1)|PG(P-32:0),PG,128887.0888671875,117711.32824707033,119044.16772460938,113764.40771484376,131093.6297607422,175398.49243164062,163722.37133789062,126370.06958007812,185009.39306640625,258993.5791015625,158431.71154785156,117711.32824707033,113764.40771484376,131093.6297607422,126370.06958007812,158431.71154785156,115338.66821289062,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(31:2)|PG(P-32:1),PG,70773.94506835938,69917.46484375,66348.94470214844,63029.44403076172,70253.08483886719,88834.38635253906,82851.54602050781,68141.3246459961,83813.04577636719,113311.0479736328,100841.16748046876,69917.46484375,63029.44403076172,70253.08483886719,68141.3246459961,100841.16748046876,61775.28448486328,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(31:3),PG,73703.36486816406,68508.02459716797,71325.08502197266,69946.72485351562,82967.92596435547,101211.50756835938,93454.70709228516,73418.94500732422,93555.70678710938,169088.35217285156,114422.46844482422,68508.02459716797,69946.72485351562,82967.92596435547,73418.94500732422,114422.46844482422,56344.56359863281,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(31:4),PG,100813.5069580078,95820.68682861328,101278.34802246094,100818.0675048828,107560.60754394533,108624.22790527344,104583.80792236328,102544.4873046875,98619.20727539062,308529.0821533203,232613.1173095703,95820.68682861328,100818.0675048828,107560.60754394533,102544.4873046875,232613.1173095703,58803.903747558594,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(32:0)|PG(O-33:0),PG,286208.1220703125,224722.83544921875,242853.8359375,211352.19458007807,304605.2237548828,548832.2807617188,459124.72802734375,283313.9201660156,524864.6804199219,492894.4548339844,315823.5812988281,224722.83544921875,211352.19458007807,304605.2237548828,283313.9201660156,315823.5812988281,180143.33349609375,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(32:1)|PG(O-33:1)|PG(P-33:0),PG,153710.23193359375,112631.90844726562,118154.56848144533,99628.22729492188,130984.8896484375,215365.9549560547,186362.7131347656,129431.76879882812,221209.3558349609,240015.0167236328,158710.4102783203,112631.90844726562,99628.22729492188,130984.8896484375,129431.76879882812,158710.4102783203,117656.56823730467,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(32:2)|PG(O-33:2)|PG(P-33:1),PG,420864.5876464844,304319.01904296875,393773.68505859375,363061.22265625,366349.8076171875,536696.3953857422,539624.9926757812,362341.307006836,507125.2756347656,1282008.4948730469,782429.2734375,304319.01904296875,363061.22265625,366349.8076171875,362341.307006836,782429.2734375,121219.40832519533,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(32:3)|PG(P-33:2),PG,114041.8681640625,104433.92742919922,106823.46740722656,109313.12707519533,122789.9692993164,183994.372253418,170437.31176757812,140738.15002441406,166234.20922851562,220146.75524902344,149461.4510498047,104433.92742919922,109313.12707519533,122789.9692993164,140738.15002441406,149461.4510498047,73126.84503173828,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(32:4),PG,113160.64819335938,86197.66613769531,124610.91015625,133949.2899169922,118677.40979003906,156619.11071777344,144261.4295654297,126808.28894042967,156960.75225830078,231871.63671875,142641.70971679688,86197.66613769531,133949.2899169922,118677.40979003906,126808.28894042967,142641.70971679688,55754.76403808594,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(32:5),PG,79080.88586425781,76320.4458618164,78513.66607666016,76378.025390625,83143.72607421875,96566.1671142578,94954.1866455078,86689.42626953125,94426.20642089844,159277.2109375,114731.32824707033,76320.4458618164,76378.025390625,83143.72607421875,86689.42626953125,114731.32824707033,63100.22473144531,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(33:0)|PG(O-34:0),PG,180201.6727294922,132190.8695678711,124374.28857421876,105448.4676513672,143813.2294921875,275442.9989013672,244797.05700683597,139229.1700439453,261930.1796875,346224.76220703125,224657.2568359375,132190.8695678711,105448.4676513672,143813.2294921875,139229.1700439453,224657.2568359375,332220.44689941406,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(33:1)|PG(O-34:1)|PG(P-34:0),PG,201790.45294189453,118765.02807617188,101717.92614746094,85367.50592041016,96577.52795410156,145181.85009765625,136419.02899169922,99959.26782226562,143860.05004882812,157429.4510498047,121936.76824951172,118765.02807617188,85367.50592041016,96577.52795410156,99959.26782226562,121936.76824951172,675870.9793701172,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(33:2)|PG(O-34:2)|PG(P-34:1),PG,106557.34753417967,99429.00775146484,103815.3076171875,102032.806640625,109314.7276611328,158627.73046875,144514.32983398438,118184.22839355467,154549.1710205078,328411.9620361328,205709.51318359372,99429.00775146484,102032.806640625,109314.7276611328,118184.22839355467,205709.51318359372,74902.22570800781,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(33:3)|PG(O-34:3)|PG(P-34:2),PG,78150.40551757812,71207.90478515625,80061.50561523438,79559.44641113281,82462.98626708984,98429.96740722656,97578.74645996094,83134.76586914062,113784.9478149414,367851.6224365234,238514.15588378903,71207.90478515625,79559.44641113281,82462.98626708984,83134.76586914062,238514.15588378903,60660.96435546875,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(33:4)|PG(O-34:4)|PG(P-34:3),PG,77390.90509033203,70566.044921875,76636.9653930664,68941.84497070312,77307.06561279297,96174.10681152344,91127.9266357422,79448.92553710938,99382.94653320312,140699.90893554688,104888.56713867188,70566.044921875,68941.84497070312,77307.06561279297,79448.92553710938,104888.56713867188,57486.24432373047,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(33:5)|PG(P-34:4),PG,75215.9453125,66373.94512939453,74905.44512939453,69673.46490478516,74926.80548095703,89239.38641357422,103236.9071044922,78221.40563964844,96829.64672851562,142700.990234375,106490.56811523438,66373.94512939453,69673.46490478516,74926.80548095703,78221.40563964844,106490.56811523438,60225.52423095703,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(34:0)|PG(O-35:0),PG,283571.7810058594,155860.93029785156,182216.71240234372,151069.72998046875,220493.07666015625,487482.95703125,392373.6086425781,224328.0562744141,501017.61572265625,421457.6909179688,213549.55444335935,155860.93029785156,151069.72998046875,220493.07666015625,224328.0562744141,213549.55444335935,132664.4698486328,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(34:3)|PG(P-35:2),PG,154767.54821777344,104574.26818847656,107006.12744140624,105966.08740234376,124775.6884765625,204250.03564453125,182610.23559570312,132956.2490234375,222169.85424804688,537202.0782470703,388599.9461669922,104574.26818847656,105966.08740234376,124775.6884765625,132956.2490234375,388599.9461669922,71790.78509521484,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(34:4),PG,96417.44659423828,88300.56591796875,81831.80578613281,74877.24517822266,87417.50524902344,136969.7899169922,117138.14807128906,87251.82592773438,133802.2501220703,229223.1568603516,153509.0909423828,88300.56591796875,74877.24517822266,87417.50524902344,87251.82592773438,153509.0909423828,148247.4503173828,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(34:5),PG,108048.6875,101958.50646972656,105062.74731445312,88900.26696777344,106412.26684570312,139852.8096923828,133478.66931152344,120906.04895019533,136340.21044921875,216757.93432617188,156434.19079589844,101958.50646972656,88900.26696777344,106412.26684570312,120906.04895019533,156434.19079589844,82617.0659790039,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(34:6),PG,156543.79125976562,141740.43090820312,148718.53076171875,130492.3486328125,154606.8507080078,219888.07543945312,218525.8962402344,163092.85083007812,218487.81591796875,276556.0607910156,209479.35595703125,141740.43090820312,130492.3486328125,154606.8507080078,163092.85083007812,209479.35595703125,157189.33044433594,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(35:2)|PG(O-36:2)|PG(P-36:1),PG,99933.36767578124,91116.08654785156,97289.4874267578,85019.66613769531,105622.88751220705,138763.6498413086,130379.08935546876,111570.14892578124,143677.57080078125,195057.693359375,133003.74920654297,91116.08654785156,85019.66613769531,105622.88751220705,111570.14892578124,133003.74920654297,72601.4853515625,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(35:3)|PG(O-36:3)|PG(P-36:2),PG,125745.98815917967,96790.14666748048,122286.3485107422,120628.1688232422,129734.26879882812,144145.32977294922,127490.94750976562,121828.5888671875,142049.55041503906,264941.6193847656,164426.19201660156,96790.14666748048,120628.1688232422,129734.26879882812,121828.5888671875,164426.19201660156,66782.36474609375,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(35:4)|PG(O-36:4)|PG(P-36:3),PG,213202.9549560547,88703.82604980469,325576.9461669922,520183.3415527344,217203.77575683597,178051.5516357422,160037.13110351562,212537.1959228516,197040.69287109372,246955.8375244141,144498.5906982422,88703.82604980469,520183.3415527344,217203.77575683597,212537.1959228516,144498.5906982422,67758.54473876953,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(35:5)|PG(O-36:5)|PG(P-36:4),PG,106611.54858398438,91938.486328125,98596.86657714844,93685.2470703125,102597.14819335938,155557.4913330078,147412.0108642578,110255.82775878906,145304.49072265625,196276.75317382807,136086.58862304688,91938.486328125,93685.2470703125,102597.14819335938,110255.82775878906,136086.58862304688,83314.78564453125,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
PG(35:6)|PG(P-36:5),PG,134444.20947265625,114838.36840820312,120462.4481201172,109084.66760253906,132598.24841308594,273925.5773925781,252286.779296875,142818.2100830078,272451.27783203125,334813.32421875,171392.13146972656,114838.36840820312,109084.66760253906,132598.24841308594,142818.2100830078,171392.13146972656,82769.46545410156,Brain Region: cortex,Genotype: WT | Brain Region: cortex,Brain Region: cortex vs Genotype: WT__Brain Region: cortex_,11,5,Blank_Blank_Blank_Blank_Blank
