Lipid,Class,AK0135,AK0140,AK0142,AK0144,AK0147,AK0154,AK0155,AK0157,AK0166,AK0168,AK0169,AK0139,AK0141,AK0145,AK0161,AK0164,AK0170,AK0174,AK0175,AK0200,AK0202,AK0204,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
TAG(58:4)_FA 20:0,TAG,194219.03591918945,109128.36679077148,107187.44744873047,105205.50563049316,85900.36541748047,70628.20516967773,102432.06816101074,102379.94763183594,113929.72766113281,151113.5129699707,209980.1353149414,260571.5975036621,324542.75830078125,207624.19491577148,278110.59729003906,254132.12030029297,207122.9927368164,224014.49517822266,156589.55157470703,261131.82049560547,162815.2525024414,252555.2603149414,15893.461120605469,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:4)_FA 20:4,TAG,702365.7891235352,416750.18826293945,340266.5672302246,277818.0986328125,218260.05226135254,153039.81329345703,402710.31170654297,321051.40393066406,295634.5571594238,397359.46142578125,727012.0352783203,876108.385559082,1111468.432067871,549563.1436157227,850602.211730957,953694.0712890625,709003.3344421387,789602.2052612305,501158.7953491211,806688.7368164062,565249.9489746094,708892.4462890625,19298.06135559082,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:5)_FA 16:0,TAG,157008.21047973633,82014.92660522461,88473.12594604492,68404.58505249023,52167.74407196045,40813.42288208008,67576.98477172852,65397.86486816406,78581.22610473633,98058.00692749023,228232.1127319336,246133.51651000977,317765.8602294922,175336.47326660156,233407.27752685547,234775.2550048828,168381.3530883789,178382.3126220703,122537.72778320312,229807.55688476562,146064.46838378906,209383.85537719727,17180.241302490234,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:5)_FA 16:1,TAG,137632.09092712402,71376.52490234375,75052.86560058594,62251.1242980957,47795.52377319336,36052.28234863281,59495.56393432617,61425.064361572266,70732.5658416748,84745.7858581543,188306.51300048828,212707.41241455078,269408.0769042969,153254.31118774414,212352.25674438477,201339.4334411621,143917.3299560547,165014.49252319336,107509.96743774414,197042.5538330078,130304.58825683594,182726.59246826172,14173.821014404297,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:5)_FA 18:0,TAG,392151.3461303711,194284.21517944336,221174.81521606445,235721.11602783203,143228.35098266602,113702.18801879883,173381.3133544922,193995.37084960938,237681.9764404297,275990.85763549805,476223.3558654785,521109.4182739258,643977.2432250977,431650.0235595703,562394.8628540039,547242.1188964844,454767.15490722656,427561.80685424805,333851.9440917969,516599.83612060547,359624.6469116211,469697.5123901367,23729.621337890625,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:5)_FA 18:1,TAG,537522.9778747559,282894.4971008301,218557.03704833984,326703.72842407227,233034.3962097168,170607.2932434082,267782.69898986816,244845.23641967773,271205.67852783203,368402.78228759766,453102.7671203613,525458.4536590576,507076.79724121094,485087.2137145996,588603.6256713867,455107.7680969238,515174.6128845215,500399.2191467285,459586.5735473633,506914.97772216797,510560.6550292969,446191.85272216797,18452.34112548828,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:5)_FA 18:2,TAG,166412.57192993164,86906.10598754883,82073.14584350586,86547.68701171875,70679.8454284668,84340.90609741211,84382.20643615723,89815.06698608398,85024.70684814453,116433.14976501465,170461.2137451172,242512.09506225586,257864.6586303711,226040.97790527344,247074.3388671875,204976.17391967773,195413.39349365234,207961.87237548828,135988.74841308594,260218.47592163086,148165.24975585938,233781.73565673828,19706.741577148438,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:5)_FA 20:0,TAG,271665.2187194824,146611.230758667,134612.02935791016,134040.01022338867,102883.40884399414,92879.54702758789,148197.93041992188,147342.72915649414,143839.6514892578,216695.78030395508,277704.29666137695,346337.4653015137,439910.0500488281,281515.6028442383,408205.2102050781,351165.18634033203,307024.09844970703,305015.1172180176,236808.4602355957,373566.82305908203,240867.25552368164,333194.2412109375,16353.98120880127,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:5)_FA 20:4,TAG,525188.0385131836,313551.91986083984,287797.30014038086,248679.03750610352,182111.00994873047,138484.8316040039,301091.5979156494,268896.28033447266,252842.23864746094,337497.22299194336,683851.9513549805,695990.5283508301,884486.6086425781,435384.58572387695,678589.1870117188,728713.5170898438,501514.61737060547,542646.5156555176,435639.89099121094,624749.0185546875,429248.7843017578,569547.2624511719,17934.24119567871,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:6)_FA 16:0,TAG,188515.83261108398,98127.36640930176,102565.16668701172,85062.12521362305,57968.64491271973,50573.723571777344,89308.06661987305,82494.40573120117,93844.66714477539,112678.62826538086,258369.73727416992,299972.4828491211,379101.1824951172,221220.1153564453,266671.3780517578,270858.3225097656,200468.5732421875,240396.07482910156,153300.5707397461,277511.1607055664,180898.5733642578,260157.7162475586,13126.300888061523,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:6)_FA 16:1,TAG,153313.41284179688,79988.74609375,89477.82635498047,69346.40476989746,48947.12303161621,37930.86245727539,69669.78471374512,72323.20483398438,76471.76510620117,98728.80743408203,220085.89810180664,242060.95654296875,310539.50369262695,173252.53158569336,226230.03802490234,239115.03479003906,168021.55169677734,180493.17433166504,127229.4482421875,219227.75732421875,153841.89239501953,210458.53533935547,17059.841186523438,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:6)_FA 18:0,TAG,524694.6739501953,254449.62063598633,286473.1257019043,304925.01763916016,177065.19122314453,123205.51025390625,203802.49118041992,253135.54104614258,331437.84844970703,390240.25091552734,676786.6049804688,764829.118347168,867592.2176513672,538344.9552001953,627370.6231689453,783619.417175293,499272.7783203125,537556.4331665039,511644.2322998047,652544.0327148438,448871.72747802734,646264.6049194336,22833.541610717773,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:6)_FA 18:1,TAG,274391.19662475586,147883.24838256836,148127.7681274414,159769.01231384277,111578.22741699219,90931.62628173828,137604.65133666992,145339.61138916016,159893.61236572266,195211.93145751953,302649.5401611328,366216.7480163574,434346.47509765625,301433.3996582031,404991.2492675781,376583.47064208984,330449.72744750977,319708.1223754883,233663.9364013672,377280.03009033203,241132.68005371094,346303.2080078125,24252.181716918945,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:6)_FA 18:2,TAG,535604.9543457031,281393.8413391113,229390.69784545898,320805.2596435547,231874.51919555664,171864.15328979492,262848.7602233887,237000.33587646484,281216.2465515137,358084.866897583,456297.968170166,509507.62408447266,500832.6358642578,489887.3486022949,583454.341796875,452791.78720092773,508659.3368988037,500734.6826019287,454038.3321533203,526773.4913330078,512208.896484375,444500.1350708008,18326.721267700195,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:6)_FA 20:0,TAG,446013.5387878418,243228.35794067383,221571.81661987305,212834.29318237305,157216.6519165039,126491.98919677734,253902.94232177734,233094.37548828125,212943.39306640625,311089.29776000977,513795.47326660156,562167.1054077148,661619.907043457,402713.43084716797,639784.8260498047,550173.9443969727,471346.1297607422,484469.8937988281,362472.5288696289,586035.118347168,399585.82873535156,518309.5291748047,24343.961700439453,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:6)_FA 20:4,TAG,305005.5255126953,163323.0535888672,163234.26913452148,160028.8295288086,123981.76919555664,101812.36659240723,172334.35009765625,156756.3533630371,162835.53047180176,220936.3966064453,339242.0086669922,453768.1633911133,507596.0179748535,336183.88302612305,442052.7682800293,397666.2485046387,337584.5263977051,376791.1410827637,260137.21878051758,421870.8074951172,270464.05712890625,384632.32244873047,17461.601135253906,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:7)_FA 16:0,TAG,199463.47311401367,103228.68670654297,108256.48742675781,93054.26614379883,70246.72470092773,56801.34387207031,92774.56726074219,103346.56716918945,103242.92660522461,124374.76742553711,269570.2163696289,374396.6239013672,387323.2880859375,232056.45721435547,284008.9001464844,278876.09783935547,233979.5966796875,296741.4005126953,171726.9510498047,332138.3963623047,190045.99572753906,320337.69982910156,18226.681442260742,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:7)_FA 16:1,TAG,179775.55270385742,97458.0475769043,99271.12759399414,80149.78588867188,60206.90350341797,52003.34341430664,81004.9052734375,83458.8860168457,96884.9663696289,103440.04803466797,266987.45880126953,298466.19982910156,374900.1258544922,212111.55499267578,263755.54083251953,272319.3600463867,199170.8334350586,231168.25582885742,148351.15029907227,277234.8192138672,176636.193359375,260363.41973876953,14512.141014099121,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:7)_FA 18:0,TAG,416598.4320678711,213717.87634277344,224016.83666992188,205315.79611206055,133153.82846069336,98508.54446411133,180572.33291625977,207028.59432983398,235549.59649658203,263838.39825439453,545945.1807250977,643155.3395996094,735074.6112060547,421844.2844238281,526557.9356689453,576331.5871582031,419175.83459472656,492989.75523376465,319784.40686035156,582357.2648925781,368521.1262207031,547520.4948730469,19981.66130065918,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:7)_FA 18:1,TAG,339031.0456542969,173938.0505065918,181823.8522644043,184208.39349365234,134348.32958984375,107487.44677734375,165605.47149658203,176811.09063720703,210704.89163208008,269874.2001953125,427940.1458129883,492287.0518798828,608419.6572265625,352646.96490478516,432312.83099365234,500668.78747558594,334996.5224609375,365142.1912841797,353236.46490478516,452574.5973510742,276087.8591308594,438193.4754638672,29581.842407226562,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:7)_FA 18:2,TAG,258015.21868896484,146314.3712158203,150627.1708984375,151537.0715637207,116876.42492675781,95988.58682250977,138137.87002563477,145076.32820129395,158683.53051757812,196420.9923095703,308397.6983642578,362724.0258483887,445300.1059265137,287529.42263793945,395275.2309875488,376054.74841308594,320156.0600891113,319863.4429321289,231493.81533813477,373226.40869140625,238513.2745361328,337743.6463623047,24387.84162902832,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:7)_FA 20:0,TAG,1193952.213317871,812895.1039428711,809390.9869384766,633503.8635253906,383496.1295776367,205401.77688598633,664380.4997558594,591237.2935180664,537262.848449707,595594.7951965332,3211269.421142578,817007.1790771484,1045842.3454589844,541889.6094055176,848781.6657104492,834988.2175292969,641978.5014038086,690864.7578735352,868793.3781738281,815286.8728027344,1038695.6744384766,712363.0147705078,21032.88150024414,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:7)_FA 20:4,TAG,222338.01837158203,119040.81074523926,114336.48672485352,118945.42971801758,93718.16519165039,81723.8466796875,130388.4086303711,119383.04977416992,121618.34716796875,173490.9542388916,226570.19799804688,336980.8648071289,369088.46270751953,268604.1792297363,352459.9605102539,280836.5012512207,268426.3623046875,300049.1007080078,192072.5518798828,330450.3017578125,205070.35388183594,321406.40380859375,16009.261138916016,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:8)_FA 16:0,TAG,163535.27125549316,95566.5855102539,94517.1467590332,82264.86624145508,62495.54443359375,54419.744201660156,75083.40560913086,75994.82498168945,92119.30633544922,106833.86666870117,238140.01641845703,257298.5008544922,319169.50311279297,191680.3143310547,227312.5145263672,229622.95611572266,179950.67358398438,193706.792678833,132773.8117980957,237980.03662109375,151198.89141845703,205926.87591552734,19020.981170654297,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:8)_FA 16:1,TAG,204303.7522277832,107943.02709960938,106501.44848632812,95050.26565551758,71715.10568237305,59091.724060058594,93610.84474182129,103044.68756103516,104228.72827148438,125274.77001953125,277015.31774902344,374077.6641845703,402548.7861328125,245775.89807128906,283312.7816772461,279147.2994995117,235355.5145263672,296100.0986328125,167137.1903076172,341812.94274902344,191872.81378173828,321662.62411499023,19857.681343078613,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:8)_FA 18:0,TAG,339787.14794921875,184058.6142578125,228507.73724365234,158614.10969543457,106969.50695800781,82256.64569091797,142793.54962158203,156659.90942382812,180229.31268310547,203103.71560668945,569712.3233642578,462670.85040283203,645561.7911376953,312240.56298828125,399128.3515625,466383.55279541016,309272.5238647461,341930.20501708984,239281.57623291016,413979.6884765625,290573.1784667969,383666.46588134766,19029.50144958496,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:8)_FA 18:1,TAG,283133.3383178711,158142.17071533203,154816.74969482422,134353.34817504883,100398.54452514648,84618.00549316406,145917.93020629883,150006.09008789062,156573.89282226562,199873.01293945312,355757.7192993164,430674.2924194336,503557.85247802734,277404.6803588867,360391.2251586914,394865.61083984375,288710.91680908203,355503.0003967285,227665.0767211914,414297.92529296875,231032.1742553711,385826.3073730469,23293.141632080078,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:8)_FA 18:2,TAG,333792.9998779297,179747.95547485352,181385.99200439453,184565.44921875,129819.30932617188,110133.72998046875,161167.0885925293,177609.97561645508,216672.47344970703,257987.71908569336,419320.56658935547,489019.8786621094,584464.5572509766,351930.7084350586,421528.98278808594,500592.6177368164,329960.2595214844,361797.82623291016,353281.8211669922,444367.9562988281,273954.1605834961,442091.2921142578,28701.801971435547,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:8)_FA 20:0,TAG,661660.4789428711,376796.02670288086,339518.5209350586,275078.2582702637,211639.89685058594,155607.41122436523,365126.576751709,312018.76611328125,288924.8616333008,393090.4066467285,790422.1376953125,802954.339050293,1055422.6979370117,539035.0960388184,822825.0203857422,880683.0466308594,621483.0218505859,665389.029510498,501294.2998046875,762303.8468017578,516890.51220703125,655308.1704101562,21131.901443481445,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:8)_FA 20:4,TAG,227842.93377685547,126300.52697753906,124923.5885925293,134450.64935302734,101918.3871459961,88099.6057434082,123780.0276184082,129915.12991333008,151559.5321044922,186456.59201049805,244449.8978881836,321381.4641723633,381703.33142089844,253884.69668579102,335968.32537841797,313822.31674194336,257628.6954345703,267623.3930053711,189814.71588134766,329809.16497802734,203837.17321777344,313710.74142456055,17688.58123779297,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:9)_FA 16:0,TAG,141497.83114624023,74079.84449005127,79204.82522583008,70192.06497192383,50290.68359375,45856.023010253906,61537.88359069824,70061.92562866211,73861.64520263672,90652.78662109375,174363.81274414062,204369.25619506836,264273.5778198242,161300.17053222656,207468.07421875,189164.95458984375,148092.96936035156,168097.3331604004,107787.70832824707,196723.05529785156,132155.48962402344,186062.97262573242,15167.18099975586,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:9)_FA 16:1,TAG,159805.3532409668,88750.22644042969,95924.04663085938,78699.64511108398,62311.90473937988,58438.6848449707,73382.18588256836,76816.10650634766,91337.50701904297,100145.00750732422,233672.8171081543,250892.7377319336,319619.28356933594,191733.27478027344,229612.515625,226423.15557861328,184416.23419189453,188387.01290893555,133514.59075927734,232505.8564453125,152872.9512939453,210534.39672851562,17404.080978393555,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:9)_FA 18:0,TAG,211626.2978515625,110091.38757324219,120918.04879760742,111518.92791748047,79725.8862915039,66139.52421569824,98625.92855834961,109893.12759399414,114407.17013549805,146200.1692199707,278935.25970458984,325721.62243652344,401726.89068603516,264213.09661865234,313712.0230102539,309783.2015991211,244227.57360839844,262921.73748779297,176199.1522216797,297893.71936035156,205847.6527709961,291511.9213256836,18304.901260375977,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:9)_FA 18:1,TAG,222981.71649169922,152509.57162475586,156164.67169189453,111892.6496887207,90118.22640991211,76453.06539916992,118171.98861694336,131869.86889648438,130901.91040039062,153437.9716796875,367763.7863769531,314030.14178466797,450691.18939208984,211274.61474609375,291595.3403930664,333914.985748291,225912.47692871094,256451.05975341797,178749.09014892578,317209.2625732422,180770.91357421875,281698.6021118164,24678.681671142578,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:9)_FA 18:2,TAG,291440.6985473633,156370.2325439453,150240.63153076172,143018.45205688477,104277.58819580078,90479.00674438477,142583.44921875,156460.03106689453,155398.69036865234,193587.59420776367,352344.02630615234,416136.1309814453,506060.25634765625,279539.0028076172,358621.20251464844,388228.89978027344,285722.9010620117,360995.7077026367,228407.73608398438,400240.04821777344,223358.21392822266,370604.2645263672,25816.56182861328,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:9)_FA 20:0,TAG,384293.86657714844,222130.73654174805,188307.05123901367,179088.37173461914,140672.05046081543,103706.02795410156,218391.75579833984,196766.01727294922,189605.1725769043,251538.83331298828,418323.14807128906,509801.02001953125,604288.4811096191,330147.1622619629,484494.89529418945,509161.4895019531,371663.33169555664,409974.8737182617,322293.2459716797,463939.7113647461,313805.6195678711,406286.62493896484,20387.14143371582,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(58:9)_FA 20:4,TAG,281877.0596923828,142366.99076843262,145232.10989379883,146559.93026733398,110980.830078125,97754.38569641113,156306.9518737793,153404.7491760254,156347.96978759766,226133.93502807617,286191.83990478516,374145.00399780273,474220.2080078125,312620.9428100586,468914.211517334,371436.7472229004,334406.5620727539,331219.826171875,241567.73864746094,422077.6585083008,253240.49894714355,377003.9479980469,16527.341094970703,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:0)_FA 16:0,TAG,112033.68894195557,57547.943588256836,57631.26376724243,49357.323318481445,35842.222427368164,31475.782230377197,49170.98271179199,49564.043281555176,55636.0637550354,71079.66513061523,147669.5908355713,190283.0724105835,207074.95484924316,137075.06980895996,165576.80932617188,147575.0298461914,114812.52892684937,139438.34983825684,92117.606716156,175445.07443237305,110648.24757385254,174160.11137771606,10925.780738830566,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:0)_FA 16:1,TAG,104743.48760986328,59711.304748535156,56377.78330993652,46296.80360412598,34292.76237487793,28997.021896362305,48387.704360961914,53154.544372558594,53053.28372192383,64105.90447998047,134086.27056884766,165597.81185913086,209174.2356262207,122776.84912109375,160750.29055786133,149612.03067016602,113569.22760009766,132813.19036865234,82856.08628845215,161251.12982177734,101873.40643310547,151731.91026687622,10414.220764160156,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:0)_FA 18:0,TAG,205652.0769958496,117383.98751831055,129413.06781768799,158370.53191375732,93217.68703079224,64155.02505493164,108284.52923583984,130191.58782196045,114980.98751831055,143901.62924194336,353839.30515289307,477195.0913581848,534126.9845428467,309398.4828109741,381310.40599823,338915.58430480957,368577.6416091919,354784.3226623535,186988.1713180542,432764.33196258545,211136.09663391113,392439.76861572266,10897.1607131958,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:0)_FA 18:1,TAG,124381.17013549805,70107.30418395996,70846.76474761963,61263.68428039551,52018.22325134277,43976.443141937256,67543.6854171753,67933.78451919556,62791.22515487671,88008.82724761963,152219.17108154297,231315.75798034668,251223.79779815674,161934.9900970459,217703.91062545776,192447.29719543457,196973.49395751953,195157.99391174316,103231.08662414551,229815.9172668457,113675.1085357666,206168.35469055176,12305.66088104248,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:0)_FA 18:2,TAG,116787.90856933594,60408.96437072754,62883.96496582031,52667.96382141113,46648.38302612305,40136.64323425293,59344.30409240723,57505.76431274414,60716.804443359375,80464.08638000488,132697.94848632812,173745.27465820312,209864.05447387695,124703.52809143066,177695.95501708984,161487.13177490234,137355.59088134766,157013.17094421387,95673.06771850586,173694.6530456543,106403.04779052734,159866.83233642578,12758.021011352539,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:0)_FA 20:0,TAG,6932419.112823486,5274502.271636963,3956816.964538574,2463314.044784546,2171017.9050445557,846464.6287689209,4454106.3921432495,2554181.975112915,2212859.373901367,2325996.9694366455,6174971.331253052,10290600.002624512,14721373.263946533,5769923.573944092,9106929.151977539,17261400.440689087,12327376.990905762,9908253.45072937,4113676.90335083,8839363.347961426,5607706.431274414,7976159.708053589,722759.3523254395,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:0)_FA 20:4,TAG,175960.0115966797,92101.20756149292,88653.94561767578,88343.90536117554,68506.84386444092,55377.6043548584,86357.96663665771,87308.30585098267,92172.60573196411,130915.64916229248,205156.13425064087,279934.3793373108,287479.1824569702,233060.318359375,302782.58491516113,238739.25859069824,237187.81684875488,242019.09635925293,163481.31269836426,319289.78116607666,160232.79104995728,283437.41637420654,12325.860931396484,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:1)_FA 16:0,TAG,97576.68772888184,53406.90350341797,53118.54373168945,51026.443923950195,34189.482009887695,29721.462173461914,46764.20356750488,44703.06312561035,51218.54406738281,64217.265197753906,138606.1284866333,163896.07264709473,191458.07498168945,116710.76837158203,151571.15173339844,146079.44985961914,110642.12814331055,125260.32760238647,81612.80581665039,150954.0711364746,92215.2066040039,139520.4299621582,11866.8408203125,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:1)_FA 16:1,TAG,118693.38827896118,58535.20414733887,63147.92477416992,51268.443534851074,36883.16244506836,33773.56260681152,50808.08393859863,50645.82371902466,54226.40319824219,66539.34461975098,144304.3108139038,189980.2136077881,216708.6333618164,140060.00798797607,159751.38975906372,152941.21083068848,114293.14849853516,140582.16899871826,91066.8463935852,180967.6320953369,107721.92805862427,173250.31224822998,11553.600856781006,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:1)_FA 18:0,TAG,147581.55017089844,81788.18592834473,83165.5657043457,78345.52618408203,59013.08499145508,44165.10340881348,71990.34379577637,76350.2651977539,82002.34600830078,106746.66813659668,198138.23388671875,263950.21908569336,291752.9034423828,184139.81314086914,232523.85836791992,225209.11840820312,189149.69464111328,192505.83277893066,132359.4507446289,235966.25451660156,137031.30990600586,211882.2360534668,12329.600883483887,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:1)_FA 18:1,TAG,151798.77114868164,94832.2857055664,104358.82727050781,126740.60691833496,78785.40371704102,59870.28309631348,85296.50540161133,107287.88619995117,87433.58601379395,116104.38775634766,263352.2219238281,329896.6996154785,396375.2074279785,209198.39361572266,284929.81896972656,243703.15524291992,276555.28118896484,262319.9557800293,143703.78952026367,326498.4213256836,151204.2704925537,278352.1041870117,16261.00131225586,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:1)_FA 18:2,TAG,127060.16734313965,69285.30517578125,66100.32582092285,59382.88426208496,52783.084228515625,45971.44281768799,62884.38362121582,69543.82504272461,66102.00408935547,91281.88729858398,150251.02857208252,232315.23706054688,276336.33851623535,164381.67153167725,215270.67401123047,190008.01306152344,197341.0941772461,197760.91299438477,108488.24781799316,240865.49508666992,114975.72839355469,206021.09436035156,15146.381103515625,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:1)_FA 20:0,TAG,388436.0244140625,243462.19659423828,202209.93251037598,166945.3140258789,134010.25143432617,88418.10813903809,224840.49771118164,173375.42938232422,168248.79264831543,221957.25625610352,407217.82360839844,553422.8952636719,708529.1961212158,348508.61154174805,529401.9781188965,654499.357421875,509324.53549194336,485886.95623779297,286587.8642272949,503115.0494995117,328381.86727142334,449365.0531616211,20744.521392822266,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:1)_FA 20:4,TAG,302278.4205169678,172102.6125869751,159636.73039245605,163418.6134338379,114199.84913635254,85363.84567260742,156379.39155578613,154551.25390625,147238.73050689697,204739.33459472656,372165.8678588867,515791.3410797119,590366.0417022705,397486.8096923828,550309.0630493164,478747.7149505615,517307.71450805664,420746.8524017334,258345.5770263672,498742.6160888672,306922.72395324707,382174.7415161133,12311.120903015137,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:10)_FA 16:0,TAG,106765.02697753906,56663.84411621094,62096.763671875,49224.78357696533,37822.10264587402,35194.2829284668,48696.88368225098,46206.02311706543,55360.98323059082,73425.26483154297,134048.52960205078,164397.69165039062,208755.09545898438,136850.06970214844,170548.37127685547,153138.73223876953,116105.38912963867,130905.30871582031,87423.16638183594,173507.4320678711,107996.16802978516,152609.17056274414,13064.920989990234,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:10)_FA 16:1,TAG,101320.50775146484,54406.063873291016,58705.44357299805,47806.743896484375,39630.16291809082,44956.8429107666,47268.863708496094,50817.443115234375,54341.12390136719,66479.68475341797,129834.80899047852,160219.79092407227,187738.7534790039,145626.87048339844,156977.00970458984,151577.67028808594,112943.20678710938,128088.02941894531,86147.24588012695,154243.83001708984,100151.58532714844,143733.33071899414,13787.161041259766,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:10)_FA 18:0,TAG,167471.29138183594,85996.78610229492,95867.06600952148,88671.38659667969,71355.4864654541,53674.143646240234,76545.80465698242,79972.60586547852,99718.92767333984,123753.38876342773,214230.01528930664,277252.7981567383,309915.5581665039,226209.05505371094,278260.6828613281,233048.81741333008,214224.87380981445,219090.01585388184,149430.42965698242,275497.1802368164,179550.99200439453,247617.21557617188,13649.561073303223,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
TAG(60:10)_FA 18:1,TAG,114021.72830200195,67505.76446533203,66977.60556030273,61149.54458618164,55586.364334106445,49961.383361816406,69113.82513427734,63679.20478820801,60964.824783325195,85099.12637329102,132527.0314025879,174399.24981689453,206233.23501586914,134218.2696838379,181361.15118408203,163102.3116760254,141003.50924682617,146529.76919555664,101212.46765136719,181027.2936706543,96634.10592651367,158971.431640625,15195.621047973633,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
