lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(66:1)]_FA18:0,0.11847883817239702,2.5868724076687766,0.0471392257704224,0.8281181814977961,0.9998184311894669,TAG,37728.82232666016,34844.302322387695,44051.18260192871,42902.26347351074,26144.261711120605,30448.10237884521,20574.561630249023
[TG(66:1)]_FA18:1,0.0500123612518013,2.58453785157484,0.008445581380783551,0.9267776151770369,0.9998184311894669,TAG,40975.04284667969,37991.9827041626,38668.84286499024,45929.802658081055,29118.601928710938,31993.322052001957,17164.96128845215
[TG(66:10)|TG(65:3)]_FA14:0,-0.09281107093067398,3.001613382881228,0.02940553206099139,0.8638460304424707,0.9998184311894669,TAG,53137.46340942383,39296.88274383545,77644.5057220459,64115.42434692383,58648.9630279541,37060.842849731445,13285.920959472656
[TG(66:10)|TG(65:3)]_FA16:0,0.21613769966362772,2.8093297290406674,0.1556276608387179,0.6932143495128371,0.9998184311894669,TAG,51980.18313598633,47680.663650512695,56856.14443969727,56885.18420410156,40504.06332397461,30455.84226989746,13580.880867004396
[TG(66:10)|TG(65:3)]_FA16:1,0.2438199052543536,3.0181531374958954,0.19758510477959135,0.6566771815518618,0.9998184311894669,TAG,56446.02389526367,46742.243591308594,64335.00425720215,59065.4436340332,38717.78297424317,34990.36267089844,25331.741828918457
[TG(66:10)|TG(65:3)]_FA18:0,0.06912432941930723,2.561804762201578,0.016109419034307834,0.8990014325844543,0.9998184311894669,TAG,36066.78253173828,39881.18298339844,40868.063079833984,44008.62271118164,28974.101776123047,30258.922317504883,17391.761184692383
[TG(66:10)|TG(65:3)]_FA18:1,0.09803862672225089,3.078752954311963,0.03233126324181512,0.8573025467042157,0.9998184311894669,TAG,46306.12319946289,46884.80374145508,47055.32312011719,54377.02423095703,33128.52258300781,37177.44253540039,41591.94264221192
[TG(66:10)|TG(65:3)]_FA18:2,-0.4807765829484565,3.360922920393783,0.8099121605877144,0.3681462217145741,0.9998184311894669,TAG,65018.38549804688,53253.36343383789,62975.84452819824,60178.74374389648,91021.94589233398,39527.04295349121,31351.40252685547
[TG(66:10)|TG(65:3)]_FA20:4,-0.4344432783939086,3.528769215649038,0.6594737503073702,0.4167457906867366,0.9998184311894669,TAG,73092.4243888855,59636.28361129761,64433.12464904785,110069.8461112976,77891.68653869629,82584.08539962769,18276.66118621826
[TG(66:10)|TG(65:3)]_FA22:5,0.4801564091393897,3.8568924762821037,0.75053683722399,0.3863063181462064,0.9998184311894669,TAG,121058.46910476685,117054.00828552246,133072.8109855652,95700.7857131958,76753.88486862183,52695.643909454346,26889.281829833984
[TG(66:10)|TG(65:3)]_FA22:6,0.3898130396846943,3.822147792051653,0.4987089655237469,0.48006794143416504,0.9998184311894669,TAG,92516.46593856812,91911.30604553224,101785.52713775636,87446.60641860962,56824.8840751648,53355.32365036011,58030.58382797241
[TG(66:11)|TG(65:4)]_FA14:0,0.15067122193158355,2.713758533993819,0.07603904077950574,0.7827387268804717,0.9998184311894669,TAG,47651.82336425781,36785.4426574707,64225.56503295898,46495.02320861816,42594.1028137207,24935.90173339844,14088.981002807615
[TG(66:11)|TG(65:4)]_FA16:0,0.06776672730885609,2.5881972938304214,0.015484643195691206,0.9009690367396016,0.9998184311894669,TAG,41173.6229095459,36781.40267944336,40866.00302124024,50697.583068847656,31122.522247314453,31364.54211425781,15093.420989990234
[TG(66:11)|TG(65:4)]_FA16:1,0.49134297778247926,3.3402613138122748,0.7850948077630165,0.37558748143742066,0.9998184311894669,TAG,85215.08651733398,68982.78396606445,115247.60803222656,74909.58576965332,55864.904052734375,38216.70281982422,12532.5609664917
[TG(66:11)|TG(65:4)]_FA18:0,0.05146544864025118,2.5163872056246035,0.008942372988457237,0.924661049343231,0.9998184311894669,TAG,37086.70233154297,38251.56295776367,34050.54246520996,44782.683029174805,26173.901947021484,31445.782333374023,17126.72134399414
[TG(66:11)|TG(65:4)]_FA18:1,-0.045055199475534394,3.0374283144029963,0.0069050013033802315,0.9337749380399477,0.9998184311894669,TAG,52316.6640625,50912.883850097656,49565.90347290039,57426.603759765625,41807.823150634766,42162.8030090332,27573.821838378903
[TG(66:11)|TG(65:4)]_FA18:2,0.08924679443217882,3.194877032172794,0.026811564086528933,0.8699339603904976,0.9998184311894669,TAG,54344.46376037598,46760.6828918457,47173.74366760254,57071.62417602539,36627.66261291504,38107.68293762207,47335.94305419922
[TG(66:11)|TG(65:4)]_FA18:3,-0.384881810996594,3.35655009035233,0.5159735896625292,0.47256430612419537,0.9998184311894669,TAG,66006.00491333008,55039.84390258789,63508.44427490234,62652.68438720703,80143.20422363281,44863.583251953125,31228.442138671875
[TG(66:11)|TG(65:4)]_FA20:4,-0.24970851211865416,3.1863271568000737,0.21525622880744782,0.6426784524018536,0.9998184311894669,TAG,65645.9444656372,51035.20371627808,57919.3840637207,69145.12478256226,60286.58369064331,51834.62423706055,19781.161407470703
[TG(66:11)|TG(65:4)]_FA22:5,0.07786010300761007,3.5365658849352544,0.020425926407710904,0.8863539155876407,0.9998184311894669,TAG,77572.18578720093,80936.20539093018,89260.02652740479,91107.6459350586,62730.6441116333,61232.52418136597,24227.44171142578
[TG(66:11)|TG(65:4)]_FA22:6,0.4170135851848223,4.010819020675213,0.5693634179606306,0.4505119880473944,0.9998184311894669,TAG,131253.9091644287,125755.40732574464,145998.38972854614,107233.8465576172,84623.44611358643,63069.00445175171,31345.722164154053
[TG(66:12)|TG(65:5)]_FA14:0,-0.054783043572791575,2.701658598516149,0.010215943857019738,0.9194917550967437,0.9998184311894669,TAG,47289.04345703125,35202.242614746094,60249.88493347168,44113.24311828613,51028.34397888184,23645.901664733887,12919.100814819336
[TG(66:12)|TG(65:5)]_FA16:0,-0.18764150490736042,2.416661316207801,0.12101554266701031,0.7279356511361336,0.9998184311894669,TAG,27049.602020263672,27165.16195678711,28819.74200439453,60656.46435546875,21116.46141052246,41890.68310546875,12473.900787353516
[TG(66:12)|TG(65:5)]_FA16:1,-0.025401905766308075,3.1548737870704686,0.0021916358682574355,0.9626607450058704,0.9998184311894669,TAG,60079.64453125,57223.76440429688,75144.76480102539,69841.92436218262,63753.76514434815,39202.402893066406,15096.84115600586
[TG(66:12)|TG(65:5)]_FA18:0,-0.03667832694492762,2.5091344893536807,0.0045729711057447275,0.9460851516039861,0.9998184311894669,TAG,36330.24234008789,35689.162658691406,32139.04234313965,47313.66326904297,26874.0419921875,33286.142318725586,16510.161193847656
[TG(66:12)|TG(65:5)]_FA18:1,0.07248447767250778,2.5615909238143555,0.017708979651160917,0.8941339949943001,0.9998184311894669,TAG,41016.48275756836,39676.56285095215,33797.06230163574,49092.323501586914,27272.842041015625,33040.70236206055,15876.241195678713
[TG(66:12)|TG(65:5)]_FA18:2,-0.02170527266257014,3.174464320789257,0.0015996999909475562,0.9680961161993447,0.9998184311894669,TAG,58400.684020996094,57189.863861083984,52284.94345092773,62830.44384765625,42217.04321289063,48513.02337646485,31008.54229736328
[TG(66:12)|TG(65:5)]_FA18:3,0.05029965047485469,3.4313152360007453,0.008543121125839548,0.9263571947114093,0.9998184311894669,TAG,59290.5641784668,58998.16390991211,61957.16467285156,64632.80493164063,44687.98306274414,46716.54357910156,53630.00428771973
[TG(66:12)|TG(65:5)]_FA20:4,-0.32483144585964824,3.167097592630585,0.3660968238159512,0.5451395588927829,0.9998184311894669,TAG,59106.384017944336,52043.34373474121,54772.1842880249,63023.92451477051,55466.06441497803,55470.94379043579,22915.90184020996
[TG(66:12)|TG(65:5)]_FA22:5,-0.11495342860974513,4.104891130454392,0.04518602513530823,0.8316623360426466,0.9998184311894669,TAG,108553.50842285156,118644.54796218872,122036.82926559448,149104.61209869385,94912.466796875,113458.62908935548,27185.221767425537
[TG(66:12)|TG(65:5)]_FA22:6,0.13091418849437966,3.6881894001353475,0.05750113043416151,0.810490010328661,0.9998184311894669,TAG,87363.4861831665,86536.58628845215,102054.20733261108,101038.96826934814,61729.60480880737,70983.90559387207,28812.722061157227
[TG(66:13)|TG(65:6)]_FA14:0,0.08942831769464618,2.6534993033009373,0.026919874372197228,0.8696738564455829,0.9998184311894669,TAG,45408.603271484375,36578.4227142334,54053.46270751953,43711.503173828125,41038.58247375488,24067.121589660645,15476.621109008787
[TG(66:13)|TG(65:6)]_FA16:0,0.1539211117257145,2.2264010675510013,0.07932811420153027,0.7782100024711098,0.9998184311894669,TAG,30500.24200439453,29176.02210998535,31431.242294311523,36653.50230407715,20785.44139099121,23566.56150817871,14726.641006469728
[TG(66:13)|TG(65:6)]_FA16:1,-0.10138808683585158,2.7475777146687768,0.035113017167532234,0.8513590358125686,0.9998184311894669,TAG,38693.76268005371,35078.40252685547,42342.48300170898,73088.8051147461,27540.8818359375,50533.06350708008,13628.040901184082
[TG(66:13)|TG(65:6)]_FA18:0,-0.10420485771053739,2.7614811358817444,0.03709875405547791,0.8472641240918329,0.9998184311894669,TAG,37017.842544555664,35350.72235107422,41725.40298461914,71547.94494628906,31602.98217773437,45225.10321044922,16253.921096801758
[TG(66:13)|TG(65:6)]_FA18:1,-0.06563966361618528,2.527275433622915,0.014677793141117945,0.9035706880688219,0.9998184311894669,TAG,34840.84256744385,37388.66268920898,32773.902519226074,47501.86329650879,27577.44189453125,34218.122009277344,16644.98112487793
[TG(66:13)|TG(65:6)]_FA18:2,0.05334495877897837,2.6897502239880673,0.0096062259186116,0.9219232759469476,0.9998184311894669,TAG,42006.62286376953,42511.563079833984,38910.66256713867,53996.22381591797,32548.002319335938,33679.00256347656,17751.441329956055
[TG(66:13)|TG(65:6)]_FA18:3,-0.03786335098304737,3.3905214882437877,0.0048740006409389025,0.9443416695203638,0.9998184311894669,TAG,65300.524353027344,62038.80462646485,62035.8041381836,74489.7649230957,50138.02368164063,54658.42346191406,37668.62289428711
[TG(66:13)|TG(65:6)]_FA20:4,-0.22995402436867404,3.1398366894451706,0.1822952266472271,0.6694081340220682,0.9998184311894669,TAG,57103.14389038086,51931.00366973877,50597.34362411499,58710.62411499024,50042.103424072266,49156.90288162232,28226.62216949463
[TG(66:13)|TG(65:6)]_FA22:5,-0.46412575795738475,4.477706688672056,0.7540628237902639,0.38519295739177417,0.9998184311894669,TAG,178535.9725112915,146867.99111938477,153795.85260391235,125773.00929641724,180642.59075546265,142919.48992538452,25884.56188583374
[TG(66:13)|TG(65:6)]_FA22:6,-0.15644192935293166,4.2224874915378985,0.08394103910450218,0.7720260170378058,0.9998184311894669,TAG,127761.66954040527,122783.94975280762,126835.78825378418,157736.73049926758,99713.78649902344,130669.30911254884,29312.141998291016
[TG(66:14)|TG(65:7)|TG(64:0)]_FA14:0,-0.003970756039589673,2.7419487859825176,5.346299758457462e-5,0.994166048096571,0.9998184311894669,TAG,48567.443115234375,38256.58277893066,51329.063537597656,47874.96298217773,45479.12367248535,26564.901885986328,16769.821090698242
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:0,0.13121643692285967,2.372757440234377,0.05775920295286596,0.8100733204615734,0.9998184311894669,TAG,33740.62219238281,34558.062591552734,36134.48257446289,38603.20263671875,23011.56150054932,27432.341735839844,15236.661163330078
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,0.2549093748416243,2.567109406781759,0.21575658836954406,0.6422923827734107,0.9998184311894669,TAG,41054.52311706543,36280.2624206543,50329.44367980957,47533.54363250733,28416.522048950195,28076.162109375,14620.20100402832
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:0,0.044153329703215574,2.802230594590992,0.006585851005411314,0.9353200729256416,0.9998184311894669,TAG,47802.30334472656,40081.682388305664,45716.90315246582,60552.30499267578,32951.90197753906,39737.22290802002,18176.641220092773
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1,-0.11032788923055693,2.8080963194689312,0.04160545026297768,0.8383737064482213,0.9998184311894669,TAG,39384.10275268555,42502.02346801758,37876.88287353516,67992.5446472168,32639.902282714844,45725.0632019043,18173.301345825195
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:2,0.06704686764188232,2.601071592773022,0.015158233646957342,0.9020130412288585,0.9998184311894669,TAG,39976.46255493164,38255.282775878906,35529.12252807617,52016.22380065918,27687.86195373535,33567.30209350586,17420.301193237305
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:3,0.09471936197008886,2.8932785086200328,0.030187375466994126,0.8620657563600389,0.9998184311894669,TAG,52439.22351074219,49374.42344665527,46389.84356689453,61491.16488647461,34979.60250854492,41050.88301086426,18840.6012878418
[TG(66:14)|TG(65:7)|TG(64:0)]_FA20:4,0.06808213503702142,3.227935636927752,0.015629177779374004,0.9005103214576184,0.9998184311894669,TAG,51500.143520355225,54838.20372009277,48358.42362976074,55897.68371582031,38764.76273345947,39115.50263214111,47642.163314819336
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:5,-0.14842370281925338,4.9618998737798705,0.07551479526591698,0.7834702402272298,0.9998184311894669,TAG,296073.0654144287,195029.03358459476,291421.2023162842,155390.67030334473,246141.49852371216,155125.3505973816,29982.72196960449
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6,-0.5254218755731733,4.550519351796167,0.9699289834589422,0.3246978908554757,0.9998184311894669,TAG,198598.0930633545,148113.75143432617,161383.63108825684,115798.26875305176,190898.5545654297,157292.3505706787,27850.042289733887
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,-0.05091200485140448,2.5051949748484863,0.00882012576323632,0.9251762614877428,0.9998184311894669,TAG,29293.562042236328,29688.202194213867,34309.54244995117,34918.96226501465,23736.0616607666,27470.181884765625,27261.40185546875
[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:0,-0.005117834287500675,2.431210326556546,8.881788562575821e-5,0.9924805885770592,0.9998184311894669,TAG,34266.522399902344,31874.062377929688,37067.76240539551,39551.4026184082,25314.48178100586,29943.80191040039,16753.781227111816
[TG(66:15)|TG(65:8)|TG(64:1)]_FA16:1,0.2212035167534116,2.7964485293414962,0.1629380550342603,0.6864658009107782,0.9998184311894669,TAG,48433.90333557129,39701.122619628906,63615.72448730469,52405.583908081055,34360.46240234375,32875.28225708008,17266.20124053955
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:0,0.063033516755953,2.7617543169974774,0.013402300201747153,0.9078361713469908,0.9998184311894669,TAG,44452.103271484375,41719.22309875488,50082.18383789063,49145.60325622559,33264.50225830078,35173.4225769043,19720.4214553833
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:1,0.045988095556566584,2.8467349155435033,0.0071435742334529095,0.9326432662008832,0.9998184311894669,TAG,45603.74331665039,47698.50314331055,44967.64315795898,64057.0641784668,35369.70236206055,40443.3228302002,17647.441162109375
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:2,-0.1004821790793567,2.8635730961206476,0.03448615990055259,0.8526765022169354,0.9998184311894669,TAG,43525.122802734375,40447.72267150879,41437.8229675293,68586.8649597168,31806.84219360352,48478.003646850586,19765.541397094727
[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:3,-0.003661460220171706,2.8651189375237527,4.545779381714965e-5,0.9946205119341316,0.9998184311894669,TAG,47480.3037109375,47120.94351196289,41445.50288391113,61471.26431274414,32406.962295532227,44264.942626953125,20094.181427001957
[TG(66:15)|TG(65:8)|TG(64:1)]_FA20:4,-0.08161585194931983,3.413146055997698,0.02271988028269334,0.8801877979783196,0.9998184311894669,TAG,43444.96318054199,46315.04318237305,39117.40288543701,53868.224044799805,33068.64246368408,41866.583015441895,77162.20542144775
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:5,0.7183483335809512,4.18085304166988,1.6425659765500313,0.19997376920525975,0.9998184311894669,TAG,143300.35084152222,139244.09149551392,191345.31210708615,128313.74962997437,72515.90553665161,68263.92446899414,37387.34267425537
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6,-0.1344046268782274,5.063802646903408,0.06186066332884366,0.8035788935062206,0.9998184311894669,TAG,314066.9996032715,213688.87354278564,314902.26171875,171618.35246276855,246959.97845458984,182501.39265441892,30175.802444458008
[TG(66:16)|TG(65:9)|TG(64:2)]_FA14:0,0.20774405773989443,2.7245566639060343,0.14386862682238194,0.70446496573588,0.9998184311894669,TAG,36757.38244628906,28178.80209350586,46894.442794799805,39462.96258544922,27019.82160949707,23285.82182312012,35104.48255157471
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:0,0.05733829684951335,2.534470876792971,0.011094440896442848,0.9161138382978469,0.9998184311894669,TAG,34246.34257507324,33140.80239868164,39412.522705078125,38720.14291381836,26162.06184387207,27763.76187133789,22633.64157104492
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:1,0.21211644518532413,2.85739495638786,0.14994029375725404,0.698592422249137,0.9998184311894669,TAG,48445.66357421875,45455.60336303711,59240.30389404297,51630.00357055664,33248.16247558594,34810.10289001465,21149.44140625
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:0,0.04471053102481261,2.9619662607854553,0.006752879321538785,0.9345068338522997,0.9998184311894669,TAG,44647.14309692383,61764.96453857422,52169.1435546875,47546.74346923828,40872.34269714356,36611.58250427246,24949.40187072754
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:1,0.03983163527921959,2.8315192755216736,0.005361516429161384,0.9416291602608364,0.9998184311894669,TAG,43810.9432220459,47385.56326293945,47401.80352783203,52543.74366760254,35805.7225189209,36091.322509765625,21589.24157714844
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:2,0.07473607898838033,2.966444365372394,0.018823586395683378,0.8908734414213759,0.9998184311894669,TAG,53354.68350219727,42710.46290588379,50614.82336425781,70164.76522827148,33143.622299194336,46258.92318725586,21421.38157653809
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:3,-0.11164192144040923,3.0701045583060558,0.04260734107083408,0.8364663975225048,0.9998184311894669,TAG,48935.42346191406,47728.203674316406,47945.40344238281,77988.505859375,36684.84242248535,56155.403564453125,23113.341674804688
[TG(66:16)|TG(65:9)|TG(64:2)]_FA20:4,-0.2629565266184109,3.221670390261332,0.2389189134228218,0.6249880250235944,0.9998184311894669,TAG,51049.08351135254,45275.443267822266,44377.16328430176,106557.10693359376,35334.3624420166,79055.64643859863,21084.121459960938
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:5,-0.12577208919099536,4.323381256482584,0.05413417660747656,0.8160195894547535,0.9998184311894669,TAG,116343.8272705078,120373.5883178711,121357.56811523438,129847.94955444336,106899.20748901369,99068.12776184082,74590.425537109375
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,0.6753159102867047,4.298872530477395,1.4577278107017264,0.22729199610130613,0.9998184311894669,TAG,158237.5499267578,142751.75192260742,206974.7346496582,137973.4708557129,76125.14520263672,79304.16586303711,41937.22282409668
[TG(66:17)|TG(65:10)|TG(64:3)]_FA14:0,0.36447099542062295,2.5613517381800324,0.4369199588178959,0.5086128186447596,0.9998184311894669,TAG,44945.84353637695,35818.142501831055,60536.54397583008,44692.88342285156,31551.76229095459,23910.90187072754,11555.320960998535
[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:0,0.08909691603439644,2.2546562162789594,0.026720147879700562,0.8701539138128531,0.9998184311894669,TAG,32574.522354125977,28910.442092895508,33341.90234375,38554.22277832031,21263.661376953125,27107.941955566406,12825.300910949709
[TG(66:17)|TG(65:10)|TG(64:3)]_FA16:1,0.21161608797440523,2.738128270992565,0.1492377426428675,0.6992648654794857,0.9998184311894669,TAG,47958.80313110352,39790.80236816406,49434.203125,45574.60311889648,29836.702194213867,31051.522171020508,21842.82154846192
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:0,-0.06525765582668458,2.6452823296591452,0.014507269908051512,0.9041297519656795,0.9998184311894669,TAG,33824.36227416992,52321.98304748535,42786.52307128906,41524.20278930664,35639.342712402344,33491.20225524902,15726.441207885742
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:1,0.0225911039739921,3.0706079832970254,0.0017270215692519741,0.9668514946771083,0.9998184311894669,TAG,47399.303283691406,66767.82441711426,51891.20330810547,51824.92343139648,41651.28305053711,41604.66287231445,28256.382217407227
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:2,0.015786896384451923,2.9382335925366254,8.438052495876036e-4,0.9768260481786739,0.9998184311894669,TAG,49443.30375671387,46855.62335205078,52182.32360839844,54740.72380065918,35722.64270019531,41869.18328857422,24032.68180847168
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:3,0.14390695343032237,3.1557701797870035,0.06940526133530511,0.792204694625102,0.9998184311894669,TAG,58193.78373718262,54092.864166259766,58539.9641418457,79808.14581298828,37053.24282836914,50486.643798828125,24538.381591796875
[TG(66:17)|TG(65:10)|TG(64:3)]_FA20:4,-0.026335208643421988,2.8420108539488895,0.0023557256711228547,0.961289219084804,0.9998184311894669,TAG,46833.08351135254,42687.16316986084,39614.10298156738,58997.56415557861,31238.702087402344,42913.02307128906,22259.901481628414
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:5,0.17154337738255804,3.885617238624192,0.09840372850248968,0.7537536968991223,0.9998184311894669,TAG,112270.56829833984,112982.7282562256,111424.24737548828,111138.82765197754,73876.0855178833,79982.54571533203,27083.401916503903
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,-0.08466033640925673,4.543456040183899,0.024454174723700813,0.8757348357560679,0.9998184311894669,TAG,137935.58853149414,139356.97094726562,149051.95016479492,145128.64981079102,116777.94891357422,117393.00787353516,88336.40637207031
[TG(66:18)|TG(65:11)|TG(64:4)]_FA14:0,0.08756547491499603,2.412194595250342,0.02581319575500629,0.872357371110967,0.9998184311894669,TAG,38099.14273071289,29097.66233825684,45599.70352172852,38221.6223449707,28564.44236755371,26070.601852416992,13589.860931396484
[TG(66:18)|TG(65:11)|TG(64:4)]_FA16:0,-0.09435857620900734,2.7578742650994235,0.03039693048958725,0.8615926422779139,0.9998184311894669,TAG,38326.442779541016,33099.38217163086,36385.802490234375,74515.88578796387,24243.601776123047,50718.76301574707,17630.24129486084
[TG(66:18)|TG(65:11)|TG(64:4)]_FA16:1,0.188303693053692,2.6985855706865958,0.11839837251625342,0.7307781174619232,0.9998184311894669,TAG,46681.423248291016,42362.20263671875,55756.4441986084,47142.12322998047,31125.92189025879,33727.022315979004,14753.860931396484
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:0,0.02819157649334048,2.412513096969429,0.0026881077731104597,0.9586506332412172,0.9998184311894669,TAG,30841.082275390625,34716.08218383789,31972.54217529297,45587.78314208984,25396.781539916992,28894.542205810547,15842.00112915039
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:1,-0.03417586333218891,2.809293488171244,0.00396963965164332,0.9497624619754541,0.9998184311894669,TAG,36780.8027420044,61298.54444885254,45555.40274047852,50822.68350219727,38570.8424987793,38694.24252319336,16529.501098632812
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,0.024427074940556123,3.1796049126605856,0.0020188628493542637,0.9641617034203972,0.9998184311894669,TAG,51456.684173583984,68526.20439147949,57285.36380004883,55591.943908691406,46153.34326171875,42637.80268859863,31627.042236328125
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:3,0.08702265781448519,3.1508048518683833,0.02549682743580206,0.8731353147427265,0.9998184311894669,TAG,55584.543884277344,55042.98342895508,64690.74447631836,64509.60484313965,38078.042724609375,48925.123291015625,27760.98191833496
[TG(66:18)|TG(65:11)|TG(64:4)]_FA20:4,-0.07507062553639977,3.139983046655115,0.01921313419188664,0.8897571945239597,0.9998184311894669,TAG,59582.74472045898,50905.22387313843,54844.62362670898,72487.16522216797,43752.08320617676,53046.74377441406,23258.74166870117
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:5,0.1382186389045711,3.907706472686798,0.06405944533094043,0.8001911902514048,0.9998184311894669,TAG,104943.02752685548,101687.02793884276,118059.62814331056,129835.67030334473,70847.845947265625,88362.5062713623,26789.122146606445
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,0.24982221236544286,4.043828457507262,0.20734089444704296,0.6488596150962112,0.9998184311894669,TAG,126896.16912841795,126367.40866088869,121070.74819946288,129284.2288131714,76486.66519165039,87461.40591430664,32014.521850585938
[TG(66:2)]_FA14:0,-0.13886724041723297,2.163368895028843,0.06604673703469643,0.7971821718005135,0.9998184311894669,TAG,28833.54210281372,24532.141639709476,29970.501953125,34783.26249694824,23882.641593933105,26275.26189422607,12365.56092453003
[TG(66:2)]_FA16:0,0.07505730185433902,3.220346737128597,0.01898366064858692,0.8904133383466579,0.9998184311894669,TAG,28553.481967926025,27915.761726379395,35972.902477264404,32584.082496643063,22433.621536254883,23257.981491088867,86590.76670837402
[TG(66:2)]_FA16:1,0.09239926432839032,3.028012570040207,0.028730648128259866,0.8654024486770758,0.9998184311894669,TAG,36751.20265960693,32824.48226928711,42495.6429977417,39334.28259277344,27478.581657409668,27237.32204055786,56921.943256378174
[TG(66:2)]_FA18:0,0.18257492583539744,2.7599709623204336,0.11135420517587138,0.7386076285780261,0.9998184311894669,TAG,35926.40291595459,40094.30280303955,43800.36279296875,43882.80285644531,24939.38167190552,30685.80233001709,31375.86173248291
[TG(66:2)]_FA18:1,0.08359426242803347,2.65286552816282,0.023532765772529274,0.8780797457936306,0.9998184311894669,TAG,38360.28243255615,43438.3232421875,39590.16304016113,43572.34332275391,28979.321868896484,31296.462188720703,21498.20147705078
[TG(66:2)]_FA18:2,-0.004349963241852232,2.6693575088846004,6.416306541723316e-5,0.9936088653213759,0.9998184311894669,TAG,42925.78323364258,36174.26235961914,42614.0033569336,47961.20332336426,28560.62197875977,37088.40238952637,19137.64126586914
[TG(66:3)]_FA14:0,-0.14853308529969006,2.0692738382619766,0.07561225820478512,0.7833340377296544,0.9998184311894669,TAG,25321.081912994385,22020.5016784668,27221.90203857422,31779.001922607426,21522.42162322998,23917.22155380249,13553.000930786133
[TG(66:3)]_FA16:0,0.191951214330466,2.16213864159835,0.12298401754810581,0.725820349322358,0.9998184311894669,TAG,28114.202167510983,31135.10203552246,38146.14279556274,30107.441844940186,22423.26170730591,20574.32138061523,12362.020851135254
[TG(66:3)]_FA16:1,0.4166198193368536,3.5390259885315443,0.5682614667421149,0.4509505913673692,0.9998184311894669,TAG,45840.603439331055,44906.3431968689,64976.52454376221,47438.963565826416,32933.10269546509,25581.52173614502,93007.58768844604
[TG(66:3)]_FA18:0,0.2271700642643344,2.4537998689730265,0.17175336644959316,0.6785582135892502,0.9998184311894669,TAG,36029.98278427124,38725.30266571045,38896.0625,40819.362937927246,26001.841724395752,25037.72159576416,16058.541137695312
[TG(66:3)]_FA18:1,0.11637520822179301,2.858280019799674,0.04548855119867312,0.8311082198414633,0.9998184311894669,TAG,42232.60345458984,43418.40296936035,44065.80271148682,45871.622482299805,29967.74245071411,32657.922439575195,32148.582347869877
[TG(66:3)]_FA18:2,0.13309281565997633,2.810539498206847,0.059416036237166736,0.8074213108065291,0.9998184311894669,TAG,44158.742767333984,45907.9033203125,43514.86310958862,46775.04356384277,29780.70211791992,33874.88246536255,26552.14222717285
[TG(66:3)]_FA18:3,0.05917966683743761,2.8451545902159556,0.011817259677286529,0.9134347150754387,0.9998184311894669,TAG,46660.56346130371,43060.90274047852,47805.663482666016,58640.96417236328,31708.122283935547,40947.38282775879,20807.26139831543
[TG(66:4)]_FA14:0,-0.03841212116030988,2.477379480178578,0.005016187120418181,0.9435369981655461,0.9998184311894669,TAG,34472.90224456787,30154.52227783203,44582.32307434082,44515.4634552002,29119.18228149414,31528.78225708008,14121.0210647583
