lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
FA(32:4),-0.6245841369798679,4.632474035401178,1.9199687320656267,0.16586010734148335,0.73244136199876,FA,83127.085693359375,173920.21228027344,126803.34954833984,106075.40814208984,120739.30737304688,142717.24932861328,34405.84225463867
FA(32:6),-0.6464491048666601,4.2202098262677925,2.0591522145127787,0.15129432462466136,0.73244136199876,FA,65454.82417297363,136626.0897216797,111014.048828125,61089.94477844238,122660.4273223877,82017.06605529785,20922.801544189453
FA(34:0),-0.5695615310219518,3.533572186013105,1.5915966858357251,0.20709816022723102,0.73244136199876,FA,35999.862213134766,70182.38603973389,91658.16818237305,39012.48229980469,76668.80657958984,46386.90340423584,13632.401084899902
FA(34:1),-0.6030165621719411,3.4642111176296,1.7874052713741548,0.18124262465139662,0.73244136199876,FA,39785.1827545166,67873.92559051514,70181.3441619873,43541.963539123535,75085.80654907227,43224.963050842285,13806.40103149414
FA(35:0),-0.6446984734621577,3.1818122700230016,2.047647349772433,0.1524415964754398,0.73244136199876,FA,30350.521911621097,50435.78266906738,63056.56498718262,34194.882637023926,60701.6241607666,37135.56258392334,12657.021057128906
FA(7:3),-0.5997680070629032,1.65262366386537,1.7669985113557019,0.18375397350900588,0.73244136199876,FA,8618.420539855957,14426.941024780272,13969.32098388672,9683.580673217772,13497.100952148438,11326.740859985352,15835.661163330078
FA(9:1),-0.6299316736470058,2.558632713092024,1.953089179555718,0.16225435078224643,0.73244136199876,FA,17956.04133605957,29697.06225585937,28334.481842041016,21497.98153686523,28882.82211303711,24104.921844482426,21670.78155517578
LPG(18:4),-0.6204198285447021,-0.9687400379134269,1.887430217332252,0.16949205259985883,0.73244136199876,PG,2042.60013961792,2002.6001434326167,2059.060134887696,2086.920139312744,2344.3001594543457,2116.340160369873,2030.740135192871
LPI(19:0)|LPI(O-20:0),-0.605674962134836,5.376716123375292,1.7993487871851812,0.17979124327416499,0.73244136199876,PI,2342.140151977539,2337.7401809692383,2162.460147857666,5097.32043838501,4166.580307006836,2387.780170440674,649549.9510498047
LPS(P-20:0),0.6470893775190657,0.5535018317597293,1.8672353193032905,0.1717920579707075,0.73244136199876,PS,4515.900302886963,22861.721508026123,3950.2002143859854,5738.2803955078125,3490.0602836608887,4614.860294342041,3378.480255126953
omega-linoleoyloxy-Cer(d18:0/32:0),-0.5427504970462517,1.1580731484275415,1.4419106979797789,0.22983039810217026,0.73244136199876,Cer,8424.900611877441,8841.140567779541,7399.840545654297,7764.680484771728,8163.3205490112305,8517.660663604736,11941.180839538574
omega-linoleoyloxy-Cer(d18:1/32:0),-0.645510131840651,0.4390968323214857,2.049899325245576,0.15221625488803564,0.73244136199876,Cer,4735.120315551758,4398.740337371826,3826.480266571045,4753.720363616943,5177.84037399292,4660.840358734131,8242.940532684326
omega-linoleoyloxy-GlcCer(d18:1/30:0),-0.5707715099609307,-0.13571249631975735,1.5952941890433294,0.20657136969746748,0.73244136199876,Cer,3320.0002365112305,3231.100227355957,3971.660285949707,3435.9002990722656,4181.880302429199,3168.880210876465,4253.8203125
PE(31:3),-0.5993199023813001,4.285478037622763,1.765278201725323,0.1839675199290929,0.73244136199876,PE,96129.94659423828,79583.90563964844,77741.14532470703,87235.74548339844,107386.76892089844,76445.485107421875,57775.064208984375
PE(37:4)|PE(O-38:4)|PE(P-38:3),0.6190875553250831,5.893235359784098,1.715821500638413,0.19023179929770034,0.73244136199876,PE,301780.5826416016,376773.2434082031,635981.7264404297,261610.15771484372,163641.57104492188,194457.4747314453,77729.96551513672
PE(37:5)|PE(O-38:5)|PE(P-38:4),0.5869292245814586,6.034812744283672,1.5468914027078422,0.21359494136823579,0.73244136199876,PE,328381.60107421875,387206.8319091797,715010.90869140625,295477.0421142578,168998.5311279297,231677.97729492188,86608.38684082031
PE(39:5)|PE(O-40:5)|PE(P-40:4),0.5791979088233599,6.2049555262678044,1.5075045534249507,0.21952026459594481,0.73244136199876,PE,360213.40869140625,426192.6909179688,738985.5920410156,330117.7233886719,190029.9122314453,243646.79809570312,143147.20971679688
PE(40:2),0.6502594229939069,5.697175529432792,1.887337828247837,0.1695024940389361,0.73244136199876,PE,299165.16271972656,309118.8815917969,467744.2940673828,265218.6967773437,161182.73278808594,139730.14978027344,86811.845703125
PE(40:7)|PE(39:0)|PE(O-40:0),0.6601230212032194,8.215700229894464,1.9432492111081947,0.1633161737227243,0.73244136199876,PE,1562673.297607422,2097008.5349121091,3557692.5107421875,1275976.009765625,565923.7802734375,1292238.5927734375,96693.20751953124
PE(41:6)|PE(O-42:6),0.5783516832295796,5.761408245691119,1.503208636164345,0.22017832014104521,0.73244136199876,PE,365718.9895019531,342262.96520996094,329893.5670166016,307954.1408691406,144489.3104248047,173378.23303222656,108592.3680419922
PG(28:0)|PG(O-29:0),0.6493135368920996,10.210174195732266,1.8820831530768962,0.17009757258894778,0.73244136199876,PG,8090140.516601562,7745737.879394531,5943359.063964844,8633479.868652344,3384704.344238281,3496476.438964844,1929841.3720703125
PG(35:6)|PG(P-36:5),0.6184098354390574,5.408726423237879,1.7121539031268187,0.19070615090664308,0.73244136199876,PG,237973.73803710935,264537.09924316406,330312.2214355469,236611.2550048828,128052.96875,117450.58764648438,82769.46545410156
PG(40:1)|PG(P-41:0),0.6199981193120669,6.328385295052484,1.7207370835967593,0.1895981937695542,0.73244136199876,PG,466141.9729003906,468358.8146972656,761298.87109375,427222.3107910156,259484.5791015625,227048.5751953125,103051.10681152344
PG(41:6)|PG(O-42:6),0.6108355934050552,5.8404843260344705,1.6716871129638093,0.19603271191191735,0.73244136199876,PG,345110.0231933594,341954.9455566406,385466.544921875,347988.8854980469,161331.53051757812,167233.1729736328,119861.927734375
PG(42:10)|PG(41:3)|PG(P-42:2),0.5706487621031927,5.597459117144037,1.4644857899302224,0.22621773115019136,0.73244136199876,PG,264736.9392089844,283707.1979980469,405711.44921875,270062.5192871094,138359.4298095703,151528.15112304688,85818.826171875
PG(42:7)|PG(41:0)|PG(O-42:0),0.6738979854148486,5.983912810537413,2.022473414355773,0.1549865071524167,0.73244136199876,PG,348416.3662109375,360788.0856933594,643842.2646484375,318776.8420410156,158299.27087402344,208444.8955078125,91029.58642578124
PG(43:4),0.6780560958799682,6.400132761440019,2.0467020712640083,0.15253629736676907,0.73244136199876,PG,426935.34869384766,513317.31677246094,785430.8214111328,427335.0700683594,180799.69134521484,288788.8600463867,165594.8305053711
PG(O-37:2)|PG(P-37:1),0.6457697836233685,9.25933517816263,1.8622238349635154,0.17236835710132611,0.73244136199876,PG,3317475.017578125,3990068.47265625,6304800.708984375,3365142.3984375,1719957.267578125,2078378.3115234373,414833.3088378906
PI(31:0)|PI(O-32:0),0.5761344235294598,8.273541189250754,1.4920570529302495,0.2218975705815635,0.73244136199876,PI,2249824.971923828,2013438.866455078,1029309.366455078,3119437.577148437,637054.50439453125,1365459.75390625,147595.63037109375
PI(31:1)|PI(O-32:1)|PI(P-32:0),0.5940135071636341,6.393852417007306,1.5834125617475365,0.2082698255279509,0.73244136199876,PI,425091.71197509766,1032235.4530029296,368296.1658935547,454281.20703125,227032.85571289065,297355.5810546875,82196.28594970703
PI(33:0)|PI(O-34:0),0.5908065528046993,7.732731012328373,1.5668541328523133,0.21066445864789832,0.73244136199876,PI,1546908.441772461,1373112.1389160156,819137.1630859375,2021456.583984375,467588.5324707031,889313.7800292969,127342.84948730467
PI(33:1)|PI(O-34:1)|PI(P-34:0),0.570554040324257,7.0781658837025265,1.4640482232043723,0.22628710290484436,0.73244136199876,PI,634176.0633544922,1485998.5870361328,833286.1083984375,691033.0204467773,501824.56091308594,356010.1435546875,135122.7481689453
PI(35:6)|PI(P-36:5),-0.5426102809744151,5.89411789070779,1.44244242556249,0.22974451150779554,0.73244136199876,PI,233467.03540039065,271650.3974609375,242362.6571044922,224403.2979736328,268851.1984863281,230983.17602539065,242178.3170166016
PI(37:4)|PI(O-38:4)|PI(P-38:3),0.6011198526554187,5.557081986952664,1.6204137347008327,0.20303410783229525,0.73244136199876,PI,184648.1724243164,302640.50036621094,555951.9950561523,244644.99905395508,196285.33416748047,102490.84704589844,38563.86264038086
PI(38:7)|PI(37:0)|PI(O-38:0),0.6125795910428382,6.598008004684463,1.6809939249287709,0.19479243561716453,0.73244136199876,PI,584954.4227294922,534718.1748046875,596181.6794433594,935735.9610595704,267579.51904296875,349018.8253173828,50658.62344360352
PI(38:8)|PI(37:1)|PI(O-38:1)|PI(P-38:0),0.643377587193331,6.336025193270746,1.8488420708417834,0.17391812845263976,0.73244136199876,PI,238068.65509033203,607200.352355957,910835.089111328,491165.0114746094,396568.2702636719,112128.7879638672,55807.26416015625
PI(39:8)|PI(38:1)|PI(O-39:1)|PI(P-39:0),0.638612695060767,5.4724277846535125,1.822354947949861,0.177033216383702,0.73244136199876,PI,205474.0355224609,333708.16302490234,407058.1040039063,269786.799407959,188579.5746459961,87569.98638916016,37497.4426574707
PI(40:7)|PI(39:0)|PI(O-40:0)|PI(dO-41:0),0.6698636230912547,7.117296283983553,1.9991374660148726,0.1573887470913002,0.73244136199876,PI,994117.26171875,644342.8439941406,872473.4528808594,1299475.1893310547,354996.92626953125,498138.0732421875,81820.8056640625
PS(25:0),0.6205044821191309,7.346928391996646,1.7234859378440888,0.18924494595054475,0.73244136199876,PS,637725.60791015625,1818985.8225708008,1376706.7967529297,808833.7198486328,370024.2081298828,670551.7845458984,54978.4638671875
PS(31:4),-0.5800295477401627,4.403178336312245,1.6516981709073664,0.19872795847568753,0.73244136199876,PS,96235.44708251952,99806.10705566406,88347.22644042969,101907.48748779295,93506.96575927734,110474.34704589844,52697.1637878418
PS(40:3),0.5807680702682593,5.838610735654722,1.515455351143828,0.21830853165822106,0.73244136199876,PS,319299.0627441406,289749.8210449219,509353.8950195313,320632.0832519531,173028.97192382812,166377.85131835938,106033.748046875
PS(O-29:0),0.6051202205188515,11.826096652703345,1.6414894356786258,0.20012123407775237,0.73244136199876,PS,25300220.435546875,23465036.76953125,17165384.98046875,27122008.76953125,10395897.31640625,11324518.612304688,5559059.633300781
PS(O-37:0),0.6681267480089634,7.409632868740414,1.9891194224474018,0.15843298193344438,0.73244136199876,PS,1144337.4477539062,975676.9072265624,1350301.00390625,1048370.4936523438,495078.0947265625,509786.8950195313,210536.19506835935
PS(P-35:0),0.6619789698395638,7.198477258099282,1.9538315063018667,0.1621745670482541,0.73244136199876,PS,954597.52392578125,759850.69384765625,1490798.5590820312,714298.171875,440118.8095703125,431858.49072265625,180347.47338867188
SM(d16:0/16:0),-0.6238897675741961,4.653128399972123,1.915458007736106,0.16635823264107275,0.73244136199876,SM,48605.00341796875,48210.78402709961,48658.963928222656,49072.10357666016,56304.48394775391,49885.00396728516,254640.7589111328
SM(d16:0/18:0),-0.5946695953213035,4.580538948899982,1.7372797212826185,0.18748387346655673,0.73244136199876,SM,32996.42236328125,30940.96226501465,31321.582077026367,29710.50228881836,33809.862701416016,32938.96235656738,287454.88134765625
SM(d16:0/20:0),-0.5954453310256578,4.044780531111589,1.7419432843803409,0.18689278803089712,0.73244136199876,SM,39793.78291320801,32213.102085113525,38913.66291809082,32242.24227905273,41542.84281921387,35132.42247009277,156391.41021728516
SM(d16:0/23:0),-0.5627337530807979,4.183561209920203,1.552947915242214,0.21270077588232258,0.73244136199876,SM,37858.10275268555,38798.262729644775,35633.622509002686,36594.082889556885,39933.04288864136,37846.22271728516,179749.85235595703
SM(d16:1/18:0),-0.5635964740908421,4.555996517610437,1.557739800075069,0.21199646407805622,0.73244136199876,SM,32014.422424316406,32915.24240112305,31528.822235107426,31739.802307128903,34862.74253845215,32168.88218688965,279586.8795776367
SM(d16:1/18:1),-0.5968643835276484,4.536625804211883,1.7503208269950505,0.18583640502951088,0.73244136199876,SM,30264.442344665527,29249.101943969727,30872.06231689453,28559.30209350586,32064.26243591309,31531.402374267574,280486.9385986328
SM(d16:1/20:0),-0.5594361932287295,4.054154501587508,1.5345007194503069,0.21543822178921698,0.73244136199876,SM,38891.723083496094,31308.262210845947,38328.86299133301,34836.16206359863,41430.2028503418,33596.882484436035,158926.93170166016
SM(d17:1/26:1),-0.5625403519748756,3.3359804873370225,1.5516949209984574,0.21288539897806832,0.73244136199876,SM,25793.161819458008,22718.261486053467,25862.582134246823,22046.42142868042,25796.761695861816,24572.201690673828,89938.4467163086
SM(d18:0/15:0),-0.6060231542080309,4.614221437699943,1.805505035789565,0.17904838515765076,0.73244136199876,SM,42245.84286499024,40438.26318359375,42496.32308959961,45512.38330078125,48237.423400878906,43890.162857055664,262196.61810302734
SM(d18:0/24:1),-0.5652578924301607,3.656548053652155,1.56706254468304,0.21063411672991092,0.73244136199876,SM,28029.681957244877,32199.662105560303,32372.38240814209,28106.76223373413,31712.442096710205,31249.022254943848,112292.8483581543
SM(d18:1/12:0),-0.600453795750193,3.8687768790903556,1.7718743763757345,0.18315028022192126,0.73244136199876,SM,37215.22254943848,37448.242893218994,34897.082374572754,37376.50277328491,40443.00287246704,38419.04302215576,123416.40893554688
SM(d18:1/17:0),-0.6368484535921645,4.261480344106523,1.9970686437127936,0.1576037487453345,0.73244136199876,SM,28019.462188720703,30945.34197235107,29403.121826171875,28721.742042541504,32654.76235961914,31646.261962890625,217041.5557861328
SM(d18:1/19:0),-0.621534982793562,3.795333751696639,1.9005862011595125,0.16801271915512994,0.73244136199876,SM,32000.50229644776,28253.04225540161,28425.921882629395,26873.80207061768,31744.162322998047,31162.122135162357,134478.64916992188
SM(d18:2/14:0),-0.5697594066229545,4.553234655868893,1.5926862701173832,0.2069427602480335,0.73244136199876,SM,47703.54327392578,50289.543518066406,52925.54370117188,49755.38366699219,59481.74420166016,46048.26344299317,225997.27587890625
SM(d18:2/15:0),-0.5994755217462044,4.471372447639869,1.7660718497988628,0.18386896662394328,0.73244136199876,SM,45448.08337402344,40199.342834472656,46067.22311401367,46633.323303222656,50962.92388916016,44933.66320800781,220162.15649414065
SM(d18:2/18:1),-0.5618827637417085,4.1258189761285315,1.5481720417276392,0.2134055000101508,0.73244136199876,SM,40056.68295288086,36095.50262451172,38051.222259521484,31408.862060546875,37670.40257263184,38227.682846069336,170948.2527770996
SM(d18:2/20:1),-0.56089617628289,4.311696864054154,1.5426583269490948,0.2142225518639573,0.73244136199876,SM,34939.86237716675,38521.88288116455,37310.5627822876,37163.862773895264,40620.36255264282,36554.66232299805,207325.0698852539
SM(d18:2/24:1),-0.5938329566367627,4.209815205365497,1.7323850195931243,0.18810659490077491,0.73244136199876,SM,36956.40271759033,36525.84247589111,38291.36253738403,39569.32264709473,41312.66269302368,39568.56264877319,182088.6539916992
CAR(14:0),-0.5410705737346864,6.4078309348894456,1.4341525373183686,0.2310879359513224,0.7343818401952065,CAR,335133.70473098755,336372.2026824951,336101.6043624878,339221.28412628174,349707.2444610596,343465.46434402466,372286.3051757813
CAR(14:2),-0.5402395993253196,6.531881589082727,1.4296848694712025,0.23181587483006094,0.7359636065856056,CAR,377037.0874862671,368247.1245956421,368663.3448295593,365438.8460388184,386504.00748825073,374577.8872909546,397565.6098632813
omega-linoleoyloxy-Cer(d18:1/33:0),-0.5403108062643737,0.21701122218124422,1.4275973001436881,0.23215696092251673,0.7363152818147678,Cer,4009.920310974121,4235.180282592773,4774.260353088379,4087.920307159424,5112.500370025635,3700.720275878906,6084.100444793701
[TG(58:9)|TG(57:2)]_FA16:1,0.5622929909681202,5.56249109858562,1.4230231926544548,0.23290644068075592,0.7367484081103153,TAG,303386.4989013672,341402.22131347656,310837.6270751953,248158.8155517578,159088.2928466797,128519.84936523438,78128.16561889648
CAR(4:0)_QUAL,-0.538925446140454,4.50655102055393,1.4225455412788506,0.23298487350626487,0.7367484081103153,CAR,94674.72620391846,91876.54642868042,94236.84700775146,97278.64646148682,98844.3677368164,95635.826461792,86956.88671875
PS(38:6),0.5627037441910595,6.4269420784872064,1.4250721563889783,0.23257035181631824,0.7367484081103153,PS,674829.205078125,417965.2277832031,742888.23291015625,356923.2844238281,270240.29931640625,254006.71875,138382.17016601562
CAR(3:0),-0.538459653256833,6.153679243357221,1.4201259806377493,0.23338266839598296,0.737277066069128,CAR,287656.26179122925,304031.0209388733,298340.9615058899,298021.66147994995,304369.0621910095,305376.10330963135,270974.60119628906
[TG(37:0)]_FA18:0,0.5523231727100024,5.836037624709008,1.3742926806553442,0.24107570885364354,0.7374031014982894,TAG,388386.4451904297,340451.1209716797,345832.0233154297,301109.7202148437,177042.41442871094,155056.2100830078,133977.5894165039
[TG(38:0)]_FA14:0,-0.5131199289360243,6.635276033604971,1.2877126465846231,0.2564699090154291,0.7374031014982894,TAG,499407.71728515625,444647.0942382813,440764.4448242188,443809.4326171875,436859.552734375,485836.99609375,263183.95703125
[TG(41:2)]_FA14:0,-0.5376101096759178,3.585354324442333,1.4154274737543346,0.23415748710164702,0.7374031014982894,TAG,59415.0842590332,63324.1838684082,49636.16345214844,55250.86389160156,54945.92349243164,61643.78393554688,26025.10171508789
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.5125037844475281,4.220334583680083,1.2844826426446616,0.257067224533258,0.7374031014982894,TAG | DAG,92157.23600006104,85359.18594360352,71688.36499977112,91720.126455307,83427.18585395813,88942.07559776306,50327.69367980957
[TG(46:5)]_FA18:3,0.5334335677182951,4.978619683040612,1.2841194815446215,0.25713449021347795,0.7374031014982894,TAG,142783.23080444336,199509.21270751956,298271.53924560547,151329.7300415039,115843.70809936523,76599.8256225586,58477.58435058594
[TG(48:8)|TG(47:1)]_FA16:0,0.553844304589206,6.134801325425904,1.3816888220608234,0.2398136888808497,0.7374031014982894,TAG,357277.9411621094,909863.5040283204,294845.6622314453,345010.6022949219,190670.41424560547,259080.6346435547,62813.98400878906
[TG(49:8)|TG(48:1)]_FA18:0,0.5479544816101726,7.077141909021188,1.3532162108767807,0.24471664053136521,0.7374031014982894,TAG,385677.5509033203,990145.7478027344,1619633.9362792969,746149.3504638672,691790.1844482422,210926.5352783203,71089.50451660156
[TG(51:4)]_FA20:4,0.5346640111128257,7.367006453554967,1.2899626352445925,0.25605483661993045,0.7374031014982894,TAG,1141542.5261230469,964594.3231201172,718796.8518066406,1614572.331665039,474786.79162597656,618101.0247802734,89153.84588623047
[TG(51:5)]_FA18:2,0.5384381144768788,5.198618329010038,1.3077339665615,0.2528053432232852,0.7374031014982894,TAG,111173.40869140624,217823.91339111328,390441.8677978516,258070.6188964844,148988.49072265625,88697.64569091797,36303.66229248047
[TG(52:5)]_FA22:5,0.5429822650649513,7.06458984147493,1.3293828460591612,0.24891503977731413,0.7374031014982894,TAG,896430.2189941406,745597.45556640625,965424.4855957032,942836.3294677734,405114.74755859375,457685.4909667969,121161.00854492188
[TG(52:6)]_FA14:0,0.5539519348809996,4.3835655934272415,1.382129885154086,0.23973868336423146,0.7374031014982894,TAG,122592.1275024414,125553.26751708984,159405.73046875,126464.20861816406,74120.38507080078,54687.54382324219,31966.622344970703
[TG(53:10)|TG(52:3)]_FA20:4,-0.5141885365360208,6.88258288632693,1.2931692408419622,0.25546472041213575,0.7374031014982894,TAG,404334.7911376953,638534.2420043945,800142.9927978516,699546.5845947266,1008561.4748535156,287310.5002441406,54285.32391357422
[TG(54:10)|TG(53:3)]_FA14:0,0.5358239329340398,4.280157405025368,1.295324888516006,0.2550689556134374,0.7374031014982894,TAG,74891.06579589844,128433.82696533205,183266.3298339844,115377.32733154295,75152.44616699219,46861.223083496094,28021.441986083984
[TG(54:12)|TG(53:5)]_FA18:1,0.5324748294129973,5.18672407911339,1.2796358076811885,0.2579667616676366,0.7374031014982894,TAG,103271.60754394533,200714.1937866211,440113.84802246094,242349.93823242188,164691.21319580078,76403.52624511719,26870.061767578125
[TG(54:5)]_FA14:0,0.5496315803703244,4.258959243888558,1.361183053661762,0.24333255327966713,0.7374031014982894,TAG,100727.26763916016,106793.08685302734,152819.47143554688,94996.327880859375,61465.364501953125,48276.3236694336,49211.30383300781
[TG(54:9)|TG(53:2)]_FA16:1,0.5436725107549325,6.18350416930464,1.3326662994022627,0.2483314337484157,0.7374031014982894,TAG,221792.65466308597,536788.6754150391,774373.8885498047,456788.6285400391,359132.79235839844,123356.9677734375,47339.363037109375
[TG(55:10)|TG(54:3)]_FA18:0,0.5348969122313556,14.011340921044196,1.2910722207607321,0.25585044803668233,0.7374031014982894,TAG,31139025.77734375,126587766.2578125,187090159.2265625,125386622.53198242,111357835.84375,4578243.64453125,228309.53759765625
[TG(55:11)|TG(54:4)]_FA14:0,0.5336302180599765,4.311570221583524,1.2850024343351834,0.2569709851006103,0.7374031014982894,TAG,80939.78594970703,122157.44873046876,182919.6131591797,119117.5496826172,73559.94500732422,49516.38330078125,32437.08203125
[TG(55:7)|TG(54:0)]_FA16:0,0.5529181990030014,5.226362520817691,1.3771609554423776,0.24058533242436012,0.7374031014982894,TAG,213516.65502929688,285545.6232910156,236816.1185913086,247481.0162353516,109541.7865600586,126293.04846191406,43592.86309814453
[TG(55:9)|TG(54:2)]_FA22:6,0.5333367289381915,5.616316382071784,1.2836933941089228,0.25721343898355303,0.7374031014982894,TAG,204396.6534729004,370010.7313232422,442125.6925048828,300961.91931152344,174501.97296142578,145079.12969970703,42842.642822265625
[TG(56:13)|TG(55:6)]_FA18:1,0.5532446393332299,4.8578940358818565,1.378727342407331,0.2403180461895045,0.7374031014982894,TAG,124460.70806884766,164238.81512451172,291863.33923339844,177989.01177978516,110246.16772460938,72305.18542480469,36782.042572021484
[TG(58:11)|TG(57:4)]_FA18:0,0.5373336959368548,4.530309352809708,1.302470292834187,0.25376248878436963,0.7374031014982894,TAG,120952.02758789062,142699.71084594727,191892.9322814941,138291.57077026367,86728.18606567383,58000.563903808594,33692.96258544922
[TG(61:12)|TG(60:5)]_FA18:0,0.5482855171624548,4.020109932897034,1.3546802557709157,0.24446157172675922,0.7374031014982894,TAG,94464.62680053712,97779.68756103516,120616.36938476562,98432.6476135254,59001.20471191406,40688.18295288086,26705.802032470703
[TG(61:12)|TG(60:5)]_FA22:5,0.5442688137607097,5.537666647316528,1.335498677653959,0.24782934811428897,0.7374031014982894,TAG,338270.8452758789,296827.33978271484,252751.6364440918,336300.16326904297,132647.6700439453,164685.21215820312,45626.92337036133
[TG(62:10)|TG(61:3)]_FA20:4,0.5562959721580841,4.278178798706756,1.3935384678879927,0.23780844490240854,0.7374031014982894,TAG,94571.90673828124,122859.74801635742,145415.48931884766,135216.8106689453,68976.36502075195,50965.24349975586,28890.62225341797
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:1,0.549137283407283,4.464989382607074,1.3588261584256998,0.24374102219275928,0.7374031014982894,TAG,131381.42770385742,175702.57119750977,133944.54913330078,134839.25103759766,75552.56536865234,63263.96435546875,28280.76239013672
[TG(63:13)|TG(62:6)]_FA20:4,0.5523605329250659,4.690957332003021,1.3744257484249829,0.24105293195951882,0.7374031014982894,TAG,119901.18872070312,177881.95166015625,203239.13415527344,158725.85205078125,105510.5676574707,53817.62377929688,41536.62258911133
[TG(66:7)]_FA18:1,-0.5349606678789711,2.825484280344103,1.4011692584389124,0.23652789676652172,0.7374031014982894,TAG,33239.06248474121,34908.80288696289,34990.30288696289,32365.782501220703,33646.6622467041,35623.32275390625,14740.22119140625
CAR(10:2),-0.5301117822190711,6.97042536721865,1.3757791394637024,0.2408214238720756,0.7374031014982894,CAR,467629.9087333679,463236.3703994751,467590.3498535156,468902.31021881104,478791.27502441406,474985.4504814148,642041.1708984375
CAR(10:3),-0.5299250752259499,6.9419074796604905,1.37479510673802,0.24098972349105305,0.7374031014982894,CAR,467118.39096069336,462316.1915130615,463602.9907836914,463062.2111816406,476578.8731765747,471274.576171875,611447.3291015625
CAR(11:0)_QUAL,-0.5283360571048387,7.82522714258347,1.366447282694935,0.2424232287760271,0.7374031014982894,CAR,919359.0277824402,932479.308166504,957827.2923545836,971917.5591201782,978144.6479530334,951554.263698578,870968.1220703125
CAR(12:0),-0.5138236147257644,10.64284685088496,1.291320434254044,0.25580475399298025,0.7374031014982894,CAR,6638865.850631714,6530265.857505798,6604638.681884766,6639214.566879272,6764746.511878967,6579164.950317383,6397297.76171875
CAR(16:1),-0.5365138411778303,5.927967300277619,1.4097133066543392,0.23510399178886074,0.7374031014982894,CAR,240108.3775062561,245266.697555542,240178.85808181763,236260.0367164612,248668.6992378235,244456.33667755127,271161.9794921875
CAR(20:2)_QUAL,-0.5357919625877959,8.898532878625542,1.4059019135602284,0.23573789196803777,0.7374031014982894,CAR,1952820.750946045,1927483.590473175,1960706.8170394895,1967845.2510986328,2006211.2477416992,1998182.7406311035,1927371.623046875
CAR(5:1),-0.5267791313787659,8.76436482426513,1.3582874273997732,0.24383450598044465,0.7374031014982894,CAR,1793081.870178223,1820276.2066879272,1791074.7655181885,1828228.793136597,1803731.5823898315,1879297.90234375,1686422.3232421875
Cer(d12:0/14:0),-0.533879483019584,3.331728474809377,1.3954706090248123,0.23748341284189592,0.7374031014982894,Cer,38540.80243301392,38670.18272399902,39486.62256240845,42719.24296569824,40994.98299789429,40728.70259475708,44455.723205566406
Cer(d18:0/14:0),-0.5291108403002568,3.515706214483485,1.3703028489821918,0.24175985688210844,0.7374031014982894,Cer,46059.30335998535,44951.90305328369,40891.40249633789,48796.66363525391,48081.343395233154,44408.60333251953,50856.26361083984
Cer(d18:0/19:0),-0.5161356857921234,2.979244149840228,1.3028218879908309,0.2536984159807936,0.7374031014982894,Cer,30181.72234725952,30595.50214767456,30399.822052001957,30146.382049560547,32531.58222579956,28889.56202697754,37957.802490234375
Cer(d18:0/23:0),-0.5211743804907084,3.486523067844145,1.3288383614626866,0.24901197964163366,0.7374031014982894,Cer,39119.74306869507,35438.6826133728,39290.962890625,35160.822635650635,40498.46237182617,35241.48257446289,70578.20520019531
Cer(d18:0/29:0),-0.5113767770092171,3.0508864250671177,1.278575487642911,0.25816406734707686,0.7374031014982894,Cer,33201.90232849121,33436.92227172852,32371.182235717773,33321.14260864258,34573.22229003906,32191.30258178711,36515.04244995117
Cer(d18:0/31:0),-0.5163015160446758,2.6006878240635904,1.3035456154986491,0.2535665904370186,0.7374031014982894,Cer,20097.78148651123,23096.061630249023,23165.20170211792,21101.82138061523,23700.92171859741,20493.94152450561,33543.66241455078
Cer(d18:0/32:0),-0.5139074508462886,2.663332624986101,1.2913162132246931,0.2558055309653408,0.7374031014982894,Cer,22110.7216796875,23205.52172088623,21651.30154037476,23201.10161972046,23299.0616645813,22257.60162353516,35743.24252319336
Cer(d18:1/12:0),-0.5188767039846868,2.4147501673860945,1.3167530108738674,0.2511756161124096,0.7374031014982894,Cer,19378.70127105713,19732.221336364742,21191.04148864746,21996.08132171631,20383.381408691406,21327.20162582397,25365.0817565918
Cer(d18:1/16:0),-0.516971714402726,3.0071832072189455,1.3071169598326833,0.2529173096122385,0.7374031014982894,Cer,31564.742218017574,31715.422424316406,28974.7020111084,31581.30241394043,32920.542278289795,29848.94221496582,38499.72271728516
Cer(d18:2/23:0),-0.5209268463837036,2.970686167335761,1.3275014379993308,0.24925020138528922,0.7374031014982894,Cer,29090.522212982178,33307.822425842285,31659.882514953613,29755.84218978882,30816.822135925293,31824.862197875977,35503.162536621094
CerP(d18:1/14:0),-0.5220529195056279,2.757946758103062,1.3332081999262755,0.2482352766956006,0.7374031014982894,Cer,23490.121795654297,23426.081481933597,19595.061275482178,22432.101669311523,21933.12170410156,23233.38189315796,43235.70327758789
