lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
FA(29:0),-0.32401447369100855,7.10984389904529,1.3007802055690263,0.254070759263152,0.9993440762229833,FA,374272.6076812744,850026.4943847656,569641.7505836487,167969.19473266602,245828.43392944336,693597.8175048828,469833.74085998535,463612.7371368408,657838.1084136963,469087.94242858887,527239.051651001,704031.291229248,466181.78619384766,386167.3706665039,477126.2751312256,759774.1194458008,853791.327911377,349244.4883880615,491873.6601104736,379312.2275695801,1006129.5803527832,318392.31622314453,28903.92153930664
FA(29:1),-0.11602353708682568,4.5315765770560565,0.16708649069647663,0.6827142232454901,0.9993440762229833,FA,97579.22763061523,84937.6675415039,108945.66584014893,60326.86373901367,62452.68521118164,62055.36401367188,169210.66912841797,88250.88688659668,117184.34894561768,70863.6661453247,54203.063537597656,64023.30465698242,128089.71144104004,56159.1044921875,103678.56786346436,107265.30769348145,107950.648147583,105920.18501281738,71602.58467102051,64543.54473876953,57007.104064941406,67118.2452545166,25239.80160522461
FA(29:2),-0.36722966322340167,5.63159160354352,1.669877909891511,0.19627488822205785,0.9993440762229833,FA,174202.4373779297,231123.49404907227,270348.2547340393,141464.77325439453,148574.64935302734,116602.92669677734,111721.46719360352,175403.75062179565,209646.15060424805,114424.10949707033,115460.34976196288,119802.92736816406,307114.0044250488,175281.01399230957,253687.23419189453,374676.23037719727,196707.69290161133,122776.28768920898,203211.63641357425,121656.06866455078,93565.726272583,130436.04873657228,40158.66345214844
FA(3:0),-0.22725584785379466,0.7020821680164065,0.6400618426928588,0.4236884039218111,0.9993440762229833,FA,4667.900310516357,6103.960399627686,6416.180423736572,4091.800312042236,4353.000286102295,4697.600311279297,4662.940372467041,8841.06061553955,9471.44066619873,4692.660297393799,4169.540294647217,3544.380268096924,7740.680511474609,4317.180294036865,6020.340442657471,9482.800750732422,9398.54056930542,6172.180450439453,4975.100383758545,5042.660335540772,4965.720375061035,4122.160312652588,4945.640338897705
FA(3:1),-0.21697835039430077,0.9116868854932064,0.5836104643545923,0.44490060375302126,0.9993440762229833,FA,4831.400352478027,5815.64041519165,7745.580623626709,4866.860328674316,4411.800277709961,5544.920330047607,5231.440383911133,12929.541130065918,16449.381420135498,4388.240310668945,3862.4402656555176,4245.040336608887,9665.680801391602,4994.620388031006,8213.560565948486,10514.820663452148,10509.040798187256,7442.320537567139,5211.5003662109375,7645.800533294678,4990.84033203125,4367.560329437256,3686.8602714538574
FA(30:1),0.012206654670448215,7.619686237320094,0.0018500293990655337,0.965691993526522,0.9993440762229833,FA,2237094.442993164,1269407.046722412,873246.7853240967,595602.450302124,698882.6817779541,129965.14849853516,102073.8048248291,1122954.3367156982,202487.91818237305,200417.0348815918,389687.6827545166,188318.89324569705,2216504.223022461,588636.6999969482,1184442.4351501465,925839.5753631592,232970.9758605957,91610.24841308594,1024594.885559082,76421.46682739258,84402.92451477051,398587.3764190674,25251.52146911621
FA(30:2),0.08994000290763357,6.47533791920945,0.10041966401331592,0.7513266009092769,0.9993440762229833,FA,492328.9431114197,549334.9301147461,442613.5168762207,315797.3395690918,263019.0959472656,176746.34756469727,148971.1926574707,691313.1042785645,290667.26544189453,244146.83779907227,205108.6746826172,26495.101806640625,711996.759185791,307535.9791412353,383293.50521850586,549462.1534423828,241719.5955810547,131703.6284790039,407428.0531616211,161430.73471069336,108990.64642333984,210784.51428222656,38128.70245361328
FA(30:3),-0.13931781465596524,5.471052772337775,0.24089185920766454,0.6235627078849896,0.9993440762229833,FA,239499.69929504397,123188.86877441406,138184.09017944336,137887.50915527344,106034.18801879884,145691.52947998047,137269.36779785156,248603.61795043945,330267.28607177734,196067.036315918,93096.2056274414,120736.65134048462,161474.72930908203,131652.21026611328,236685.5194091797,191095.67254638672,197537.5111694336,122175.50970458984,167600.01177978516,166576.41180419922,132200.83044433594,176059.15350341797,45492.32321166992
FA(30:4),-0.35466996647140697,5.194373694041043,1.557877808692183,0.2119762205916934,0.9993440762229833,FA,115905.6091003418,146941.25128173828,86666.26714324951,82169.6459350586,71726.224853515625,134833.5890197754,131830.2886352539,215416.49270629883,269143.09756469727,111764.7075805664,78351.105224609375,45646.62364959717,191195.7346496582,96357.12588500977,148229.20889282227,219975.1345214844,298983.48181152344,179125.1900024414,129607.2073059082,135220.7301940918,118053.4483642578,95336.08758544922,45677.2428894043
FA(30:6),-0.27280058739631785,5.409999039591666,0.9226174682580677,0.33678864784347373,0.9993440762229833,FA,203482.41250610352,145979.07522583008,133318.47114562988,120928.7876586914,117431.95104980467,125012.24795532228,127272.28858947754,221226.3728942871,252196.29489135745,132743.23193359375,125302.22790527344,135697.83057022095,229358.8555908203,110460.42646026611,155376.91397094727,212440.21688842773,262025.3609619141,116818.1081237793,165058.75192260742,139327.46841430664,149955.05389404297,171445.9291381836,26589.62176513672
FA(31:0),-0.2458778966206443,5.424731283852137,0.749705659893948,0.3865694365889132,0.9993440762229833,FA,153157.1749572754,197340.21348571777,223086.3536682129,108582.72904968262,171981.1942138672,87669.64553833008,91302.58637237547,229049.5377807617,188271.31272888184,97462.32733154295,111765.007522583,109647.12712097168,250303.79888916016,140700.22694396973,192403.01016235352,299020.28311157227,179394.71368408203,98265.9670715332,141762.66983032227,90925.82704162598,173825.7716064453,124215.1674041748,21158.88146972656
FA(32:0),-0.11200888575384148,4.037131398648975,0.15572278744071077,0.693125368394485,0.9993440762229833,FA,69889.74494934082,41546.143058776855,88984.5062866211,39921.14311981201,74787.56424713135,41447.28326416016,45051.72428894043,100327.88525390624,73379.24534606934,49707.74437713623,54767.684814453125,48196.22422790527,64194.804039001465,49988.56423950195,77565.78537750244,95156.34580230711,78783.76501464844,44320.46180725098,60288.80390930176,42615.08316040039,53439.60434722901,44414.0827331543,13181.56095123291
FA(32:1),-0.2628580035155053,4.271225531949681,0.8566510065321609,0.3546775837521745,0.9993440762229833,FA,75835.98751831055,19253.48127746582,125625.4312286377,58398.26483154297,56907.66387176514,49195.76428985596,54728.16403198242,124649.87088775636,100156.06767272948,50768.36460876465,49319.60299682617,62079.68502807617,56827.284408569336,66830.28440856934,96892.96750640868,125432.78784179688,84557.0064086914,57463.44346618652,83038.60702514648,54366.00473022461,71321.32453155518,49605.7233581543,18008.06126022339
FA(32:4),-0.11152055311788295,5.206675270811268,0.15437490127192177,0.6943891200194322,0.9993440762229833,FA,102685.50759887695,79503.50625991821,222512.07598876956,168606.05303955078,90869.3858642578,115646.57025146484,107487.82681274414,197339.8143310547,301573.4206542969,102944.18768310548,69929.66445922852,139641.05044555664,130423.36862182616,113462.6686706543,141925.63311767578,155631.87005615234,155167.01147460938,95568.16708374023,130638.44927978516,233083.59442138672,114855.78759765624,100979.08520507812,34405.84225463867
FA(32:5),-0.20246989251389924,4.485669000203963,0.5085459162442021,0.4757689961875376,0.9993440762229833,FA,76756.32637023926,98521.6281929016,99283.04638671876,50866.44343566895,55872.88362121582,67799.44485473633,63756.66390991211,137248.8911743164,122116.18698120116,61116.124740600586,67738.68566894531,49904.28462219238,108476.1677093506,58870.024963378906,89754.5464477539,134850.52980041504,137217.95108032227,78564.74465942383,82918.88591003418,55714.16400146485,78732.625,66315.26431274414,25019.94189453125
FA(32:6),-0.05213910551387313,4.844810858833154,0.03375003322162229,0.8542395348323404,0.9993440762229833,FA,97037.08778381348,119907.75059509276,161836.5754699707,82162.02598571777,74438.40672302246,82684.74589538574,154061.68881225586,166290.0920715332,163274.55081176758,74107.52430725098,58882.96350097656,43860.22227478027,167549.45292282104,94173.82682800292,121192.10810852052,184880.01300048828,145326.64791870117,80374.10623168945,91567.74603271484,65375.264892578125,64952.28439331055,73900.50601196289,20922.801544189453
FA(33:0),-0.17282097035009375,4.04770683804114,0.3705867160811067,0.5426846312020378,0.9993440762229833,FA,65365.88536071777,82821.66539001465,84763.34690856934,40212.90236663818,46040.062423706055,43227.102966308594,42081.50286865234,95610.7656097412,75238.64663696289,43370.84378051758,46370.0633392334,34374.60197067261,103226.7682685852,50458.68321228027,77723.36477661133,93418.66553497314,85762.72623443604,48272.142501831055,61499.90392303467,40960.96382141113,45546.00347900391,39961.38282775879,9500.760627746582
FA(34:0),-0.1295151505165039,4.080105210838224,0.20818645232509425,0.6481925725291848,0.9993440762229833,FA,60718.924812316895,81897.86650085449,92829.28717041016,37424.10290527344,55382.32424545288,43516.0832824707,45755.7830657959,94783.9252243042,78447.84631347656,52833.98243713379,45982.423263549805,38074.5825881958,91141.2271270752,47457.78355407715,83608.86753082275,94189.12878417967,89005.20545196533,55129.2233505249,57981.84498596192,42161.50298309326,48722.24210357666,38248.94332885742,13632.401084899902
FA(34:1),-0.16979410754268268,4.0128664809777375,0.3577261048733362,0.5497718186975107,0.9993440762229833,FA,58592.443603515625,82921.02449035645,79361.92442321777,35276.76231384277,44045.80323791504,44552.52340698242,46049.362884521484,91472.48676300047,84154.62509155273,45804.32374572754,40243.903495788574,37992.14360046387,85343.22499084473,45271.62331390381,63060.20405578613,94431.40704345705,80233.16429901123,60949.94355773926,50109.74328613281,42943.623794555664,70827.28527832031,43362.78298187256,13806.40103149414
FA(34:5),-0.29149264899190214,5.527850002772478,1.0531617009587535,0.304780040850422,0.9993440762229833,FA,141366.9682006836,135419.48922729492,339270.92889404297,183641.09170532227,108967.40686035156,87129.304443359375,82221.82611083984,299859.6423339844,207922.19204711917,75490.56439208984,70286.02462768555,507245.0812072754,160414.43342590332,113707.12826538086,145627.75061035156,161953.67291259766,137142.1494140625,87607.30535888672,127637.89096069336,209743.6346435547,124832.04522705078,91299.32434082033,34620.44235229492
FA(34:6),-0.25081038525090094,4.366934326366015,0.7800228962637448,0.37713413738785967,0.9993440762229833,FA,78255.72570800781,112958.5066986084,112904.16870117188,50737.38400268555,51151.26396179199,43267.96273803711,44184.20350646973,118487.40713500977,81010.42552185059,43908.00286865234,50220.00430297852,34763.04248046875,171732.27154541016,60769.044372558594,103646.14776611328,119871.60752868652,89613.0267791748,55902.863861083984,79785.02659606934,44182.32388305664,46759.38291931152,45046.16323852539,15935.581169128418
FA(35:0),-0.17449364188372712,3.7397075161789077,0.37778343416994176,0.5387918985626848,0.9993440762229833,FA,53429.564208984375,70150.54487609863,68041.22566223145,27927.88168334961,37212.963050842285,37121.642822265625,39149.50254821777,68456.44539642334,58849.0440788269,39925.902656555176,33556.68271636963,35968.38210296631,75629.10423278809,39960.84272766113,59743.22463226318,71661.263671875,68129.30494689941,42182.86267089844,48407.08296966553,33325.80236816406,40501.38313293457,30825.06241607666,12657.021057128906
FA(36:0),-0.15902964914461318,4.14273457974974,0.3138304013677953,0.5753391547266183,0.9993440762229833,FA,58959.52369689941,93978.5877609253,93138.2879257202,41654.62252807617,50789.704040527344,51957.56410217285,51230.54280853272,94020.18677520752,82949.52544403076,48303.883140563965,45684.9628982544,36213.22282791138,94930.22784423828,48105.6626739502,90533.425491333,95449.22719573976,96086.228931427,67712.42557144165,64312.78520965576,49387.00410461426,47574.462326049805,38052.98267364502,13235.52099609375
FA(36:4),-0.16795891292025059,4.556874355100727,0.35004742298542624,0.554086286297482,0.9993440762229833,FA,90981.30575561523,127006.21046447754,117584.80839538574,61389.76399230957,58331.124923706055,55008.10382080078,58372.94448852539,143272.64813232422,102661.4079437256,55060.96336364746,61325.36502075195,49602.10331726074,168492.87309265137,72756.04431152344,101703.42608642578,129956.03155517578,121008.04971313477,67690.9048461914,88786.46630859375,42090.54318237305,50328.38345336914,55608.52473449707,24049.581413269043
FA(36:5),-0.1317827429084909,4.880567102006148,0.2155448764843868,0.642455669878667,0.9993440762229833,FA,98197.74551391602,110872.54989624023,176371.85459899902,68224.74514007568,68434.04463195801,108819.5274810791,117618.0080871582,161600.01070404053,180721.15196228027,101436.80960083008,57692.66382598877,47049.46354675293,159635.55139160156,77745.84576416016,139353.8478088379,148900.81169128418,159785.84884643555,140969.06770324707,106173.84874725342,95264.04486083984,94789.42639160156,61278.543853759766,17221.82130432129
FA(37:0),-0.09309259860787565,3.9993188424855974,0.10757473084345293,0.7429223464107318,0.9993440762229833,FA,61698.44449996948,87329.36614227295,87538.1682434082,39730.46318054199,44851.34383392334,48590.68250274658,46105.642265319824,81836.1858215332,71771.1657409668,54552.40419006348,38180.94217300415,33415.642349243164,87087.646068573,49205.6236114502,74197.16638946533,81099.04627990723,75585.72574996948,48537.88306808472,66004.12525939941,44121.46249389648,44580.14258956909,38037.90294647217,10432.00072479248
FA(38:0),-0.102469084776025,4.318049295836128,0.13033358175016474,0.7180864204050534,0.9993440762229833,FA,75794.56550598145,114519.40468597412,110600.188205719,53485.62425994873,53974.74320983887,59860.403884887695,62961.82462692261,93651.42561340332,78344.46629333496,56985.66436004639,51151.523387908936,38973.722999572754,113870.30925750732,62051.82566452026,97300.62854385376,89471.64546203613,89084.68783569336,75064.20648956299,81129.28422164917,57894.68370056152,55725.56370925903,41594.06285858154,16096.041069030762
FA(38:4),-0.22843690139721784,5.157414568214366,0.6472215984013019,0.42110778554992034,0.9993440762229833,FA,164875.8521118164,239084.0763168335,199836.37098693848,93711.00566101074,85418.04585266113,71360.465576171875,75825.50596618652,172749.51179504397,106408.28935623167,66038.12409973145,69486.60523223877,100217.4461288452,316135.30170440674,123754.02900314333,176329.7522201538,161995.99072265625,118985.7287902832,83100.74535751343,145188.07034301758,57157.16441345215,83585.44633483887,72589.6855392456,20255.34130859375
FA(38:5),-0.1171735384534231,4.391676510818242,0.17041313947265735,0.6797448983117563,0.9993440762229833,FA,91079.6065864563,115576.16724395752,110867.34689331056,57640.42366409302,51838.46350097656,57302.92526245117,61225.46475219727,114187.67066574097,85794.42618560791,59335.28328323364,48698.18341064453,31754.20258331299,136154.07079315186,67655.92583465576,98606.6862487793,111888.42914962769,91207.546333313,67821.22465515137,83235.90726470947,44560.48336791992,59365.40354156494,51870.94383621216,14504.560943603516
FA(38:6),-0.10157771036807994,3.8827035490819166,0.12807356842532513,0.720437850832486,0.9993440762229833,FA,52516.26332092285,78346.36462402344,78524.10580444336,42882.10327911377,37193.402168273926,45388.34346008301,46292.34265136719,76917.48530578613,67839.22402572632,42273.60331726074,39234.98233795166,27937.401741027832,82521.98580169678,47718.32405090332,66041.80462646484,80992.50483703613,70492.72455596924,46870.08401489258,54116.66349029541,34843.34175109863,44802.92306518555,36868.32249450684,11091.360710144045
FA(4:0),-0.2842469310953116,2.124398706506798,1.0012637596084133,0.3170049081371561,0.9993440762229833,FA,13202.640899658203,17375.94125366211,14733.84112548828,10754.120727539062,9751.90069580078,12031.880882263184,12090.380859375,24820.661529541016,23543.201538085938,11791.60075378418,12499.340835571287,9654.140617370604,23856.701553344727,12226.060729980469,17649.761260986328,26019.58172607422,23180.02166748047,16147.42123413086,11778.060897827148,10804.10073852539,12433.240966796877,13010.061004638672,13650.520889282228
FA(4:1),-0.3299035842217883,7.961241865622683,1.348395803674066,0.2455587604443182,0.9993440762229833,FA,629466.70166015625,895449.4875488281,873743.064453125,550077.2548828125,602326.9013671875,663586.23193359375,644043.64892578125,1509257.1591796875,1437196.666015625,675224.26708984375,718038.1511230469,648237.9869384766,1299566.4287109375,649816.86865234375,1039426.8969726562,1589180.8999023438,1405419.35546875,927314.0458984376,694618.830078125,659800.87353515625,693177.9912109375,623239.4853515625,780515.16796875
FA(40:6),-0.23563814390664647,9.269291157683268,0.6886486019648146,0.40662442195689785,0.9993440762229833,FA,1030878.4655036926,112078.0672492981,7492738.406417847,5846750.071094513,1530363.0805511477,868212.7740859985,725075.2012519836,2014863.304649353,2022528.7970848083,627071.0839424133,126885.0111618042,10212013.435913086,98405.02820587158,1443341.0762557983,1635131.960521698,199110.4778251648,89617.28675842285,142826.68924331665,2298842.236755371,6586470.926647186,1260101.501865387,498991.2465820313,13028.760856628418
FA(42:6),-0.10303709282382219,4.5753155939391545,0.1317837323895219,0.716589726059207,0.9993440762229833,FA,100098.20574951172,96975.70781326294,140358.60927581787,95415.84637832642,68619.08470916748,87904.0436706543,91578.68476867676,93414.06659317017,79787.6859664917,68774.3239364624,57806.403842926025,59583.14310836792,71461.66374588013,90318.20851898192,96677.08847427368,77187.52570724487,63016.0051574707,63384.78500366211,130850.56859588625,94079.20635604858,167786.09258651733,76464.80421066284,10848.6806640625
FA(46:0),0.07651017808442305,4.707679862549714,0.07267013515729559,0.78748801404743,0.9993440762229833,FA,131450.34785461426,142332.7917022705,142872.4891052246,80576.52613067627,116686.08924865724,92755.42404174805,89688.24447631836,78317.34399032593,61085.82485198975,107655.70823669434,85973.2068939209,77775.70555114746,73173.9259223938,96935.108642578125,116210.48759460448,78111.32453918457,70913.863697052,72251.12530517578,133381.35148620603,77964.18614196777,110537.92840576172,85296.50639343262,12787.88088607788
FA(5:2),-0.30718688857140064,6.034023078098343,1.1694106249231009,0.2795223743053404,0.9993440762229833,FA,158533.630859375,247631.75830078125,227930.19604492188,144341.1309814453,183870.87255859372,161236.19091796875,209217.07495117188,294857.0405273437,306735.42138671875,172632.0732421875,207127.71459960935,175668.09204101562,474970.23193359375,164656.25170898438,236378.35546875,325666.88330078125,298334.9819335937,189390.0126953125,173153.79125976562,158571.01123046875,169388.99194335938,164605.1923828125,302270.66259765625
FA(6:1),-0.3485002682866744,9.121088003263374,1.5043250029793853,0.2200070869540722,0.9993440762229833,FA,1493586.720703125,1881504.421875,1865350.18359375,1367905.330078125,1436293.125,1475015.185546875,1510275.04296875,2835114.41015625,2848693.34765625,1586923.32421875,1627560.525390625,1527553.55859375,2960585.681640625,1514875.70703125,2188140.51171875,3053706.53125,2835834.50390625,2440180.2890625,1572187.48046875,1476109.34375,1518982.53125,1525126.734375,2124189.83203125
FA(6:2),-0.16878040460355573,4.032585260598078,0.35346878345455934,0.5521560735475506,0.9993440762229833,FA,44484.243072509766,69603.426025390625,64265.88458251953,35443.68203735352,72745.2658996582,41608.10369873047,47333.90316772461,75463.30627441406,66504.60479736328,42909.16345214844,74870.84509277344,53500.76425170898,74099.04577636719,42159.783111572266,64404.08441162109,120793.44873046876,69821.62561035156,38607.903259277344,51563.923583984375,34036.562591552734,44116.26251220703,42776.0033569336,36849.022521972656
FA(7:0),-0.044410936147501356,3.889534737889621,0.024485804974688108,0.8756551497167138,0.9993440762229833,FA,44500.74331665039,54373.96362304688,63560.084533691406,55200.94384765625,43096.5426940918,49350.42352294922,41069.74319458008,80394.48651123047,105661.10748291016,41077.28271484375,37216.82211303711,43331.30316162109,55192.8037109375,43716.66320800781,54279.8041381836,72896.885498046875,59375.46453857422,47478.94345092773,44110.86294555664,55862.80337524414,46792.42297363281,46369.8430480957,34006.042419433594
FA(7:1),-0.2487932586494321,3.0066997096088977,0.7674649025852887,0.3810024493142916,0.9993440762229833,FA,25011.80178833008,32195.18258666992,31112.88220214844,22018.601608276367,28216.06167602539,21961.361602783203,19479.321395874023,44846.04315185547,35800.72268676758,20543.60140991211,22113.401306152344,17706.90121459961,51314.08378601074,28959.26203918457,34937.02249145508,36235.202545166016,32767.10221862793,36278.843017578125,24934.5016784668,21761.0016784668,19491.401412963867,21367.341400146484,18362.70156860352
FA(7:2),-0.07575244440201027,2.065042543761726,0.07121903706729427,0.7895700633264432,0.9993440762229833,FA,13203.62100982666,15112.361068725586,18907.561584472656,12546.140937805176,15957.760932922363,11053.100845336914,11333.040832519531,22112.221641540527,21423.981369018555,11735.960861206057,15069.140892028809,11678.140800476074,18823.581092834476,12607.040939331057,16577.841369628906,24137.561935424805,15866.721130371094,12066.280937194824,14301.341171264648,10343.100776672363,10817.100875854492,10831.180694580078,10060.460746765137
FA(7:3),-0.24691829135820914,1.8728149420058344,0.7557928619884677,0.38464835109428164,0.9993440762229833,FA,8859.380668640137,12856.360870361328,14881.860977172852,8770.180648803711,10913.820945739746,9242.180679321287,8739.860626220703,18781.90139770508,15342.661071777344,9882.360733032228,13827.920913696287,10922.26082611084,15084.201110839844,9647.940711975098,14038.700988769531,24534.201690673828,16208.34097290039,10192.200675964355,10731.300720214844,8783.92064666748,9768.800804138184,9749.460708618164,15835.661163330078
FA(8:0),-0.0639457315276983,2.3904109391891426,0.050754395149169795,0.8217557312111202,0.9993440762229833,FA,14957.281158447266,19893.221389770508,19126.201446533203,16141.521194458008,12972.32096862793,17839.82147216797,18185.861358642574,23421.541618347168,53704.88404846192,14679.921035766602,12426.48085784912,10703.440780639648,20625.661514282227,13220.820976257324,18520.061279296875,22613.501403808597,41898.86259460449,20157.481216430664,13376.681015014648,19876.821502685547,15022.901092529297,15546.941192626951,12103.660873413086
FA(8:1),-0.12030322142468827,1.6963715487633722,0.1795737740657799,0.6717397884871401,0.9993440762229833,FA,10547.86075592041,12562.26096343994,14861.980987548828,8479.600662231445,10284.44068145752,9171.320587158203,9672.88063812256,13935.520866394045,15684.961135864258,11412.60083770752,12219.680839538574,8417.840599060059,14909.441146850586,9468.640579223633,12994.560874938965,15040.201171875,13611.74095916748,10978.46070098877,10187.220703125,9319.420669555664,9541.900733947754,11626.12085723877,8337.040550231934
FA(8:2),-0.17371286142430725,3.1201032218729123,0.3743917689731404,0.5406200559434415,0.9993440762229833,FA,28775.202209472656,32283.74244689941,33101.80227661133,24373.021911621097,38743.96308898926,26519.861755371097,22763.501663208008,40201.14280700684,36327.64263916016,26985.201934814453,32076.72247314453,34399.422622680664,39475.66297912598,28337.74188232422,36675.38259887695,40041.72277832031,33767.12228393555,27424.901794433597,30476.14205932617,23583.00164794922,27069.181915283203,23030.101638793945,15581.281112670898
FA(8:6),-0.3126172836919047,3.7577549005698514,1.2109519557757267,0.27114367141109813,0.9993440762229833,FA,32311.70227050781,41856.16278076172,49878.68377685547,26893.362091064453,30519.70205688477,38365.62237548828,38695.74255371094,67258.70419311523,112706.88775634766,37520.04254150391,43653.30310058594,23867.10171508789,55512.42431640625,31408.14205932617,67359.28454589844,67017.56527709961,109008.6079711914,64820.3447265625,39493.16290283203,49467.78332519531,33380.32238769531,35636.762451171875,38732.64288330078
FA(9:1),-0.20834497294377716,2.810986391949201,0.5383897812953933,0.4631008204056433,0.9993440762229833,FA,19676.24137878418,27556.002197265625,25120.281829833984,18227.08120727539,20019.88146972656,19867.641479492188,18538.641357421875,31359.16220092773,32711.86196899414,23845.68165588379,31004.56234741211,16556.181228637695,30279.942092895508,18949.141357421875,24975.6417388916,48826.68365478516,30826.34228515625,26711.74188232422,20277.38150024414,18214.981323242188,20153.881317138672,21667.80142211914,21670.78155517578
FA(9:2),-0.22417496095810407,2.4752318762333325,0.623194488170725,0.429862665480644,0.9993440762229833,FA,15064.000900268557,22067.10154724121,21106.241424560547,13753.560974121094,17940.66123199463,16013.181007385254,13953.8408203125,24127.80178833008,23178.54165649414,17903.521194458008,24621.141479492188,14012.140991210938,24376.22194671631,15437.38119506836,22039.841537475582,37622.86276245117,24404.221282958984,19716.74139404297,15282.081024169922,14031.06088256836,15783.141250610352,17405.841384887695,16754.761169433594
LPC(10:0)|PC(O-10:0),-0.08449449446051509,4.724910595287046,0.08862622574299905,0.7659309438124813,0.9993440762229833,PC,113342.12762451172,119903.72790527344,138986.6903076172,119309.548828125,109160.68768310548,61239.44445800781,58859.924377441406,107475.46801757812,53031.06359863281,55648.64373779297,82371.04571533203,94065.88641357422,121255.0283203125,117657.44921875,103888.78747558594,110721.5655517578,59052.14434814453,54425.24407958984,131071.08856201172,56627.50369262695,47517.68353271485,93738.12713623048,41544.88305664063
LPC(12:0),-0.023403230563832124,6.583664229815999,0.0068003350897924975,0.9342776299197493,0.9993440762229833,PC,462708.43225097656,507907.9095458984,553230.1634521484,515724.1162109375,467635.4538574219,128387.22900390624,113818.24768066406,430605.8671875,110524.7274169922,122477.32891845705,307463.7596435547,377834.408203125,475201.0786132813,461279.8732910156,435469.8483886719,411695.1087646485,114545.72912597656,122554.48840332033,541875.3365478516,113070.66723632812,128153.42895507812,297524.462890625,53912.94366455078
LPC(14:0)|PC(O-14:0)|LPC(O-15:0),-0.1028790672847594,5.754674858571549,0.13138345330617085,0.71700191773345745,0.9993440762229833,PC,178485.59301757812,182253.55346679688,180827.79272460935,164572.47338867188,173038.19189453125,193185.09326171875,265577.7397460937,182367.15356445312,187829.59375,183385.93505859372,190197.29296875,170789.61254882812,169613.87353515625,176404.29223632812,181678.6936035156,194466.0134277344,195687.693359375,200116.05493164065,166861.5712890625,176156.392578125,171978.87182617188,204156.03442382807,234598.55541992188
LPC(14:1)|LPC(P-15:0),-0.11162642004109788,5.708404436784113,0.1546692523743327,0.6941126000652269,0.9993440762229833,PC,162110.77124023438,179497.75366210938,171509.33032226562,156664.7314453125,169351.03198242188,184540.77294921875,259640.93701171875,175005.87329101562,183672.49340820312,190118.2131347656,183192.87231445312,166185.41162109375,170183.03076171875,168982.67138671875,172186.43237304688,188962.193359375,188111.2326660156,202764.27490234372,164459.95153808594,175182.01245117188,162099.43139648438,192751.5732421875,226678.43603515625
LPC(15:1)|LPC(O-16:1)|LPC(P-16:0),0.13560119551838318,4.216436744716813,0.2282063772302081,0.6328569736979572,0.9993440762229833,PC,55350.84405517578,58262.68438720703,63494.64434814453,51708.14352416992,68956.14453125,88335.76593017578,169776.9308166504,57176.68420410156,78858.58557128906,87364.226318359375,80010.885498046875,43934.70309448242,54798.36404418945,58859.48416137695,52335.42343139648,58805.88409423828,84667.94580078125,66449.76501464844,52079.46408081055,77503.48522949219,81472.96569824219,68468.84439086914,39583.62292480469
LPC(18:0)|PC(O-18:0)|LPC(O-19:0),0.2926528886538777,6.611461186842418,1.061565143564792,0.30285848330944387,0.9993440762229833,PC,545972.9470214844,249961.0379638672,374916.6841430664,307873.8786621094,378046.2858886719,715475.9619140625,739185.3910522461,348897.259765625,600267.0975341797,496177.9559326172,192668.99450683597,177708.3306274414,319662.6823730469,244750.25567626956,382655.8680419922,261696.27685546875,403001.60565185547,404073.7048339844,289610.4020385742,602004.0624389648,267129.93841552734,240833.71697998047,77296.1060180664
LPC(18:1)|PC(O-18:1)|PC(P-18:0),0.293513482720756,6.5616658258847655,1.0678065312886247,0.3014414245098568,0.9993440762229833,PC,521254.97955322266,239916.99633789065,350652.3249511719,297940.3795166016,374407.846496582,705415.2809448242,707760.88671875,336538.44274902344,568258.4251708984,488141.9391479492,197422.01446533203,167720.89196777344,310807.4395751953,234572.0166015625,381970.3439331055,251889.81707763672,385829.8666381836,398027.18853759766,278990.1187133789,566914.7418212891,261754.71899414065,228849.6162109375,73049.14453125
LPC(18:2)|LPC(P-19:1),0.2737257814470188,6.387705575004643,0.9288902323992252,0.3351514636170102,0.9993440762229833,PC,465514.2106323242,213207.21337890625,318358.4796142578,264084.34173583984,319007.5456542969,618260.4872436523,614627.1096191406,295500.9948730469,495830.8962402344,427342.1875,173729.89099121094,153259.9307861328,266825.2562866211,213357.1568603516,339340.7843017578,219646.35498046875,352552.8887939453,361624.550201416,248344.7198486328,500589.91094970703,236026.27709960935,203897.1146850586,69793.685302734375
