lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
PI(37:5)|PI(O-38:5)|PI(P-38:4),0.23478361086568372,4.808991229528403,0.4566708878845418,0.4991839619502417,0.8812180772502352,PI,60604.24426269531,73576.28515625,141360.67071533203,105955.70736694336,133862.99017333984,118466.48788452148,80868.2060546875,57436.00415039063,65367.14492797852,71077.26501464844,73103.025146484375,35006.74256896973
[TG(49:7)|TG(48:0)]_FA18:2,-0.23260907982505744,4.7462926184171,0.45267425215661206,0.5010677229431293,0.8816496957129107,TAG,55312.404296875,64179.504333496094,108248.98754882812,92236.32720947266,104005.14739990234,86390.80578613281,85927.84576416016,62265.72467041016,84874.50573730469,71478.365234375,89020.20611572266,39438.96295166016
[TG(53:8)|TG(52:1)]_FA22:5,-0.23266534454946172,5.669600941055974,0.4529105934661857,0.5009559909598033,0.8816496957129107,TAG,153906.39154052734,158548.05157470703,131214.1485900879,131596.12908935547,206463.0128173828,181290.23202514648,138708.03131103516,149100.61193847656,144374.46981811523,194016.03356933597,152010.01168823242,31597.502166748047
DG(33:3)_C16:1,-0.2329539014937699,4.384945704501857,0.45400661417329546,0.5004383926781232,0.8816496957129107,DAG,45219.68306350708,43866.42310714722,73528.82499694824,41029.02318572998,65799.18481063843,102167.46676635742,41572.5827293396,40362.04277801514,52125.54417037964,75497.38568115234,84933.68600463867,52907.083984375
DG(40:2)_C16:1,-0.2332881994967196,5.089866574275191,0.4553309205741698,0.49981419654702286,0.8816496957129107,DAG,78121.38512420654,75779.76571273804,129885.72856903076,68739.2650604248,98780.66695022584,150767.71154785156,74290.16493606567,71535.50495147705,74693.78499221802,115544.70831298828,146046.1509399414,84970.68634033203
PE(42:0),-0.23279973873046672,5.260668901782206,0.4534272712257915,0.5007118754291585,0.8816496957129107,PE,74825.804931640625,86071.56677246094,170097.79296875,126178.0888671875,122553.7085571289,120564.96826171876,105479.02746582033,89911.7855834961,117423.94775390624,86880.80554199219,142274.19067382812,85028.265869140625
SM(d18:1/19:0),-0.2329069580462272,4.014834481404454,0.4537706836852067,0.500549734624324,0.8816496957129107,SM,32252.782341003414,29324.04199981689,27455.642044067383,27636.981910705566,30343.742095947266,27873.42196273804,29639.802005767822,29818.84238815308,27916.061824798584,28639.842155456543,26510.161891937256,134478.64916992188
DG(39:5)_C18:1,-0.23226154912747746,3.509636763931577,0.45126624174235985,0.5017342489474774,0.8823413740346102,DAG,31473.36208724976,31258.482162475582,32253.16217041016,32403.822036743164,35615.04230117798,33424.42230987549,27402.72186279297,33837.22248458862,33198.2025642395,29318.181964874268,34286.38258743286,26168.481819152832
[TG(50:5)]_FA16:0,-0.23169972981903753,4.732139627054715,0.4491371222231919,0.5027450063081809,0.8826758081373774,TAG,58493.5442199707,71427.06494140625,96166.52682495116,86626.2456665039,113570.62841796876,83135.06561279297,78922.60595703125,69868.24465942383,77893.70574951172,85671.64611816406,83918.46697998047,29862.22232055664
[TG(52:10)|TG(51:3)]_FA22:5,-0.2318047253621972,5.179549156201449,0.4495540247189638,0.5025468170138143,0.8826758081373774,TAG,108089.50723266602,122437.3681640625,108036.44717407228,92730.4672241211,137659.78881835938,105181.5072631836,75657.2650756836,118354.82846069336,93514.04669189452,136588.0891418457,128533.34771728516,28960.98200988769
[TG(59:10)|TG(58:3)]_FA18:2,0.23288742040608548,5.648677912946211,0.44936600352411915,0.5026361830190212,0.8826758081373774,TAG,76681.60546875,111210.3076171875,264732.8608398437,310122.9821777344,184845.05407714844,246482.61700439453,108524.4678955078,69675.925537109375,134643.38848876953,91020.3461303711,263220.7590332031,43807.20303344727
[TG(59:9)|TG(58:2)]_FA18:1,0.232160623572447,5.56426344283223,0.4465743452547031,0.5039662484400919,0.8843388165938969,TAG,74907.42517089844,115566.74896240234,232483.3375854492,277127.1452026367,180758.6138305664,241431.4183959961,102339.72821044922,68563.42449951172,121255.14791870116,83870.64587402344,257425.3984375,37992.70236206055
[TG(42:3)]_FA16:1,-0.22922597617734455,5.104586066832378,0.4395932276529494,0.5073188524011741,0.8849683270740949,TAG,74078.40557861328,99969.60723876952,133555.35116577148,125147.14901733398,135059.97009277344,102905.0267944336,95094.54736328124,93303.74606323242,112925.0673828125,103042.00860595705,118238.86706542967,27811.601989746097
[TG(58:12)|TG(57:5)]_FA14:0,0.23034793420721245,4.916167514208901,0.43963897720414025,0.507296757163148,0.8849683270740949,TAG,47173.4833984375,68098.04443359375,157083.67123413086,124537.97085571288,112077.68884277344,167011.31286621094,60206.26483154297,61335.34411621094,81817.36624145508,70753.32467651367,92251.62728881836,55217.34368896485
[TG(58:9)|TG(57:2)]_FA14:0,-0.23025970872169046,3.977559786160987,0.44353891650212063,0.5054192982844852,0.8849683270740949,TAG,35521.76266479492,46131.56329345703,52001.10357666016,45503.943115234375,62204.7041015625,50602.98358154297,41187.70275878906,39740.5827331543,47893.44329833984,47632.263580322266,54775.38391113281,23536.74166870117
[TG(62:11)|TG(61:4)]_FA18:2,0.2316314041804944,4.269605060725385,0.44451684285552073,0.5049503858423277,0.8849683270740949,TAG,40828.083099365234,47173.16345214844,89538.64581298828,85061.04718017578,72185.30560302734,90236.46713256836,43288.52337646485,37315.12268066406,48166.1233215332,42246.202728271484,66150.4253540039,32986.2825012207
[TG(66:12)|TG(65:5)]_FA22:6,0.2309216879233469,4.557124326083989,0.4418153760084351,0.5062475496591538,0.8849683270740949,TAG,82200.50581741333,66968.54446029663,72254.82545471191,74444.12590026855,109153.4076461792,100428.5470199585,42993.10279846192,58132.30411148071,50977.12357330322,66493.58469772339,77985.12615585327,28812.722061157227
CAR(10:2)_QUAL,-0.22937917997305074,7.8398726118604936,0.4402033986953029,0.5070242998145307,0.8849683270740949,CAR,662201.5657730103,609228.8646697998,664392.66796875,603536.2040405273,627115.3056640625,708170.43017578125,613257.7263183594,672799.165512085,632785.6041870117,600914.159362793,586886.36181640625,585456.421875
DG(32:5)_C16:1,-0.22963531225500247,4.087375297627776,0.44113437893588525,0.5065754465553599,0.8849683270740949,DAG,44756.00308609009,42422.24300003052,64664.56427001953,40051.72267150879,43349.70315933228,60136.6838684082,42198.082889556885,45032.46319961548,38703.10261917114,51130.30346679688,59814.72425842285,41413.98291015625
DG(33:4)_C18:0,-0.22994779281366134,6.081601487946597,0.4423805480246301,0.5059756985326409,0.8849683270740949,DAG,181960.4530029297,171614.9916419983,181748.69387435916,179331.6516532898,171146.05136489868,230215.3142089844,176092.45294189453,172483.03169250488,174383.19216918945,173609.47192382812,203413.69396972656,207783.83520507807
DG(35:6)_C18:1,-0.22920039939226905,3.76334616488579,0.4394446738813258,0.5073906094584727,0.8849683270740949,DAG,40843.22304534912,34532.44248962402,37224.72280502319,36925.722370147705,37609.122619628906,37298.22264480591,36061.32229614258,37178.96261978149,34615.142559051514,38430.32266616821,35237.98267364502,38631.74266052246
DG(42:10)|DG(41:3)_C18:0,-0.22916139711058472,3.86748952044585,0.43929285549160113,0.5074639614896287,0.8849683270740949,DAG,29155.862033844,30237.44222259521,34301.86253738403,31238.34222793579,31443.82223892212,64283.18460845947,31102.582153320312,31206.52215194702,29734.082027435303,40074.34278488159,42456.04307937622,69621.60404968262
DG(42:7)|DG(41:0)_C16:0,-0.22906117985390212,6.932931009996473,0.438978592019339,0.5076158578909667,0.8849683270740949,DAG,310876.0223388672,326083.54306030273,535752.9201660156,252191.05742263797,372044.4855957031,381572.6066894531,411132.2325706482,270813.7796783447,243733.39795684812,357340.1257324219,468071.99365234375,252733.53955078125
DG(44:3)_C18:0,-0.22995428815788693,3.841409489090118,0.44234912466561127,0.5059908067794475,0.8849683270740949,DAG,34052.802253723145,33967.462478637695,38345.10288238525,35854.2626953125,34912.162578582764,64017.444469451904,36989.12274932861,31241.02220153809,32554.602306365967,46863.96340560913,44539.04302978516,43664.54303359985
[TG(49:8)|TG(48:1)]_FA18:0,0.22977543911467055,6.44207800281906,0.43748500251695077,0.5083388420195847,0.8857502393073433,TAG,135832.40881347656,156139.4512939453,356492.26739501953,601776.1300048828,437581.1522216797,400062.9479980469,272670.4802246094,113333.3875732422,230744.37829589844,147393.65087890625,378022.1662597656,71089.50451660156
[TG(46:4)]_FA18:2,0.22889271448438855,4.738698660386917,0.434117348482971,0.5099755131076373,0.8864388814045462,TAG,47549.003173828125,62519.7649230957,99133.2275390625,166821.45175170898,116992.38873291016,114273.62817382812,57122.304107666016,47634.78317260742,88433.4057006836,56834.80355834961,82582.76638793945,36456.08303833008
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,0.22877412898306365,5.018287857815787,0.4336742785583283,0.5101915213621897,0.8864388814045462,TAG,104000.68701171876,87071.18710327148,109466.88845825195,104998.74667358398,146546.89056396484,140951.80963134766,63004.08435058594,76193.0057220459,71157.36505126953,90249.90696716309,101099.88696289062,48117.26346588135
[TG(66:5)]_FA18:0,-0.22779579659109123,3.097311952348581,0.4340346099061776,0.5100158383359229,0.8864388814045462,TAG,18526.64134216309,23263.101531982426,32080.162216186523,25522.081909179688,27207.0018157959,31693.70234680176,28918.182067871097,20858.281631469727,22852.701736450195,22963.52178955078,28005.521896362305,14567.960968017578
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:0,-0.22835234547817226,0.2686258403030248,0.4353972587336017,0.5093524099530157,0.8864388814045462,DAG,2626.820198059082,4518.980358123779,2624.980182647705,2634.140182495117,2629.0401725769043,4313.620273590088,5201.020347595215,2629.4401817321777,2625.720188140869,2629.1601753234863,2627.2401809692383,3767.960250854492
DG(40:3)_C16:1,-0.22804539205896956,4.412171138164975,0.43505265732778753,0.5095200440376423,0.8864388814045462,DAG,43813.74320220947,43282.343101501465,99897.3470916748,41406.4426689148,64959.10460281372,96494.6071472168,42397.54281234741,40928.18271636963,38960.022605896,76534.04577636719,111273.12850952148,48319.2433013916
PG(31:0)|PG(O-32:0),0.22866752927377565,5.747682791613805,0.43328338124433696,0.51038222548796,0.8864388814045462,PG,117018.88854980467,129815.82873535156,241678.25512695312,195088.5943603516,229182.1552734375,281357.1993408203,119414.24877929688,116729.34893798828,134509.60961914062,120306.5284423828,172707.73120117188,83204.6860961914
[TG(42:4)]_FA18:1,-0.22671667243696952,4.203121049067068,0.4299850031958954,0.511996307036774,0.8865053661091743,TAG,40062.402893066406,50719.28366088867,65043.325134277344,58707.84419250488,62154.60400390625,69198.06521606445,49467.94366455078,46213.36294555664,53773.383728027344,54971.32406616211,66955.42431640625,26707.68170166016
DG(39:6)_C18:1,-0.2267254194589622,3.4690304505096212,0.4299794686075413,0.5119990228548694,0.8865053661091743,DAG,24122.061668396,31958.242321014404,34865.242530822754,34525.16240692139,34089.102279663086,33691.282413482666,24448.90171432495,32863.14231491089,32174.06227874756,30410.542011260983,32012.122150421143,27044.781745910645
DG(40:5)_C18:1,-0.22737257521420326,3.4394627602287526,0.43243665857835367,0.5107957328299058,0.8865053661091743,DAG,29781.14213180542,30546.74207687378,29593.2220993042,29959.0022354126,31669.582221984863,30477.40226364136,28987.22207260132,29774.1618309021,28973.64199066162,28233.20196151733,30876.162273406982,29045.50202178955
LPC(20:5),-0.22709754252239478,5.482202340843621,0.4314623451236912,0.5112722688437379,0.8865053661091743,PC,80221.66552734375,106824.88763427734,167812.4320678711,179831.513671875,228765.57635498047,118246.96783447266,141276.68963623047,142070.1498413086,135024.28857421875,129769.84771728516,108733.28814697266,47736.003662109375
PE(30:1)|PE(O-31:1)|PE(P-31:0),-0.2266732734185805,4.8831847397656745,0.42983729622551414,0.5120687952982649,0.8865053661091743,PE,84307.76568603516,70516.64489746094,111760.04821777344,86447.58612060547,85263.26599121094,91461.36614990234,91897.60638427734,68443.36517333984,91631.36700439452,81935.18615722656,84963.38586425781,56192.02429199219
SM(d16:1/24:0),-0.22683525691752385,4.675961343060391,0.43042082047350094,0.5117825302820299,0.8865053661091743,SM,46540.80320358277,45206.06349563599,42352.8829498291,43753.54326629639,42035.32260131836,41934.56327819824,44537.18341064453,40565.48296356201,42894.48317718506,44468.60322952271,40251.58298110962,228127.1362915039
[TG(49:3)]_FA16:0,0.22712807277878422,4.569425412475847,0.4274676418162927,0.5132341611065603,0.8874330845523963,TAG,69844.48571777344,53005.76379394531,94150.3468322754,95444.7864074707,108223.18743896484,103343.92639160156,55284.30368041992,44648.583099365234,58143.163665771484,54434.04379272461,87917.246826171875,31380.10238647461
[TG(62:14)|TG(61:7)|TG(60:0)]_FA14:0,0.22688428010631717,3.5476387357503993,0.4265135376958824,0.5137046798710494,0.8874330845523963,TAG,33287.60195922852,24874.121795654297,37039.4426574707,34430.82229614258,83643.1255493164,43956.38334655762,22147.60154724121,28097.68170166016,27599.862060546875,30293.82192993164,37185.88230895996,16869.561126708984
FA(26:4),0.22686740505518294,11.098847767389444,0.4265266244984076,0.5136982210059399,0.8874330845523963,FA,11747869.373840332,6593095.64831543,1140179.4958076477,2500725.95042038,19758516.59802246,5757732.003234863,666713.1300048828,10360311.884521484,4070654.032104492,8964935.853759766,4515858.03503418,47376.20294189453
LPE(14:1),0.2272955312895874,6.666587967111894,0.4281252310556738,0.5129103055075797,0.8874330845523963,PE,350379.9426269531,325059.4621582031,310833.76513671875,662035.0535888672,238049.01696777344,309664.32360839844,177828.1729736328,298654.5622558594,220466.93408203125,248415.4805908203,351978.2082519531,97076.947021484375
Cer(d18:1/14:0),-0.2254110838959674,3.338556917848151,0.4249855085570289,0.5144597973403151,0.8876678533071902,Cer,31153.662185668945,24762.681747436523,27602.38189315796,30821.621955871586,22554.001640319824,23392.18145751953,23965.36170578003,30901.36237335205,23912.20175933838,26399.12187576294,24531.901763916016,34530.7822265625
PE(34:3)|PE(P-35:2),-0.2252812432680645,4.989581027362728,0.4245693165261174,0.5146658052487614,0.8876678533071902,PE,63409.26416015625,74984.84539794922,131058.90881347656,109242.72827148438,92628.906982421875,105575.66748046876,91393.16638183594,72173.36553955078,93367.287109375,79190.9652709961,109585.40686035156,71737.70520019531
SM(d16:1/18:0),-0.22558791089480962,4.617344844593356,0.42566999712380493,0.5141212996555109,0.8876678533071902,SM,31916.88229370117,32288.52212524414,31902.96224975586,34966.68244552612,29933.761962890625,30394.862243652344,31709.342224121097,33191.34242248535,28069.32194519043,32310.46241760254,28355.96206665039,279586.8795776367
[TG(65:12)|TG(64:5)]_FA22:5,0.22566179772797718,4.826675106694037,0.4219909795290846,0.5159452524113257,0.8893992144932416,TAG,85962.88619995117,77273.46524047852,112288.04818725586,101946.10809326172,125626.22805786131,120715.568359375,48401.88330078125,61591.66455078125,70169.944580078125,75062.08558654785,108189.50805664062,32367.88214111328
[TG(45:4)]_FA18:1,0.22538939533645563,4.6201564081940365,0.4209560294646053,0.5164603892680167,0.889446030514425,TAG,40638.72283935547,42895.56311035156,61498.06423950195,54018.56381225586,63795.364196777344,124419.3101196289,38936.16271972656,39325.78260803223,41022.4029083252,44316.04318237305,52989.58358764648,160695.21231079102
SM(d18:2/22:1),-0.22429388062772218,4.9295952756138055,0.42082903169406904,0.5165236632116617,0.889446030514425,SM,55527.964237213135,50527.58372879028,52446.62380218506,57576.40432357788,54826.9040184021,52253.08375930786,52954.26375579834,52049.74331665039,48382.58306503296,52989.74404525757,53708.88358306885,264913.35791015625
PS(24:0),-0.2240068093145328,6.705179301887911,0.4197930191803607,0.5170403417314157,0.8898608974758818,PS,293120.3605957031,329738.3232421875,412366.4123535156,158050.75063705444,362710.4262695313,312172.2841796875,334765.84326171875,312849.5830078125,170339.65162277222,339840.34326171875,355263.6638183594,172318.69189453125
DG(38:9)|DG(dO-40:9)|DG(37:2)_C16:1,-0.22310930031673246,4.986224127475826,0.41641162856539893,0.5187330243663036,0.890873586817489,DAG,69019.36463165283,64862.88430786133,121978.72946166992,63944.46458053589,103222.98680496216,154653.35119628906,67353.82537460327,66961.64482498169,63103.504486083984,112641.2882080078,145685.36975097656,71697.14538574219
DG(39:6)_C16:0,0.22417573372256064,6.070498643809602,0.41648775833709806,0.5186948077335861,0.890873586817489,DAG,202396.7149658203,160715.3516845703,502817.71673583984,61527.60429382324,244693.2158203125,307359.38122558594,164512.2311477661,116781.74834823608,70121.1852645874,172955.3330078125,351862.90643310547,92743.06671142578
DG(39:6)_C16:1,-0.22324745492382517,4.959689410125244,0.4169229617109522,0.5184764335086861,0.890873586817489,DAG,55854.60354614258,57978.28360366821,107869.1064567566,47720.46328353882,78371.68583679199,142704.83068847656,49409.58373641968,52902.623596191406,84900.20637130737,84005.22665405273,111776.3074951172,141159.38967895508
PG(36:5),-0.2232307202626409,5.221257620204028,0.416869894497495,0.5185030526691026,0.890873586817489,PG,76711.40576171875,99674.62683105467,142815.58923339844,133910.01037597656,118987.18896484376,114185.4285888672,111961.08740234376,87439.645751953125,110290.08715820312,101128.5277709961,121741.8682861328,70467.18524169922
CE(22:0),-0.22253517377768478,5.999792657695317,0.4142744826312992,0.5198078812662732,0.8917703523903581,CE,124338.26920700072,115370.22827148438,120233.18851470949,125548.14864730836,125462.20883178712,120814.94857406616,117808.8885307312,113867.36807250977,121897.88830184937,117105.2282333374,115817.88792037964,505493.6750106812
LPG(18:1),-0.2229670128274286,-0.3764874899792373,0.4146633925380172,0.5196119912475899,0.8917703523903581,PG,2041.680145263672,2010.620132446289,2438.300170898437,2155.52014541626,2382.260166168213,2084.3001403808594,2071.320137023926,1957.2601356506348,2308.12015914917,2053.580142974853,1989.920150756836,2047.0401496887207
DG(37:6)_C16:1,-0.2220072697240129,5.845320200596179,0.4123123331264651,0.5207981836084289,0.8923846663104018,DAG,113295.20830917358,178654.0105934143,178194.29287719727,62611.18476104736,100039.1475982666,250804.37872314453,84828.606590271,74288.74578094482,328918.201423645,96542.92666625977,112722.46859741212,240425.3175048828
LPE(22:1),0.22299813125291368,7.611403664029873,0.4121464502168237,0.5208820576868662,0.8923846663104018,PE,507656.87646484375,686904.0146484375,868904.0654296875,693339.93359375,1047622.55859375,618910.10498046875,448529.1120605469,482984.7373046875,539875.6357421875,467273.7934570313,595386.56201171875,116784.56842041016
PG(34:0)|PG(O-35:0),0.22293899098454795,6.33426031863373,0.41192202074989837,0.5209955721502315,0.8923846663104018,PG,161002.29125976562,164930.4910888672,386242.5864257813,293673.3022460937,492053.2116699219,309203.80505371094,197773.0340576172,169741.65258789062,203556.49487304688,190222.13403320312,225279.9755859375,132664.4698486328
[TG(51:7)|TG(50:0)]_FA18:2,-0.22140000220442346,4.544375244164161,0.41003856385964366,0.5219499325146745,0.8933015563615171,TAG,47725.82379150391,62309.184631347656,94036.76654052734,84287.24597167969,82062.40625,78370.0053100586,69775.6455078125,53019.26373291016,80290.0258178711,67222.78482055664,74412.86502075195,28970.341918945312
PE(44:5),-0.22132658067278174,4.931997165155086,0.40977344784505476,0.5220845166711563,0.8933015563615171,PE,58901.98422241211,74031.96553039551,131073.60913085938,106814.64806365968,92037.5870513916,96440.06686401369,85933.0859375,71842.04537963867,92304.26651000977,77569.24582672119,101267.40673828124,66028.58465576172
[TG(46:6)]_FA22:5,-0.2185756568294313,12.443525732969006,0.39966695979587996,0.5272613028049321,0.8934408472606409,TAG,44161491.103515625,28064302.301879883,1052505.6763916016,1656050.192993164,8131261.190246582,1224064.9336547852,4676995.921630859,28162557.56616211,6955550.846801758,31357751.630981445,15949538.212646484,55422.98370361328
[TG(48:6)]_FA16:0,0.2153987179857169,5.054528581342426,0.38460128304541286,0.5351509367039785,0.8934408472606409,TAG,69461.6849975586,82787.54571533203,161466.37371826172,139115.12890625,130607.9296875,180410.01348876956,74604.345703125,63734.30456542969,94531.32684326172,69426.32525634766,128569.7684326172,32211.022216796875
[TG(49:6)]_FA18:1,-0.2162513343902421,4.6179213739271034,0.39116575168486634,0.5316872688983142,0.8934408472606409,TAG,56603.10357666016,59383.263916015625,89764.56561279297,80697.58517456055,97714.9073486328,80030.68548583984,79231.06491088867,55596.26428222656,75828.60546875,70531.225341796875,75501.185302734375,36656.46270751953
[TG(52:8)|TG(51:1)]_FA22:5,0.21941907924949222,5.108398436725072,0.39904444334138134,0.527583159102606,0.8934408472606409,TAG,107090.2680053711,86710.64569091797,103706.86709594728,112218.24725341795,187118.533203125,143598.25045776367,65519.56463623047,85443.02618408203,77293.28573608398,96927.56732177734,102208.22686767578,51432.78370666504
[TG(56:13)|TG(55:6)]_FA16:1,0.22084124050775616,5.369383140334362,0.4042212806882616,0.5249172245857245,0.8934408472606409,TAG,78048.32556152344,94276.90686035156,180922.27465820312,188956.59509277344,170302.53198242188,203204.79431152344,96774.6875,90290.186279296875,105919.9677734375,96140.54626464844,112959.26696777344,72163.9448852539
[TG(58:12)|TG(57:5)]_FA18:0,0.2164743566467876,6.171395967346605,0.38845230741594605,0.5331140584850033,0.8934408472606409,TAG,107528.98822021484,167090.0115966797,444853.7930908203,354021.5186767578,288148.04138183594,281024.1589050293,160246.8935546875,153983.48962402344,207926.3364868164,159739.01043701172,208744.05319213867,108736.48699951172
[TG(61:11)|TG(60:4)]_FA18:0,0.21795465236434916,4.199104412924128,0.3937281787011102,0.5303461938975303,0.8934408472606409,TAG,39980.86285400391,42832.44351196289,77126.46475219727,77540.68516540527,62620.24499511719,77899.946044921875,41983.38342285156,39231.94271850586,44414.50308227539,36440.32257080078,49479.52383422852,48940.26364135742
[TG(61:13)|TG(60:6)]_FA14:0,-0.21900504739949667,4.323426271558252,0.40119792881705507,0.5264712442116481,0.8934408472606409,TAG,58230.78477478027,44119.203125,45909.58334350586,39291.062423706055,129560.46701049805,65867.80551147461,46381.92404174805,57154.02420043945,43089.982666015625,96790.6687927246,55618.22314453125,20302.66131591797
[TG(62:12)|TG(61:5)]_FA14:0,0.21910870968036902,3.531160037777298,0.3978705518746892,0.5281910466108312,0.8934408472606409,TAG,34055.38249206543,25037.16169738769,34931.82244873047,31656.762008666992,77307.88650512695,47145.80346679688,19509.46133422852,27932.441970825195,27535.72186279297,32469.382354736328,35317.98257446289,18371.581329345703
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:3,0.2157516334810796,5.118671380581251,0.38585675990225365,0.5344853447740437,0.8934408472606409,TAG,75849.0654296875,85732.94616699219,172709.59497070312,128797.88891601562,108826.22863769533,139933.84924316406,77107.36584472656,73696.58532714844,81299.36614990234,78552.00537109375,88842.08654785156,93397.906494140625
[TG(62:8)|TG(61:1)]_FA20:4,0.21809634898646005,4.378421487461709,0.3942445883074015,0.5300766616414516,0.8934408472606409,TAG,42733.48294067383,48216.763259887695,84798.16690063477,80769.1449584961,70913.12515258789,103541.58731079102,48862.72360229492,39858.24279785156,51735.72366333008,47216.82342529297,52095.02346801758,54747.44430541992
[TG(64:6)]_FA16:0,-0.2179640717637355,3.254826565587454,0.3973413458124355,0.5284655005297925,0.8934408472606409,TAG,19899.44132995605,23439.141540527344,34325.10274505615,30134.16226196289,30693.282333374023,43050.04302978516,30015.14239501953,23731.64195251465,25862.46175384521,31465.062118530277,27232.64175415039,14322.280899047852
[TG(64:8)|TG(63:1)]_FA16:0,-0.21839539385022247,3.6240568413492915,0.3989364997260054,0.5276390043327223,0.8934408472606409,TAG,34540.86233520508,31509.7223815918,43056.14352416992,40562.0227355957,36029.1028137207,42303.50262451172,46658.10314178467,30660.72250366211,27606.382049560547,38567.48257446289,35624.64242553711,18000.661163330078
[TG(66:11)|TG(65:4)]_FA18:1,-0.2161124813126654,3.8263512475623864,0.3906366212081593,0.5319649563574299,0.8934408472606409,TAG,32933.10235595703,35808.942626953125,53650.94372558594,47306.92330932617,43680.642578125,45883.7233581543,40930.32290649414,34448.482330322266,39767.98245239258,41105.942810058594,44939.403228759766,27573.821838378903
CE(12:0),-0.21977999369316972,6.139376469186093,0.40407335408417566,0.52499306959879,0.8934408472606409,CE,192822.4337310791,174889.71263504028,181185.41269302368,183704.8136253357,177054.81301116943,179233.41186141968,178085.7325439453,173806.81233978271,174033.93224334717,172773.55194473267,178035.6523361206,278011.49908447266
CE(17:0),-0.21445334507683086,6.5022447106336605,0.384700298509415,0.5350983889786408,0.8934408472606409,CE,206984.31479263303,194762.4138031006,199175.4543533325,206410.59461593628,208844.77534103396,200852.2342720032,188313.9931564331,192876.8542366028,200839.9344215393,194687.833694458,194897.01420593265,543111.2984619141
CE(17:1),-0.21431368257756203,6.475485784521202,0.38419895876540977,0.5353645474734788,0.8934408472606409,CE,221834.61599349976,196771.69437408447,202870.89457321167,206349.5543861389,204028.3946456909,206699.59503173828,197429.59321975708,199183.15390777588,201577.6342010498,196696.21364593503,197925.3335533142,485049.5936889648
CE(18:3),-0.21538792624127095,6.370477180957451,0.38806398369797535,0.5333188134906154,0.8934408472606409,CE,190979.29303741452,181229.09238052368,183910.87377166748,184146.79362869263,187639.35376739505,184517.0531730652,177846.43182373047,180450.2133140564,176670.09243392944,178692.2527770996,176215.59253692627,491420.11407470703
"Cer(d15:2(4E,6E)/20:0)",-0.21687144542025025,2.8995587582024798,0.3933021311366929,0.5305687485677842,0.8934408472606409,Cer,17639.621284484863,18523.1612701416,17050.361156463623,17739.021381378174,16886.10125350952,16716.241149902344,15690.88106918335,16871.041179656982,17627.60118484497,18472.161376953125,15254.021072387695,39650.562911987305
Cer(d18:2/29:0),-0.21792204780647584,3.397884559621322,0.397186456622876,0.5285458766177035,0.8934408472606409,Cer,28779.001861572266,30758.20217895508,31216.84213256836,29157.121856689453,25871.90190124512,28506.942108154297,29846.54216003418,29503.18235015869,24861.74179840088,28204.981994628903,27418.02188110352,30516.74188232422
CerP(d18:1/18:0),-0.21555657461992692,3.325486774328037,0.38858188424978835,0.5330457669382246,0.8934408472606409,Cer,29151.242126464844,25903.60195159912,21835.10161590576,23120.761672973636,20202.201385498047,24036.96172714233,25020.381607055664,25498.681713104248,23522.301624298096,23039.42141342163,20467.90147781372,46691.52333068848
DG(33:2)_C16:1,-0.2176170687722697,4.64096277737021,0.3961271118756431,0.5290961862837315,0.8934408472606409,DAG,60422.74417495728,59684.60430526733,95757.88687133788,56381.58428192139,71802.54509353638,91082.90609741212,64495.52434539795,55929.8438835144,56138.66387557984,73136.74502563477,95409.80700683594,65436.78466796875
DG(33:2)_C18:0,-0.21644188222189878,4.357280944772493,0.39184529316986527,0.5313310287982161,0.8934408472606409,DAG,51403.66356658936,49240.00347900391,56938.58409881592,53113.40390777588,51515.08361053467,82824.02542114258,52726.10375213623,47345.32359313965,51364.78350830078,59115.58409118652,62315.20422363281,61951.8444519043
DG(37:7)|DG(36:0)_C18:0,-0.2158019665986758,7.323973412695169,0.38956637385945214,0.5325274221145071,0.8934408472606409,DAG,297678.9613456726,400799.0236778259,326124.46546554565,296694.1020469665,330198.2462539673,649968.7440719604,257823.99361038208,317569.30078125,636668.0279197693,269361.2995643616,307246.3426055908,851649.2297363281
DG(40:4)_C18:1,-0.220182097909926,3.3760860300078837,0.4054773725011387,0.5242739846514397,0.8934408472606409,DAG,28247.36192703247,26676.36186981201,28817.16219711304,29135.421920776367,30824.602268219,28130.001907348636,28626.7620010376,26652.10206222534,25680.701873779297,26871.501998901367,29663.5022354126,31442.742294311523
DG(40:9)|DG(39:2)_C18:1,-0.21514599134557036,4.202112210302606,0.3871566720399642,0.5337977748423987,0.8934408472606409,DAG,49856.44356155396,48514.12315368652,53254.46383666992,52081.34357070923,53504.34401702881,57042.92391586304,44987.58331680298,51409.04347229004,49598.02354431152,50149.78355407715,53077.90397644043,48174.54319763184
