lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d19:1/34:0),-0.33208389437132635,0.6822354027743595,0.921628777420139,0.3370476716354458,0.8502041449154037,Cer,5023.900341033936,4622.200294494629,3839.480247497559,3679.680278778076,3266.600227355957,3532.5402450561523,4261.880310058594,4449.440296173096,3911.360298156738,4260.6003074646,4773.160362243652,5305.840312957764
omega-linoleoyloxy-Cer(d20:1/34:0),-0.26331237228946774,2.92612884758326,0.5797729211321894,0.4464013423606059,0.8502041449154037,Cer,18553.221237182617,20707.041484832764,18402.14126586914,19265.021354675293,21920.48169708252,22125.62137985229,20159.621452331543,20656.181427001957,19524.18136978149,19544.96145248413,19356.661293029785,25501.64182281494
omega-linoleoyloxy-Cer(d21:0/33:0),-0.3230837574317682,1.245506332983007,0.8726843750443116,0.35021323061339,0.8502041449154037,Cer,5966.860424041748,6312.260475158691,5496.280387878418,6490.500453948975,5524.380409240723,4807.200332641602,5808.38041305542,5645.500438690186,5702.060386657715,7008.620491027832,6089.220455169678,9729.600570678713
PC(29:0)|PC(O-30:0),-0.2851496443138963,8.022826677086343,0.6802864393539494,0.40948810722102663,0.8502041449154037,PC,493057.2761230469,827060.17578125,887189.9128417969,860237.37158203125,1141077.4182128906,583598.00390625,682134.6501464844,647811.8723144531,980975.8986816406,759769.9681396484,827017.2861328125,340359.34765625
PC(29:1)|PC(O-30:1)|PC(P-30:0),-0.2810215087764485,7.962131638308809,0.6607051276005227,0.41631111706181273,0.8502041449154037,PC,475593.4107666016,812838.7728271484,850355.2811279297,818067.1302490234,1082611.571899414,550744.201171875,663312.24267578125,620789.5322265625,938535.3245849608,713423.818359375,796586.2619628906,325512.681640625
PC(29:2)|PC(P-30:1),-0.2775708386227675,7.803925337994857,0.6445565209214692,0.42206561519964,0.8502041449154037,PC,420818.5279541016,737740.18603515625,771064.49560546875,722937.3215332031,957298.334350586,513569.4533691406,602419.6392822266,560397.82177734375,835047.1965332031,639814.6300048828,704413.2613525391,287521.142578125
PC(46:1),-0.33331911382802326,4.920572485902542,0.9298708723677009,0.3348964810601641,0.8502041449154037,PC,56839.02459716797,79541.1646270752,118877.08894348145,103534.38793182372,148173.71049499512,72872.84532165527,144227.8081665039,85721.24542236328,77192.1060180664,91709.26487731934,71216.1450881958,21146.02146911621
PC(46:2),-0.29998653485857796,4.968960859181276,0.7529834669694537,0.385533288292283,0.8502041449154037,PC,57687.74456787109,79255.96556091309,121774.66900634766,108585.70721435548,163857.43048095703,78098.06517791748,145008.16987609863,85125.06620788574,79261.7250366211,94834.52685546876,77080.48629760742,22592.981552124023
PC(8:0)|LPC(9:0),-0.2695195550487703,4.061609066503315,0.6075786723645251,0.4357009420317876,0.8502041449154037,PC,42488.68341064453,45338.50326538086,47901.16375732422,51011.44354248047,48146.96368408203,43511.103088378906,44675.763092041016,44086.56286621094,46764.74346923828,45427.88330078125,48543.52380371094,44395.063415527344
PE(25:0),-0.27310422779374294,5.265219204525485,0.6239217484962865,0.4295936621876168,0.8502041449154037,PE,75626.92517089844,96709.50677490234,157047.03051757812,134611.44921875,108236.54748535156,115216.0479736328,107202.52697753906,95949.646728515625,118008.78845214844,96140.8057861328,133300.6300048828,81728.145751953125
PE(26:1),-0.26745902813107136,4.967451234744674,0.5983506491846811,0.43920802098000555,0.8502041449154037,PE,63300.08477783203,77061.105712890625,118953.88818359376,105291.20666503906,87939.20666503906,85364.10534667969,90197.62634277344,76352.54504394531,91961.2469482422,78660.62487792969,91783.0262451172,84358.42547607422
PE(29:0)|PE(O-30:0),0.27205227256664205,8.805693782698484,0.6121289716465981,0.4339873389504282,0.8502041449154037,PE,766459.6483154297,604268.1379394531,2362343.9509277344,2689446.6818847656,3443439.885986328,1538696.804321289,581359.0440063477,993020.8122558594,1822243.6868896484,857256.8033447266,1607469.6674804688,61642.92449951172
PE(29:2)|PE(P-30:1),-0.28268155928158833,4.585277844127065,0.6684876654821893,0.41357937302428244,0.8502041449154037,PE,47940.943359375,57328.92404174805,93646.74743652344,78851.0853881836,63095.56433105469,72122.3051147461,62019.82434082031,55895.98394775391,74368.38543701172,58956.864501953125,83507.16607666016,63765.48461914063
PE(31:3),-0.3241760713062076,4.842429795221268,0.8794863935406738,0.3483423906513933,0.8502041449154037,PE,51988.62368774414,65221.54498291016,132643.84997558594,91964.72509765624,89416.826171875,82799.165771484375,77408.50579833984,66168.94451904297,92810.88653564452,95938.12664794922,86877.58630371094,57775.064208984375
PE(32:0)|PE(O-33:0),0.34171416668742377,10.81338175729215,0.9635404060229309,0.32629648406609313,0.8502041449154037,PE,3711111.06640625,4383336.942871094,10110853.513183594,9131485.486328123,7370564.101074219,7837811.378417969,3455858.8466796875,3946493.6225585938,4991854.861816406,3997602.59375,5096895.896972656,2118614.7465820312
PE(33:1)|PE(O-34:1)|PE(P-34:0),0.3083785434100898,6.720338402983004,0.7855750136011466,0.3754415070204303,0.8502041449154037,PE,187682.93359375,150191.51110839844,384287.5505981445,321263.2410888672,421893.5733642578,400004.7662353516,205151.353515625,173404.9317626953,205927.9747314453,170988.02990722656,199623.9737548828,585940.8179931641
PE(33:2)|PE(O-34:2)|PE(P-34:1),-0.30249877239505457,6.2444486018291725,0.7656940239776302,0.381552445624013,0.8502041449154037,PE,140030.08984375,179379.57397460938,351029.46740722656,277811.2032470703,311131.203125,193863.9537353516,233635.4794921875,189368.41381835935,255527.05822753903,244638.95776367188,236855.83532714844,78927.52545166016
PE(34:5),-0.26366346880711755,5.001119599102854,0.5814680442493341,0.44573746910425555,0.8502041449154037,PE,66820.32427978516,77882.56506347656,135783.0684814453,112920.46716308594,86692.88671875,90964.8663330078,90551.42669677734,72987.3052368164,99646.64685058594,78504.9458618164,115142.18811035156,70104.2847290039
PE(35:3)|PE(O-36:3)|PE(P-36:2),0.2688053232724245,6.259696174393256,0.5976523995898333,0.43947514642561425,0.8502041449154037,PE,135987.21087646484,136700.96936035156,400746.4482421875,329013.8605957031,581260.1776123047,254532.0795288086,194511.29443359372,175813.1329345703,173879.3123779297,181529.9537353516,230440.45697021484,73696.6655883789
PE(39:8)|PE(O-40:8)|PE(P-40:7)|PE(38:1)|PE(O-39:1)|PE(P-39:0),0.3058736791091455,6.8824794397227524,0.7729357642629102,0.3793103796341458,0.8502041449154037,PE,149704.37036132812,208365.5360107422,615101.01708984375,575724.3225097656,974870.16064453125,381368.5078125,311294.6016845703,282271.7592773437,252426.63623046875,266334.10009765625,331497.0821533203,113886.7882080078
PE(40:2),0.33203430896324515,6.1020981713411,0.9099977736634628,0.3401150094312458,0.8502041449154037,PE,92239.04626464844,141126.8095703125,474623.0389404297,434617.8082275391,261713.0998535156,259102.0789794922,182621.13220214844,129039.14916992188,175582.37255859375,143199.23022460938,189059.43286132807,86811.845703125
PE(40:3),0.27979847664124136,6.519211164407322,0.6473130474973914,0.4210749763734966,0.8502041449154037,PE,126370.84924316406,162888.45141601562,444568.0881347656,481828.7137451172,709023.9914550781,299912.7001953125,252909.4979248047,210727.73376464844,193542.91333007807,195832.7751464844,284155.9211425781,93184.80627441406
PE(41:6)|PE(O-42:6),0.32039634260022615,6.216406244453268,0.8476573049624676,0.35721592068051505,0.8502041449154037,PE,127997.28930664062,164071.5321044922,399234.7268066406,336521.90576171875,430159.5294189453,284887.099609375,165104.29162597656,162528.15197753906,187007.13354492188,162527.03100585938,203007.75354003903,108592.3680419922
PE(43:6),-0.27471636560807106,5.189021572306901,0.631317660667719,0.4268723989207627,0.8502041449154037,PE,65997.48455810547,88083.56671142578,151485.05029296875,123798.76940917967,110124.94763183594,110735.32775878906,100343.32788085938,83935.54626464844,114119.9871826172,94779.42712402344,124565.08911132812,83874.58581542969
PE(44:7)|PE(43:0),-0.3259718973681991,5.177824863673827,0.8892839968339106,0.3456714117238479,0.8502041449154037,PE,76637.18505859375,98499.16705322266,139524.83016967773,118717.68853759766,99065.88717651369,106479.94665527344,108362.06756591795,92657.1068725586,118302.56713867188,100794.2272644043,114434.76763916016,65267.344787597656
PE(52:4),-0.3094437738287345,4.621804879470116,0.8012565861201892,0.37071793630898175,0.8502041449154037,PE,39331.082946777344,59353.46417236328,108246.20825195312,98224.58697509766,66073.52453613281,71667.30517578125,75082.525146484375,61365.083984375,78017.625244140625,62487.42456054688,78966.48602294922,51432.543518066406
PG(26:1),-0.2743190392051147,5.3089465000748675,0.6294931036588878,0.4275413077590701,0.8502041449154037,PG,82813.22576904297,107612.34729003906,137390.2703857422,123978.56884765624,120205.2490234375,124709.76904296876,105045.94750976562,100252.60620117188,118833.30822753906,112446.5086669922,128008.8485107422,86443.5859375
PG(28:0)|PG(O-29:0),0.2819407574016141,10.55140146586555,0.6572321100532826,0.417538816498189,0.8502041449154037,PG,3168578.6665039062,3665340.086425781,7805191.988769531,7088551.875,6376017.955078125,6407918.686035156,2813985.1059570312,3330130.087890625,4131305.0380859375,3554089.94140625,4476851.802734375,1929841.3720703125
PG(33:0)|PG(O-34:0),0.29273269917646705,6.214132444590195,0.7082395612615073,0.40002885506819474,0.8502041449154037,PG,154606.14978027344,140279.96911621094,271922.65881347656,228213.67626953125,259857.4404296875,333861.8425292969,130428.32971191406,131389.64904785156,161172.69140625,130500.64892578124,185969.11328125,332220.44689941406
PI(24:0),-0.3122735858717817,6.665405127174765,0.8160525202124518,0.36633684994736504,0.8502041449154037,PI,229175.6345214844,289265.7814941406,403822.4895019531,275484.05908203125,288077.58251953125,307904.31982421875,374047.6662597656,243684.69848632807,265546.2180175781,266613.1999511719,357778.54541015625,176133.53344726562
PI(29:0)|PI(O-30:0),0.3088799228282736,7.229323193158444,0.7881288230921655,0.3746665286477041,0.8502041449154037,PI,276587.5186767578,341824.2668457031,805131.1807861328,580377.0068359375,687419.5728759766,924863.0267333984,378272.60791015625,235162.61645507807,390244.2440185547,283422.87634277344,604097.7440185547,131479.52954101562
PI(30:0)|PI(O-31:0),0.32306376269619497,8.063354872764462,0.8617714819047251,0.3532434293932468,0.8502041449154037,PI,480030.671875,550306.0380859375,2153977.981201172,1284146.9223632812,735238.1943359375,1363216.5869140625,675145.5832519531,320566.2629394531,772269.19091796875,447628.5114746094,1172612.1623535156,219534.15625
PI(30:2)|PI(P-31:1),0.29147532771666573,5.960421486813545,0.7021941827333649,0.40204739781760007,0.8502041449154037,PI,91124.8070678711,144658.5484008789,278592.6789550781,222601.55645751956,165937.9730834961,343692.36462402344,126502.10919189452,80210.80554199219,157965.3305053711,105868.20770263672,190343.29376220703,231924.0571899414
PI(32:5),-0.3188226812780963,4.439120631387132,0.8506223778188085,0.3563763297260614,0.8502041449154037,PI,49871.82368469238,65975.04431152344,83475.78573608398,57695.16371154785,66250.40447998047,65439.364196777344,57973.96423339844,53798.02365112305,73001.2844543457,71464.94522094727,72954.704833984375,29713.38200378418
PI(35:3)|PI(O-36:3)|PI(P-36:2),0.3024218089775491,5.164170470643021,0.7556435335768015,0.3846953156751402,0.8502041449154037,PI,62567.58489990234,84830.04510498047,137873.63092041016,198360.93338012692,197817.1538696289,167212.51098632812,93620.96615600586,63603.704498291016,82476.305908203125,93286.10662841795,107554.38873291016,39125.62301635742
PI(36:6),0.290743620256033,5.580254344754048,0.6986852331722275,0.4032258278921862,0.8502041449154037,PI,103842.94732666016,117803.70910644533,252513.318359375,151785.19033813477,191635.07354736328,263975.8957519531,142262.32958984375,89363.5864868164,108907.64819335938,111350.96783447266,115595.54891967772,75461.6060180664
PI(37:4)|PI(O-38:4)|PI(P-38:3),0.3009949435271997,5.3694260160115,0.7485706521019893,0.3869291484172655,0.8502041449154037,PI,72133.96542358398,104688.20791625977,193785.83456420896,198481.0742340088,262700.0192260742,153600.83221435547,113024.44854736328,84742.20663452148,91901.40682983398,114054.6089477539,103373.8872680664,38563.86264038086
PI(39:4)|PI(O-40:4)|PI(P-40:3),0.3210325531214469,4.634709560413628,0.8509600702275293,0.35628088039262124,0.8502041449154037,PI,48017.80325317383,61636.784240722656,119581.96859741212,114056.18864440918,130688.98944091795,100739.24710083008,62818.444396972656,49289.40362548828,51722.60369873047,65028.32470703125,66214.86434936523,35882.762603759766
PI(39:7)|PI(P-40:6)|PI(38:0)|PI(O-39:0),0.32527488752889555,5.43446683725249,0.8735079778607542,0.3499859792789474,0.8502041449154037,PI,80435.18621826172,105718.8871459961,262373.4403076172,192808.7942047119,153636.07244873047,230983.01690673828,91825.0073852539,70091.58514404297,115497.56860351562,95276.36614990234,158080.43017578125,49947.44329833984
PI(41:5)|PI(P-42:4),0.2936921927105597,4.314845967032765,0.7128098871015998,0.3985125727482495,0.8502041449154037,PI,38020.42248535156,46546.36357116699,85504.40518188477,60053.16391372681,56767.60369873047,134081.94857788086,42852.36297607422,38264.18263244629,46051.882637023926,44833.70327758789,48781.66357421875,54445.36376953125
PI(42:10)|PI(41:3)|PI(P-42:2),0.3123955223164937,4.273639154258295,0.8059986448701579,0.3693059032069456,0.8502041449154037,PI,39580.34259033203,51141.58364868164,104193.24737548828,81621.22536087036,87126.44537353516,76831.54507446289,45734.66329956055,39804.902770996094,44291.44309997559,49952.18353271485,48503.54348754883,29963.38214111328
PI(42:3),0.3337582734220717,5.701329998953984,0.9194079373636441,0.3376304766088609,0.8502041449154037,PI,74935.08615112305,109830.92776489258,269898.717376709,307885.96619033813,244652.23794555664,195821.45446777344,120440.78860473631,107061.8275756836,112313.2883605957,93860.66616821288,170685.07218933103,98692.86666870116
PS(25:0),0.31579472699166244,7.437143264445286,0.8236241814111054,0.3641226668183499,0.8502041449154037,PS,418152.6489257813,347490.46643066406,1089136.5659179688,59782.4645690918,1639013.0747070312,743774.5363769531,346520.24560546875,558193.5607910156,64253.76489639282,469251.33557128906,824992.4813232422,54978.4638671875
PS(26:1),-0.2923639254369535,5.073971828996474,0.715151557588797,0.3977389060532502,0.8502041449154037,PS,83345.66552734375,95733.286865234375,117552.20874023438,79743.52540588379,89340.146484375,108372.5673828125,99142.747314453125,86845.265625,86621.60562896729,99123.12744140624,109899.46716308594,75267.805419921875
PS(32:5),-0.32055043774916747,4.745352545285248,0.8598919602075057,0.3537689275088543,0.8502041449154037,PS,60989.02416992188,76542.9057006836,97804.36657714844,57879.92424011231,77035.5053100586,88108.32568359375,77716.90576171875,72793.34533691406,61419.884563446045,82204.9853515625,97023.5867919922,57704.32391357422
PS(36:5),-0.2631881917565979,5.041270796159784,0.5793718474249161,0.4465586420560756,0.8502041449154037,PS,72426.02526855469,99736.36657714844,130577.26940917967,65951.30517959595,108411.12744140624,103654.5867919922,104202.88793945312,80861.82531738281,73809.12545394897,96002.686279296875,120948.84869384766,66280.50451660156
PS(36:6),-0.28682004697420754,5.171477297016219,0.6882546600854766,0.4067586706716574,0.8502041449154037,PS,84838.36627197266,98875.56701660156,134745.22998046875,64508.42446517944,118614.18762207033,130165.08923339844,149542.7901611328,84364.64617919922,79324.24599838257,89095.3662109375,118877.3285522461,72045.54528808594
PS(44:1),-0.2707141966129136,4.8603630868314625,0.6130229274247085,0.4336518895672102,0.8502041449154037,PS,76907.40510559082,88971.88618469238,109286.48828125,54672.08357620239,92939.62655639648,86165.76634216309,99819.60778808594,78292.9253540039,55863.24416351318,94840.48656463625,94822.82705688477,51708.36390686035
PS(O-29:0),0.33941424187392805,11.861456773713005,0.9506902965175001,0.3295436505077504,0.8502041449154037,PS,9735148.31640625,11642089.357421877,24179906.854492188,436696.51427078247,18134569.883789062,19459364.056640625,9422211.8798828125,10650523.952148438,422540.9892234802,11016908.997070312,12873848.544921877,5559059.633300781
PS(O-32:0),0.33026177825155145,5.663508726217696,0.9003502472035052,0.34268781436816287,0.8502041449154037,PS,122238.36962890624,152958.951171875,234303.41638183597,77493.26584243774,210099.2154541016,324885.203125,126330.1690673828,110626.68737792967,78629.48506164551,113452.6280517578,166707.4718017578,88688.56604003906
PS(O-42:6),0.33919947208431606,6.007191613662489,0.9494617165460113,0.32985635058035906,0.8502041449154037,PS,146433.56982421875,164481.4716796875,330109.9431152344,88287.44632339478,422796.0705566406,301933.96142578125,159724.33081054688,148506.81103515625,77805.68547439575,161202.29260253906,206535.6350097656,111261.5673828125
PS(P-42:1),0.2728865706607519,6.120365699202199,0.6158567912759736,0.4325911082071231,0.8502041449154037,PS,153308.71044921875,158990.53100585938,294939.83935546875,117714.86869812012,581901.60595703125,283737.2802734375,210216.154296875,160871.07153320312,92428.0864982605,191187.11254882807,193277.27319335935,93464.62561035156
SM(d16:0/14:0),-0.309438565359484,4.206496979862959,0.8011590439479619,0.3707470602293058,0.8502041449154037,SM,39548.54266357422,36713.742603302,33328.602378845215,36821.40259552002,34112.74264526367,33798.28210449219,42723.8229675293,36478.54294586182,34965.06262207031,36457.76252746582,33949.68264389038,132465.57006835938
SM(d16:0/18:0),-0.30374119841263875,4.6536105262322875,0.7718705173119811,0.37963901415664314,0.8502041449154037,SM,32677.662307739258,32661.242294311523,29681.0421295166,33213.382568359375,30478.00244140625,29439.06217956543,33096.402282714844,35510.642570495605,29716.862033844,32187.56259155273,29863.781951904297,287454.88134765625
SM(d16:0/24:0),-0.3262169313974107,4.675211200708137,0.890542743397674,0.3453302719828536,0.8502041449154037,SM,40778.70300674439,41395.24295806885,42433.7832107544,43634.92331314087,41453.78330612183,41628.54281997681,44681.54311752319,44906.86336517334,40817.28297042847,42810.76305007935,42725.32289123535,231929.6138916016
SM(d16:0/25:0),-0.2969075596142039,4.679821185671214,0.7375250990930908,0.3904548323148769,0.8502041449154037,SM,43734.02331161499,42911.84258270264,42687.90319824219,45647.86325073242,42205.28290939331,43516.902671813965,43911.74323272705,44071.7629776001,45011.68353271485,44018.4232673645,43274.32318115234,225879.13806152344
SM(d16:1/16:0),-0.29113339849282616,4.8764679997792,0.7090977903075029,0.3997434864310473,0.8502041449154037,SM,54587.184020996094,55808.38409423828,49733.923583984375,55970.38360595703,50107.68353271485,49021.12353515625,58688.12414550781,53482.34344482422,50028.52362060547,54997.46362304688,50146.44323730469,240187.5366821289
SM(d16:1/17:0),-0.27415630426545906,4.775518712253145,0.6286900877344124,0.4278362057487332,0.8502041449154037,SM,45130.06314086914,44661.36325073242,44576.94351196289,47194.38320922852,43465.50296020508,41892.42315673828,46914.46356201172,48246.24365234375,40917.06256103516,41942.46301269531,44130.163146972656,254567.97631835935
SM(d16:1/22:0),-0.2655755958260442,4.327913981244246,0.5898662827403314,0.4424708310092443,0.8502041449154037,SM,32266.24228668213,30872.46207809448,33228.68262863159,32667.5824508667,34194.922355651855,28971.14206314087,32898.04244995117,33712.242488861084,28940.481895446777,31702.042011260983,31227.82238006592,191499.85546875
SM(d16:1/23:0),-0.31544887777713626,4.406244727967135,0.8326302078671688,0.36151307799465443,0.8502041449154037,SM,36602.46255874634,36538.90258026123,35240.42244338989,37832.04246520996,36209.462547302246,38307.96258926392,36863.142375946045,35848.00262451172,40598.18318557739,38955.48277282715,36648.54256057739,180516.47393798828
SM(d16:1/24:1),-0.30467052361601066,4.728755329407598,0.7766531354449739,0.3781666883738824,0.8502041449154037,SM,45498.263671875,43787.50289154053,43576.28293609619,45518.443115234375,44720.60354614258,42854.72302246094,46733.46337890625,44878.48272705078,43354.423152923584,46317.36323547363,45470.243534088135,236158.57989501956
SM(d16:1/25:0),-0.28591760808433947,4.687165980616659,0.6838664222815964,0.40825850656322826,0.8502041449154037,SM,43596.00295639038,44124.92323303223,41528.94277191162,45315.62287902832,44356.36363983154,42684.722942352295,46520.663146972656,44390.982971191406,41559.16286468506,44565.22311782837,42557.60274505615,228085.47607421875
SM(d18:0/13:0),-0.3284770994037729,4.563561151828844,0.9029353346066955,0.34199585753181755,0.8502041449154037,SM,43151.683197021484,41122.84286499024,40139.102783203125,38990.56262588501,37321.74258422852,37265.32264709473,43459.043380737305,43116.38311767578,38429.56228637695,42404.40316772461,40401.782958984375,205473.8741455078
SM(d18:0/15:0),-0.28303077854435005,4.795981084350056,0.6701087914093478,0.41301367997432054,0.8502041449154037,SM,46978.88363647461,44631.6435546875,42488.602935791016,48599.32319641113,40675.02294921875,40876.24266052246,48410.16360473633,46840.04341125488,43780.58329772949,42149.463134765625,40722.84298706055,262196.61810302734
SM(d18:0/17:0),-0.2884270420106401,4.37470210294301,0.6958937413127728,0.4041669061467373,0.8502041449154037,SM,27045.582000732426,33935.74197387695,30629.84213256836,31231.92236328125,30275.86215209961,26288.00178527832,31021.28213500977,31807.422241210938,28338.74203491211,29484.002075195312,30262.02197265625,214589.1149597168
SM(d18:0/24:0),-0.2970121018120761,3.938765439111182,0.738000817100215,0.39030204121675915,0.8502041449154037,SM,31791.882232666016,31116.322074890137,32859.12237930298,29156.28196716309,29031.961875915527,30611.1820602417,33338.76205444336,33168.7622795105,29174.90211868286,31660.862224578857,28633.06225204468,105951.06567382812
SM(d18:0/24:1),-0.2958344457230379,3.9890869390193577,0.7321562377858299,0.3921851595564341,0.8502041449154037,SM,31073.46225738525,30061.102138519287,34672.34230804443,33249.88227844238,31848.00227355957,29713.50231552124,32144.362350463867,33992.52247238159,30648.00229644776,32113.50245285034,30680.402324676517,112292.8483581543
SM(d18:1/12:0),-0.2769956324213628,4.2242514853607975,0.6417838134958345,0.42306558971786784,0.8502041449154037,SM,42044.30307006836,41180.62302017212,37442.66248321533,35969.80242538452,35789.3426322937,37102.802658081055,41965.56301879883,38339.722637176514,37537.48287963867,39920.48299789429,36254.84246444702,123416.40893554688
SM(d18:1/17:0),-0.3263044862164096,4.39252527045686,0.8909670662242206,0.34521537665049457,0.8502041449154037,SM,31361.68218231201,31964.86221313477,28222.78189086914,31804.70233154297,27249.481872558597,26789.081802368164,32798.34233093262,33981.56258392334,26594.881942749023,31628.722255706787,29631.922119140625,217041.5557861328
SM(d18:1/24:1(15Z)),-0.27239464526892215,4.094466385899149,0.6205905563283522,0.4308279161972915,0.8502041449154037,SM,33108.26228713989,30440.542098999023,31788.54225921631,33957.1623840332,31209.282108306885,31637.52219772339,33130.86241149902,30723.962131500244,31512.982204437256,33962.762298583984,30220.722232818604,133913.02923583984
SM(d18:2/14:0),-0.29706228890008096,4.81462954382946,0.7383114747999571,0.39020231037112274,0.8502041449154037,SM,50907.043395996094,51837.16339111328,49703.46307373047,56744.10415649414,51340.92376708984,47667.18328857422,54168.72409057617,58728.964599609375,46852.623596191406,51322.103424072266,48302.94342041016,225997.27587890625
SM(d18:2/15:0),-0.3116621619243196,4.6987928287862415,0.8127593509634603,0.36730570328925477,0.8502041449154037,SM,47122.883361816406,44985.3432006836,44131.782958984375,47320.56311035156,42490.502838134766,44122.32302856445,47697.083251953125,49568.04364013672,42420.18292236328,46572.78326416016,45261.843170166016,220162.15649414065
SM(d18:2/18:1),-0.28862051445591985,4.2958158076617545,0.6968459387311441,0.4038455383608994,0.8502041449154037,SM,32776.70209121704,32902.102142333984,37424.5426940918,32899.72221374512,34719.90229797363,33107.48204040527,35184.00239944458,37206.58277893066,29359.34200286865,36361.24249267578,31566.60223388672,170948.2527770996
SM(d18:2/24:1),-0.32149120160344,4.416983975225419,0.864877442681518,0.3523773637614296,0.8502041449154037,SM,37153.18270874024,36352.84251022339,35272.00246810913,39513.74284744263,38838.62288284302,34437.0025062561,39938.46290588379,38523.762393951416,35481.122299194336,40479.36285018921,35780.1821975708,182088.6539916992
[TG(44:4)]_FA16:1,0.26317192358434205,4.9679223731986335,0.5729211869409601,0.44910044393365517,0.8506535650462813,TAG,46506.94323730469,44495.54315185547,73110.02459716797,75693.6051940918,68768.78448486328,152190.5313720703,41992.20278930664,46701.18310546875,54478.02355957031,42780.862701416016,62240.00387573242,236207.89666748047
[TG(51:6)]_FA18:1,-0.26195293093576394,4.446103592554363,0.5739217839095545,0.4487046989340252,0.8506535650462813,TAG,49010.74349975586,65776.724609375,80146.18545532227,73701.16589355469,70563.08508300781,66867.74475097656,65686.58532714844,51007.34359741211,73021.88540649414,69495.46453857422,67872.82421875,25405.641845703125
DG(31:2)|DG(P-14:0/18:1)_C16:1,-0.2619489080692472,5.381226339010675,0.5739288093795949,0.44870192221795613,0.8506535650462813,DAG,69083.38457489014,87156.56645965576,229357.23638916016,68420.40506744385,107529.9277381897,178759.69219970703,68449.44498062134,71275.88464736938,121319.58765029909,148804.64916992188,178165.51272583008,113693.02801513672
DG(42:9)|DG(41:2)_C18:0,-0.2617042811403375,4.31603119550993,0.5728191649204746,0.449140825085431,0.8506535650462813,DAG,48214.88342666626,48308.02342605591,53160.76369476318,50809.90355682373,48207.183334350586,82059.0856628418,51315.58331298828,48246.58352661133,47508.66339111328,59279.40423202515,64055.82462692261,59047.30419921875
DG(44:5)_C18:1,-0.26226642829109764,3.8528964047876886,0.5752557569791179,0.44817794437400427,0.8506535650462813,DAG,35918.282596588135,37138.30294418335,38890.6625328064,37682.7028465271,41419.66288757324,36286.78213882446,37180.50271224976,35899.72229766846,36389.64270782471,38700.28263473511,38883.12273788452,51488.66332244873
LPG(19:0)|LPG(O-20:0),0.26351962882926694,6.112085518244033,0.5744703454365663,0.4484879683343478,0.8506535650462813,PG,146458.80993652344,148046.01049804688,353661.50634765625,249355.13806152344,183376.1539306641,324059.8045654297,136375.16967773438,126168.08953857422,175036.59143066406,124121.80920410156,200589.81323242188,219302.9346923828
[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:3,0.26250778043591216,4.625285637928355,0.5700485120787561,0.450239639619859,0.8512218378856826,TAG,52259.26354980469,53172.04397583008,90161.44610595705,95574.1869506836,80837.16571044922,114443.30770874023,48208.32339477539,43405.62268066406,58078.043853759766,52605.84371948242,62536.72454833984,87111.70513916016
CE(22:2),-0.26131656087174315,6.230010706011146,0.5711623133702233,0.4497974133625367,0.8512218378856826,CE,145140.0505142212,140762.49045181274,144299.29035568237,143500.22994232178,154734.8312110901,143769.51028823853,135435.1697883606,141379.81049728394,155962.1315536499,148709.65062713623,134722.52964401245,566032.1397857666
SM(d17:0/27:0),-0.26107768639752754,7.401198218004742,0.5701148629358954,0.45021327652496884,0.8512218378856826,SM,138140.15013504028,135344.04848480225,128751.34957122804,132833.20933914185,130491.10949707033,132120.329788208,130923.24903869627,140891.76992034912,125030.36938858032,138324.5489845276,124617.16905975342,2413118.829589844
CE(20:1),-0.2604026767865801,8.801900629461407,0.5671901236637495,0.4513776517669295,0.8514371820900047,CE,987200.447593689,909098.9399604796,978724.6688499452,902580.142627716,1044574.234725952,915609.503868103,858030.2193832397,919578.6842803956,1069255.0147972107,1008096.451122284,856732.8812294006,2816307.859375
CE(46:3;O2),-0.260241764948425,7.966955296439261,0.5664655954897171,0.4516668227272388,0.8514371820900047,CE,133856.50988006592,145446.1891822815,134650.44953918457,106444.90745925903,157622.65120315552,146341.83099365234,106753.40759277344,127895.30920410156,174834.73274612427,178329.0108795166,83813.32590866089,3927450.799602509
Cer(d18:1/12:0),-0.26014293470919214,3.012842949987238,0.5658921149327232,0.4518959135993879,0.8514371820900047,Cer,22930.561710357662,22120.9415435791,19907.00141525269,22980.48162460327,20238.841484069824,20172.64142227173,20563.48157119751,22266.42170715332,22107.56161880493,21101.221523284912,20612.761486053467,25365.0817565918
