lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
DG(26:0)_C18:0,-0.3397284097993912,3.8697000585341286,0.8151134349941742,0.3666127675655356,0.7951600402266987,DAG,42070.44289016724,56187.78419113159,41194.10298538208,42891.40288162232,43311.96314239502,48209.7833404541,46866.163330078125,39883.2826461792,40178.5828704834,54669.38396072388,44444.48320770264,53247.48370361328
DG(29:2)_C18:1,-0.34099025723364107,4.0952854065852256,0.8212004254556291,0.36482942330325013,0.7951600402266987,DAG,51854.843826293945,53610.9840927124,51757.42333602905,52140.56407546997,53341.58368682861,56368.26417160034,51864.84379959106,52225.64371871948,52042.46366500855,52760.30376434326,51813.06353378296,64718.72457885742
DG(30:3)_C18:0,-0.33984069487646185,4.250095050227195,0.8156758666982569,0.3664474818800739,0.7951600402266987,DAG,52526.76396942139,71756.40518951416,59100.96382522583,59177.38426589966,60599.40433120728,59952.844566345215,61341.98477935791,55508.3240776062,56315.76397323608,67631.8044128418,56591.14401245117,65181.08471679688
DG(35:6)_C18:0,-0.3397388360263069,3.216899357127565,0.8151082410419124,0.3666142944304516,0.7951600402266987,DAG,29494.182109832764,30417.68243026733,28247.24208068848,29534.641975402832,28074.56206893921,27357.222053527832,29028.382053375244,27557.821815490723,27631.7620010376,30295.52223587036,27682.821926116943,34969.36227416992
PI(40:1)|PI(P-41:0),0.34272707285722015,4.69250908902596,0.8178111320530663,0.36582091758541035,0.7951600402266987,PI,71542.18542480469,85478.30618286133,132086.1884765625,175158.55157470703,131300.6290283203,116599.54895019533,58704.7243347168,52484.58337402344,109114.0887451172,70090.9653930664,64227.42443847656,35457.482421875
CAR(3:0)_QUAL,-0.3393720707195165,5.249138327927458,0.8134614879782023,0.36709883567552276,0.7956711712912855,CAR,134709.10940933228,128990.34886169434,118840.28843688963,120516.56885528564,118603.90843200684,122269.508644104,117587.8473739624,121315.90902328493,123494.36944580078,125214.40860748292,125377.66864395142,107413.6280517578
[TG(64:6)]_FA14:0,-0.33844744512717906,3.294277266675884,0.8089408301577232,0.36843357995547926,0.7956815898001238,TAG,31265.62225341797,34690.80270385742,35512.1022644043,40416.46270751953,38475.98303222656,30418.36215209961,42586.28324890137,27214.761749267574,26015.781982421875,23503.40165710449,50217.24380493164,13809.900955200195
[TG(66:13)|TG(65:6)]_FA14:0,-0.3391034457209616,3.1485341104442846,0.8120677343385978,0.3675096297448166,0.7956815898001238,TAG,28448.2822265625,35456.92237854004,30161.882049560547,32767.562240600582,30986.542068481445,27568.242065429688,33577.46270751953,27886.821884155277,30534.68226623535,24006.54179382324,35100.22204589844,15476.621109008787
DG(44:5)_C16:0,0.3407348036134117,4.869663462227724,0.8083890909569504,0.36859694541569704,0.7956815898001238,DAG,84546.92594909668,108154.42699432372,161440.35051727295,153174.73135375977,133913.18843460083,120658.16785812378,105447.10818481444,58774.164279937744,43758.52296066284,100464.14725494383,70841.88484191895,63433.664154052734
PS(44:12),0.3410373307970287,7.662091034310114,0.809855372273887,0.368163013375939,0.7956815898001238,PS,352508.50646972656,402280.669921875,1028568.1708984376,1250921.3133544922,1964581.783203125,977776.7644042968,768527.6003417969,207150.5948486328,601967.579864502,399155.189453125,884101.4453125,147182.3505859375
SM(d16:0/24:0),-0.3386946421850467,4.488975223525367,0.8101477079603683,0.3680765843971632,0.7956815898001238,SM,42798.08303451538,43502.403186798096,43916.42286682129,42282.12296676636,43302.5830078125,42318.36283111572,42354.76275253296,42704.70318222046,42615.2428855896,42806.923122406006,40369.24284744263,231929.6138916016
SM(d18:1/26:1(17Z)),-0.338570283628878,7.052594104784704,0.8096170458111371,0.36823349543310374,0.7956815898001238,SM,126831.0881576538,123615.30945205688,126254.0682106018,120657.10767364502,119994.36833953856,121168.12878417967,118727.0281677246,127896.40907287598,112033.20798492432,126203.2283744812,118235.10817337036,2088754.373046875
SM(d16:0/20:0),-0.3380378441424535,4.061316857023048,0.8069821449181518,0.3690139873256345,0.7960443437787136,SM,32974.0221824646,34401.66215515137,39793.78291320801,32213.102085113525,38913.66291809082,32242.24227905273,28983.68222808838,33635.70245361328,32400.262100219727,41542.84281921387,35132.42247009277,156391.41021728516
[TG(62:13)|TG(61:6)]_FA18:3,0.3401308088246183,4.508324075738097,0.8055307138608897,0.36944490429831045,0.7964365199202282,TAG,66432.6646118164,75024.2458190918,119174.38821411131,107340.40789794922,126277.24981689452,109527.08782958984,58113.6042175293,49781.063415527344,64630.10391235352,64543.6244506836,63135.724365234375,43871.2829284668
[TG(40:2)]_FA18:1,0.33965005784793645,5.192319283433551,0.8032898415522141,0.37011157762944286,0.7967991337921406,TAG,107956.86834716795,142620.34985351562,145982.5098876953,128501.88928222656,194944.2149658203,267446.7580566406,80758.60595703125,110332.68768310548,107899.36877441406,95513.806884765625,94817.14685058594,52584.48400878906
[TG(62:8)|TG(61:1)]_FA20:4,0.33975017515552086,4.2612252364518,0.8037250854133617,0.3699819587266682,0.7967991337921406,TAG,66645.06411743164,65299.04498291016,75594.80520629883,81273.22518920898,105050.22866821288,83324.30560302734,44384.54299926758,42817.22262573242,54271.76370239258,55401.16412353516,43860.50302124024,54747.44430541992
[TG(60:15)|TG(59:8)|TG(58:1)]_FA20:4,0.3387620275635705,4.767107216406158,0.7991076274099669,0.3713603082363042,0.798490377974954,TAG,74437.02499389648,87352.22616577148,125692.94909667967,144838.60968017578,172603.01232910156,135062.14862060547,69798.94543457031,66656.66467285156,74470.42498779297,87103.4658203125,66636.58477783203,44161.42297363281
[TG(60:8)|TG(59:1)]_FA14:0,-0.33613256820467546,3.4310232667882596,0.7979078418562723,0.37171962744336895,0.798490377974954,TAG,34252.60177612305,36490.2028503418,40967.38265991211,39795.72253417969,38774.08248901367,36443.34246826172,37618.28240966797,34089.74224853516,37688.10302734375,36070.282135009766,38355.423400878906,19406.921310424805
CE(14:1),-0.33599034152465096,5.836408277527492,0.7973188282435331,0.3718962066952476,0.798490377974954,CE,165764.7117614746,159160.23169708252,180314.27353668213,176178.75287246704,168578.21153640747,153956.33127593994,169649.9322128296,159801.07107162476,172460.97177886963,155941.69089889526,158918.0306930542,276747.3796386719
PI(39:7)|PI(P-40:6)|PI(38:0)|PI(O-39:0),0.33866059115621117,5.303108218361895,0.7986468402832545,0.37149825019914523,0.798490377974954,PI,110127.4676513672,126005.9292602539,200958.89428710935,247421.49530029297,200556.8129272461,206456.3555297852,90981.88684082033,77505.90606689453,169767.31323242188,108031.42852783205,99820.7667236328,49947.44329833984
CAR(10:1)_QUAL,-0.3354963614815255,8.52433092124186,0.7949948361565478,0.3725940571078426,0.7994518124656194,CAR,1338643.5079917908,1228727.7515907288,1125222.4940795898,1155182.5573730469,1170766.46868515,1178696.6046714785,1131956.764427185,1210324.3289375303,1151465.9069366455,1226830.0862236023,1191960.7978553772,1046036.49609375
Cer(d18:1/24:0),-0.3349334272978613,3.1188380395208752,0.7921562577836598,0.3734489158912085,0.7998279774187161,Cer,24873.72183227539,23883.981601715088,25645.58193206787,26771.022048950195,20844.841594696045,23856.461589813232,23957.721618652344,24076.581718444824,19808.341457366943,27391.741985321045,23663.30160522461,47688.70349121094
PC(44:1),-0.3351932267420999,7.4320145490779215,0.7935543354287802,0.373027531810406,0.7998279774187161,PC,329530.2645568848,424015.02743530273,711635.2495727539,814808.3426513672,1289975.8308105469,578152.1878662109,802848.692199707,291934.75929260254,829938.6508178711,496036.7986602783,821873.1307373047,35583.54275512695
SM(d16:1/25:0),-0.33486704863405514,4.504589219562382,0.79192091066896,0.3735199156353279,0.7998279774187161,SM,43287.12261581421,45128.70336151123,43618.703125,46733.20295333862,47751.04321670532,42690.00309371948,45426.90311431885,43950.60330581665,42903.30339813232,43559.2629814148,42554.64288330078,228085.47607421875
[TG(40:1)]_FA18:0,0.33247317963127987,5.131832349425175,0.7698873854815247,0.380251892779803,0.8017544147214297,TAG,97010.08642578124,128717.10900878906,142628.99060058594,130430.21081542967,192204.75439453125,249915.6551513672,76594.084716796875,108754.50817871094,101214.28674316406,93490.686767578125,85638.84680175781,56847.50402832031
[TG(43:3)]_FA18:3,-0.33193971659120275,5.370264844162684,0.7781827927304903,0.37769748314443347,0.8017544147214297,TAG,145256.30938720703,128984.22912597656,166688.87133789062,156809.15020751953,124888.18914794922,171963.53173828125,127119.86950683594,143552.5723876953,173814.85260009766,116613.02825927734,162868.63342285156,50404.46350097656
[TG(47:5)]_FA18:2,0.33079469707901105,5.275001160746053,0.7621770519676829,0.3826480773932944,0.8017544147214297,TAG,214435.49520874023,176736.23291015625,134312.5502319336,127789.0903930664,122831.00952148438,126359.7689819336,122852.36853027344,80571.34582519531,93601.06652832033,100874.6469116211,85253.606201171875,114814.22702026369
[TG(54:12)|TG(53:5)]_FA16:1,0.33206130341437157,5.4185790004162975,0.7679999439291123,0.38083649769263783,0.8017544147214297,TAG,114101.16796875,124943.82971191406,157628.8913269043,228725.0531616211,405841.6436767578,205394.4736328125,90328.685546875,96063.5461730957,121489.90835571288,182976.71337890625,119076.34796142578,27240.442108154297
[TG(58:8)|TG(57:1)]_FA16:0,0.33151423652980827,5.652356098936078,0.7654883426539527,0.38161639855471624,0.8017544147214297,TAG,128810.51049804688,145641.83026123047,275306.6968383789,307891.5781860352,277629.82208251953,232912.7939453125,114947.82879638672,107284.76684570312,211053.6170654297,140171.109375,109201.66778564452,83071.10595703125
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,0.3356391334839,6.114132173888874,0.784553552860416,0.3757521092952814,0.8017544147214297,TAG,178876.93395996094,227949.255859375,323468.3256835937,372107.0258178711,422419.2072753906,447935.7733154297,177824.97247314453,170947.93389892578,186141.11401367188,217962.5173339844,217154.81640625,51021.52337646485
[TG(61:10)|TG(60:3)]_FA18:2,0.3315646630670839,4.867044895482579,0.7657044688737638,0.38154919837492995,0.8017544147214297,TAG,78654.4252319336,96233.9271850586,140420.26959228516,209303.8951416016,146712.99166870117,146934.8921508789,58183.84387207031,62177.584533691406,148826.19143676758,79425.5458984375,62858.60430908203,29553.54202270508
[TG(66:9)|TG(65:2)]_FA16:1,-0.32745744434873764,3.6773324462431063,0.7572193805322058,0.3842001136544355,0.8017544147214297,TAG,48756.10372924805,57158.66346740723,35975.5227355957,46752.3232421875,38961.66325378418,40359.16293334961,58510.56359863281,36811.2430267334,40346.00305175781,29190.742095947266,55050.4040222168,18785.38140106201
CAR(11:0),-0.332950249817732,6.223203932859196,0.782943880958328,0.37624230582795837,0.8017544147214297,CAR,257411.838344574,230313.9958953857,218446.4764213562,218645.57523345947,214662.6746559143,216117.3162574768,220413.59775543213,221055.97383499143,220966.0139694214,234711.0570678711,218226.2944984436,307762.5842285156
CAR(2:0),-0.33150285819623665,11.66573620887948,0.7761605831450913,0.37831794803996943,0.8017544147214297,CAR,10943312.374694824,10107238.6318779,10553498.260627748,10535538.771877289,10639169.840629578,10690224.122192385,10313954.544380188,10126695.350006104,10398627.018440248,10184328.988441467,10605561.50875473,9820295.890625
CAR(6:1)_QUAL,-0.3288455538148639,6.354715895788777,0.7637362131495138,0.38216180756694346,0.8017544147214297,CAR,290949.2417297363,276669.91955566406,249303.3381958008,251345.87963867188,262599.65881347656,248601.23712158203,249685.95882034305,263550.2184867859,253244.61685943604,265313.2392578125,259935.09923172,254430.89892578125
CE(18:2),-0.3278528613047223,6.198810242435722,0.7591198062209515,0.3836041174609454,0.8017544147214297,CE,184427.69315719604,179343.13264846802,195587.9334411621,188951.513130188,190707.77306365967,180442.1526298523,182400.8725471497,175563.53228759766,182763.5330734253,175683.05285263062,189249.6335945129,514009.1566162109
CE(22:1),-0.33063582352366416,5.835232604577444,0.7720682580668949,0.37957797968447093,0.8017544147214297,CE,125842.38903045654,119390.58821105956,132389.1494216919,131237.16914749146,129839.0489654541,114025.74793624878,127354.4889831543,113975.40785980225,128069.78896331789,121647.42863082886,120707.54852294922,505272.3333091736
Cer(d18:1/33:0),-0.3319124065954491,1.9342264396287863,0.7777267357927826,0.37783728767242086,0.8017544147214297,Cer,14337.740871429443,11971.040851593018,9556.36075592041,11880.620830535889,10545.260822296144,10738.080783843994,11749.840850830078,10967.580680847168,11427.06085586548,13541.720863342283,9685.540699005129,15613.561149597168
Cer(d18:2/18:1),-0.3291415148168183,2.734122104179651,0.7649343873082586,0.3817887165340169,0.8017544147214297,Cer,22231.701740264893,21570.361541748047,20210.52147293091,19988.0813331604,20514.421489715576,20746.42142868042,22145.241611480717,19477.60138702393,18314.82130432129,22071.841464996334,20306.161491394043,23899.32177734375
Cer(d18:2/28:0),-0.3317480178374435,3.5234136689640807,0.7771981752389931,0.37799940942332316,0.8017544147214297,Cer,39107.52267456055,36452.18266296387,34953.042251586914,40015.22268676758,32952.002365112305,36577.20248413086,35980.282455444336,37318.462463378906,33617.92224121094,35805.28271484375,36370.14265441895,38205.34271240234
Cer(d18:2/32:0),-0.3281610591553491,3.351044048077633,0.7604459551444049,0.3831889981613387,0.8017544147214297,Cer,33576.002265930176,32591.08229827881,33633.6025390625,31118.782207489017,30286.182010650635,32121.2020072937,30343.421913146973,30837.182247161865,29915.76196670532,34126.96269607544,32371.802326202396,35888.52264404297
DG(30:1)_C18:1,-0.3280694969009001,4.216614276725501,0.7600736326986635,0.3833054804678498,0.8017544147214297,DAG,57805.94409179688,55425.92370605469,56081.64406967163,54311.92374038696,54565.76400375366,55020.223735809326,51433.62370681763,53585.72361373901,56501.50409698486,54591.88389968872,55177.68379211426,83178.74649047852
DG(31:1)_C16:1,0.3334408971559908,8.317804230736273,0.7743809309904464,0.37886517905806827,0.8017544147214297,DAG,133607.26972961426,739003.7770309448,3045364.5075683594,4170256.373413086,125771.92914199828,137914.2303161621,1480292.8255004885,124282.24953460692,124484.4892539978,2246421.46472168,138374.0094795227,988632.05859375
DG(31:1)_C18:1,-0.33339699833969827,3.8008151402006,0.7849714099019138,0.3756250051618585,0.8017544147214297,DAG,44534.40292739868,44205.563148498535,43668.04295349121,42388.103103637695,41915.48271560669,43191.78326416016,43461.82303237915,41233.98304748535,42061.30289840698,45581.98324203491,40261.92297744751,52628.86361694336
DG(32:5)_C18:0,-0.3318798796870324,3.3078463318054294,0.777792777202194,0.37781703812691936,0.8017544147214297,DAG,29194.322093963623,34661.84246826172,31037.46242904663,28886.94211578369,29835.682163238525,26901.001880645752,26930.14194107056,28630.78196334839,30749.5821685791,31676.74235534668,29803.042148590088,41148.54284667969
DG(36:3)_C18:0,-0.3312204165169174,5.189499858636816,0.7748050419613719,0.3787346665698076,0.8017544147214297,DAG,57435.88405609131,409929.85357666016,64284.12452316284,65589.16469955444,55329.80409622192,65875.72467041016,59015.70421600342,56880.88399887085,58930.72445678711,420651.6709022522,58330.084033966064,65619.12463378906
DG(36:3)_C18:1,-0.33154703946045216,3.382193205011432,0.7762427944431352,0.37829269554898837,0.8017544147214297,DAG,33749.802406311035,34494.92267227173,33128.68229293823,31299.28225326538,32474.262176513672,32275.50221633911,32148.422008514404,32622.022426605225,30254.382194519043,32918.56235122681,32919.56229400635,36607.54252624512
DG(37:4)_C18:0,-0.3284989226489309,3.3403896715218155,0.762007416682309,0.38270103596535376,0.8017544147214297,DAG,26848.82195663452,37176.02262115479,29454.762100219727,29127.40211868286,28817.58218383789,30455.162239074707,26802.98196029663,25858.74200439453,30625.842098236084,38314.842849731445,27706.12197113037,45210.60302734375
DG(38:3)_C16:0,0.3358978649889799,4.438537974419604,0.7857167405550172,0.3753984396587966,0.8017544147214297,DAG,67425.28542327881,93920.34707641602,103082.74844360352,110490.34881591795,92425.90585327148,106123.78768920898,84928.78573608398,43181.26318740845,33672.0823135376,75377.42474365234,51917.32390594482,36975.32287597656
DG(38:3)_C18:1,-0.32937055805438026,2.612830944898995,0.7660222532240368,0.38145042001448937,0.8017544147214297,DAG,8775.820594787598,13492.2809715271,32661.50240707397,33244.602237701416,28195.10190963745,29342.38224029541,2889.580219268799,25394.06172561645,27993.18172836304,20115.981399536133,34424.402462005615,2901.940200805664
DG(38:7)|DG(37:0)_C18:2,-0.33312658180375676,3.450039301944783,0.7836714347072871,0.3760206312521654,0.8017544147214297,DAG,33592.44221115112,34967.38251113892,34380.88241195679,32870.70217514038,33031.32231903076,36336.00255203247,29641.38201141357,31125.54221725464,36458.22275161743,35908.04256439209,34793.08257293701,40522.842834472656
DG(40:1)_C18:1,-0.3334888067749396,4.621772424892646,0.7854473594860565,0.37548030392814774,0.8017544147214297,DAG,72040.2052230835,76384.54529953003,81614.94551086426,79023.82563018799,82929.64615249634,80875.6462135315,72824.44541931152,75300.7053642273,82297.68576431274,77239.96541976929,75233.06563568115,84822.34619140625
DG(42:2)_C18:0,-0.33405805296108826,3.390370923235134,0.7880619972859222,0.3746867789788804,0.8017544147214297,DAG,28648.48208618164,40317.322898864746,32660.942527771,31098.622146606445,32010.22253036499,34319.58209609985,33629.08253479004,31250.862182617188,31793.662322998047,38904.062618255615,27217.16195297241,36941.3025970459
omega-linoleoyloxy-Cer(d18:0/34:0),-0.3287479085888877,1.4298698035977528,0.7628176073210537,0.38244819552859133,0.8017544147214297,Cer,9196.240650177002,8400.960556030273,7794.040573120117,8677.420650482178,8250.30061340332,8279.800582885742,9075.90058517456,7596.920528411865,8235.540538787842,7886.780578613281,8530.420600891113,9813.820762634276
omega-linoleoyloxy-Cer(d18:2/32:0),-0.33044186234542106,1.3804122410772637,0.770671083254399,0.3800095273927938,0.8017544147214297,Cer,8992.680656433105,7259.260551452637,7417.740539550781,7307.200511932373,8522.880584716797,7578.440551757812,8184.680610656738,8228.240535736084,6561.020454406738,7439.080497741699,7823.820579528809,11079.10073852539
PE(31:1)|PE(O-32:1)|PE(P-32:0),-0.3283962818914916,6.555112739194385,0.7616510420897384,0.38281232666527404,0.8017544147214297,PE,355865.94567871094,147950.13049316406,368529.0892333984,362435.9458007813,443538.9118652344,412364.7694091797,134629.00939941406,939980.9938964844,161161.61181640625,161379.71130371094,126361.56774902344,98334.36657714844
PE(44:4),0.3298274813765235,5.387620496626177,0.757749258752483,0.384033805443208,0.8017544147214297,PE,176071.291305542,169277.93280029297,154793.35092163086,126002.66781616212,133887.6492843628,109156.18728256226,79713.845703125,114759.5484275818,90386.12673568726,87111.30618286133,80052.26559829712,215110.1969718933
PS(26:1),-0.33024219897539137,4.886935831119249,0.7702201463273467,0.38014895691572403,0.8017544147214297,PS,95036.36669921876,95220.30700683594,102893.427734375,102562.28698730467,99876.32653808594,101378.98693847656,93963.3662109375,90347.12683105467,105965.00793457033,99985.28662109376,94460.106689453125,75267.805419921875
PS(O-36:0),0.33233044828788777,6.121955472113087,0.7692474026425771,0.3804499750682423,0.8017544147214297,PS,221243.87548828125,183480.83227539065,416064.1906738281,212539.1149902344,244084.93701171875,581939.36376953125,164100.8712158203,135660.32983398438,207012.93432617188,164126.8525390625,266255.958984375,112018.70739746094
PS(P-42:1),0.33020152695610333,5.865118339846947,0.7594748797696411,0.38349290764338273,0.8017544147214297,PS,174911.85205078125,154539.572265625,279396.83837890625,274028.8603515625,453677.5541992188,249758.8576660156,161056.2108154297,118781.04931640624,173098.67107772827,159956.95080566406,173804.41186523438,93464.62561035156
SM(d16:1/20:0),-0.33250594481173357,4.087428851454188,0.7807552628128176,0.3769102530778971,0.8017544147214297,SM,35063.28230667114,35813.202407836914,38891.723083496094,31308.262210845947,38328.86299133301,34836.16206359863,29511.482181549072,34731.64239501953,35630.6823425293,41430.2028503418,33596.882484436035,158926.93170166016
SM(d16:1/24:1),-0.328067364964125,4.529028902824205,0.7600461012330015,0.3833140957716037,0.8017544147214297,SM,46132.2036781311,43291.36298370361,46264.90347290039,47463.223346710205,45243.322956085205,40590.702728271484,45083.26340484619,44106.16299819946,41790.86282730103,44086.82342147827,42745.8229598999,236158.57989501956
SM(d18:2/20:1),-0.32776800429047864,4.298220407211969,0.7586391131326309,0.3837547445116977,0.8017544147214297,SM,35830.20261001587,39013.20269775391,34939.86237716675,38521.88288116455,37310.5627822876,37163.862773895264,35428.20246887207,36682.542552948,30901.58212661743,40620.36255264282,36554.66232299805,207325.0698852539
DG(31:1)_C18:0,-0.32689802002788537,4.397448214708712,0.7546574088855778,0.3850056618149798,0.8018652122622087,DAG,51178.20376205444,86255.68574905396,64069.42369842529,67729.84489440918,53710.90380859375,59043.16401672363,58661.02403259277,61281.80406188965,58942.86402130127,75026.82551956177,56903.223861694336,91238.0064239502
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,-0.3269858635666306,4.12011139127243,0.7550581750507064,0.3848794926400163,0.8018652122622087,DAG,40346.342739105225,52146.46371078491,68617.08446502686,65044.78482055664,68174.14432907104,63909.28451919556,41887.60279464722,61517.544147491455,63913.824310302734,51514.58335494995,62825.12423324585,45307.563331604
PE(33:1)|PE(O-34:1)|PE(P-34:0),0.329396823439593,6.5355009601249465,0.7558013154812215,0.38464569266941495,0.8018652122622087,PE,277664.6375732422,326899.6446533203,291185.5993652344,333010.5064086914,406047.9514160156,200945.8740234375,197258.1531982422,157279.81103515625,242398.8953857422,166791.7518310547,180313.0516357422,585940.8179931641
DG(38:5)_C18:0,-0.32669959821241584,3.2498555243177782,0.7536634632530195,0.38531882954541963,0.8019949857140017,DAG,27385.761848449707,38016.00269699097,21541.441528320312,28552.86199569702,27504.60178756714,27710.821952819824,25586.30181503296,24762.98182296753,25626.78189468384,36724.92272949219,27989.12201309204,41467.34309387207
PE(37:5)|PE(O-38:5)|PE(P-38:4),0.32822978723178614,6.189328421205896,0.7504862405712629,0.3863223277895009,0.8035604957339195,PE,174191.73046875,168038.9912109375,328381.60107421875,387206.8319091797,715010.90869140625,295477.0421142578,216977.2764892578,136692.69018554688,255101.31884765625,168998.5311279297,231677.97729492188,86608.38684082031
[TG(37:0)]_FA18:0,0.3244095371545957,6.025203541808928,0.7332096122972873,0.39184480246227127,0.8041580823477266,TAG,173908.89196777344,174437.55200195312,388386.4451904297,340451.1209716797,345832.0233154297,301109.7202148437,167732.53100585938,153320.4306640625,205280.8963623047,177042.41442871094,155056.2100830078,133977.5894165039
[TG(40:2)]_FA14:0,-0.3236579023770022,4.612545921454357,0.7397691470205248,0.3897348385862872,0.8041580823477266,TAG,82313.22595214844,98950.24792480467,89954.42709350586,95134.54699707033,80278.666259765625,78592.98620605469,87229.4662475586,84623.84600830078,86425.80596923828,101347.96673583984,67048.76525878906,32060.7021484375
[TG(42:1)]_FA18:1 | DG(44:8)|DG(43:1)_C18:1,-0.3211945460208454,5.69493169596866,0.7285587979449701,0.39335073739668636,0.8041580823477266,TAG | DAG,167084.732006073,166347.31213760376,184352.42304992676,175698.22328948975,182706.6826171875,180924.40292930603,160440.3715686798,164432.7414703369,186775.0623588562,174474.1329421997,165106.76175308228,124857.18955230711
[TG(44:4)]_FA14:0,-0.3209060153985059,3.7248056725865912,0.7271865363418328,0.3937966644395828,0.8041580823477266,TAG,37301.542556762695,45357.16275024414,49627.36349487305,47734.02313232422,50698.04409790039,53687.924072265625,49655.24308776856,74159.12512207031,31790.66217041016,31231.741973876957,31412.62210083008,21369.601531982426
[TG(46:2)]_FA18:0,0.32446696777650125,4.756868592676575,0.7334446054810542,0.39176893134052965,0.8041580823477266,TAG,74598.925537109375,87911.146484375,113453.1091003418,145911.42950439453,215402.33435058597,111747.22814941406,71303.54434204102,66553.36389160156,82849.02432250977,86444.48651123047,64625.74420166016,34152.662200927734
[TG(50:4)]_FA18:0,0.3277356915309419,4.525421129955251,0.748207304246316,0.38704440304691473,0.8041580823477266,TAG,66549.54495239258,75262.40542602539,90138.5658569336,123254.70782470705,163602.09216308594,123183.62893676758,61064.224182128906,62486.463928222656,56723.62384033203,79554.1654663086,57576.484375,24826.781768798828
[TG(50:7)|TG(49:0)]_FA18:3,0.32553839873359425,4.865800782997229,0.7382731099414741,0.3902146247174899,0.8041580823477266,TAG,84392.66607666016,91786.02673339844,111268.74822998048,155512.5111694336,200236.39556884769,168575.01135253906,75951.865478515625,73435.42489624023,81406.02603149414,98168.76721191406,74578.56481933594,31936.082153320312
[TG(51:5)]_FA18:1,-0.32235852208250526,4.366077017336137,0.733825428058708,0.3916460217096711,0.8041580823477266,TAG,75316.46533203125,81351.86624145508,67109.8246459961,62960.36456298828,84969.88537597656,73886.2251586914,64385.22470092773,73095.32516479492,72675.24459838867,75534.30490112305,75765.925048828125,23303.58172607422
[TG(51:6)]_FA16:0,-0.3230126942929383,6.474134023190581,0.7368502877957326,0.39067171511795745,0.8041580823477266,TAG,462700.3839111328,364218.088256836,209814.4537353516,255853.41748046875,225220.13537597656,213074.7958984375,254935.41796875,280332.76025390625,323263.0418701172,298715.0803222656,317671.8645019531,199890.83178710935
[TG(51:9)|TG(50:2)]_FA18:3,0.3230866981439752,7.3576598966182,0.72728569830997,0.39376441663391254,0.8041580823477266,TAG,454112.5520019531,947593.5474853516,593840.5817871094,869167.5213623047,866487.8818359375,852199.4206542969,288298.40173339844,286275.69970703125,509959.70849609375,994478.4327392578,325082.84326171875,91702.225830078125
[TG(54:9)|TG(53:2)]_FA22:6,0.3273548754004243,6.603308192236626,0.7465167879508954,0.38758128204883646,0.8041580823477266,TAG,289178.8207092285,346651.8106689453,370294.36505126953,552212.2182922363,774285.07275390625,479234.2114868164,260981.71994018555,253493.6983947754,240900.9961547852,370720.5281982422,267954.15954589844,34624.9024810791
[TG(59:9)|TG(58:2)]_FA22:6,0.3270524701856336,5.825203906361923,0.7451374556767405,0.3880201214908283,0.8041580823477266,TAG,148517.81201171875,190304.47467041016,231816.47735595703,307053.0816040039,424591.2498168945,304208.8023071289,219743.87701416016,116173.88836669922,124459.029296875,192677.8957824707,141946.64965820312,47992.16329956055
[TG(62:10)|TG(61:3)]_FA14:0,-0.32460432195223954,3.086712750225819,0.7440194298268922,0.388376345821074,0.8041580823477266,TAG,25312.28157043457,27838.762084960938,32441.06231689453,31765.322265625,34825.82241821289,27582.762100219727,32682.08233642578,25065.821670532227,27428.922164916992,24313.64179992676,33751.58264160156,16000.741241455078
CAR(12:0)_QUAL,-0.3213548617124175,8.603213073015878,0.7293062080025265,0.39310816594489983,0.8041580823477266,CAR,1301156.3486747742,1168562.6757087708,1174099.7212600708,1228928.2289123535,1327673.7668037417,1273608.2948493958,1220984.7471504211,1221448.2316474917,1149624.4547691343,1224322.105255127,1207328.6835975647,1316580.955078125
DG(29:2)_C18:0,-0.3228521321359084,4.6985203163469915,0.7360826338144761,0.3909186471613742,0.8041580823477266,DAG,69687.625,111814.62788391112,78746.86522293091,72893.54507446289,78336.40544891357,79340.92557907104,76204.10527420044,71059.14474487305,75668.80537414551,106949.28778076172,72262.30516433716,92908.74621582033
DG(34:3)_C18:1,-0.3227304484188316,5.5607057350058025,0.7355318390939374,0.39109595964324645,0.8041580823477266,DAG,90696.72626876833,95651.66682434082,87608.84659957886,88998.32637786865,94007.8265953064,92622.10703277588,88738.92649841309,89852.3858718872,86176.506103515625,88370.36572647095,90595.8468132019,483603.3756103516
DG(36:6)_C18:0,-0.32322558361134096,3.762481052356098,0.7377129568483269,0.3903944859376398,0.8041580823477266,DAG,25356.821662902832,46025.46368789673,32006.5821685791,29803.762161254883,27596.66206741333,28788.92197418213,29025.06196212769,27580.261993408203,28945.361980438232,39710.22297668457,29960.122188568115,109558.00833129884
