lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(58:12)|TG(57:5)]_FA18:2,0.17273737062049796,4.872723057394961,0.22757668070244108,0.6333265340047379,0.999992830303435,TAG,73195.54592895508,58431.98434448242,60724.36395263672,52912.64358520508,69671.22500610352,33022.46228027344
[TG(58:12)|TG(57:5)]_FA18:3,-0.03667557232623953,5.067532212376271,0.010166008046780917,0.9196880918767678,0.999992830303435,TAG,68201.224853515625,70107.62506103516,68230.12493896484,66483.1644897461,86432.90576171875,39322.64300537109
[TG(58:13)|TG(57:6)]_FA14:0,-0.3927418983486576,7.971364172565748,1.1437407881567196,0.2848632655919753,0.999992830303435,TAG,307977.31915283203,502331.5079956055,466538.21673583984,503457.6399536133,669108.3008422852,459984.0336914063
[TG(58:13)|TG(57:6)]_FA16:0,-0.12231440574570603,5.201048513984697,0.1125981019149549,0.7372054022517399,0.999992830303435,TAG,62460.204528808594,85757.38702392578,77343.8247680664,72672.18502807617,99858.96862792967,41686.40319824219
[TG(58:13)|TG(57:6)]_FA16:1,-0.05090868325155023,4.351858093026969,0.019571741727190783,0.8887397588553718,0.999992830303435,TAG,36652.9626159668,44398.84307861328,41128.38305664063,40471.142822265625,48568.48318481445,29032.841796875
[TG(58:13)|TG(57:6)]_FA18:1,-0.23646982320597704,6.341906746982183,0.4183584589568454,0.517757279835703,0.999992830303435,TAG,117925.96710205078,186266.2917175293,175985.65301513672,161287.9298095703,215657.634765625,106201.8681640625
[TG(58:13)|TG(57:6)]_FA18:2,-0.07848652690721256,4.967084535152078,0.04646257126847786,0.8293371435552463,0.999992830303435,TAG,58134.96423339844,69118.5239868164,68786.46514892578,64182.56506347656,75419.7446899414,36622.20251464844
[TG(58:13)|TG(57:6)]_FA18:3,0.18512670917410257,5.101546832131079,0.2615292704163039,0.6090714669282001,0.999992830303435,TAG,86464.7660522461,72566.544921875,71691.16525268555,66081.24465942383,81262.00601196289,32778.982330322266
[TG(58:13)|TG(57:6)]_FA20:4,-0.24246861772415726,5.943897686369013,0.4396983254528094,0.507268096753821,0.999992830303435,TAG,98640.20672607422,133176.47052001953,152553.49029541016,116551.90740966795,155950.39013671875,76066.68469238281
[TG(58:13)|TG(57:6)]_FA22:5,0.3831257134768725,6.529398478240527,1.1281059368823207,0.2881797068120769,0.999992830303435,TAG,264732.11810302734,222765.0958251953,257309.53979492188,166265.4111328125,160855.09161376953,51019.72317504883
[TG(58:14)|TG(57:7)|TG(56:0)]_FA14:0,-0.16734300887472287,4.193637154772508,0.21023426359715808,0.6465838525614032,0.999992830303435,TAG,30797.382232666016,38092.48260498047,37617.04278564453,36300.06274414063,46064.86325073242,26452.582000732426
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:0,-0.19012310386047693,7.499379323135301,0.2711270892552875,0.6025767115473109,0.999992830303435,TAG,250007.53869628903,476457.3376464844,356608.3828735352,378775.8210449219,538241.4583740234,182363.95629882807
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,-0.11972651909515415,5.33756939141094,0.10789955689415365,0.7425482500375066,0.999992830303435,TAG,68222.784912109375,94143.60638427734,74113.20510864258,83259.78619384766,115736.70935058594,47148.02313232422
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:0,-0.03227350721088724,5.8547470973663716,0.0078743471603957,0.9292905148152354,0.999992830303435,TAG,112489.0086669922,135711.5888671875,121607.6475830078,105016.06713867188,168826.2706298828,54318.08392333984
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:1,-0.26564246443194833,6.926120879975607,0.5271110250555466,0.467823983277532,0.999992830303435,TAG,180181.973815918,269485.7992553711,245925.41760253903,242531.5775756836,347434.9633178711,159047.0105895996
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:2,-0.3040592743573029,6.267719124258494,0.6890749001781843,0.40647921978166857,0.999992830303435,TAG,111751.00860595705,159444.09240722656,162915.45037841797,148952.69213867188,206317.43481445312,116744.8285522461
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:3,-0.08387914960167611,5.134582624364595,0.05305353443026206,0.8178326088154474,0.999992830303435,TAG,66135.74481201172,75033.08557128906,76826.044921875,69219.38446044922,86518.1264038086,43279.08297729492
[TG(58:14)|TG(57:7)|TG(56:0)]_FA20:4,-0.11184859234212759,5.334448577965162,0.09420418482073956,0.7588989354422526,0.999992830303435,TAG,70510.66488647461,86019.34609985352,107121.28829956056,68141.96466064453,87617.046142578125,56616.284423828125
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:5,0.3949791430710627,5.600856774566857,1.1993633956167287,0.27344895212182346,0.999992830303435,TAG,124023.62902832033,124004.44869995116,82738.74526977539,97822.00717163086,112922.92721557616,41525.2028503418
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,0.30380727637234434,6.598546463285698,0.7075030512969533,0.40027398664653147,0.999992830303435,TAG,251412.3402709961,248464.2561950684,286092.11895751953,170622.09255981445,174511.8921508789,51446.98388671875
[TG(58:7)|TG(57:0)]_FA14:0,-0.024174769334771185,4.096455613573917,0.004418757183898947,0.9470006694440171,0.999992830303435,TAG,33485.522216796875,36276.04263305664,35025.56246948242,34330.82238769531,40928.16278076172,22163.5016784668
[TG(58:7)|TG(57:0)]_FA16:0,-5.92769739040327e-4,5.346552134466769,2.6601865101838484e-6,0.9986986446185342,0.999992830303435,TAG,77849.08563232422,95600.2470703125,81498.8657836914,69791.04495239258,119192.9288330078,43913.563049316406
[TG(58:7)|TG(57:0)]_FA16:1,-0.024331583520169002,4.669393257906743,0.004476800822885707,0.9466542281969875,0.999992830303435,TAG,46487.32308959961,60790.08404541016,53577.28387451172,49786.30337524414,65727.50476074219,27958.76187133789
[TG(58:7)|TG(57:0)]_FA18:1,-0.14907327832170408,7.542450280147919,0.1670470583558199,0.682749626198657,0.999992830303435,TAG,333735.1633300781,480325.8347167969,500593.4743652344,452557.6743164063,436334.5499267578,87526.126220703125
[TG(58:7)|TG(57:0)]_FA18:2,0.18311560286806802,6.4376595432052275,0.25588524784086525,0.6129612434532036,0.999992830303435,TAG,187430.4916381836,243681.57794189453,209211.15466308597,167218.5121459961,212138.7739868164,43865.46301269531
[TG(58:7)|TG(57:0)]_FA18:3,0.2685666967726792,6.129194946457192,0.552188270879924,0.4574249438523263,0.999992830303435,TAG,169729.39184570312,184531.49298095703,157818.51043701172,125470.10974121094,175270.21130371094,41374.74295043945
[TG(58:7)|TG(57:0)]_FA20:4,0.16942580628805098,6.273732619264593,0.21893507507411414,0.6398525383847105,0.999992830303435,TAG,175251.79272460938,205692.61584472656,224826.7969970703,127190.60919189452,175641.1312866211,40370.902770996094
[TG(58:8)|TG(57:1)]_FA14:0,-0.20815585954207885,5.041280128577233,0.3246390200042697,0.5688330107564346,0.999992830303435,TAG,55776.243896484375,81200.0451965332,89689.90628051758,75703.605224609375,78433.4255065918,21194.86141967773
[TG(58:8)|TG(57:1)]_FA16:0,-0.22728836068973798,5.865622508786058,0.38668343547567474,0.5340479010182143,0.999992830303435,TAG,87660.98547363281,127736.68927001952,123457.0474243164,107890.00689697266,159112.51025390625,83071.10595703125
[TG(58:8)|TG(57:1)]_FA16:1,-0.10541189864968621,5.487224801126649,0.08370271394323936,0.772340936643267,0.999992830303435,TAG,82064.005615234375,104153.04803466795,88743.30670166016,80744.28564453125,142658.8905029297,43025.04321289063
[TG(58:8)|TG(57:1)]_FA18:0,0.050549379286614515,5.686565182414209,0.0193909249085209,0.8892515708008707,0.999992830303435,TAG,100900.14721679688,128515.16784667967,115139.74865722656,98533.44689941406,129962.76806640624,47550.6435546875
[TG(58:8)|TG(57:1)]_FA18:3,0.20595042915756065,6.594985945147969,0.323972109404167,0.5692302741049869,0.999992830303435,TAG,214170.0352172852,269539.4985961914,231518.57775878903,182145.7325744629,237154.95556640625,50454.72375488281
[TG(58:8)|TG(57:1)]_FA20:4,0.2472727735156052,7.029867633759792,0.46775236733958525,0.4940230059172475,0.999992830303435,TAG,312836.10150146484,371413.4839477539,336291.92376708984,227881.09704589844,333707.962890625,37151.32266235352
[TG(58:9)|TG(57:2)]_FA14:0,-0.027598684756278864,4.2980940696921515,0.005758440474210147,0.939511076921528,0.999992830303435,TAG,35521.76266479492,46131.56329345703,41187.70275878906,39740.5827331543,47893.44329833984,23536.74166870117
[TG(58:9)|TG(57:2)]_FA16:0,0.04494005618165955,4.27900031145237,0.015319298438043916,0.9014964723307491,0.999992830303435,TAG,38742.14294433594,43825.18281555176,37912.04244995117,40145.34262084961,46119.88327026367,23523.48166656494
[TG(58:9)|TG(57:2)]_FA16:1,-0.23883027450272862,6.017327574693631,0.4266893464118766,0.5136179229790572,0.999992830303435,TAG,98949.36712646484,147001.67065429688,132882.62963867188,122747.7882080078,193996.03424072263,78128.16561889648
[TG(58:9)|TG(57:2)]_FA18:0,0.017419030535502162,4.711296551580603,0.0022988690283227697,0.9617588623380446,0.999992830303435,TAG,47896.123596191406,60009.624267578125,55440.20394897461,49662.94366455078,60114.82446289063,35907.48239135742
[TG(58:9)|TG(57:2)]_FA18:1,0.10054779580184152,5.776665347939382,0.0768878781532294,0.7815600208130039,0.999992830303435,TAG,113808.78778076172,142040.6885986328,126750.38897705078,107643.92742919922,135742.48876953125,39912.74267578125
[TG(58:9)|TG(57:2)]_FA18:2,0.3747388503074602,7.759018292190887,1.0790084794534778,0.2989194718156178,0.999992830303435,TAG,587364.1589355469,587616.2424316406,438701.98828125,412843.791015625,563222.91552734375,76285.10546875
[TG(58:9)|TG(57:2)]_FA18:3,-0.2918135883598688,7.755393053104253,0.6351686991220049,0.42546571529519067,0.999992830303435,TAG,398075.0078125,474416.2534179688,614607.5185546875,498984.3583984375,541946.1787109375,118838.9676513672
[TG(58:9)|TG(57:2)]_FA20:4,0.2935313693209924,6.434888441489716,0.6602118754694857,0.4164851532406388,0.999992830303435,TAG,215273.9539489746,235160.1759033203,240956.55560302731,131911.8101196289,201442.65286254883,38908.4423828125
[TG(58:9)|TG(57:2)]_FA22:5,0.33329285639351236,7.072627989150212,0.8523668552352321,0.35588362711874516,0.999992830303435,TAG,282483.6989746094,445333.5971679688,309783.859375,235725.09765625,347643.52947998047,46568.583251953125
[TG(59:10)|TG(58:3)]_FA14:0,0.2918936620092765,3.7964472805916407,0.6525735206622585,0.41919407876773035,0.999992830303435,TAG,34345.24249267578,27996.64224243164,23593.06170654297,26255.361846923828,29792.742126464844,20227.04132080078
[TG(59:10)|TG(58:3)]_FA16:0,-0.15768505481902387,5.661863261511446,0.18680077218448332,0.665592753428327,0.999992830303435,TAG,73776.0044555664,98677.346435546875,102210.94604492188,91340.78695678712,103809.26861572266,107271.0884399414
[TG(59:10)|TG(58:3)]_FA16:1,-0.03566645081493771,4.446169842595659,0.009613727220425972,0.921892895177464,0.999992830303435,TAG,40205.022705078125,47662.96321105957,43916.92330932617,43953.843170166016,51789.76361083984,29599.202087402344
[TG(59:10)|TG(58:3)]_FA18:0,0.08409537400162267,4.976118213749843,0.05374214405540559,0.816675088934554,0.999992830303435,TAG,66160.085205078125,73510.7446899414,74731.06549072266,57688.00369262695,72637.76458740234,32205.882263183597
[TG(59:10)|TG(58:3)]_FA18:1,-0.14660810489193857,5.1683851157938685,0.16156731907449284,0.6877176047571103,0.999992830303435,TAG,58536.56393432617,91526.88632202148,105903.76708984376,59004.64459228516,92405.1863708496,29908.762084960938
[TG(59:10)|TG(58:3)]_FA18:2,-0.0978478729202596,5.493307369485617,0.07214853569257684,0.7882338222819973,0.999992830303435,TAG,76681.60546875,111210.3076171875,108524.4678955078,69675.925537109375,134643.38848876953,43807.20303344727
[TG(59:10)|TG(58:3)]_FA18:3,-0.15278476635936813,8.189106205569702,0.17543669141014107,0.6753245662300125,0.999992830303435,TAG,432852.54541015625,819502.2269287109,580682.8702392578,634649.3708496094,925242.8291015624,186836.7515869141
[TG(59:11)|TG(58:4)]_FA14:0,-0.16534833828754886,3.825591099000358,0.20524929021246408,0.650516721237077,0.999992830303435,TAG,22739.14163208008,28661.10220336914,25564.041885375977,29077.942001342773,34568.762451171875,24124.301864624023
[TG(59:11)|TG(58:4)]_FA16:0,0.0012997109051902734,4.073676153805302,1.2787112495971087e-5,0.9971468449133327,0.999992830303435,TAG,31517.862243652344,33449.84240722656,34355.602294921875,29876.48240661621,36826.00274658203,29103.56187438965
[TG(59:11)|TG(58:4)]_FA16:1,-0.15584736265866464,5.868817027859058,0.1824935524009561,0.669239021011329,0.999992830303435,TAG,89241.3471069336,115521.36837768556,116288.24755859376,111685.9871826172,124741.86895751952,113748.1686706543
[TG(59:11)|TG(58:4)]_FA18:0,0.23790288812938426,5.8329780561357305,0.43280065347062185,0.5106179004671088,0.999992830303435,TAG,133066.07006835938,152347.03094482422,133447.6298828125,110563.8468017578,131966.80963134766,33802.68249511719
[TG(59:11)|TG(58:4)]_FA18:1,0.1266984330900052,5.0800179639879595,0.12220837180643684,0.7266515658083779,0.999992830303435,TAG,70468.04510498047,83369.34582519531,79054.70526123047,60559.64373779297,79447.90594482422,33218.442321777344
[TG(59:11)|TG(58:4)]_FA18:2,-0.2396487557258955,5.3388988203365875,0.4295787417313477,0.5121957256617076,0.999992830303435,TAG,65829.50506591797,96635.586669921875,119580.86898803712,65474.60479736328,112926.34954833984,32623.38217163086
[TG(59:11)|TG(58:4)]_FA18:3,-0.11268691897533216,5.688519587761442,0.09562163665441403,0.7571484887851866,0.999992830303435,TAG,87350.38604736328,127130.80926513672,122276.62908935548,81247.78601074219,157241.67126464844,48935.08364868164
[TG(59:11)|TG(58:4)]_FA20:4,-0.018126627464189804,5.73335363233504,0.0024856596310200985,0.9602368297372954,0.999992830303435,TAG,98120.30651855467,129527.9487915039,124062.14862060548,94634.527099609375,139291.40899658203,53927.4033203125
[TG(59:12)|TG(58:5)]_FA14:0,-0.08218387926571935,3.980751853213478,0.05092243711737865,0.8214658683656229,0.999992830303435,TAG,27357.061798095703,31407.162353515625,29783.942138671875,30806.68212890625,35923.50234985352,27575.16192626953
[TG(59:12)|TG(58:5)]_FA16:0,0.12082570638890146,4.1230958674054135,0.11109497744459418,0.7389009468257461,0.999992830303435,TAG,34707.96267700195,41247.843017578125,37868.20233154297,31127.22247314453,39514.922790527344,22011.641494750977
[TG(59:12)|TG(58:5)]_FA16:1,-0.021442329711046586,4.274220149151682,0.0034768987434290466,0.9529797996799667,0.999992830303435,TAG,35398.642669677734,42857.80294799805,38464.72271728516,37308.84246826172,47482.48388671875,26685.201873779297
[TG(59:12)|TG(58:5)]_FA18:0,0.12650962501868343,6.346516293296374,0.12185633274066279,0.7270298032944383,0.999992830303435,TAG,179070.8716430664,216032.8338623047,201986.81378173828,160613.810546875,199299.31481933597,40942.642822265625
[TG(59:12)|TG(58:5)]_FA18:1,0.34174843741363525,5.969454172373277,0.8963733965865686,0.34375600165735953,0.999992830303435,TAG,154698.85083007812,175353.37432861328,145105.81103515625,109683.52764892578,150844.80923461914,31791.20227050781
[TG(59:12)|TG(58:5)]_FA18:2,0.06399170495597387,5.124979943042722,0.03109191417411239,0.8600354848577909,0.999992830303435,TAG,72374.50491333008,82338.34588623047,76662.7855834961,66551.14562988281,86999.12561035156,34046.92236328125
[TG(59:12)|TG(58:5)]_FA18:3,-0.23074955965124766,5.487786465398754,0.3984663432738671,0.5278823657273438,0.999992830303435,TAG,78858.145751953125,100531.48754882812,132443.26950073242,72657.40441894531,122983.8900756836,37640.34274291992
[TG(59:12)|TG(58:5)]_FA20:4,0.15278986975564882,5.933169862630885,0.17792861676207394,0.6731594309734766,0.999992830303435,TAG,122769.0092163086,164570.09118652344,146584.24993896484,99856.00677490234,155210.771484375,51291.50341796875
[TG(59:13)|TG(58:6)]_FA14:0,-0.07341976965380696,3.9165981715396048,0.040658183483230914,0.8401991531849089,0.999992830303435,TAG,26492.701629638672,32192.622467041016,28365.58184814453,29650.76205444336,37773.36267089844,22651.981689453125
[TG(59:13)|TG(58:6)]_FA16:0,0.05497266762645048,4.484151835278055,0.022933865242976026,0.8796291804925281,0.999992830303435,TAG,43664.60302734375,52459.20361328125,46448.06286621094,42403.4631652832,54828.80346679688,26473.56185913086
[TG(59:13)|TG(58:6)]_FA16:1,0.058936536942920045,4.326689201588987,0.026364230382569076,0.8710139762012638,0.999992830303435,TAG,37598.60256958008,48697.38311767578,39205.762786865234,38186.243103027344,51035.32354736328,24047.56164550781
[TG(59:13)|TG(58:6)]_FA18:0,-0.41317835382201673,7.508911139084747,1.2642962505578907,0.2608394329237046,0.999992830303435,TAG,306703.24169921875,392767.6662597656,530153.77734375,464926.73400878906,442895.6274414063,95682.386962890625
[TG(59:13)|TG(58:6)]_FA18:1,0.2860620138717198,6.414187592414563,0.6268741683197732,0.42850421300911595,0.999992830303435,TAG,193749.9542236328,250171.85595703125,194133.19552612305,162356.77111816406,207906.39428710935,39422.4228515625
[TG(59:13)|TG(58:6)]_FA18:2,0.2231320706265898,6.004413512992898,0.38051994784609633,0.5373251003703295,0.999992830303435,TAG,153358.55059814453,167949.67260742188,151678.97094726562,115125.908203125,162450.69091796875,34909.642333984375
[TG(59:13)|TG(58:6)]_FA18:3,0.08730585288445146,5.244782784256845,0.05793368670742893,0.8097921526117517,0.999992830303435,TAG,78996.925048828125,89064.96615600586,81966.9460144043,66000.30474853516,98702.98553466795,39568.08279418945
[TG(59:13)|TG(58:6)]_FA20:4,-0.0041422680865100085,6.915883673435405,1.298961287830025e-4,0.9909065483185386,0.999992830303435,TAG,216736.47354125977,349023.3028564453,316308.4045410156,232109.25830078125,327916.84375,51030.26315307617
[TG(59:9)|TG(58:2)]_FA16:0,-0.04953232580628159,4.299018594624835,0.01852872617337198,0.891726208555956,0.999992830303435,TAG,35293.1227722168,42059.36279296875,42885.06274414063,35808.34231567383,45654.543518066406,29333.76203918457
[TG(59:9)|TG(58:2)]_FA16:1,-0.1546448458427384,4.62449228260183,0.17967678071840965,0.6716511573164278,0.999992830303435,TAG,43065.723205566406,55641.84362792969,50034.223541259766,45301.982971191406,75637.7651977539,26459.201934814453
[TG(59:9)|TG(58:2)]_FA18:0,-0.15308018542684484,5.142475231462841,0.17608710217791668,0.6747577145716114,0.999992830303435,TAG,59477.70373535156,84803.84661865234,101296.267578125,59406.56405639648,88173.5463256836,33522.38247680664
[TG(59:9)|TG(58:2)]_FA18:1,0.016409140703024475,5.423902878571923,0.002040152832705644,0.9639733598433388,0.999992830303435,TAG,74907.42517089844,115566.74896240234,102339.72821044922,68563.42449951172,121255.14791870116,37992.70236206055
[TG(59:9)|TG(58:2)]_FA18:2,-0.1335617801990219,7.9836707557671405,0.1342002166002203,0.71411625191509,0.999992830303435,TAG,365635.6043701172,729562.27392578125,500510.8045043945,555317.9134521484,788199.4456787109,164365.67236328125
[TG(59:9)|TG(58:2)]_FA18:3,-0.016965822787088098,5.735434099176592,0.00217761808380601,0.9627802612595172,0.999992830303435,TAG,97810.6279296875,133000.32946777344,111584.30792236328,103555.00616455078,146852.67010498047,49770.7633972168
[TG(59:9)|TG(58:2)]_FA20:4,-0.25520219078327017,6.966618980772879,0.4867754682627492,0.48536923096750073,0.999992830303435,TAG,186216.71423339844,273135.6180419922,288549.6590576172,232341.5178222656,327557.3845214844,172834.35400390625
[TG(60:10)|TG(59:3)]_FA14:0,-0.03629753858818702,3.7419315066601,0.009954265321994171,0.9205260805428225,0.999992830303435,TAG,23518.4814453125,24216.341827392574,23752.481842041016,24583.88166809082,27784.342041015625,28249.182067871097
[TG(60:10)|TG(59:3)]_FA16:0,0.06553819653479734,4.122471908927206,0.03260873802179276,0.8566981213483881,0.999992830303435,TAG,34731.062438964844,37086.16247558594,35304.22244262695,33641.10234069824,37697.4626159668,25585.501983642574
[TG(60:10)|TG(59:3)]_FA16:1,-0.06583458462751171,4.25255305633072,0.03270650420199672,0.8564857895431741,0.999992830303435,TAG,34923.722259521484,41995.50305175781,38571.24264526367,34824.00231933594,51892.623596191406,24130.681640625
[TG(60:10)|TG(59:3)]_FA18:0,0.053159269638699345,4.6848589814908586,0.021444932604481437,0.8835733541439379,0.999992830303435,TAG,52060.94378662109,61261.26428222656,56891.84448242188,51378.34326171875,61222.40441894531,25587.9619140625
[TG(60:10)|TG(59:3)]_FA18:1,0.20387597788362788,4.55982297713852,0.3173912566338686,0.5731796380243812,0.999992830303435,TAG,47649.223541259766,61267.64456176758,49841.063873291016,44177.82312011719,52394.86340332031,26076.081832885742
[TG(60:10)|TG(59:3)]_FA18:2,-0.1389243721229574,5.321080885546138,0.14513462751710904,0.7032289310426956,0.999992830303435,TAG,69523.02459716797,91925.06652832033,89586.88656616211,67578.48443603516,119633.8482055664,42380.82293701172
[TG(60:10)|TG(59:3)]_FA18:3,-0.006315150383306164,5.744221997635105,3.0186667027010117e-4,0.9861380032004687,0.999992830303435,TAG,101091.94702148438,130752.208984375,113059.56787109376,90027.50677490234,159674.71044921875,51920.20379638672
[TG(60:10)|TG(59:3)]_FA20:4,-0.09321722966080279,6.945012680090303,0.0655014089679753,0.7980030124680207,0.999992830303435,TAG,201538.95385742188,258760.3192138672,286068.7781982422,220146.8758544922,254242.69891357425,210904.8147583008
[TG(60:11)|TG(59:4)]_FA14:0,0.05813464310555164,3.9239104286402564,0.025645734613899407,0.8727685418827174,0.999992830303435,TAG,24758.68173217773,27467.901885986328,23608.16166687012,26873.001861572266,27213.781799316406,38831.22213745117
[TG(60:11)|TG(59:4)]_FA16:0,0.10953428012237994,4.643230399616345,0.0912648334680739,0.7625752981730243,0.999992830303435,TAG,45376.60302734375,51225.30322265625,46057.06317138672,44650.30303955078,48143.103515625,50068.00354003906
[TG(60:11)|TG(59:4)]_FA16:1,-0.007230494617097347,4.2435515560363015,3.956108325837704e-4,0.9841311478286316,0.999992830303435,TAG,34971.882415771484,41202.6227722168,37876.02279663086,34797.28234863281,46313.16372680664,27513.841827392574
[TG(60:11)|TG(59:4)]_FA18:0,-0.09341566221898374,4.229551732135683,0.06576049134480398,0.7976125833192348,0.999992830303435,TAG,31957.581939697266,38565.58276367188,41227.70266723633,35287.22232055664,40116.72311401367,31145.94207763672
[TG(60:11)|TG(59:4)]_FA18:1,0.15415691850237156,4.800557884147536,0.18111587391645395,0.6704160248071175,0.999992830303435,TAG,57195.50427246094,71493.50567626953,61462.78381347656,50528.90362548828,67556.68464660645,26802.2020111084
[TG(60:11)|TG(59:4)]_FA18:2,0.06048990144644737,4.673313099308402,0.027775966778847305,0.8676366099632411,0.999992830303435,TAG,50444.96368408203,59174.34423828125,55708.363708496094,46770.543395996094,60913.3447265625,30429.162078857426
[TG(60:11)|TG(59:4)]_FA18:3,-0.0487853029058434,5.481339174156742,0.017978135138946527,0.8933372835975898,0.999992830303435,TAG,80032.90539550781,109192.3482055664,96668.64685058594,79746.70593261719,127600.30975341795,44693.14318847656
[TG(60:11)|TG(59:4)]_FA20:4,0.2540850524062766,6.3548971909267,0.49399017109499255,0.48215275917273903,0.999992830303435,TAG,169753.99151611328,243859.3145751953,197564.43286132807,144431.9907836914,194857.47399902344,50261.60354614258
[TG(60:11)|TG(59:4)]_FA22:5,0.33744447053290977,7.491269676842581,0.873862971773633,0.3498880900228634,0.999992830303435,TAG,475264.2748413086,475062.3123779297,421675.6617736816,258974.4760437012,500770.5349121094,80920.16526794434
[TG(60:12)|TG(59:5)]_FA14:0,-0.12785878454695807,3.784639165443832,0.12296554074555388,0.72584011561516,0.999992830303435,TAG,25139.221954345703,26962.98200988769,26190.221786499023,30502.022399902344,31580.46240234375,20767.30142211914
[TG(60:12)|TG(59:5)]_FA16:0,0.18425100351383028,4.2757205833727525,0.2590162923417836,0.6107967818784932,0.999992830303435,TAG,41693.5227355957,46393.5032043457,38235.00273132324,34152.68295288086,48406.3236694336,21945.841735839844
[TG(60:12)|TG(59:5)]_FA16:1,0.04414928177361232,4.878503922810107,0.014785699359720184,0.9032186163001924,0.999992830303435,TAG,54569.96319580078,60157.40435791016,50752.92315673828,55164.30407714844,66967.62438964844,52322.86413574219
[TG(60:12)|TG(59:5)]_FA18:0,-0.12729744780356558,4.329197485259396,0.12191049791522346,0.7269715673315127,0.999992830303435,TAG,35486.90264892578,42381.562927246094,41813.26266479492,40872.863037109375,49227.74380493164,27423.881896972656
[TG(60:12)|TG(59:5)]_FA18:1,-0.03882489344269114,4.370600031565766,0.01138976731135699,0.9150088522282978,0.999992830303435,TAG,35853.622467041016,43934.70315551758,44404.46310424805,37728.00277709961,44960.98338317871,34056.5625
[TG(60:12)|TG(59:5)]_FA18:2,0.08217639844556551,4.868712728431774,0.05131229195853848,0.8207953207966241,0.999992830303435,TAG,56936.36441040039,70824.00476074219,62336.86401367188,55730.12384033203,69064.78509521484,33347.66233825684
[TG(60:12)|TG(59:5)]_FA18:3,0.04674804546187532,4.888049078352574,0.016579880088102072,0.8975452758965654,0.999992830303435,TAG,57781.92413330078,69659.14541625977,60636.56396484375,57161.00430297852,73738.22518920898,33929.242279052734
[TG(60:12)|TG(59:5)]_FA20:4,-0.15567269017404792,5.985100395709277,0.1820904640298977,0.6695828499199976,0.999992830303435,TAG,103836.56762695312,149514.63110351562,178824.45190429688,119073.4093017578,138227.62866210938,69197.26501464844
[TG(60:13)|TG(59:6)]_FA14:0,-0.0045513748739338675,3.69168683579628,1.5674908809160115e-4,0.990010788069334,0.999992830303435,TAG,25023.06188964844,27241.961853027344,24107.02163696289,26012.001892089844,31363.74227905273,18183.681213378903
[TG(60:13)|TG(59:6)]_FA16:0,-0.13950002511836773,4.351847028704098,0.14631222577554576,0.7020847359741116,0.999992830303435,TAG,34870.60217285156,43351.54321289063,42307.20297241211,38667.52261352539,52813.14370727539,28810.942001342773
[TG(60:13)|TG(59:6)]_FA16:1,-0.07764908943349307,5.149581626494425,0.04547932517903064,0.8311250899819526,0.999992830303435,TAG,66886.72439575195,78290.98468017578,70329.64549255371,76170.02493286133,91126.1457824707,40244.90254211426
[TG(60:13)|TG(59:6)]_FA18:0,0.013772886466322489,5.324262129776935,0.0014370855748495615,0.9697603077689978,0.999992830303435,TAG,82153.385986328125,89842.72595214844,74787.70520019531,75944.26495361328,115013.12762451172,42098.24267578125
[TG(60:13)|TG(59:6)]_FA18:1,-0.10406820576336882,4.342074120169269,0.0815731796914747,0.7751766992032549,0.999992830303435,TAG,35888.48239135742,42814.10321044922,42802.44323730469,40794.20266723633,47553.28350830078,28790.36233520508
[TG(60:13)|TG(59:6)]_FA18:2,-0.07328390341904768,4.453286841817645,0.040513192134824294,0.8404805069992257,0.999992830303435,TAG,37233.802734375,46260.96322631836,50436.383728027344,39554.54266357422,46180.22329711914,35740.282470703125
[TG(60:13)|TG(59:6)]_FA18:3,0.10823558370799967,5.061383114548099,0.08911721404504647,0.7653024491272622,0.999992830303435,TAG,70597.88470458984,78079.84478759766,71648.42520141602,62517.66488647461,80488.34564208984,35646.26257324219
[TG(60:13)|TG(59:6)]_FA20:4,0.0475625497366509,5.129936183009717,0.01716377202296826,0.8957669380633527,0.999992830303435,TAG,66603.0248413086,81573.46630859375,77869.16540527344,65673.86511230469,78797.28497314453,44397.54302978516
[TG(60:13)|TG(59:6)]_FA22:5,-0.3897068219996725,6.744155891586871,1.1263082333243801,0.28856417149845354,0.999992830303435,TAG,211671.91387939453,202986.8544921875,539601.8350219727,164164.85314941406,145952.00915527344,53200.70385742188
[TG(60:14)|TG(59:7)|TG(58:0)]_FA14:0,0.10219807387663474,3.7963448422153556,0.07941060282925605,0.778097737857041,0.999992830303435,TAG,30556.222198486328,28170.141998291016,24145.481689453125,27545.64193725586,33700.782318115234,19133.141387939453
