Reaction,Lipid 1,Lipid 2,T-Statistic,P-Value,Z-Score,Gene,Match 1,Match 2,Number
23,PC,LPC,-0.2673599298039763,0.7928470270496384,0.26261540266427935,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(42:3),LPC(22:6),255189
23,PC,LPC,-0.2653900570103965,0.7926200389076643,0.26290988270793625,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(46:0),LPC(12:0),5321
23,PC,LPC,-0.26220379054559845,0.7967156916981927,0.25759991968854046,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(42:2),LPC(22:5),5319
23,PC,LPC,-0.25761297712276543,0.8001293739366806,0.25317967244646244,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(42:2),LPC(22:6),100137049
23,PC,LPC,-0.25476195656465983,0.8007076010249162,0.2524314402320491,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:1),LPC(16:1)_2,283748
23,PC,LPC,-0.252012265509728,0.8028536463938756,0.24965566555446178,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:6),LPC(16:1),8605
23,PC,LPC,-0.2355709658868069,0.8154345849077451,0.23342090077216363,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:0),LPC(16:0),26279
23,PC,LPC,-0.23421776105486436,0.8164616454167076,0.2320983255158481,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:0),LPC(12:0),255189
23,PC,LPC,-0.22920164920372466,0.8207013343351748,0.22664302406625214,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(50:0),LPC(16:0),283748
23,PC,LPC,-0.22721272606425733,0.8221910552115176,0.2247277758737478,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:2),LPC(16:1),283748
23,PC,LPC,-0.2162403271365634,0.8303199341611809,0.21429125883394462,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:0),LPC(16:1)_2,5320
23,PC,LPC,-0.208563114857473,0.8362561825605109,0.20668460329775593,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:4),LPC(14:0),64600
23,PC,LPC,-0.19775734797099906,0.8448112049828441,0.1957431549351319,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:2),LPC(16:1)_2,64600
23,PC,LPC,-0.19597424046585044,0.8459978321245518,0.19422739636245454,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:0),LPC(2:0),26279
23,PC,LPC,-0.19223611991455164,0.8489005529752232,0.19052142877250086,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:6),LPC(16:1)_2,8605
23,PC,LPC,-0.18851639553773267,0.8517858441169841,0.18684030550064137,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:5),LPC(16:1),255189
23,PC,LPC,-0.1840291187628205,0.8553058461350974,0.18235282381822007,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:4),LPC(16:1),64600
23,PC,LPC,-0.1819156193881901,0.856989480699031,0.1802077419985197,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:0),LPC(16:0),64600
23,PC,LPC,-0.17839391598771964,0.8596687380686602,0.17679586382297086,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:0),LPC(14:1),5320
23,PC,LPC,-0.17564854867164767,0.8618068010769601,0.17407464276326595,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:5),LPC(14:0),5319
23,PC,LPC,-0.1729431318076513,0.8641327167483153,0.17111579459588053,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:1),LPC(24:1),123745
23,PC,LPC,-0.1619021515243131,0.8725443777860393,0.16042743716893584,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:6),LPC(14:0),255189
23,PC,LPC,-0.15343913174591323,0.8791244472561305,0.15207922803716578,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:3),LPC(16:1),5319
23,PC,LPC,-0.14504609997834447,0.8856800606649828,0.14377257393680584,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:5),LPC(16:0),5321
23,PC,LPC,-0.1448872651394317,0.8858101011247914,0.143607901144632,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:4),LPC(16:0),64600
23,PC,LPC,-0.14317831842905115,0.887142647239628,0.1419206953654556,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:1),LPC(8:0),5319
23,PC,LPC,-0.13120468047695272,0.8965241873243353,0.1300533886120662,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:2),LPC(16:1),30814
23,PC,LPC,-0.13002309812868368,0.897449104200825,0.12888442085729182,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:4),LPC(16:1)_2,30814
23,PC,LPC,-0.12498683071121178,0.9016278545301672,0.12360522592755072,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:2),LPC(16:1),123745
23,PC,LPC,-0.12059803051707764,0.904846375868457,0.11954148437754794,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:5),LPC(16:1)_2,8605
23,PC,LPC,-0.11952116380712424,0.9059712317467195,0.11812169742322975,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:5),LPC(22:1),5321
23,PC,LPC,-0.11851441432449869,0.9065138160551386,0.11743693576317961,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:0),LPC(14:0),255189
23,PC,LPC,-0.11151507711699035,0.9119765750111246,0.11054574232070212,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:3),LPC(16:0),30814
23,PC,LPC,-0.11087778386640718,0.9126290049765478,0.10972306834994391,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:2),LPC(16:1)_2,8605
23,PC,LPC,-0.11043969946034418,0.9128214899996009,0.1094803708111073,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:0),LPC(18:0),8605
23,PC,LPC,-0.09765976810848098,0.9229934448088214,0.09666372919216158,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:1),LPC(24:0),255189
23,PC,LPC,-0.0970630435575581,0.9233440503896173,0.09622226192528298,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:2),LPC(16:0),100137049
23,PC,LPC,-0.09588661378205723,0.9242702201340713,0.09505615931466782,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:3),LPC(16:1)_2,8605
23,PC,LPC,-0.09479813323755093,0.9251307795441548,0.09397277987199823,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(46:0),LPC(24:1),123745
23,PC,LPC,-0.09210945271108811,0.9272475903357726,0.09130834122852166,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:1),LPC(13:0),5320
23,PC,LPC,-0.08879647312213287,0.9299499645313173,0.08790779065586304,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:4),LPC(18:0),5321
23,PC,LPC,-0.08365812635123902,0.9339032504148038,0.08293496667669419,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:4),LPC(16:1),64600
23,PC,LPC,-0.08141615649739188,0.9356703950816591,0.08071275224504575,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(48:0),LPC(24:1),123745
23,PC,LPC,-0.08048151275914973,0.9364071879773039,0.07978634101798998,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:1),LPC(14:0),8605
23,PC,LPC,-0.07988969297695069,0.937506596870753,0.07840411932754528,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:12),LPC(22:6),8605
23,PC,LPC,-0.0778289682496187,0.9385928233011558,0.07703861827235736,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:1),LPC(24:1),30814
23,PC,LPC,-0.07503288199132988,0.9407291605348287,0.07435343392160645,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:3),LPC(14:0),123745
23,PC,LPC,-0.07363890439681543,0.9418522578215629,0.07294201753165946,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:0),LPC(22:1),30814
23,PC,LPC,-0.07281225644235019,0.9424744385619355,0.07216017462115516,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:5),LPC(18:4),5321
23,PC,LPC,-0.07255988063058205,0.9426550996684004,0.0719331610836638,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(34:2),LPC(16:1)_2,64600
23,PC,LPC,-0.05624300337375161,0.9555369432639664,0.05575505106166495,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:1),LPC(14:0),100137049
23,PC,LPC,-0.04986177434144833,0.9606475786568376,0.04934095904088226,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:7),LPC(22:1),8605
23,PC,LPC,-0.04747141677031894,0.9624637432988297,0.04706208791547165,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:4),LPC(16:0),255189
23,PC,LPC,-0.04420717714830697,0.9650545424995702,0.043811647673408685,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:4),LPC(18:1),100137049
23,PC,LPC,-0.03744408670215265,0.9704536459350752,0.037039330630262456,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:5),LPC(22:0),5319
23,PC,LPC,-0.03518131329829974,0.9722032604587721,0.03484509672860968,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:6),LPC(22:1),283748
23,PC,LPC,-0.02922528062247507,0.9768884642822846,0.028970066199156163,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:3),LPC(16:0),26279
23,PC,LPC,-0.029104841149443568,0.9769851421276915,0.028848847844724492,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:5),LPC(18:1),30814
23,PC,LPC,-0.027516816780423475,0.9782373248410505,0.027278851259547543,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(36:4),LPC(16:1)_2,30814
23,PC,LPC,-0.024505437930741347,0.9806180203742174,0.024294098605169893,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:6),LPC(18:1),5319
23,PC,LPC,-0.01927468347549036,0.9847694907961619,0.01908977188748144,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:2),LPC(24:1),255189
23,PC,LPC,-0.012312717481661458,0.9902604384952804,0.012207033283394782,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:1),LPC(12:0),26279
23,PC,LPC,-0.0074252152658965745,0.994126677224271,0.007361184947439883,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(46:2),LPC(24:1),100137049
23,PC,LPC,-0.0062054815978604076,0.9950914057518621,0.006152049372148126,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(46:0),LPC(24:0),255189
23,PC,LPC,-0.001954856466436434,0.9984553778313826,0.0019358980099330834,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:2),LPC(24:1),5321
23,PC,LPC,0.0014318897568906524,0.9988673232741156,0.0014196002303706798,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(48:0),LPC(24:0),255189
23,PC,LPC,0.002865289344023996,0.9977364262786803,0.0028369727513032827,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:1),LPC(24:0),5319
23,PC,LPC,0.012023894754566208,0.9904895799917934,0.011919826108038847,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:3),LPC(17:2),64600
23,PC,LPC,0.013421600662848105,0.9893872554344991,0.01330149502766017,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:0),LPC(22:0),5321
23,PC,LPC,0.022849215321871324,0.9819278585559124,0.022652007389252004,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:2),LPC(18:1),100137049
23,PC,LPC,0.05100919290404024,0.9596861664998643,0.050547414328121744,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:6),LPC(22:0),5320
23,PC,LPC,0.05344433807021894,0.9577495320677549,0.052977880116996515,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(30:1),LPC(14:1),8605
23,PC,LPC,0.0616081335963981,0.9512984836719769,0.06107624989183204,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:0),LPC(8:0),30814
23,PC,LPC,0.06426555630470002,0.9492449677587524,0.06365496116269023,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:4),LPC(12:0),255189
23,PC,LPC,0.07105708907827203,0.9438445943327425,0.07043856838996307,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:0),LPC(18:1),30814
23,PC,LPC,0.08881643084437553,0.9298950563453547,0.08797687448788366,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(46:1),LPC(20:1),30814
23,PC,LPC,0.08993970236185969,0.928962660319355,0.08915005156491043,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:0),LPC(14:0),5319
23,PC,LPC,0.0983789703529666,0.9223675605301569,0.0974518622902414,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:0),LPC(24:1),5320
23,PC,LPC,0.10482966688983741,0.9172354078829842,0.1039167583331655,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:2),LPC(18:1),64600
23,PC,LPC,0.11427939072258528,0.9099013155271216,0.11316301688578226,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:4),LPC(14:1),64600
23,PC,LPC,0.12249339341131676,0.9033874549647628,0.12138328582544437,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:1),LPC(18:1),30814
23,PC,LPC,0.1268399248713175,0.8999724809520517,0.12569611033268258,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:7),LPC(14:1),5321
23,PC,LPC,0.1330374492081197,0.8950942129243502,0.13186103005221353,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:6),LPC(14:1),5320
23,PC,LPC,0.1382760814865552,0.8911847740092055,0.13680519908658137,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:3),LPC(24:0),283748
23,PC,LPC,0.14340803730698218,0.8870652364896349,0.14201869803417988,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:5),LPC(18:1),5319
23,PC,LPC,0.14669363447466016,0.8845120606332615,0.14525181067948084,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:5),LPC(10:0),5320
23,PC,LPC,0.1476324756174794,0.8836577674892023,0.1463339482296334,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:3),LPC(12:0),64600
23,PC,LPC,0.16166957710225552,0.8726880570365352,0.16024503233189724,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:0),LPC(12:0),8605
23,PC,LPC,0.1620683464674051,0.8723791691901278,0.1606371807115221,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(38:0),LPC(14:1),255189
23,PC,LPC,0.16377973299842147,0.8719044333829504,0.16123992945386717,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(42:0),LPC(22:4),255189
23,PC,LPC,0.1656735946110139,0.8695856180962069,0.16418486157871914,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(42:6),LPC(22:1),5320
23,PC,LPC,0.16737649439212401,0.8684419269352079,0.1656378903875602,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:4),LPC(24:1),64600
23,PC,LPC,0.16858892685330565,0.8673466341716969,0.16702975819732596,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(40:4),LPC(18:4),30814
23,PC,LPC,0.1709944043581321,0.8654157407688112,0.16948427423179624,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:0),LPC(17:1),30814
23,PC,LPC,0.17638509439101938,0.8613155418645114,0.1746997784557388,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(44:0),LPC(24:0),283748
23,PC,LPC,0.17881826442632398,0.8593263021769848,0.17723182045608263,"PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G4A,PLA2G4B,PLA2G4C,PLA2G4D,PLA2G4E,PLA2G4F",PC(32:0),LPC(18:1),30814
