"lipid","logFC","logCPM","LR","PValue","FDR"
"PI (36:5)",0.214619882488757,6.43868024436131,0.426563239334428,0.51368015085787,0.999174117365416
"PC (44:2)",0.214269530446947,6.72343343825394,0.425185655542236,0.514360779198091,0.999174117365416
"PIp (42:4)",0.213347718358525,5.63528101603472,0.421529162057995,0.516175006728095,0.999174117365416
"PE (20:2)",-0.210513926217141,9.88297452538641,0.421177835141862,0.516349911818865,0.999174117365416
"PG (44:12)",0.212895324694869,6.75815164660226,0.41979167831596,0.517041011031557,0.999174117365416
"Lyso_PS(18:0) | PS (18:0)",-0.209660897941441,6.13515952608463,0.417708011037121,0.518082923377579,0.999174117365416
"PGo (38:1)",0.211871274692806,6.99584556186968,0.415796549419383,0.519041971564832,0.999174117365416
"Lyso_PS(15:1)",0.211726009952546,7.29423787900146,0.415233061039544,0.519325289402643,0.999174117365416
"PIo (36:5), PIp (36:4)",0.211585896745915,6.18741547500458,0.414665805925779,0.519610776054145,0.999174117365416
"Lyso_PC(7:0)",0.211406670896678,7.42332195247592,0.413993905820462,0.519949285758165,0.999174117365416
"Lyso_PS(13:0) | PS (12:0)_2",0.211212630971792,7.16269168158844,0.413235371079736,0.52033190990561,0.999174117365416
"PEo (38:2)",0.210669495907554,7.25216232075459,0.411130335632151,0.521396348519035,0.999174117365416
"PE (38:3)",-0.207880081300544,8.36134296571705,0.41064136312707,0.521644154172346,0.999174117365416
"Lyso_PI(20:1)",0.210531479208436,7.94140394016114,0.410603268128398,0.521663469018441,0.999174117365416
"Lyso_PG(16:0)",-0.207753128324938,6.82562460749853,0.410120568592902,0.521908315849563,0.999174117365416
"16:2 Campesteryl ester",-0.207126369663143,8.45428999157075,0.407653065820341,0.52316312643309,0.999174117365416
"PG (40:4)",0.208532388766169,7.54922430103072,0.402893567982574,0.525598668817168,0.999174117365416
"PI (44:3)",0.208115921569702,5.19213216243167,0.401228210851002,0.526455638439536,0.999174117365416
"PEp (36:6)",-0.205156924500723,7.97924537703108,0.399892539227174,0.52714475929231,0.999174117365416
"PI (30:2)",0.207414646029119,7.26752028140505,0.398612542952151,0.527806668653813,0.999174117365416
"Lyso_PE(17:2)",0.206913264154026,5.28838922863943,0.39664728578731,0.528825837470866,0.999174117365416
"PEp (34:4)",0.206420212898556,6.44504679178957,0.394810638093659,0.529781503037152,0.999174117365416
"Lyso_PS(17:0) | PSo (18:0)_2",-0.203803218862849,10.7951339513398,0.394613779746578,0.52988411853522,0.999174117365416
"C18:1",0.205256216525924,9.27275079111002,0.390431396052008,0.532072728831649,0.999174117365416
"PC (36:2)",-0.202449111299377,10.6234579045284,0.389359091774168,0.532636482776265,0.999174117365416
"PG (38:2)",0.204474172047649,8.0183285461117,0.387476299659056,0.533628957647381,0.999174117365416
"Lyso_PG(22:6) | PG (22:6)",0.204178406960486,7.18096833123442,0.38635458931094,0.534221835581895,0.999174117365416
"Lyso_PS(18:2) | PS (18:2)",0.203900108778048,5.9940715231911,0.38528043716633,0.534790696143768,0.999174117365416
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",0.203705105033234,9.99342739819855,0.384595092931704,0.53515422212204,0.999174117365416
"Cer(d14:1(4E)/22:0(2OH))",0.203129411186099,10.5800809240423,0.382440218507327,0.536300157453195,0.999174117365416
"PS (40:4)",0.202829330102124,6.65095046588207,0.38129150398845,0.53691285451943,0.999174117365416
"Lyso_PI(22:1) | PI (22:1)_2",0.202160140871505,6.58685008828769,0.378795707404834,0.538248459033343,0.999174117365416
"PE (38:9)",0.201868411676821,7.37106588565722,0.377723613001194,0.538824044978838,0.999174117365416
"PIo (40:4), PIp (40:3)",0.201236127652431,6.26684202070009,0.375357280855951,0.540098474811268,0.999174117365416
"PIo (18:0)",0.201227087893654,9.20816411056494,0.375356146701961,0.540099086953471,0.999174117365416
"Lyso_PI(18:0) | PI (18:0)",0.201142859560952,6.65176627228356,0.375018224393898,0.540281532002452,0.999174117365416
"PIo (42:2)",0.20061975970703,5.55985486898163,0.373053098988066,0.541344752900375,0.999174117365416
"1-O-cerotoyl-Cer(d18:1/18:0)",0.200237990862134,9.05771626137626,0.3716989750435,0.542079634585475,0.999174117365416
"PI (14:1)",0.200116430028045,9.60448629393062,0.371253024262842,0.542322053583132,0.999174117365416
"16:3 Campesteryl ester",-0.19761660000889,8.44117807238266,0.37089069448939,0.542519163222947,0.999174117365416
"PI (42:8)",0.200005571180356,6.46500182497566,0.370816136895883,0.542559739389143,0.999174117365416
"Lyso_PI(14:0) | PI (14:0)_2",0.199781832436697,6.9055331227816,0.370001051225699,0.543003695131045,0.999174117365416
"PS (30:2)",0.199747613724798,6.24727749232993,0.369859913871551,0.543080636976179,0.999174117365416
"16:0 Campesteryl ester | 17:0 Cholesteryl ester",-0.196658916354334,8.50175737110667,0.36728603960546,0.544487338305858,0.999174117365416
"PIo (38:5), PIp (38:4)",0.198667655772409,5.96673415173314,0.365892227097447,0.545251915014289,0.999174117365416
"Lyso_PG(19:1)",0.198632577042358,6.12912623081898,0.365766348128091,0.545321063900646,0.999174117365416
"Lyso_PS(20:4) | PS (20:4)",0.198383280069364,5.8561885092302,0.364845540317219,0.545827384531827,0.999174117365416
"Lyso_PI(15:1) | PIp (16:0)",0.197415986934783,6.73787259505149,0.361344171107248,0.547760663396505,0.999174117365416
"PS (38:3)",0.197222905661741,6.29835134464484,0.360633538088223,0.54815459505605,0.999174117365416
"PGo (28:0)",0.1968342592789,6.46789754599624,0.359227105857656,0.548935794720883,0.999174117365416
"PG (42:11)",0.196600165382091,8.6357693024394,0.358402228593242,0.549394938582672,0.999174117365416
"PIo (40:2), PIp (40:1)",0.196276118360483,5.91201810836009,0.357191530795717,0.550070139677175,0.999174117365416
"PS (30:3)",0.196025341787246,6.37665142700753,0.35629761842938,0.550569668246403,0.999174117365416
"PI (36:6)",0.195904182110964,6.55665647690853,0.355864655534788,0.550811918505081,0.999174117365416
"Lyso_PG(16:1) | PG (16:1)_2",-0.193243530011558,5.53591956866243,0.354527313617837,0.551561448327266,0.999174117365416
"TAG(56:7)_FA 20:0",-0.193003715041923,5.69045344702184,0.353644729832446,0.552057152898796,0.999174117365416
"C18:3",0.194388689459794,8.64385139049683,0.350437556335237,0.553865544508443,0.999174117365416
"PI (40:10)",0.194305272217812,7.03656918733054,0.350126005683023,0.554041809980073,0.999174117365416
"PG (32:4)",0.193941977310101,7.13398353093305,0.348827225579043,0.554777761129789,0.999174117365416
"PI (20:1)",0.193648942585601,7.95987158404241,0.347788763803692,0.555367534138725,0.999174117365416
"Cer(d14:1(4E)/22:1(13Z)(2OH))",0.193562160261868,10.5303876760542,0.347487991247249,0.555538573361429,0.999174117365416
"Lyso_PG(22:6) | PG (22:6)_2",0.193122664129347,7.20183310418686,0.34590597517257,0.556439858048406,0.999174117365416
"Lyso_PS(22:2) | PS (22:2)_2",0.192687374731022,6.16321885860114,0.344338202388826,0.557335769019436,0.999174117365416
"PI (42:9)",0.192423613234338,5.61742053900948,0.343386589922829,0.557880910472086,0.999174117365416
"PI (26:1)",0.192141051661878,8.13033773207922,0.34242950708267,0.558430210161642,0.999174117365416
"PIo (38:4), PIp (38:3)",0.19176501369306,6.41422989725556,0.341078580224803,0.559207305657725,0.999174117365416
"PSo (40:6)_2",0.191656217659473,9.28752497833434,0.340719830945091,0.559414016285587,0.999174117365416
"Lyso_PE(20:4)",0.191055036105029,7.94781410133101,0.338592538344528,0.560642764223143,0.999174117365416
"Lyso_PS(20:1) | PS (20:1)",0.190583344737767,7.73271940896726,0.336931878419819,0.561605576293454,0.999174117365416
"PIo (42:4)",0.190573203947931,6.59305863919695,0.33688059019147,0.561635362485186,0.999174117365416
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",0.190068555801582,10.2367277848789,0.335136105773017,0.562650299993456,0.999174117365416
"PG (40:8)",0.189965158935745,7.0340900312778,0.334757023963164,0.56287131539904,0.999174117365416
"17:1 Cholesteryl ester; 16:1 Campesteryl ester_2",-0.187545260639266,8.43065325425044,0.33386878058991,0.563389841317477,0.999174117365416
"Cer(d18:1/18:0)",-0.186792821161569,7.45568667334231,0.331174951316825,0.56496805187606,0.999174117365416
"PS (36:1)",0.188602440531801,7.89047518525851,0.330009751470016,0.56565334611184,0.999174117365416
"17:1 Cholesteryl ester; 16:1 Campesteryl ester",-0.186247591865801,8.48751283345552,0.32924172079197,0.566105931835645,0.999174117365416
"PIo (36:3), PIp (36:2)",0.18788057737972,6.3917096512769,0.327485790354217,0.567143309682134,0.999174117365416
"PIo (40:6), PIp (40:5)",0.186613689642433,6.84464546915866,0.323118022568451,0.56973982539224,0.999174117365416
"Lyso_PS(16:0) | PS (16:0)",-0.183599260004061,6.26304295909959,0.319876312905762,0.571681985841983,0.999174117365416
"PCo(40:4)",-0.18268257800945,10.8787494793512,0.316702243608233,0.573596248415445,0.999174117365416
"PIo (38:3), PIp (38:2)",0.184736613966094,6.12859890616249,0.316678074387937,0.573610873117525,0.999174117365416
"Lyso_PG(20:5) | PG (20:5)",0.184286435267138,7.16874537747849,0.315163202155418,0.57452898617715,0.999174117365416
"Lyso_PE(20:1)",-0.181957005974256,7.14859258258061,0.31416398958163,0.575136164899542,0.999174117365416
"PI (32:4)",0.182359533568929,6.79217918580409,0.308642913606036,0.578514144074551,0.999174117365416
"PI (40:4)",0.182212868880157,6.18602511322425,0.308138105620856,0.578824971746952,0.999174117365416
"Lyso_PS(22:1) | PS (22:1)_2",0.181871393538689,5.80736481583281,0.306979187946126,0.579539819256037,0.999174117365416
"O-behenoylcarnitine",0.181696668335302,11.0759628167641,0.306436183616142,0.579875363933158,0.999174117365416
"TAG(54:7)_FA 16:0",-0.179640531335233,7.03330060941676,0.30617650323029,0.580035968412149,0.999174117365416
"1-O-cerotoyl-Cer(d18:1/16:0)",0.181009744500917,7.40174678924658,0.304124746114212,0.581308056025245,0.999174117365416
"PC (40:10)",-0.178885205715595,10.9675651081021,0.303610198676324,0.581627952492432,0.999174117365416
"PS (36:2)",0.18075253425829,7.38902629830587,0.303266454711775,0.581841856615607,0.999174117365416
"PE (36:0)",-0.178777792008104,7.94285520358966,0.303236175579514,0.58186070620777,0.999174117365416
"PG (28:0)",0.18051728071491,10.5840883123371,0.302494483651571,0.582322813229474,0.999174117365416
"SM (d18:0/24:0)",-0.178108225289603,10.8719595833598,0.300965710081073,0.583277639779947,0.999174117365416
"16:0 Campesteryl ester | 17:0 Cholesteryl ester_2",-0.177536496014693,8.50803381769312,0.299022480752228,0.584495887421446,0.999174117365416
"Lyso_PS(18:1) | PS (18:1)_2",0.178370302124973,6.02490921233077,0.29534918803812,0.586812860631186,0.999174117365416
"PS (36:0)",0.178170796413606,7.20483534534077,0.294713740751831,0.587215568611932,0.999174117365416
"PI (38:6)",0.177981063441214,7.40742659900924,0.29409306512207,0.587609458229777,0.999174117365416
"PI (44:2)",0.17783518626662,5.36240423552183,0.293572537658392,0.58794020731095,0.999174117365416
"PI (42:0)",0.177609710403428,6.49489566081131,0.292860422472131,0.588393308366215,0.999174117365416
"PS (30:4)",0.177214501288641,6.00158147175151,0.29155743217143,0.589224215478628,0.999174117365416
"PCp(40:6)",-0.17469181153646,10.8513226544803,0.289476558691604,0.590556159141253,0.999174117365416
"PI (44:10)",0.176146742715428,5.56678114066751,0.288063173613068,0.591464375769793,0.999174117365416
"PIo (34:3), PIp (34:2)",0.175738924574928,6.30922704482944,0.286757914521786,0.592305665095883,0.999174117365416
"PGo (42:4)",0.175408038857959,8.00952174376496,0.285703683897736,0.592986957438828,0.999174117365416
"PI (40:0)",0.175300549303132,8.33202082533216,0.285357760783882,0.593210861020658,0.999174117365416
"PE (38:2)",0.17510976948719,7.39333882629909,0.28473497552136,0.593614407611994,0.999174117365416
"Lyso_PS(22:0 | PS (22:0)",0.174879777487621,7.06292490126132,0.283988038503139,0.594099149380632,0.999174117365416
"PI (44:0)",0.174271411574417,5.17003182070603,0.281983850030429,0.595403869632598,0.999174117365416
"lanosteryl oleate, 20:2 Campesteryl ester",-0.172361796477231,9.96084109212142,0.281769238918059,0.595543932849769,0.999174117365416
"Cer(t18:0/22:0(2OH))",0.173695407071106,10.5052063919697,0.280191382506928,0.596575805307403,0.999174117365416
"PS (42:0)",0.172416585853495,7.2017402354899,0.276091668223671,0.599274393695975,0.999174117365416
"PIo (42:1)",0.17239402585634,6.14562264497994,0.276004251238192,0.599332212695142,0.999174117365416
"PS (40:8)",0.172369094419124,6.34046426244376,0.275928690733053,0.599382199042399,0.999174117365416
"Lyso_PS(21:0)",0.172356995266457,6.40385046356369,0.275890570395859,0.59940742051005,0.999174117365416
"PSo (38:3)_2",0.172344017177431,6.38106680551172,0.275849486844891,0.599434605010989,0.999174117365416
"PSo (42:6)",0.172279603427922,6.63339208020888,0.275648032689787,0.599567942243753,0.999174117365416
"PSp (16:0)",0.17138405116054,7.29201040104652,0.272813193374759,0.60145087094999,0.999174117365416
"PI (44:12)",0.171264652420118,5.39033039368808,0.272400236652914,0.601726199071893,0.999174117365416
"PC (42:0)",0.171062432392416,10.0708343462361,0.271808253954077,0.602121351643563,0.999174117365416
"Lyso_PC(22:2)",0.170903324043097,10.5339865465725,0.271306438273314,0.60245674591721,0.999174117365416
"Lyso_PS(22:4) | PS (22:4)_2",0.170829190484068,6.43967518698329,0.271049286456218,0.602628769123037,0.999174117365416
"Lyso_PC(22:4)",0.16981917601655,12.2553970160999,0.26789552875016,0.604746975578737,0.999174117365416
"PC (38:1)",-0.168016593764041,10.8769901811364,0.267679059496004,0.604892945052295,0.999174117365416
"PS (38:5)",0.169568118936567,6.3064636799201,0.26708292274634,0.605295318888291,0.999174117365416
"Lyso_PE(19:1)",0.169532646827981,5.93957996153974,0.266963572503983,0.605375944955459,0.999174117365416
"Lyso_PS(13:0) | PS (12:0)",0.169512932793942,7.13450511066672,0.266921178481084,0.605404589382223,0.999174117365416
"PS (40:3)",0.169056924569428,6.19028565387131,0.265481986038139,0.606378724403025,0.999174117365416
"Lyso_PS(20:5) | PS (20:5)_2",0.168531339263944,6.9020150281378,0.263853009703553,0.607485356684746,0.999174117365416
"PI (42:10)",0.168482887941813,5.75474466474673,0.263682568251852,0.607601394079645,0.999174117365416
"Lyso_PS(16:1) | PS (16:1)_2",-0.166667396035627,5.46994161211154,0.26333658884414,0.607837084409162,0.999174117365416
"PS (28:2)",0.168108937416998,5.83742292377452,0.262521333674158,0.608393232271705,0.999174117365416
"Lyso_PI(22:1) | PI (22:1)",0.167586902907525,6.66402656883623,0.26091834453473,0.609489940727725,0.999174117365416
"PS (34:5)_2",0.167511187535306,6.69162544598323,0.260684014911021,0.609650616442901,0.999174117365416
"Lyso_PS(22:6) | PS (22:6)_2",0.167453519959856,6.65551178616123,0.260505281596124,0.609773231958436,0.999174117365416
"PIo (38:6), PIp (38:5)",0.167174381312435,6.4143257617831,0.259639013400147,0.61036826590768,0.999174117365416
"Lyso_PE(22:5)",-0.165354729865058,7.21301238715985,0.259215128893629,0.610659885120266,0.999174117365416
"PIp (42:6)",0.16600415657742,8.45220463566072,0.256053823348338,0.612844286154278,0.999174117365416
"Lyso_PG(16:1) | PG (16:1)",-0.164242251853206,5.53245967636137,0.255696618834008,0.613092171197019,0.999174117365416
"Lyso_PI(18:3) | PI (18:3)_2",0.165405796682001,13.2116765856467,0.254228252839305,0.614113445562997,0.999174117365416
"TAG(56:7)_FA 18:0",-0.163657964561099,6.95988084464144,0.25389682784305,0.614344469007925,0.999174117365416
"PSp (32:1)",0.165264926594699,5.91315619385868,0.253763601955143,0.614437388858784,0.999174117365416
"PC (38:4)",-0.163298103553963,11.2716932172107,0.252790303027723,0.615117156241084,0.999174117365416
"Lyso_PS(17:0) | PSo (18:0)",-0.163242518125474,10.7718011257726,0.252617151438244,0.615238259774615,0.999174117365416
"Lyso_PS(20:0) | PS (20:0)",0.164673838002007,6.53623041443128,0.251972769807253,0.615689402418425,0.999174117365416
"PI (40:2)",0.164419032325443,6.56436660374483,0.251198781606035,0.616232240566508,0.999174117365416
"PG (38:8)",0.16427972754677,7.02046413257502,0.250781717865237,0.616525182996005,0.999174117365416
"PGp (38:6)",0.16421108322663,8.14154130210175,0.250580985305078,0.616666284655712,0.999174117365416
"Lyso_PS(20:5) | PS (20:5)",0.16355256595855,6.85440417298819,0.248575513326386,0.618079893029385,0.999174117365416
"Lyso_PC(22:5)",0.16345341656542,12.1308096357802,0.248292716103606,0.618279802250938,0.999174117365416
"C22:1",0.163217523371325,8.19924385285035,0.247574600034568,0.618788077535143,0.999174117365416
"PI (42:11)",0.163153271056337,7.08824055348374,0.247372203324176,0.61893149799006,0.999174117365416
"PE (42:11)",0.16275390972885,9.12345800041305,0.246180352507395,0.619777543737125,0.999174117365416
"PG (44:10)",0.161828411774131,6.81194533619945,0.243390822014135,0.621767739639554,0.999174117365416
"Lyso_PC(21:4)",0.16146805751746,12.0880585194029,0.24232960475274,0.622528591428451,0.999174117365416
"PC (44:1)",0.16129375577961,6.54494929763268,0.241789226257907,0.622916817483284,0.999174117365416
"C18:4",0.161195749917609,7.6761876396017,0.241508846287616,0.623118464182582,0.999174117365416
"C20:3",0.160806600653409,10.235682769927,0.240357732691336,0.623947860706418,0.999174117365416
"PS (42:2)",0.160118111005794,6.05440956989364,0.238289109976904,0.625444549572761,0.999174117365416
"PS (40:5)",0.159589849463522,7.07202114158586,0.236741262394617,0.626569717848716,0.999174117365416
"PE (34:6)",0.158846677459536,6.81564174046424,0.234550495157691,0.628170041801051,0.999174117365416
"PSp (34:4)",0.158762244874569,6.09815825443977,0.234292252519708,0.628359291621723,0.999174117365416
"PC (44:12)",0.158418302146662,9.25199489754922,0.233306359563358,0.629082976719843,0.999174117365416
"PIo (38:2), PIp (38:1)",0.158346961707143,6.26214890219923,0.23307764511992,0.629251131743643,0.999174117365416
"TAG(56:8)_FA 20:4",-0.156811735810977,7.72827406684323,0.233016471002287,0.629296125312524,0.999174117365416
"Lyso_PC(22:6)",0.157628291239304,12.1257880442483,0.231000114563358,0.630783248206166,0.999174117365416
"PI (44:7)",0.157612492400464,5.49922249799739,0.23091574401974,0.630845647920234,0.999174117365416
"PS (44:10)",0.155810405197484,5.90101274912941,0.225701358479682,0.634729689082488,0.999174117365416
"PSo (32:0)",0.155378008830643,6.0417606408979,0.224459384175134,0.635662897753962,0.999174117365416
"PGp (42:2)",0.154764863932226,6.59738085118436,0.222708862653576,0.636983607351851,0.999174117365416
"C22:6",0.154255406976041,8.89177217944073,0.221266443506465,0.638076641664285,0.999174117365416
"PSo (34:4)",0.153925573420151,6.02436682229298,0.22030323646883,0.63880896448821,0.999174117365416
"PIo (28:0)",0.153678092473725,7.08965318095265,0.219613194869908,0.63933480262485,0.999174117365416
"15:0 Cholesteryl ester",0.153575365005181,8.54264642921519,0.219328529063205,0.639552022454881,0.999174117365416
"PI (36:2)",0.153517935429984,8.3645370982354,0.219165087578403,0.639676817371205,0.999174117365416
"Lyso_PS(18:3) | PS (18:3)_2",0.153490235354799,7.21261703535248,0.219078541861563,0.6397429218891,0.999174117365416
"PC (40:7)",-0.152060481317236,10.3019601000386,0.219058796039462,0.639758006183297,0.999174117365416
"PSo (38:4)",0.153264065790551,6.27760890525724,0.218427740925108,0.640240520986893,0.999174117365416
"Lyso_PS(20:3) | PS (20:3)_2",0.153125436821835,6.07170293966108,0.218029817615388,0.640545216254802,0.999174117365416
"16:3 Stigmasteryl ester",-0.151659325971425,8.80764196001418,0.217897337556224,0.640646733174524,0.999174117365416
"PS (26:1)",0.152375647097744,7.44514011657234,0.215927192905383,0.642160871401019,0.999174117365416
"PI (44:5)",0.152315999204317,5.46705334354772,0.215731902538209,0.64231141720645,0.999174117365416
"PSo (40:0)",0.152189797654243,6.58160094794169,0.215396078519916,0.642570491680246,0.999174117365416
"Lyso_PI(17:1) | PIp (18:0)_3",0.152134148455556,6.44522155683957,0.215237077936763,0.642693239745609,0.999174117365416
"12:0 Cholesteryl ester",0.151847943503096,8.01516199649826,0.214444800134515,0.643305698899054,0.999174117365416
"Lyso_PS(20:1) | PS (20:1)_2",0.15163954128447,7.70801686667544,0.213857932792507,0.643760254824118,0.999174117365416
"Lyso_PI(15:1) | PIp (16:0)_2",0.151562553961166,6.733628867913,0.213634320101846,0.643933652400209,0.999174117365416
"Lyso_PC(21:0)",0.151556461340478,12.135255644246,0.213632454659091,0.643935099396867,0.999174117365416
"Lyso_PI(14:1)",0.151364177998388,9.65983040866425,0.213091816833185,0.644354787753286,0.999174117365416
"PCo(40:5)",-0.149470272521594,10.8429677101754,0.21162946012555,0.645493236789422,0.999174117365416
"PS (42:3)",0.150413409247629,7.74299063086234,0.210431078681722,0.646429738618097,0.999174117365416
"PC (40:9)",-0.149026729166976,11.0065289008525,0.21037024841462,0.646477361789621,0.999174117365416
"14:1 Cholesteryl ester",0.150300393194562,7.38590871356988,0.210114104076638,0.646677985112491,0.999174117365416
"Hexacosanoyl carnitine",0.150188466094017,11.5192360302915,0.20981198816753,0.646914805651393,0.999174117365416
"PI (36:4)",-0.148601942184664,8.57944477867378,0.209164654446795,0.647422928503184,0.999174117365416
"(13Z,16Z)-docosadienoylcarnitine",0.14937025996179,11.4076679553634,0.207543310004439,0.648699784456811,0.999174117365416
"PG (40:0) | PGp (42:6)_2",0.149360409211839,9.16822112640505,0.207513859770017,0.648723032992299,0.999174117365416
"PIo (40:5), PIp (40:4)",0.148977799716263,7.49325889043451,0.206451276438202,0.649563190858442,0.999174117365416
"Lyso_PS(17:0) | PSo (18:0)_3",-0.147464566645443,10.805667419292,0.205965027460479,0.649948525814004,0.999174117365416
"SM (d18:1/24:0)",-0.147376318990464,10.8768074845288,0.205717624572571,0.65014479435394,0.999174117365416
"12:0 Cholesteryl ester_2",0.148591622982347,8.01007769833536,0.205390147697472,0.650404805782778,0.999174117365416
"O-(13-carboxytridecanoyl)carnitine",0.148549165201829,12.1857351309069,0.205279192447051,0.650492959154678,0.999174117365416
"PE (16:1)",-0.146982464491456,5.90252619402012,0.204588014688852,0.651042743845931,0.999174117365416
"Lyso_PS(18:0) | PS (18:0)_2",0.148104505686953,5.86592237046593,0.204028192558781,0.651488864682597,0.999174117365416
"PEo (40:0)",-0.146446973020922,8.56510888610533,0.203117802665474,0.652215928286769,0.999174117365416
"TAG(56:4)_FA 18:2",0.147615566387275,6.39100786322426,0.202701987272974,0.652548662727535,0.999174117365416
"PEo (38:5)",-0.146210037229303,7.68557549507752,0.202455172122882,0.652746357762603,0.999174117365416
"PC (38:5)",-0.146204909094738,11.2513289081785,0.202447375984775,0.652752604706378,0.999174117365416
"20:5 Cholesteryl ester",0.147275840873464,10.0833191122075,0.20179087962606,0.653279166365262,0.999174117365416
"PGo (42:6)",0.146672908295107,7.2179744915754,0.200141310120458,0.654606808737955,0.999174117365416
"PEo (36:1)",0.146660784507906,7.09966930386095,0.200107730258424,0.654633903312415,0.999174117365416
"PI (44:1)",0.14625931689966,5.11587254089253,0.198985787791997,0.655540737275112,0.999174117365416
"PG (40:0) | PGp (42:6)",0.145968513622043,9.2962134720364,0.198240370507165,0.656144932848979,0.999174117365416
"PCo(40:6)",-0.144517587103433,10.829383080241,0.197782783867297,0.656516502748957,0.999174117365416
"Cer(d18:1/2:0)",0.145042956428161,6.67891839082676,0.195733853946536,0.658186619286299,0.999174117365416
"PSp (28:0)",0.144486674073623,5.99930553735837,0.194233919928593,0.659415878758525,0.999174117365416
"SM (d18:2/24:1)",-0.143066739848055,11.2694514901065,0.193816103658264,0.659759305912191,0.999174117365416
"PC (38:0)",-0.142985455031339,10.8514620812619,0.193594857835706,0.659941339529872,0.999174117365416
"PC (44:3)",0.144082499610877,6.92639243359552,0.193164281762336,0.660295959264609,0.999174117365416
"Lyso_PI(18:3) | PI (18:3)",0.143960522768841,13.2342955951655,0.192852627690542,0.660552929895823,0.999174117365416
"TAG(54:8)_FA 18:0",-0.142633720728452,6.7528041908058,0.19262753418684,0.660738682132926,0.999174117365416
"Lyso_PE(18:2)",0.143667933521651,6.30721445262215,0.19205305944547,0.661213339074407,0.999174117365416
"PIo (30:1)",0.143594325313353,7.5191368203513,0.191868388352816,0.661366102387219,0.999174117365416
"PCo(40:2)",-0.142171555564161,10.9955083162295,0.191388579144814,0.661763419355454,0.999174117365416
"PS (38:8)",0.143135782217819,6.41739211101259,0.190641607176076,0.662383149132909,0.999174117365416
"PSo (34:0)",0.143073694225589,6.96670223667455,0.190482410987897,0.66251541401995,0.999174117365416
"Lyso_PS(17:2)",0.143058468153586,6.21071083946168,0.190432904300906,0.662556559047429,0.999174117365416
"PI (40:3)",0.142954688742112,6.05705849855348,0.19015717995444,0.662785830210528,0.999174117365416
"PCo(44:4)",0.142902793522312,8.28592592962889,0.190036439215419,0.662886291208942,0.999174117365416
"PSo (36:4)",0.142775761832491,6.06069426657706,0.189683212097407,0.663180408177476,0.999174117365416
"TAG(48:0)_FA 16:0",-0.14145790953589,9.51708666924469,0.189463260449884,0.663363717051046,0.999174117365416
"PI (42:6)",0.142568745049957,5.67977638473688,0.189130104759897,0.663641611962704,0.999174117365416
"PG (34:5)_2",0.14254864302016,7.50036140349074,0.189097162762579,0.663669105655152,0.999174117365416
"Lyso_PS(12:0) | PS (12:0)",0.141760746128214,6.54958905741942,0.187014416695092,0.665413196617957,0.999174117365416
"PCo(40:3)",-0.140524206256478,10.96890942618,0.186961847546627,0.665457366885579,0.999174117365416
"Cer(t18:0/24:0(2OH))",0.141204561251765,9.52171564947674,0.185570008841069,0.666629524446323,0.999174117365416
"PIo (42:0)",0.141019142028154,6.03414106507904,0.185066029285451,0.667055243391941,0.999174117365416
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0.14094863242205,11.9596032618345,0.184902760289788,0.667193306422317,0.999174117365416
"PS (44:5)",0.140870569174852,5.41486531611342,0.18466596720009,0.667393671067274,0.999174117365416
"Lyso_PS(16:1) | PS (16:1)",-0.139643197739532,5.45162573027729,0.184586585829493,0.667460874401355,0.999174117365416
"PGp (36:5)",0.140495725147254,7.43202424455251,0.183714171370422,0.668200580520536,0.999174117365416
"PSo (30:1)",0.140130121736275,6.16879768876694,0.182752556818741,0.669018330645392,0.999174117365416
"PE (40:0) | PEp (42:6)",0.139912824246923,10.3676549723508,0.182206803579902,0.669483567713779,0.999174117365416
"Lyso_PE(20:0)",0.139516752245844,6.17079878539779,0.181162600134485,0.670376018308323,0.999174117365416
"PS (36:5)",0.139420419619175,6.05893377378592,0.180912601417731,0.670590135562954,0.999174117365416
"PG (42:10)",0.139407430423329,6.79681569460397,0.180887373576084,0.670611752241324,0.999174117365416
"C20:4",0.139347615726126,8.53658290546485,0.180741803153069,0.670736520207941,0.999174117365416
"Lyso_PS(14:1) | PS (14:1)",-0.138090413382094,10.6675477388963,0.180517130938824,0.670929202571236,0.999174117365416
"Lyso_PC(22:1)",0.139211901163241,9.74398110925004,0.180393538001681,0.671035258142063,0.999174117365416
"Lyso_PG(19:0)",0.139184602174285,7.00347101223118,0.180313284388831,0.671104147039713,0.999174117365416
"Lyso_PC(22:0)",0.138880628823982,9.74956913666906,0.179539928791201,0.671768916901411,0.999174117365416
"C14:0",0.138878877782391,12.2014564971756,0.179536719806492,0.67177167883275,0.999174117365416
"Cer(d14:1(4E)/24:0(2OH))",0.138805557599556,7.84524015924452,0.179342223960134,0.671939133261261,0.999174117365416
"PS (44:1)",0.138710252699223,5.32045319588206,0.179068237341653,0.672175208366407,0.999174117365416
"PC (42:3)",0.138678761061307,11.4527355619387,0.179021804038712,0.67221523779477,0.999174117365416
"PS (38:4)",0.137574722033324,6.92007826606199,0.176184890346121,0.674672595892468,0.999174117365416
"TAG(60:0)_FA 20:0",0.137424790504565,7.73174919943814,0.175807571079758,0.675001182862927,0.999174117365416
