lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
CE(17:0),-0.42934030487127617,6.133790312895765,0.8975930125346778,0.34342793384420967,0.7907841715326103,CE,206210.47476959229,209512.3946800232,206399.57487106323,192714.53396606445,190602.71364974976,198053.9136238098,543111.2984619141
CE(22:1),-0.4310591557374809,5.762199230542095,0.904869857312633,0.34147927080615786,0.7907841715326103,CE,132389.1494216919,131237.16914749146,129839.0489654541,114025.74793624878,121647.42863082886,120707.54852294922,505272.3333091736
DG(35:6)_C18:2,-0.4284349278898985,3.097154189341832,0.8935990361196672,0.3445038632589744,0.7907841715326103,DAG,36855.68266677856,36218.48257827759,34138.142459869385,34761.12260437012,33272.50220870972,34485.86256790161,36274.84265136719
DG(38:6)|DG(dO-40:6)_C18:1,0.4426002740759554,2.5088076541570254,0.8917104051947149,0.3450142248854293,0.7907841715326103,DAG,30891.522148132324,26908.10181045532,22684.92169189453,22449.82145690918,2883.700225830078,23493.26166152954,31291.182106018063
DG(42:8)|DG(41:1)_C16:1,-0.42994053293585555,6.324440325325935,0.900153115257126,0.3427406586424,0.7907841715326103,DAG,426025.8898925781,492582.2121582031,263909.8598022461,266993.2186088562,428362.1520996094,264263.9777450561,261550.31787109372
FA(12:1),-0.42865042973528555,3.7559631832501075,0.8945828993601026,0.34423839989690685,0.7907841715326103,FA,33526.42248535156,83215.96575927734,71260.90478515625,38476.68249511719,73912.86474609375,33305.462158203125,58439.744140625
FA(18:0),0.4442111974055103,6.753444625481914,0.8984466269030236,0.3431985692820642,0.7907841715326103,FA,195014.5920410156,1792825.4505615234,745055.9035644531,130799.36743164062,587159.8353881836,138321.24871826172,142626.45068359375
FA(28:2),-0.42962390281170165,3.8718766399861733,0.89872923142138506,0.3431226795551977,0.7907841715326103,FA,52769.30352783203,92626.04594421388,87333.78768920898,50726.94317626953,46440.54265594482,86289.1467590332,36202.50262451172
FA(7:0),-0.4282702266119998,3.463550083016822,0.8929614571239879,0.3446760409477667,0.7907841715326103,FA,35690.34262084961,70175.00457763672,55541.46405029297,42301.16326904297,49746.92413330078,46423.16320800781,34006.042419433594
FA(8:2),-0.4271191700700329,2.706513311833628,0.888021514575712,0.34601402237497547,0.7907841715326103,FA,25018.361846923828,32833.302307128906,37463.96276855469,30838.64196777344,32911.96243286133,27153.701934814453,15581.281112670898
PE(20:0)|LPE(21:0),-0.429335048150893,3.992364975053778,0.8975098045930281,0.3434503027307386,0.7907841715326103,PE,81496.52569580078,66097.72509765625,62526.98449707031,81269.145751953125,86893.96588134766,53848.96362304688,47236.40307617188
PS(26:1),-0.4292553975896022,4.505280501428679,0.8971989246907697,0.3435338943429368,0.7907841715326103,PS,102893.427734375,102562.28698730467,99876.32653808594,101378.98693847656,99985.28662109376,94460.106689453125,75267.805419921875
SM(d16:1/25:0),-0.4274867199522623,4.4828164650636815,0.8896374101868361,0.34557558520675463,0.7907841715326103,SM,43618.703125,46733.20295333862,47751.04321670532,42690.00309371948,43559.2629814148,42554.64288330078,228085.47607421875
SM(d17:1/24:1),-0.42755352219435305,4.4979074142438416,0.8899197657726745,0.3454990515416824,0.7907841715326103,SM,48116.563663482666,44668.3432006836,45134.323444366455,43169.86313247681,45692.88301849365,40851.3229637146,231319.49591064453
SM(d18:2/21:0),-0.428699979665544,4.265160264226393,0.894722919396969,0.3442006425427164,0.7907841715326103,SM,39354.6428527832,37373.3426322937,36936.84280014038,30665.182331085205,35864.54247665405,32993.402435302734,203882.7945556641
[TG(46:1)]_FA16:0,0.4411137667276536,6.496650577341913,0.8862059719649551,0.34650752863044537,0.7913030535556547,TAG,408582.1048583984,967613.0720214844,553755.63525390625,444605.6932373047,341414.1633300781,270751.5789794922,94347.30627441406
[TG(51:4)]_FA18:3,0.4409018368001879,8.312915509528533,0.8853832045424497,0.34673148984434327,0.7913030535556547,TAG,1077338.7985839844,2860670.3381347656,2720922.101928711,1881083.9248046875,1687530.6037597656,541626.240234375,219951.4962158203
[TG(43:4)]_FA14:0,-0.42592185184417697,3.0829046159550875,0.8830322963103754,0.34737250085274607,0.792205696291033,TAG,41882.942626953125,38722.14288330078,37889.64266967773,43267.74282836914,33916.62237548828,43149.343017578125,20904.101501464844
[TG(52:10)|TG(51:3)]_FA18:0,0.43752040175562906,4.89124156196557,0.8720766832934714,0.3503810358123276,0.7979390279226402,TAG,96645.68719482422,171100.19396972656,307645.6608886719,194926.49151611328,126099.1489868164,75560.10510253906,32206.04211425781
DG(34:6)_C18:1,-0.42336860375595275,2.8285283711786824,0.8722750514544941,0.350326247311356,0.7979390279226402,DAG,29778.982181549072,27208.821807861328,28656.562129974365,31613.802444458008,29039.262042999268,26945.46201705933,30433.421905517574
DG(40:3)_C18:1,-0.423050100843648,3.0777972028621603,0.8709877369692549,0.35068200639004343,0.7980612373911637,DAG,36368.24268722534,35811.66262054443,35597.8423538208,35825.02234649658,32816.502323150635,35443.06253814697,33459.64236450195
[TG(49:4)]_FA20:4,0.4348625212117301,5.8907964940757225,0.8617430760396019,0.3532513634881459,0.8027637703104694,TAG,331448.30603027344,431102.6541748047,318152.4626464844,436352.3649902344,165204.63061523438,231279.9755859375,71379.56549072266
[TG(52:8)|TG(51:1)]_FA20:4,0.43464393393657846,4.940487858108037,0.8608723869483583,0.3534946754295559,0.8027637703104694,TAG,104895.8070678711,177709.1537475586,310340.501953125,206473.4349975586,134897.59063720703,75140.824951171875,31374.92193603516
PE(34:2)|PE(O-35:2)|PE(P-35:1),0.43477628075112196,5.551854659119244,0.8614009307766537,0.3533469478464029,0.8027637703104694,PE,221056.53588867188,255053.85803222656,447017.03662109375,249637.0368652344,171476.55017089844,135413.72998046875,75486.90509033203
[TG(49:3)]_FA18:3,0.43430322078488065,8.751655940660651,0.8595921128289774,0.35385286106676084,0.8030120834475648,TAG,3031663.803710937,2518572.8334960938,1381622.233642578,4476262.604492188,926501.67236328125,2082730.185546875,203280.43212890625
[TG(60:8)|TG(59:1)]_FA18:3,0.43384674741560997,4.415474887348061,0.8577539745441527,0.35436799002253805,0.8030516178389959,TAG,120610.84869384766,120841.9480895996,141549.4506225586,133294.57049560547,69283.68447875977,66418.20477294922,42272.28240966797
[TG(64:14)|TG(63:7)|TG(62:0)]_FA14:0,-0.41988375723857213,2.7240895284234683,0.8578049461589214,0.35435369166365416,0.8030516178389959,TAG,30972.0622253418,36533.22271728516,30460.96224975586,30016.54235839844,21764.821716308597,38387.62226867676,15659.881072998049
[TG(54:9)|TG(53:2)]_FA14:0,0.43291781975059135,4.636018914253706,0.8541700077375936,0.3553753332048098,0.8042049090125675,TAG,80798.20513916016,158296.79064941406,261727.49658203125,142346.60858154297,116718.4273071289,52134.063720703125,29249.522033691406
DG(37:4)_C16:0,0.4330284753919341,5.1785535011385635,0.8546148509649354,0.35525008849208994,0.8042049090125675,DAG,254005.0373840332,215695.7732849121,195391.7120666504,237847.03662109372,159094.51110839844,80936.12651824951,54616.10369873047
[TG(50:6)]_FA18:2,0.4321631697786771,4.603494749719871,0.8512510910762787,0.35619865097319137,0.8049391083266726,TAG,113687.04663085938,152133.47030639648,199254.1149291992,161385.970703125,98700.447021484375,66230.32501220703,27456.741821289062
[TG(54:11)|TG(53:4)]_FA18:2,0.43229039188908003,8.617524400773487,0.8517970030952711,0.3560444709253866,0.8049391083266726,TAG,639196.8137207031,2827259.532714844,4708264.4658203125,2714881.857910156,2681273.6989746094,205095.67364501956,63383.60430908203
[TG(66:16)|TG(65:9)|TG(64:2)]_FA14:0,-0.41750156753340667,2.754850254099995,0.8479230407825432,0.35714056418700774,0.8061949743021051,TAG,27618.501861572266,25299.1817779541,25568.42163848877,24497.04180908203,19217.621292114258,29353.022064208984,35104.48255157471
FA(4:0),-0.417440630152562,1.8888529229137307,0.8475228823751877,0.35725404811032235,0.8061949743021051,FA,11099.38069152832,23618.381622314453,18295.621337890625,12492.080825805664,17693.101318359375,13014.140884399414,13650.520889282228
omega-linoleoyloxy-Cer(d18:0/30:0),-0.41721216031114616,1.2833966962796046,0.8462171930238468,0.3576246828387174,0.8064674014818596,Cer,9590.740619659424,8491.380638122559,7962.040622711182,8189.860584259033,7978.960594177246,8251.88052368164,14667.620876312256
[TG(52:8)|TG(51:1)]_FA16:0,0.4301685019483464,6.464870839946089,0.8436044956033584,0.358367914009096,0.8066223402013629,TAG,394730.3917236328,735676.9733886719,613681.66162109375,603128.83935546875,399780.0069580078,218268.0758056641,63604.72448730469
Cer(d18:2/25:0),-0.4164338188416726,3.0465683089007745,0.8435997407427749,0.35836926855319995,0.8066223402013629,Cer,33301.802169799805,36302.14251708984,33191.52243041992,34461.20233917236,30943.78214263916,33915.922344207764,35312.16232299805
omega-linoleoyloxy-Cer(d18:1/27:0),-0.4166007050676605,0.7342211830116456,0.8433400068896616,0.3584432711028059,0.8066223402013629,Cer,5487.520397186279,6062.400421142578,5456.380390167236,6206.000442504883,5532.500389099121,5463.320392608643,10171.120719909668
[TG(49:6)]_FA22:5,-0.4157042552276857,4.629992107884347,0.8407494120096999,0.35918252655871324,0.8066857631171769,TAG,136184.3893737793,140595.52828979492,103351.06741333008,139794.6697692871,92046.24656677246,152932.67068481445,29365.88198852539
Cer(d18:1/22:0),-0.4157443769726045,2.266911763152974,0.8406134072205091,0.3592213949796663,0.8066857631171769,Cer,18997.70142745972,19151.301342010494,19120.621295928955,17777.88130569458,17621.261211395264,17853.541217803955,24002.86163330078
FA(11:0),-0.41573269009018043,3.248367452848883,0.8407647560475198,0.3591781417931589,0.8066857631171769,FA,29294.882049560547,57585.96423339844,52419.06365966797,34828.322265625,49707.68328857422,32098.16241455078,30716.54202270508
DG(28:1)_C16:1,-0.41525922943406096,5.1327902605965345,0.8389392043900443,0.3597003352094137,0.8071995700422656,DAG,215185.63525390625,362506.9253540039,49591.623500823975,58656.94415283203,262839.17752075195,60098.66424560547,87459.32675170898
[TG(52:10)|TG(51:3)]_FA18:2,0.4282046943329372,8.201401843180614,0.8360779113863828,0.3605209047335858,0.8084787766332739,TAG,952775.7512207032,2568773.1142578125,2670167.6193847656,1811526.998291016,1637133.0876464844,473533.9903564453,134665.1290283203
[TG(47:5)]_FA18:0,-0.41357113415983465,3.7320256623704395,0.8319842100477501,0.3616994008325182,0.8095392103729884,TAG,71116.164306640625,68249.184326171875,61202.88439941406,65144.34475708008,60437.004333496094,65080.16445922852,25352.20181274414
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:2,0.4256201095632813,3.6633560809581565,0.8260999072272169,0.3634027113225867,0.8095392103729884,TAG,79713.5456237793,97288.78701782228,65278.2243347168,71485.22525024414,44593.382904052734,38124.762634277344,21409.9815826416
[TG(66:9)|TG(65:2)]_FA18:3,-0.4121606932576361,3.126340228671205,0.8261909312563205,0.3633762785528081,0.8095392103729884,TAG,43340.16277313232,41542.58274459839,43796.20319366455,41328.18324279785,36572.76259613037,43517.86299133301,19978.48167037964
CAR(16:2)_QUAL,-0.4133921927160873,7.42076309050217,0.8313441247387345,0.36188414909613953,0.8095392103729884,CAR,673136.8647346497,723259.7475471497,745184.4724273682,724091.2696533203,694329.3298530579,659436.4851989746,720453.970703125
DG(31:3)_C18:2,-0.4122627356894725,4.83818030675222,0.8266960809627905,0.36322963476601816,0.8095392103729884,DAG,112051.34734725952,101021.38611984251,121017.24751281738,85022.52601623535,91808.9268989563,105259.82837295532,162089.11166381836
DG(35:3)_C18:1,-0.4123337687626505,3.206405815430807,0.8268698848296481,0.36317919882905775,0.8095392103729884,DAG,34760.262493133545,36858.40242385864,36157.42259597778,38965.22297668457,33152.94232559204,36089.88234329224,44023.92338562012
DG(44:6)_C18:1,-0.4120479375631122,3.5770701911495952,0.8257566253669495,0.36350242201129845,0.8095392103729884,DAG,48320.32341003418,52723.64389419556,49391.963638305664,50376.74352645874,47546.72342300415,47165.12350463867,49408.42366409302
LPC(14:1)|LPC(P-15:0),-0.41298534607253573,5.52408207920777,0.8296605019777417,0.3623707167612273,0.8095392103729884,PC,190081.873046875,194309.65209960935,163070.611328125,174314.41137695312,188035.47338867188,153561.53149414062,226678.43603515625
PC(26:0),-0.4134451990568047,6.408588179400853,0.8315539424838789,0.3618235749079095,0.8095392103729884,PC,411382.0684814453,478780.0549316406,411226.9364013672,409283.6885986328,431898.3489990234,375675.1896972656,157607.41381835938
PG(39:8)|PG(38:1)|PG(O-39:1)|PG(P-39:0),0.426651389411395,7.947264460191995,0.8301380745542701,0.3622326063502639,0.8095392103729884,PG,1404821.873046875,1550561.0737304688,2264461.5493164062,1357768.271484375,805082.8161621094,918892.324951172,158012.4305419922
[TG(48:7)|TG(47:0)]_FA16:0,0.4252403066715541,8.02340816770983,0.8247608159726951,0.36379188204246005,0.8096251057593231,TAG,1853288.7802734373,1677232.380859375,845395.4460449219,2474805.849609375,514959.6569824219,1295744.7573242188,149169.271484375
[TG(59:9)|TG(58:2)]_FA22:6,0.42481015918674736,5.606308113035183,0.823102450431179,0.3642746410204344,0.8101407764114001,TAG,231816.47735595703,307053.0816040039,424591.2498168945,304208.8023071289,192677.8957824707,141946.64965820312,47992.16329956055
[TG(54:10)|TG(53:3)]_FA18:1,0.4245587063829769,8.487613467138921,0.8221709098143037,0.3645462065054758,0.810186369416784,TAG,583341.1136474609,2418914.194335937,4436511.096069336,2504237.584472656,2470792.051513672,181406.7520751953,50050.663146972656
[TG(50:8)|TG(49:1)]_FA18:1,0.42380928489242675,8.200159217554415,0.8193250780459493,0.36537757105312685,0.8114751698475157,TAG,2289995.6362304688,1209372.0455322266,880912.2333984375,3402856.376953125,603244.541015625,1479386.030517578,94239.846923828125
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:2,-0.4096494250108321,4.434734956850069,0.8160925041311201,0.3663251084590035,0.8124612542936113,DAG,70325.82457351685,63581.224239349365,95158.5068473816,78100.46545791626,65674.72426986694,78858.04555130005,128785.86852264404
DG(40:10)|DG(39:3)_C16:1,-0.4097182647563288,4.73032872990032,0.8164005923390505,0.3662346542499359,0.8124612542936113,DAG,147060.71044921875,169803.57275390625,79426.92594528198,84513.34585571289,145556.18896484375,81154.12533187866,88166.28607177734
CE(22:0),-0.40874939402625127,5.750958056664769,0.8124966413192851,0.36738314595021704,0.8142482225146637,CE,124023.8092880249,132602.14935684204,131163.68923568726,113411.36799240112,118695.08800888062,116779.528339386,505493.6750106812
[TG(51:4)]_FA18:1,0.42112795156681976,5.00692596225238,0.8091488702611969,0.3683720071456761,0.8150292952850351,TAG,103150.08755493164,180455.8914794922,346905.6223449707,210987.8139038086,141597.17053222656,81301.42608642578,29560.882431030277
PI(29:1)|PI(O-30:1)|PI(P-30:0),0.4213316988442411,6.606751850308189,0.8099326576048043,0.36814016124039983,0.8150292952850351,PI,287740.1418457031,498062.6724243164,363158.1483764648,225456.2740478516,154959.44995117188,202892.67443847656,765987.7363891602
PI(30:1)|PI(O-31:1)|PI(P-31:0),0.42101186400239704,6.715960846623199,0.8087392400193498,0.36849325745920863,0.8150292952850351,PI,467632.7310791016,1124203.5627441406,655681.96533203125,478631.9013671875,420745.5075683594,292184.78076171875,127435.62915039062
[TG(66:11)|TG(65:4)]_FA16:1,-0.40602982238096286,3.3134290957601564,0.8015129460895596,0.3706414081532789,0.8187097966846415,TAG,50351.42364501953,54109.7039642334,62418.66427612305,42686.50294494629,34398.84233093262,62955.00463867188,12532.5609664917
CE(24:1),0.4190716312562017,8.803591125566326,0.8014348863798659,0.37066470807445345,0.8187097966846415,CE,351822.52251434326,613556.8077163696,710888.1641807556,115396.32778167725,172734.57180023193,289188.5002822876,6072815.161281586
[TG(42:3)]_FA16:1,-0.40524228832352566,4.501704657306133,0.7984354660684402,0.3715615514679879,0.8195687809891983,TAG,119293.04718017578,129503.54956054688,129292.14874267578,100370.26782226562,131320.70819091797,93463.466552734375,27811.601989746097
LPC(22:2),0.4183219272120802,7.369980326600736,0.7986351009603823,0.37150176543635693,0.8195687809891983,PC,864144.1982421875,821563.5771484375,1908828.710205078,758215.2478027344,538119.220703125,607304.0280761719,138519.96948242188
DG(40:1)_C18:1,-0.4046775390173201,4.291802006466836,0.7961584723450414,0.3722444107209196,0.8205141484948141,DAG,81614.94551086426,79023.82563018799,82929.64615249634,80875.6462135315,77239.96541976929,75233.06563568115,84822.34619140625
PE(39:4)|PE(O-40:4)|PE(P-40:3),0.41740413850045793,5.596067349023955,0.7951789240105427,0.3725387122869697,0.8206023375768269,PE,230561.5958251953,273891.1989746094,468138.3090820313,205001.87438964844,136361.2703857422,172715.3319091797,95923.88708496094
PS(44:1),-0.4040181059926402,4.4921237841148915,0.7935531289190293,0.37302789516840834,0.8211193845214555,PS,93865.246337890625,116278.96899414062,134982.32913208008,96152.0663909912,114017.5281829834,92501.5272064209,51708.36390686035
[TG(60:15)|TG(59:8)|TG(58:1)]_FA20:4,0.4156963377254544,4.5662639887801655,0.788776909270382,0.37447021765988536,0.8223835589555192,TAG,125692.94909667967,144838.60968017578,172603.01232910156,135062.14862060547,87103.4658203125,66636.58477783203,44161.42297363281
DG(42:9)|DG(41:2)_C16:0,0.4162400202958473,5.1658661454201305,0.7908039999238097,0.37385712427016277,0.8223835589555192,DAG,121423.98822021484,147754.65036010742,201950.4340209961,118161.34802246094,92835.46697998048,63453.26488494873,232436.27490234372
LPE(16:1),-0.40268681190481154,4.855554024425453,0.7882771782524287,0.37462157783223216,0.8223835589555192,PE,143918.37048339844,142998.9500732422,123738.22790527344,141498.7699584961,107465.14837646484,150686.03088378906,74912.20501708984
PS(42:3),0.41576223863172584,7.378158764081529,0.7890707649348769,0.3743812537293844,0.8223835589555192,PS,981551.14501953125,924006.7030029296,727376.5900878906,959501.9123535156,517626.7170410156,442187.2917480469,565297.6179199219
[TG(53:7)|TG(52:0)]_FA16:0,0.4151020455392524,6.7991238708883515,0.786610672345887,0.37512695536870194,0.8224364866539607,TAG,620062.02099609375,778843.23681640625,707557.1721191406,693856.48193359375,450267.6691894531,296261.5625,159585.59204101562
PG(36:4),0.41507963448543056,5.900236745177338,0.7865169352744488,0.3751554100882027,0.8224364866539607,PG,349604.0642089844,318585.8620605469,535875.91748046875,294149.6186523437,206715.5762939453,190672.5537109375,88534.60583496094
[TG(48:8)|TG(47:1)]_FA16:1,0.41428228941264345,8.03646598122266,0.783571422129171,0.3760510926834785,0.8238403775217822,TAG,1751747.0629882812,1757548.0791015625,956563.12060546875,2485579.1884765625,569044.70458984375,1281021.9643554688,127154.78881835938
[TG(62:12)|TG(61:5)]_FA18:1,0.4138792367642857,4.080276066033039,0.7819919037684686,0.3765326363106081,0.8242920658105467,TAG,97387.42733764648,84401.40603637695,96228.04623413086,93985.34701538086,50861.283752441406,48447.943267822266,53697.10391235352
DG(36:8)|DG(35:1)_C18:2,-0.40071506273600815,4.740341912643427,0.7803844768166073,0.37702357890807775,0.8242920658105467,DAG,40297.38271713257,46701.64339065552,49471.26301574707,40175.16270446777,40382.88283538818,41997.06269836426,301337.466217041
SM(d18:0/13:0),-0.4007998808793496,4.3004429413452385,0.780699189846672,0.37692738796196523,0.8242920658105467,SM,36443.90238952637,41208.26303100586,39105.882442474365,37313.822814941406,40855.66283416748,31384.64221572876,205473.8741455078
LPC(2:0),-0.3998403115244621,2.7154994214259394,0.7768710160769672,0.3780998058049938,0.8260853577066453,PC,26935.68182373047,31886.70217895508,29754.641876220703,30459.721893310547,26008.381774902344,29530.72203063965,21602.38175201416
PS(P-34:3),-0.3995751080501367,4.127640255461181,0.7759574048377544,0.3783803676380273,0.826139002955287,PS,86468.506591796875,79462.10510253906,77242.264892578125,77345.70587158203,75143.22497558594,74963.4653930664,54408.58404541016
FA(5:0),0.4113520970494684,2.6400685437585,0.772503312814024,0.3794437448483801,0.8273411923146775,FA,15262.580963134766,55427.26390075684,57145.18432617188,16035.681213378906,22514.52146911621,15048.86102294922,18144.041213989258
PI(40:3),0.4114415440486374,4.346385678245022,0.7729979396808633,0.37929121057819165,0.8273411923146775,PI,91564.90646362305,120409.38836669922,171843.25231933594,113825.34689331056,81358.60583496094,51352.92346191406,37657.182525634766
[TG(49:7)|TG(48:0)]_FA20:4,-0.3973065387683868,7.885639350360982,0.7671001324119971,0.38111564723704927,0.8298651778906599,TAG,156994.97137451172,171930.59466552734,189987.35388183597,137636.9093017578,191806.3519897461,115447.46826171876,3293378.932495117
[TG(56:12)|TG(55:5)]_FA16:0,0.41005308366837767,4.8258157706795375,0.7679016400106776,0.3808669805591011,0.8298651778906599,TAG,132896.18994140625,172818.0125732422,211356.03607177731,154217.9110107422,97607.466552734375,81076.185546875,65126.42462158203
[TG(47:2)]_FA18:2,0.40930792931005594,6.749462711036696,0.7652008099103114,0.38170582715018664,0.8300301241331889,TAG,694203.6940917969,716607.7360839844,422519.2690429688,948015.903076172,260037.87829589844,482989.29455566406,92427.16748046876
PS(P-42:1),0.409481187760631,5.681713598920971,0.7658227121046364,0.3815124400640277,0.8300301241331889,PS,279396.83837890625,274028.8603515625,453677.5541992188,249758.8576660156,159956.95080566406,173804.41186523438,93464.62561035156
[TG(48:5)]_FA16:0,-0.3957500553034374,3.7181412108015097,0.76097133215481,0.3830247175981377,0.8309847510565243,TAG,63349.76428222656,70934.724609375,63382.024017333984,65200.48461914063,47392.163482666016,74466.48522949219,26579.601806640625
[TG(61:12)|TG(60:5)]_FA18:2,0.40780294812701545,5.560672712648242,0.7596681913482826,0.3834323812591152,0.8309847510565243,TAG,263060.3385620117,355684.4892578125,248519.1779785156,215927.9743652344,200862.41479492188,89305.78649902344,129003.18823242188
[TG(65:12)|TG(64:5)]_FA16:0,0.40793489332572835,3.917694297888378,0.7600842981737516,0.3833021430401648,0.8309847510565243,TAG,87491.56581115723,98576.00582122804,79653.745361328125,68482.08465576172,45509.06265258789,43488.94271850586,47952.02320861816
omega-linoleoyloxy-Cer(d18:1/29:0),-0.3957433227567014,0.3986705508427513,0.7597891369512695,0.38339451975082384,0.8309847510565243,Cer,5183.740364074707,5311.160388946533,4499.740325927734,4255.180290222168,4414.760311126709,4548.1203536987305,7571.480571746826
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),0.40805274458022023,6.748412794568498,0.7606004454064532,0.38314068010804797,0.8309847510565243,PI,500352.53674316406,775508.6544189453,781420.07470703125,783853.8551025391,490850.0358886719,271469.7788085937,73757.48529052734
[TG(61:10)|TG(60:3)]_FA18:3,0.40727075484005487,4.647009397941496,0.7577000192995911,0.38404925548879426,0.831763051988147,TAG,145565.7705078125,186304.51165771484,129429.84924316406,153158.71118164062,75972.36486816406,87649.68640136719,44228.44329833984
[TG(47:3)]_FA18:3,0.40625583585422276,7.009223098300913,0.7540390073445451,0.38520046232104455,0.8336967752582232,TAG,817756.1608886719,979803.43798828125,494016.4334716797,1052513.2573242188,291168.8996582031,599681.4665527344,108794.28723144533
PI(42:1),0.405549035664382,3.786152412010633,0.7513781743878098,0.3860402431062394,0.834954332777369,PI,79406.62539672852,105009.4089050293,74303.06442260742,70624.60482788086,48458.80355834961,39432.462890625,30060.4821472168
[TG(47:6)]_FA22:5,-0.39150740384532806,4.838771375594432,0.7445923934252505,0.3881937304201172,0.8385903013660712,TAG,165739.96966552734,174157.79217529297,102442.60757446288,148300.4503479004,97251.8269958496,175834.93264770508,44318.84298706055
[TG(62:9)|TG(61:2)]_FA18:2,0.40341104876397743,3.9106574187260357,0.743628762868866,0.3885009298240708,0.8385903013660712,TAG,87676.42581176758,105012.28649902344,85064.06607055664,90301.68634033205,48837.36325073242,49626.86334228516,26744.322052001957
Cer(d18:1/24:1(15Z)),-0.39144140308887526,2.8060043378236568,0.7441296705933383,0.38834120027225894,0.8385903013660712,Cer,21231.781635284424,22846.921676635742,27457.802158355717,22978.3415184021,25046.12171173096,19001.58127975464,45491.96249389648
[TG(50:7)|TG(49:0)]_FA18:0,0.4031489718209937,8.104049889808866,0.7427609989535995,0.3887778646735936,0.8386271185171702,TAG,2133414.1538085938,1087708.7990722656,808138.2233886719,3209069.562988281,559311.7014160156,1406409.654296875,93802.38623046876
[TG(46:6)]_FA18:1,-0.38800405809957267,3.966999835875783,0.73112830898026,0.3925177039654859,0.8444364204644155,TAG,72931.5054321289,76119.46563720703,73775.605712890625,87494.42639160156,64361.644622802734,79610.7255859375,32727.76232910156
[TG(48:5)]_FA18:2,0.39998463372202586,4.0443172189218215,0.7312819921480695,0.39246796032467585,0.8444364204644155,TAG,73090.16534423828,89571.32656860352,133831.32849121094,110872.96875,61584.10418701172,48100.32321166992,26923.101928710938
[TG(66:7)]_FA22:6,-0.38834819285520017,4.610848846410295,0.7324721172408317,0.39208305086140344,0.8444364204644155,TAG,117132.28852844238,172638.73332214355,105117.68743896484,128386.22815704346,120269.62854003906,121460.66976928712,27021.281940460205
CE(14:1),-0.3883860005595491,5.5569225475476935,0.7326267921854992,0.3920330657725437,0.8444364204644155,CE,180314.27353668213,176178.75287246704,168578.21153640747,153956.33127593994,155941.69089889526,158918.0306930542,276747.3796386719
[TG(53:6)]_FA18:2,-0.3872010530577671,5.647824509503391,0.7281215177572449,0.39349275614839024,0.8450520783356112,TAG,116209.56842041016,244731.15600585935,472224.4715576172,278785.4996948242,292142.34002685547,221263.6964111328,31827.92218017578
[TG(55:11)|TG(54:4)]_FA18:1,0.3989996025707871,14.228904805636239,0.7278238110595439,0.3935894867488143,0.8450520783356112,TAG,35341614.1171875,138411815.33251953,212280666.8671875,146544629.85742188,139235114.78125,5832496.385742188,263154.5986328125
[TG(62:7)|TG(61:0)]_FA16:1,-0.38754995144627363,3.2016976815173686,0.7293440457300449,0.39309589145129104,0.8450520783356112,TAG,42127.30288696289,48375.863830566406,45953.02297973633,45443.66305541992,38408.422592163086,45686.48300170898,20195.62144470215
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:0,0.39747547555979734,4.316004463778923,0.7223102087100414,0.39538716280887665,0.8475703162817242,TAG,113269.9281616211,159643.53170776367,106733.58752441406,115608.36889648438,65490.76461791992,67133.9443359375,31477.28231811523
[TG(64:14)|TG(63:7)|TG(62:0)]_FA20:4,0.39769731692552157,3.8296316197052995,0.7230752657005723,0.39513701523235223,0.8475703162817242,TAG,74195.02529907227,88499.38581848145,101215.80847167967,79524.70626831055,43899.64318847656,48115.20324707031,27972.14179992676
DG(42:7)|DG(41:0)_C18:2,-0.3855518501742947,4.77043832215449,0.72181156784427,0.39555032423931724,0.8475703162817242,DAG,82748.06521606445,91449.26657867432,96251.56629562378,79593.88557815552,80334.14527893066,81361.66532897949,191232.63354492188
[TG(44:4)]_FA20:4,-0.385321869380932,5.598095384267316,0.7209813256126836,0.3958222051204685,0.8475900835592249,TAG,228294.29541015625,237713.9586181641,228616.6961669922,247231.5771484375,232593.9534912109,204745.15478515625,116196.68811035156
[TG(66:5)]_FA22:5,-0.3846095241891263,3.9977088957381723,0.7182415061979556,0.3967213334344205,0.8489520842127818,TAG,81022.66554260254,102908.32743835448,64788.82452392578,86150.546875,76967.30575561523,77795.38583374023,22175.941566467285
DG(42:11)|DG(41:4)_C16:0,0.395548786257348,11.646758255331472,0.7155054578033742,0.3976221695933737,0.8503159319269827,DAG,3399003.55847168,3356252.0782470703,2434769.226745605,1656740.3498535156,1763908.9427490234,1158066.1940841677,44577926.87664795
SM(d16:0/22:0),-0.3828052724624663,4.109773068885288,0.7113291654768545,0.3990029140189556,0.8527035785027615,SM,33128.782287597656,32041.40232849121,32279.00232696533,31221.2822303772,32267.262287139893,27369.32192993164,184671.610534668
