lipid,logFC,logCPM,LR,PValue,FDR,type,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,Blank_Blank_Blank_Blank_Blank
DG(28:2)_C16:0,0.15611951324980772,4.2787224697262545,0.13497179935575332,0.7133317967418614,0.9999262032520446,DAG,84157.50607299805,47112.22315597534,65407.08435058594,76509.08575439453,94387.86721801758,90931.5874633789,81794.40594482422,91979.30645751952,78059.7453918457,50663.04351043701,129260.58935546876,57791.84387207031
DG(28:2)_C16:1,-0.2660800817634536,4.952871532379151,0.38825726429058705,0.5332168828927525,0.9999262032520446,DAG,163952.01028442383,49709.30339431763,50043.68353271485,205389.8752746582,62262.224601745605,156305.03067016602,144408.91026306152,214015.0528564453,212652.83694458008,69277.5051574707,225729.73593139648,54922.8239440918
DG(28:2)_C18:0,0.2317373073233022,4.285246250822845,0.29768417202922137,0.5853378924132707,0.9999262032520446,DAG,69443.64519119263,73434.94497299194,64012.924503326416,72839.98482131958,68404.16457748413,70247.78523254395,72638.52517700195,83977.66642379761,76055.38544082642,77676.50579833984,110109.86798095705,82155.06555175781
DG(28:2)_C18:1,0.42435786171496975,5.617542136602665,0.9997827912338835,0.31736307173409006,0.9999262032520446,DAG,186613.85429382324,181818.65209960935,186163.0937347412,181498.7333755493,185833.3121871948,198974.39392852783,185283.092792511,185284.65321731567,182145.15328598025,177920.53313827515,175180.43187332153,219368.2958984375
DG(28:2)_C18:2,0.41110237040737146,3.764130830421231,0.9381886341379868,0.33274411436390183,0.9999262032520446,DAG,51715.94370269776,52070.5037727356,51231.12353897095,47887.52322387695,49767.74341964722,53698.64387893677,52669.50342559815,53408.40378952026,45738.62316894531,50611.64359664917,51141.68363189697,60896.28402709961
DG(29:0)_C16:0,0.06601548925054675,4.46782670186928,0.02409759736929118,0.8766368384064732,0.9999262032520446,DAG,92544.2063293457,46155.6833152771,75836.40560913086,85826.78625488281,105195.7873840332,111088.82760620116,73639.24478149414,120231.96844482422,96769.4873046875,56327.6635055542,166959.3313293457,67334.48468017578
DG(29:0)_C18:0,-0.2239595402581423,3.723164802491907,0.27540455009875586,0.5997291799814551,0.9999262032520446,DAG,42663.60313415527,39490.58274459839,39580.262603759766,42468.00266265869,38478.44284439087,42654.82292175293,39972.3229675293,77126.44575119019,42216.52294921875,43332.30303573608,167974.63079833984,50204.7033996582
DG(29:1)_C16:0,0.1469535327519498,4.296978859385812,0.11957195739751114,0.7294992006559625,0.9999262032520446,DAG,86299.3857421875,44345.26317977905,73778.8053894043,80945.54553222656,84026.52574157715,90505.68585205078,80109.26568603516,107630.76766967772,100354.9073791504,51046.60388565064,102854.7269897461,58503.26425170898
DG(29:1)_C16:1,-0.21220092445610403,4.346668268450438,0.24733767384873317,0.6189559732499247,0.9999262032520446,DAG,84785.02624511719,44404.32332229614,48696.043449401855,95391.00662231444,54423.403842926025,97078.28643798828,69398.56479263306,116194.6692199707,96447.52716064452,58944.40424346924,190783.0124206543,66462.46450805664
DG(29:1)_C18:0,0.03766802759267739,3.918188369863562,0.007841202386543955,0.929439097871179,0.9999262032520446,DAG,49484.84357070923,49812.223861694336,47829.72370529175,51398.66357421875,49127.52368545532,50146.06369400024,48374.483295440674,72799.16576385498,54316.20389556885,49732.18357849121,134944.0295715332,68378.70526123047
DG(29:1)_C18:1,0.35421708566614996,3.614231400753656,0.6962802857124188,0.4040364019980659,0.9999262032520446,DAG,44693.52318954468,45111.34356689453,45316.02314376831,47465.56336212158,45246.06325912476,51636.2234954834,48892.56324768066,46431.3631477356,46620.30331039429,46570.72322463989,44824.50308227539,52314.58364868164
DG(29:2)_C16:0,0.11928347263789062,4.479156311872271,0.0787485552734779,0.7790005474578477,0.9999262032520446,DAG,91331.90621948242,46161.44318771362,74883.0248413086,85539.38595581055,96995.46670532228,108462.52783203124,74567.40606689453,110681.56774902344,102875.7875366211,58237.40423965454,127104.14883422852,89475.24703979492
DG(29:2)_C16:1,-0.03119914610507316,4.1500074625874825,0.005371600068428961,0.9415743938654321,0.9999262032520446,DAG,77964.18519592285,41335.50297546387,46132.16342544556,84867.28649902344,52282.8436126709,79189.38552856445,72640.22533798218,102084.62771606444,90083.72624206544,51095.223682403564,104600.1671447754,62538.90447998047
DG(29:2)_C18:0,-0.2530985548434786,4.620262882969865,0.3514345373014294,0.5533021945216781,0.9999262032520446,DAG,73560.72532272339,74026.30544662476,73918.26550674438,78248.56503677368,75473.48519897461,73047.1453742981,73661.80545043945,112850.82843017578,80972.02546691895,74239.34523010254,368127.73065185547,92908.74621582033
DG(29:2)_C18:1,0.4320701834803139,3.832704473249589,1.036426445176403,0.3086540451147961,0.9999262032520446,DAG,53067.80377578735,53531.044021606445,54451.66367340088,52569.50352859497,53459.1236038208,56676.26386642456,53710.68399810791,51837.203815460205,49783.763259887695,52652.78391647339,54196.50396728516,64718.72457885742
DG(29:2)_C18:2,0.414067997621747,3.6324197262680413,0.9517801586862333,0.3292665868202259,0.9999262032520446,DAG,46244.48328781128,48443.40349960327,47054.02324676514,45768.28345870972,47437.80339813232,49501.10345077515,47180.78351974487,44864.68322753906,46036.20289611816,46929.70330810547,50681.32372283936,52492.02407836914
DG(30:0)_C16:0,0.0164757271582594,4.8394462549637565,0.0014995454348536441,0.9691104667432763,0.9999262032520446,DAG,115440.94857788086,44139.58331680298,120097.74838256836,142137.50967407227,127001.58825683594,133787.92901611328,143966.6092529297,183805.89169311523,152273.64874267578,59123.88454055786,167197.79196166992,58008.003997802734
DG(30:0)_C18:0,0.044450038040778433,3.8607097193321605,0.010920323887148697,0.9167722877430089,0.9999262032520446,DAG,50100.7633972168,41936.68285751343,43160.36328125,48007.04365158081,45411.04316329956,47762.06313323975,43666.44297027588,63376.78448104858,52893.32377243042,50615.0835647583,118728.72882080078,76604.66607666016
DG(30:1)_C16:0,-0.13333304797880793,7.345310527419632,0.09786835470004007,0.7544028443777211,0.9999262032520446,DAG,563852.7775878906,144023.87005233765,723780.9033203125,1029547.880859375,562583.4655761719,980249.3229980468,1080620.0415039062,732393.2927246094,770266.8167724609,261376.5001907349,965160.9440917968,300979.8220214844
DG(30:1)_C16:1,-0.27535535095619124,5.130350885672099,0.41567692131320655,0.5191020969690469,0.9999262032520446,DAG,172383.79180908203,50131.463596344,47871.08382034302,240285.0560913086,63484.78415298462,183621.4944152832,145748.08967971802,243456.7398681641,202683.59521484372,70329.40537261963,255591.81814575195,98332.88702392578
DG(30:1)_C18:0,-0.6576146704705493,4.502257138155317,2.3359157000861597,0.1264206305150329,0.9999262032520446,DAG,57469.04433441162,61835.58442306519,57097.52438735962,57622.5040397644,62244.824378967285,56032.28416442871,56931.464111328125,176193.13243484497,62524.064361572266,58883.92402648926,434570.8811340332,75972.28582763672
DG(30:1)_C18:1,0.37263195419626455,3.9268438441540088,0.7706599987891423,0.38001295383922135,0.9999262032520446,DAG,53537.04359054565,51876.78361129761,51610.48380661011,52455.10382461548,56668.64405441284,60151.8242225647,54620.46415710449,54315.063720703125,55724.80375671387,51055.28359603882,53399.70397949219,83178.74649047852
DG(30:2)_C16:0,-0.010859300382309398,7.183588454925889,6.5108380294987e-4,0.9796431122327197,0.9999262032520446,DAG,849684.5936279297,165763.99264144895,267535.51861572266,391183.5278930664,388516.9091796875,1142059.9838867188,413362.52893066406,450531.0550537109,534029.2802734375,276897.8388633728,421818.9496459961,905333.2688598632
DG(30:2)_C16:1,-0.4512165946243451,7.943056431507436,1.1093651136834524,0.29222000036130696,0.9999262032520446,DAG,1168096.1356201172,181564.153175354,178170.47184371948,1903741.6315917969,275588.28003692627,1408347.8778076172,1115104.3939170835,1499243.3728027344,1473744.343383789,349274.9251899719,1921968.790649414,834123.8420410156
DG(30:2)_C18:0,-0.007047610452153742,3.845588657260893,2.742351296092238e-4,0.9867875987106289,0.9999262032520446,DAG,47511.44347381592,45753.863498687744,41808.66304779053,52034.36349487305,46355.32377243042,48574.0234336853,44354.442947387695,63087.18446731568,47057.10321044922,48869.40354156494,147902.7905883789,64008.22445678711
DG(30:2)_C18:1,0.41077163820974344,4.226309234340083,0.9366995343552844,0.33312808485470347,0.9999262032520446,DAG,72838.28541946411,69489.94510650635,69159.98472213745,67937.98480606079,69839.42491531372,76472.82545471191,72695.04485702515,68966.76507949829,69908.7848701477,69065.10492324829,65054.34477996826,83505.72622680664
DG(30:2)_C18:2,0.440873263814178,4.122048298190087,1.0791348720758833,0.2988911716350033,0.9999262032520446,DAG,63821.66441345215,58595.184268951416,63937.74437713623,62878.58403015137,60352.00415802002,62240.56452941895,63459.024574279785,64460.16431045532,55531.04407119751,58692.10382080078,63056.88470840454,96256.80661010742
DG(30:3)_C16:0,0.21045878611829846,4.493196865303512,0.24546517432474957,0.6202864451728024,0.9999262032520446,DAG,87279.006591796875,70894.08480834961,78924.98516845703,88169.446044921875,106996.14776611328,86261.9859008789,88143.42645263672,111038.2681274414,95717.96667480467,69963.44488143921,156434.3924560547,68099.9047241211
DG(30:3)_C16:1,-0.46853485407068673,9.36402564083488,1.1953598882246297,0.2742510633547714,0.9999262032520446,DAG,3560380.518737793,210109.99435806277,232612.95595932007,3649129.4298095694,609171.7882385254,3507954.6151123047,1989580.5634880064,4119372.752929688,3794296.8872680655,791993.8384094238,4269277.258300781,3883894.088623047
DG(30:3)_C18:0,0.10942079276046046,4.072544448497613,0.06625286964722932,0.7968728372821876,0.9999262032520446,DAG,57754.3242263794,59469.56396865845,55328.26406478882,60180.50447463989,61077.02422332764,57347.68435287476,58056.24399185181,66968.16519165039,57132.9842338562,60969.64446258545,159672.95263671875,65181.08471679688
DG(30:3)_C18:1,0.4592200589465791,3.772046191112907,1.1708699060582148,0.2792225703287706,0.9999262032520446,DAG,57606.08435821533,49397.88327407837,52022.62378311157,53007.10392761231,50105.66361236572,53615.30380630493,50892.84366989136,51910.46370315552,52096.38360595703,50280.78352355957,50214.82345199585,57749.2841796875
DG(30:3)_C18:2,0.44025551590812756,4.281432868419683,1.0761222697437915,0.2995666531636632,0.9999262032520446,DAG,72070.94556808472,72846.24490356445,75091.14519119263,74656.86575698853,72616.0252494812,68552.92484664917,75723.7050743103,73814.34518432617,67862.72471618652,74644.10506057739,77848.50563430786,87229.44616699219
DG(31:0)_C16:0,-0.19378690699497397,9.215075672875486,0.20639437908539549,0.649608251681381,0.9999262032520446,DAG,3054639.385131836,152837.11127471924,1857246.333251953,3020916.417236328,2434953.9415283203,2792176.094970703,3493913.201416016,4369385.325073242,3695238.193359375,592064.7892303467,3409255.8227539062,1214711.3591308594
DG(31:0)_C18:0,-0.0721015188108852,3.618745800416233,0.028660586721116488,0.865565097169787,0.9999262032520446,DAG,39532.46287155152,41572.22299575806,35922.44240951538,42610.14281463623,35205.50254440308,38998.32264328003,37387.26261138916,56267.9645614624,39703.94268035889,38909.08280944824,143662.92892456055,52682.16383361816
DG(31:1)_C16:0,0.057790568944412354,4.34634365214706,0.018464088499058562,0.8919140692062059,0.9999262032520446,DAG,89276.84616088867,39822.06269454956,74680.88555908203,76883.88523864746,89199.666259765625,89507.06677246094,78222.36492919922,105203.4877319336,97442.8657836914,49893.863399505615,156315.43016052246,60963.14431762695
DG(31:1)_C16:1,-0.6343193756404903,8.45592143283526,2.175748905952787,0.14020125171507103,0.9999262032520446,DAG,1864716.5989990237,124834.94946670532,131342.14960861206,2440071.186767578,408477.935295105,1490152.085205078,1702884.4187393188,3200691.58972168,2555174.6284179688,457769.0843925476,2882912.572387696,988632.05859375
DG(31:1)_C18:0,0.03562508064846572,4.133872451566862,0.0070134964890939955,0.933257889303564,0.9999262032520446,DAG,49379.70350646973,57418.88416671753,53247.54391479492,63039.38449859619,55943.92420578003,72194.62574768066,51400.52361679077,73811.26532363892,73844.22420120239,58509.98453140259,121943.06893920898,91238.0064239502
DG(31:1)_C18:1,0.4522179173170693,3.5120606002172137,1.135392840990562,0.28662795251730994,0.9999262032520446,DAG,47220.54314422608,41761.182598114014,41204.863021850586,41601.94281387329,41592.14291000366,43034.60300064087,40680.94312667847,43559.12319564819,42617.043323516846,40564.302909851074,44047.90297698975,52628.86361694336
DG(31:2)|DG(P-14:0/18:1)_C16:0,0.20577224691120774,4.374339933637016,0.2346394099056397,0.628104911529146,0.9999262032520446,DAG,74961.56536865234,62493.56443023682,66506.16497802734,75163.70544433594,101971.1065673828,78636.92572021484,67048.64483642578,105192.14752197266,85565.426025390625,70955.16469573975,134611.59008789062,81019.06555175781
DG(31:2)|DG(P-14:0/18:1)_C16:1,-0.20121128752985915,4.998863159216766,0.22245753345669073,0.6371737473621472,0.9999262032520446,DAG,150317.57025146484,64814.74440765381,63297.08445739746,153495.67044067383,74080.20503234863,134408.66850280762,116816.98892211914,210338.55401611328,183814.47241210935,83984.96605300903,238449.7387084961,113693.02801513672
DG(31:2)|DG(P-14:0/18:1)_C18:0,-0.44233731171166984,5.435258863590026,1.0664653542662563,0.30174520558534335,0.9999262032520446,DAG,78359.60607528687,130640.2504234314,130392.27084350586,89300.08604049683,67081.00443649292,239793.7940788269,120651.82996368408,142407.28929901123,238305.09217071533,165651.77264022827,225404.896774292,297979.3842163086
DG(31:2)|DG(P-14:0/18:1)_C18:1,0.3217119856698079,4.6912669121151955,0.5742388074379505,0.44857942656379723,0.9999262032520446,DAG,85568.14598464966,89826.14622879028,82863.2657623291,98947.02633285522,83696.62575149536,107743.26781082152,92357.66661834715,99648.58769607544,86056.14652633667,96090.46677780151,81547.78566360474,145467.04931640625
DG(31:2)|DG(P-14:0/18:1)_C18:2,0.41301543673481245,3.7708130375098277,0.9469480227862732,0.3304973703962249,0.9999262032520446,DAG,45634.94319152832,49386.06358718872,50803.5637512207,54223.26411437988,50288.30350112915,49543.74352645874,49402.48352813721,52531.50371932984,53896.863956451416,44699.243255615234,52354.48411941528,67861.68505859375
DG(31:3)_C16:0,0.19014043441998935,3.5638388517512927,0.2002960569473089,0.6544819834455574,0.9999262032520446,DAG,41321.683013916016,33663.10250854492,46610.54321289063,45040.48300170898,61681.8649597168,43249.28283691406,43463.26290893555,72897.4849243164,57858.02444458008,35852.08260345459,71997.30499267578,34909.72244262695
DG(31:3)_C16:1,0.03476847717764704,4.570526783890133,0.006680287835933996,0.9348590138152626,0.9999262032520446,DAG,93121.5067138672,64607.80483627319,67461.024974823,95549.0262451172,72773.5453414917,101258.08758544922,78852.36556625366,113812.08758544922,100855.48724365234,73197.56490325928,167117.7313232422,104309.18731689452
DG(31:3)_C18:0,-0.6829587038004696,4.378107489551038,2.516474627412208,0.11266220085840219,0.9999262032520446,DAG,55931.50386810303,56704.60389709473,50062.7434501648,54906.824073791504,51301.32349014282,52144.40347671509,51333.46379470825,78933.76593017578,55830.903732299805,58222.40403366089,492616.1992797852,67511.06463623047
DG(31:3)_C18:1,-0.13482017479250827,6.0516410277656805,0.1000582829628911,0.7517597034273198,0.9999262032520446,DAG,139647.11110305786,187721.59167099,144969.49195480347,227158.65549087524,142659.86874389648,252174.719417572,200907.77954864505,233375.8929100037,391471.6126289368,211500.6192970276,207276.37549591064,517927.59451293945
DG(31:3)_C18:2,0.3420762737212154,4.736260708255886,0.6493414309506989,0.4203482335895607,0.9999262032520446,DAG,87373.60638809204,83416.06565856934,87379.24602127075,101460.60763168336,88108.60648727417,91503.92640686037,79089.02545547485,93905.64651870728,131747.8281173706,87567.6856842041,93693.12683486938,162089.11166381836
DG(32:0)_C16:0,0.08307013901413975,4.769594996565272,0.038168893168403883,0.8451043898941382,0.9999262032520446,DAG,112565.26684570312,52176.10383224487,100793.7269897461,137994.78945922852,106279.20739746094,111742.46746826172,112122.60787963869,168120.9501953125,160884.01181030273,70290.88460540771,144035.35061645508,78810.72518920898
DG(32:0)_C18:0,-0.20386121197139323,3.803389781440666,0.22832757553533156,0.6327666882973031,0.9999262032520446,DAG,43329.60282897949,42953.322956085205,39267.242767333984,43142.8431930542,40714.82292556763,42603.343017578125,40874.562911987305,70577.52436828613,38047.04263687134,40296.46280288696,189578.51150512692,60990.4040222168
DG(32:1)_C16:0,0.1378652150699884,5.908394111716288,0.1052285035029854,0.7456432197015161,0.9999262032520446,DAG,305830.0023803711,66890.56481170654,285217.13873291016,284087.6208496094,196047.29486083984,278158.49884033203,309640.64025878906,330100.7623901367,277158.181640625,92636.0467414856,324274.36193847656,159791.13232421875
DG(32:1)_C16:1,-0.08806202521444649,4.974626660174834,0.04273961764192791,0.8362163355382036,0.9999262032520446,DAG,129181.12829589844,72893.40520477295,71263.26524734497,178427.83264160156,84171.725730896,129950.74993896484,113983.9894180298,199245.75369262692,194030.4737548828,91461.065990448,199357.39422607425,105401.62670898438
DG(32:1)_C18:0,-0.3606195005482127,5.718067418343896,0.7109461391828518,0.3991298954580779,0.9999262032520446,DAG,139452.28969955444,151444.0106048584,144243.80933380127,155274.1110534668,149145.60900497437,151769.53092575073,139467.36999893188,275173.51752471924,164490.2312889099,148356.41135406494,794981.3179931641,236424.51586914065
DG(32:1)_C18:1,0.4102018655628598,3.8235431627519336,0.9340797025397478,0.3338050559626156,0.9999262032520446,DAG,52803.82401275635,49535.40327835083,51970.723346710205,50583.90338897705,49715.20330810547,53720.82398223877,52134.96384048462,51993.24380874634,50169.963512420654,51623.78378295898,49899.643966674805,72561.30456542969
DG(32:2)_C16:0,-0.04681851439170016,5.667817564293531,0.012092564455087995,0.9124361832750852,0.9999262032520446,DAG,227418.79656982425,58824.6442565918,157874.61254882812,221418.954284668,285370.9194030762,220043.29510498047,222816.4781494141,323832.0639038086,265782.19763183594,75943.70534133911,436455.9711914063,112562.18756103516
DG(32:2)_C16:1,-0.48545868899613187,6.740256847679081,1.2824110256588028,0.2574512267519642,0.9999262032520446,DAG,582731.1871337891,66375.46445846558,65128.30474853516,697982.1084594727,144426.60977172852,459213.0498046875,448413.2673187256,888599.82421875,713404.387878418,144293.69190597534,870345.6522827148,355963.46728515625
DG(32:2)_C18:0,-0.293159177791294,5.443943842851278,0.4708956241940996,0.49257542786285635,0.9999262032520446,DAG,70716.96475601196,86335.12731552124,91418.54685592651,103030.12745666504,87315.38622665405,112605.20878601074,90209.04598999023,165122.27434539795,159185.41035842896,116663.60708618164,266596.61573791504,439691.8984375
DG(32:2)_C18:1,0.3650802501490203,5.805850216896699,0.73974410765004,0.38974286188439833,0.9999262032520446,DAG,163788.73134231567,163675.2314605713,162117.79137420654,161414.25074768066,161298.95141601562,176638.01361083984,168121.05269622803,169503.11236953735,179310.09231567383,161384.1514930725,164156.5912437439,463554.0521240234
DG(32:2)_C18:2,0.44333422117752863,3.8717324432204014,1.0912142431957363,0.2962023283799657,0.9999262032520446,DAG,52685.58358383179,54152.58383178711,52836.60375595093,57491.12427902222,53611.12395095825,52063.98378372192,55195.12377166748,51891.10376739502,50906.1837348938,55743.5440864563,55295.12408065796,72058.08529663086
DG(32:3)_C16:0,0.20702007438087108,3.8587894167479453,0.23749303081058315,0.6260226723008566,0.9999262032520446,DAG,51308.52349853516,40121.30297088623,57735.36413574219,57345.26425170898,72641.22494506836,57728.70361328125,54582.48400878906,67109.34490966797,68701.4253692627,45932.72312164307,95638.427001953125,45389.44329833984
DG(32:3)_C16:1,-0.6644049091980747,7.5551541615834035,2.3837636261159787,0.12260185632582439,0.9999262032520446,DAG,1003141.7907714844,71837.34516906738,70784.58513259888,1269429.293334961,194862.07474136355,794466.192565918,814093.9433326721,1711520.6823730469,1353201.9163208008,204442.37398529053,1830228.6081542969,532644.7174072266
DG(32:3)_C18:0,-0.2574958490768154,4.101570387609828,0.3636962000832682,0.5464605922700875,0.9999262032520446,DAG,49816.663146972656,52565.12370300293,52601.14370727539,55502.66390991211,56487.32406234741,52047.98394775391,52064.80340194702,68398.3246307373,55297.0838508606,54814.66381454468,274714.31872558594,59358.62420654297
DG(32:3)_C18:1,0.12023096657437002,6.26195308121804,0.08000689863183652,0.7772880621987329,0.9999262032520446,DAG,78878.02593231201,116808.20760726929,116627.9268875122,134273.87134170532,107739.98823165894,140720.96998214722,122178.18893814088,126479.46656799316,195236.274181366,105356.08660125732,122343.88732910156,1149421.6794433594
DG(32:3)_C18:2,0.37225309563202413,5.934091868325992,0.7691332618833258,0.3804853183079704,0.9999262032520446,DAG,167284.57034683228,168428.11145401,166588.79139709473,183781.69325256348,169213.75228118896,178913.47205734253,177319.07313919067,173331.83253479004,179601.2322845459,176573.29245376587,178320.21327209473,545395.2413330078
DG(32:5)_C16:0,-0.04523570971940188,3.6882685575716003,0.01128848978851238,0.9153861394767705,0.9999262032520446,DAG,42069.32318115234,35696.24251937866,47912.123764038086,46618.603775024414,56027.62368774414,59229.624282836914,44827.5231628418,57666.08433532715,55118.60363769531,42107.18326950073,128884.64944458008,36289.26235961914
DG(32:5)_C16:1,0.11014218003932667,3.6555339972935257,0.06712883418779825,0.7955640044709311,0.9999262032520446,DAG,49845.16360473633,37275.04258728027,42495.94302749634,56232.16400146485,42789.68310165405,53387.78379821777,49343.50346374512,61854.40446472168,51561.46361541748,43647.44313430786,85947.94613647461,41413.98291015625
DG(32:5)_C18:0,-0.08091476210369088,3.1540447253721196,0.03608644560972607,0.849337084254805,0.9999262032520446,DAG,26414.18181991577,28121.98204421997,27015.861980438232,30606.78223800659,26957.421840667725,27689.521995544437,28826.2819480896,35862.08253097534,30560.002185821533,27360.10190582276,101288.44647216795,41148.54284667969
DG(32:5)_C18:1,0.3791671059460001,3.854138890384203,0.7979453906200433,0.37170837474520224,0.9999262032520446,DAG,45038.68309783936,40000.8828125,44322.9232711792,45464.64308929443,40959.143184661865,44444.943241119385,45290.22329330444,43630.02320480347,43934.88296890259,45505.94301223755,45486.82335662842,115489.04736328124
DG(32:5)_C18:2,0.4190378444490799,4.172759256403003,0.9748132508984781,0.3234826945413555,0.9999262032520446,DAG,68316.90483856201,68009.2050704956,65950.36484527588,73220.84499359131,69256.90490722656,68398.5650177002,72239.1047782898,67226.10461807251,67237.12480926514,70451.36502075195,68594.88496017456,75692.72525024414
DG(33:0)_C16:0,-0.18884647013068437,7.981716556098964,0.19603195796480577,0.6579429817326186,0.9999262032520446,DAG,1302570.2033691406,76467.2854385376,741789.9909667969,1208352.7022705078,1162456.3566894531,1179510.568786621,1359170.1538085938,1871837.787597656,1557261.9606323242,272864.7780303955,1652374.0307617188,517723.9404296875
DG(33:0)_C18:0,-0.003104047686725046,3.9661597246257876,5.3202242952465895e-5,0.9941802921757984,0.9999262032520446,DAG,45671.42325973511,45022.82322692871,42673.682861328125,42851.70268630981,40232.682720184326,43000.60334396362,41389.26259231568,68340.78443145752,45037.98306274414,46574.26318359375,131191.60968017578,108580.68685913086
DG(33:1)|DG(O-34:1)_C16:0,0.18520047970485404,4.06435507329394,0.19001546945997916,0.662903742732936,0.9999262032520446,DAG,64568.62454223633,48301.64348602295,59225.12411499024,70148.60482788086,76741.9857788086,62106.06427001953,70555.06497192383,92517.76623535156,77057.364990234375,52065.0835609436,97262.86706542967,51131.76379394531
DG(33:1)|DG(O-34:1)_C16:1,-0.6362570436876318,7.988460587922054,2.1888685140002053,0.13901140093165698,0.9999262032520446,DAG,1345288.6333618164,98294.62686538696,98829.8869972229,1706396.3819580078,332965.22539520264,1062341.048828125,1062277.610038757,2366339.483520508,1878235.0213012693,278210.7614021301,2366124.217895508,719989.2328491211
DG(33:1)|DG(O-34:1)_C18:0,-0.7096373511879519,4.050061994752874,2.7134676746422883,0.09950448072942787,0.9999262032520446,DAG,44268.683013916016,41902.96278381348,39441.80251312256,44971.843116760254,41589.80303573608,44213.64289855957,42223.96312713623,111850.30769729614,46319.503273010254,44285.4826965332,337829.3494567871,54502.983642578125
DG(33:1)|DG(O-34:1)_C18:1,0.43797876235514643,4.253896748657104,1.064997405759641,0.3020781536045581,0.9999262032520446,DAG,60859.54426956177,57198.524211883545,61302.66427230835,60783.464263916016,55244.664180755615,62600.58419036865,59817.34432601929,58404.02420043945,56332.60392761231,57303.0241394043,56543.66418457031,146698.89093017578
DG(33:2)_C16:0,0.13607321976910378,4.03720380476918,0.10250332702548803,0.7488459767694979,0.9999262032520446,DAG,66118.78457641602,39080.62294006348,53909.20361328125,64507.56454467773,88905.84609985352,68141.5648803711,60649.72430419922,81841.2258605957,73221.4255065918,43881.66326522827,130259.7098388672,48120.763122558594
DG(33:2)_C16:1,0.11372789152130382,4.216315742120782,0.07157689579273807,0.7890545080430924,0.9999262032520446,DAG,77878.725341796875,54219.98401260376,56146.20420837402,76430.08541870117,68140.70469665527,73890.22482299805,70201.62489700317,98347.4071044922,84085.18621826172,62209.964447021484,116917.84826660156,65436.78466796875
DG(33:2)_C18:0,0.009458574194504386,3.8975344355992765,4.94131367531736e-4,0.9822652321386104,0.9999262032520446,DAG,49504.2232093811,49958.14373016357,45506.882904052734,49252.06345367432,52575.06352996826,50851.22375106812,52856.02372741699,62673.18454742432,56064.48399734497,53832.46401596069,137863.9892578125,61951.8444519043
DG(33:2)_C18:1,0.45036714255895927,4.074280682303295,1.1261488049112813,0.2885982990486231,0.9999262032520446,DAG,65020.3643951416,64322.68451690674,65864.18465805054,59192.60381698608,64958.48472595215,65857.80469894409,62119.66470336914,63192.244426727295,64067.284591674805,59979.74417877197,63750.94456100464,73919.3452758789
DG(33:2)_C18:2,0.4743067446129753,4.29942492067267,1.2491277917388288,0.2637191297283102,0.9999262032520446,DAG,63278.02446746826,60077.724266052246,65024.604389190674,64358.3645324707,63508.14443588257,61466.164585113525,61710.6243019104,59262.464447021484,61750.3645362854,63723.0848236084,59498.184242248535,145297.4905090332
DG(33:3)_C16:0,0.037371434021810604,3.7805179786916234,0.007718160320109746,0.9299934642122683,0.9999262032520446,DAG,51124.863830566406,40087.06279754639,51745.14318847656,58591.583984375,51305.90377807617,61367.64450073242,62331.5046081543,72676.68518066406,67684.2848815918,43896.42343139648,88270.78631591797,34988.962310791016
DG(33:3)_C16:1,-0.3166507456270066,4.046717690878,0.5489492834108347,0.45874733442014876,0.9999262032520446,DAG,59726.10437011719,36787.942527771,40263.322772979736,73344.9250793457,47430.64319229126,65934.78450012207,59940.92411804199,99377.8472290039,85205.40618896484,48496.50312042236,176076.4526977539,52907.083984375
DG(33:3)_C18:0,0.08273093231255382,3.143410172306274,0.037854273802395255,0.8457360513541411,0.9999262032520446,DAG,28834.222232818604,28526.02214050293,28781.561965942383,33927.86246109009,29677.72222518921,30692.92218017578,32892.92227935791,38505.86259460449,35204.34255981445,29995.962070465088,66884.2048034668,38404.24252319336
DG(33:3)_C18:1,0.40493366569980005,4.001945264041564,0.9102289272223061,0.3400536848902653,0.9999262032520446,DAG,59624.284214019775,60867.28466033936,60328.20441055298,58806.50396347046,56086.44397735596,63863.98414993286,60105.224266052246,60527.64421463013,58985.46407318115,56845.34405136109,60852.464305877686,73733.90539550781
DG(33:3)_C18:2,0.4189380078816192,4.0566799301106835,0.974342145571427,0.3235996425939493,0.9999262032520446,DAG,63083.364486694336,60400.58433532715,60615.08432388306,63795.38450622559,62178.82411193848,62793.00450515747,59877.784198760986,65212.56455612183,60093.72420501709,64654.8844833374,64122.04459381104,76821.22573852539
DG(33:4)_C16:0,0.2247380215389078,3.6702831185322133,0.2799432381564204,0.5967384228585706,0.9999262032520446,DAG,52107.40376281738,41479.56303787232,46065.283111572266,50647.423736572266,51589.38383483887,50627.28350830078,47533.08322143555,68779.32507324219,55466.9040222168,44286.64308166504,73574.36541748047,39657.74295043945
