lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
CAR(9:0)_QUAL,-0.09134540379471945,9.14043212137529,0.06324386071355548,0.801440455886282,0.9999676149678289,CAR,983762.2165603638,963258.4395370485,895162.3662185669,959902.5901031494,956636.3875961304,881181.46875
CE(12:0),-0.10915473671390682,6.925204761745086,0.09022322692908347,0.7638935604273275,0.9999676149678289,CE,176173.13314437866,182891.11331939697,174634.71250534058,176160.09268188477,174566.35233306885,278011.49908447266
CE(14:0),-0.10021863725412682,6.784328469946475,0.07608869091200177,0.7826695876998978,0.9999676149678289,CE,153350.83084487915,162589.11153793335,150836.51091766357,154600.11083221436,154601.87119293213,268905.2390136719
CE(14:1),-0.14606243196659907,6.8511783131364,0.16124698338171584,0.6880110350542958,0.9999676149678289,CE,158549.8510169983,168904.93194580078,162583.19137954712,163873.0714416504,165511.9321899414,276747.3796386719
CE(15:0),0.0827690093893189,9.084306640374736,0.052346029158798046,0.8190301604820887,0.9999676149678289,CE,621430.3653869629,848627.3636474609,540511.4990196228,664488.7641868591,711092.1471748352,1604467.7224121094
CE(15:1),0.202683757606133,9.08948536708768,0.3154357621388044,0.5743635828919447,0.9999676149678289,CE,608043.0041275024,919660.2393379211,538067.1986656189,631856.1859130859,668491.1258773804,1628738.7060546875
CE(16:0),0.18430428920993586,8.894850167609613,0.26063435159449,0.609684681400083,0.9999676149678289,CE,469349.25233078,732534.9300003052,392425.068195343,509885.9750785828,567635.2960472107,1596333.6827392578
CE(16:1),0.07177418262239336,9.199473913655961,0.03934396828117315,0.8427687775549545,0.9999676149678289,CE,615974.1851387024,879616.7602157593,546195.5188522339,662396.207824707,756575.8742599487,1866018.745361328
CE(16:2),0.035169049858137874,9.195697159876355,0.009431056008907035,0.922636161441638,0.9999676149678289,CE,636780.2257385254,854214.9823379517,571692.3199958801,669563.0045433044,760831.3562927246,1834903.0895996091
CE(16:3),0.07868289204026964,9.185558338257952,0.04729687961662421,0.8278354934241682,0.9999676149678289,CE,640186.6630020142,871481.7596931458,562728.9194107056,681025.4290847778,730864.6710624695,1813949.6315917969
CE(17:0),-0.1516171912066396,7.402314564848854,0.17369709225386032,0.6768467711239465,0.9999676149678289,CE,195352.9335975647,198595.7937850952,196598.03413772583,198690.114112854,197763.01457595825,543111.2984619141
CE(17:1),-0.0826550754185156,7.317169952759999,0.051802152013806335,0.8199565503915134,0.9999676149678289,CE,198670.55419921875,201212.3538360596,193828.81385421756,194247.09354019165,185854.1329689026,485049.5936889648
CE(18:1),-0.15614562942472965,7.315794043002356,0.18418352915614378,0.667802361804082,0.9999676149678289,CE,174507.89205169678,186267.79314041135,177817.37302398682,180520.9931335449,187461.29320526123,525504.0968017578
CE(18:2),-0.10919369482035474,7.29220837275707,0.09028757087799022,0.7638118866807653,0.9999676149678289,CE,182348.652885437,182766.0526542664,177216.79308319092,181100.9531059265,175446.512260437,514009.1566162109
CE(18:3),-0.12294433747265136,7.2585419219874785,0.11437949050741736,0.7352121967820121,0.9999676149678289,CE,176993.19274902344,183789.453125,176476.05289840698,175940.05224227905,180094.7332382202,491420.11407470703
CE(19:0),-0.17667805480926677,8.04028396626743,0.23555189727085235,0.6274373912051068,0.9999676149678289,CE,157883.99143600464,165965.69176483154,155411.27170944214,173518.05254745483,169651.69188308716,1302868.585571289
CE(20:0),-0.08520861417572756,9.730299264309833,0.05504827044023841,0.814500829825098,0.9999676149678289,CE,855305.1819610596,1036929.1333618164,824333.5804023743,950904.1232070924,977472.4914894104,2926340.936523437
CE(20:1),-0.04299051031619957,9.689667582421968,0.014041472724784398,0.9056740936006622,0.9999676149678289,CE,875181.8801994324,1019692.0112876892,815365.2763290405,905198.8020706176,947720.4445266724,2816307.859375
CE(20:3),-0.012486799279783998,9.32886401943926,0.001186298584798351,0.9725241455382005,0.9999676149678289,CE,704709.011516571,813193.3384170532,654152.9467315674,703096.3116493225,732581.6941871643,2158650.114501953
CE(20:4),-0.03395058308008634,8.676598493301094,0.008760751377849374,0.9254277949244063,0.9999676149678289,CE,402740.4890403748,445636.5705261231,366788.68545913696,391413.4274291992,424127.309135437,1543046.3491210938
CE(20:5),-0.06556571451770411,7.958380289774934,0.032622475814832796,0.8566682653281485,0.9999676149678289,CE,139035.8697166443,167459.45166397095,131203.369430542,153176.39078521729,155580.75135803223,1250399.6277770996
CE(22:0),-0.10435474065288038,6.989555763794697,0.08247956892410002,0.773964879536538,0.9999676149678289,CE,119944.24836730956,120225.56796264648,113619.68785858154,118619.92809295654,117818.98834609984,505493.6750106812
CE(22:1),-0.1010955412590072,6.999059721290959,0.07742077736838837,0.780823607157297,0.9999676149678289,CE,122461.96853637695,121972.94856262208,116452.8687324524,116463.048538208,121702.88856124878,505272.3333091736
CE(22:2),-0.01545918411113141,7.183300756661078,0.0018179083399445517,0.965990951313474,0.9999676149678289,CE,132974.9496231079,157973.9913711548,128557.22916412354,134085.04962539673,138933.97007369995,566032.1397857666
CE(22:3),0.08725333759045799,8.20307460540133,0.058181593361950945,0.8093934383574813,0.9999676149678289,CE,269730.120223999,378794.00548553467,237952.63720703125,282603.87969589233,321424.2411193848,1092154.7315444946
CE(22:5),-0.059252901303408705,9.52688195200482,0.026653057502699085,0.8703155835820676,0.9999676149678289,CE,896125.9647750854,1024848.3333282472,860122.441242218,920121.2665939332,950493.6900024414,2145913.7845458984
CE(22:6),-0.09462627437074317,9.54708884999692,0.06785745866363868,0.7944822475333903,0.9999676149678289,CE,885571.8236236572,1016968.3073120116,861411.0184288025,922110.1458320618,987256.2680778503,2201574.9931640625
CE(24:1),0.34733951500763227,9.947581008626573,0.9311258652232937,0.33457054050204627,0.9999676149678289,CE,176493.79277420044,404208.2464942932,134978.28967666626,236107.4779434204,277421.3579864502,6072815.161281586
CE(46:3;O2),0.06777558012785119,9.288438368666553,0.03507338044801145,0.8514419780826141,0.9999676149678289,CE,98553.06732177734,179539.43270874023,104231.3275680542,151277.2108078003,119230.16801071168,3927450.799602509
CE(48:3;O2),-0.11243636077019585,7.723477619725548,0.09569908733919852,0.7570532537068,0.9999676149678289,CE,47360.70325088501,65984.20444107056,53688.00390625,68573.22462844849,48399.8837928772,1287123.7808647156
CE(50:3;O2),0.01243413206435468,8.40325564839088,0.0011775000764373544,0.9726261861326778,0.9999676149678289,CE,64128.64461517334,104444.22681427002,77692.72552490234,89029.80641937256,66508.72457504272,2094737.339096069
CE(52:3;O2),0.021882855880385667,5.8335340747484175,0.0036482900790701933,0.9518362010596345,0.9999676149678289,CE,52344.24368286133,60583.78402328491,49695.44371032715,53424.68384552002,49000.52359390259,226813.6183853149
Cer(d12:0/14:0),-0.14274946150400133,4.647512320017173,0.15400463385776675,0.6947373899556395,0.9999676149678289,Cer,39273.60258102417,41674.34302139282,38905.74267578125,42461.24283981323,40371.54320144653,44455.723205566406
"Cer(d14:2(4E,6E)/16:0)",-0.06957308858875581,3.0588711218995424,0.0366919550383642,0.8480935814869508,0.9999676149678289,Cer,14801.52102279663,12278.780841827393,13914.26097869873,11732.400913238524,12254.78084564209,16321.661117553713
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.13125470114693277,2.931216211427303,0.1301833721185517,0.7182419881655421,0.9999676149678289,Cer,12739.040920257568,12060.16093826294,12958.760921478271,13583.560932159424,10325.660800933838,13665.06095123291
"Cer(d14:2(4E,6E)/20:1(11Z))",5.68066241911618e-4,2.950465270854352,2.4539269816159504e-6,0.9987501131416856,0.9999676149678289,Cer,11671.760871887209,11924.02087020874,10284.520767211914,13358.480876922607,8805.520652770996,18195.26148223877
Cer(d15:1/16:0),-0.164331414642692,3.866608118125483,0.20381292738814238,0.6516606051167596,0.9999676149678289,Cer,22969.701808929443,22160.041648864742,24062.681678771973,22878.921710968018,21349.401363372803,28685.962020874023
"Cer(d15:2(4E,6E)/20:0)",-0.1295662953030926,3.7945274751436227,0.12690737074612457,0.7216603833311027,0.9999676149678289,Cer,19540.64141082764,16471.001304626465,17459.98119354248,17707.18140411377,17765.661235809326,39650.562911987305
"Cer(d15:2(4E,6E)/22:0)",-0.1689116669102268,3.2840948930155447,0.21522209649438662,0.642704808222854,0.9999676149678289,Cer,16557.261127471924,13931.420963287354,16053.301235198976,14415.68098449707,15360.5810546875,18799.70132446289
Cer(d16:1/17:0),-0.0968932577932098,4.360272419102087,0.07111327541110768,0.7897226961896016,0.9999676149678289,Cer,34752.46252822876,33213.08237075806,31542.362091064453,34593.62221908569,32442.36240005493,36450.52267456055
Cer(d16:1/23:0),-0.10507895279837927,3.334950351753348,0.0835655131733688,0.7725224522646419,0.9999676149678289,Cer,16891.761249542236,14920.461074829102,15196.281173706057,14982.14100265503,15819.24098968506,20381.52138519287
Cer(d18:0/13:0),-0.11586012026698082,4.477444378785336,0.10158476988954135,0.7499360733964252,0.9999676149678289,Cer,35418.16233444214,36414.42254638672,35228.66244125366,34770.72231674194,35428.96244812012,41184.04275512695
Cer(d18:0/14:0),-0.12321859739401445,4.854450425702184,0.1148654702683416,0.734671437906743,0.9999676149678289,Cer,46553.14316940308,48074.903549194336,49050.84342193604,43857.9030418396,46198.78364944458,50856.26361083984
Cer(d18:0/15:0),-0.1364343094988568,4.5629416854438,0.14072215311693992,0.707564147276909,0.9999676149678289,Cer,36404.42267990112,39167.36238861084,38476.82249069214,37388.86269760132,36867.54244613648,43407.602966308594
Cer(d18:0/16:0),-0.12415604573002777,5.646368815719403,0.11662821679055924,0.7327206293532106,0.9999676149678289,Cer,81725.90637588501,84445.02645492554,79715.58520889282,85267.00590515137,81251.1661605835,84237.666015625
Cer(d18:0/17:0),-0.06813666003073914,5.821727260449955,0.03522463631458095,0.851125725921183,0.9999676149678289,Cer,96447.98763656616,90966.54695510864,90823.28666305542,89746.28577041626,84771.18603897095,103740.6279296875
Cer(d18:0/18:0),-0.02537025945851026,4.433980616170949,0.004892424473837309,0.9442367449849006,0.9999676149678289,Cer,36655.88275146485,35408.762466430664,34626.96241760254,34106.26224517822,30483.84224319458,40826.322814941406
Cer(d18:0/19:0),-0.19040437367257004,4.28989754492569,0.2732819242335722,0.6011386780749925,0.9999676149678289,Cer,29994.98222732544,30048.84217071533,29409.86212539673,32051.302242279053,31573.54201889038,37957.802490234375
Cer(d18:0/20:0),-0.13655128690459709,4.424634303181984,0.1409577216123239,0.707330757730372,0.9999676149678289,Cer,35594.30250167847,32948.90245056152,34361.2225227356,36059.202491760254,31562.942295074463,40378.80267333984
Cer(d18:0/21:0),-0.08753799748832923,5.317883339174052,0.058072762118627,0.8095683633770638,0.9999676149678289,Cer,39136.32303619385,35522.642318725586,34749.64265823364,35344.40231323242,36812.52256774902,161184.93188476562
Cer(d18:0/22:0),-0.1071205477666297,5.2164667595414995,0.08687455083666151,0.7681887675504295,0.9999676149678289,Cer,31314.982093811035,38266.22264480591,31018.282306671143,36863.82239151001,35146.60270309448,147861.1506652832
Cer(d18:0/23:0),0.003677986220640255,4.820270562549064,1.0296852633473463e-4,0.9919037323459371,0.9999676149678289,Cer,43699.74304199219,40333.94299697876,34492.22242355347,42023.1830329895,37463.54266738892,70578.20520019531
Cer(d18:0/24:0),-0.17137045856355873,5.765265365516785,0.22165645165745218,0.6377806735067076,0.9999676149678289,Cer,82841.80578613281,79742.64520263672,86954.96618652344,81483.52568817139,78541.08576583862,115357.70776367188
Cer(d18:0/25:0),-0.13100880726787928,5.770726101184657,0.12981426924034173,0.7186246886619998,0.9999676149678289,Cer,89216.84649658203,89986.705810546875,85053.22607421875,92947.70666503906,88697.98638916016,94354.74658203124
Cer(d18:0/26:0),-0.020374677253258564,5.516650027516434,0.003156742982355354,0.9551945102550041,0.9999676149678289,Cer,66274.02476501465,77531.265625,65199.2451171875,69210.98443603516,65006.30453491211,98408.84783935548
Cer(d18:0/27:0),-0.058233852393375196,5.403089118629745,0.0257406376781546,0.8725353559736878,0.9999676149678289,Cer,61918.20431518555,70589.2654876709,58933.683685302734,65339.62417602539,64284.20477294922,88581.96716308594
Cer(d18:0/29:0),-0.06964936851602976,4.365522098718884,0.03679434378443602,0.8478843651783017,0.9999676149678289,Cer,30196.062267303467,37997.60273742676,29358.962169647217,35568.70250701904,33659.88230895996,36515.04244995117
Cer(d18:0/30:0),-0.12249978740490497,4.205514176079685,0.11351405748394683,0.736178359177388,0.9999676149678289,Cer,29954.08180618286,28383.36208724976,26019.861820220947,30384.401977539062,29807.402011871334,36017.642486572266
Cer(d18:0/31:0),-0.07274253349762796,4.0144857805980765,0.04012354225085346,0.8412392233253172,0.9999676149678289,Cer,25692.281707763672,25143.861740112305,24883.08176422119,24531.00168228149,22916.981533050537,33543.66241455078
Cer(d18:0/32:0),-0.10555241215287993,4.014790823626475,0.08434262102238677,0.7714964665169897,0.9999676149678289,Cer,26129.661918640137,22867.021488189697,25132.801807403564,23572.54140472412,22120.50156402588,35743.24252319336
Cer(d18:0/h17:0),-0.14237728677106493,4.328963608535618,0.15319319710198442,0.695502312581314,0.9999676149678289,Cer,33864.1423034668,30864.662216186523,31819.54242324829,33831.962703704834,30961.402130126957,36675.40258789063
Cer(d18:0/h24:0),-0.08959107430823177,5.775809529077833,0.060835295433662395,0.805180559874876,0.9999676149678289,Cer,91619.5263671875,91297.78643798828,88860.14654541016,89963.0263671875,84915.825927734375,95063.60705566406
Cer(d18:0/h26:0),0.037725103997655406,5.4637859155972,0.010851114526758465,0.917035486046955,0.9999676149678289,Cer,61688.86477661133,81428.046630859375,60294.60446166992,64795.62435913086,66409.7251586914,92062.6470336914
Cer(d18:1/12:0),-0.20667071259867914,3.7685582126143213,0.32163384287741786,0.5706274157172672,0.9999676149678289,Cer,21640.941638946533,20647.30142211914,22380.08136367798,22856.28171157837,20811.10145568848,25365.0817565918
Cer(d18:1/14:0),-0.07106506408557883,4.125041323216985,0.038299264707745806,0.8448434350998569,0.9999676149678289,Cer,25903.90167999268,29704.182041168213,26303.981830596924,27757.881881713867,25734.34206390381,34530.7822265625
Cer(d18:1/16:0),0.017064832636022906,4.356459153763458,0.0022178101191769883,0.9624386031081376,0.9999676149678289,Cer,35166.76239776611,34429.92254257202,31520.34224319458,31850.522258758545,29757.262157440186,38499.72271728516
Cer(d18:1/17:0),-0.13254723548167627,4.41002061543904,0.1328386111187001,0.7155068362139925,0.9999676149678289,Cer,33076.06247711182,34149.302463531494,33607.56229019165,34041.16244125366,32363.88221359253,40616.56295776367
Cer(d18:1/18:0),-0.16526594408124062,3.974649494924339,0.20613888685898019,0.6498106854968376,0.9999676149678289,Cer,24705.121948242188,25179.681789398197,25305.521633148197,25312.66180419922,25176.10187149048,28675.522033691406
Cer(d18:1/18:1(9Z)),-0.059319455928440706,4.067467505352415,0.026700329854996596,0.8702016482161722,0.9999676149678289,Cer,26437.801971435547,28530.00218963623,27155.66192626953,26055.64194107056,24540.84173965454,31446.062286376957
Cer(d18:1/19:0),-0.11098332233397717,4.0630604016566645,0.09321704972762745,0.7601265014685576,0.9999676149678289,Cer,22246.461624145508,24011.061740875244,22449.281635284424,21275.701580047607,23911.541763305664,42978.6032409668
Cer(d18:1/2:0),-0.09300597240574762,4.201867192378675,0.06553119269653959,0.7979580875011156,0.9999676149678289,Cer,32205.662132263184,28355.4019241333,28230.60185623169,30288.86186599731,28677.541946411133,33699.42239379883
Cer(d18:1/20:0),-0.048469955635959225,3.8042682422944316,0.0178336510778081,0.8937642018188415,0.9999676149678289,Cer,21060.08140182495,22652.04173278809,20648.26161575317,22880.0216217041,18276.361236572266,29753.861755371097
Cer(d18:1/22:0),-0.10338259104332392,3.593315438759362,0.08090704242772517,0.7760719576728116,0.9999676149678289,Cer,18943.721336364742,19140.54135894776,19841.08148574829,17318.761196136475,17971.261199951172,24002.86163330078
Cer(d18:1/23:0),-0.17087273606910613,3.8138089844846332,0.22027807960455453,0.6388281173213016,0.9999676149678289,Cer,22587.601531982426,19726.741298675537,20983.421474456787,21295.501426696777,21812.141651153564,29695.122009277344
Cer(d18:1/24:0),-0.030526737210939247,4.2339148843922345,0.007080734888063489,0.9329394748972667,0.9999676149678289,Cer,27934.2419128418,26702.801864624023,23311.8816986084,27529.56188583374,25062.50164413452,47688.70349121094
Cer(d18:1/24:1(15Z)),0.08044209578186211,4.158962364891302,0.0494145139880402,0.8240852124528897,0.9999676149678289,Cer,27206.181762695312,26866.60157775879,21020.94149780273,25114.22180557251,23522.38187026977,45491.96249389648
Cer(d18:1/25:0),-0.013227721843632773,4.220038035292709,0.001330587992782739,0.9709018379020058,0.9999676149678289,Cer,26083.94189453125,29377.14242553711,22920.88150024414,28679.26202392578,25288.621841430664,45161.84353637695
Cer(d18:1/26:0),-0.0015949818038699048,3.958060225612195,1.9355498579898267e-5,0.9964897274179532,0.9999676149678289,Cer,23697.22191619873,28205.501922607426,23231.50184631348,26148.48193359375,21974.641662597656,29251.602096557617
Cer(d18:1/26:1(17Z)),-0.025809111089204053,3.880368083108333,0.005062133975798133,0.943279429128697,0.9999676149678289,Cer,23190.261688232426,25331.481636047363,22072.941528320312,24583.98170471192,20879.84154510498,28260.16186523437
Cer(d18:1/27:0),0.026673587850401536,3.8353868019400212,0.005420051616169985,0.9413119610327281,0.9999676149678289,Cer,22387.621658325195,27108.22201538086,22320.32174682617,23468.821769714355,20781.28157043457,24916.221603393555
Cer(d18:1/28:0),-0.03715828670128258,3.4735264440575375,0.010485607023483112,0.918439776543323,0.9999676149678289,Cer,18224.741149902344,19116.021324157715,18203.80126953125,17090.78133392334,16593.061065673828,20015.42143249512
Cer(d18:1/29:0),-0.09286791493458599,3.452814650543957,0.06531497913287865,0.7982844657443089,0.9999676149678289,Cer,15773.860973358154,17882.301345825195,13915.640991210938,18905.981269836426,16633.421173095703,23140.481689453125
Cer(d18:1/30:0),-0.016573014675503463,3.4586786486301873,0.0020876333792330115,0.963556834722326,0.9999676149678289,Cer,15647.881130218506,16497.38116455078,16096.961235046389,15176.761070251465,12851.140926361084,27592.822204589844
Cer(d18:1/31:0),-0.22904791667968324,3.217229047158331,0.39442418799083606,0.5299829799580466,0.9999676149678289,Cer,12683.240837097168,12752.500930786133,13079.560913085938,14140.460998535156,13285.300914764404,22404.0817565918
Cer(d18:1/32:0),-0.11171807306517025,3.1026345182293777,0.09441229880337687,0.758641031608572,0.9999676149678289,Cer,13757.701007843018,12848.12089920044,14728.920974731443,12490.920944213867,11394.240829467772,17866.781280517578
Cer(d18:1/33:0),-0.07367240556850707,3.0128852825110086,0.0411338575668907,0.8392797617359696,0.9999676149678289,Cer,13351.000911712646,12788.360877990724,12216.12085723877,13401.380905151367,11731.540843963625,15613.561149597168
Cer(d18:1/34:0),-0.09138351125632321,3.0384018526866172,0.06322890174897111,0.8014634489313399,0.9999676149678289,Cer,11946.000816345217,12374.600868225098,11764.62084197998,10539.40083694458,12620.96096420288,19010.541259765625
Cer(d18:1/35:0),-0.07324136885030812,3.0261559656231407,0.040652072675015916,0.8402110005808876,0.9999676149678289,Cer,12502.020847320557,12005.720802307129,11720.440853118896,12871.040828704834,10458.000690460203,18661.88129425049
Cer(d18:2/14:0),-0.17976582752960088,3.5385301641392672,0.24366738854934056,0.6215697909616025,0.9999676149678289,Cer,18236.761333465576,18307.16135787964,18568.50128173828,19619.741485595703,18022.50126647949,21388.84144592285
Cer(d18:2/15:0),-0.13250643936315737,3.6238520688145415,0.1327210668951011,0.7156272600686951,0.9999676149678289,Cer,19526.78151321411,19860.28147506714,18852.56118774414,19898.6413230896,19845.28145599365,22950.80187988281
Cer(d18:2/16:0),-0.2782127872340565,3.581790614611855,0.5805044131352588,0.4461146749896955,0.9999676149678289,Cer,18002.34122467041,17328.001152038574,20391.681659698486,19209.62147140503,18216.181274414062,23382.72171020508
Cer(d18:2/18:1),-0.07465636326025055,3.710914515700176,0.04225481013264709,0.8371348221689188,0.9999676149678289,Cer,22947.241397857662,20504.221530914307,21810.681617736816,19208.681476593018,20299.74141311645,23899.32177734375
Cer(d18:2/20:0),-0.195808497080635,3.8481696419785276,0.2888901431009572,0.5909326319657757,0.9999676149678289,Cer,22621.94158554077,22098.841506958008,21907.00151062012,23200.46158599853,24240.741622924805,27019.16209411621
Cer(d18:2/20:1),-0.2960334753185187,3.9133966295004097,0.6566917947568527,0.4177302992933554,0.9999676149678289,Cer,22584.56158065796,22471.201583862305,25603.3017578125,24183.24155044556,24906.181594848636,27688.74201965332
Cer(d18:2/21:0),-0.03580089595985208,4.248043522849711,0.009736987951328047,0.9213953843557496,0.9999676149678289,Cer,31481.841995239258,31398.44212341309,29353.62216949463,28851.182220458984,28985.142097473145,36043.38250732422
Cer(d18:2/22:0),-0.0995212190780266,4.200765701544296,0.07500999506396511,0.7841772056757073,0.9999676149678289,Cer,31302.082187652588,29855.121822357178,30092.182106018063,28517.74208068848,29690.72206878662,32058.42248535156
Cer(d18:2/23:0),-0.14831081161809964,4.326891761350817,0.16617736951286588,0.6835316889086575,0.9999676149678289,Cer,32820.32244873047,32137.42237472534,32538.402271270752,32855.62219238281,32026.762393951416,35503.162536621094
Cer(d18:2/25:0),-0.06319675888002423,4.419448856107659,0.030302814695460256,0.8618049197381079,0.9999676149678289,Cer,36787.14291381836,36635.50274658203,35616.66258239746,33508.88243865967,34445.42247390747,35312.16232299805
Cer(d18:2/27:0),-0.13777767585474937,4.454700252256693,0.14349680132363574,0.704829171461332,0.9999676149678289,Cer,35136.022705078125,39855.70294189453,36589.48268890381,37274.90255737305,38484.122482299805,32103.202209472656
Cer(d18:2/28:0),-0.00780585154893687,4.50702314547821,4.6353899551832e-4,0.9828229077474994,0.9999676149678289,Cer,39372.902893066406,39959.38299560547,36228.10238647461,38051.70274353027,34104.402282714844,38205.34271240234
Cer(d18:2/29:0),-0.14629954234152678,4.2533732770711,0.16171643593195023,0.6875811276555681,0.9999676149678289,Cer,32035.46255493164,31730.302211761475,32402.48248291016,34042.90222167969,29392.002197265625,30516.74188232422
Cer(d18:2/30:0),0.017292155118809893,4.354454069013144,0.0022773363839405647,0.9619382423402384,0.9999676149678289,Cer,37354.08285903931,34102.82225036621,33724.02230453491,32698.082397460938,28808.42227172852,35877.96252441406
Cer(d18:2/32:0),-0.21182848162128934,4.290746411416308,0.3378559532104646,0.5610694284843298,0.9999676149678289,Cer,32186.902256011963,28905.98226928711,33651.76238632202,33525.722480773926,28325.06213760376,35888.52264404297
Cer(d20:0/26:0),-0.09736703137269011,4.014432336456898,0.07179941282720392,0.7887346311405794,0.9999676149678289,Cer,23790.48168182373,26882.02202606201,22849.52149963379,26325.66212463379,25015.88165283203,32442.80207824707
CerP(d18:0/16:0),-0.014867231127241087,5.1733166325641715,0.0016809605631351587,0.9672962792758852,0.9999676149678289,Cer,37808.50260925293,38559.02320480347,33165.98232650757,35851.40270233154,35791.622173309326,135065.88647460938
CerP(d18:1/12:0),-0.10464923011651674,4.119169765539906,0.08291479389708911,0.7733855556284853,0.9999676149678289,Cer,26625.061798095703,29206.22201919556,26033.42162704468,27791.40186691284,27949.72198486328,32613.582275390625
CerP(d18:1/14:0),-0.2937026469808914,4.07960272757015,0.6464671162188864,0.4213786167651341,0.9999676149678289,Cer,23093.94152069092,20610.30141067505,22467.601512908936,28015.641883850098,22433.66142272949,43235.70327758789
CerP(d18:1/16:0),-0.08276526711313589,3.7009062565765043,0.0519114993853691,0.8197698888081657,0.9999676149678289,Cer,20964.261501312256,21806.261421203613,20403.401348114017,20218.121334075928,20763.241458892822,23629.98181152344
CerP(d18:1/18:0),0.11761140519464386,4.13569878689169,0.10579433130104121,0.7449839949230358,0.9999676149678289,Cer,27721.901947021484,25152.00174331665,22527.621368408203,20715.82125854492,22191.641395568848,46691.52333068848
CerP(d18:1/2:0),-0.17137927636425537,4.191529687155312,0.2216171608215518,0.6378104759981565,0.9999676149678289,Cer,30331.06227493286,28098.94206237793,30702.86243057251,30427.282165527344,27709.70188903809,32758.722259521484
CerP(d18:1/20:0),-0.04915106307225938,3.9123014760081936,0.018339089162111577,0.8922783152921042,0.9999676149678289,Cer,23496.341735839844,26100.761657714844,23809.88165283203,23998.581573486328,22085.48156738281,28104.022018432617
CerP(d18:1/22:0),-0.0426782244011822,3.551807609100303,0.013829104307099271,0.9063868139958432,0.9999676149678289,Cer,19410.341423034668,19449.201248168945,17600.981475830078,19770.34145355225,17137.121215820312,21980.98166656494
CerP(d18:1/24:0),-0.056195521114493094,3.4804352170946173,0.02395815088254949,0.8769914417667113,0.9999676149678289,Cer,14522.981044769287,18419.22132110596,14565.921020507812,18524.221450805664,14338.721031188965,26276.701667785645
CerP(d18:1/24:1(15Z)),-0.10639227028194714,3.4689485096201795,0.08566304572639183,0.7697648475129502,0.9999676149678289,Cer,14190.22091293335,17885.081050872803,14666.701015472412,16839.501205444336,15979.881141662598,25948.16175842285
CerP(d18:1/26:0),-0.013213689729152064,2.9873617488150606,0.00132698902575612,0.9709411993945896,0.9999676149678289,Cer,13072.520881652832,12289.380847930908,12145.580867767334,10542.66077041626,11656.140838623049,16853.80121612549
CerP(d18:1/26:1(17Z)),-0.21155093317741916,3.0462858100143992,0.3367696201497664,0.561699819909543,0.9999676149678289,Cer,12517.420959472656,12000.320697784424,13709.30103302002,12869.320861816406,11738.900783538818,17106.38124847412
CerP(d18:1/8:0),-0.06281418981891401,4.058471984509403,0.02993365976837481,0.8626408421102302,0.9999676149678289,Cer,28505.50193786621,25236.54175567627,23449.421504974365,28733.822177886963,24091.20162582397,33248.70245361328
DG(24:0)_C16:0,-0.04203226306926346,5.289002054490165,0.013420803796407199,0.9077728552118037,0.9999676149678289,DAG,76789.70568847656,67836.06503295898,61412.28422546387,71604.1254272461,68536.58477783203,51547.723693847656
DG(24:0)_C18:0,-0.10833156326148417,6.037162058788372,0.0888669837222551,0.7656225228361446,0.9999676149678289,DAG,106510.12797164916,110188.22804260254,107306.48769760132,110227.64771270752,99873.1873588562,114614.86840820312
DG(26:0)_C16:0,0.01703376903814876,5.68308474888644,0.0022103086816969153,0.9625021331738944,0.9999676149678289,DAG,103663.8071899414,96865.32678222656,79620.6655883789,92106.82647705078,96752.38674926758,58459.12435913086
DG(26:0)_C18:0,-0.28246924414815605,4.815440642101273,0.5984997477162323,0.43915101346420826,0.9999676149678289,DAG,42836.68321990967,41127.30298233032,49760.20332717896,45429.743267059326,42478.04311752319,53247.48370361328
DG(28:1)_C16:0,0.2918520933069873,6.204058423733342,0.6561342692414485,0.41792801808745306,0.9999676149678289,DAG,200325.9931640625,149081.37045288086,90198.806396484375,147715.66983032227,148915.33074951172,50801.723724365234
DG(28:1)_C18:0,-0.16327123654345688,6.68574202941353,0.20130082267542093,0.6536729019387144,0.9999676149678289,DAG,159235.83180999756,161754.35221481323,170580.81246566772,161145.91250228882,154520.35034179688,197475.57421875
DG(28:1)_C18:1,-0.26373123882307076,4.846926750859881,0.5222827740144566,0.469869536728606,0.9999676149678289,DAG,44115.92319107056,43339.80307769776,47308.66331100464,46860.34348678589,47763.203342437744,52723.3835144043
DG(28:2)_C16:0,0.07238066118716621,5.395147117372631,0.04000654922151625,0.8414677765407377,0.9999676149678289,DAG,84882.00604248047,76591.66537475586,57207.42395019531,77802.8857421875,74093.20559692383,57791.84387207031
DG(28:2)_C18:0,-0.11955487661671818,5.486727350393438,0.10816667887320364,0.7422410776097779,0.9999676149678289,DAG,72216.16485595703,72755.26529312134,75555.6851348877,66787.78451156616,69923.58477401733,82155.06555175781
DG(28:2)_C18:1,-0.15097713803937854,6.88320316295289,0.1722388089983724,0.6781297240078704,0.9999676149678289,DAG,194374.99493789676,181522.47330856323,186827.6133384705,189504.11289978027,187219.27249145508,219368.2958984375
