lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(64:17)|TG(63:10)|TG(62:3)]_FA14:0,-0.11669831129343419,3.6444257951952053,0.0673275906967774,0.7952683003701754,0.9997332664466998,TAG,25361.00196838379,29391.38214111328,34994.8225402832,22742.881774902344,23599.101684570312,15646.621032714844
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:0,0.05844455690785822,3.5103857890149355,0.017026276872599055,0.8961828978374504,0.9997332664466998,TAG,25740.66177368164,22044.04168701172,22751.50160217285,19385.121459960938,21463.32164001465,21835.301208496097
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:1,0.006380552266211307,3.877256801382264,2.0247707470844034e-4,0.9886469294992409,0.9997332664466998,TAG,32821.80236816406,32271.662231445312,24343.9617767334,29538.7421875,35870.06256103516,21714.40170288086
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0,-0.10001602575467351,3.880521314227194,0.0494970742751093,0.8239407238738397,0.9997332664466998,TAG,31222.16217041016,29465.34197998047,29233.92193603516,27876.64196777344,32962.94206237793,24173.081466674805
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:1,-0.09882208588182378,4.2842060725875895,0.04832932383489208,0.8259963006368343,0.9997332664466998,TAG,40904.5227355957,46435.78314208984,39311.3828125,35925.782302856445,54527.983795166016,22260.961380004883
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:2,-0.20682257731123124,4.418430806478327,0.21051185153419283,0.6463665155484427,0.9997332664466998,TAG,43053.34259033203,50457.823654174805,35090.60220336914,41882.5029296875,73519.86538696289,21409.9815826416
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:3,-0.018015270587003824,4.538915973046753,0.001612485996702162,0.9679689382787091,0.9997332664466998,TAG,53784.10372924805,54184.763916015625,42324.56311035156,41618.86306762695,68768.74510192871,25777.481842041016
[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4,-0.10076589841009558,4.668287854898832,0.050246538636372406,0.8226348322196531,0.9997332664466998,TAG,52876.643951416016,59603.94430541992,53086.60385131836,50641.72326660156,62606.78402709961,31104.522399902344
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:5,0.109791216981622,5.435926664599364,0.06023526736225904,0.8061244765779663,0.9997332664466998,TAG,98098.24728393556,116712.00927734376,103524.44703674316,87024.24612426758,81269.66610717773,45543.3429107666
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,0.2624231525148716,5.380135705054814,0.34618768666450705,0.5562791624104348,0.9997332664466998,TAG,103078.82704162598,112450.40719604492,96320.4073791504,85135.28604125977,63097.76445007324,48117.26346588135
[TG(64:6)]_FA14:0,-0.08544117596990707,3.834523442521336,0.03614909705265745,0.8492079213394572,0.9997332664466998,TAG,31265.62225341797,34690.80270385742,42586.28324890137,27214.761749267574,26015.781982421875,13809.900955200195
[TG(64:6)]_FA16:0,-0.31255698761418144,3.582949507117304,0.4778818783465794,0.48938330835653077,0.9997332664466998,TAG,24383.56181335449,23910.601760864258,29134.36247253418,21057.06132507324,33422.14227294922,14322.280899047852
[TG(64:6)]_FA16:1,-0.03751333751552102,4.874853886846423,0.0069854870710912564,0.9333909841362993,0.9997332664466998,TAG,54538.42376708984,73749.9245300293,59201.76452636719,52843.684173583984,68753.38414001465,44214.002838134766
[TG(64:6)]_FA18:0,-0.5299354221720423,4.34541453833145,1.3557894888418787,0.24426853493080397,0.9997332664466998,TAG,36383.40246582031,41605.64265441895,67304.643798828125,34138.44207763672,54517.88356018066,17913.061416625977
[TG(64:6)]_FA18:1,-0.043132981463772896,3.7754149687248915,0.009231351246398845,0.9234570981292776,0.9997332664466998,TAG,30467.282470703125,31101.76211547852,29738.042053222656,27874.001861572266,29753.98200988769,17203.181198120117
[TG(64:6)]_FA18:2,0.03858698821806181,3.622960877466942,0.007415721156405666,0.9313753322798682,0.9997332664466998,TAG,27807.142150878903,27547.42193603516,26016.761993408203,22579.20150756836,25836.56172180176,18153.18132019043
[TG(64:6)]_FA18:3,-0.0336892288251652,3.886564725103648,0.0056341448075727385,0.9401662249825992,0.9997332664466998,TAG,30658.32225036621,33216.06228637695,29180.62203979492,26310.06188964844,34972.40234375,22937.22152709961
[TG(64:6)]_FA20:4,0.02308761223377201,4.209717234988517,0.0026532308785363057,0.9589195142974448,0.9997332664466998,TAG,41154.64280700684,43812.50309753418,36502.48223876953,36352.84252929688,42474.70306396485,24194.86180114746
[TG(64:6)]_FA22:5,0.278795606935377,5.207346704378646,0.3909584529978929,0.5317960280221365,0.9997332664466998,TAG,93271.50662231444,106017.74746704102,89276.20529174805,79516.36602783203,54029.40347290039,34242.322509765625
[TG(64:6)]_FA22:6,0.10046195743520259,5.171141629234874,0.050412795807915245,0.8223465289093593,0.9997332664466998,TAG,86527.526123046875,93040.706298828125,84188.426025390625,73710.78514099121,71782.5849609375,35157.02217102051
[TG(64:7)|TG(63:0)]_FA14:0,-0.19984721111592327,4.133066583653061,0.19661874094254017,0.6574640561749148,0.9997332664466998,TAG,35291.24223327637,43555.3233795166,51050.30422973633,31285.48208618164,42348.34252929688,14848.600997924805
[TG(64:7)|TG(63:0)]_FA16:0,-0.43230342128996724,4.244726643886706,0.9078177664950999,0.34069409322608724,0.9997332664466998,TAG,33470.44248962402,43737.6028137207,58054.32385253906,30291.862182617188,55958.88496398926,15416.581130981443
[TG(64:7)|TG(63:0)]_FA16:1,-0.2774124260828259,3.842146262980585,0.37722971884699064,0.539089585565288,0.9997332664466998,TAG,27825.88184356689,31662.04200744629,36577.542709350586,29066.18231201172,33508.42210388184,16346.72117614746
[TG(64:7)|TG(63:0)]_FA18:0,-0.08108285878223219,4.300686168504296,0.03256457395809775,0.8567941460836458,0.9997332664466998,TAG,43565.16360473633,47471.58334350586,45250.1830444336,32979.22229003906,55850.76303100586,19368.161376953125
[TG(64:7)|TG(63:0)]_FA18:1,-0.5024496168747319,4.423941843583562,1.220966341234316,0.26917109051224586,0.9997332664466998,TAG,39426.36334228516,44001.82276916504,66192.28443908691,37247.66253662109,60550.26527404785,18804.1612701416
[TG(64:7)|TG(63:0)]_FA18:2,0.05525512185571982,3.8349071592483246,0.015218088899871418,0.9018207489343397,0.9997332664466998,TAG,31078.522247314453,35084.10238647461,28061.021896362305,27639.22186279297,31932.78231811523,19156.94123840332
[TG(64:7)|TG(63:0)]_FA18:3,-0.23015378022319793,3.8360572746773354,0.26032828426411925,0.6098947088086877,0.9997332664466998,TAG,28703.602127075195,28390.542057037357,30980.202209472656,27023.921844482426,34818.5625,21225.64144897461
[TG(64:7)|TG(63:0)]_FA20:4,-0.06820611754901823,4.0104706767646405,0.023055764180639926,0.8793121491818748,0.9997332664466998,TAG,32957.902252197266,34886.902435302734,30969.00201416016,31226.20217895508,35879.402587890625,26025.30172729492
[TG(64:7)|TG(63:0)]_FA22:5,0.06452583138331783,5.491461067509533,0.02076538471328604,0.8854199300677716,0.9997332664466998,TAG,97836.42697143556,119717.48797607422,113244.70687866212,100090.98635864258,68236.82510375977,49839.22329711914
[TG(64:7)|TG(63:0)]_FA22:6,0.2344712551216933,5.318818001584034,0.2760836059285907,0.5992797257385262,0.9997332664466998,TAG,99331.42736816406,113052.48822021484,95775.20568847656,85903.36462402344,63689.66467285156,36051.28251647949
[TG(64:8)|TG(63:1)]_FA14:0,-0.02951299481174329,4.285763253696149,0.0043250910593997105,0.9475645838715726,0.9997332664466998,TAG,40861.30279541016,53093.743392944336,56115.28453063965,33668.44209289551,41715.0818939209,17208.94123840332
[TG(64:8)|TG(63:1)]_FA16:0,0.010533740521077316,3.9468391984715043,5.519740415138585e-4,0.9812561225230251,0.9997332664466998,TAG,33278.90254211426,38901.56253051758,33655.782791137695,25064.001739501957,40714.22319030762,18000.661163330078
[TG(64:8)|TG(63:1)]_FA16:1,-0.4441443679540299,4.64416302758183,0.9575764737382995,0.32779823972659355,0.9997332664466998,TAG,46345.86352539063,57404.184509277344,78994.20579528809,42560.20230102539,73987.0255279541,15781.98114013672
[TG(64:8)|TG(63:1)]_FA18:0,-0.010711208945216648,4.1727382455718365,5.701878983188635e-4,0.9809494381230351,0.9997332664466998,TAG,38613.36282348633,43962.68295288086,36106.56256103516,30547.202194213867,48907.02380371094,22522.38163757324
[TG(64:8)|TG(63:1)]_FA18:1,-0.21906352229507578,4.428257230745794,0.23601279689933108,0.6271008320913297,0.9997332664466998,TAG,44230.44338989258,51355.40414428711,53968.183197021484,40434.16250610352,59571.68420410156,18482.301208496097
[TG(64:8)|TG(63:1)]_FA18:2,-0.49177447630260895,4.493279645573953,1.1704407289296341,0.2793107010950611,0.9997332664466998,TAG,41695.1828918457,46077.92329406738,66786.96591186523,38261.96267700195,66615.14352416992,20043.261459350582
[TG(64:8)|TG(63:1)]_FA18:3,-0.1043216214625579,3.9771995174235224,0.05384066733904547,0.8165101163080757,0.9997332664466998,TAG,34688.042419433594,34693.702575683594,33626.48257446289,33807.362548828125,35290.342224121094,19146.72152709961
[TG(64:8)|TG(63:1)]_FA20:4,0.03711565353853557,4.181099660570792,0.006861127924222998,0.9339851832660757,0.9997332664466998,TAG,36877.32275390625,39718.0827331543,33027.902252197266,32436.54246520996,37415.8025970459,33846.80253601074
[TG(64:8)|TG(63:1)]_FA22:5,-0.2609449858192206,7.222060059767424,0.3341608756527421,0.5632192248195869,0.9997332664466998,TAG,253692.0355224609,384203.8079833984,471888.67333984375,339474.45751953125,215605.8961181641,156789.3511352539
[TG(64:8)|TG(63:1)]_FA22:6,0.09258744343794555,5.624514319424697,0.042806287681742106,0.8360904522235042,0.9997332664466998,TAG,111910.80801391602,131768.00942993164,126142.44787597656,109164.8875732422,74390.90528869629,51021.2236328125
[TG(64:9)|TG(63:2)]_FA14:0,-0.003587605936792807,3.8189334823016248,6.39839842051515e-5,0.9936177902957046,0.9997332664466998,TAG,31471.70223999023,34961.26224517822,36648.0225982666,27451.761749267574,27167.68203735352,15236.540985107422
[TG(64:9)|TG(63:2)]_FA16:0,-0.1448219581433227,3.6984366539180735,0.10353812750610919,0.747624359444168,0.9997332664466998,TAG,26804.122009277344,23468.5016784668,25554.981842041016,21103.061401367188,30963.52236938477,24473.58168029785
[TG(64:9)|TG(63:2)]_FA16:1,0.22375283970975984,4.433932628784068,0.25129947436016664,0.6161615603368957,0.9997332664466998,TAG,54770.683685302734,60160.184799194336,49257.78340148926,41185.36250305176,44845.583435058594,18836.88146972656
[TG(64:9)|TG(63:2)]_FA18:0,0.030700235948688506,3.7810652665930204,0.0046926705904297705,0.9453851763645764,0.9997332664466998,TAG,32616.102416992188,31087.2419128418,29876.042068481445,23566.68162536621,33304.262298583984,17132.201164245605
[TG(64:9)|TG(63:2)]_FA18:1,0.027749212879962137,4.299408327138392,0.0038336952245003886,0.9506290558898309,0.9997332664466998,TAG,43389.24313354492,49377.28381347656,38002.46273803711,34564.44250488281,53770.16427612305,22953.64169311523
[TG(64:9)|TG(63:2)]_FA18:2,-0.1677332799411032,4.425995320955839,0.13874580512619694,0.7095310487550193,0.9997332664466998,TAG,44421.18353271485,50337.50341796875,46763.36366271973,37564.422760009766,63785.224029541016,22690.021591186523
[TG(64:9)|TG(63:2)]_FA18:3,-0.47801044374318763,4.634553249747026,1.1068207672287826,0.29277408874846617,0.9997332664466998,TAG,47740.32318115234,49591.48422241211,74167.30587768555,42601.86282348633,71988.10586547852,21948.90162658692
[TG(64:9)|TG(63:2)]_FA20:4,-0.004393285770806668,4.731184849362286,9.595656300120936e-5,0.9921842536241128,0.9997332664466998,TAG,55407.08413696289,63164.24465942383,54837.8837890625,48900.22341918945,60163.063720703125,37963.78251647949
[TG(64:9)|TG(63:2)]_FA22:5,0.5568181974093268,6.304264314543236,1.5726640011494055,0.20982055758076049,0.9997332664466998,TAG,194620.41201782227,276677.17889404297,211588.3147125244,160878.7119140625,54055.70361328125,77812.58511352539
[TG(64:9)|TG(63:2)]_FA22:6,-0.24210196572268003,7.554131780192156,0.28794490971631603,0.5915405001341232,0.9997332664466998,TAG,319468.03924560547,480255.81829833984,602592.2606201172,415930.4069824219,251548.4588623047,212773.0953369141
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0,-0.24788251132249728,3.3364109675447957,0.301644783631275,0.5828531218717994,0.9997332664466998,TAG,18414.341300964355,19969.801361083984,24355.081802368164,19146.821228027344,19015.921394348145,17858.581146240234
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0_2,-0.2139262398140259,3.305629781993945,0.22507572675704074,0.6351993890514801,0.9997332664466998,TAG,18809.201293945312,18123.32134246826,22722.90137481689,17332.58115386963,19077.56126403809,19157.261352539062
[TG(65:0)]_FA16:0,-0.32606969587880974,3.5893916653751488,0.5196918402816664,0.47097316375216713,0.9997332664466998,TAG,24108.401809692383,24556.32165527344,30772.742225646973,21626.121612548828,32390.042510986328,13740.780990600586
[TG(65:0)]_FA18:0,-0.530707161658697,4.943924777935681,1.3597641743035633,0.24357835641628464,0.9997332664466998,TAG,54641.8642578125,68607.86456298828,108540.0853881836,42716.82263183594,96491.50601196288,18392.92127609253
[TG(65:12)|TG(64:5)]_FA14:0,-0.1154369183473108,3.8936991073804603,0.06588762253250047,0.7974213003133274,0.9997332664466998,TAG,28977.181594848636,37400.0827331543,44599.32218170166,27894.70205688477,25384.66162109375,17044.561141967773
[TG(65:12)|TG(64:5)]_FA16:0,-0.012456724073768688,4.683751190772333,7.711407724855235e-4,0.9778460546317479,0.9997332664466998,TAG,47110.2434387207,59750.3444519043,53160.60388183594,42496.48327636719,52355.06362915039,47952.02320861816
[TG(65:12)|TG(64:5)]_FA16:1,0.09453129952829704,3.7926479760068204,0.04461740926397795,0.8327091018486985,0.9997332664466998,TAG,30875.46237182617,35124.2624206543,28908.701721191406,25956.48181152344,30184.38218688965,17651.96132659912
[TG(65:12)|TG(64:5)]_FA18:0,-0.04767686909384483,3.648080362805953,0.011275948303364203,0.9154329789373022,0.9997332664466998,TAG,27440.70199584961,27578.801818847656,25151.18179321289,26354.661987304688,26743.24208068848,17516.82110595703
[TG(65:12)|TG(64:5)]_FA18:1,-0.07079352200530756,3.5326526316176694,0.02483296019295267,0.8747840042480322,0.9997332664466998,TAG,26076.12170410156,24568.58172607422,25791.84210205078,23198.80177307129,24414.40167999268,15505.041091918943
[TG(65:12)|TG(64:5)]_FA18:2,-0.14760194472313184,3.680192711770169,0.10753718335536178,0.7429656294991547,0.9997332664466998,TAG,23424.96167755127,29123.06205749512,23430.66159057617,26306.76206970215,30129.082153320312,20506.40154266357
[TG(65:12)|TG(64:5)]_FA18:3,0.20160337367074596,4.317008664834016,0.20382859010805987,0.6516481055797894,0.9997332664466998,TAG,44038.94332885742,46178.08303833008,33229.16261291504,30225.822067260742,45636.00305175781,36695.382568359375
[TG(65:12)|TG(64:5)]_FA20:4,-0.1197065113064281,4.115503579103494,0.07083870979568019,0.7901195115261898,0.9997332664466998,TAG,39399.1830444336,36363.962646484375,31294.70216369629,36265.122802734375,46890.50358581543,20934.881553649902
[TG(65:12)|TG(64:5)]_FA22:5,-0.023335132326160066,5.070099999278357,0.0027048827259932295,0.958521930874057,0.9997332664466998,TAG,73654.56504821777,86158.40567016602,85964.52655029297,69717.08444213867,66317.32489013672,32367.88214111328
[TG(65:12)|TG(64:5)]_FA22:6,0.19838713134450678,5.195544958524111,0.19737430583819582,0.6568486306088427,0.9997332664466998,TAG,88321.48564910889,106743.28749084473,102850.76725769044,71245.905029296875,57081.444244384766,29895.80184936523
[TG(66:0)]_FA16:0,0.012571811317115565,3.7624796234438236,7.862579861921404e-4,0.9776300152481618,0.9997332664466998,TAG,30854.142486572266,27930.92185974121,26316.381790161133,29432.78224182129,24210.941650390625,21949.46159362793
[TG(66:0)]_FA18:0,0.10961209043639275,3.585623494405957,0.06002372439240844,0.8064584470745627,0.9997332664466998,TAG,29466.08209228516,25327.84188842773,22429.44158935547,21893.64141845703,26241.081573486328,18355.481216430664
[TG(66:1)]_FA14:0,-0.25395648746826693,3.2161979491728996,0.31650070452297996,0.5737182214286943,0.9997332664466998,TAG,18615.781494140625,19163.641429901123,22518.201690673828,18292.281051635742,21363.001571655277,12264.84088897705
[TG(66:1)]_FA16:0,0.2906162738791747,4.016473282668966,0.42488765369148496,0.514508220890363,0.9997332664466998,TAG,29310.16236877441,27434.561946868896,23819.78183364868,17691.06128692627,22874.94146728516,53765.94429016113
[TG(66:1)]_FA16:1,0.02267669475573848,4.146492053061747,0.0025595492306820233,0.9596506474513344,0.9997332664466998,TAG,39963.8426361084,40958.70331573486,41012.88316345215,39053.58257293701,28504.28187561035,23568.881622314453
[TG(66:1)]_FA18:0,0.1298068752916299,3.7110288950654216,0.08425166583310786,0.7716162856694863,0.9997332664466998,TAG,30772.782192230225,29267.141845703125,24328.12181854248,22341.42163848877,29554.74210357666,20574.561630249023
[TG(66:1)]_FA18:1,-0.03980354899680081,3.6714570863570613,0.00786227770277037,0.9293445838319536,0.9997332664466998,TAG,30027.52197265625,26272.84161376953,25705.521942138672,21585.88150024414,33697.3623046875,17164.96128845215
[TG(66:10)|TG(65:3)]_FA14:0,-0.025612928754367853,3.9207453900261062,0.003257945175164423,0.9544827327007329,0.9997332664466998,TAG,35201.94285583496,37469.16213989258,41385.66229248047,29812.962158203125,30384.922286987305,13285.920959472656
[TG(66:10)|TG(65:3)]_FA16:0,-0.16019115214413404,3.6573029931282837,0.1265832215187857,0.7220013146014542,0.9997332664466998,TAG,28630.9220123291,26655.581886291504,29815.46169281006,22527.84164428711,33794.02214050293,13580.880867004396
[TG(66:10)|TG(65:3)]_FA16:1,0.06882498970244633,4.1178483323962505,0.023625691570487106,0.8778411506402849,0.9997332664466998,TAG,39605.542793273926,39576.42289733887,43229.66342163086,30861.162216186523,29625.48210144043,25331.741828918457
[TG(66:10)|TG(65:3)]_FA18:0,-0.12658134278406716,3.5547797698246555,0.07917209821982851,0.7784225080524771,0.9997332664466998,TAG,24857.70181274414,24325.841766357426,24934.98178100586,20513.88153076172,29208.70198059082,17391.761184692383
[TG(66:10)|TG(65:3)]_FA18:1,0.3569389705610103,4.217932788071322,0.6424503078492307,0.42282489558145414,0.9997332664466998,TAG,42561.822982788086,40671.88284301758,31273.702209472656,24773.601684570312,34294.12252807617,41591.94264221192
[TG(66:10)|TG(65:3)]_FA18:2,-0.06942508123213177,4.809579349894681,0.023888614687621157,0.8771686626567052,0.9997332664466998,TAG,59054.3041381836,68814.36502075195,68908.50513458252,40903.38307189941,76958.92446899414,31351.40252685547
[TG(66:10)|TG(65:3)]_FA18:3,-0.48712625102299334,5.201136711083601,1.14883663159344,0.28379281581821947,0.9997332664466998,TAG,65969.78480529785,85046.42594909668,123261.08911132812,53680.18408203125,117345.90728759766,21056.381454467773
[TG(66:10)|TG(65:3)]_FA20:4,-0.36192559752082654,4.384202445242714,0.6390167320528235,0.4240670771356814,0.9997332664466998,TAG,41937.92275619507,44568.2837600708,57981.36447906494,38870.04264831543,57356.8634223938,18276.66118621826
[TG(66:10)|TG(65:3)]_FA22:5,0.0997375060026183,5.621187101101959,0.049688375527694006,0.8236064132491026,0.9997332664466998,TAG,106081.60864257812,157205.97297286987,195960.2156257629,94900.04641723631,37860.74242401123,26889.281829833984
[TG(66:10)|TG(65:3)]_FA22:6,0.21461297884769776,5.146474630655558,0.23112049368864973,0.6306942411421639,0.9997332664466998,TAG,76243.42513275146,91063.4474029541,88962.50567626953,63658.58447647095,42742.3431968689,58030.58382797241
[TG(66:11)|TG(65:4)]_FA14:0,-0.056845989026430586,3.7306321531069067,0.016023578322119647,0.8992694446540531,0.9997332664466998,TAG,29654.182540893555,31537.482452392574,35351.64164733887,25546.94172668457,26558.20167541504,14088.981002807615
[TG(66:11)|TG(65:4)]_FA16:0,-0.013834185642110235,3.5757371878598216,9.509055685725798e-4,0.9753997266796902,0.9997332664466998,TAG,24935.601638793945,29508.082595825195,28477.661895751957,22885.041564941406,23933.96154785156,15093.420989990234
[TG(66:11)|TG(65:4)]_FA16:1,0.00533391659617409,4.306134419969839,1.4150470269669313e-4,0.9905089282678841,0.9997332664466998,TAG,48980.18386077881,50467.54316711426,58033.42414855957,35767.00308227539,42946.60339355469,12532.5609664917
[TG(66:11)|TG(65:4)]_FA18:0,-0.24539182205024174,3.508469834710415,0.2956724951106935,0.586608183548763,0.9997332664466998,TAG,22022.721572875977,23116.581665039062,23798.901794433597,22648.62159729004,27462.70199584961,17126.72134399414
[TG(66:11)|TG(65:4)]_FA18:1,-0.30668864234048665,4.150054320618856,0.4603022051434778,0.49748277107755573,0.9997332664466998,TAG,33772.88220214844,34140.38235473633,37526.68280029297,36222.422790527344,42283.443115234375,27573.821838378903
[TG(66:11)|TG(65:4)]_FA18:2,0.2847505384985609,4.340082478134269,0.40787289018749107,0.5230511214355655,0.9997332664466998,TAG,45032.60336303711,41390.44282531738,30776.242263793945,29932.90202331543,37818.86274719238,47335.94305419922
[TG(66:11)|TG(65:4)]_FA18:3,-0.02417203353720559,4.722093712098159,0.002902169547724043,0.9570373138895273,0.9997332664466998,TAG,55481.04409790039,66062.58448791504,62984.28402709961,40729.70297241211,67683.544921875,31228.442138671875
[TG(66:11)|TG(65:4)]_FA20:4,-0.23472146099575972,4.252615174908798,0.2707190749211179,0.6028498182256165,0.9997332664466998,TAG,38283.00284576416,43536.02319717407,46345.02336883545,35609.1826133728,51292.68365859985,19781.161407470703
[TG(66:11)|TG(65:4)]_FA22:5,0.12197917282787962,4.661804376002964,0.07438460167213634,0.7850566160704288,0.9997332664466998,TAG,57765.80426025391,70328.64484405518,59801.16423797608,57478.38455200195,42320.90273666382,24227.44171142578
[TG(66:11)|TG(65:4)]_FA22:6,0.08210014280858569,5.756083284698988,0.03364344839792466,0.8544673037577665,0.9997332664466998,TAG,113078.8270072937,172891.4105911255,213130.6970062256,101263.60707855225,47466.6030960083,31345.722164154053
[TG(66:12)|TG(65:5)]_FA14:0,-0.1597396817083706,3.874799704432105,0.12587986353844371,0.7227427821844888,0.9997332664466998,TAG,30901.941932678223,35715.72187805176,40399.16232299805,26098.20182800293,36265.46315765381,12919.100814819336
[TG(66:12)|TG(65:5)]_FA16:0,-0.0965535913279255,3.164937473506292,0.04612995745446824,0.8299397378145561,0.9997332664466998,TAG,19515.10140991211,19041.14136505127,19065.58140563965,18328.321327209476,19453.34129333496,12473.900787353516
[TG(66:12)|TG(65:5)]_FA16:1,0.1589717237978477,4.376418489460559,0.12653085230067518,0.7220564412382703,0.9997332664466998,TAG,63163.38519287109,45310.942779541016,49312.20295715332,52259.68458557129,31654.30238342285,15096.84115600586
[TG(66:12)|TG(65:5)]_FA18:0,-0.09596668376814076,3.476978387896554,0.04557580927178151,0.8309487533918536,0.9997332664466998,TAG,23331.161727905277,23933.80174255371,25795.72169494629,21623.40127563477,22041.56153869629,16510.161193847656
[TG(66:12)|TG(65:5)]_FA18:1,-0.19200605367786672,3.549863499918538,0.18154529276483797,0.6700485900042236,0.9997332664466998,TAG,25084.30177307129,23427.74153137207,26178.86199951172,21595.781616210938,29278.32211303711,15876.241195678713
[TG(66:12)|TG(65:5)]_FA18:2,-0.15347061058598707,4.282126801750378,0.11623556682511092,0.7331537381007898,0.9997332664466998,TAG,39613.60284423828,39469.66247558594,38658.80236816406,39558.46255493164,43100.08288574219,31008.54229736328
[TG(66:12)|TG(65:5)]_FA18:3,0.33015413504742214,4.499983553472532,0.5491835444645403,0.45865148941932055,0.9997332664466998,TAG,50667.76327514648,46999.04318237305,35096.88250732422,30963.00227355957,42010.58303833008,53630.00428771973
[TG(66:12)|TG(65:5)]_FA20:4,-0.0292490834617992,4.030201073990385,0.004247906874638829,0.9480338947673556,0.9997332664466998,TAG,36495.14255523682,35643.88233947754,32371.382259368896,30773.662311553955,38897.56266784668,22915.90184020996
[TG(66:12)|TG(65:5)]_FA22:5,0.19145960585220015,4.879834807782888,0.18377652102935826,0.6681476463416604,0.9997332664466998,TAG,69744.76445770264,84135.66582870483,70755.6450881958,65618.48469161987,46208.3833656311,27185.221767425537
[TG(66:12)|TG(65:5)]_FA22:6,0.06538860746583255,4.811681559615219,0.02132418662517921,0.883899257947681,0.9997332664466998,TAG,63691.524295806885,73583.48524475098,73738.96533966064,59697.504386901855,44898.54341125488,28812.722061157227
[TG(66:13)|TG(65:6)]_FA14:0,-0.07211857889117189,3.8052633849807136,0.025771366252001826,0.8724599474531205,0.9997332664466998,TAG,28448.2822265625,35456.92237854004,33577.46270751953,27886.821884155277,30534.68226623535,15476.621109008787
[TG(66:13)|TG(65:6)]_FA16:0,-0.08868852780203866,3.242468602212152,0.038936384649503,0.8435747454461077,0.9997332664466998,TAG,20975.081466674805,18680.341247558597,20193.70143127441,18027.62127685547,20177.841400146484,14726.641006469728
[TG(66:13)|TG(65:6)]_FA16:1,-0.04173077705230374,3.4933757434687527,0.008640977806408046,0.9259378335638281,0.9997332664466998,TAG,25516.48200988769,25471.121826171875,24671.481674194336,25645.40153503418,21524.66162109375,13628.040901184082
[TG(66:13)|TG(65:6)]_FA18:1,-0.04838156840995329,3.5717745945864787,0.01161114874184932,0.9141900076801366,0.9997332664466998,TAG,27529.04200744629,24417.121612548828,25909.381729125977,23472.541534423828,24906.00177001953,16644.98112487793
[TG(66:13)|TG(65:6)]_FA18:2,-0.10113802532293978,3.686246968152648,0.05060963283540332,0.82200584250594,0.9997332664466998,TAG,28530.002197265625,26734.201873779297,25473.0018157959,26897.76219177246,29569.20198059082,17751.441329956055
[TG(66:13)|TG(65:6)]_FA18:3,-0.12813715272203033,4.484169504073259,0.08113620147764777,0.7757635301644912,0.9997332664466998,TAG,48892.84362792969,41291.262939453125,44531.743103027344,43213.92321777344,49048.06329345703,37668.62289428711
[TG(66:13)|TG(65:6)]_FA20:4,-0.008584447028395042,4.024317127593264,3.662600838651997e-4,0.9847310790528733,0.9997332664466998,TAG,36294.52231216431,32202.582347869877,29553.241874694824,32889.362533569336,32682.58248519897,28226.62216949463
[TG(66:13)|TG(65:6)]_FA22:5,0.15577012915786181,5.108578537788623,0.12147835176301669,0.7274365962407439,0.9997332664466998,TAG,83352.92539215088,98821.42749404909,91454.86647796632,77305.5055809021,52833.183586120605,25884.56188583374
[TG(66:13)|TG(65:6)]_FA22:6,0.124214025922233,5.060237195905053,0.07714517834665457,0.7812041155234503,0.9997332664466998,TAG,81139.00622558594,89256.40704345703,87044.46561813354,70636.64443969727,55370.96401977539,29312.141998291016
[TG(66:14)|TG(65:7)|TG(64:0)]_FA14:0,0.2375735896459512,4.152739021099655,0.28343793091517,0.5944566778792668,0.9997332664466998,TAG,46814.66279602051,47029.66339111328,33296.662658691406,49343.20443725586,24718.501953125,16769.821090698242
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:0,0.0015430038078158373,3.4320842929383737,1.1837373335765733e-5,0.9972548449618615,0.9997332664466998,TAG,26036.88180541992,21945.90148925781,20763.64157104492,19876.001373291016,26191.58192443848,15236.661163330078
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,0.04644359749024144,3.52165325406862,0.010746569651360005,0.9174346768824583,0.9997332664466998,TAG,26013.001892089844,27505.28204345703,24575.60182189941,24298.261749267574,22094.921646118164,14620.20100402832
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:0,0.03167865990396748,3.872692073359387,0.004996859111543017,0.9436457013131277,0.9997332664466998,TAG,33323.24258422852,34836.94204711914,29189.762176513672,25516.781768798828,37965.5426940918,18176.641220092773
