lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(64:13)|TG(63:6)]_FA22:6,-0.27910680939525795,6.283259913762874,0.7397106030421128,0.3897535980453122,0.681735672553375,TAG,235968.35452270508,196978.41436767575,241190.9943847656,247813.5347290039,90096.08724975586,267701.2973022461,34319.68246459961
PE(35:6)|PE(P-36:5),0.2851423547044869,5.941534699727979,0.739207892680497,0.3899147365225698,0.681735672553375,PE,179306.9708251953,184267.0133056641,179970.65454101562,197980.83544921875,93627.745849609375,100497.68701171876,80607.24572753906
DG(O-38:8)|DG(36:1)_C16:1,0.284830688622347,6.569286034683114,0.7376235767280832,0.3904231962436346,0.6821308361008169,DAG,311449.96185302734,189861.4543914795,209326.2541007996,137080.36944198608,123072.5687980652,99178.6071548462,303713.06201171875
[TG(50:7)|TG(49:0)]_FA22:5,0.28421910838320397,6.132796531844252,0.7344884653975896,0.3914321597909126,0.6835235820591314,TAG,164259.27151489258,282644.4011230469,156494.9906616211,153998.0315246582,73557.92541503906,123849.30822753906,148353.2518005371
FA(18:0),-0.2778790756050251,6.659839845507179,0.7331635687796734,0.3918596707808919,0.6835303554648314,FA,353728.51580810547,309157.42126464844,226954.4132080078,168568.9129638672,207661.4566040039,200975.9946899414,142626.45068359375
[TG(45:5)]_FA16:0,-0.27774238579400373,4.762087268040265,0.7323108472606918,0.3921351769535381,0.6836413916958765,TAG,70817.164306640625,78877.5458984375,73979.36535644531,75425.6050415039,50728.6032409668,64891.28471374512,27721.54211425781
[TG(63:13)|TG(62:6)]_FA22:5,0.2835983596999869,5.876080409371921,0.7313240337252863,0.392454354027459,0.683828401969012,TAG,198913.153503418,208257.15594482425,184982.69409179688,175372.23217773438,84050.38659667969,116973.0089111328,41731.00305175781
PE(32:0)|PE(O-33:0),0.28210642775973765,11.468416227664497,0.7238232356030493,0.39489267489553664,0.687378963499276,PE,9010176.790527344,9146484.6572265625,9662162.8134765625,8987820.7138671875,4089432.122070313,5570552.383789063,2118614.7465820312
PE(42:1),0.2821079074298038,5.907035187675297,0.7237454784358306,0.3949180657972289,0.687378963499276,PE,215195.61584472656,175419.47387695312,138362.52954101562,199756.7752685547,101667.10754394533,89492.046630859375,75531.74523925781
[TG(51:4)]_FA16:1,-0.275632126987577,5.555224656613522,0.7211994668987245,0.39575074392268605,0.6878115582092119,TAG,120360.6883544922,160985.3930053711,127577.427734375,136524.32962036133,102018.34753417967,108174.64721679688,30130.842315673828
[TG(64:7)|TG(63:0)]_FA22:6,-0.2756927786979988,5.309822182580045,0.7214984537313285,0.39565282863810497,0.6878115582092119,TAG,113980.7882385254,109236.28771972656,113834.8487854004,106531.56713867188,62660.14454650879,108768.0480041504,36051.28251647949
DG(40:6)|DG(dO-40:0)_C16:0,0.2815725872213272,5.993540468830631,0.7210306920237599,0.3958060314826484,0.6878115582092119,DAG,178660.33374023438,168395.59356689453,160499.19165039062,190740.0340576172,108917.44757080078,74305.88496017456,125697.7084350586
[TG(50:6)]_FA20:4,0.2812270258917778,6.167499560508165,0.7192740579148449,0.39638213458064714,0.688071623610408,TAG,123381.78894042967,204511.41375732425,141136.17126464844,165729.97247314453,73732.30572509766,92359.406982421875,235660.9579772949
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,0.2812241751662099,6.838623347367249,0.7193175024488028,0.39636787199194684,0.688071623610408,TAG,393832.5749511719,367846.2463989258,385392.385131836,365753.9431152344,145509.31048583984,251956.77655029297,69407.06466674805
[TG(62:11)|TG(61:4)]_FA16:1,-0.2751168688305755,4.467871319982085,0.7182744885299144,0.3967104920823882,0.6882713752418638,TAG,40315.40298461914,46957.7033996582,40661.5827331543,42627.00289916992,34516.42231750488,31236.842071533203,73178.04563903809
[TG(45:1)]_FA18:1,-0.27340316001588055,5.789615823848827,0.7094881423854531,0.399613788594781,0.6925637463992257,TAG,144605.35052490234,159315.81060791016,160034.97186279297,168612.53057861328,109447.28735351562,134455.3296508789,41094.02313232422
[TG(47:4)]_FA18:0,-0.2734510505551647,4.185399053552394,0.7095602529522012,0.3995898359128563,0.6925637463992257,TAG,45770.9227142334,50087.94378662109,50003.44378662109,49493.26373291016,36040.42254638672,39266.76254272461,22255.701629638672
[TG(44:0)|TG(O-45:0)]_FA16:0,0.2783301401677731,6.770203609200952,0.704759608301174,0.4011890035803831,0.6938032768241674,TAG,337138.4045410156,318951.2805175781,299667.2241210937,420036.3095703125,183213.81298828125,178804.73413085938,106104.78759765624
[TG(57:11)|TG(56:4)]_FA22:6,0.27849787694804046,7.022641007358954,0.7056073001076584,0.40090595017450387,0.6938032768241674,TAG,449815.0318603516,473131.9727783203,423479.4060058594,335622.88372802734,195468.95266723636,246469.1981506348,101987.04803466795
LPI(15:0)|LPI(O-16:0),0.27843354738009624,11.122375666643489,0.7053198019857518,0.40100191638101573,0.6938032768241674,PI,7723893.875976562,6894450.1328125,6495679.384277344,7613060.859375,3827629.2534179688,3729620.759277344,1790465.060546875
PI(36:5),0.2784884880218023,5.634072670149875,0.7055012410178279,0.4009413485707573,0.6938032768241674,PI,120914.58917236328,201734.95440673828,191580.09350585935,131313.2094116211,86319.64611816406,83034.96661376953,37556.10272216797
PE(40:1)|PE(P-41:0),-0.27233129032598147,5.96958513489519,0.7038864342566741,0.40148086935769356,0.6939361357350172,PE,160821.1309814453,186833.3145751953,147355.09057617188,151196.27014160156,128956.80847167967,119538.5086669922,95767.4462890625
[TG(43:3)]_FA16:1,-0.27201529886770365,4.919171216112633,0.7021685991298909,0.4020559715588282,0.6945581478695604,TAG,81052.76553344727,85725.326171875,76749.90533447266,94985.50744628906,61351.24395751953,69004.24542236328,27754.10195922852
[TG(64:11)|TG(63:4)]_FA16:1,-0.27187547366831,4.109567210034855,0.7013123070305483,0.4023430911163696,0.6946822659350053,TAG,43007.22341918945,51267.72329711914,45436.243225097656,41745.08303833008,32580.362518310547,37218.84259033203,23980.641845703125
PI(37:6)|PI(O-38:6)|PI(P-38:5),0.27748622696737096,5.707151098924463,0.7004909198635687,0.402618787219887,0.6947865381596658,PI,159322.39166259766,155600.28997802734,182413.0128173828,136551.06939697266,76063.68542480469,90872.42706298828,65576.4048461914
[TG(58:11)|TG(57:4)]_FA16:1,0.27662902019591534,4.722255057519131,0.6961356219753156,0.4040852358093125,0.6969444446588196,TAG,87244.14663696289,80500.50631713867,90886.40646362305,77060.72564697266,43981.08303833008,44473.142822265625,23740.52183532715
[TG(55:9)|TG(54:2)]_FA22:5,-0.27055491921866803,5.1636582481677005,0.6946046012399165,0.4046025870967778,0.6974639682485588,TAG,87007.72579956055,114591.24862670898,110888.7483215332,93051.14688110352,66175.405029296875,89718.86587524414,30144.542236328125
[TG(59:10)|TG(58:3)]_FA18:3,0.27562672796071697,9.321730547339742,0.6913324792631101,0.4057115246109807,0.6990021836196662,TAG,1791948.1405029297,1900288.357910156,2826028.943725586,2250602.911254883,996122.7253417968,1319335.0332641602,186836.7515869141
PC(31:3)|PC(O-32:3),0.27532185344988025,9.27171800629694,0.6898213968452183,0.4062251369057167,0.6995136162191824,PC,1643514.37109375,2458898.790527344,2520466.7388916016,1537995.9844970703,1086758.619506836,1060255.3565673828,385224.4067993164
[TG(57:8)|TG(56:1)]_FA16:0,0.2751692965397798,5.220619469446704,0.6889476526480394,0.4065225538401989,0.6996524166625717,TAG,110816.2680053711,121994.4281616211,110355.66888427734,135108.38995361328,64959.10443115234,61049.584533691406,31297.14208984375
PE(34:2)|PE(O-35:2)|PE(P-35:1),0.27450741309518156,6.051730579170744,0.6857281916784075,0.40762119287386833,0.7011692907270646,PE,154835.7117919922,281996.03759765625,228352.4580078125,155637.21154785156,122681.26879882812,92893.56579589844,75486.90509033203
DG(40:1)_C16:1,-0.26854929059144317,5.992471579319497,0.6842942696503087,0.40811191829184623,0.7016394034777772,DAG,195025.09338378903,152812.50965118408,139145.8101463318,142483.52966690063,123050.00869750977,118888.06879425047,115384.4677734375
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:1,0.2739040752071674,5.280162837914563,0.6827056286542756,0.4086566047500797,0.7022017377681082,TAG,120070.6489868164,130776.21020507812,94717.2074584961,152971.53198242188,67819.645263671875,63564.02429199219,32652.222259521484
[TG(52:5)]_FA16:0,0.2728970107588708,6.017914435167321,0.6778031642470523,0.41034422452027275,0.7043514960249576,TAG,138826.22854614258,296977.88201904297,256028.580078125,173012.13385009766,130538.53002929688,96856.42724609376,35542.66250610352
[TG(52:8)|TG(51:1)]_FA16:0,0.27290579768785933,6.7099055330304465,0.6778721158507324,0.41032041772027184,0.7043514960249576,TAG,310035.9821777344,338134.7834472656,325487.4992675781,408011.8936767578,173777.4715576172,191031.85119628903,63604.72448730469
[TG(54:10)|TG(53:3)]_FA16:1,0.2716518880452294,5.714234032207875,0.6716854342498665,0.4124646044434974,0.7076147148001947,TAG,151744.52954101562,195154.9951171875,156299.87060546875,177332.79443359375,83829.62530517578,95699.507080078125,40010.48278808594
PI(24:0),-0.26586227406327645,6.971403022307785,0.6705863652778135,0.41284724810823087,0.7076962143560216,PI,342373.72705078125,338457.4208984375,309025.5007324219,327370.2019042969,270652.4384765625,234292.55493164065,176133.53344726562
PI(33:4)|PI(O-34:4)|PI(P-34:3),-0.2658342989156676,4.551783697036758,0.670289422351857,0.41295071943984774,0.7076962143560216,PI,62289.8445892334,66940.86471557617,62341.50442504883,59232.44381713867,43671.56265258789,52469.343505859375,29816.941955566406
[TG(42:3)]_FA18:1,-0.26550145309812906,4.882219642215471,0.6686412240836148,0.4135257395843994,0.7083054998083105,TAG,79181.22637939453,89039.00622558594,83119.38592529297,75850.08547973633,62737.60394287109,62607.044342041016,29450.76205444336
[TG(48:8)|TG(47:1)]_FA14:0,0.2702775889796001,5.538571752541018,0.6649714538948501,0.4148103001105966,0.7085868597826364,TAG,162378.2703857422,134626.1287841797,124476.86987304688,167335.07299804688,75845.126220703125,80003.6058959961,42736.063415527344
[TG(52:5)]_FA18:1,-0.2648895148092173,5.770779010734409,0.6656060828299815,0.4145877338964408,0.7085868597826364,TAG,98518.84658813477,226481.7572631836,179178.81115722656,139235.44952392578,142476.11151123047,102985.5072631836,30298.922149658203
[TG(57:9)|TG(56:2)]_FA16:1,0.2703500569052992,5.391323813107174,0.6653155953827081,0.41468958675054585,0.7085868597826364,TAG,132691.26922607422,143864.36889648438,111808.18826293944,155000.65197753906,70405.7250366211,73166.545166015625,32055.82208251953
[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:0,0.2705472779948484,6.213912592980511,0.6663221388826059,0.41433682305382985,0.7085868597826364,TAG,209879.4569091797,209013.4146728516,247549.1375732422,296338.88122558594,119598.80822753906,135358.06994628906,54318.08392333984
[TG(61:14)|TG(60:7)|TG(59:0)]_FA14:0,-0.26468509243173627,4.18811716515712,0.6644096089904251,0.41500748837594753,0.7085868597826364,TAG,44001.5627746582,52217.963134765625,52646.42379760742,53697.36331176758,33598.72204589844,44021.14318847656,17930.021194458008
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:5,-0.26516882212958326,5.303806834199523,0.6669922226726612,0.4141022245967093,0.7085868597826364,TAG,102071.267578125,115364.18768310548,118041.74771118164,117070.02783203124,61189.30416870117,112363.72805786131,29459.982055664062
LPI(13:0),-0.2643245318174334,5.900970725951293,0.6627434544102471,0.41559306828918136,0.7092114391164401,PI,151420.13122558594,152069.17083740234,161805.6925048828,168614.6314086914,123952.98791503906,119005.76794433594,79126.06549072266
PG(12:0)|LPG(13:0),-0.26403241261399435,5.1571545486656065,0.6612082034546347,0.4161337258331165,0.7097587385113461,PG,89090.24560546875,88283.90606689453,89495.40588378906,89522.906494140625,70356.7045288086,66165.3246459961,62530.62432861328
[TG(60:9)|TG(59:2)]_FA18:0,0.2683791700845343,4.696520043437425,0.6556874518530549,0.418086576210782,0.712336526627346,TAG,80138.16668701172,72660.68524169922,80890.685546875,85825.46618652344,42770.502990722656,41928.86291503906,29133.72198486328
PG(32:2)|PG(O-33:2)|PG(P-33:1),-0.2630368115045684,7.495170307227963,0.6562957244495919,0.41787074589955325,0.712336526627346,PG,669429.6047363281,470203.6348876953,399285.74853515625,546570.71826171875,373222.94921875,425827.5520019531,121219.40832519533
PG(37:3)|PG(O-38:3)|PG(P-38:2),-0.26255687123286553,5.79630329972433,0.6538247449267374,0.4187485434739483,0.7130878890714677,PG,132636.32861328125,175767.51196289062,148701.05102539062,133748.47009277344,112108.38842773438,113531.98815917967,73866.30480957031
FA(27:2),-0.2623134327735925,5.516811472879747,0.6525927343082003,0.41918723184694695,0.7134584373260009,FA,238721.9820556641,129603.19191741943,96598.58877563477,63049.74560165405,145670.83224487305,56238.00357055664,31830.24227905273
PG(31:3),-0.2620674835905222,5.276160549391677,0.6513316411551386,0.41963698510608266,0.7138474174682808,PG,105434.08709716795,101871.3875732422,95354.12713623048,101558.80676269533,77834.58526611328,76765.02545166016,56344.56359863281
[TG(46:5)]_FA18:1,-0.26037095398322946,4.733804612650774,0.6428145472434608,0.4226934427906415,0.7171565404234491,TAG,79100.72409057617,77380.26565551758,82296.14483642578,66105.06484985352,58148.06484985352,58347.18421936035,20021.681350708008
[TG(55:8)|TG(54:1)]_FA16:1,0.26604002312311276,6.0856217232760645,0.6445482219069163,0.42206860295282195,0.7171565404234491,TAG,208140.0341796875,217335.9364013672,187806.57489013672,270261.3972167969,106513.90698242188,127860.78918457033,48366.963439941406
[TG(59:11)|TG(58:4)]_FA20:4,0.26587287332824405,6.0990937869639525,0.6437476964324559,0.4223569513128167,0.7171565404234491,TAG,204212.2152099609,195406.0928955078,237438.03588867188,245046.49462890625,111171.58807373048,123167.18969726562,53927.4033203125
[TG(63:12)|TG(62:5)]_FA14:0,0.26580654845371315,4.904927603268702,0.6433370452480176,0.4225049817872173,0.7171565404234491,TAG,94367.56524658205,87708.88604736328,86983.80603027344,88513.9255065918,46210.36325073242,48682.223205566406,40748.3221282959
DG(30:3)_C16:0,-0.26042343368184967,5.329386847924936,0.6431134315696454,0.42258562211973927,0.7171565404234491,DAG,112809.78729248048,107453.52813720705,85999.326171875,99511.46685791016,86831.806396484375,68049.38461303711,68099.9047241211
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:0,0.26530713017810176,4.840559793483389,0.6409461727935195,0.42336838186649645,0.7177173544408917,TAG,67217.14468383789,100531.12759399414,87750.80627441406,95986.12637329102,48785.54364013672,44331.98303222656,33583.98248291016
[TG(64:6)]_FA18:1,-0.2599702224357245,3.8175539203462203,0.6406685537721728,0.4234688078262962,0.7177173544408917,TAG,38745.96270751953,40046.58288574219,35466.20248413086,37782.82258605957,30177.062210083008,27855.64189147949,17203.181198120117
[TG(64:10)|TG(63:3)]_FA22:5,-0.25932456009404753,5.280384436775975,0.6376563206258652,0.42456075376682345,0.7191903162233801,TAG,104837.90856933594,105377.0873413086,116647.84841918944,103473.7276916504,62073.52404785156,102370.92758178712,39493.74250793457
[TG(60:11)|TG(59:4)]_FA18:3,0.26443399878243157,5.729446482040033,0.6368579967549408,0.42485085743437073,0.7193041536939739,TAG,161062.5526123047,160868.05212402344,167315.37200927734,188947.8537597656,90161.82635498048,90023.30603027344,44693.14318847656
PC(28:0)|PC(O-29:0),-0.25893762293575623,8.30857465658788,0.6358308938160917,0.42522453542890165,0.7195592951384717,PC,978733.9841308594,888820.9058837891,805699.75146484375,865817.4775390625,678408.0065917969,672280.673828125,304165.765625
[TG(45:5)]_FA22:5,-0.25828276831838676,7.114670329128938,0.6325762853739434,0.42641188735561925,0.7208279738133743,TAG,344360.6016235352,403723.1461791992,541343.6441040039,375263.2674560547,145165.3705444336,491138.9299926758,51619.96340942383
[TG(47:2)]_FA18:2,-0.25825330982351,7.603247077126514,0.6324382626044089,0.4264623512581503,0.7208279738133743,TAG,445420.6337890625,391131.52990722656,648357.08642578125,815699.46142578125,321540.8046875,559566.98583984375,92427.16748046876
[TG(60:8)|TG(59:1)]_FA18:2,0.26321108387655584,5.069914302674353,0.6309976994655244,0.42698958723493957,0.7208279738133743,TAG,103639.5269165039,96216.16735839844,105049.28698730467,116576.14837646484,57420.32421875,54696.86404418945,32896.362380981445
[TG(62:10)|TG(61:3)]_FA22:5,0.2630716013063224,6.580254859696374,0.6304135523914738,0.4272036607551321,0.7208279738133743,TAG,264081.0366821289,238630.0972290039,279719.57916259766,250396.5375366211,108937.62756347656,165986.97131347656,195564.51495361328
[TG(62:12)|TG(61:5)]_FA18:0,0.26326646531337383,4.547068253742164,0.6312019534675528,0.4269147720030865,0.7208279738133743,TAG,74542.34567260742,68213.26580810547,75261.705322265625,73060.485107421875,41030.88287353516,36379.3225402832,24297.421875
LPI(17:2),-0.25779272607643666,5.805596714640731,0.6301112572728016,0.4273145069429764,0.7208279738133743,PI,154154.93133544922,142780.8706665039,154262.25006103516,167308.81201171875,110802.88861083984,125306.54901123048,57386.64422607422
[TG(41:1)]_FA16:1,-0.2573953833312947,5.531471898311133,0.6281396510357808,0.4280385242885749,0.7209187462835237,TAG,132365.869140625,123773.94860839844,113690.90789794922,151109.9503173828,90597.48638916016,108121.48779296876,41192.46307373047
[TG(52:4)]_FA14:0,0.2627296128175473,5.6192729832826425,0.6287615164055751,0.4278099619969324,0.7209187462835237,TAG,151677.29174804688,151668.5112915039,188755.4718017578,148669.21044921875,78335.22619628906,92206.56628417967,33564.94241333008
DG(38:4)_C16:0,0.26262972507023274,4.881237038176955,0.6282169833991704,0.42801009128825834,0.7209187462835237,DAG,85574.4658203125,89070.82708740234,87278.70642089844,86039.34591674805,56050.80415344238,36408.622592926025,42338.8232421875
[TG(50:5)]_FA16:1,0.26211449600347836,5.157508704494108,0.6258186774463181,0.4288932114938134,0.7216050018198832,TAG,94477.54705810548,147404.35119628906,117874.3682861328,95655.1067199707,59785.22430419922,60977.34405517578,31409.20217895508
[TG(66:9)|TG(65:2)]_FA18:2,-0.25696079637859276,4.3517010944432215,0.6258895422322439,0.42886707775789934,0.7216050018198832,TAG,53545.96362304688,80626.10565185547,48760.58322143555,44021.782958984375,46797.063568115234,39296.42272949219,21010.4814453125
[TG(42:4)]_FA16:0,-0.2565191666594193,5.684398565125901,0.623842676649474,0.4296228974062168,0.7219338849691276,TAG,150277.03033447266,149611.2901611328,138881.20971679688,148765.69024658203,115149.94744873048,108661.78723144533,40400.123046875
[TG(43:1)]_FA14:0,0.26132175948048053,5.389137553268806,0.6220959320817201,0.4302694892800441,0.7219338849691276,TAG,123328.1085205078,118670.32885742188,117790.36700439452,159433.19165039062,62346.32452392578,75954.72509765625,45029.04293823242
[TG(47:5)]_FA16:0,-0.25654821835905256,4.835255103647354,0.6239188241843292,0.4295947433393374,0.7219338849691276,TAG,69762.2649230957,90370.58630371094,83625.3462524414,70356.3842163086,70311.48400878906,49163.18347167969,30917.122131347656
[TG(51:8)|TG(50:1)]_FA20:4,-0.25597330597332607,5.1361365458221835,0.6211298825996892,0.4306277242256732,0.7219338849691276,TAG,88861.54597473145,102780.52655029295,94524.24658203124,107157.72729492188,69299.96533203125,80451.18585205078,33543.02224731445
[TG(52:5)]_FA14:0,-0.25596772040096144,4.9221911819072774,0.6210850610581815,0.4306443561195016,0.7219338849691276,TAG,84374.365234375,81778.68621826172,96005.9468383789,78145.4662475586,47945.02331542969,81835.6266784668,27806.302032470703
[TG(56:9)|TG(55:2)]_FA16:0,0.261112263551125,4.778133720050337,0.6210571767594502,0.43065470361498936,0.7219338849691276,TAG,72677.405029296875,95608.66632080078,88860.62591552734,87638.10705566406,46699.90344238281,44959.802978515625,26923.802032470703
[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:1,0.26121009778860066,4.283480328195457,0.6214488557174747,0.4305093912130895,0.7219338849691276,TAG,61071.56430053711,62909.78472900391,57463.1241607666,58222.124267578125,31819.02255249023,31934.262298583984,22070.84149169922
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.26055813645596965,5.273637056389123,0.6184903151081471,0.43160884808974637,0.7225372322835774,DAG,102932.3073348999,114242.54736709596,110404.5878868103,124783.2876701355,77230.82518005371,43125.843128204346,58103.82432556152
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.26055813645596965,5.273637056389123,0.6184903151081471,0.43160884808974637,0.7225372322835774,TAG,66679.5246887207,77416.1654663086,76204.34564208984,79970.5856628418,54938.68408203125,59389.56396484375,24337.921661376957
[TG(61:13)|TG(60:6)]_FA14:0,-0.25540764231737323,4.357354402228964,0.6182822516930173,0.4316863290495002,0.7225372322835774,TAG,47743.52313232422,65787.44436645508,61366.74398803711,53495.00378417969,41537.242736816406,45299.04330444336,20302.66131591797
DG(32:5)_C16:1,-0.2550065846804065,4.520838308323301,0.6163250749609688,0.4324161983640721,0.723008845658477,DAG,67219.52499389648,56303.24394226074,54157.74388122559,50385.92335510254,44418.40309906006,42411.62297821045,41413.98291015625
PE(42:4),0.26010261364711473,5.8164792160319,0.6163919209766392,0.4323912392968258,0.723008845658477,PE,135104.26928710938,178711.71069335938,172484.25134277344,182872.814453125,91026.825927734375,87061.745849609375,78689.72497558594
DG(29:2)_C16:0,0.2596132882537883,5.449482531744051,0.6140671016846682,0.4332605711516281,0.7232963595997434,DAG,135322.3292236328,127443.4485168457,108060.64794921876,101079.50775146484,78370.32531738281,47201.88340377808,89475.24703979492
LPC(8:0),-0.2546580038707544,3.7358015943145535,0.614483145682243,0.4331048026208121,0.7232963595997434,PC,33265.82244873047,33098.78256225586,33260.56228637695,31259.582275390625,24800.901763916016,25007.041595458984,25071.181671142574
PI(31:3),-0.25465850499490456,5.030321627847749,0.6147026547182577,0.433022651867741,0.7232963595997434,PI,84192.76577758789,82871.56536865234,95976.1866760254,105171.52670288086,61743.7646484375,78563.905029296875,28990.882110595703
PG(32:5),-0.25412228016201965,5.362694607611129,0.6121100891125479,0.43399442872060107,0.72414685702243,PG,101239.2876586914,110704.14770507812,100409.10693359376,113131.14831542967,85229.0458984375,76525.90539550781,63100.22473144531
CE(15:1),-0.2538902473409758,8.76973438641245,0.6110720230444713,0.434384459829456,0.7244230759016302,CE,898993.2607383728,626414.4235534668,1043715.9910202026,529449.0583572388,647910.461894989,533783.7768287659,1628738.7060546875
LPC(3:0)|PC(O-3:0),-0.2537225468545419,3.3561269282034076,0.6098386043293544,0.43484858493203615,0.724822512177521,PC,26365.34194946289,25802.04179382324,24118.5615234375,24639.041870117188,19298.92137145996,19074.221221923828,19077.801300048828
[TG(62:11)|TG(61:4)]_FA22:6,0.25841570206250997,6.785384174461041,0.6085451393537367,0.435336117293458,0.7249428537072344,TAG,335332.0629272461,283200.34393310547,317567.58532714844,269422.2778930664,133291.34970092773,188574.91317749023,215802.91384887692
PI(42:10)|PI(41:3)|PI(P-42:2),0.2584256805511317,4.595647060953375,0.6084551137799962,0.43537008072036576,0.7249428537072344,PI,71998.9047241211,73305.82502746582,82490.76501464844,65146.2844543457,41546.32305908203,36581.7025756836,29963.38214111328
[TG(56:7)|TG(55:0)]_FA18:0,-0.25301825024126623,7.499477911769734,0.6068396405316889,0.43598022875656334,0.7254997268004431,TAG,450146.0980834961,363626.4256591797,689350.6796875,676972.3459472656,319305.6638183594,512944.2572021485,60471.68432617188
LPC(17:2)|LPC(P-18:1),0.25795068637805907,6.473307899066768,0.6063797627002714,0.4361541586590826,0.7254997268004431,PC,234211.2193603516,343144.8073730469,383923.4450683594,214325.7321166992,154003.4292602539,159210.39221191406,50958.98394775391
[TG(60:9)|TG(59:2)]_FA18:1,0.257436140665447,5.462645176712497,0.6039408104105632,0.43707836641853626,0.7266624876005237,TAG,139073.97045898438,135285.94885253906,136145.4097290039,151217.63153076172,77506.34655761719,72428.4058227539,37899.4228515625
[TG(55:10)|TG(54:3)]_FA22:6,-0.2520964506135938,5.39018729027615,0.602317072217829,0.43769532122473426,0.72693916705724,TAG,108542.02749633788,131774.08923339844,131895.7693786621,104649.0869140625,72662.22506713867,108396.08712768556,35098.92231750488
[TG(66:8)|TG(65:1)]_FA18:0,-0.2521714074017928,4.0130851223837904,0.6025071807518998,0.43762301882749016,0.72693916705724,TAG,40004.04293823242,49996.72378540039,38237.842849731445,37122.06272888184,31913.06233215332,30761.722190856937,26103.721786499023
[TG(49:4)]_FA18:0,-0.25149788114499066,4.871285645944198,0.5993914717298878,0.4388103014138297,0.7283157012390575,TAG,70467.90441894531,84657.6069946289,80399.60607910156,84639.6849975586,54282.32388305664,67237.6245727539,33099.0224609375
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,0.2563040157434423,4.640462600620604,0.5986255551621865,0.4391029200757362,0.7283157012390575,TAG,77571.8051147461,77675.4458618164,68471.344970703125,90781.0479736328,43136.04342651367,40838.70333862305,23419.701736450195
DG(34:6)_C16:0,0.2561102915502943,4.945110118324908,0.5977530550808297,0.4394366238406987,0.7283157012390575,DAG,97319.56698608398,99839.9072265625,79604.32566833496,87262.06610107422,65970.50517272949,31076.30225753784,43977.2028503418
LPS(O-18:0),0.2559605212636894,8.06122787967301,0.5971888696731185,0.4396526141969892,0.7283157012390575,PS,1067724.296875,718986.5791015625,596273.1818847656,990489.7060546876,526535.1003417969,375371.92735672,244715.63598632807
PI(40:7)|PI(39:0)|PI(O-40:0)|PI(dO-41:0),-0.2511364473656985,7.5836393021646495,0.5977704643810284,0.43942996152821323,0.7283157012390575,PI,385079.16833496094,401714.3923339844,879706.9685058594,619738.0283203125,345007.3649902344,526620.12158203125,81820.8056640625
[TG(57:12)|TG(56:5)]_FA22:6,0.25574684670120834,7.426915285138691,0.5961932418613287,0.4400341739529485,0.7285737708292277,TAG,547434.1540527344,515162.51525878906,532361.7401123047,462238.92822265625,252575.5368652344,297202.3803710937,229556.3571777344
[TG(61:10)|TG(60:3)]_FA18:3,0.25554050481609936,5.493608595333397,0.595175730276651,0.4404246461363905,0.7288463246575037,TAG,128658.5484008789,138625.13012695312,126096.94891357422,171483.95184326172,77154.64569091797,73756.56494140625,44228.44329833984
PG(38:8)|PG(37:1)|PG(O-38:1)|PG(P-38:0),0.2551671441880333,6.1851628209417555,0.5934902647613853,0.44107261988281465,0.729544512743128,PG,184980.8922119141,325074.8660888672,212240.95556640625,176112.85107421875,122230.12817382812,116717.408203125,82396.8056640625
[TG(64:9)|TG(63:2)]_FA14:0,-0.2496534538297348,3.749635179159194,0.5904017051955179,0.44226382384355417,0.7308087710112302,TAG,32141.281997680664,39477.96255493164,39961.36294555664,35583.76281738281,21135.401641845703,34665.762634277344,15236.540985107422
[TG(66:5)]_FA18:0,-0.2496495544760703,3.5463105101227677,0.590334220124646,0.44228990696775106,0.7308087710112302,TAG,29707.902282714844,34858.302490234375,33932.522552490234,27401.66180419922,25345.60186767578,22348.801544189453,14567.960968017578
[TG(46:3)]_FA16:1,0.25392120805209223,5.686301667907052,0.5877406533336114,0.44329412634309573,0.7318428866677819,TAG,133556.15075683594,160264.4711303711,117016.70892333984,174588.95184326172,67973.84539794922,88444.32629394531,87453.08645629883
[TG(52:10)|TG(51:3)]_FA18:0,-0.24901814397743643,5.038549911669422,0.5875467796176962,0.44336933481112906,0.7318428866677819,TAG,77029.80578613281,98347.2483215332,97587.366455078125,94085.9066772461,67021.72491455078,72025.64511108398,32206.04211425781
[TG(38:1)]_FA16:1 | DG(40:8)|DG(39:1)_C16:1,-0.24851072925861528,6.895872994731459,0.5852134413157728,0.44427604325630765,0.7329646173763317,DAG,359605.0056152344,283227.8412361145,275020.0994987488,263550.4984931946,225327.65452575684,222584.5747566223,217122.51489257807
