Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",CE,347684.2236328125,502197.97314453125,419090.47009277344,148990.13116455078,136796.1903076172,441135.7902832031,413777.43029785156,411261.06884765625,157066.20965576172,160391.5714111328,336350.2844238281,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",CE,339358.6844482422,501408.71350097656,406331.3693847656,155499.97149658203,139269.41015625,427770.54821777344,412817.9084472656,404912.9471435547,156799.3109741211,164944.91046142578,332064.9237060547,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
20:3 Campesteryl ester,CE,733625.4548339844,708332.6119384766,659154.8083496094,231894.11669921875,267571.7769165039,651394.2424316406,620419.2241210938,818735.2111816406,256280.87823486328,276048.0584716797,532591.3153076172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,283521.4597167969,442812.4324951172,341104.5848388672,144004.32977294922,136512.4094543457,364076.984375,342376.0046386719,346876.38415527344,141291.849609375,159077.29052734375,281844.6805419922,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,257892.53875732422,472898.1745147705,339870.63845825195,132994.22860717773,130860.34854125977,386609.8872833252,384790.6307067871,438562.8924407959,131670.3087234497,149449.1901550293,433173.92571258545,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
20:5 Cholesteryl ester,CE,553765.8633422852,813621.7353820801,678465.0278625488,236174.3785057068,275581.3198928833,736159.460723877,768196.9700622559,914103.2744140625,243411.83782958984,267082.9399795532,911030.2897338867,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:0 Campesteryl ester,CE,290060.2583770752,331322.3430328369,370521.76390075684,77295.60439682007,69889.4048576355,340675.8217391968,367210.84881591797,477027.76877593994,80513.78633880615,67158.64447784424,105651.5481300354,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,395209.9066314697,293992.34017944336,204615.7733001709,41977.76301956177,56235.90398788452,418908.97204589844,288414.3606262207,395202.1464691162,60594.46385574341,54126.38396835327,79871.64535522461,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:0 Sitosteryl ester,CE,331275.7441635132,425492.64304351807,416829.35135650635,85851.6470413208,90384.90623092651,362017.368598938,396812.5258102417,498058.5573425293,96923.02661895752,69150.82513046265,228572.99380493164,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:1 Campesteryl ester,CE,267219.9195404053,310564.399307251,335634.9217758179,72405.42503356934,72200.30522537231,338504.9609069824,364372.6840209961,430084.86849212646,86435.68635940552,65307.76513290405,102455.64757919312,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,401505.6079406738,279027.41773986816,202002.13383483887,46140.94332122803,56842.763942718506,429962.6456832886,281520.3006362915,380934.2229003906,58387.70426940918,56851.843799591064,78654.8657836914,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,322672.14546203613,349491.7835159302,386046.8065223694,80745.9264755249,84339.68700027466,360373.44744873047,413555.0725479126,509330.19507598877,100277.56690216064,72650.8650932312,206498.9136428833,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:2 Campesteryl ester,CE,100209.36726379395,197735.27307128906,113135.72926330566,48554.28336715698,58030.14366531372,310858.8617248535,204018.31434631348,165681.3123474121,55576.944202423096,53085.56405258179,80835.36569976807,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,306571.82232666016,354139.8619194031,398292.5674934387,78448.08561706543,82347.54563903809,343573.86669921875,397247.6654701233,506831.23790740967,93415.80773925781,73798.28538894653,160474.38968276978,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:3 Campesteryl ester,CE,128654.78890991211,235293.97583007812,123301.78877258301,32028.121990203857,29257.102043151855,345234.3631744385,229129.03816223145,175946.43223571777,34748.142459869385,32327.26247024536,78485.72638702393,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:3 Stigmasteryl ester,CE,301818.8037338257,337057.02380371094,380411.2284011841,75978.84562683105,74485.04415512085,327388.4639663696,372575.8259277344,492436.8146018982,90041.28677749634,63313.024700164795,107463.74801254272,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,717614.01171875,602161.724609375,566763.3215332031,203169.11529541016,193636.29321289062,761836.2901611328,625923.0830078125,729867.6760253906,213621.0160522461,221255.75579833984,370215.2233886719,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:5 Cholesteryl ester,CE,681358.9282226562,574075.4008789062,548872.98046875,182482.6729736328,182210.33361816406,732844.8115234375,586350.7768554688,696990.0095214844,195039.9539489746,201413.27459716797,343852.4637451172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
22:6 Cholesteryl ester,CE,689877.5708007812,583864.720703125,548383.4206542969,173364.03149414062,170276.5321044922,724647.8146972656,589545.1394042969,698972.4873046875,192804.07348632812,194199.51263427734,318345.9444580078,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,331529.74309921265,390391.3275756836,402741.98456954956,83488.34439468384,86167.32622909546,361285.80671310425,415519.5479660034,520013.3414154053,94177.24686813354,72342.84449386597,225753.29443740845,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1519325.8486328125,1689632.529296875,1686260.1721191406,1863435.63671875,1930435.376953125,1654123.5068359375,1856437.095703125,1835111.345703125,1974828.7731933594,1928741.1164550781,1852556.1604003906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1186676.7076416016,1378030.6455078125,1366539.055053711,1493792.3493652344,1580037.5629882812,1341716.8400878906,1510425.403930664,1495649.9022216797,1594701.9755859375,1617362.8673095703,1670603.4350585938,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,10412728.368164062,19095156.520996094,17691295.735839844,15293062.922363281,12758226.377441406,22603931.458007812,12251396.957519531,18552533.94921875,15933776.28515625,14766753.270751953,2200595.70703125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,5047329.992675781,8265390.025878906,7852521.1416015625,6952312.624511719,6381760.837890625,9503114.804199219,5984358.296875,8369825.224609375,7382732.733886719,7176826.198730469,2678909.9697265625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1471570.1196289062,1663145.7919921875,1660488.5493164062,1796975.3369140625,1917517.5590820312,1629539.580078125,1757365.703125,1789178.2016601562,1834129.7998046875,1957207.7475585938,1844464.9086914062,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C12:0,FA,49450.46340942383,52048.26383972168,101086.58731079102,253384.01986694336,786235.9553222656,104670.28729248047,107748.88719940186,55248.80407714844,226448.41662597656,733573.8945007324,75923.3450012207,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C12:1,FA,42574.66279602051,31922.102256774902,62159.76443481445,110787.78799438477,288506.84075927734,59427.54405212402,47843.18366241455,55930.48390197754,110690.90811157227,275200.27850341797,73215.28530883789,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C14:0,FA,939635.1861572266,797750.9364013672,1339612.2512207031,2224068.9370117188,6260269.737792969,1375814.2526855469,1198648.1489257812,803785.7360839844,2237367.9912109375,5189257.8056640625,693541.4095458984,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C14:1,FA,643907.5652160645,445981.771484375,738315.2306518555,837123.7770996094,1419222.2824707031,692347.3874511719,510473.6550292969,717643.2119445801,789669.7750244141,1296562.494140625,740184.6535644531,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C15:0,FA,102130.4673614502,60481.084144592285,133717.28941345215,249466.23806762695,1153097.6828613281,110853.68840026855,104234.56735229492,135165.6690979004,220572.2958984375,959959.9842529297,129704.048828125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C15:1,FA,340894.59983825684,115592.80899047852,283884.9422607422,477691.39337158203,1456058.8435058594,218629.41493225098,230389.17543029785,456531.76628112793,381341.56701660156,1353371.945678711,272115.42083740234,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C16:0,FA,476165.0105895996,282093.0023803711,699194.2758483887,1572147.9837036133,24236272.677246094,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.095581055,774104.8880310059,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C16:1,FA,73353.28578186035,48122.00355529785,103382.14724731445,237671.4571838379,1969860.5838623047,98774.1865310669,93685.54733657837,100888.66667938232,283593.59994506836,1795473.7022094727,136898.70957183838,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C17:0,FA,74938.32553100586,63271.40463256836,132518.6089477539,397807.56619262695,3552508.2741088867,109237.24765014648,113008.6683807373,117685.1485824585,468309.12911987305,2977794.2908935547,140066.65022277832,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C17:1,FA,52980.52372741699,44298.18312835693,86680.3264465332,149392.1907043457,727366.4727172852,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,70801.5651550293,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:0,FA,299957.1216888428,168370.83210754395,534584.3980484009,1466030.654159546,30337726.126098633,431486.07249450684,481663.09494018555,559183.4834899902,1314897.104598999,29269708.848632812,531086.4338760376,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:1,FA,72029.14485168457,54737.223709106445,103639.90734863281,188620.17379760742,1253256.2690429688,86475.9259185791,70049.16540527344,95522.1665649414,215003.79467773438,955797.8286132812,104823.58738708496,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:2,FA,55990.36389923096,51525.78366088867,92575.26654052734,185614.61416625977,906998.5246582031,82122.78601074219,61532.98417663574,74726.00527954102,478550.4316101074,888503.4256591797,77342.70542907715,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:3,FA,52043.82362365723,37622.52262878418,76727.4652709961,124470.34942626953,688411.2669067383,64679.68458557129,49622.28349304199,73251.34510803223,146945.17184448242,630508.348815918,80425.24575805664,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C18:4,FA,36511.84266662598,29497.002044677734,50239.18350982666,83721.28591918945,296024.74157714844,45939.483253479004,34610.88236236572,47726.00343322754,113393.60835266113,277794.69985961914,51582.26365661621,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C19:0,FA,95653.06672668457,54873.92371368408,149977.67024993896,317735.6428527832,3007762.5396728516,107522.60765075684,106849.60803985596,172727.29260253906,337887.06213378906,3021680.8803710938,127139.60901260376,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:0,FA,7694.140556335449,7617.760482788086,7621.020488739014,614932.7451171875,4593185.5146484375,7639.600532531738,7632.480560302734,7626.580486297607,640342.6439208984,4826514.1572265625,7613.20051574707,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:1,FA,7796.720558166504,7857.680492401123,7617.48046875,140822.59042358398,951980.4077758789,7923.400539398193,8118.140605926514,7626.020473480225,174642.3316040039,972171.8549194336,7613.340526580811,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:3,FA,215283.09440994263,79402.42557144165,59789.083984375,399768.9284667969,1196870.6398925781,119819.5083770752,109856.02811431885,16166.121063232422,399148.2878417969,1307326.7814941406,13496.580974578857,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:4,FA,37474.26264953613,33491.40241241455,51234.40377044678,101280.58700561523,553026.4783325195,52689.323722839355,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,45044.563426971436,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
C20:5,FA,70922.48471832275,60085.26406097412,119466.9886932373,244713.57690429688,2424673.14263916,108170.8678779602,103828.7677230835,132663.90879821777,253791.73818969727,2460101.0619506836,136633.4702758789,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
