,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
460,Unknown,818.7,629.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,818.7 -> 629.5,85194.0,15.76,736.7,708.7,694.7,666.7,
472,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,900.8 -> 629.5,19796.0,14.24,818.8,790.8,776.8,748.8,
482,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,928.8 -> 629.5,153909.0,15.74,846.8,818.8,804.8,776.8,
462,Unknown,820.7,631.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,820.7 -> 631.5,41824.0,17.25,738.7,710.7,696.7,668.7,
483,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,930.6 -> 631.5,52340.0,17.25,848.6,820.6,806.6,778.6,
464,Unknown,822.8,633.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,822.8 -> 633.6,30199.0,17.27,740.8,712.8,698.8,670.8,
484,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,932.9 -> 633.6,120070.0,18.76,850.9,822.9,808.9,780.9,
465,Unknown,840.8,651.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,14685.0,14.24,758.8,730.8,716.8,688.8,
479,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,922.9 -> 651.6,10680.0,12.75,840.9,812.9,798.9,770.9,
485,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,950.9 -> 651.6,22658.0,14.23,868.9,840.9,826.9,798.9,
486,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,956.9 -> 657.6,27467.0,17.25,874.9,846.9,832.9,804.9,
487,Unknown,626.5,437.3,12012023_FAD131_M1_5xFAD_liver_O3on_01,626.5 -> 437.3,70425.0,14.25,544.5,516.5,502.5,474.5,
492,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,12012023_FAD131_M1_5xFAD_liver_O3on_01,736.6 -> 437.3,232721.0,14.25,654.6,626.6,612.6,584.6,
489,Unknown,692.6,503.4,12012023_FAD131_M1_5xFAD_liver_O3on_01,692.6 -> 503.4,20653.0,12.76,610.6,582.6,568.6,540.6,
499,[TG(45:4)]_FA16:1,774.7,503.4,12012023_FAD131_M1_5xFAD_liver_O3on_01,774.7 -> 503.4,28202.0,12.75,692.7,664.7,650.7,622.7,
488,Unknown,666.6,505.4,12012023_FAD131_M1_5xFAD_liver_O3on_01,666.6 -> 505.4,12761.0,12.76,584.6,556.6,542.6,514.6,
490,Unknown,694.6,505.4,12012023_FAD131_M1_5xFAD_liver_O3on_01,694.6 -> 505.4,121975.0,14.25,612.6,584.6,570.6,542.6,
501,[TG(45:3)]_FA16:1,776.7,505.4,12012023_FAD131_M1_5xFAD_liver_O3on_01,776.7 -> 505.4,137558.0,12.75,694.7,666.7,652.7,624.7,
493,Unknown,736.7,547.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,736.7 -> 547.5,139307.0,14.25,654.7,626.7,612.7,584.7,
498,Unknown,764.7,547.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,764.7 -> 547.5,14797.0,14.26,682.7,654.7,640.7,612.7,
522,[TG(50:3)]_FA18:1,846.8,547.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,846.8 -> 547.5,338202.0,14.24,764.8,736.8,722.8,694.8,
525,[TG(52:6)]_FA18:2,868.8,571.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,868.8 -> 571.5,79446.0,11.27,786.8,758.8,744.8,716.8,
527,[TG(53:6)]_FA18:1,882.8,583.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,882.8 -> 583.5,21478.0,14.24,800.8,772.8,758.8,730.8,
503,Unknown,786.7,597.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,54116.0,12.75,704.7,676.7,662.7,634.7,
528,[TG(54:6)]_FA18:1,896.8,597.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,896.8 -> 597.5,213703.0,12.75,814.8,786.8,772.8,744.8,
491,Unknown,718.6,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,718.6 -> 599.5,20983.0,11.25,636.6,608.6,594.6,566.6,
494,Unknown,746.6,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,746.6 -> 599.5,12236.0,11.25,664.6,636.6,622.6,594.6,
497,Unknown,760.7,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,760.7 -> 599.5,59214.0,12.76,678.7,650.7,636.7,608.7,
504,Unknown,788.7,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,488784.0,14.26,706.7,678.7,664.7,636.7,
512,Unknown,816.7,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,42035.0,14.25,734.7,706.7,692.7,664.7,
526,[TG(52:5)]_FA16:1,870.8,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,870.8 -> 599.5,557238.0,12.75,788.8,760.8,746.8,718.8,
529,[TG(54:5)]_FA18:1,898.8,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,898.8 -> 599.5,899144.0,14.24,816.8,788.8,774.8,746.8,
495,Unknown,748.6,601.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,748.6 -> 601.5,19805.0,12.76,666.6,638.6,624.6,596.6,
500,Unknown,776.6,601.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,17173.0,14.26,694.6,666.6,652.6,624.6,
505,Unknown,790.7,601.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,717091.0,15.77,708.7,680.7,666.7,638.7,
514,Unknown,818.7,601.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,110295.0,15.76,736.7,708.7,694.7,666.7,
530,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,900.8 -> 601.5,2292000.0,15.75,818.8,790.8,776.8,748.8,
496,Unknown,750.6,603.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,15972.0,14.25,668.6,640.6,626.6,598.6,
502,Unknown,778.6,603.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,778.6 -> 603.5,18129.0,15.75,696.6,668.6,654.6,626.6,
506,Unknown,792.7,603.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,1500744.0,15.77,710.7,682.7,668.7,640.7,
516,Unknown,820.7,603.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,820.7 -> 603.5,165593.0,15.76,738.7,710.7,696.7,668.7,
532,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,902.8 -> 603.5,3774254.0,15.75,820.8,792.8,778.8,750.8,
507,Unknown,794.7,605.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,396873.0,17.25,712.7,684.7,670.7,642.7,
518,Unknown,822.7,605.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,822.7 -> 605.5,27764.0,17.25,740.7,712.7,698.7,670.7,
533,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,904.8 -> 605.5,1491447.0,17.26,822.8,794.8,780.8,752.8,
508,Unknown,796.7,607.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,796.7 -> 607.5,57954.0,18.74,714.7,686.7,672.7,644.7,
534,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,906.8 -> 607.5,212522.0,18.77,824.8,796.8,782.8,754.8,
535,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,914.8 -> 615.5,45056.0,15.75,832.8,804.8,790.8,762.8,
509,Unknown,806.7,617.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,806.7 -> 617.5,21881.0,15.76,724.7,696.7,682.7,654.7,
536,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,916.8 -> 617.5,98791.0,17.26,834.8,806.8,792.8,764.8,
510,Unknown,812.8,623.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,41950.0,12.74,730.8,702.8,688.8,660.8,
537,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,922.9 -> 623.6,103077.0,12.75,840.9,812.9,798.9,770.9,
511,Unknown,814.7,625.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,814.7 -> 625.5,64177.0,14.25,732.7,704.7,690.7,662.7,
539,[TG(56:6)]_FA18:1,924.8,625.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,924.8 -> 625.5,238429.0,14.23,842.8,814.8,800.8,772.8,
513,Unknown,816.7,627.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,46698.0,14.25,734.7,706.7,692.7,664.7,
540,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,926.8 -> 627.5,137921.0,15.74,844.8,816.8,802.8,774.8,
515,Unknown,818.7,629.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,818.7 -> 629.5,203765.0,15.76,736.7,708.7,694.7,666.7,
521,Unknown,846.7,629.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,846.7 -> 629.5,18131.0,15.75,764.7,736.7,722.7,694.7,
531,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,900.8 -> 629.5,32945.0,15.75,818.8,790.8,776.8,748.8,
541,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,928.8 -> 629.5,369270.0,15.74,846.8,818.8,804.8,776.8,
517,Unknown,820.7,631.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,820.7 -> 631.5,164931.0,17.25,738.7,710.7,696.7,668.7,
524,Unknown,848.7,631.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,848.7 -> 631.5,19649.0,17.26,766.7,738.7,724.7,696.7,
542,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,930.6 -> 631.5,181914.0,17.25,848.6,820.6,806.6,778.6,
519,Unknown,822.8,633.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,822.8 -> 633.6,98112.0,18.75,740.8,712.8,698.8,670.8,
543,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,932.9 -> 633.6,430769.0,18.76,850.9,822.9,808.9,780.9,
520,Unknown,840.8,651.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,840.8 -> 651.6,32544.0,14.24,758.8,730.8,716.8,688.8,
538,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,922.9 -> 651.6,19746.0,12.75,840.9,812.9,798.9,770.9,
544,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,950.9 -> 651.6,54956.0,14.23,868.9,840.9,826.9,798.9,
545,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,952.8 -> 653.5,19670.0,15.74,870.8,842.8,828.8,800.8,
546,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,954.8 -> 655.5,19733.0,15.74,872.8,844.8,830.8,802.8,
523,Unknown,846.8,657.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,846.8 -> 657.6,15525.0,17.26,764.8,736.8,722.8,694.8,
547,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,956.9 -> 657.6,71004.0,17.25,874.9,846.9,832.9,804.9,
549,Unknown,626.5,437.3,12012023_FAD131_M2_5xFAD_liver_O3on_01,626.5 -> 437.3,104077.0,14.25,544.5,516.5,502.5,474.5,
554,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,12012023_FAD131_M2_5xFAD_liver_O3on_01,736.6 -> 437.3,290855.0,14.25,654.6,626.6,612.6,584.6,
551,Unknown,692.6,503.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,692.6 -> 503.4,22372.0,12.76,610.6,582.6,568.6,540.6,
561,[TG(45:4)]_FA16:1,774.7,503.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,774.7 -> 503.4,37352.0,12.75,692.7,664.7,650.7,622.7,
548,Unknown,624.5,505.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,624.5 -> 505.4,11431.0,11.26,542.5,514.5,500.5,472.5,
550,Unknown,666.6,505.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,666.6 -> 505.4,19588.0,12.76,584.6,556.6,542.6,514.6,
552,Unknown,694.6,505.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,694.6 -> 505.4,184053.0,14.25,612.6,584.6,570.6,542.6,
563,[TG(45:3)]_FA16:1,776.7,505.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,776.7 -> 505.4,194148.0,12.75,694.7,666.7,652.7,624.7,
555,Unknown,736.7,547.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,736.7 -> 547.5,200629.0,14.25,654.7,626.7,612.7,584.7,
560,Unknown,764.7,547.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,764.7 -> 547.5,22268.0,14.26,682.7,654.7,640.7,612.7,
585,[TG(50:3)]_FA18:1,846.8,547.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,846.8 -> 547.5,442011.0,14.24,764.8,736.8,722.8,694.8,
590,[TG(52:6)]_FA18:2,868.8,571.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,868.8 -> 571.5,109179.0,11.27,786.8,758.8,744.8,716.8,
589,[TG(51:6)]_FA16:1,854.7,583.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,854.7 -> 583.4,10700.0,12.75,772.7,744.7,730.7,702.7,
592,[TG(53:6)]_FA18:1,882.8,583.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,882.8 -> 583.5,19086.0,14.24,800.8,772.8,758.8,730.8,
565,Unknown,786.7,597.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,786.7 -> 597.5,53834.0,12.75,704.7,676.7,662.7,634.7,
593,[TG(54:6)]_FA18:1,896.8,597.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,896.8 -> 597.5,165992.0,12.75,814.8,786.8,772.8,744.8,
553,Unknown,718.6,599.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,718.6 -> 599.5,30527.0,11.25,636.6,608.6,594.6,566.6,
556,Unknown,746.6,599.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,746.6 -> 599.5,12807.0,11.25,664.6,636.6,622.6,594.6,
559,Unknown,760.7,599.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,760.7 -> 599.5,74459.0,12.76,678.7,650.7,636.7,608.7,
566,Unknown,788.7,599.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,788.7 -> 599.5,540825.0,14.26,706.7,678.7,664.7,636.7,
575,Unknown,816.7,599.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,816.7 -> 599.5,47579.0,14.25,734.7,706.7,692.7,664.7,
591,[TG(52:5)]_FA16:1,870.8,599.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,870.8 -> 599.5,500774.0,12.75,788.8,760.8,746.8,718.8,
594,[TG(54:5)]_FA18:1,898.8,599.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,898.8 -> 599.5,848390.0,14.24,816.8,788.8,774.8,746.8,
557,Unknown,748.6,601.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,748.6 -> 601.5,19466.0,12.76,666.6,638.6,624.6,596.6,
562,Unknown,776.6,601.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,776.6 -> 601.5,17722.0,14.26,694.6,666.6,652.6,624.6,
567,Unknown,790.7,601.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,790.7 -> 601.5,842173.0,15.77,708.7,680.7,666.7,638.7,
577,Unknown,818.7,601.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,818.7 -> 601.5,145487.0,14.25,736.7,708.7,694.7,666.7,
595,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,900.8 -> 601.5,2006288.0,15.75,818.8,790.8,776.8,748.8,
558,Unknown,750.6,603.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,750.6 -> 603.5,17298.0,14.25,668.6,640.6,626.6,598.6,
564,Unknown,778.6,603.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,778.6 -> 603.5,21959.0,15.75,696.6,668.6,654.6,626.6,
568,Unknown,792.7,603.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,792.7 -> 603.5,2255110.0,15.77,710.7,682.7,668.7,640.7,
579,Unknown,820.7,603.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,820.7 -> 603.5,253475.0,15.76,738.7,710.7,696.7,668.7,
597,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,902.8 -> 603.5,4537450.0,15.75,820.8,792.8,778.8,750.8,
569,Unknown,794.7,605.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,794.7 -> 605.5,556847.0,17.25,712.7,684.7,670.7,642.7,
581,Unknown,822.7,605.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,822.7 -> 605.5,44238.0,17.25,740.7,712.7,698.7,670.7,
598,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,904.8 -> 605.5,1778458.0,17.26,822.8,794.8,780.8,752.8,
570,Unknown,796.7,607.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,796.7 -> 607.5,92756.0,18.74,714.7,686.7,672.7,644.7,
599,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,906.8 -> 607.5,317476.0,18.77,824.8,796.8,782.8,754.8,
571,Unknown,804.7,615.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,804.7 -> 615.5,11709.0,15.76,722.7,694.7,680.7,652.7,
600,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,914.8 -> 615.5,44483.0,15.75,832.8,804.8,790.8,762.8,
572,Unknown,806.7,617.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,806.7 -> 617.5,31140.0,17.25,724.7,696.7,682.7,654.7,
601,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,916.8 -> 617.5,118201.0,17.26,834.8,806.8,792.8,764.8,
573,Unknown,812.8,623.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,812.8 -> 623.6,38016.0,12.74,730.8,702.8,688.8,660.8,
602,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,922.9 -> 623.6,85307.0,12.75,840.9,812.9,798.9,770.9,
574,Unknown,814.7,625.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,814.7 -> 625.5,70612.0,14.25,732.7,704.7,690.7,662.7,
604,[TG(56:6)]_FA18:1,924.8,625.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,924.8 -> 625.5,233963.0,14.23,842.8,814.8,800.8,772.8,
576,Unknown,816.7,627.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,816.7 -> 627.5,53220.0,15.76,734.7,706.7,692.7,664.7,
605,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,926.8 -> 627.5,150162.0,15.74,844.8,816.8,802.8,774.8,
578,Unknown,818.7,629.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,818.7 -> 629.5,199985.0,15.76,736.7,708.7,694.7,666.7,
584,Unknown,846.7,629.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,846.7 -> 629.5,19916.0,15.75,764.7,736.7,722.7,694.7,
596,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,900.8 -> 629.5,30387.0,14.24,818.8,790.8,776.8,748.8,
606,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,928.8 -> 629.5,359945.0,15.74,846.8,818.8,804.8,776.8,
580,Unknown,820.7,631.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,820.7 -> 631.5,205466.0,17.25,738.7,710.7,696.7,668.7,
587,Unknown,848.7,631.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,848.7 -> 631.5,24484.0,17.26,766.7,738.7,724.7,696.7,
607,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,930.6 -> 631.5,208492.0,17.25,848.6,820.6,806.6,778.6,
582,Unknown,822.8,633.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,822.8 -> 633.6,131025.0,18.75,740.8,712.8,698.8,670.8,
588,Unknown,850.8,633.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,850.8 -> 633.6,13998.0,18.75,768.8,740.8,726.8,698.8,
608,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,932.9 -> 633.6,518258.0,18.76,850.9,822.9,808.9,780.9,
583,Unknown,840.8,651.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,840.8 -> 651.6,30210.0,14.24,758.8,730.8,716.8,688.8,
603,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,922.9 -> 651.6,28964.0,12.75,840.9,812.9,798.9,770.9,
609,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,950.9 -> 651.6,49573.0,14.23,868.9,840.9,826.9,798.9,
610,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,952.8 -> 653.5,17288.0,15.74,870.8,842.8,828.8,800.8,
611,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,954.8 -> 655.5,13627.0,15.74,872.8,844.8,830.8,802.8,
586,Unknown,846.8,657.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,846.8 -> 657.6,16286.0,17.26,764.8,736.8,722.8,694.8,
612,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,12012023_FAD131_M2_5xFAD_liver_O3on_01,956.9 -> 657.6,54107.0,17.25,874.9,846.9,832.9,804.9,
613,Unknown,626.5,437.3,12012023_FAD131_M4_5xFAD_liver_O3on_01,626.5 -> 437.3,11963.0,14.25,544.5,516.5,502.5,474.5,
615,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,12012023_FAD131_M4_5xFAD_liver_O3on_01,736.6 -> 437.3,61111.0,14.25,654.6,626.6,612.6,584.6,
614,Unknown,694.6,505.4,12012023_FAD131_M4_5xFAD_liver_O3on_01,694.6 -> 505.4,19992.0,14.25,612.6,584.6,570.6,542.6,
620,[TG(45:3)]_FA16:1,776.7,505.4,12012023_FAD131_M4_5xFAD_liver_O3on_01,776.7 -> 505.4,27574.0,12.75,694.7,666.7,652.7,624.7,
616,Unknown,736.7,547.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,736.7 -> 547.5,35482.0,14.25,654.7,626.7,612.7,584.7,
636,[TG(50:3)]_FA18:1,846.8,547.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,846.8 -> 547.5,111660.0,14.24,764.8,736.8,722.8,694.8,
637,[TG(52:6)]_FA18:2,868.8,571.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,868.8 -> 571.5,18775.0,11.27,786.8,758.8,744.8,716.8,
621,Unknown,786.7,597.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,786.7 -> 597.5,20825.0,12.75,704.7,676.7,662.7,634.7,
639,[TG(54:6)]_FA18:1,896.8,597.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,896.8 -> 597.5,83554.0,12.75,814.8,786.8,772.8,744.8,
619,Unknown,760.7,599.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,760.7 -> 599.5,21282.0,12.76,678.7,650.7,636.7,608.7,
622,Unknown,788.7,599.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,788.7 -> 599.5,222925.0,14.26,706.7,678.7,664.7,636.7,
629,Unknown,816.7,599.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,816.7 -> 599.5,16675.0,14.25,734.7,706.7,692.7,664.7,
638,[TG(52:5)]_FA16:1,870.8,599.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,870.8 -> 599.5,168559.0,12.75,788.8,760.8,746.8,718.8,
640,[TG(54:5)]_FA18:1,898.8,599.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,898.8 -> 599.5,558646.0,14.24,816.8,788.8,774.8,746.8,
617,Unknown,748.6,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,748.6 -> 601.5,10576.0,12.76,666.6,638.6,624.6,596.6,
623,Unknown,790.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,790.7 -> 601.5,254054.0,14.26,708.7,680.7,666.7,638.7,
631,Unknown,818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,
641,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,900.8 -> 601.5,1088115.0,15.75,818.8,790.8,776.8,748.8,
618,Unknown,750.6,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,750.6 -> 603.5,11032.0,14.25,668.6,640.6,626.6,598.6,
624,Unknown,792.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,792.7 -> 603.5,468170.0,15.77,710.7,682.7,668.7,640.7,
633,Unknown,820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,
642,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,902.8 -> 603.5,1714281.0,15.75,820.8,792.8,778.8,750.8,
625,Unknown,794.7,605.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,794.7 -> 605.5,89176.0,17.25,712.7,684.7,670.7,642.7,
