lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
CAR(5:0),-0.004866411900191302,9.794269068174431,3.210394288544194e-4,0.9857046098897133,0.9998739444784502,CAR,2093499.3315429688,1956156.0989074707,1915661.3141098025,1939677.8420944216,1957685.7255859375,1944839.8170166016,1924992.7000579832,1912569.2794570923,1923814.7861328125,1903067.0131835935,1936203.1376953125,1911607.4096679688,1862701.5966796875
CAR(5:0)_QUAL,-0.0021045094367915427,7.764097827098162,6.005205614201259e-5,0.9938169941733688,0.9998739444784502,CAR,518307.1560058594,470565.3937988281,477729.1722450256,482284.076171875,473519.31103515625,473873.2745361328,482841.6943359375,462476.31481933594,472140.1366882324,489581.7557373047,473181.89307022095,470107.1748352051,433832.7741699219
CAR(5:1),0.007556944878204224,9.677666981270534,7.749061769573018e-4,0.9777920466658367,0.9998739444784502,CAR,1929467.5659179688,1821339.5942382812,1788221.2115478516,1811284.3979492188,1787606.5079574585,1807921.9453125,1756113.120727539,1763671.724609375,1797364.3334197998,1753866.3896484375,1806278.8841819763,1741005.4784545898,1686422.3232421875
CAR(5:1)_QUAL,0.002675738468742466,9.337231667222712,9.711410530144349e-5,0.9921372550401297,0.9998739444784502,CAR,1537616.129043579,1421213.3188476562,1429801.1436958313,1423894.7203941343,1384398.3177261353,1393789.4169921875,1409434.4190368652,1364740.591003418,1448814.7359313965,1436439.777175903,1435980.759475708,1421834.97832489,1288613.4504394531
CAR(6:0),1.7412464401109416e-4,8.229160673772215,4.111374209969654e-7,0.999488396466493,0.9998739444784502,CAR,732191.8144607544,666749.9849357605,639934.2269592285,656527.2667617798,645177.3655395508,666650.4268798828,647536.5439682007,646215.7259902954,669495.0662879944,658245.6865692139,665988.5084075928,636375.3850364685,602169.6025390625
CAR(6:0)_QUAL,0.03687177443121204,6.4855162270559195,0.018488213591808744,0.8918439137773634,0.9998739444784502,CAR,219520.57691192627,194383.1524848938,202403.4737739563,198107.47352981567,189032.69358825684,189258.73404693604,193847.27267074585,186353.67179107663,194743.8755340576,201913.7342262268,197241.19382476807,194421.59497451785,183513.93237304688
CAR(6:1),0.00639909605601962,6.486862101156914,5.555635543714743e-4,0.9811952863818131,0.9998739444784502,CAR,205706.01392745972,191004.55395126343,195678.9538345337,196227.2533340454,190821.67393112183,188037.49308013916,189758.5135345459,184376.2343559265,195120.71487045288,192077.4732208252,200024.79499053955,188966.0931434631,211241.2548828125
CAR(6:1)_QUAL,0.014202998889567504,6.902393699698537,0.002738562146987533,0.9582647350972155,0.9998739444784502,CAR,290949.2417297363,259708.13874816897,264875.8382759094,255375.09661865231,249685.95882034305,249606.1385498047,243601.7982788086,247956.4360923767,276669.91955566406,259425.65854644775,283709.8410644531,256844.25812149048,254430.89892578125
CAR(7:0),0.007570535474835464,6.679464069351831,7.776607591125639e-4,0.9777526202561891,0.9998739444784502,CAR,219331.61613845825,207298.73335266113,205900.47457885745,208172.45468902588,203481.99501419067,204448.6549835205,199747.8927116394,194915.67416763303,206172.97330856323,208573.13384628296,212342.31461334229,197875.7744178772,350296.0261230469
CAR(7:0)_QUAL,0.013148958390283376,8.058467513410939,0.002347034929698566,0.9613606350066685,0.9998739444784502,CAR,651241.7858810425,579533.6637153625,588854.422782898,600162.7835884094,576622.5794448853,574252.8016738892,581723.0817108154,558672.4327964783,591774.5234031677,598878.1226539612,600865.5441055298,584353.5432395935,510361.294921875
CAR(8:0),0.012790024542275177,6.9777645353796895,0.002220540803136828,0.9624155035423102,0.9998739444784502,CAR,288092.7621688843,269790.6996574402,272490.9380493164,272786.89990234375,264931.1995239258,261627.66027069092,264337.6403846741,259848.61907577515,267311.678981781,271675.6182861328,274928.75842285156,263667.05780410767,312135.66162109375
CAR(8:0)_QUAL,0.003715099939307461,10.446083144963062,1.8722641107160598e-4,0.9890828301794726,0.9998739444784502,CAR,3284496.222892761,3008376.0431671143,3098385.640625,3052795.038635254,2962263.395160675,2957962.442970276,3027664.1830482483,2949526.2384414673,3076376.790042877,3068820.035900116,3089350.9176216125,3044678.1527557373,2937554.66796875
CAR(8:1),0.015365027478485649,6.85186927538509,0.003205287051969208,0.9548516826325433,0.9998739444784502,CAR,271532.2791633606,246588.19733810425,251729.9186706543,251721.71621322632,237499.2770576477,247478.0189819336,242638.01691055295,234109.05785751343,249856.6964149475,251712.69579696655,253360.83880615231,251223.0779685974,269351.9016113281
CAR(8:1)_QUAL,4.133475969219544e-4,10.51614586688442,2.3143074940890074e-6,0.9987861908002106,0.9998739444784502,CAR,3459582.24250412,3216957.307308197,3212115.940185547,3199183.6133232117,3142496.788635254,3128255.867034912,3174794.2103538513,3114399.206176758,3243994.9838523865,3233947.008911133,3231353.7946128845,3194829.1855125427,3024296.56640625
CAR(9:0),0.05348306866809492,6.320911872020064,0.03894751063853619,0.8435526865526184,0.9998739444784502,CAR,185441.53355407715,160958.1120376587,170848.2910270691,161901.81085968018,157941.7505493164,160807.89083099365,158342.67190933228,153890.49082183838,159553.01066589355,159087.59148788452,164244.8122329712,161601.65197753906,254375.1779785156
CAR(9:0)_QUAL,0.012015261798881268,8.753093276948407,0.001959605677257059,0.964691230440644,0.9998739444784502,CAR,1021173.6908416748,936481.6645851136,943072.8264350892,983762.2165603638,909277.12525177,923855.9204902648,935449.4262542723,895162.3662185669,937305.8444252014,959318.6034507751,968786.0433120728,963258.4395370485,881181.46875
CE(12:0),0.005899665737279937,6.444756769796871,4.722070094658193e-4,0.982663073906294,0.9998739444784502,CE,176998.5124130249,175960.992313385,192822.4337310791,176173.13314437866,180720.09297943115,176684.41248703003,178085.7325439453,174634.71250534058,165709.491355896,168865.45133972168,174889.71263504028,182891.11331939697,278011.49908447266
CE(14:0),-0.013212002467931194,6.284862444728484,0.002364674142199874,0.9612158231181619,0.9998739444784502,CE,158019.7111968994,152711.35039901733,165638.5118560791,153350.83084487915,158523.43129348755,157992.25148391724,151156.29022216797,150836.51091766357,148057.8303489685,151856.09089279175,158286.59104919434,162589.11153793335,268905.2390136719
CE(14:1),-0.029673963570186142,6.341320921705306,0.011913261802419584,0.9130851913534624,0.9998739444784502,CE,165764.7117614746,154855.11110305786,172002.8521156311,158549.8510169983,169649.9322128296,155778.4715194702,155978.61052322388,162583.19137954712,159160.23169708252,159670.75106811523,165780.15161132812,168904.93194580078,276747.3796386719
CE(15:0),0.15319181989179573,8.43376928075548,0.32190289242316794,0.5704663142284749,0.9998739444784502,CE,679220.3480148315,705349.4258079529,752741.6347312927,621430.3653869629,536138.6169052124,516031.0347709656,607310.3843040466,540511.4990196228,608296.3615875244,530309.7981071472,663712.048614502,848627.3636474609,1604467.7224121094
CE(15:1),0.1261345015282392,8.437603350390901,0.2178067371414727,0.640716180171797,0.9998739444784502,CE,663212.7085189819,708174.8709602356,742066.194972992,608043.0041275024,528343.6168289185,522158.3574104309,602498.7031974792,538067.1986656189,592541.0809211731,519278.83667755127,647677.3646888733,919660.2393379211,1628738.7060546875
CE(16:0),0.10532272402198606,8.151471897241956,0.1516296720074024,0.6969828248424128,0.9998739444784502,CE,525286.5611495972,522502.3597717285,543252.9782943726,469349.25233078,394866.4689178467,384967.86751937866,477783.43574523926,392425.068195343,450052.4943199158,382523.7867927551,521394.0949668884,732534.9300003052,1596333.6827392578
CE(16:1),0.08087502632142839,8.5124528355365,0.08924548517552466,0.7651385651430138,0.9998739444784502,CE,677144.766117096,698045.5092468262,731280.6720848083,615974.1851387024,563369.339630127,551120.2401504517,619900.4652061462,546195.5188522339,610711.0822601318,538361.6588897705,717635.1313018799,879616.7602157593,1866018.745361328
CE(16:2),0.10092440188634859,8.520826733718014,0.13918558094155742,0.7090920010189828,0.9998739444784502,CE,668726.165676117,741258.9711418152,743838.8156776428,636780.2257385254,556565.9202804565,553478.1185379028,637386.2817993164,571692.3199958801,624392.3219451904,533894.0385169983,744455.1927719116,854214.9823379517,1834903.0895996096
CE(16:3),0.1348565234653263,8.512964555582936,0.2491282153157499,0.6176895978134488,0.9998739444784502,CE,690669.8691825867,751010.336063385,744261.0329666138,640186.6630020142,551881.137046814,567691.5404815674,619669.2854537964,562728.9194107056,597571.9409980774,517176.873298645,725744.5153083801,871481.7596931458,1813949.6315917969
CE(17:0),-0.011191619603761641,6.769745809348059,0.0016970461895766675,0.9671402639524703,0.9998739444784502,CE,190501.6941947937,196364.97328948975,206984.31479263303,195352.9335975647,204256.01498794556,195012.69443130493,188313.9931564331,196598.03413772583,185199.61255645752,186665.47384643555,194762.4138031006,198595.7937850952,543111.2984619141
CE(17:1),0.05352381682270026,6.745282247187193,0.03900743873487045,0.8434339266368839,0.9998739444784502,CE,203995.8540763855,201750.65371704104,221834.61599349976,198670.55419921875,200385.0540466309,193355.13340759277,197429.59321975708,193828.81385421753,185369.3734855652,185497.65365982056,196771.69437408447,201212.35383605957,485049.5936889648
CE(18:1),-0.01562061311922548,6.681121918943536,0.0033048606619558996,0.9541565306060511,0.9998739444784502,CE,186587.3737335205,177291.272480011,193261.35329055783,174507.89205169678,181256.0936279297,181381.2127456665,180324.9130706787,177817.37302398682,178179.29290771484,175219.11219787598,183012.01244354248,186267.79314041135,525504.0968017578
CE(18:2),0.010556527921502096,6.666999463564064,0.0015124312512853066,0.968978098082707,0.9998739444784502,CE,184427.69315719604,174928.7321548462,195201.9142112732,182348.652885437,182400.8725471497,178528.25296401978,176897.61227035522,177216.79308319092,179343.13264846802,178340.89249038696,172846.51211547852,182766.05265426636,514009.15661621094
CE(18:3),-0.003115573504123669,6.653416968652391,1.3159895092940133e-4,0.9908471414714664,0.9998739444784502,CE,183076.3136100769,185463.1727256775,190979.29303741455,176993.19274902344,190305.53351974487,176662.55250549316,177846.43182373047,176476.05289840698,175945.7728652954,176658.89176940918,181229.09238052368,183789.453125,491420.11407470703
CE(19:0),0.09253643055060559,7.103977066055972,0.11693309740121549,0.7323848948955337,0.9998739444784502,CE,164799.71144104004,172154.67240905762,183955.39225387573,157883.99143600464,152391.2306213379,150836.6706237793,160679.33158874512,155411.27170944214,149562.33031082153,145184.1100654602,162661.39094161987,165965.69176483154,1302868.585571289
CE(20:0),0.05074943573940851,9.04078605946893,0.03506247328414247,0.8514648105031863,0.9998739444784502,CE,930707.3286209106,965215.2127304076,989872.9671058656,855305.1819610596,859052.0200538635,834032.7577705383,898219.3845062256,824333.5804023743,866908.0999908447,816741.8770484924,911949.523349762,1036929.1333618164,2926340.9365234375
CE(20:1),0.05811433955710212,9.01063714929902,0.04600311674084878,0.8301701327052761,0.9998739444784502,CE,906380.3656082152,934573.1259689332,987200.447593689,875181.8801994324,847759.822177887,821098.6774215698,858030.2193832397,815365.2763290405,863125.3799972534,810750.9358596802,909098.9399604796,1019692.0112876892,2816307.859375
CE(20:3),0.04521575324810776,8.669726545126787,0.027821274762118264,0.8675296954124011,0.9998739444784502,CE,715117.7513694763,745497.7522277832,780129.876739502,704709.011516571,691872.648349762,662643.8867721558,699479.2096328735,654152.9467315674,701406.7667655945,665413.7683029175,684380.4073219299,813193.3384170532,2158650.114501953
CE(20:4),0.041718776068493335,7.955648742439217,0.023677779462559556,0.8777076204404011,0.9998739444784502,CE,398429.0092544556,427243.5106086731,435371.2900619507,402740.4890403747,392231.6285057068,374223.92487716675,407207.8082771301,366788.68545913696,393252.3082504273,384392.64740753174,389703.2477722168,445636.57052612305,1543046.3491210938
CE(20:5),0.06515687597754286,7.002174953208833,0.0578554892927059,0.8099181065794415,0.9998739444784502,CE,151639.3108100891,150012.93019866943,162925.03149414062,139035.8697166443,136643.46976470947,138000.2296485901,136597.4500427246,131203.369430542,136418.36972808838,136586.28986740112,144212.34998703003,167459.45166397095,1250399.6277770996
CE(22:0),0.022275090087561417,6.246556171107224,0.00673982418891228,0.934570030197482,0.9998739444784502,CE,119151.66835784912,122282.12868499756,124338.26920700072,119944.24836730956,118342.06841278076,117384.4880218506,117808.8885307312,113619.68785858154,111064.20770263672,117289.84845352171,115370.22827148438,120225.56796264648,505493.6750106811
CE(22:1),0.015771329986829855,6.261621555833128,0.0033770004501434414,0.9536594439869679,0.9998739444784502,CE,125842.38903045654,120545.46836090088,123887.76865768433,122461.96853637695,127354.4889831543,116603.24837875366,117602.96829223631,116452.8687324524,119390.58821105956,112055.74824142456,117642.24842071532,121972.94856262208,505272.3333091736
CE(22:2),0.018637002612646458,6.436831370986273,0.004716785787309163,0.9452452458768379,0.9998739444784502,CE,136841.66961669922,144022.15000534058,145140.0505142212,132974.9496231079,134309.74953842163,125798.96871185304,135435.1697883606,128557.22916412354,129522.70948410034,122554.98864746094,140762.49045181274,157973.9913711548,566032.1397857666
CE(22:3),0.132815412996484,7.438194624092761,0.24160307194040342,0.6230506817524386,0.9998739444784502,CE,291044.26012802124,313934.6221809387,325492.46295166016,269730.120223999,246374.1180343628,233922.95665740967,270163.7392311096,237952.63720703125,257694.07801818848,231086.63678359985,281562.839427948,378794.00548553467,1092154.7315444946
CE(22:5),0.04788790863920659,8.932660095044302,0.031213196116368636,0.8597655898254605,0.9998739444784502,CE,958984.108039856,952156.8096084596,989073.5700874327,896125.9647750854,888483.8443756104,869819.9791183472,877966.4217262268,860122.441242218,871935.9011497498,843270.1615562439,921926.8247413636,1024848.3333282472,2145913.7845458984
CE(22:6),0.0381108777454496,8.939262926838575,0.019754376834498544,0.8882252413053782,0.9998739444784502,CE,978576.790687561,917291.7443771362,986500.3292655944,885571.8236236572,871934.4014854431,868887.340587616,906941.0019721984,861411.0184288025,862020.3224906921,847549.9777793884,921161.2239303588,1016968.3073120116,2201574.9931640625
CE(46:3;O2),0.1517399082827157,8.056756247531352,0.31577410137833795,0.5741583921209257,0.9998739444784502,CE,138275.1093864441,131907.66943359375,133856.50988006592,98553.06732177734,78403.44541168213,96784.26690292358,106753.40759277344,104231.3275680542,95080.92608261108,73159.58535003662,145446.1891822815,179539.43270874023,3927450.799602509
CE(48:3;O2),0.07497121624878786,6.5560965301479,0.07664448016066672,0.7818972869007885,0.9998739444784502,CE,64131.604290008545,55734.444007873535,62602.56429672241,47360.70325088501,46613.60322570801,52740.803829193115,51720.6236000061,53688.00390625,48785.46363449097,40621.64279174805,65361.76481246948,65984.20444107056,1287123.7808647156
CE(50:3;O2),0.057381497608051314,7.201469377025922,0.04484203235915629,0.8322947647729633,0.9998739444784502,CE,87884.22655105591,74526.18558502197,83300.40559768677,64128.64461517334,56818.84413909912,71052.72486877441,67208.54485321045,77692.72552490234,59477.48408126831,50649.58357620239,90888.8864517212,104444.22681427002,2094737.339096069
CE(52:3;O2),0.031876845906483514,5.099319284800518,0.0138112261686274,0.9064470664522098,0.9998739444784502,CE,62853.5244102478,52193.283641815186,53900.30392074585,52344.24368286133,52296.68376541138,48839.98344421387,51052.18365478515,49695.44371032715,54727.06398391723,48376.14344787598,55985.54430389404,60583.78402328491,226813.61838531497
Cer(d12:0/14:0),-0.03593880924592736,4.268426608728912,0.017462807374272415,0.8948680877722407,0.9998739444784502,Cer,39595.56276321411,43095.942932128906,44236.12323760986,39273.60258102417,42224.64305496216,40346.102630615234,42272.363231658936,38905.74267578125,41999.30303192139,41696.46295547485,43821.10330963135,41674.34302139282,44455.723205566406
"Cer(d14:2(4E,6E)/16:0)",0.00973321363514865,2.611857939522569,0.0012846824571681736,0.9714079708531276,0.9998739444784502,Cer,12511.280902862549,11944.660884857178,13433.480884552002,14801.52102279663,12777.740898132324,11929.980865478516,12711.120944976808,13914.26097869873,11523.980854034424,11771.360805511476,14759.160987854004,12278.780841827393,16321.661117553713
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.03834212562995795,2.5234659195576246,0.019861046959846362,0.8879258529360478,0.9998739444784502,Cer,11588.900737762451,12705.800857543943,12435.24090576172,12739.040920257568,11619.70076751709,12191.100803375244,13482.520977020264,12958.760921478271,11764.740840911863,12238.720905303957,12339.920902252195,12060.16093826294,13665.06095123291
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.055487476150148776,2.4621227753607804,0.04153513062389891,0.8385084687236954,0.9998739444784502,Cer,11712.220710754396,10484.120750427246,10445.260738372805,11671.760871887209,10909.740730285645,11074.800846099854,11706.840774536133,10284.520767211914,11231.120685577393,11165.12073135376,11169.820777893066,11924.02087020874,18195.26148223877
Cer(d15:1/16:0),-0.014322577706058826,3.3968791143750616,0.002777571571982662,0.9579688105218663,0.9998739444784502,Cer,22026.481727600098,22297.90146636963,22304.441509246823,22969.701808929443,21265.52146911621,22051.1615524292,21098.281539916992,24062.681678771973,21242.781322479248,22547.24168395996,21214.361488342285,22160.041648864742,28685.962020874023
"Cer(d15:2(4E,6E)/20:0)",0.009392479548096183,3.204428795784437,0.0011965267948994551,0.9724059990316537,0.9998739444784502,Cer,16531.52128982544,17354.04136657715,17639.621284484863,19540.641410827637,18082.2813911438,16328.56118774414,15690.88106918335,17459.98119354248,17254.941120147705,17489.64119720459,18523.1612701416,16471.001304626465,39650.562911987305
"Cer(d15:2(4E,6E)/22:0)",0.08197747248468128,2.8507224116190732,0.09164258078194365,0.7620992486663075,0.9998739444784502,Cer,16302.401245117188,15612.30114364624,16119.741088867188,16557.261127471924,13689.92098236084,15550.201049804688,15148.301048278809,16053.301235198976,14387.181087493896,16381.601287841797,13414.520961761476,13931.420963287354,18799.70132446289
Cer(d16:1/17:0),-0.027350663063183445,3.9541824727370396,0.010120162475686811,0.919868776065878,0.9998739444784502,Cer,32971.82236480713,34774.162616729736,32102.342292785645,34752.46252822876,32212.16222000122,33111.62224960327,34235.58260345459,31542.362091064453,34904.32255554199,34356.96235656738,32962.02251815796,33213.08237075806,36450.52267456055
Cer(d16:1/23:0),0.05162741763782123,2.846718522979736,0.03626418806577192,0.8489709502748979,0.9998739444784502,Cer,15193.741157531738,15972.581100463867,14766.42102432251,16891.761249542236,13896.981113433838,14078.141017913818,15310.060985565186,15196.281173706057,12814.000881195068,15568.880962371826,15476.361099243164,14920.461074829102,20381.52138519287
Cer(d18:0/13:0),-0.03091306168334203,4.063327968632714,0.01292479142114189,0.9094857178911647,0.9998739444784502,Cer,36365.54264831543,34742.1226234436,36719.54232406616,35418.16233444214,35501.26263809204,35933.86247253418,37126.76244735718,35228.66244125366,34958.662437438965,36501.7827796936,33486.82227706909,36414.42254638672,41184.04275512695
Cer(d18:0/14:0),-0.057002092839141344,4.427525870872012,0.04385923718382401,0.8341157205957189,0.9998739444784502,Cer,45247.34315872192,47451.60304641723,44719.283168792725,46553.14316940307,46051.78342437744,42872.00319290161,46665.76344680786,49050.843421936035,45615.58321762085,46641.423500061035,46459.76317977905,48074.903549194336,50856.26361083984
Cer(d18:0/15:0),-0.08640666625033568,4.234881274771227,0.10054183378911574,0.7511803787088367,0.9998739444784502,Cer,38587.44245147705,40167.84285354614,43167.34316635132,36404.42267990112,44358.24347305298,40687.363262176514,41895.10306549072,38476.82249069214,40398.642765045166,44745.12339782715,39372.16291427612,39167.36238861084,43407.602966308594
Cer(d18:0/16:0),-0.05475797600902144,5.256838938783703,0.040484984134913304,0.8405353050964388,0.9998739444784502,Cer,84393.82570648193,79974.1051826477,83555.14538574219,81725.90637588501,87549.22595214844,83352.90625,85543.2860031128,79715.58520889282,84274.88641357422,81246.4455833435,81278.32594680786,84445.02645492554,84237.666015625
Cer(d18:0/17:0),0.0069751088000140704,5.406922133571547,6.600724272516345e-4,0.9795031047438524,0.9998739444784502,Cer,90778.02634429932,91101.926612854,92763.74668121338,96447.98763656616,87310.84657669067,88085.46615219116,88502.7061882019,90823.28666305542,91555.80668258668,91385.34692764282,89883.52615737915,90966.54695510864,103740.6279296875
Cer(d18:0/18:0),0.024601889675341108,4.016391436968453,0.008221137385859834,0.9277544212132978,0.9998739444784502,Cer,33834.44240570068,36887.94264602661,34823.662395477295,36655.88275146485,33551.46224975586,32066.00249862671,36350.70262145996,34626.96241760254,32767.402256011963,35706.782413482666,30944.181884765625,35408.762466430664,40826.322814941406
Cer(d18:0/19:0),0.014509790363764128,3.832040476224047,0.0028573488148140314,0.9573700415421758,0.9998739444784502,Cer,29062.32204055786,33230.16226196289,30976.142044067383,29994.98222732544,28106.382007598877,28428.781982421875,30789.502056121823,29409.86212539673,29814.002101898193,30856.54225158691,29945.26231765747,30048.842170715332,37957.802490234375
Cer(d18:0/20:0),-0.04900434054801571,3.9836929996534116,0.03243287241731707,0.8570809010788841,0.9998739444784502,Cer,33852.14227294922,31112.742065429688,33288.88243484497,35594.30250167847,33138.36236190796,30155.022212982178,34408.58267211914,34361.222522735596,33334.6024017334,34924.72247314453,36314.20263671875,32948.90245056152,40378.80267333984
Cer(d18:0/21:0),0.05157546811402438,4.569077390355443,0.036205633492841116,0.8490914646937584,0.9998739444784502,Cer,37584.30250167847,36531.20247268677,38815.34283828735,39136.32303619385,35352.92248535156,35480.582595825195,36980.18293762207,34749.64265823364,35049.442684173584,38000.42264556885,34800.82252883911,35522.642318725586,161184.93188476562
Cer(d18:0/22:0),-0.0019389456373783425,4.464977147916968,5.096144435157157e-5,0.9943041671378053,0.9998739444784502,Cer,38958.74268722534,37716.36284637451,31962.22214126587,31314.982093811035,33468.14252471924,34470.36245727539,35831.9430770874,31018.282306671143,32442.302211761475,33372.38251876831,32658.882526397705,38266.22264480591,147861.1506652832
Cer(d18:0/23:0),0.005827395468805937,4.2862403692101605,4.6061070725045283e-4,0.982877241279044,0.9998739444784502,Cer,38206.20275115967,39711.66292190552,36669.66287994385,43699.74304199219,40684.6828918457,37533.1626625061,43093.782875061035,34492.22242355347,36473.56256484985,35940.2226600647,37006.76247787475,40333.94299697876,70578.20520019531
Cer(d18:0/24:0),0.01638455373677784,5.310237460746497,0.003644743974376752,0.951859585699074,0.9998739444784502,Cer,85742.02587890625,86618.80596923828,83159.98547363281,82841.80578613281,83221.10552978516,82748.78503417969,81664.18548583984,86954.96618652344,77975.40559005737,80016.42519378662,76836.94527435303,79742.64520263672,115357.70776367188
Cer(d18:0/25:0),-0.03264868493608798,5.38535662049943,0.014417441607278647,0.9044255966688727,0.9998739444784502,Cer,92031.826416015625,89519.90710449219,92101.04608154295,89216.84649658203,87855.44641113281,94114.78674316406,91266.0464477539,85053.22607421875,90483.78649902344,91169.466552734375,93315.94561767578,89986.705810546875,94354.74658203124
Cer(d18:0/26:0),-0.018033001209664154,5.02600311938814,0.004403213804152983,0.9470938295650879,0.9998739444784502,Cer,70470.36489868164,68330.02510070801,66331.6644897461,66274.02476501465,59688.2243347168,62487.86441040039,63109.34442138672,65199.2451171875,65314.08465576172,62454.364501953125,77980.36563110352,77531.265625,98408.84783935548
Cer(d18:0/27:0),0.06427716092542143,4.921656901077331,0.05629488785928061,0.8124508734366226,0.9998739444784502,Cer,69159.14501953125,69504.88458251953,63583.94430541992,61918.20431518555,56022.643646240234,54372.703857421875,60364.90414428711,58933.683685302734,59216.1047668457,59181.38438415527,71931.2054901123,70589.2654876709,88581.96716308594
Cer(d18:0/29:0),1.765465866363646e-4,3.9286474246974405,4.225597649565316e-7,0.9994813383921212,0.9998739444784502,Cer,34358.842346191406,33994.08241271973,34329.90227508545,30196.062267303467,28500.84215164185,32759.622528076172,31072.34213256836,29358.962169647217,31092.902374267574,32461.20223999023,35678.30261230469,37997.60273742676,36515.04244995117
Cer(d18:0/30:0),0.041038858003514464,3.7143470000099397,0.022903136911494926,0.8797092337991487,0.9998739444784502,Cer,28090.98225402832,27204.461875915527,28991.522052764893,29954.08180618286,27708.961826324463,27814.542041778564,26342.261779785156,26019.861820220947,24526.521602630615,29677.042064666748,25573.90171432495,28383.362087249756,36017.642486572266
Cer(d18:0/31:0),-0.07922741961894737,3.5621730596957506,0.08456300182503185,0.7712064396886649,0.9998739444784502,Cer,23577.181644439697,24742.36168289185,22990.80166625977,25692.281707763672,25123.821842193604,26701.24179458618,25290.94183731079,24883.08176422119,23195.721897125244,24296.281768798828,23755.141468048096,25143.861740112305,33543.66241455078
Cer(d18:0/32:0),0.028122117961420355,3.536173671346277,0.01074359368146105,0.91744606889556235,0.9998739444784502,Cer,25307.481605529785,23413.681804656982,23556.081588745117,26129.661918640137,23366.62171936035,20589.521476745605,24238.22170639038,25132.801807403564,22828.12176132202,25555.161739349365,22832.30166625977,22867.021488189697,35743.24252319336
Cer(d18:0/h17:0),-0.019418983755783766,3.925333798549823,0.005104690542395929,0.9430419113692807,0.9998739444784502,Cer,33308.54216003418,33122.38247680664,31523.802242279053,33864.1423034668,32537.762268066406,33276.00244522095,33403.26239013672,31819.54242324829,33309.202419281006,34064.462436676025,30290.82208251953,30864.662216186523,36675.402587890625
Cer(d18:0/h24:0),-0.023861463140005867,5.376742421516359,0.007706337358399651,0.9300469663543668,0.9998739444784502,Cer,88769.56591796875,90111.84606933594,91233.8062133789,91619.5263671875,90199.146240234375,92577.70642089844,86626.50720214844,88860.14654541016,87226.62628173828,92395.82666015624,86190.62658691406,91297.78643798828,95063.60705566406
Cer(d18:0/h26:0),0.03207624862351901,4.945177127270961,0.01398519289845268,0.9058624365472617,0.9998739444784502,Cer,66215.26470947266,70268.46490478516,65005.204345703125,61688.86477661133,56483.40383911133,55942.8440246582,59689.36459350586,60294.60446166992,62074.284240722656,55259.80383300781,68725.2847290039,81428.046630859375,92062.6470336914
Cer(d18:1/12:0),-0.027224151122613116,3.3140120524002152,0.010025034469151706,0.9202450132215828,0.9998739444784502,Cer,19367.58120727539,20754.981384277344,22930.561710357662,21640.941638946533,22049.861473083496,20025.681365966797,20563.48157119751,22380.08136367798,19344.841499328613,21164.941387176514,22120.9415435791,20647.30142211914,25365.081756591797
Cer(d18:1/14:0),-0.02684622160446448,3.6529119695869285,0.009749852042006069,0.9213436453934769,0.9998739444784502,Cer,23848.00161743164,24270.92168807983,31153.662185668945,25903.901679992676,27523.741912841797,26256.76166152954,23965.36170578003,26303.981830596924,24085.541748046875,27552.30194091797,24762.681747436523,29704.182041168213,34530.7822265625
Cer(d18:1/16:0),0.03967067269937656,3.9278374910943734,0.021400434752450792,0.8836933483726365,0.9998739444784502,Cer,31810.48220062256,31213.342250823975,35713.76280212402,35166.76239776611,32259.922401428223,30572.102005004883,31259.80224609375,31520.34224319458,31257.482334136963,31531.44227981567,31447.502323150635,34429.92254257202,38499.72271728515
Cer(d18:1/17:0),-0.076043644415827,3.973205632923937,0.07793133497716909,0.7801206243371006,0.9998739444784502,Cer,32092.6622505188,30800.04202270508,34531.94234085083,33076.06247711182,34497.522468566895,35245.24241256714,30929.52223968506,33607.56229019165,32953.8224029541,33118.58227157593,33790.36248779297,34149.302463531494,40616.56295776367
Cer(d18:1/18:0),-0.007392322806586645,3.5467433542592888,7.40355877383081e-4,0.9782926534533452,0.9998739444784502,Cer,24599.30186843872,25078.821865081787,26773.981937408447,24705.121948242188,25927.6418800354,24161.901710510258,23964.341720581055,25305.521633148193,24907.781616210938,24609.02177810669,24343.9416847229,25179.681789398193,28675.522033691406
Cer(d18:1/18:1(9Z)),-0.013833972855050582,3.613566753929303,0.0025915744746498603,0.959399221937411,0.9998739444784502,Cer,28762.021770477295,26397.94183731079,24003.14182281494,26437.801971435547,26017.04182434082,24941.52177810669,26393.62195968628,27155.66192626953,25415.681713104248,23155.20149230957,24626.20168685913,28530.00218963623,31446.062286376953
