lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23
"PIo (38:5), PIp (38:4)",0,6.961995482681948,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.9001350402832,2071.1401443481445,1913.5401306152344,1971.1401481628416,1936.52014541626,1925.9001350402832,2071.1401443481445,1913.5401306152344,1971.1401481628416,1936.52014541626,1912.9201278686523
"PIo (40:1), PIp (40:0)",0,6.9711365987249465,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.760139465332,2107.0601387023926,1999.4401321411133,1925.160140991211,1916.9601402282717,1925.760139465332,2107.0601387023926,1999.4401321411133,1925.160140991211,1916.9601402282717,1939.840156555176
"PIo (40:2), PIp (40:1)",0,7.0028678405442175,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.5601348876953,2007.6801490783691,2099.380157470703,2152.060161590576,1916.5601501464844,1926.5601348876953,2007.6801490783691,2099.380157470703,2152.060161590576,1916.5601501464844,1960.3801498413088
"PIo (40:3), PIp (40:2)",0,7.003834417657355,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.4801445007324,2023.440143585205,2200.920166015625,1987.1001472473145,1916.7801322937012,1925.4801445007324,2023.440143585205,2200.920166015625,1987.1001472473145,1916.7801322937012,2073.1601600646973
"PIo (40:4), PIp (40:3)",0,6.979890796912276,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.9601554870603,1932.440143585205,2139.66015625,2029.460147857666,1916.5401344299316,1925.9601554870603,1932.440143585205,2139.66015625,2029.460147857666,1916.5401344299316,1926.3401260375977
"PIo (40:5), PIp (40:4)",0,6.96106921427623,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.5201416015625,1957.580135345459,2018.760139465332,1912.5201530456543,1917.3801383972168,1925.5201416015625,1957.580135345459,2018.760139465332,1912.5201530456543,1917.3801383972168,2065.820152282715
"PIo (40:6), PIp (40:5)",0,6.949057409568155,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.700138092041,1980.500144958496,1913.3401374816897,1944.7801513671875,1917.300136566162,1925.700138092041,1980.500144958496,1913.3401374816897,1944.7801513671875,1917.300136566162,1988.8201484680176
PIo (40:7),0,6.982726845690997,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.3001327514648,1994.0401306152344,2080.400146484375,1983.7001457214355,1916.0401420593264,1926.3001327514648,1994.0401306152344,2080.400146484375,1983.7001457214355,1916.0401420593264,2055.540142059326
PIo (42:0),0,6.947566936039434,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.5801467895508,1959.740146636963,1983.52014541626,1913.7601203918457,1916.1401252746584,1926.5801467895508,1959.740146636963,1983.52014541626,1913.7601203918457,1916.1401252746584,1932.240135192871
PIo (42:1),0,6.950075148334296,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.5801429748535,2018.1001434326172,1913.6601371765137,1913.820140838623,1915.3401374816897,1925.5801429748535,2018.1001434326172,1913.6601371765137,1913.820140838623,1915.3401374816897,1995.7801475524905
PIo (42:2),0,6.963669937726334,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.7601432800293,1982.680118560791,1913.420146942139,2052.4001541137695,1915.8401412963867,1925.7601432800293,1982.680118560791,1913.420146942139,2052.4001541137695,1915.8401412963867,1988.0801429748535
PIo (42:4),0,6.979380708413173,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.260150909424,2022.4801483154297,1977.52014541626,2048.820137023926,1916.4201278686523,1926.260150909424,2022.4801483154297,1977.52014541626,2048.820137023926,1916.4201278686523,2022.8801498413088
PIo (42:6),0,6.962866264784815,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1969.7401313781736,1951.920139312744,1981.7801361083984,1957.2401428222656,1915.8201293945312,1969.7401313781736,1951.920139312744,1981.7801361083984,1957.2401428222656,1915.8201293945312,2003.5801429748535
PIp (20:0),0,7.3362324141493795,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1963.0201301574707,2738.880184173584,2630.4801864624023,2989.520221710205,2052.6401557922363,1963.0201301574707,2738.880184173584,2630.4801864624023,2989.520221710205,2052.6401557922363,3171.5002059936523
PIp (28:0),0,6.997276463093993,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.2601432800293,2042.2201347351072,2062.7001609802246,2028.7801361083984,1917.0801429748535,1926.2601432800293,2042.2201347351072,2062.7001609802246,2028.7801361083984,1917.0801429748535,2123.4401626586914
PIp (30:1),0,6.998276187118601,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.6601524353027,2083.640151977539,2108.4201431274414,2023.9601554870603,1916.74015045166,1925.6601524353027,2083.640151977539,2108.4201431274414,2023.9601554870603,1916.74015045166,1981.6001358032229
PIp (32:1),0,6.951464232321754,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.0001335144043,2025.160125732422,1913.4801445007324,1925.980136871338,1949.0801429748535,1926.0001335144043,2025.160125732422,1913.4801445007324,1925.980136871338,1949.0801429748535,1912.040138244629
PIp (34:4),0,6.975389544449958,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,2001.2201347351072,2060.660140991211,1951.8001403808591,1950.3201484680176,1916.580135345459,2001.2201347351072,2060.660140991211,1951.8001403808591,1950.3201484680176,1916.580135345459,1987.7201499938965
PIp (36:5),0,6.97558979235591,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.700134277344,2022.9601440429688,1913.3201484680176,2139.6401557922363,1916.120132446289,1926.700134277344,2022.9601440429688,1913.3201484680176,2139.6401557922363,1916.120132446289,1912.14013671875
PIp (42:2),0,6.954099134951155,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1926.3601455688477,1920.4601402282717,2008.3001518249512,1986.2201461791992,1916.1401252746584,1926.3601455688477,1920.4601402282717,2008.3001518249512,1986.2201461791992,1916.1401252746584,1911.9601402282717
PIp (42:4),0,6.955069404030939,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PI,1925.0801429748535,2007.0801467895508,1930.4001388549805,1958.10013961792,1938.3401222229004,1925.0801429748535,2007.0801467895508,1930.4001388549805,1958.10013961792,1938.3401222229004,1925.7601432800293
PS (24:0),0,6.969033159488397,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.1801300048828,1963.5601387023928,1958.880142211914,2002.0601348876953,1959.5201416015625,1961.1801300048828,1963.5601387023928,1958.880142211914,2002.0601348876953,1959.5201416015625,1959.160140991211
PS (26:0),0,6.963332663883543,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.2201385498047,1963.5401344299316,1959.480136871338,1958.1201400756836,1960.4201278686523,1961.2201385498047,1963.5401344299316,1959.480136871338,1958.1201400756836,1960.4201278686523,1959.140151977539
PS (26:1),0,6.9730376993330285,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.6801300048828,2038.1401290893557,1959.480136871338,1959.240135192871,1959.8001403808591,1960.6801300048828,2038.1401290893557,1959.480136871338,1959.240135192871,1959.8001403808591,1958.4601287841797
PS (28:2),0,6.9700014113769,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1962.340129852295,1963.500129699707,1958.5001373291016,1959.0201416015625,2009.4801445007324,1962.340129852295,1963.500129699707,1958.5001373291016,1959.0201416015625,2009.4801445007324,1958.7801475524905
PS (30:0),0,6.963423059510617,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.740135192871,1963.500129699707,1959.400146484375,1960.0201301574707,1959.420139312744,1961.740135192871,1963.500129699707,1959.400146484375,1960.0201301574707,1959.420139312744,1957.9001388549805
PS (30:1),0,6.963143929868963,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.7401390075684,1962.8201370239256,1959.4601364135744,1958.2201461791992,1959.700138092041,1961.7401390075684,1962.8201370239256,1959.4601364135744,1958.2201461791992,1959.700138092041,1958.000144958496
PS (30:3),0,6.96612268169729,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.080135345459,1985.1201400756836,1959.1801376342771,1958.980155944824,1960.0201530456543,1961.080135345459,1985.1201400756836,1959.1801376342771,1958.980155944824,1960.0201530456543,1958.5201377868652
PS (30:4),0,6.967755904272448,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.04012298584,1963.6601371765137,1959.1401405334473,1958.3601455688477,1960.620128631592,1961.04012298584,1963.6601371765137,1959.1401405334473,1958.3601455688477,1960.620128631592,2023.7001495361328
PS (32:0),0,6.964869338183728,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.2201385498047,1962.9601364135744,1959.18013381958,1958.8601417541504,1959.6601371765137,1961.2201385498047,1962.9601364135744,1959.18013381958,1958.8601417541504,1959.6601371765137,1983.3001518249512
PS (32:1),0,6.965394107769736,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1977.3201332092283,1963.1201362609863,1960.080135345459,1958.8001327514648,1959.080135345459,1977.3201332092283,1963.1201362609863,1960.080135345459,1958.8001327514648,1959.080135345459,1958.740135192871
PS (32:2),0,6.972529169670555,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1977.160144805908,1962.860126495361,1959.340129852295,1959.700134277344,1959.5801315307615,1977.160144805908,1962.860126495361,1959.340129852295,1959.700134277344,1959.5801315307615,2062.760139465332
PS (32:3),0,6.963266547537418,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.7001304626465,1962.7801399230957,1959.7201538085935,1959.0201416015625,1959.080135345459,1961.7001304626465,1962.7801399230957,1959.7201538085935,1959.0201416015625,1959.080135345459,1959.0801239013672
PS (32:5),0,6.9790211069290855,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1962.000129699707,1963.76012802124,1959.2001419067385,1982.420146942139,2042.70015335083,1962.000129699707,1963.76012802124,1959.2001419067385,1982.420146942139,2042.70015335083,1979.3201332092283
PS (34:2),0,6.9631025023105115,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.340145111084,1962.4001426696775,1959.260139465332,1958.9001350402832,1959.400146484375,1961.340145111084,1962.4001426696775,1959.260139465332,1958.9001350402832,1959.400146484375,1958.6201515197752
PS (34:3),0,6.975173391465297,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2030.2401542663576,1963.8401412963867,1959.4001502990725,1959.1601295471191,1959.8201446533203,2030.2401542663576,1963.8401412963867,1959.4001502990725,1959.1601295471191,1959.8201446533203,1996.6201515197752
PS (34:4),0,6.965236047898281,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.700134277344,1963.0601387023928,1958.7601318359375,1959.52014541626,1974.180145263672,1961.700134277344,1963.0601387023928,1958.7601318359375,1959.52014541626,1974.180145263672,1958.660144805908
PS (34:5),0,6.964694000502641,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.3401374816897,1973.980136871338,1959.500144958496,1959.2801475524905,1959.240146636963,1961.3401374816897,1973.980136871338,1959.500144958496,1959.2801475524905,1959.240146636963,1958.780128479004
PS (36:0),0,6.973727723432157,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.0801429748535,2028.6401405334473,1973.3001289367676,1958.5601387023928,1960.9601402282717,1961.0801429748535,2028.6401405334473,1973.3001289367676,1958.5601387023928,1960.9601402282717,1958.240146636963
PS (36:1),0,6.9643607463419155,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.3801307678225,1962.2401275634768,1968.2801246643064,1958.7001457214355,1960.040138244629,1961.3801307678225,1962.2401275634768,1968.2801246643064,1958.7001457214355,1960.040138244629,1958.8401412963867
PS (36:4),0,6.962670228174261,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1959.9601287841797,1962.8201332092283,1958.1201210021973,1958.5601539611816,1958.8401489257812,1959.9601287841797,1962.8201332092283,1958.1201210021973,1958.5601539611816,1958.8401489257812,1958.1801414489744
PS (36:5),0,6.967895424654946,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1996.0601348876953,1962.3801383972168,1959.8801307678225,1959.080135345459,1959.9801483154297,1996.0601348876953,1962.3801383972168,1959.8801307678225,1959.080135345459,1959.9801483154297,1958.240135192871
PS (36:6),0,6.963098045682858,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.200134277344,1962.8601455688477,1959.2801513671875,1958.860149383545,1959.240146636963,1961.200134277344,1962.8601455688477,1959.2801513671875,1958.860149383545,1959.240146636963,1958.300136566162
PS (36:8),0,6.9658698035333355,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.5201263427737,1962.2201385498047,1959.440143585205,1958.6201362609863,1960.18013381958,1961.5201263427737,1962.2201385498047,1959.440143585205,1958.6201362609863,1960.18013381958,1997.700138092041
PS (38:0),0,6.969392306022149,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.0001335144043,1975.120132446289,1959.6401329040527,1959.240135192871,1959.700134277344,1961.0001335144043,1975.120132446289,1959.6401329040527,1959.240135192871,1959.700134277344,2024.9001426696775
PS (38:1),0,6.974397005889802,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2044.360126495361,1963.780128479004,1959.4001388549805,1959.0601425170896,1959.540138244629,2044.360126495361,1963.780128479004,1959.4001388549805,1959.0601425170896,1959.540138244629,1958.5001373291016
PS (38:2),0,6.971750945398339,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.060131072998,1963.4801330566409,1958.660144805908,2022.8601570129397,1959.9801406860352,1961.060131072998,1963.4801330566409,1958.660144805908,2022.8601570129397,1959.9801406860352,1958.080135345459
PS (38:3),0,6.968983579063861,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.960132598877,1989.6201400756836,1959.0801277160645,1976.4001350402832,1959.7801399230957,1960.960132598877,1989.6201400756836,1959.0801277160645,1976.4001350402832,1959.7801399230957,1958.4601364135744
PS (38:4),0,6.967831350763246,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.1201362609863,1962.7601356506348,1959.5801239013672,1957.9801445007324,1994.8601455688477,1961.1201362609863,1962.7601356506348,1959.5801239013672,1957.9801445007324,1994.8601455688477,1959.3201446533203
PS (38:5),0,6.972488488023698,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.5601348876953,1963.440139770508,1959.4001579284668,2026.6401329040527,1960.2401390075684,1961.5601348876953,1963.440139770508,1959.4001579284668,2026.6401329040527,1960.2401390075684,1958.6401443481443
PS (38:6),0,6.9790544485171,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1964.7801322937012,1962.840129852295,1958.4601402282717,2021.220142364502,2013.0601425170896,1964.7801322937012,1962.840129852295,1958.4601402282717,2021.220142364502,2013.0601425170896,1959.3401489257812
PS (40:2),0,6.964949169481179,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1973.840133666992,1962.8001289367676,1959.3801345825195,1959.0401344299316,1960.1401443481443,1973.840133666992,1962.8001289367676,1959.3801345825195,1959.0401344299316,1960.1401443481443,1958.4601440429688
PS (40:3),0,6.978574348229472,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.600128173828,2043.4801292419431,1958.480125427246,1959.3401374816897,1959.9201316833496,1961.600128173828,2043.4801292419431,1958.480125427246,1959.3401374816897,1959.9201316833496,2029.4401512145996
PS (40:4),0,6.963107153122902,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.460147857666,1962.5201301574707,1958.8401374816897,1959.120128631592,1959.6801414489744,1961.460147857666,1962.5201301574707,1958.8401374816897,1959.120128631592,1959.6801414489744,1958.0601387023928
PS (40:5),0,6.965226371896415,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.960147857666,1963.1801376342771,1959.64013671875,1958.9001350402832,1974.5801277160645,1960.960147857666,1963.1801376342771,1959.64013671875,1958.9001350402832,1974.5801277160645,1958.4601402282717
PS (42:0),0,6.963255495007795,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.4401321411133,1963.1801414489744,1958.9401512145996,1959.0201416015625,1959.6401443481443,1961.4401321411133,1963.1801414489744,1958.9401512145996,1959.0201416015625,1959.6401443481443,1959.0801429748535
PS (42:2),0,6.963392201819695,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.2201309204104,1963.720142364502,1959.340129852295,1958.9801216125488,1960.2601318359375,1961.2201309204104,1963.720142364502,1959.340129852295,1958.9801216125488,1960.2601318359375,1958.560146331787
PS (42:3),0,6.96329491179196,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.1401443481443,1962.0401344299316,1959.7001457214355,1958.9201354980469,1960.4401359558103,1961.1401443481443,1962.0401344299316,1959.7001457214355,1958.9201354980469,1960.4401359558103,1959.580139160156
PS (42:4),0,6.9652289984210976,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.4801445007324,1962.080135345459,1959.4401359558103,1958.8401374816897,1976.640151977539,1960.4801445007324,1962.080135345459,1959.4401359558103,1958.8401374816897,1976.640151977539,1958.0201377868652
PS (42:5),0,6.971962282572768,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.360134124756,2029.5001373291016,1959.680145263672,1959.1001358032229,1960.0201416015625,1961.360134124756,2029.5001373291016,1959.680145263672,1959.1001358032229,1960.0201416015625,1957.340133666992
PS (42:6),0,6.97388318469862,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2000.4401359558103,1963.2001304626465,1958.8201293945312,2000.5001373291016,1958.8801307678225,2000.4401359558103,1963.2001304626465,1958.8201293945312,2000.5001373291016,1958.8801307678225,1958.820140838623
PS (44:0),0,6.994618024354529,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2002.660140991211,2004.540138244629,2000.860149383545,2000.1601371765137,2000.2401390075684,2002.660140991211,2004.540138244629,2000.860149383545,2000.1601371765137,2000.2401390075684,2020.480136871338
PS (44:1),0,6.994194852407986,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2004.1801300048828,2006.2401428222656,2002.0001335144043,2001.280143737793,2001.6601486206057,2004.1801300048828,2006.2401428222656,2002.0001335144043,2001.280143737793,2001.6601486206057,2000.7601356506348
PS (44:10),0,7.0031952073240165,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2071.3601570129395,2006.7801475524905,2001.6801490783691,2001.6001510620115,2002.9601364135744,2071.3601570129395,2006.7801475524905,2001.6801490783691,2001.6001510620115,2002.9601364135744,2000.6401481628416
